ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
multigpu50,0.0,1.3,42,1.0,5079,Random1000desharemd8fc0,share,random,8fc0,601,9061,53.2,96.8,89.7,280920870354944.0,6015.0,5574270.0,26.18,23.36,3.62,34.58,2.82,9.44,0.0,96.38,528302452244480.0,6212.0,6212000.0
