ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1002392.05,20.16,1.23,212749.84,4.28
1002387.43,20.16,1.24,212729.93,4.28
1002194.84,20.16,1.24,212706.27,4.28
1001969.87,20.16,1.23,212499.78,4.27
1001965.25,20.16,1.24,212531.35,4.28
1002205.37,20.17,1.24,212513.11,4.28
1002012.78,20.17,1.24,212490.36,4.28
1002008.15,20.17,1.25,213231.01,4.29
1001815.56,20.17,1.25,213249.06,4.29
1001656.02,20.17,1.25,213231.13,4.29
1001787.9,20.18,1.25,213290.57,4.3
1001595.31,20.18,1.25,213241.97,4.3
1001590.68,20.18,1.26,213209.74,4.3
1001398.09,20.18,1.26,213712.39,4.31
1001205.5,20.18,1.26,213680.77,4.31
1001062.37,20.18,1.25,213759.87,4.31
1000902.82,20.18,1.26,213766.05,4.31
1000436.06,20.18,1.25,212831.02,4.29
1000441.25,20.18,1.26,212391.88,4.28
1000331.49,20.18,1.26,212298.87,4.28
1000138.9,20.18,1.26,212261.54,4.28
999946.31,20.18,1.26,212477.49,4.29
999664.37,20.18,1.25,212171.61,4.28
999444.79,20.17,1.25,211889.58,4.28
999252.19,20.17,1.25,211662.48,4.27
999092.65,20.17,1.25,211654.22,4.27
998900.06,20.17,1.25,211773.01,4.28
998904.85,20.18,1.26,211550.55,4.27
998702.84,20.18,1.26,211988.65,4.28
998510.25,20.18,1.26,211962.87,4.28
998510.25,20.18,1.26,211962.87,4.28
998317.66,20.18,1.26,212805.64,4.3
998125.07,20.18,1.26,212210.91,4.29
998120.44,20.18,1.26,212690.57,4.3
997960.9,20.18,1.26,212696.75,4.3
997768.31,20.18,1.26,212672.72,4.3
997575.72,20.18,1.26,212652.4,4.3
997986.62,20.19,1.27,212431.54,4.3
997765.52,20.19,1.27,212882.41,4.31
997607.55,20.19,1.26,212728.96,4.3
997607.55,20.19,1.26,212728.96,4.3
997414.96,20.19,1.26,212880.75,4.31
997129.56,20.19,1.26,212497.04,4.3
997489.88,20.19,1.27,212411.85,4.3
997297.29,20.19,1.27,212388.7,4.3
997292.66,20.2,1.27,212319.9,4.3
997100.07,20.2,1.27,212288.86,4.3
996714.89,20.2,1.28,212200.22,4.3
996710.26,20.2,1.28,212525.15,4.31
996540.65,20.2,1.28,212531.42,4.31
996540.65,20.2,1.28,212531.42,4.31
996540.65,20.2,1.28,212531.42,4.31
996540.65,20.2,1.28,212531.42,4.31
996337.99,20.2,1.28,212508.01,4.31
996337.99,20.2,1.28,212508.01,4.31
996135.33,20.2,1.28,212522.14,4.31
995932.67,20.2,1.28,212500.27,4.31
995932.67,20.2,1.28,212500.27,4.31
995465.91,20.2,1.28,211565.24,4.29
995263.25,20.2,1.28,211548.83,4.29
995060.59,20.2,1.28,211542.56,4.29
994857.93,20.2,1.28,211665.68,4.3
994655.27,20.2,1.28,211534.3,4.3
994928.44,20.21,1.29,211539.68,4.3
994555.73,20.2,1.28,211510.89,4.3
994551.1,20.21,1.28,211501.29,4.3
994448.89,20.21,1.28,213439.93,4.34
994448.89,20.21,1.28,213439.93,4.34
994448.89,20.21,1.28,213439.93,4.34
994256.3,20.21,1.28,213727.34,4.34
994256.3,20.21,1.28,213727.34,4.34
994132.38,20.21,1.29,212975.23,4.33
994127.75,20.21,1.29,212804.02,4.33
993908.66,20.21,1.29,212600.62,4.32
993904.03,20.21,1.29,212520.48,4.32
993909.22,20.21,1.29,212081.33,4.31
992401.54,20.22,1.29,212022.51,4.32
992401.54,20.22,1.29,212022.51,4.32
992119.59,20.21,1.29,211716.62,4.31
992114.97,20.22,1.3,211666.39,4.31
991922.38,20.22,1.3,212555.97,4.33
991729.78,20.22,1.3,212452.26,4.33
991570.24,20.22,1.3,212448.43,4.33
991971.72,20.23,1.31,212421.4,4.33
991806.5,20.23,1.31,212424.66,4.33
991613.91,20.23,1.31,212476.86,4.33
991421.32,20.23,1.31,212440.38,4.33
991421.32,20.23,1.31,212440.38,4.33
991642.94,20.24,1.31,212357.73,4.33
991642.94,20.24,1.31,212357.73,4.33
991450.35,20.24,1.31,212329.61,4.33
991445.73,20.24,1.32,212823.14,4.34
991262.56,20.24,1.32,212782.67,4.34
991117.0,20.24,1.32,213096.46,4.35
991117.0,20.24,1.32,213096.46,4.35
991117.0,20.24,1.32,213096.46,4.35
990957.45,20.24,1.32,213099.72,4.35
990952.83,20.24,1.32,213080.13,4.35
990614.33,20.24,1.32,212797.71,4.35
990609.71,20.24,1.32,212777.43,4.35
990609.71,20.24,1.32,212777.43,4.35
990741.59,20.25,1.33,212829.85,4.35
990736.97,20.25,1.33,212796.79,4.35
990736.97,20.25,1.33,212796.79,4.35
990544.37,20.25,1.33,212778.43,4.35
990351.78,20.25,1.33,212763.14,4.35
990159.19,20.25,1.33,213629.43,4.37
989774.01,20.25,1.33,213540.79,4.37
989614.47,20.25,1.33,213536.96,4.37
989421.88,20.25,1.33,213564.67,4.37
989229.28,20.25,1.33,213540.31,4.37
989229.28,20.25,1.33,213540.31,4.37
989229.28,20.25,1.33,213540.31,4.37
989229.28,20.25,1.33,213540.31,4.37
989036.69,20.25,1.33,213532.28,4.37
989032.07,20.26,1.34,213496.83,4.37
988839.48,20.26,1.34,213853.68,4.38
988656.31,20.26,1.34,213854.47,4.38
988656.31,20.26,1.34,213854.47,4.38
988454.3,20.26,1.34,213656.14,4.38
988454.3,20.26,1.34,213656.14,4.38
988727.47,20.27,1.34,213661.46,4.38
988727.47,20.27,1.34,213661.46,4.38
988534.88,20.27,1.34,213630.0,4.38
988162.16,20.26,1.34,213669.76,4.38
987969.57,20.26,1.34,213636.08,4.38
987964.94,20.26,1.34,213617.38,4.38
987770.2,20.26,1.34,213337.99,4.38
987770.2,20.26,1.34,213337.99,4.38
987577.61,20.26,1.34,213433.05,4.38
987577.61,20.26,1.34,213433.05,4.38
987379.34,20.26,1.34,213408.11,4.38
987186.75,20.26,1.34,213432.74,4.38
987003.58,20.26,1.34,213356.71,4.38
986801.57,20.26,1.34,213538.53,4.38
986829.99,20.27,1.34,213549.17,4.39
985322.31,20.27,1.35,213490.34,4.39
985129.71,20.27,1.35,213459.11,4.39
985369.84,20.27,1.35,213444.5,4.39
985177.25,20.27,1.35,213525.98,4.39
984814.53,20.27,1.35,213456.8,4.39
984809.91,20.27,1.35,213435.12,4.39
984617.32,20.27,1.35,213872.7,4.4
984857.44,20.28,1.36,213901.23,4.4
984664.85,20.28,1.36,214111.56,4.41
984859.47,20.29,1.36,213414.82,4.4
984958.09,20.29,1.37,213936.54,4.41
984798.54,20.29,1.37,213937.62,4.41
984605.95,20.29,1.37,213902.49,4.41
984234.22,20.29,1.36,213719.77,4.41
983496.9,20.29,1.37,214279.85,4.42
983304.31,20.29,1.37,214321.63,4.42
983111.72,20.29,1.37,214292.93,4.42
981604.04,20.29,1.37,214234.1,4.43
981411.45,20.29,1.37,214211.29,4.43
981218.86,20.29,1.37,214204.5,4.43
981350.74,20.3,1.37,214632.85,4.44
981350.74,20.3,1.37,214632.85,4.44
981346.11,20.3,1.38,214681.9,4.44
981153.52,20.3,1.38,214296.87,4.43
980993.98,20.3,1.38,214286.95,4.43
980993.98,20.3,1.38,214306.07,4.43
980795.71,20.3,1.38,214367.06,4.44
980795.71,20.3,1.38,214344.1,4.44
980791.08,20.3,1.38,214208.98,4.43
980791.08,20.3,1.38,214235.45,4.44
980637.47,20.31,1.38,214603.44,4.44
980593.86,20.31,1.39,214511.99,4.44
980401.27,20.31,1.39,214490.75,4.44
980623.48,20.32,1.39,214558.67,4.44
980623.48,20.32,1.39,214558.67,4.44
980430.89,20.32,1.39,214530.0,4.45
980226.17,20.31,1.39,214349.64,4.44
980033.58,20.31,1.39,214296.97,4.44
979835.31,20.31,1.39,214388.86,4.44
979830.68,20.32,1.39,214890.16,4.46
979826.06,20.32,1.4,215031.12,4.46
979633.47,20.32,1.4,215052.48,4.46
979759.67,20.32,1.4,216172.67,4.48
979600.12,20.33,1.4,216178.85,4.49
978092.44,20.33,1.41,216120.02,4.49
978087.82,20.33,1.41,216100.11,4.49
978327.94,20.34,1.42,216078.64,4.49
978042.87,20.33,1.41,215904.82,4.49
977863.45,20.33,1.41,215215.9,4.48
977578.96,20.33,1.41,215435.09,4.48
977578.96,20.33,1.41,215435.09,4.48
977386.37,20.33,1.41,215666.47,4.49
977193.78,20.33,1.41,215655.35,4.49
977193.78,20.33,1.41,215656.12,4.49
977174.05,20.33,1.41,215113.31,4.48
976811.34,20.33,1.41,214882.89,4.47
976603.64,20.33,1.41,215320.03,4.48
976851.93,20.33,1.41,216310.71,4.5
976856.73,20.34,1.42,216095.58,4.5
976879.55,20.34,1.42,216141.22,4.5
976720.01,20.34,1.42,216126.74,4.5
976527.41,20.34,1.42,216107.27,4.5
976767.54,20.35,1.43,216276.14,4.51
976574.95,20.35,1.43,216101.66,4.5
976382.36,20.35,1.43,216259.25,4.51
975786.64,20.34,1.42,215941.21,4.5
975492.66,20.34,1.41,215643.77,4.5
975318.92,20.34,1.41,215672.28,4.5
975159.37,20.34,1.42,215675.55,4.5
974961.1,20.34,1.42,215647.12,4.5
974768.51,20.34,1.42,215622.18,4.5
974784.02,20.34,1.42,216279.24,4.51
974740.41,20.34,1.42,216215.8,4.51
974377.69,20.34,1.42,215863.72,4.51
974219.73,20.34,1.41,215705.8,4.5
974027.14,20.34,1.41,215689.29,4.5
973834.55,20.34,1.41,215878.62,4.51
973726.58,20.33,1.41,215770.51,4.51
973726.58,20.33,1.41,215739.23,4.51
973721.96,20.34,1.42,215617.46,4.5
973717.33,20.34,1.42,215598.14,4.5
973524.74,20.34,1.42,216016.14,4.51
973524.74,20.34,1.42,216050.49,4.51
973332.15,20.34,1.42,215900.73,4.51
973332.15,20.34,1.42,215900.73,4.51
973337.33,20.35,1.42,215461.59,4.5
973055.39,20.34,1.42,215155.7,4.5
973060.57,20.35,1.42,214716.56,4.49
972778.63,20.35,1.42,214410.67,4.48
972778.63,20.35,1.42,214407.17,4.48
972807.05,20.35,1.43,214417.81,4.49
972641.82,20.35,1.43,214421.07,4.49
972443.55,20.35,1.43,214396.14,4.49
972245.28,20.35,1.43,214660.85,4.49
972234.97,20.35,1.43,214519.38,4.49
972240.16,20.36,1.44,214080.24,4.48
972240.16,20.36,1.44,214080.24,4.48
972474.6,20.36,1.44,213986.34,4.48
972190.62,20.36,1.44,213678.42,4.48
972190.62,20.36,1.44,213678.42,4.48
972190.62,20.36,1.44,213678.42,4.48
971992.35,20.36,1.44,214319.49,4.49
971638.48,20.36,1.44,214163.79,4.49
971445.89,20.36,1.44,214120.02,4.49
971253.3,20.36,1.44,214166.36,4.49
971253.3,20.36,1.44,214166.36,4.49
971233.57,20.36,1.44,213687.91,4.48
971233.57,20.36,1.44,213687.91,4.48
971238.76,20.36,1.44,213248.77,4.47
970956.81,20.36,1.44,212942.88,4.47
971196.94,20.37,1.45,212916.95,4.47
970993.31,20.37,1.45,213283.52,4.47
970800.72,20.37,1.45,213256.12,4.47
970608.13,20.37,1.45,213687.1,4.48
970415.54,20.37,1.45,213603.05,4.48
970222.95,20.37,1.45,213744.87,4.49
969850.24,20.37,1.44,213484.32,4.48
969690.69,20.37,1.44,213483.43,4.48
969498.1,20.37,1.44,213450.28,4.48
969498.1,20.37,1.44,213450.28,4.48
969498.1,20.37,1.44,213450.28,4.48
969498.1,20.37,1.44,213450.28,4.48
969498.1,20.37,1.44,213450.28,4.48
969738.23,20.37,1.45,213516.08,4.49
969545.63,20.37,1.45,213451.94,4.49
969353.04,20.37,1.45,213441.26,4.49
969160.45,20.37,1.45,214014.35,4.5
969006.85,20.38,1.45,213674.35,4.49
968848.88,20.37,1.45,213524.07,4.49
968995.24,20.38,1.46,214127.69,4.5
968835.69,20.38,1.46,214128.78,4.5
968610.72,20.38,1.45,213870.95,4.5
968850.85,20.38,1.46,213843.72,4.5
968850.85,20.38,1.46,213843.72,4.5
968658.26,20.38,1.46,213833.88,4.5
968653.63,20.39,1.46,213881.02,4.5
968653.63,20.39,1.46,213881.02,4.5
968649.01,20.39,1.47,213845.81,4.5
968276.29,20.38,1.46,213825.25,4.5
968083.7,20.38,1.46,214169.99,4.51
968331.99,20.39,1.47,214055.27,4.51
968331.99,20.39,1.47,214055.27,4.51
968139.4,20.39,1.47,214501.73,4.52
967979.85,20.39,1.47,214502.82,4.52
967975.23,20.4,1.47,214482.72,4.52
967604.35,20.39,1.47,214296.54,4.52
967411.76,20.39,1.47,214278.16,4.52
967219.16,20.39,1.47,214313.29,4.52
967026.57,20.39,1.47,214286.9,4.52
967026.57,20.39,1.47,214309.18,4.52
966833.98,20.39,1.47,214289.01,4.52
966641.39,20.39,1.47,214600.5,4.53
966636.77,20.39,1.47,214640.32,4.53
966467.15,20.4,1.47,214649.51,4.53
966679.29,20.4,1.48,214611.14,4.53
966909.35,20.41,1.49,214650.32,4.53
966536.63,20.4,1.48,214628.95,4.53
966536.63,20.4,1.48,214606.68,4.53
966248.71,20.4,1.48,214308.82,4.52
966248.71,20.4,1.48,214332.58,4.52
966046.05,20.4,1.48,214306.76,4.53
965843.39,20.4,1.48,214330.63,4.53
965640.73,20.4,1.48,214318.27,4.53
965762.54,20.4,1.48,214295.81,4.53
965477.48,20.4,1.48,214776.24,4.54
965477.48,20.4,1.48,214774.46,4.54
965274.82,20.4,1.48,214760.52,4.54
965076.55,20.4,1.48,214842.97,4.54
964878.28,20.4,1.48,214819.56,4.54
964867.97,20.4,1.48,216291.34,4.57
964867.97,20.4,1.48,216333.35,4.57
964708.42,20.4,1.48,216336.61,4.58
964840.31,20.41,1.49,216303.83,4.58
965062.52,20.42,1.5,216354.15,4.58
964869.93,20.42,1.5,216331.54,4.58
964869.93,20.42,1.5,216331.54,4.58
964869.93,20.42,1.5,216302.63,4.58
964869.93,20.42,1.5,216302.63,4.58
964677.33,20.42,1.5,216267.32,4.58
964679.37,20.42,1.5,216273.89,4.58
964919.5,20.42,1.5,216265.94,4.58
964726.9,20.42,1.5,217408.6,4.6
964432.43,20.42,1.5,217151.18,4.6
964152.52,20.42,1.49,216994.37,4.59
963925.58,20.42,1.49,216852.32,4.59
964198.75,20.42,1.5,216857.64,4.59
963826.03,20.42,1.5,216828.9,4.59
964066.16,20.42,1.5,216897.93,4.6
964061.53,20.43,1.51,216862.8,4.6
963868.94,20.43,1.51,216832.32,4.6
963698.94,20.43,1.51,215865.44,4.58
963698.94,20.43,1.51,215901.72,4.58
963506.35,20.43,1.51,215878.5,4.58
963332.6,20.43,1.51,216967.0,4.6
963539.71,20.44,1.52,216388.89,4.59
963337.7,20.44,1.52,215860.88,4.58
963160.31,20.44,1.52,216012.19,4.58
962775.0,20.43,1.51,215604.78,4.58
962775.0,20.43,1.51,215604.78,4.58
962775.0,20.43,1.51,215604.78,4.58
962598.68,20.43,1.51,216320.67,4.59
962598.68,20.43,1.51,216320.67,4.59
962547.58,20.43,1.51,216253.23,4.59
962820.75,20.44,1.52,216258.61,4.59
962655.53,20.44,1.52,216261.88,4.59
962320.73,20.44,1.52,215935.7,4.59
962122.46,20.44,1.52,215898.39,4.59
962122.46,20.44,1.52,215898.39,4.59
961924.19,20.44,1.52,216100.23,4.59
961551.47,20.43,1.51,216071.43,4.59
961736.81,20.44,1.52,216124.79,4.59
961538.54,20.44,1.52,215946.73,4.59
961528.23,20.44,1.52,215914.11,4.59
961528.23,20.44,1.52,215932.6,4.59
961329.96,20.44,1.52,216260.37,4.6
961140.0,20.44,1.52,216205.64,4.6
960951.15,20.44,1.52,215960.87,4.59
961337.53,20.45,1.53,216705.32,4.61
961337.53,20.45,1.53,216705.32,4.61
961144.94,20.45,1.53,217023.17,4.62
960965.67,20.45,1.53,216751.62,4.61
960773.07,20.45,1.53,216736.2,4.61
960773.07,20.45,1.53,216736.2,4.61
960608.75,20.45,1.53,216565.43,4.61
960608.75,20.45,1.53,216565.43,4.61
960449.21,20.45,1.53,216571.61,4.61
960256.62,20.45,1.53,216534.6,4.61
960242.57,20.45,1.53,217603.52,4.63
960194.31,20.45,1.53,217553.51,4.63
960001.72,20.45,1.53,217645.85,4.64
959718.96,20.45,1.53,217394.0,4.63
959526.37,20.45,1.53,217377.14,4.63
959333.78,20.45,1.53,217408.12,4.63
959141.19,20.45,1.53,217364.49,4.63
958987.58,20.45,1.53,217567.01,4.64
958756.01,20.45,1.53,217273.67,4.63
958596.46,20.45,1.53,217264.17,4.63
958596.46,20.45,1.53,217248.94,4.63
958403.87,20.45,1.53,217311.36,4.64
958269.75,20.45,1.53,216713.24,4.62
958486.61,20.46,1.54,216964.71,4.63
958313.91,20.45,1.53,216826.73,4.63
957847.15,20.45,1.53,215891.7,4.61
957847.15,20.45,1.53,215891.7,4.61
957654.56,20.45,1.53,215859.71,4.61
957461.97,20.45,1.53,215797.15,4.61
957461.97,20.45,1.53,215797.15,4.61
957269.38,20.45,1.53,216846.25,4.63
957269.38,20.45,1.53,216846.25,4.63
957620.27,20.46,1.54,216482.73,4.63
957450.66,20.46,1.54,216481.31,4.63
957466.17,20.47,1.55,215933.98,4.62
957466.17,20.47,1.55,215953.08,4.62
957466.17,20.47,1.55,215971.23,4.62
957616.56,20.47,1.55,216987.33,4.64
957846.62,20.48,1.56,216959.9,4.64
957848.65,20.48,1.56,216962.24,4.64
957689.11,20.48,1.56,216968.42,4.64
957486.45,20.48,1.56,217001.58,4.64
956981.88,20.47,1.55,216420.03,4.63
956967.19,20.48,1.56,216400.73,4.63
956764.53,20.48,1.56,216376.88,4.63
956561.87,20.48,1.56,216572.51,4.64
956359.21,20.48,1.56,216613.49,4.64
956156.55,20.48,1.56,216867.34,4.64
955963.96,20.48,1.56,216843.32,4.64
955601.24,20.47,1.55,216590.85,4.64
955408.65,20.47,1.55,216570.52,4.64
955648.78,20.48,1.56,216746.47,4.64
955276.06,20.47,1.55,216869.73,4.65
955077.79,20.47,1.55,216822.43,4.65
955073.17,20.48,1.56,216584.88,4.64
954899.42,20.48,1.56,217502.15,4.66
954899.42,20.48,1.56,217480.14,4.66
954935.33,20.48,1.56,217135.1,4.66
954775.78,20.48,1.56,217131.98,4.66
954527.88,20.48,1.56,216917.44,4.65
954523.26,20.48,1.57,216895.5,4.65
954330.67,20.48,1.57,216883.17,4.66
954462.55,20.49,1.57,217089.98,4.66
954269.96,20.49,1.57,216914.03,4.66
954455.3,20.5,1.58,216873.92,4.66
954262.71,20.5,1.58,217759.91,4.68
954258.08,20.5,1.58,217916.39,4.68
954098.53,20.5,1.58,217912.83,4.68
954098.53,20.5,1.58,217935.11,4.68
954098.53,20.5,1.58,217919.94,4.68
954098.53,20.5,1.58,217939.03,4.68
954338.66,20.51,1.59,217910.73,4.68
954560.87,20.52,1.6,217966.99,4.68
954746.21,20.52,1.6,217920.1,4.68
954553.62,20.52,1.6,217901.89,4.69
954553.62,20.52,1.6,217901.89,4.69
954553.62,20.52,1.6,217901.89,4.69
954180.9,20.52,1.6,217999.73,4.69
954176.27,20.52,1.6,218045.2,4.69
953983.68,20.52,1.6,217892.47,4.69
953791.09,20.52,1.6,218937.51,4.71
953586.37,20.52,1.6,218626.05,4.7
953426.82,20.52,1.6,218622.93,4.71
953426.82,20.52,1.6,218642.86,4.71
953268.83,20.52,1.6,218486.07,4.7
953508.95,20.52,1.6,218457.77,4.7
953318.99,20.52,1.6,218398.7,4.7
953126.4,20.52,1.6,218606.08,4.71
953121.77,20.52,1.61,218509.18,4.71
953117.15,20.53,1.61,218423.65,4.7
952924.56,20.53,1.61,218477.87,4.71
953056.44,20.53,1.61,219406.56,4.73
953056.44,20.53,1.61,219393.0,4.73
952863.85,20.53,1.61,219472.39,4.73
952863.85,20.53,1.61,219510.32,4.73
952665.58,20.53,1.62,219414.2,4.73
952506.03,20.54,1.62,219410.37,4.73
952313.44,20.54,1.62,219385.34,4.73
952313.44,20.54,1.62,219385.65,4.73
952120.85,20.54,1.62,219477.68,4.73
951928.26,20.54,1.62,219434.99,4.73
951928.26,20.54,1.62,219434.99,4.73
951735.67,20.54,1.62,219382.67,4.73
951543.08,20.54,1.62,219719.31,4.74
951258.01,20.53,1.61,219414.81,4.74
951065.42,20.53,1.61,219104.89,4.73
951060.79,20.54,1.62,219237.81,4.73
951089.21,20.54,1.62,219248.45,4.73
950726.5,20.53,1.61,218853.97,4.73
949956.13,20.54,1.62,218815.74,4.73
949763.54,20.54,1.62,218793.55,4.73
949765.36,20.54,1.62,218812.73,4.73
949897.25,20.54,1.62,219326.59,4.74
949704.66,20.54,1.62,219227.35,4.74
949704.66,20.54,1.62,219227.35,4.74
949704.66,20.54,1.62,219181.7,4.74
949704.66,20.54,1.62,219181.7,4.74
949545.11,20.54,1.62,219182.79,4.74
949545.11,20.54,1.62,219234.31,4.74
949676.99,20.55,1.63,219200.62,4.74
949484.4,20.55,1.63,219276.42,4.75
949716.37,20.56,1.64,219196.77,4.74
949523.77,20.56,1.64,219487.99,4.75
949331.18,20.56,1.64,219416.35,4.75
948956.63,20.55,1.63,219274.15,4.75
948797.09,20.55,1.63,219269.48,4.75
948604.5,20.55,1.63,219240.11,4.75
948854.04,20.56,1.64,220141.17,4.77
949269.93,20.57,1.65,219588.47,4.76
949255.88,20.57,1.65,219586.4,4.76
949057.61,20.57,1.65,219530.82,4.76
949057.61,20.57,1.65,219530.82,4.76
948689.46,20.57,1.65,219141.21,4.75
948464.78,20.57,1.65,219474.51,4.76
948464.78,20.57,1.65,219466.94,4.76
948176.85,20.56,1.64,219134.66,4.75
948172.23,20.56,1.65,219224.06,4.75
948014.26,20.56,1.64,219066.1,4.75
948009.64,20.57,1.65,219002.8,4.75
947817.05,20.57,1.65,218968.39,4.75
948065.33,20.57,1.65,219585.87,4.77
948065.33,20.57,1.65,219563.57,4.76
947882.17,20.57,1.65,219626.32,4.77
948029.72,20.58,1.66,219985.84,4.78
947870.18,20.58,1.66,219992.01,4.78
947865.55,20.58,1.66,219972.1,4.78
947672.96,20.58,1.67,219948.45,4.78
947672.96,20.58,1.67,219986.57,4.78
947480.37,20.59,1.67,220029.07,4.78
947484.44,20.59,1.67,220042.21,4.78
947484.44,20.59,1.67,220039.95,4.78
947291.85,20.59,1.67,220003.4,4.78
947423.73,20.59,1.67,219987.65,4.78
947231.14,20.59,1.67,220511.68,4.79
947038.55,20.59,1.67,220453.41,4.79
946879.0,20.59,1.67,220456.68,4.79
946686.41,20.59,1.67,220424.55,4.79
946493.82,20.59,1.67,220464.95,4.8
946493.82,20.59,1.67,220442.76,4.8
946126.45,20.59,1.67,220185.62,4.79
945933.86,20.59,1.67,220134.04,4.79
944426.18,20.59,1.67,220075.21,4.8
944233.59,20.59,1.67,220585.16,4.81
944233.59,20.59,1.67,220607.47,4.81
944233.59,20.59,1.67,220592.27,4.81
943939.12,20.59,1.67,220348.89,4.81
943779.57,20.59,1.67,220341.56,4.81
943779.57,20.59,1.67,220341.56,4.81
943605.83,20.59,1.67,220368.34,4.81
943605.83,20.59,1.67,220387.47,4.81
943413.24,20.59,1.67,220360.83,4.81
943220.65,20.59,1.67,220494.64,4.81
942926.17,20.58,1.66,220285.89,4.81
942818.21,20.58,1.66,220186.2,4.81
942625.62,20.58,1.66,220282.79,4.81
942328.61,20.58,1.66,220003.65,4.8
942136.02,20.58,1.66,219957.0,4.8
941788.05,20.57,1.65,219551.37,4.8
941793.24,20.58,1.66,219112.23,4.79
941795.27,20.58,1.66,219114.53,4.79
941635.73,20.58,1.66,219120.71,4.79
941353.78,20.57,1.65,218814.82,4.78
941353.78,20.57,1.65,218814.82,4.78
941171.0,20.58,1.66,218184.96,4.77
940887.02,20.57,1.65,217879.8,4.76
940714.57,20.57,1.65,217433.38,4.76
940519.82,20.57,1.65,217271.12,4.75
940288.25,20.57,1.65,217162.03,4.75
940283.62,20.57,1.65,217558.38,4.76
940523.75,20.58,1.66,217533.8,4.76
940151.03,20.58,1.66,217518.41,4.76
939958.44,20.58,1.66,217800.18,4.77
939804.84,20.58,1.66,217321.4,4.76
939897.74,20.58,1.66,217710.84,4.77
939705.15,20.58,1.66,217478.32,4.76
939512.55,20.58,1.66,217531.23,4.77
939507.93,20.59,1.67,218031.38,4.78
939324.76,20.59,1.67,217670.83,4.77
939030.78,20.58,1.66,217373.42,4.76
939353.4,20.59,1.67,217716.95,4.77
939193.85,20.59,1.67,217718.04,4.77
939001.26,20.59,1.67,217695.14,4.77
938808.67,20.59,1.67,217736.53,4.78
938616.08,20.59,1.67,217709.77,4.78
938121.45,20.58,1.66,217376.06,4.77
938361.57,20.59,1.67,217351.05,4.77
938168.98,20.59,1.67,217874.5,4.78
938009.43,20.59,1.67,217864.58,4.78
938004.81,20.6,1.68,217787.49,4.78
937812.22,20.6,1.68,217830.77,4.78
937619.63,20.6,1.68,217806.64,4.78
937624.81,20.6,1.68,217367.5,4.78
937262.1,20.59,1.67,217108.44,4.77
936980.15,20.59,1.67,216802.55,4.76
936787.56,20.59,1.67,216898.88,4.77
937027.68,20.6,1.68,216829.97,4.77
936835.09,20.6,1.68,217374.2,4.78
936830.47,20.6,1.68,216890.82,4.77
936825.84,20.61,1.69,217434.54,4.78
936633.25,20.61,1.69,217419.13,4.78
936633.25,20.61,1.69,217419.13,4.78
936473.7,20.61,1.69,217414.7,4.78
936469.08,20.61,1.69,217439.94,4.79
936276.49,20.61,1.69,217413.31,4.79
936276.49,20.61,1.69,217413.31,4.79
936083.9,20.61,1.69,217387.4,4.79
935891.31,20.61,1.69,217743.1,4.8
935698.72,20.61,1.69,217671.56,4.8
935326.0,20.61,1.69,217454.98,4.79
935166.45,20.61,1.69,217461.16,4.79
935171.25,20.61,1.69,217715.27,4.8
935293.71,20.62,1.7,217807.06,4.8
935533.84,20.63,1.71,217782.48,4.8
935239.36,20.62,1.7,217532.44,4.8
935046.77,20.62,1.7,217632.84,4.8
934854.18,20.62,1.7,217582.47,4.8
934661.59,20.62,1.7,217541.19,4.8
934661.59,20.62,1.7,217541.19,4.8
934288.87,20.62,1.69,218559.73,4.82
934288.87,20.62,1.69,218559.73,4.82
934129.33,20.62,1.7,218555.9,4.82
933936.74,20.62,1.7,218525.69,4.82
933941.92,20.62,1.7,218086.55,4.82
933659.98,20.62,1.7,217780.66,4.81
933467.39,20.62,1.7,217847.33,4.81
933293.64,20.62,1.7,217239.2,4.8
933533.77,20.63,1.71,217218.04,4.8
933331.75,20.63,1.71,216812.49,4.79
933106.79,20.62,1.7,216761.64,4.79
932904.77,20.62,1.7,216767.59,4.79
932712.18,20.62,1.7,217613.03,4.81
932712.18,20.62,1.7,217613.03,4.81
932971.15,20.63,1.71,217594.61,4.81
932986.66,20.64,1.72,216908.6,4.8
932986.66,20.64,1.72,216908.6,4.8
932819.06,20.64,1.72,217658.06,4.82
932819.06,20.64,1.72,217658.06,4.82
932626.66,20.63,1.71,217448.16,4.81
932899.83,20.64,1.72,217453.54,4.81
932899.83,20.64,1.72,217453.54,4.81
932707.24,20.64,1.72,217422.02,4.81
