ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
949,4849,1328400,6212,1328400
949,4849,1328400,6212,1328400
949,4849,1329400,6212,1329400
949,4849,1330050,6212,1330050
949,4849,1331050,6212,1331050
949,4849,1332050,6212,1332050
950,4857,1332050,6212,1332050
950,4857,1332700,6212,1332700
951,4859,1333700,6212,1333700
952,4867,1334700,6212,1334700
952,4867,1336700,6212,1336700
952,4867,1337170,6212,1337170
952,4867,1339170,6212,1339170
952,4867,1339640,6212,1339640
952,4867,1340640,6212,1340640
953,4869,1340640,6212,1340640
954,4870,1340960,6212,1340960
954,4870,1340960,6212,1340960
954,4870,1341610,6212,1341610
954,4870,1341980,6212,1341980
954,4870,1342980,6212,1342980
954,4870,1343980,6212,1343980
955,4878,1343980,6212,1343980
955,4878,1344980,6212,1344980
955,4878,1345980,6212,1345980
955,4878,1346790,6212,1346790
955,4878,1347790,6212,1347790
956,4886,1348600,6212,1348600
957,4894,1349600,6212,1349600
958,4902,1350600,6212,1350600
958,4902,1351600,6212,1351600
958,4902,1352070,6212,1352070
959,4910,1353070,6212,1353070
959,4910,1353540,6212,1353540
960,4918,1354010,6212,1354010
960,4918,1354480,6212,1354480
960,4918,1355480,6212,1355480
960,4918,1355950,6212,1355950
960,4918,1355950,6212,1355950
960,4918,1356760,6212,1356760
960,4918,1356760,6212,1356760
960,4918,1357760,6212,1357760
960,4918,1357760,6212,1357760
961,4926,1365760,6212,1365760
961,4926,1366760,6212,1366760
962,4934,1374760,6212,1374760
962,4934,1375570,6212,1375570
962,4934,1376570,6212,1376570
962,4934,1377570,6212,1377570
962,4934,1378220,6212,1378220
962,4934,1379220,6212,1379220
962,4934,1380220,6212,1380220
962,4934,1381220,6212,1381220
963,4942,1382220,6212,1382220
964,4950,1383220,6212,1383220
964,4950,1384220,6212,1384220
965,4952,1385030,6212,1385030
965,4952,1385350,6212,1385350
965,4952,1385940,6212,1385940
965,4952,1386940,6212,1386940
965,4952,1387940,6212,1387940
966,4960,1395940,6212,1395940
966,4960,1396940,6212,1396940
967,4968,1397940,6212,1397940
967,4968,1397940,6212,1397940
967,4968,1398260,6212,1398260
967,4968,1398260,6212,1398260
967,4968,1406260,6212,1406260
967,4968,1406730,6212,1406730
967,4968,1407730,6212,1407730
968,4970,1408200,6212,1408200
968,4970,1408520,6212,1408520
968,4970,1409520,6212,1409520
968,4970,1410520,6212,1410520
968,4970,1411520,6212,1411520
968,4970,1411990,6212,1411990
968,4970,1412800,6212,1412800
968,4970,1413270,6212,1413270
968,4970,1414080,6212,1414080
968,4970,1415080,6212,1415080
969,4978,1416080,6212,1416080
969,4978,1417080,6212,1417080
969,4978,1417080,6212,1417080
970,4980,1418080,6212,1418080
971,4988,1419080,6212,1419080
972,4996,1419550,6212,1419550
972,4996,1420360,6212,1420360
972,4996,1421360,6212,1421360
972,4996,1421730,6212,1421730
973,5004,1422730,6212,1422730
974,5012,1423730,6212,1423730
975,5020,1424200,6212,1424200
975,5020,1425200,6212,1425200
975,5020,1426200,6212,1426200
976,5024,1427200,6212,1427200
976,5024,1428200,6212,1428200
977,5032,1432200,6212,1432200
977,5032,1432200,6212,1432200
978,5040,1433200,6212,1433200
978,5040,1433200,6212,1433200
979,5048,1437200,6212,1437200
979,5048,1438010,6212,1438010
979,5048,1438010,6212,1438010
979,5048,1438660,6212,1438660
980,5056,1438660,6212,1438660
980,5056,1439660,6212,1439660
980,5056,1439890,6212,1439890
980,5056,1440890,6212,1440890
980,5056,1441700,6212,1441700
980,5056,1442700,6212,1442700
981,5058,1443510,6212,1443510
981,5058,1444510,6212,1444510
981,5058,1445510,6212,1445510
981,5058,1446100,6212,1446100
981,5058,1446570,6212,1446570
982,5060,1447570,6212,1447570
983,5068,1448570,6212,1448570
984,5076,1449570,6212,1449570
984,5076,1450570,6212,1450570
984,5076,1451380,6212,1451380
984,5076,1452380,6212,1452380
985,5078,1453380,6212,1453380
985,5078,1453840,6212,1453840
985,5078,1454310,6212,1454310
985,5078,1454310,6212,1454310
985,5078,1455310,6212,1455310
985,5078,1456310,6212,1456310
985,5078,1456310,6212,1456310
985,5078,1456770,6212,1456770
985,5078,1457770,6212,1457770
985,5078,1458580,6212,1458580
985,5078,1458580,6212,1458580
986,5080,1459580,6212,1459580
987,5088,1460580,6212,1460580
987,5088,1461580,6212,1461580
987,5088,1462020,6212,1462020
987,5088,1463020,6212,1463020
988,5090,1464020,6212,1464020
988,5090,1465020,6212,1465020
989,5092,1465340,6212,1465340
990,5094,1465340,6212,1465340
990,5094,1466150,6212,1466150
990,5094,1466620,6212,1466620
990,5094,1467620,6212,1467620
990,5094,1468620,6212,1468620
990,5094,1469620,6212,1469620
991,5096,1470620,6212,1470620
991,5096,1470940,6212,1470940
991,5096,1470940,6212,1470940
991,5096,1471750,6212,1471750
992,5104,1472220,6212,1472220
992,5104,1472690,6212,1472690
992,5104,1473500,6212,1473500
992,5104,1473730,6212,1473730
992,5104,1474730,6212,1474730
992,5104,1475730,6212,1475730
992,5104,1476730,6212,1476730
992,5104,1476730,6212,1476730
993,5112,1477730,6212,1477730
993,5112,1478730,6212,1478730
993,5112,1479540,6212,1479540
994,5114,1480540,6212,1480540
994,5114,1480540,6212,1480540
994,5114,1480540,6212,1480540
994,5114,1481540,6212,1481540
994,5114,1481540,6212,1481540
994,5114,1482540,6212,1482540
994,5114,1483350,6212,1483350
995,5116,1484350,6212,1484350
996,5124,1485160,6212,1485160
997,5126,1486160,6212,1486160
997,5126,1486630,6212,1486630
997,5126,1487630,6212,1487630
997,5126,1487630,6212,1487630
997,5126,1487630,6212,1487630
997,5126,1488630,6212,1488630
997,5126,1489630,6212,1489630
997,5126,1489630,6212,1489630
997,5126,1490630,6212,1490630
997,5126,1490790,6212,1490790
997,5126,1491440,6212,1491440
998,5134,1492440,6212,1492440
998,5134,1493440,6212,1493440
998,5134,1493670,6212,1493670
998,5134,1494140,6212,1494140
999,5142,1494140,6212,1494140
999,5142,1494950,6212,1494950
1000,5144,1495760,6212,1495760
1000,5144,1495990,6212,1495990
1000,5144,1496990,6212,1496990
1001,5146,1497800,6212,1497800
1001,5146,1497800,6212,1497800
1002,5148,1498450,6212,1498450
1002,5148,1499260,6212,1499260
1002,5148,1500070,6212,1500070
1002,5148,1500390,6212,1500390
1002,5148,1501390,6212,1501390
1002,5148,1502200,6212,1502200
1002,5148,1503200,6212,1503200
1002,5148,1504200,6212,1504200
1002,5148,1505010,6212,1505010
1002,5148,1506010,6212,1506010
1002,5148,1506480,6212,1506480
1002,5148,1506940,6212,1506940
1002,5148,1507750,6212,1507750
1002,5148,1508750,6212,1508750
1002,5148,1509070,6212,1509070
1002,5148,1509070,6212,1509070
1002,5148,1510070,6212,1510070
1002,5148,1511070,6212,1511070
1003,5150,1512070,6212,1512070
1003,5150,1513070,6212,1513070
1003,5150,1514070,6212,1514070
1003,5150,1515070,6212,1515070
1003,5150,1516070,6212,1516070
1003,5150,1517070,6212,1517070
1003,5150,1517880,6212,1517880
1003,5150,1518690,6212,1518690
1003,5150,1518690,6212,1518690
1004,5158,1519160,6212,1519160
1004,5158,1520160,6212,1520160
1004,5158,1521160,6212,1521160
1004,5158,1521160,6212,1521160
1004,5158,1522160,6212,1522160
1004,5158,1522620,6212,1522620
1004,5158,1523620,6212,1523620
1005,5166,1524620,6212,1524620
1005,5166,1525620,6212,1525620
1005,5166,1526620,6212,1526620
1005,5166,1527080,6212,1527080
1006,5174,1527550,6212,1527550
1006,5174,1528100,6212,1528100
1006,5174,1529100,6212,1529100
1006,5174,1530100,6212,1530100
1007,5182,1531100,6212,1531100
1007,5182,1531570,6212,1531570
1008,5184,1532570,6212,1532570
1008,5184,1533570,6212,1533570
1008,5184,1534220,6212,1534220
1008,5184,1535030,6212,1535030
1008,5184,1535840,6212,1535840
1009,5186,1536650,6212,1536650
1009,5186,1537460,6212,1537460
1010,5188,1537460,6212,1537460
1010,5188,1537460,6212,1537460
1010,5188,1538460,6212,1538460
1010,5188,1539460,6212,1539460
1010,5188,1540460,6212,1540460
1011,5192,1541110,6212,1541110
1011,5192,1541580,6212,1541580
1011,5192,1542580,6212,1542580
1011,5192,1543050,6212,1543050
1011,5192,1544050,6212,1544050
1011,5192,1544860,6212,1544860
1011,5192,1545860,6212,1545860
1011,5192,1546860,6212,1546860
1012,5200,1547860,6212,1547860
1012,5200,1548670,6212,1548670
1012,5200,1549670,6212,1549670
1013,5208,1550670,6212,1550670
1013,5208,1551220,6212,1551220
1013,5208,1551690,6212,1551690
1013,5208,1552690,6212,1552690
1014,5210,1553500,6212,1553500
1014,5210,1554500,6212,1554500
1014,5210,1555500,6212,1555500
1014,5210,1556500,6212,1556500
1014,5210,1557500,6212,1557500
1015,5212,1558500,6212,1558500
1016,5214,1559500,6212,1559500
1016,5214,1559500,6212,1559500
1016,5214,1559970,6212,1559970
1016,5214,1560970,6212,1560970
1016,5214,1561970,6212,1561970
1016,5214,1562440,6212,1562440
1016,5214,1563250,6212,1563250
1016,5214,1564250,6212,1564250
1016,5214,1565250,6212,1565250
1016,5214,1566250,6212,1566250
1016,5214,1566840,6212,1566840
1016,5214,1567840,6212,1567840
1016,5214,1567840,6212,1567840
1016,5214,1568840,6212,1568840
1016,5214,1569060,6212,1569060
1017,5222,1569060,6212,1569060
1017,5222,1569530,6212,1569530
1017,5222,1569850,6212,1569850
1017,5222,1570850,6212,1570850
1017,5222,1571850,6212,1571850
1017,5222,1572850,6212,1572850
1017,5222,1573850,6212,1573850
1017,5222,1574850,6212,1574850
1017,5222,1575850,6212,1575850
1017,5222,1576850,6212,1576850
1017,5222,1577850,6212,1577850
1017,5222,1578660,6212,1578660
1017,5222,1579130,6212,1579130
1017,5222,1580130,6212,1580130
1017,5222,1580130,6212,1580130
1017,5222,1580600,6212,1580600
1018,5230,1580600,6212,1580600
1018,5230,1581410,6212,1581410
1018,5230,1581410,6212,1581410
1019,5232,1582410,6212,1582410
1019,5232,1582410,6212,1582410
1019,5232,1583410,6212,1583410
1019,5232,1583730,6212,1583730
1019,5232,1584730,6212,1584730
1019,5232,1585730,6212,1585730
1019,5232,1586730,6212,1586730
1019,5232,1586730,6212,1586730
1019,5232,1587540,6212,1587540
1019,5232,1587860,6212,1587860
1019,5232,1588330,6212,1588330
1019,5232,1589330,6212,1589330
1019,5232,1589330,6212,1589330
1019,5232,1590140,6212,1590140
1019,5232,1590950,6212,1590950
1019,5232,1591760,6212,1591760
1019,5232,1591760,6212,1591760
1019,5232,1592760,6212,1592760
1020,5240,1593760,6212,1593760
1021,5248,1594230,6212,1594230
1021,5248,1594230,6212,1594230
1021,5248,1595040,6212,1595040
1021,5248,1595690,6212,1595690
1021,5248,1596160,6212,1596160
1021,5248,1597160,6212,1597160
1021,5248,1597160,6212,1597160
1021,5248,1597630,6212,1597630
1021,5248,1598630,6212,1598630
1021,5248,1599630,6212,1599630
1021,5248,1600630,6212,1600630
1021,5248,1601630,6212,1601630
1021,5248,1602630,6212,1602630
1021,5248,1603100,6212,1603100
1021,5248,1603100,6212,1603100
1021,5248,1604100,6212,1604100
1021,5248,1605100,6212,1605100
1021,5248,1605260,6212,1605260
1021,5248,1605730,6212,1605730
1022,5250,1606380,6212,1606380
1022,5250,1606380,6212,1606380
1022,5250,1607190,6212,1607190
1022,5250,1607660,6212,1607660
1023,5258,1608250,6212,1608250
1023,5258,1609250,6212,1609250
1023,5258,1610250,6212,1610250
1023,5258,1611060,6212,1611060
1023,5258,1612060,6212,1612060
1023,5258,1612870,6212,1612870
1023,5258,1613680,6212,1613680
1023,5258,1614680,6212,1614680
1024,5260,1615490,6212,1615490
1024,5260,1616490,6212,1616490
1024,5260,1616490,6212,1616490
1024,5260,1617140,6212,1617140
1024,5260,1617950,6212,1617950
1024,5260,1618760,6212,1618760
1024,5260,1619410,6212,1619410
1024,5260,1620410,6212,1620410
1024,5260,1621220,6212,1621220
1025,5262,1621690,6212,1621690
1025,5262,1622690,6212,1622690
1025,5262,1623690,6212,1623690
1026,5270,1624690,6212,1624690
1026,5270,1625690,6212,1625690
1026,5270,1626690,6212,1626690
1026,5270,1626920,6212,1626920
1026,5270,1627730,6212,1627730
1026,5270,1635730,6212,1635730
1026,5270,1636050,6212,1636050
1026,5270,1637050,6212,1637050
1026,5270,1638050,6212,1638050
1026,5270,1639050,6212,1639050
1026,5270,1639050,6212,1639050
1026,5270,1639050,6212,1639050
1026,5270,1639280,6212,1639280
1027,5272,1640280,6212,1640280
1027,5272,1640750,6212,1640750
1027,5272,1641220,6212,1641220
1027,5272,1642220,6212,1642220
1027,5272,1643220,6212,1643220
1027,5272,1644220,6212,1644220
1027,5272,1644220,6212,1644220
1027,5272,1645220,6212,1645220
1027,5272,1645690,6212,1645690
1027,5272,1645690,6212,1645690
1027,5272,1646690,6212,1646690
1027,5272,1647160,6212,1647160
1027,5272,1648160,6212,1648160
1027,5272,1648970,6212,1648970
1027,5272,1649970,6212,1649970
1027,5272,1650970,6212,1650970
1027,5272,1651110,6212,1651110
1027,5272,1652110,6212,1652110
1027,5272,1653110,6212,1653110
1027,5272,1653920,6212,1653920
1027,5272,1654240,6212,1654240
1027,5272,1655050,6212,1655050
1028,5274,1655050,6212,1655050
1028,5274,1656050,6212,1656050
1028,5274,1656420,6212,1656420
1029,5282,1657420,6212,1657420
1029,5282,1658420,6212,1658420
1029,5282,1659420,6212,1659420
1029,5282,1660420,6212,1660420
1029,5282,1660420,6212,1660420
1029,5282,1661230,6212,1661230
1029,5282,1662230,6212,1662230
1030,5284,1663230,6212,1663230
1030,5284,1664040,6212,1664040
1030,5284,1665040,6212,1665040
1030,5284,1666040,6212,1666040
1030,5284,1667040,6212,1667040
1030,5284,1667630,6212,1667630
1031,5292,1675630,6212,1675630
1032,5294,1676630,6212,1676630
1032,5294,1676630,6212,1676630
1033,5296,1677630,6212,1677630
1033,5296,1678630,6212,1678630
1033,5296,1678630,6212,1678630
1033,5296,1679280,6212,1679280
1033,5296,1679280,6212,1679280
1034,5304,1679870,6212,1679870
1034,5304,1680870,6212,1680870
1034,5304,1680870,6212,1680870
1034,5304,1681870,6212,1681870
1035,5312,1682340,6212,1682340
1035,5312,1682340,6212,1682340
1035,5312,1682340,6212,1682340
1036,5320,1682810,6212,1682810
1036,5320,1683620,6212,1683620
1037,5328,1691620,6212,1691620
1037,5328,1692620,6212,1692620
1038,5336,1693620,6212,1693620
1038,5336,1694430,6212,1694430
1038,5336,1694890,6212,1694890
1038,5336,1695890,6212,1695890
1038,5336,1696890,6212,1696890
1038,5336,1697700,6212,1697700
1038,5336,1698350,6212,1698350
1039,5344,1706350,6212,1706350
1039,5344,1707160,6212,1707160
1039,5344,1707970,6212,1707970
1039,5344,1707970,6212,1707970
1040,5346,1708970,6212,1708970
1040,5346,1709970,6212,1709970
1040,5346,1710780,6212,1710780
1041,5350,1711250,6212,1711250
1041,5350,1711570,6212,1711570
1041,5350,1712570,6212,1712570
1041,5350,1713570,6212,1713570
1041,5350,1713570,6212,1713570
1041,5350,1714040,6212,1714040
1041,5350,1715040,6212,1715040
1041,5350,1715040,6212,1715040
1041,5350,1715510,6212,1715510
1041,5350,1716320,6212,1716320
1042,5358,1716790,6212,1716790
1042,5358,1717160,6212,1717160
1042,5358,1718160,6212,1718160
1042,5358,1718630,6212,1718630
1042,5358,1718630,6212,1718630
1042,5358,1719630,6212,1719630
1042,5358,1719630,6212,1719630
1042,5358,1720440,6212,1720440
1043,5366,1728440,6212,1728440
1044,5374,1728440,6212,1728440
1044,5374,1729440,6212,1729440
1044,5374,1729600,6212,1729600
1044,5374,1730410,6212,1730410
1045,5376,1731410,6212,1731410
1046,5384,1732410,6212,1732410
1046,5384,1733410,6212,1733410
1046,5384,1734220,6212,1734220
1046,5384,1734220,6212,1734220
1046,5384,1735220,6212,1735220
1046,5384,1736220,6212,1736220
1046,5384,1736220,6212,1736220
1047,5388,1736220,6212,1736220
1047,5388,1737220,6212,1737220
1047,5388,1737680,6212,1737680
1048,5390,1738490,6212,1738490
1048,5390,1739490,6212,1739490
1048,5390,1740490,6212,1740490
1048,5390,1740810,6212,1740810
1048,5390,1741130,6212,1741130
1048,5390,1742130,6212,1742130
1048,5390,1743130,6212,1743130
1048,5390,1743130,6212,1743130
1048,5390,1743500,6212,1743500
1048,5390,1744310,6212,1744310
1048,5390,1748310,6212,1748310
1048,5390,1748960,6212,1748960
1048,5390,1749960,6212,1749960
1048,5390,1750550,6212,1750550
1048,5390,1751550,6212,1751550
1048,5390,1752550,6212,1752550
1048,5390,1753550,6212,1753550
1048,5390,1754360,6212,1754360
1048,5390,1755170,6212,1755170
1049,5392,1755640,6212,1755640
1049,5392,1756640,6212,1756640
1049,5392,1757450,6212,1757450
1049,5392,1758450,6212,1758450
1049,5392,1758920,6212,1758920
1049,5392,1759570,6212,1759570
1049,5392,1760570,6212,1760570
1049,5392,1761570,6212,1761570
1050,5394,1763570,6212,1763570
1051,5395,1764380,6212,1764380
1051,5395,1765380,6212,1765380
1051,5395,1766380,6212,1766380
1051,5395,1766700,6212,1766700
1051,5395,1767700,6212,1767700
1051,5395,1767700,6212,1767700
1051,5395,1768700,6212,1768700
1051,5395,1768700,6212,1768700
1051,5395,1769170,6212,1769170
1052,5397,1770170,6212,1770170
1052,5397,1770170,6212,1770170
1052,5397,1770820,6212,1770820
1052,5397,1771630,6212,1771630
1052,5397,1772630,6212,1772630
1052,5397,1773630,6212,1773630
1052,5397,1774630,6212,1774630
1052,5397,1775440,6212,1775440
1053,5405,1775440,6212,1775440
1054,5407,1776250,6212,1776250
1054,5407,1777250,6212,1777250
1054,5407,1778060,6212,1778060
1055,5415,1786060,6212,1786060
1055,5415,1787060,6212,1787060
1056,5417,1788060,6212,1788060
1057,5425,1789060,6212,1789060
1057,5425,1789060,6212,1789060
1057,5425,1790060,6212,1790060
1057,5425,1791060,6212,1791060
1057,5425,1792060,6212,1792060
1057,5425,1792220,6212,1792220
1057,5425,1792690,6212,1792690
1057,5425,1793690,6212,1793690
1057,5425,1794500,6212,1794500
1057,5425,1795500,6212,1795500
1057,5425,1795970,6212,1795970
1057,5425,1796970,6212,1796970
1057,5425,1797440,6212,1797440
1057,5425,1798440,6212,1798440
1057,5425,1798440,6212,1798440
1057,5425,1798910,6212,1798910
1057,5425,1799910,6212,1799910
1057,5425,1800910,6212,1800910
1057,5425,1801720,6212,1801720
1057,5425,1802720,6212,1802720
1057,5425,1802720,6212,1802720
1058,5433,1803720,6212,1803720
1058,5433,1804720,6212,1804720
1058,5433,1805530,6212,1805530
1058,5433,1806340,6212,1806340
1058,5433,1806660,6212,1806660
1058,5433,1806660,6212,1806660
1058,5433,1807470,6212,1807470
1058,5433,1808470,6212,1808470
1059,5441,1816470,6212,1816470
1059,5441,1817280,6212,1817280
1059,5441,1818090,6212,1818090
1059,5441,1818310,6212,1818310
1059,5441,1819310,6212,1819310
1059,5441,1820310,6212,1820310
1059,5441,1821310,6212,1821310
1060,5449,1822120,6212,1822120
1061,5457,1822930,6212,1822930
1061,5457,1823930,6212,1823930
1061,5457,1823930,6212,1823930
1061,5457,1824740,6212,1824740
1061,5457,1825740,6212,1825740
1061,5457,1826740,6212,1826740
1061,5457,1827550,6212,1827550
1061,5457,1828550,6212,1828550
1061,5457,1828550,6212,1828550
1062,5465,1829550,6212,1829550
1062,5465,1830140,6212,1830140
1062,5465,1830950,6212,1830950
1063,5473,1831950,6212,1831950
1063,5473,1832950,6212,1832950
1063,5473,1833950,6212,1833950
1063,5473,1833950,6212,1833950
1063,5473,1834950,6212,1834950
1063,5473,1835760,6212,1835760
1063,5473,1836230,6212,1836230
1063,5473,1837040,6212,1837040
1063,5473,1837040,6212,1837040
1063,5473,1838040,6212,1838040
1063,5473,1839040,6212,1839040
1064,5481,1840040,6212,1840040
1064,5481,1840360,6212,1840360
1065,5483,1841360,6212,1841360
1065,5483,1841820,6212,1841820
1065,5483,1842280,6212,1842280
1065,5483,1843280,6212,1843280
1066,5485,1844280,6212,1844280
1067,5487,1844830,6212,1844830
1067,5487,1845830,6212,1845830
1067,5487,1846830,6212,1846830
1067,5487,1847830,6212,1847830
1067,5487,1848830,6212,1848830
1067,5487,1849830,6212,1849830
1067,5487,1850640,6212,1850640
1067,5487,1850960,6212,1850960
1067,5487,1851420,6212,1851420
1067,5487,1852420,6212,1852420
1067,5487,1852650,6212,1852650
1067,5487,1853460,6212,1853460
1067,5487,1854460,6212,1854460
1067,5487,1854780,6212,1854780
1067,5487,1855780,6212,1855780
1068,5495,1856780,6212,1856780
1068,5495,1857590,6212,1857590
1068,5495,1857910,6212,1857910
1068,5495,1858720,6212,1858720
1068,5495,1862720,6212,1862720
1069,5499,1863310,6212,1863310
1070,5507,1864310,6212,1864310
1070,5507,1865120,6212,1865120
1070,5507,1865280,6212,1865280
1070,5507,1866280,6212,1866280
1070,5507,1866830,6212,1866830
1071,5515,1867640,6212,1867640
1071,5515,1867640,6212,1867640
1071,5515,1868450,6212,1868450
1071,5515,1869450,6212,1869450
1071,5515,1870450,6212,1870450
1072,5523,1871260,6212,1871260
1072,5523,1872260,6212,1872260
1072,5523,1872260,6212,1872260
1072,5523,1873260,6212,1873260
1072,5523,1874260,6212,1874260
1072,5523,1875260,6212,1875260
1072,5523,1876260,6212,1876260
1072,5523,1877260,6212,1877260
1072,5523,1878260,6212,1878260
1072,5523,1878260,6212,1878260
1072,5523,1878580,6212,1878580
1072,5523,1879050,6212,1879050
1072,5523,1880050,6212,1880050
1073,5531,1881050,6212,1881050
1073,5531,1881860,6212,1881860
1073,5531,1882090,6212,1882090
1073,5531,1882560,6212,1882560
1073,5531,1890560,6212,1890560
1073,5531,1891560,6212,1891560
1073,5531,1891610,6212,1891610
1074,5539,1895610,6212,1895610
1074,5539,1896610,6212,1896610
1074,5539,1897610,6212,1897610
1075,5541,1898160,6212,1898160
1076,5545,1899160,6212,1899160
1076,5545,1900160,6212,1900160
1076,5545,1900320,6212,1900320
1076,5545,1901320,6212,1901320
1076,5545,1902130,6212,1902130
1077,5546,1902940,6212,1902940
1077,5546,1906940,6212,1906940
1078,5548,1907750,6212,1907750
1078,5548,1908220,6212,1908220
1078,5548,1908870,6212,1908870
1078,5548,1908870,6212,1908870
1078,5548,1909870,6212,1909870
1078,5548,1910680,6212,1910680
1078,5548,1911490,6212,1911490
1078,5548,1911960,6212,1911960
1078,5548,1912960,6212,1912960
1078,5548,1913610,6212,1913610
1078,5548,1914420,6212,1914420
1078,5548,1915230,6212,1915230
1078,5548,1916230,6212,1916230
1078,5548,1917230,6212,1917230
1078,5548,1918230,6212,1918230
1078,5548,1918460,6212,1918460
1078,5548,1919270,6212,1919270
1078,5548,1920270,6212,1920270
1079,5550,1921270,6212,1921270
1079,5550,1921730,6212,1921730
1079,5550,1922730,6212,1922730
1079,5550,1923200,6212,1923200
1079,5550,1924010,6212,1924010
1079,5550,1925010,6212,1925010
1079,5550,1926010,6212,1926010
1079,5550,1926660,6212,1926660
1079,5550,1927130,6212,1927130
1079,5550,1928130,6212,1928130
1079,5550,1928940,6212,1928940
1080,5558,1929940,6212,1929940
1080,5558,1930940,6212,1930940
1080,5558,1931940,6212,1931940
1080,5558,1932940,6212,1932940
1080,5558,1933530,6212,1933530
1080,5558,1933850,6212,1933850
1080,5558,1934850,6212,1934850
1080,5558,1935850,6212,1935850
1081,5562,1936850,6212,1936850
1081,5562,1937850,6212,1937850
1081,5562,1938850,6212,1938850
1082,5570,1946850,6212,1946850
1082,5570,1947850,6212,1947850
1082,5570,1948850,6212,1948850
1082,5570,1949850,6212,1949850
1082,5570,1950080,6212,1950080
1082,5570,1950670,6212,1950670
1083,5578,1950670,6212,1950670
1083,5578,1950670,6212,1950670
1083,5578,1950900,6212,1950900
1084,5586,1951900,6212,1951900
1084,5586,1952360,6212,1952360
1084,5586,1953010,6212,1953010
1084,5586,1954010,6212,1954010
1084,5586,1954480,6212,1954480
1084,5586,1955290,6212,1955290
1084,5586,1955940,6212,1955940
1084,5586,1956100,6212,1956100
1084,5586,1958100,6212,1958100
1085,5594,1959100,6212,1959100
1085,5594,1959910,6212,1959910
1085,5594,1959910,6212,1959910
1085,5594,1960910,6212,1960910
1085,5594,1960910,6212,1960910
1085,5594,1961140,6212,1961140
1085,5594,1961140,6212,1961140
1085,5594,1962140,6212,1962140
1086,5596,1963140,6212,1963140
1087,5600,1964140,6212,1964140
1087,5600,1964790,6212,1964790
1087,5600,1965790,6212,1965790
1087,5600,1966600,6212,1966600
1087,5600,1967410,6212,1967410
1088,5602,1968410,6212,1968410
1088,5602,1968410,6212,1968410
1088,5602,1969410,6212,1969410
1088,5602,1969730,6212,1969730
1088,5602,1970540,6212,1970540
1088,5602,1971540,6212,1971540
1088,5602,1972090,6212,1972090
1088,5602,1972900,6212,1972900
1088,5602,1973900,6212,1973900
1088,5602,1974900,6212,1974900
1089,5610,1975360,6212,1975360
1089,5610,1975830,6212,1975830
1089,5610,1976150,6212,1976150
1089,5610,1978150,6212,1978150
1089,5610,1978470,6212,1978470
1089,5610,1979470,6212,1979470
1089,5610,1980470,6212,1980470
1089,5610,1981280,6212,1981280
1089,5610,1982090,6212,1982090
1089,5610,1983090,6212,1983090
1089,5610,1983410,6212,1983410
1089,5610,1984410,6212,1984410
1089,5610,1985220,6212,1985220
1089,5610,1985220,6212,1985220
1089,5610,1986220,6212,1986220
1089,5610,1986540,6212,1986540
1089,5610,1987350,6212,1987350
1089,5610,1988350,6212,1988350
1089,5610,1989350,6212,1989350
1089,5610,1989350,6212,1989350
1089,5610,1989350,6212,1989350
1089,5610,1990350,6212,1990350
1090,5611,1991160,6212,1991160
1091,5613,1992160,6212,1992160
1091,5613,1993160,6212,1993160
1091,5613,1993380,6212,1993380
1091,5613,1993380,6212,1993380
1091,5613,1994190,6212,1994190
1091,5613,1994190,6212,1994190
1091,5613,1995190,6212,1995190
1092,5621,1996190,6212,1996190
1093,5629,2004190,6212,2004190
1093,5629,2005190,6212,2005190
1094,5637,2013190,6212,2013190
1094,5637,2014000,6212,2014000
1094,5637,2015000,6212,2015000
1094,5637,2015460,6212,2015460
1094,5637,2015680,6212,2015680
1094,5637,2015680,6212,2015680
1094,5637,2016680,6212,2016680
1095,5639,2017330,6212,2017330
1096,5641,2018330,6212,2018330
1097,5649,2019330,6212,2019330
1097,5649,2020330,6212,2020330
1097,5649,2020330,6212,2020330
1097,5649,2021330,6212,2021330
1097,5649,2022140,6212,2022140
1097,5649,2023140,6212,2023140
1097,5649,2027140,6212,2027140
1097,5649,2028140,6212,2028140
1097,5649,2029140,6212,2029140
1097,5649,2030140,6212,2030140
1097,5649,2031140,6212,2031140
1098,5650,2031250,6212,2031250
1098,5650,2031250,6212,2031250
1098,5650,2032060,6212,2032060
1098,5650,2032060,6212,2032060
1098,5650,2033060,6212,2033060
1098,5650,2034060,6212,2034060
1098,5650,2034530,6212,2034530
1098,5650,2034530,6212,2034530
1098,5650,2035180,6212,2035180
1098,5650,2035990,6212,2035990
