ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
604,2296,2151840,6212,2151840
604,2296,2152840,6212,2152840
605,2298,2153840,6212,2153840
605,2298,2154310,6212,2154310
605,2298,2154310,6212,2154310
606,2306,2162310,6212,2162310
607,2308,2163310,6212,2163310
607,2308,2163770,6212,2163770
607,2308,2164420,6212,2164420
608,2310,2165420,6212,2165420
608,2310,2166420,6212,2166420
609,2314,2167420,6212,2167420
610,2316,2168420,6212,2168420
610,2316,2168890,6212,2168890
611,2320,2169440,6212,2169440
611,2320,2170440,6212,2170440
611,2320,2171440,6212,2171440
611,2320,2171910,6212,2171910
611,2320,2172910,6212,2172910
612,2322,2173720,6212,2173720
612,2322,2174720,6212,2174720
613,2324,2175530,6212,2175530
614,2332,2183530,6212,2183530
614,2332,2184530,6212,2184530
615,2334,2185180,6212,2185180
615,2334,2186180,6212,2186180
615,2334,2186500,6212,2186500
616,2336,2187500,6212,2187500
616,2336,2188500,6212,2188500
617,2340,2189500,6212,2189500
618,2342,2190500,6212,2190500
619,2344,2191500,6212,2191500
619,2344,2192500,6212,2192500
619,2344,2193500,6212,2193500
620,2348,2194500,6212,2194500
621,2350,2194970,6212,2194970
621,2350,2195970,6212,2195970
621,2350,2195970,6212,2195970
622,2352,2197970,6212,2197970
622,2352,2198440,6212,2198440
623,2354,2199440,6212,2199440
624,2356,2200440,6212,2200440
624,2356,2201440,6212,2201440
624,2356,2202440,6212,2202440
624,2356,2202440,6212,2202440
625,2358,2203250,6212,2203250
625,2358,2204250,6212,2204250
626,2360,2205250,6212,2205250
626,2360,2205250,6212,2205250
626,2360,2206250,6212,2206250
627,2362,2206900,6212,2206900
627,2362,2207370,6212,2207370
628,2370,2215370,6212,2215370
628,2370,2215690,6212,2215690
629,2374,2216690,6212,2216690
629,2374,2217150,6212,2217150
629,2374,2217610,6212,2217610
629,2374,2217930,6212,2217930
629,2374,2218930,6212,2218930
629,2374,2219930,6212,2219930
630,2376,2220740,6212,2220740
630,2376,2221740,6212,2221740
631,2378,2222740,6212,2222740
631,2378,2223740,6212,2223740
632,2380,2224740,6212,2224740
632,2380,2225200,6212,2225200
632,2380,2226200,6212,2226200
633,2382,2227200,6212,2227200
633,2382,2228200,6212,2228200
634,2384,2229200,6212,2229200
634,2384,2230200,6212,2230200
635,2386,2231010,6212,2231010
635,2386,2232010,6212,2232010
636,2388,2233010,6212,2233010
637,2390,2233820,6212,2233820
637,2390,2234820,6212,2234820
637,2390,2235820,6212,2235820
638,2394,2236820,6212,2236820
638,2394,2237820,6212,2237820
639,2398,2241820,6212,2241820
640,2400,2242820,6212,2242820
640,2400,2243820,6212,2243820
640,2400,2244820,6212,2244820
640,2400,2245820,6212,2245820
641,2408,2253820,6212,2253820
642,2410,2254290,6212,2254290
642,2410,2254760,6212,2254760
643,2412,2255570,6212,2255570
643,2412,2256570,6212,2256570
643,2412,2257380,6212,2257380
644,2414,2258190,6212,2258190
644,2414,2258660,6212,2258660
645,2416,2259660,6212,2259660
645,2416,2260470,6212,2260470
646,2418,2261470,6212,2261470
646,2418,2262470,6212,2262470
647,2420,2263470,6212,2263470
647,2420,2263580,6212,2263580
647,2420,2264580,6212,2264580
648,2422,2265230,6212,2265230
648,2422,2265390,6212,2265390
648,2422,2265860,6212,2265860
649,2424,2266860,6212,2266860
650,2432,2274860,6212,2274860
650,2432,2275860,6212,2275860
651,2434,2276670,6212,2276670
651,2434,2277670,6212,2277670
651,2434,2278140,6212,2278140
652,2436,2279140,6212,2279140
653,2438,2280140,6212,2280140
653,2438,2280950,6212,2280950
654,2440,2281950,6212,2281950
654,2440,2282950,6212,2282950
655,2442,2283760,6212,2283760
655,2442,2284760,6212,2284760
656,2444,2285570,6212,2285570
656,2444,2286030,6212,2286030
657,2446,2286840,6212,2286840
657,2446,2287650,6212,2287650
658,2448,2288460,6212,2288460
658,2448,2289460,6212,2289460
658,2448,2290460,6212,2290460
659,2450,2291270,6212,2291270
660,2452,2292270,6212,2292270
660,2452,2293270,6212,2293270
660,2452,2294270,6212,2294270
660,2452,2294270,6212,2294270
661,2454,2295270,6212,2295270
662,2456,2297270,6212,2297270
663,2458,2298080,6212,2298080
663,2458,2298550,6212,2298550
664,2466,2299550,6212,2299550
664,2466,2300550,6212,2300550
664,2466,2301550,6212,2301550
664,2466,2302100,6212,2302100
664,2466,2302910,6212,2302910
664,2466,2303720,6212,2303720
664,2466,2304310,6212,2304310
664,2466,2305310,6212,2305310
665,2474,2305780,6212,2305780
665,2474,2306250,6212,2306250
665,2474,2307250,6212,2307250
665,2474,2308060,6212,2308060
665,2474,2309060,6212,2309060
665,2474,2309530,6212,2309530
666,2482,2310530,6212,2310530
666,2482,2311530,6212,2311530
666,2482,2312530,6212,2312530
666,2482,2313000,6212,2313000
666,2482,2314000,6212,2314000
666,2482,2315000,6212,2315000
666,2482,2315000,6212,2315000
667,2490,2316000,6212,2316000
667,2490,2317000,6212,2317000
667,2490,2318000,6212,2318000
667,2490,2318220,6212,2318220
667,2490,2318540,6212,2318540
667,2490,2318910,6212,2318910
667,2490,2319720,6212,2319720
667,2490,2320720,6212,2320720
667,2490,2320720,6212,2320720
667,2490,2321720,6212,2321720
667,2490,2322720,6212,2322720
668,2498,2323370,6212,2323370
668,2498,2324370,6212,2324370
668,2498,2325370,6212,2325370
668,2498,2326180,6212,2326180
668,2498,2327180,6212,2327180
668,2498,2328180,6212,2328180
668,2498,2328180,6212,2328180
668,2498,2328340,6212,2328340
668,2498,2329340,6212,2329340
669,2506,2330340,6212,2330340
669,2506,2331150,6212,2331150
669,2506,2331960,6212,2331960
669,2506,2332960,6212,2332960
669,2506,2333960,6212,2333960
669,2506,2334610,6212,2334610
669,2506,2335420,6212,2335420
669,2506,2336420,6212,2336420
669,2506,2337420,6212,2337420
669,2506,2337880,6212,2337880
669,2506,2338200,6212,2338200
669,2506,2338660,6212,2338660
670,2514,2339660,6212,2339660
670,2514,2340660,6212,2340660
670,2514,2341660,6212,2341660
670,2514,2342660,6212,2342660
670,2514,2343130,6212,2343130
670,2514,2343940,6212,2343940
670,2514,2344940,6212,2344940
670,2514,2345750,6212,2345750
670,2514,2346750,6212,2346750
670,2514,2347400,6212,2347400
670,2514,2347720,6212,2347720
670,2514,2348720,6212,2348720
671,2522,2349530,6212,2349530
671,2522,2350340,6212,2350340
671,2522,2351340,6212,2351340
671,2522,2352340,6212,2352340
671,2522,2352660,6212,2352660
671,2522,2353660,6212,2353660
671,2522,2354660,6212,2354660
671,2522,2355310,6212,2355310
671,2522,2356310,6212,2356310
672,2530,2357310,6212,2357310
672,2530,2357630,6212,2357630
672,2530,2358630,6212,2358630
672,2530,2359630,6212,2359630
672,2530,2360630,6212,2360630
672,2530,2360950,6212,2360950
672,2530,2361950,6212,2361950
672,2530,2362950,6212,2362950
673,2538,2363950,6212,2363950
673,2538,2364950,6212,2364950
673,2538,2364950,6212,2364950
673,2538,2365950,6212,2365950
673,2538,2366760,6212,2366760
673,2538,2367570,6212,2367570
673,2538,2367890,6212,2367890
673,2538,2368700,6212,2368700
673,2538,2369020,6212,2369020
673,2538,2370020,6212,2370020
673,2538,2371020,6212,2371020
673,2538,2371830,6212,2371830
673,2538,2372830,6212,2372830
673,2538,2373150,6212,2373150
673,2538,2373470,6212,2373470
674,2546,2374470,6212,2374470
674,2546,2374700,6212,2374700
674,2546,2375700,6212,2375700
674,2546,2376510,6212,2376510
674,2546,2377510,6212,2377510
674,2546,2378510,6212,2378510
674,2546,2378830,6212,2378830
674,2546,2378830,6212,2378830
674,2546,2379830,6212,2379830
674,2546,2380830,6212,2380830
674,2546,2381830,6212,2381830
674,2546,2382290,6212,2382290
674,2546,2383290,6212,2383290
675,2554,2383760,6212,2383760
675,2554,2384760,6212,2384760
675,2554,2385410,6212,2385410
675,2554,2385880,6212,2385880
675,2554,2386880,6212,2386880
676,2562,2387880,6212,2387880
676,2562,2388880,6212,2388880
676,2562,2389880,6212,2389880
676,2562,2390470,6212,2390470
676,2562,2391470,6212,2391470
676,2562,2391940,6212,2391940
676,2562,2392750,6212,2392750
676,2562,2393750,6212,2393750
676,2562,2394220,6212,2394220
676,2562,2395030,6212,2395030
676,2562,2395840,6212,2395840
677,2570,2396840,6212,2396840
677,2570,2397840,6212,2397840
677,2570,2398650,6212,2398650
677,2570,2399650,6212,2399650
677,2570,2400650,6212,2400650
677,2570,2401650,6212,2401650
677,2570,2402650,6212,2402650
677,2570,2403650,6212,2403650
678,2578,2404120,6212,2404120
678,2578,2404930,6212,2404930
678,2578,2405400,6212,2405400
678,2578,2406400,6212,2406400
678,2578,2407400,6212,2407400
678,2578,2407870,6212,2407870
678,2578,2408680,6212,2408680
679,2586,2409680,6212,2409680
679,2586,2410150,6212,2410150
679,2586,2411150,6212,2411150
679,2586,2411610,6212,2411610
679,2586,2412610,6212,2412610
679,2586,2413610,6212,2413610
679,2586,2414610,6212,2414610
680,2594,2415260,6212,2415260
680,2594,2416260,6212,2416260
680,2594,2416910,6212,2416910
680,2594,2417230,6212,2417230
680,2594,2418230,6212,2418230
680,2594,2419230,6212,2419230
680,2594,2420230,6212,2420230
680,2594,2421230,6212,2421230
680,2594,2422230,6212,2422230
680,2594,2423230,6212,2423230
680,2594,2424040,6212,2424040
680,2594,2424850,6212,2424850
680,2594,2425660,6212,2425660
680,2594,2425980,6212,2425980
681,2602,2426980,6212,2426980
681,2602,2427210,6212,2427210
681,2602,2428020,6212,2428020
681,2602,2429020,6212,2429020
681,2602,2429830,6212,2429830
681,2602,2430830,6212,2430830
681,2602,2431830,6212,2431830
681,2602,2432640,6212,2432640
681,2602,2433640,6212,2433640
681,2602,2434450,6212,2434450
681,2602,2434920,6212,2434920
681,2602,2435920,6212,2435920
682,2610,2436240,6212,2436240
682,2610,2437240,6212,2437240
682,2610,2438240,6212,2438240
682,2610,2438710,6212,2438710
682,2610,2439710,6212,2439710
682,2610,2440710,6212,2440710
682,2610,2441710,6212,2441710
682,2610,2442520,6212,2442520
682,2610,2443520,6212,2443520
683,2618,2444520,6212,2444520
683,2618,2444990,6212,2444990
683,2618,2445990,6212,2445990
683,2618,2446990,6212,2446990
683,2618,2447990,6212,2447990
683,2618,2448460,6212,2448460
683,2618,2448620,6212,2448620
683,2618,2448850,6212,2448850
683,2618,2449660,6212,2449660
684,2626,2450660,6212,2450660
684,2626,2451130,6212,2451130
684,2626,2451600,6212,2451600
684,2626,2452600,6212,2452600
684,2626,2453600,6212,2453600
684,2626,2454070,6212,2454070
684,2626,2455070,6212,2455070
684,2626,2455880,6212,2455880
684,2626,2456880,6212,2456880
685,2634,2457690,6212,2457690
685,2634,2458690,6212,2458690
685,2634,2459690,6212,2459690
685,2634,2460690,6212,2460690
685,2634,2461690,6212,2461690
685,2634,2462340,6212,2462340
685,2634,2463340,6212,2463340
685,2634,2464340,6212,2464340
686,2642,2465340,6212,2465340
686,2642,2466340,6212,2466340
686,2642,2467150,6212,2467150
686,2642,2468150,6212,2468150
686,2642,2468150,6212,2468150
686,2642,2468520,6212,2468520
686,2642,2469330,6212,2469330
686,2642,2469920,6212,2469920
686,2642,2470730,6212,2470730
686,2642,2471200,6212,2471200
686,2642,2472200,6212,2472200
686,2642,2473200,6212,2473200
687,2650,2474200,6212,2474200
687,2650,2475010,6212,2475010
687,2650,2476010,6212,2476010
687,2650,2477010,6212,2477010
688,2658,2478010,6212,2478010
688,2658,2479010,6212,2479010
688,2658,2480010,6212,2480010
688,2658,2480820,6212,2480820
688,2658,2481470,6212,2481470
688,2658,2482470,6212,2482470
689,2666,2483470,6212,2483470
689,2666,2484120,6212,2484120
689,2666,2485120,6212,2485120
689,2666,2485580,6212,2485580
689,2666,2486580,6212,2486580
689,2666,2487050,6212,2487050
690,2674,2488050,6212,2488050
690,2674,2488370,6212,2488370
690,2674,2489180,6212,2489180
690,2674,2489650,6212,2489650
690,2674,2490460,6212,2490460
690,2674,2491460,6212,2491460
690,2674,2492270,6212,2492270
690,2674,2493270,6212,2493270
690,2674,2493270,6212,2493270
690,2674,2494270,6212,2494270
690,2674,2495270,6212,2495270
690,2674,2496270,6212,2496270
690,2674,2497080,6212,2497080
690,2674,2498080,6212,2498080
690,2674,2498730,6212,2498730
690,2674,2499540,6212,2499540
690,2674,2500540,6212,2500540
691,2682,2501540,6212,2501540
691,2682,2502090,6212,2502090
691,2682,2502090,6212,2502090
691,2682,2503090,6212,2503090
691,2682,2504090,6212,2504090
691,2682,2504900,6212,2504900
691,2682,2505900,6212,2505900
691,2682,2506900,6212,2506900
691,2682,2507900,6212,2507900
692,2690,2508900,6212,2508900
692,2690,2509900,6212,2509900
692,2690,2510900,6212,2510900
692,2690,2511710,6212,2511710
692,2690,2511710,6212,2511710
692,2690,2512520,6212,2512520
692,2690,2513520,6212,2513520
692,2690,2513840,6212,2513840
692,2690,2514650,6212,2514650
692,2690,2515650,6212,2515650
693,2698,2516650,6212,2516650
693,2698,2517120,6212,2517120
693,2698,2517350,6212,2517350
693,2698,2518350,6212,2518350
693,2698,2518820,6212,2518820
693,2698,2518930,6212,2518930
693,2698,2519390,6212,2519390
693,2698,2520390,6212,2520390
694,2706,2521390,6212,2521390
694,2706,2522390,6212,2522390
694,2706,2522710,6212,2522710
694,2706,2523710,6212,2523710
694,2706,2524710,6212,2524710
694,2706,2525710,6212,2525710
694,2706,2525930,6212,2525930
694,2706,2526930,6212,2526930
694,2706,2527740,6212,2527740
694,2706,2528740,6212,2528740
694,2706,2529740,6212,2529740
695,2714,2530740,6212,2530740
695,2714,2531060,6212,2531060
695,2714,2532060,6212,2532060
695,2714,2533060,6212,2533060
695,2714,2533380,6212,2533380
695,2714,2534380,6212,2534380
695,2714,2535380,6212,2535380
695,2714,2536380,6212,2536380
695,2714,2537190,6212,2537190
695,2714,2538000,6212,2538000
695,2714,2538810,6212,2538810
695,2714,2539280,6212,2539280
695,2714,2540280,6212,2540280
695,2714,2540750,6212,2540750
695,2714,2541560,6212,2541560
695,2714,2541880,6212,2541880
695,2714,2542530,6212,2542530
695,2714,2543530,6212,2543530
695,2714,2543750,6212,2543750
695,2714,2543750,6212,2543750
696,2722,2551750,6212,2551750
697,2726,2552750,6212,2552750
697,2726,2553560,6212,2553560
697,2726,2554560,6212,2554560
698,2730,2555560,6212,2555560
698,2730,2556560,6212,2556560
699,2732,2557560,6212,2557560
699,2732,2558560,6212,2558560
700,2734,2559560,6212,2559560
701,2738,2560560,6212,2560560
701,2738,2561560,6212,2561560
701,2738,2562030,6212,2562030
701,2738,2562500,6212,2562500
702,2740,2563500,6212,2563500
703,2742,2564500,6212,2564500
703,2742,2565050,6212,2565050
703,2742,2565520,6212,2565520
703,2742,2565840,6212,2565840
703,2742,2566840,6212,2566840
704,2744,2567650,6212,2567650
704,2744,2568120,6212,2568120
705,2746,2569120,6212,2569120
705,2746,2570120,6212,2570120
706,2748,2570930,6212,2570930
706,2748,2571740,6212,2571740
707,2750,2572740,6212,2572740
708,2752,2573550,6212,2573550
709,2760,2581550,6212,2581550
709,2760,2582550,6212,2582550
709,2760,2583550,6212,2583550
710,2762,2584550,6212,2584550
710,2762,2585550,6212,2585550
711,2764,2586550,6212,2586550
711,2764,2587550,6212,2587550
712,2766,2588550,6212,2588550
712,2766,2589200,6212,2589200
713,2768,2590200,6212,2590200
713,2768,2590200,6212,2590200
713,2768,2591200,6212,2591200
714,2770,2592200,6212,2592200
714,2770,2592520,6212,2592520
714,2770,2593520,6212,2593520
715,2772,2594330,6212,2594330
715,2772,2595330,6212,2595330
716,2774,2596330,6212,2596330
716,2774,2597330,6212,2597330
716,2774,2597490,6212,2597490
717,2778,2598490,6212,2598490
718,2780,2599490,6212,2599490
718,2780,2600490,6212,2600490
719,2782,2601490,6212,2601490
719,2782,2602490,6212,2602490
719,2782,2602810,6212,2602810
719,2782,2603810,6212,2603810
719,2782,2604810,6212,2604810
720,2784,2605460,6212,2605460
720,2784,2606460,6212,2606460
721,2788,2606930,6212,2606930
722,2790,2607930,6212,2607930
722,2790,2608400,6212,2608400
722,2790,2609400,6212,2609400
723,2792,2610400,6212,2610400
723,2792,2611400,6212,2611400
723,2792,2611870,6212,2611870
724,2794,2612870,6212,2612870
724,2794,2613100,6212,2613100
724,2794,2614100,6212,2614100
724,2794,2615100,6212,2615100
725,2796,2616100,6212,2616100
725,2796,2617100,6212,2617100
726,2798,2618100,6212,2618100
726,2798,2619100,6212,2619100
726,2798,2619650,6212,2619650
727,2800,2620650,6212,2620650
727,2800,2621650,6212,2621650
728,2802,2622650,6212,2622650
728,2802,2623120,6212,2623120
728,2802,2624120,6212,2624120
729,2804,2625120,6212,2625120
729,2804,2625930,6212,2625930
730,2812,2633930,6212,2633930
730,2812,2634930,6212,2634930
730,2812,2635150,6212,2635150
731,2814,2636150,6212,2636150
731,2814,2636470,6212,2636470
731,2814,2637470,6212,2637470
732,2816,2637940,6212,2637940
732,2816,2638750,6212,2638750
732,2816,2639220,6212,2639220
733,2824,2640220,6212,2640220
733,2824,2641220,6212,2641220
733,2824,2641690,6212,2641690
733,2824,2642500,6212,2642500
733,2824,2643500,6212,2643500
734,2832,2644310,6212,2644310
734,2832,2645310,6212,2645310
734,2832,2646310,6212,2646310
735,2840,2647310,6212,2647310
735,2840,2648120,6212,2648120
735,2840,2649120,6212,2649120
735,2840,2649120,6212,2649120
735,2840,2650120,6212,2650120
736,2848,2651120,6212,2651120
736,2848,2651930,6212,2651930
736,2848,2652930,6212,2652930
736,2848,2653930,6212,2653930
737,2856,2654740,6212,2654740
737,2856,2654900,6212,2654900
737,2856,2655130,6212,2655130
737,2856,2656130,6212,2656130
737,2856,2657130,6212,2657130
737,2856,2658130,6212,2658130
738,2864,2659130,6212,2659130
738,2864,2660130,6212,2660130
739,2872,2664130,6212,2664130
740,2880,2665130,6212,2665130
740,2880,2665780,6212,2665780
741,2888,2666780,6212,2666780
741,2888,2667250,6212,2667250
741,2888,2667720,6212,2667720
741,2888,2668720,6212,2668720
741,2888,2669040,6212,2669040
741,2888,2669150,6212,2669150
741,2888,2669470,6212,2669470
741,2888,2669790,6212,2669790
741,2888,2670790,6212,2670790
742,2896,2671790,6212,2671790
742,2896,2672790,6212,2672790
742,2896,2673260,6212,2673260
742,2896,2674260,6212,2674260
742,2896,2675070,6212,2675070
742,2896,2676070,6212,2676070
742,2896,2676880,6212,2676880
743,2904,2677880,6212,2677880
743,2904,2678880,6212,2678880
743,2904,2679690,6212,2679690
744,2912,2680690,6212,2680690
744,2912,2681690,6212,2681690
744,2912,2682010,6212,2682010
744,2912,2682010,6212,2682010
744,2912,2682600,6212,2682600
744,2912,2683070,6212,2683070
744,2912,2683540,6212,2683540
744,2912,2684540,6212,2684540
744,2912,2685000,6212,2685000
744,2912,2685470,6212,2685470
744,2912,2686470,6212,2686470
744,2912,2687470,6212,2687470
744,2912,2688470,6212,2688470
744,2912,2688790,6212,2688790
744,2912,2689790,6212,2689790
744,2912,2690440,6212,2690440
744,2912,2691440,6212,2691440
744,2912,2692440,6212,2692440
744,2912,2693030,6212,2693030
744,2912,2693500,6212,2693500
745,2920,2694500,6212,2694500
745,2920,2695500,6212,2695500
745,2920,2695730,6212,2695730
745,2920,2696540,6212,2696540
745,2920,2697540,6212,2697540
745,2920,2697860,6212,2697860
745,2920,2698860,6212,2698860
745,2920,2699020,6212,2699020
745,2920,2700020,6212,2700020
745,2920,2701020,6212,2701020
746,2928,2702020,6212,2702020
746,2928,2703020,6212,2703020
746,2928,2703490,6212,2703490
747,2936,2704490,6212,2704490
747,2936,2704490,6212,2704490
747,2936,2705490,6212,2705490
747,2936,2706490,6212,2706490
747,2936,2707300,6212,2707300
747,2936,2708300,6212,2708300
747,2936,2709110,6212,2709110
747,2936,2709110,6212,2709110
747,2936,2709430,6212,2709430
747,2936,2710430,6212,2710430
747,2936,2711430,6212,2711430
747,2936,2711430,6212,2711430
747,2936,2712240,6212,2712240
747,2936,2713240,6212,2713240
747,2936,2714240,6212,2714240
747,2936,2714470,6212,2714470
747,2936,2714470,6212,2714470
748,2944,2715470,6212,2715470
748,2944,2716280,6212,2716280
748,2944,2717280,6212,2717280
748,2944,2718280,6212,2718280
748,2944,2718750,6212,2718750
748,2944,2719560,6212,2719560
748,2944,2720370,6212,2720370
748,2944,2720840,6212,2720840
748,2944,2721840,6212,2721840
748,2944,2722650,6212,2722650
748,2944,2722970,6212,2722970
748,2944,2723970,6212,2723970
748,2944,2724970,6212,2724970
748,2944,2725440,6212,2725440
748,2944,2725910,6212,2725910
748,2944,2726910,6212,2726910
748,2944,2727910,6212,2727910
749,2952,2728720,6212,2728720
749,2952,2729530,6212,2729530
749,2952,2730530,6212,2730530
749,2952,2731530,6212,2731530
750,2960,2732340,6212,2732340
750,2960,2732340,6212,2732340
750,2960,2732990,6212,2732990
750,2960,2733990,6212,2733990
750,2960,2734460,6212,2734460
751,2968,2735460,6212,2735460
751,2968,2736270,6212,2736270
751,2968,2737270,6212,2737270
751,2968,2738270,6212,2738270
751,2968,2738590,6212,2738590
752,2976,2739590,6212,2739590
752,2976,2739910,6212,2739910
752,2976,2740720,6212,2740720
752,2976,2740720,6212,2740720
752,2976,2741190,6212,2741190
752,2976,2742190,6212,2742190
753,2984,2743190,6212,2743190
753,2984,2744190,6212,2744190
753,2984,2744660,6212,2744660
753,2984,2745470,6212,2745470
753,2984,2746280,6212,2746280
754,2992,2746870,6212,2746870
754,2992,2747190,6212,2747190
754,2992,2748000,6212,2748000
754,2992,2749000,6212,2749000
754,2992,2749810,6212,2749810
755,3000,2750810,6212,2750810
756,3002,2751130,6212,2751130
756,3002,2752130,6212,2752130
756,3002,2752360,6212,2752360
756,3002,2753170,6212,2753170
756,3002,2754170,6212,2754170
757,3010,2755170,6212,2755170
757,3010,2756170,6212,2756170
757,3010,2757170,6212,2757170
757,3010,2757490,6212,2757490
757,3010,2757960,6212,2757960
758,3018,2758960,6212,2758960
758,3018,2759960,6212,2759960
758,3018,2760960,6212,2760960
758,3018,2761960,6212,2761960
759,3026,2762960,6212,2762960
759,3026,2763960,6212,2763960
759,3026,2764430,6212,2764430
759,3026,2765430,6212,2765430
759,3026,2766240,6212,2766240
759,3026,2766460,6212,2766460
760,3034,2767460,6212,2767460
760,3034,2767460,6212,2767460
760,3034,2768110,6212,2768110
760,3034,2772110,6212,2772110
760,3034,2773110,6212,2773110
760,3034,2773920,6212,2773920
761,3042,2774920,6212,2774920
761,3042,2775920,6212,2775920
761,3042,2776240,6212,2776240
761,3042,2777050,6212,2777050
761,3042,2777860,6212,2777860
762,3050,2778860,6212,2778860
762,3050,2779670,6212,2779670
762,3050,2780670,6212,2780670
762,3050,2781670,6212,2781670
763,3058,2782220,6212,2782220
763,3058,2783220,6212,2783220
763,3058,2783690,6212,2783690
763,3058,2784690,6212,2784690
763,3058,2785010,6212,2785010
764,3066,2786010,6212,2786010
764,3066,2787010,6212,2787010
764,3066,2787820,6212,2787820
764,3066,2788290,6212,2788290
764,3066,2789290,6212,2789290
765,3074,2790290,6212,2790290
765,3074,2791290,6212,2791290
765,3074,2792100,6212,2792100
765,3074,2792560,6212,2792560
765,3074,2792780,6212,2792780
765,3074,2796780,6212,2796780
765,3074,2797780,6212,2797780
766,3082,2798250,6212,2798250
766,3082,2798570,6212,2798570
766,3082,2798570,6212,2798570
766,3082,2799040,6212,2799040
766,3082,2799630,6212,2799630
766,3082,2800100,6212,2800100
766,3082,2801100,6212,2801100
766,3082,2802100,6212,2802100
766,3082,2803100,6212,2803100
766,3082,2804100,6212,2804100
766,3082,2805100,6212,2805100
766,3082,2805100,6212,2805100
766,3082,2805750,6212,2805750
766,3082,2806750,6212,2806750
766,3082,2807560,6212,2807560
766,3082,2808370,6212,2808370
766,3082,2808590,6212,2808590
766,3082,2809590,6212,2809590
766,3082,2810590,6212,2810590
766,3082,2811590,6212,2811590
766,3082,2812400,6212,2812400
766,3082,2812720,6212,2812720
766,3082,2813720,6212,2813720
766,3082,2814190,6212,2814190
766,3082,2815000,6212,2815000
766,3082,2816000,6212,2816000
766,3082,2817000,6212,2817000
766,3082,2817000,6212,2817000
766,3082,2818000,6212,2818000
766,3082,2819000,6212,2819000
766,3082,2820000,6212,2820000
766,3082,2821000,6212,2821000
766,3082,2822000,6212,2822000
766,3082,2823000,6212,2823000
766,3082,2823810,6212,2823810
766,3082,2824280,6212,2824280
766,3082,2825280,6212,2825280
766,3082,2826280,6212,2826280
766,3082,2827280,6212,2827280
766,3082,2828280,6212,2828280
766,3082,2828600,6212,2828600
766,3082,2828920,6212,2828920
766,3082,2829390,6212,2829390
766,3082,2830200,6212,2830200
766,3082,2830750,6212,2830750
766,3082,2831220,6212,2831220
766,3082,2831690,6212,2831690
766,3082,2832690,6212,2832690
766,3082,2833130,6212,2833130
766,3082,2833940,6212,2833940
766,3082,2834940,6212,2834940
766,3082,2835940,6212,2835940
766,3082,2836750,6212,2836750
766,3082,2837210,6212,2837210
766,3082,2838210,6212,2838210
766,3082,2839210,6212,2839210
766,3082,2840020,6212,2840020
766,3082,2841020,6212,2841020
766,3082,2841830,6212,2841830
766,3082,2842300,6212,2842300
766,3082,2843300,6212,2843300
766,3082,2844300,6212,2844300
766,3082,2845110,6212,2845110
766,3082,2845430,6212,2845430
766,3082,2846430,6212,2846430
766,3082,2847430,6212,2847430
766,3082,2848430,6212,2848430
766,3082,2848430,6212,2848430
766,3082,2848750,6212,2848750
766,3082,2849220,6212,2849220
766,3082,2849690,6212,2849690
766,3082,2850500,6212,2850500
766,3082,2851500,6212,2851500
766,3082,2852500,6212,2852500
766,3082,2852720,6212,2852720
766,3082,2853720,6212,2853720
766,3082,2854720,6212,2854720
766,3082,2855270,6212,2855270
766,3082,2856270,6212,2856270
766,3082,2857270,6212,2857270
766,3082,2858270,6212,2858270
766,3082,2858270,6212,2858270
766,3082,2859270,6212,2859270
766,3082,2860080,6212,2860080
766,3082,2861080,6212,2861080
766,3082,2861400,6212,2861400
766,3082,2862400,6212,2862400
766,3082,2863400,6212,2863400
766,3082,2864400,6212,2864400
766,3082,2864870,6212,2864870
766,3082,2865870,6212,2865870
766,3082,2866680,6212,2866680
766,3082,2867680,6212,2867680
766,3082,2868680,6212,2868680
766,3082,2869680,6212,2869680
766,3082,2870680,6212,2870680
766,3082,2871490,6212,2871490
766,3082,2872490,6212,2872490
766,3082,2873300,6212,2873300
766,3082,2874110,6212,2874110
766,3082,2875110,6212,2875110
766,3082,2876110,6212,2876110
766,3082,2876920,6212,2876920
766,3082,2877730,6212,2877730
766,3082,2878730,6212,2878730
766,3082,2879730,6212,2879730
766,3082,2879730,6212,2879730
766,3082,2880730,6212,2880730
766,3082,2881730,6212,2881730
766,3082,2882540,6212,2882540
767,3090,2883540,6212,2883540
767,3090,2884010,6212,2884010
767,3090,2885010,6212,2885010
767,3090,2886010,6212,2886010
767,3090,2886820,6212,2886820
767,3090,2887630,6212,2887630
