ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
365575.7,7.08,1.13,175777.76,3.4
365491.78,7.08,1.13,175757.57,3.4
365432.34,7.08,1.13,175939.48,3.41
365372.9,7.08,1.13,175931.75,3.41
365135.14,7.08,1.13,175931.75,3.41
365075.7,7.08,1.13,175931.75,3.41
365016.26,7.08,1.13,175906.02,3.41
365276.22,7.08,1.14,176153.31,3.42
365637.45,7.09,1.15,176314.41,3.42
365276.78,7.08,1.14,175906.02,3.41
365217.34,7.09,1.14,176289.88,3.42
365157.9,7.09,1.14,176291.29,3.42
365098.46,7.09,1.14,176302.7,3.42
365039.02,7.09,1.14,176307.3,3.42
365187.24,7.09,1.15,176639.41,3.43
365061.19,7.09,1.14,176392.41,3.43
365001.75,7.09,1.14,176399.06,3.43
365128.99,7.09,1.15,176407.09,3.43
365069.55,7.09,1.15,176638.76,3.43
365196.78,7.1,1.15,176673.95,3.43
365558.01,7.1,1.16,177254.63,3.44
365498.57,7.1,1.16,177254.88,3.45
365439.13,7.1,1.16,177254.5,3.45
365379.69,7.1,1.16,177254.5,3.45
365727.76,7.11,1.17,176926.69,3.44
365668.32,7.11,1.17,176939.63,3.44
365980.17,7.12,1.18,177875.38,3.46
365690.77,7.11,1.17,177581.51,3.45
365400.03,7.11,1.17,177239.01,3.45
365400.03,7.11,1.17,177239.01,3.45
365678.18,7.12,1.17,177566.25,3.46
365350.66,7.11,1.17,177339.23,3.45
365193.99,7.11,1.16,177183.07,3.45
365134.55,7.11,1.16,177418.22,3.45
365075.1,7.11,1.16,177418.09,3.45
365226.82,7.11,1.17,177350.41,3.45
365142.9,7.11,1.17,177784.28,3.46
365270.14,7.11,1.17,177653.81,3.46
365210.7,7.11,1.17,177536.19,3.46
365151.26,7.11,1.17,177722.75,3.46
365512.48,7.12,1.18,177722.75,3.46
365639.72,7.13,1.18,177722.75,3.46
365580.28,7.13,1.18,177862.73,3.47
365520.84,7.13,1.18,177730.32,3.47
365170.17,7.12,1.18,177722.75,3.47
365170.17,7.12,1.18,177722.75,3.47
365170.17,7.12,1.18,177722.75,3.47
365110.73,7.12,1.18,178171.55,3.47
365422.59,7.13,1.18,177945.97,3.47
365422.59,7.13,1.18,177945.97,3.47
365206.68,7.12,1.18,177726.97,3.47
365017.27,7.12,1.18,177524.5,3.46
365017.27,7.12,1.18,177524.5,3.46
365144.51,7.12,1.18,178053.03,3.47
365085.07,7.12,1.18,178053.33,3.47
365025.63,7.12,1.18,178057.2,3.48
364966.19,7.12,1.18,178621.57,3.49
364906.75,7.12,1.18,178172.49,3.48
364847.31,7.13,1.18,178172.78,3.48
365200.59,7.13,1.19,179364.7,3.5
365141.15,7.13,1.19,179364.28,3.5
365031.15,7.13,1.19,179254.28,3.5
364971.71,7.13,1.19,179286.17,3.5
365098.95,7.13,1.19,179263.9,3.5
365098.95,7.13,1.19,179263.9,3.5
365039.51,7.13,1.19,179268.68,3.5
364980.07,7.14,1.19,179254.28,3.5
364920.63,7.14,1.19,179595.98,3.51
365047.87,7.14,1.19,179624.75,3.51
364988.43,7.14,1.2,179625.04,3.51
364928.99,7.14,1.2,179624.62,3.51
364869.55,7.14,1.2,179664.42,3.52
364810.1,7.14,1.2,179665.11,3.52
365070.07,7.15,1.2,179629.01,3.52
365010.63,7.15,1.2,180102.98,3.53
364731.33,7.14,1.2,179669.91,3.52
364991.29,7.15,1.2,179669.78,3.52
364991.29,7.15,1.2,179669.78,3.52
365118.53,7.15,1.21,179730.67,3.52
365378.5,7.16,1.21,179975.62,3.53
365184.06,7.15,1.21,179850.76,3.52
365124.62,7.15,1.21,179850.76,3.52
365065.17,7.15,1.21,180041.62,3.53
365005.73,7.15,1.21,180443.06,3.54
365005.73,7.15,1.21,180443.06,3.54
364946.29,7.15,1.21,180442.93,3.54
365073.53,7.16,1.21,180044.56,3.53
365014.09,7.16,1.21,180044.56,3.53
364837.34,7.16,1.21,179794.02,3.53
364964.58,7.16,1.21,179794.02,3.53
365325.8,7.17,1.22,180057.34,3.53
365266.36,7.17,1.22,180023.05,3.53
365393.6,7.17,1.23,179824.02,3.53
365334.16,7.17,1.23,179824.21,3.53
365274.72,7.17,1.23,179825.32,3.53
364985.31,7.17,1.22,179587.84,3.53
364634.65,7.16,1.22,180325.28,3.54
364786.36,7.16,1.22,180319.94,3.54
364702.45,7.16,1.22,180182.19,3.54
364643.01,7.16,1.22,180217.49,3.54
365004.23,7.17,1.23,180191.31,3.54
364944.79,7.17,1.23,180292.95,3.54
364885.35,7.17,1.23,180293.24,3.54
364825.91,7.17,1.23,180812.55,3.55
364825.91,7.17,1.23,180812.55,3.55
364682.03,7.17,1.23,180963.53,3.56
365043.25,7.18,1.23,180963.11,3.56
364682.59,7.17,1.23,180963.11,3.56
364623.15,7.17,1.23,181132.76,3.56
364563.71,7.17,1.23,180986.36,3.56
364504.27,7.17,1.23,181405.61,3.57
364444.83,7.17,1.23,181405.49,3.57
364806.05,7.18,1.24,181304.99,3.57
364746.61,7.18,1.24,181304.98,3.57
364616.71,7.18,1.23,181266.9,3.57
364557.27,7.18,1.23,181707.16,3.58
364497.83,7.18,1.23,181754.09,3.58
364438.39,7.18,1.23,181753.97,3.58
364438.39,7.18,1.23,181753.97,3.58
364481.71,7.18,1.24,181203.13,3.57
364476.08,7.18,1.24,181408.6,3.57
364416.64,7.18,1.24,181408.6,3.58
364543.88,7.19,1.24,181131.39,3.57
364913.04,7.19,1.25,180997.76,3.57
365064.76,7.2,1.25,181802.45,3.58
365352.13,7.2,1.26,181941.58,3.59
365292.69,7.2,1.26,182182.51,3.59
365419.93,7.21,1.26,182049.95,3.59
365360.49,7.21,1.26,182086.32,3.59
365301.05,7.21,1.26,182086.61,3.59
365561.01,7.21,1.27,182086.19,3.59
365501.57,7.22,1.27,182104.23,3.59
365344.9,7.21,1.27,181940.35,3.59
365188.22,7.21,1.27,181787.2,3.59
365128.78,7.21,1.27,181779.98,3.59
364839.37,7.2,1.26,181478.89,3.58
364966.61,7.21,1.26,181400.73,3.58
365118.32,7.21,1.27,182063.49,3.6
364766.89,7.21,1.26,181883.1,3.59
364682.97,7.21,1.26,181709.81,3.59
364393.57,7.2,1.26,181698.99,3.59
364393.57,7.2,1.26,181698.99,3.59
364111.75,7.2,1.25,181399.2,3.58
364052.31,7.2,1.25,181479.68,3.59
363992.87,7.2,1.25,181462.63,3.59
363933.43,7.2,1.25,181399.2,3.59
364060.66,7.2,1.26,181616.07,3.59
364187.9,7.2,1.26,181616.16,3.59
364128.46,7.2,1.26,181615.96,3.59
364069.02,7.2,1.26,181615.97,3.59
364069.02,7.2,1.26,181615.97,3.59
364009.58,7.2,1.26,181665.05,3.6
364136.82,7.21,1.26,181630.95,3.6
364498.04,7.22,1.27,181615.94,3.6
364438.6,7.22,1.27,181615.94,3.6
364565.84,7.22,1.28,182619.19,3.62
364506.4,7.22,1.28,182619.38,3.62
364446.96,7.22,1.28,182620.5,3.62
364387.52,7.22,1.28,182619.06,3.62
364328.08,7.22,1.28,182637.16,3.62
363977.41,7.21,1.27,182242.58,3.61
363917.97,7.21,1.27,182232.53,3.61
364177.94,7.22,1.28,182226.5,3.61
364539.16,7.23,1.28,182914.31,3.63
364178.5,7.22,1.28,182530.34,3.62
364305.73,7.23,1.28,182753.15,3.62
364305.73,7.23,1.28,182753.15,3.62
364246.29,7.23,1.28,182753.03,3.63
364186.85,7.23,1.28,182753.02,3.63
364127.41,7.23,1.28,182993.98,3.63
364067.97,7.23,1.28,182780.08,3.63
364008.53,7.23,1.28,182780.82,3.63
363949.09,7.23,1.28,182837.68,3.63
364076.33,7.23,1.29,182836.81,3.63
364437.55,7.24,1.29,182961.22,3.63
364564.79,7.24,1.3,182905.58,3.63
364275.38,7.24,1.29,182654.07,3.63
364215.94,7.24,1.29,182585.31,3.63
364089.97,7.24,1.29,183907.14,3.65
364030.52,7.24,1.29,183907.14,3.66
363971.08,7.24,1.29,184678.07,3.67
363911.64,7.24,1.29,184700.83,3.67
363852.2,7.24,1.29,184700.71,3.67
363768.29,7.24,1.29,183830.21,3.66
363407.62,7.23,1.29,183468.82,3.65
363768.85,7.24,1.29,183468.82,3.65
364028.81,7.24,1.3,183536.89,3.65
364177.03,7.25,1.3,183038.49,3.64
364234.34,7.25,1.31,183578.53,3.65
363883.67,7.24,1.3,183524.8,3.65
363824.23,7.24,1.3,183510.46,3.65
363951.47,7.25,1.3,184263.76,3.67
364211.43,7.25,1.31,184263.64,3.67
364338.67,7.26,1.31,183948.72,3.66
364699.9,7.27,1.32,183948.72,3.66
364640.45,7.27,1.32,184055.61,3.67
364483.11,7.26,1.32,184219.83,3.67
364290.8,7.26,1.32,183871.69,3.67
364231.36,7.26,1.32,183797.51,3.66
364147.45,7.26,1.32,183093.27,3.65
364088.01,7.26,1.32,183197.79,3.65
364028.57,7.26,1.32,183198.04,3.65
363969.13,7.26,1.32,182810.0,3.65
364280.98,7.27,1.33,183929.3,3.67
364429.2,7.27,1.33,183877.48,3.67
364299.83,7.27,1.33,184002.31,3.67
364240.38,7.27,1.33,184001.93,3.67
363950.98,7.27,1.32,183610.25,3.67
363891.54,7.27,1.32,183610.25,3.67
363832.1,7.27,1.32,183704.83,3.67
363647.48,7.26,1.32,183593.77,3.67
363588.04,7.26,1.32,183644.58,3.67
272839.47,5.45,1.24,179569.03,3.59
272497.16,5.45,1.24,179212.86,3.58
272165.37,5.44,1.23,179295.09,3.58
272123.26,5.44,1.23,179295.09,3.58
272081.16,5.44,1.23,179295.09,3.59
272365.72,5.45,1.24,179336.02,3.59
272758.28,5.46,1.24,178984.51,3.58
272716.18,5.46,1.25,179009.3,3.58
272562.04,5.45,1.24,178741.09,3.58
272717.3,5.46,1.25,178354.9,3.57
272420.63,5.45,1.24,178296.83,3.57
272378.53,5.45,1.24,178342.34,3.57
272336.42,5.45,1.24,178342.34,3.57
272294.32,5.45,1.24,178342.34,3.57
272252.21,5.45,1.24,178342.34,3.57
272252.21,5.45,1.24,178342.34,3.57
272629.96,5.46,1.25,178468.3,3.57
272580.84,5.46,1.25,178454.3,3.57
272370.63,5.46,1.25,178258.12,3.57
272328.53,5.46,1.25,178258.12,3.57
272286.42,5.46,1.25,178512.21,3.58
272657.16,5.47,1.25,178781.13,3.58
272314.32,5.46,1.25,178625.13,3.58
272159.93,5.46,1.25,178471.08,3.58
271968.53,5.45,1.24,177523.46,3.56
271926.42,5.45,1.24,177523.46,3.56
272067.65,5.46,1.25,177520.03,3.56
272025.54,5.46,1.25,177429.72,3.56
272396.28,5.46,1.25,177362.42,3.56
272047.47,5.46,1.25,178032.24,3.57
272005.37,5.46,1.25,178032.24,3.57
272146.6,5.46,1.25,178032.24,3.57
272104.49,5.46,1.25,178043.39,3.57
271951.16,5.46,1.25,177889.04,3.57
271909.05,5.46,1.25,177886.09,3.57
272050.28,5.46,1.25,177878.74,3.57
272449.09,5.47,1.26,178112.13,3.58
272238.88,5.47,1.26,177911.73,3.57
272154.67,5.47,1.26,177699.27,3.57
272533.19,5.48,1.27,177698.42,3.57
272491.09,5.48,1.27,178513.74,3.59
272632.32,5.48,1.27,178513.74,3.59
272590.21,5.48,1.27,178513.74,3.59
272731.44,5.48,1.27,178513.74,3.59
272689.33,5.48,1.27,178522.01,3.59
272973.89,5.49,1.28,178519.95,3.59
273311.58,5.5,1.29,179373.28,3.61
272960.95,5.49,1.28,178981.12,3.6
273245.51,5.5,1.29,179344.34,3.61
273203.4,5.5,1.29,179439.05,3.61
273006.74,5.49,1.28,179363.24,3.61
272964.63,5.49,1.28,179363.24,3.61
272811.3,5.49,1.28,179163.46,3.61
272769.19,5.49,1.28,179163.46,3.61
272727.09,5.49,1.28,179163.46,3.61
272684.98,5.49,1.28,179163.46,3.61
272642.88,5.49,1.28,179163.46,3.61
272600.77,5.49,1.28,179288.2,3.61
272742.0,5.5,1.29,179385.73,3.62
273112.74,5.5,1.29,179693.99,3.62
273253.96,5.51,1.3,179693.99,3.62
273211.86,5.51,1.3,179693.99,3.62
273169.75,5.51,1.3,179704.54,3.62
273127.65,5.51,1.3,179713.7,3.62
273085.54,5.51,1.3,179693.99,3.63
273043.44,5.51,1.3,179693.99,3.63
273001.33,5.51,1.3,179693.99,3.63
273142.56,5.51,1.3,180162.43,3.64
273283.79,5.52,1.31,180238.11,3.64
273241.68,5.52,1.31,180238.11,3.64
273199.58,5.52,1.31,180273.61,3.64
273340.81,5.52,1.31,180249.61,3.64
273298.7,5.52,1.31,180265.66,3.64
272945.86,5.52,1.3,179978.7,3.64
273087.09,5.52,1.31,179952.0,3.64
273044.98,5.52,1.31,180424.53,3.65
273002.88,5.52,1.31,180308.49,3.65
272960.77,5.52,1.31,180308.49,3.65
272918.67,5.52,1.31,180308.49,3.65
272876.56,5.52,1.31,180318.23,3.65
272876.56,5.52,1.31,180318.23,3.65
272586.77,5.51,1.3,180005.9,3.64
272433.44,5.51,1.3,179887.43,3.64
272391.33,5.51,1.3,179894.62,3.64
272349.23,5.51,1.3,179890.42,3.64
272196.6,5.51,1.3,179731.06,3.64
272495.19,5.52,1.31,180492.65,3.65
272453.09,5.52,1.31,180492.65,3.65
272410.98,5.52,1.31,180492.65,3.66
272368.88,5.52,1.31,180562.21,3.66
272326.77,5.52,1.31,180510.18,3.66
272277.65,5.52,1.31,180086.33,3.65
272228.53,5.52,1.31,180060.08,3.65
272186.42,5.52,1.31,180055.27,3.65
272485.02,5.52,1.31,180939.66,3.67
272626.25,5.53,1.32,180939.66,3.67
273066.04,5.54,1.33,180939.66,3.67
273023.93,5.54,1.33,180942.25,3.67
272981.82,5.54,1.33,180941.98,3.67
272939.72,5.54,1.33,180939.66,3.67
273224.28,5.55,1.33,180939.66,3.67
273365.51,5.55,1.34,182008.13,3.69
273323.4,5.55,1.34,182000.88,3.7
272995.89,5.54,1.33,181812.95,3.69
273280.46,5.55,1.34,181812.95,3.69
273073.79,5.55,1.34,181596.96,3.69
273215.02,5.55,1.34,181596.96,3.69
273172.91,5.55,1.34,181596.96,3.69
273543.65,5.56,1.35,181630.64,3.69
273684.88,5.56,1.35,181612.36,3.69
273642.77,5.56,1.35,181602.67,3.69
273600.67,5.56,1.35,182603.13,3.71
273741.89,5.57,1.36,182917.14,3.72
273883.12,5.57,1.36,182917.14,3.72
273530.28,5.56,1.35,182487.56,3.71
273671.51,5.57,1.36,182487.56,3.71
274042.25,5.57,1.36,182487.56,3.71
274000.14,5.58,1.36,182490.33,3.71
273958.04,5.58,1.36,182487.56,3.71
273615.19,5.57,1.36,182487.56,3.71
273985.93,5.58,1.37,183061.71,3.73
274127.16,5.58,1.37,183253.79,3.73
274085.05,5.58,1.37,183370.19,3.73
274042.95,5.58,1.37,183370.19,3.73
274000.84,5.58,1.37,183370.19,3.74
273648.0,5.58,1.36,183181.71,3.73
273605.89,5.58,1.36,183297.8,3.74
274008.7,5.58,1.37,182915.95,3.73
273924.49,5.58,1.37,183133.28,3.73
273924.49,5.58,1.37,183133.28,3.73
273882.39,5.58,1.37,183093.63,3.73
273595.54,5.58,1.37,182792.72,3.73
273442.21,5.58,1.36,182627.28,3.72
273145.54,5.57,1.36,182333.07,3.72
273103.44,5.57,1.36,182257.0,3.72
272814.35,5.56,1.35,181941.71,3.71
272772.25,5.56,1.35,181941.71,3.71
272730.14,5.57,1.35,181941.71,3.71
272871.37,5.57,1.36,182282.84,3.72
273249.12,5.58,1.37,182466.05,3.72
273383.33,5.58,1.37,182627.83,3.73
273030.49,5.57,1.36,182375.6,3.72
273171.72,5.58,1.37,182375.6,3.72
273129.61,5.58,1.37,182381.49,3.72
273508.14,5.59,1.38,182376.75,3.73
273466.04,5.59,1.38,182375.6,3.73
273125.4,5.58,1.37,182689.53,3.73
273083.3,5.58,1.37,182707.69,3.73
273041.19,5.58,1.37,182631.28,3.73
273182.42,5.58,1.37,182631.28,3.73
273553.16,5.59,1.38,182631.28,3.73
273511.05,5.59,1.38,182631.28,3.73
273357.72,5.59,1.38,182482.86,3.73
273315.61,5.59,1.38,182495.25,3.73
272962.77,5.58,1.37,182487.59,3.73
272920.67,5.58,1.37,182539.88,3.73
273305.44,5.59,1.38,183638.52,3.76
273676.18,5.6,1.39,183638.52,3.76
273634.07,5.6,1.39,183638.52,3.76
273584.95,5.6,1.39,183139.2,3.75
273542.84,5.6,1.39,183151.81,3.75
273206.0,5.6,1.39,183151.81,3.76
273163.89,5.6,1.39,183280.07,3.76
273114.77,5.6,1.39,183222.57,3.76
272818.11,5.6,1.39,182985.46,3.75
272959.33,5.6,1.39,182925.27,3.75
273297.02,5.61,1.4,183418.17,3.76
273254.91,5.61,1.4,183581.99,3.77
273657.72,5.62,1.41,183106.96,3.76
273590.35,5.62,1.41,183442.76,3.77
273244.18,5.61,1.4,183153.91,3.76
273202.07,5.61,1.4,183276.91,3.77
273159.96,5.61,1.4,183276.91,3.77
273006.63,5.61,1.4,183122.52,3.76
272964.53,5.61,1.4,183122.52,3.76
272922.42,5.61,1.4,183150.99,3.76
272606.46,5.6,1.39,182950.6,3.76
272564.35,5.6,1.39,182948.94,3.76
272705.58,5.61,1.4,182922.94,3.76
272663.47,5.61,1.4,183210.67,3.77
272621.37,5.61,1.4,183150.85,3.77
272579.26,5.61,1.4,183105.47,3.77
272537.16,5.61,1.4,183105.47,3.77
272495.05,5.61,1.4,183105.47,3.77
272452.95,5.61,1.4,183174.08,3.77
272823.68,5.62,1.41,183132.32,3.77
272823.68,5.62,1.41,183132.32,3.77
272964.91,5.62,1.41,183115.03,3.77
272922.81,5.62,1.41,183105.47,3.77
272880.7,5.62,1.41,183665.21,3.78
272838.6,5.62,1.41,183648.63,3.78
272979.82,5.63,1.42,183648.63,3.79
272937.72,5.63,1.42,183648.63,3.79
272895.61,5.63,1.42,183648.63,3.79
272853.51,5.63,1.42,183653.55,3.79
273138.07,5.63,1.42,183650.58,3.79
273095.96,5.63,1.42,183648.63,3.79
272743.12,5.63,1.42,183349.85,3.78
272701.02,5.63,1.42,183922.51,3.8
272658.91,5.63,1.42,183840.59,3.8
272616.81,5.63,1.42,183840.59,3.8
272574.7,5.63,1.42,183840.59,3.8
272532.6,5.63,1.42,183840.59,3.8
272490.49,5.63,1.42,183894.25,3.8
272631.72,5.63,1.42,183862.57,3.8
272589.61,5.63,1.42,183845.45,3.8
272547.51,5.63,1.42,184144.68,3.81
272926.04,5.64,1.43,184391.29,3.81
272778.46,5.64,1.43,184234.66,3.81
272736.35,5.64,1.43,184234.66,3.81
272877.58,5.64,1.43,184234.66,3.81
272670.91,5.64,1.43,184047.92,3.81
272628.81,5.64,1.43,184047.92,3.81
272586.7,5.64,1.43,184088.15,3.81
272464.74,5.64,1.43,184029.43,3.81
272422.63,5.64,1.43,184001.2,3.81
272380.53,5.64,1.43,184027.62,3.81
272380.53,5.64,1.43,184027.62,3.81
272338.42,5.64,1.43,184299.19,3.82
272479.65,5.64,1.43,184346.54,3.82
272850.39,5.65,1.44,184346.54,3.82
272850.39,5.65,1.44,184346.54,3.82
272808.28,5.65,1.44,184346.54,3.82
272766.18,5.65,1.44,184346.54,3.82
272724.07,5.65,1.44,184376.86,3.82
272371.23,5.65,1.43,184357.17,3.82
272329.12,5.65,1.43,184408.37,3.82
272329.12,5.65,1.43,184408.37,3.82
272329.12,5.65,1.43,184408.37,3.82
272627.72,5.65,1.44,185421.85,3.84
272585.61,5.65,1.44,185421.85,3.85
272543.51,5.65,1.44,185421.85,3.85
272501.4,5.65,1.44,185421.85,3.85
272642.63,5.66,1.45,185423.48,3.85
272600.53,5.66,1.45,185423.15,3.85
272975.26,5.67,1.46,185421.85,3.85
272933.16,5.67,1.46,186057.29,3.86
272891.05,5.67,1.46,185991.8,3.86
272848.95,5.67,1.46,185991.8,3.86
272550.28,5.66,1.45,185678.48,3.86
272508.18,5.66,1.45,185678.48,3.86
272878.91,5.67,1.46,185712.42,3.86
272836.81,5.67,1.46,185693.98,3.86
272978.04,5.67,1.46,185679.27,3.86
273119.26,5.68,1.47,186184.41,3.87
273077.16,5.68,1.47,186188.02,3.87
273451.89,5.69,1.48,186916.33,3.89
273451.89,5.69,1.48,186916.33,3.89
273409.79,5.69,1.48,186916.33,3.89
273367.68,5.69,1.48,186916.33,3.89
273325.58,5.69,1.48,187455.63,3.9
273283.47,5.69,1.48,187680.83,3.91
273241.37,5.69,1.48,187680.83,3.91
273199.26,5.69,1.48,187680.83,3.91
273340.49,5.69,1.48,187680.83,3.91
273625.05,5.7,1.49,187709.38,3.91
273930.67,5.71,1.5,188507.48,3.93
274071.89,5.71,1.5,188492.5,3.93
274029.79,5.71,1.5,188483.34,3.93
273987.68,5.71,1.5,188478.92,3.93
274128.91,5.71,1.5,189376.3,3.95
273776.07,5.71,1.5,188961.39,3.94
273733.96,5.71,1.5,188961.39,3.94
273691.86,5.71,1.5,188961.39,3.94
273649.75,5.71,1.5,188980.0,3.94
274020.49,5.72,1.51,188968.48,3.94
273677.65,5.71,1.5,188961.39,3.94
274048.39,5.72,1.51,189225.17,3.95
274006.28,5.72,1.51,189258.36,3.95
273964.18,5.72,1.51,189258.36,3.95
273922.07,5.72,1.51,189258.36,3.95
273583.26,5.71,1.5,189146.72,3.95
273954.0,5.72,1.51,189230.69,3.95
274238.56,5.73,1.52,189241.71,3.95
274196.46,5.73,1.52,189153.99,3.95
274196.46,5.73,1.52,189153.99,3.95
274337.68,5.73,1.52,189146.72,3.95
274295.58,5.73,1.52,189146.72,3.95
274253.47,5.73,1.52,190031.75,3.97
274211.37,5.73,1.52,190069.96,3.97
274352.6,5.74,1.53,190069.96,3.97
274029.75,5.73,1.52,189746.72,3.97
273987.65,5.73,1.52,189746.72,3.97
273945.54,5.73,1.52,189822.85,3.97
273903.44,5.73,1.52,189824.42,3.97
274044.67,5.74,1.53,189746.72,3.97
274002.56,5.74,1.53,189746.72,3.97
274143.79,5.74,1.53,190309.44,3.98
273990.46,5.74,1.53,190142.93,3.98
274361.19,5.75,1.53,190142.93,3.98
274319.09,5.75,1.54,190142.93,3.98
274276.98,5.75,1.54,190142.93,3.98
274234.88,5.75,1.54,190163.7,3.98
274376.11,5.75,1.54,190148.29,3.99
274334.0,5.75,1.54,190142.93,3.99
274334.0,5.75,1.54,190142.93,3.99
274291.89,5.75,1.54,190704.86,4.0
274249.79,5.75,1.54,190702.06,4.0
274207.68,5.75,1.54,190702.06,4.0
274207.68,5.75,1.54,190702.06,4.0
328380.18,6.9,1.64,258521.51,5.43
328510.53,6.9,1.64,258483.23,5.43
328775.09,6.91,1.65,258438.61,5.43
328905.44,6.91,1.65,258413.38,5.43
328552.6,6.91,1.64,258035.6,5.42
328492.95,6.91,1.64,258193.07,5.43
328623.3,6.91,1.65,258300.91,5.43
328753.65,6.92,1.65,258684.66,5.44
328466.81,6.91,1.65,258389.72,5.44
328407.16,6.91,1.65,258677.27,5.44
328407.16,6.91,1.65,258677.27,5.44
328347.51,6.91,1.65,258654.61,5.44
328287.86,6.91,1.65,258080.7,5.43
328287.86,6.91,1.65,258080.7,5.43
328228.21,6.91,1.65,257953.83,5.43
328168.56,6.91,1.65,257931.17,5.43
328108.91,6.91,1.65,257804.3,5.43
328049.26,6.91,1.65,257781.64,5.43
327989.61,6.91,1.65,257977.43,5.44
327702.77,6.91,1.64,257679.15,5.43
327408.56,6.9,1.64,257384.24,5.42
327348.91,6.9,1.64,257213.77,5.42
327706.11,6.91,1.65,257512.52,5.43
327646.46,6.91,1.65,257462.32,5.43
327804.88,6.91,1.65,257093.51,5.42
327745.23,6.91,1.65,256994.18,5.42
327594.35,6.91,1.65,256711.62,5.42
327724.7,6.92,1.65,256871.07,5.42
328077.89,6.92,1.66,257085.03,5.43
327725.05,6.92,1.65,256812.08,5.42
327883.47,6.92,1.66,256443.28,5.41
328168.67,6.93,1.66,256618.43,5.42
328109.02,6.93,1.67,256503.91,5.42
328049.37,6.93,1.67,256468.89,5.42
327663.3,6.92,1.66,256061.18,5.41
327603.65,6.92,1.66,255918.66,5.41
327544.0,6.92,1.66,255911.65,5.41
327484.35,6.92,1.66,255888.99,5.41
327424.7,6.92,1.66,255762.11,5.41
327365.05,6.92,1.66,255649.8,5.41
327305.4,6.92,1.66,255618.47,5.41
326968.56,6.92,1.65,255272.85,5.4
327321.75,6.92,1.66,255371.48,5.4
327321.75,6.92,1.66,255371.48,5.4
327262.11,6.92,1.66,255554.54,5.41
327067.89,6.92,1.66,255474.75,5.41
327008.25,6.92,1.66,255365.16,5.4
326948.6,6.92,1.66,255325.22,5.4
326948.6,6.92,1.66,255325.22,5.4
326745.75,6.92,1.65,255103.99,5.4
327098.95,6.92,1.66,255085.29,5.4
327039.3,6.93,1.66,255042.21,5.4
326979.65,6.93,1.66,255019.55,5.4
326616.81,6.92,1.66,255566.2,5.41
326936.95,6.93,1.66,255824.71,5.42
327095.37,6.93,1.67,255455.9,5.41
327134.49,6.93,1.67,255363.34,5.41
327074.84,6.93,1.67,255347.28,5.41
327015.19,6.93,1.67,255219.7,5.41
326955.54,6.93,1.67,255150.22,5.41
327220.11,6.94,1.68,255120.65,5.41
327573.3,6.95,1.68,255219.29,5.41
327513.65,6.95,1.69,255363.44,5.42
327833.79,6.96,1.69,256107.78,5.43
327544.0,6.95,1.69,255812.4,5.43
327497.68,6.95,1.69,255719.43,5.43
327438.04,6.95,1.69,255696.77,5.43
327378.39,6.95,1.69,255569.89,5.43
327318.74,6.95,1.69,255547.23,5.43
327477.16,6.96,1.69,255178.43,5.42
327516.28,6.96,1.69,255085.86,5.42
327163.44,6.95,1.69,254753.55,5.41
327103.79,6.95,1.69,254626.67,5.41
327044.14,6.95,1.69,254576.34,5.41
326984.49,6.95,1.69,254477.14,5.41
326924.84,6.95,1.69,254447.68,5.41
326865.19,6.95,1.69,254423.6,5.41
326805.54,6.95,1.69,254550.64,5.42
326384.49,6.96,1.69,254437.03,5.42
326324.84,6.96,1.69,254295.95,5.42
326265.19,6.96,1.69,254263.0,5.42
326423.61,6.96,1.7,253894.2,5.41
326272.74,6.96,1.7,253611.63,5.41
326431.16,6.96,1.7,253242.83,5.4
326470.28,6.97,1.7,253150.26,5.4
326823.47,6.97,1.71,253133.39,5.4
326823.47,6.97,1.71,253133.39,5.4
326763.82,6.97,1.71,253471.6,5.41
326704.18,6.97,1.71,253500.58,5.41
326516.84,6.97,1.71,253313.25,5.41
326457.19,6.97,1.71,253263.35,5.41
326397.54,6.97,1.71,253163.72,5.41
326555.96,6.98,1.71,252794.91,5.4
326405.09,6.97,1.71,252512.34,5.39
326345.44,6.97,1.71,252462.45,5.39
326285.79,6.97,1.71,252362.81,5.39
326226.14,6.97,1.71,252220.3,5.39
326126.67,6.97,1.71,251419.56,5.38
326391.23,6.98,1.72,251738.11,5.38
326331.58,6.98,1.72,251628.53,5.38
326271.93,6.98,1.72,251222.27,5.37
326212.28,6.98,1.72,251028.65,5.37
326152.63,6.98,1.72,250988.7,5.37
