ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
314412.4,7.39,2.22,200179.28,4.71
313963.34,7.38,2.21,200201.96,4.71
313911.62,7.38,2.21,200197.27,4.71
313859.89,7.39,2.21,200529.0,4.72
313565.76,7.38,2.21,200225.25,4.71
313514.04,7.38,2.21,200097.37,4.71
313786.44,7.39,2.21,200097.37,4.71
314157.16,7.4,2.22,200097.37,4.71
314157.16,7.4,2.22,200097.37,4.71
314293.99,7.4,2.23,200097.37,4.71
314242.26,7.4,2.23,200119.21,4.71
314190.54,7.4,2.23,200121.89,4.71
314138.82,7.4,2.23,200108.58,4.72
313786.37,7.4,2.22,200133.77,4.72
313782.56,7.4,2.22,200845.68,4.73
313782.56,7.4,2.22,200845.68,4.73
313871.48,7.4,2.23,200862.82,4.74
313871.48,7.4,2.23,200862.82,4.74
313819.75,7.4,2.23,200862.82,4.74
313956.58,7.41,2.23,200862.82,4.74
314335.27,7.42,2.24,200863.22,4.74
314607.67,7.42,2.25,200862.82,4.74
314555.95,7.42,2.25,200862.82,4.74
314504.22,7.42,2.25,200862.82,4.74
314210.09,7.42,2.24,200581.22,4.73
314346.92,7.42,2.25,201566.61,4.76
314295.2,7.42,2.25,201672.75,4.76
314243.47,7.42,2.25,201672.75,4.76
314380.3,7.43,2.26,201672.75,4.76
314328.57,7.43,2.26,201672.75,4.77
314465.4,7.43,2.26,201677.24,4.77
314413.67,7.43,2.26,201672.75,4.77
314361.95,7.43,2.26,201699.13,4.77
314001.54,7.43,2.25,201318.18,4.76
314001.54,7.43,2.25,201318.18,4.76
313707.41,7.42,2.25,200990.46,4.75
313655.68,7.42,2.25,200964.08,4.75
313603.96,7.42,2.25,201342.16,4.76
313740.78,7.43,2.25,201342.16,4.77
313689.06,7.43,2.25,201342.4,4.77
313825.89,7.43,2.26,201342.21,4.77
313962.71,7.44,2.26,201342.16,4.77
314333.43,7.45,2.27,201342.16,4.77
314281.71,7.45,2.27,201797.9,4.78
314229.98,7.45,2.27,201994.19,4.79
314502.39,7.45,2.28,202434.05,4.8
314864.54,7.46,2.29,202320.4,4.8
315001.37,7.47,2.3,202931.45,4.81
314949.64,7.47,2.3,202931.45,4.81
314897.92,7.47,2.3,202931.45,4.81
314846.2,7.47,2.3,202932.43,4.81
314483.75,7.46,2.29,202793.41,4.81
314854.47,7.47,2.3,202793.37,4.81
314802.75,7.47,2.3,202792.43,4.81
314939.57,7.48,2.3,203112.37,4.82
314577.13,7.47,2.3,202852.62,4.82
314573.32,7.47,2.3,202875.81,4.82
314475.13,7.47,2.3,203042.43,4.82
314845.85,7.48,2.31,203042.43,4.82
314551.72,7.47,2.3,202748.36,4.82
314500.0,7.47,2.3,202755.11,4.82
314137.55,7.47,2.29,202755.02,4.82
314137.55,7.47,2.29,202755.02,4.82
314085.83,7.47,2.29,202762.95,4.82
314456.55,7.48,2.3,202757.5,4.82
314252.42,7.47,2.3,202615.38,4.82
314614.57,7.48,2.31,203064.24,4.83
314586.59,7.48,2.31,203297.14,4.84
314534.86,7.48,2.31,203232.14,4.84
314368.01,7.48,2.31,202929.5,4.83
314173.88,7.48,2.3,202702.05,4.82
314122.16,7.48,2.3,202653.95,4.82
314070.43,7.48,2.3,202653.95,4.82
314018.71,7.48,2.3,202653.95,4.83
314389.43,7.49,2.31,203015.89,4.83
314105.55,7.48,2.31,202705.84,4.83
314053.83,7.48,2.31,202745.85,4.83
314002.1,7.48,2.31,202217.27,4.82
313788.06,7.48,2.3,202023.17,4.81
313736.33,7.48,2.31,201852.08,4.81
313684.61,7.48,2.31,201787.08,4.81
313632.88,7.48,2.31,201738.97,4.81
313781.58,7.48,2.31,202059.65,4.82
313781.58,7.48,2.31,202059.65,4.82
314042.12,7.49,2.32,202230.14,4.82
314178.94,7.5,2.32,202230.14,4.83
313884.81,7.49,2.32,201927.33,4.82
314338.19,7.5,2.33,201927.33,4.82
314475.01,7.51,2.33,201927.33,4.82
314611.84,7.51,2.34,201928.49,4.82
314560.11,7.51,2.34,201930.73,4.82
314508.39,7.51,2.34,201927.33,4.82
314133.29,7.5,2.33,202508.19,4.84
314081.57,7.5,2.33,202134.49,4.83
314029.84,7.5,2.33,202625.24,4.84
313978.12,7.51,2.33,202625.24,4.84
313926.39,7.51,2.33,202625.24,4.84
314198.8,7.51,2.34,202628.76,4.85
314147.08,7.51,2.34,202625.41,4.85
314095.35,7.51,2.34,202625.24,4.85
314043.63,7.52,2.34,202625.24,4.85
313839.5,7.51,2.34,202839.76,4.85
314210.22,7.52,2.35,202961.9,4.86
314158.49,7.52,2.35,203121.93,4.86
314309.17,7.53,2.35,202762.56,4.86
314177.44,7.52,2.35,202679.36,4.85
314016.05,7.52,2.35,202409.7,4.85
314152.88,7.53,2.35,202409.7,4.85
314101.15,7.53,2.35,202409.7,4.85
314049.43,7.53,2.35,202409.7,4.85
313997.7,7.53,2.36,202410.76,4.85
313945.98,7.53,2.36,202411.37,4.85
313894.26,7.53,2.36,202409.7,4.85
313842.53,7.53,2.36,202698.86,4.86
313790.81,7.53,2.36,202588.42,4.86
313739.08,7.53,2.36,202588.42,4.86
314117.77,7.54,2.37,202588.42,4.86
314390.18,7.55,2.38,202589.95,4.86
314338.45,7.55,2.38,202589.6,4.87
313978.04,7.54,2.37,202588.43,4.87
313928.04,7.54,2.37,202538.43,4.86
314298.76,7.55,2.38,202538.42,4.87
314004.63,7.54,2.37,202889.8,4.87
313952.9,7.54,2.37,202916.82,4.88
313901.18,7.54,2.37,202916.82,4.88
314173.59,7.55,2.38,202916.82,4.88
314121.86,7.55,2.38,202948.81,4.88
313827.73,7.55,2.37,202919.1,4.88
313787.88,7.55,2.37,202582.63,4.87
313912.83,7.55,2.38,203274.93,4.89
313861.11,7.55,2.38,203272.64,4.89
314133.52,7.56,2.39,203749.28,4.9
314270.34,7.56,2.39,203314.33,4.89
314590.66,7.57,2.4,204330.45,4.92
314498.15,7.57,2.4,204165.57,4.92
314823.51,7.58,2.41,204165.57,4.92
314579.7,7.58,2.4,203900.05,4.91
314716.52,7.58,2.41,203900.07,4.91
314664.8,7.58,2.41,203900.06,4.91
314444.08,7.58,2.4,203676.58,4.91
314716.49,7.58,2.41,203676.58,4.91
314853.32,7.59,2.42,203852.54,4.91
314801.59,7.59,2.42,203786.62,4.91
314387.8,7.59,2.42,203786.62,4.92
314203.86,7.59,2.42,203583.69,4.92
314005.4,7.59,2.41,204157.41,4.93
314330.77,7.6,2.42,203986.91,4.93
314279.04,7.6,2.42,204637.69,4.95
314227.32,7.6,2.42,204525.45,4.94
314364.14,7.6,2.43,204711.65,4.95
314326.27,7.6,2.43,204147.16,4.94
314353.43,7.6,2.43,204082.63,4.94
314301.7,7.61,2.43,203969.53,4.94
314249.98,7.61,2.43,203969.53,4.94
314198.26,7.61,2.43,203861.21,4.94
314146.53,7.61,2.43,203856.43,4.94
314297.21,7.61,2.44,203497.06,4.93
314137.27,7.61,2.44,203230.82,4.92
314085.54,7.61,2.44,203230.82,4.92
314464.23,7.62,2.45,203230.82,4.92
314736.64,7.63,2.46,203239.49,4.93
314684.91,7.63,2.46,203232.56,4.93
314324.5,7.62,2.45,203230.82,4.93
314272.78,7.62,2.45,203230.82,4.93
314221.05,7.62,2.45,203278.18,4.93
314169.33,7.62,2.45,203278.18,4.93
314117.6,7.62,2.45,203898.05,4.95
314454.84,7.63,2.46,203504.21,4.94
314579.8,7.64,2.46,204130.31,4.96
314579.8,7.64,2.46,204130.31,4.96
314528.07,7.64,2.47,204153.6,4.96
314476.35,7.64,2.47,204150.29,4.96
314424.62,7.64,2.47,204137.85,4.96
314396.64,7.64,2.47,204675.18,4.97
314344.92,7.64,2.47,204645.69,4.97
314281.32,7.64,2.47,204230.08,4.97
314406.28,7.65,2.47,204283.11,4.97
314354.55,7.65,2.47,204199.5,4.97
314302.83,7.65,2.47,204199.5,4.97
314251.1,7.65,2.48,204199.5,4.97
314387.93,7.65,2.48,204199.5,4.97
314336.21,7.65,2.48,204203.41,4.97
314698.36,7.66,2.49,204199.5,4.97
314646.64,7.66,2.49,204199.5,4.97
314352.5,7.66,2.48,204007.66,4.97
314300.78,7.66,2.49,204643.64,4.99
314249.06,7.66,2.49,204572.05,4.99
314197.33,7.66,2.49,204572.05,4.99
314145.61,7.66,2.49,204572.05,4.99
314093.88,7.66,2.49,204586.31,4.99
314042.16,7.66,2.49,204574.0,4.99
314420.85,7.67,2.5,204572.3,4.99
314369.12,7.67,2.5,204903.64,5.0
314317.4,7.67,2.5,204783.48,5.0
314265.68,7.67,2.5,205030.69,5.01
314213.95,7.67,2.5,205030.69,5.01
314162.23,7.67,2.5,205030.69,5.01
313801.81,7.67,2.49,204642.05,5.0
313750.09,7.67,2.49,204644.4,5.0
313698.37,7.67,2.49,204644.41,5.0
313646.64,7.67,2.5,204645.43,5.0
313783.47,7.67,2.5,204892.75,5.01
313920.29,7.68,2.5,205096.08,5.02
313920.29,7.68,2.5,205096.08,5.02
313868.57,7.68,2.51,205011.3,5.02
313816.85,7.68,2.51,205008.06,5.02
313765.12,7.68,2.51,204898.2,5.01
313713.4,7.68,2.51,204894.95,5.02
314084.12,7.69,2.52,205180.12,5.02
314234.79,7.69,2.52,204820.76,5.02
314073.4,7.69,2.52,204551.1,5.01
314021.68,7.69,2.52,204438.0,5.01
313969.95,7.69,2.52,204438.0,5.01
313918.23,7.69,2.52,204438.0,5.01
313555.79,7.69,2.51,204102.97,5.0
313934.47,7.7,2.52,204102.97,5.0
313882.75,7.7,2.53,204108.76,5.01
314244.9,7.71,2.53,204102.97,5.01
314056.37,7.7,2.53,203879.13,5.0
314328.77,7.71,2.54,203879.13,5.0
314277.05,7.71,2.54,204653.47,5.02
314237.19,7.71,2.54,204798.5,5.03
314173.6,7.71,2.54,204903.06,5.03
314310.43,7.72,2.55,204789.96,5.03
313960.01,7.71,2.54,204620.49,5.02
313908.29,7.71,2.54,204806.66,5.03
314180.7,7.72,2.55,204806.66,5.03
314128.97,7.72,2.55,204806.66,5.03
314077.25,7.72,2.55,204877.43,5.04
314447.96,7.73,2.56,204842.68,5.04
314085.52,7.72,2.55,204823.92,5.04
313748.43,7.71,2.54,204553.03,5.03
313696.71,7.71,2.54,204929.2,5.04
313644.99,7.72,2.54,204929.2,5.04
313617.0,7.72,2.54,204963.53,5.04
313741.96,7.72,2.55,204576.93,5.03
313866.91,7.73,2.55,205302.35,5.05
313815.19,7.73,2.55,204773.77,5.04
313521.06,7.72,2.55,204469.24,5.03
313469.33,7.72,2.55,204469.24,5.04
313417.61,7.72,2.55,204469.24,5.04
313365.89,7.72,2.55,204593.35,5.04
313736.6,7.73,2.56,204645.53,5.04
313736.6,7.73,2.56,204645.53,5.04
313322.81,7.74,2.56,204645.53,5.05
313294.83,7.74,2.57,204534.31,5.05
313137.98,7.74,2.56,205672.43,5.08
313410.38,7.74,2.57,205736.33,5.08
313358.66,7.74,2.57,205884.62,5.09
313306.94,7.74,2.57,205884.62,5.09
313255.21,7.75,2.57,205884.62,5.09
313203.49,7.75,2.57,205913.66,5.09
313597.95,7.76,2.58,205779.94,5.09
313984.27,7.77,2.59,206755.81,5.11
313884.64,7.77,2.59,206556.18,5.11
313832.91,7.77,2.59,206548.12,5.11
313475.05,7.76,2.59,206181.06,5.1
313423.32,7.76,2.59,206181.26,5.1
313574.0,7.77,2.59,205821.9,5.1
313414.06,7.76,2.59,205555.65,5.09
313550.88,7.77,2.6,205565.77,5.09
313137.09,7.77,2.6,205565.77,5.1
313097.24,7.77,2.6,205884.6,5.11
313357.77,7.78,2.61,206028.99,5.12
313306.05,7.78,2.61,205915.89,5.11
313022.17,7.78,2.6,205670.04,5.11
312970.45,7.78,2.6,205670.04,5.11
312918.72,7.78,2.6,205666.79,5.11
312867.0,7.78,2.61,205556.93,5.11
312803.4,7.78,2.61,205395.66,5.11
312751.68,7.78,2.61,205395.66,5.11
312699.96,7.78,2.61,205395.66,5.11
312648.23,7.78,2.61,205397.34,5.11
312596.51,7.78,2.61,205398.01,5.11
312967.23,7.79,2.62,205395.66,5.11
312915.5,7.79,2.62,205795.58,5.12
312915.5,7.79,2.62,205795.58,5.12
312812.05,7.79,2.62,205795.58,5.13
312473.35,7.79,2.61,205890.86,5.13
312421.63,7.79,2.61,205975.97,5.13
312415.27,7.79,2.62,205588.78,5.12
312294.44,7.79,2.61,205540.77,5.12
312242.71,7.79,2.62,205689.62,5.13
312242.71,7.79,2.62,205689.62,5.13
312379.54,7.79,2.62,205499.84,5.13
312327.82,7.79,2.62,205470.35,5.13
312276.09,7.79,2.62,205386.74,5.13
312276.09,7.79,2.62,205386.74,5.13
312224.37,7.79,2.62,205405.69,5.13
312520.52,7.8,2.63,205426.84,5.13
312891.24,7.81,2.64,205689.82,5.14
312477.44,7.82,2.65,205689.82,5.15
312197.13,7.81,2.64,205378.34,5.14
312145.4,7.81,2.64,205378.34,5.14
311792.96,7.8,2.63,205053.31,5.13
312171.65,7.82,2.64,205053.31,5.13
311877.52,7.81,2.64,204748.3,5.13
311825.79,7.81,2.64,204755.48,5.13
311774.07,7.81,2.64,204750.87,5.13
311924.74,7.82,2.64,204391.5,5.12
311763.35,7.81,2.64,204123.81,5.12
311711.63,7.81,2.64,204121.25,5.12
311659.91,7.81,2.64,204799.7,5.14
311656.09,7.82,2.64,204497.12,5.13
311531.23,7.81,2.64,204645.6,5.13
311479.5,7.81,2.64,204645.6,5.13
311154.32,7.81,2.64,204201.25,5.12
311126.76,7.81,2.64,204824.09,5.14
311030.69,7.81,2.64,204641.5,5.14
310978.97,7.81,2.64,204641.5,5.14
311115.79,7.82,2.64,204641.5,5.14
311064.07,7.82,2.64,204654.47,5.14
311012.34,7.82,2.64,204645.56,5.14
311149.17,7.82,2.65,204641.5,5.14
311097.45,7.82,2.65,205119.99,5.16
311045.72,7.82,2.65,205004.21,5.16
310994.0,7.82,2.65,205000.96,5.16
310942.27,7.82,2.65,204891.1,5.16
310735.38,7.83,2.65,204892.03,5.16
310683.65,7.83,2.65,204862.54,5.16
310631.93,7.83,2.66,204778.93,5.16
310580.2,7.83,2.66,204778.03,5.16
310528.48,7.83,2.66,204778.0,5.16
310114.69,7.83,2.66,204778.0,5.17
310485.41,7.85,2.67,205173.03,5.18
310122.96,7.84,2.66,204892.77,5.18
310259.79,7.84,2.67,205016.63,5.18
310208.07,7.84,2.67,205016.63,5.18
310344.89,7.85,2.68,205016.63,5.18
310481.72,7.85,2.68,205016.63,5.19
310852.43,7.86,2.69,205026.4,5.19
310800.71,7.86,2.69,205018.08,5.19
310937.54,7.87,2.7,205465.87,5.2
310885.81,7.87,2.7,205521.66,5.2
310834.09,7.87,2.7,205864.53,5.21
310782.36,7.87,2.7,205861.29,5.21
310673.81,7.87,2.7,205752.74,5.21
310622.09,7.87,2.7,205642.88,5.21
310894.5,7.88,2.7,205642.88,5.21
310735.95,7.87,2.7,205539.9,5.21
310373.5,7.87,2.69,205320.45,5.2
310321.78,7.87,2.69,205320.45,5.2
309907.99,7.87,2.7,205320.45,5.21
309856.26,7.87,2.7,205687.6,5.23
309993.09,7.88,2.7,205814.31,5.23
309941.37,7.88,2.71,205814.31,5.23
310312.08,7.89,2.72,205814.31,5.23
310260.36,7.89,2.72,205817.28,5.23
310208.63,7.89,2.72,205818.44,5.23
310345.46,7.89,2.72,205814.31,5.24
310293.74,7.9,2.72,206147.0,5.25
310242.01,7.9,2.72,206072.2,5.24
310378.84,7.9,2.73,206499.69,5.26
310327.11,7.9,2.73,206496.45,5.26
310477.79,7.91,2.73,206137.08,5.25
310125.35,7.9,2.73,205899.6,5.24
310152.51,7.9,2.73,205816.54,5.24
310289.33,7.91,2.73,205885.4,5.25
310426.16,7.91,2.74,206008.02,5.25
310374.43,7.91,2.74,205951.02,5.25
310322.71,7.91,2.74,205951.02,5.25
310459.54,7.92,2.75,205951.02,5.25
310407.81,7.92,2.75,205954.63,5.25
310356.09,7.92,2.75,205959.51,5.26
310304.36,7.92,2.75,206004.41,5.26
310304.36,7.92,2.75,206004.41,5.26
310252.64,7.92,2.75,206004.41,5.26
310149.19,7.92,2.75,206005.81,5.26
310286.02,7.93,2.76,206011.88,5.26
310656.74,7.94,2.77,206010.66,5.26
310605.01,7.94,2.77,206010.72,5.27
310553.29,7.94,2.77,206366.0,5.28
310513.43,7.94,2.77,206355.45,5.28
310887.46,7.95,2.78,207164.11,5.3
311012.41,7.96,2.78,207263.85,5.3
311137.37,7.96,2.79,207465.5,5.31
311462.73,7.97,2.8,207352.4,5.31
311411.01,7.97,2.8,207735.4,5.32
311048.57,7.96,2.79,207436.88,5.31
311419.28,7.97,2.8,207436.88,5.31
311367.56,7.97,2.8,207436.88,5.31
311504.39,7.98,2.81,207436.88,5.31
311452.66,7.98,2.81,207438.55,5.31
311090.22,7.97,2.8,207438.93,5.32
311038.5,7.97,2.8,207481.89,5.32
311010.51,7.97,2.8,208255.13,5.34
310958.79,7.97,2.8,208255.13,5.34
311329.51,7.98,2.81,208255.13,5.34
311277.78,7.99,2.81,208285.97,5.34
311226.06,7.99,2.81,208257.92,5.34
311226.06,7.99,2.81,208257.92,5.34
311174.34,7.99,2.81,208255.13,5.35
311146.35,7.99,2.82,208981.34,5.37
311094.63,7.99,2.82,208868.23,5.36
310900.5,7.98,2.81,208672.94,5.36
310602.81,7.98,2.81,208369.96,5.35
310264.35,7.97,2.8,208035.71,5.34
310389.3,7.97,2.8,207903.55,5.34
310337.58,7.98,2.8,207903.55,5.34
310337.58,7.98,2.8,207903.55,5.34
310303.05,7.98,2.8,207915.44,5.34
310251.32,7.98,2.8,207915.44,5.35
310523.73,7.99,2.81,207915.44,5.35
310472.01,7.99,2.81,208285.49,5.36
310444.45,7.99,2.82,207815.88,5.35
310533.36,7.99,2.82,207891.63,5.35
310481.64,7.99,2.82,207827.6,5.35
310429.92,7.99,2.82,207827.6,5.35
310429.92,7.99,2.82,207827.6,5.35
310271.37,7.99,2.82,207639.13,5.35
310219.64,7.99,2.82,207639.13,5.35
310167.92,7.99,2.82,207654.15,5.35
310304.74,8.0,2.82,207644.12,5.35
310441.57,8.0,2.83,207639.71,5.35
310389.85,8.0,2.83,207639.57,5.35
310338.12,8.0,2.83,208104.54,5.37
310610.53,8.01,2.84,208277.42,5.37
310761.2,8.02,2.84,207918.05,5.36
310601.26,8.01,2.84,207651.81,5.36
310549.54,8.02,2.84,207538.71,5.36
310169.49,8.01,2.83,207192.77,5.35
309876.8,8.0,2.83,206918.25,5.34
310255.49,8.01,2.84,207369.29,5.35
310203.77,8.01,2.84,207369.29,5.36
310152.04,8.01,2.84,207369.29,5.36
310100.32,8.01,2.84,207398.34,5.36
310048.6,8.01,2.84,207414.83,5.36
309688.18,8.0,2.83,207033.79,5.35
309838.86,8.01,2.84,206674.42,5.34
309678.92,8.01,2.84,206408.18,5.34
309815.74,8.01,2.84,206371.98,5.34
309764.02,8.01,2.84,206412.51,5.34
310048.3,8.02,2.85,206992.39,5.36
309728.3,8.02,2.84,206672.39,5.35
309664.7,8.02,2.84,206522.28,5.35
309801.53,8.02,2.85,206522.28,5.35
309938.36,8.03,2.85,206522.28,5.35
309886.63,8.03,2.85,206522.28,5.35
309834.91,8.03,2.86,206525.48,5.35
309540.78,8.02,2.85,206249.39,5.34
309489.05,8.02,2.85,206246.3,5.35
309437.33,8.02,2.85,206246.19,5.35
309709.73,8.03,2.86,206993.79,5.37
309658.01,8.03,2.86,206936.37,5.37
309606.29,8.03,2.86,206936.37,5.37
309322.41,8.03,2.85,206655.94,5.36
309270.68,8.03,2.85,206655.94,5.36
309218.96,8.03,2.85,206655.94,5.36
309167.24,8.03,2.86,206679.53,5.37
308880.15,8.02,2.85,206386.53,5.36
308828.42,8.02,2.85,206415.72,5.36
308776.7,8.02,2.85,206411.21,5.36
308736.85,8.02,2.85,206548.2,5.37
308673.25,8.02,2.85,206362.94,5.36
308673.25,8.02,2.85,206362.94,5.36
308621.53,8.02,2.85,206362.94,5.37
308758.35,8.03,2.86,206362.94,5.37
308895.18,8.03,2.86,206362.94,5.37
308598.94,8.03,2.86,206077.36,5.36
308735.76,8.03,2.86,206077.36,5.36
308441.63,8.03,2.85,205801.33,5.36
308389.91,8.03,2.85,205846.09,5.36
308338.18,8.03,2.86,205873.12,5.36
308475.01,8.03,2.86,206184.01,5.37
308423.28,8.03,2.86,206516.22,5.38
308129.15,8.03,2.85,206285.93,5.37
307835.02,8.02,2.85,206024.62,5.37
307783.3,8.02,2.85,205995.12,5.37
307579.17,8.02,2.84,205795.97,5.36
307527.44,8.02,2.84,205712.36,5.36
307664.27,8.02,2.85,205712.36,5.36
307612.55,8.02,2.85,205712.36,5.36
307560.82,8.02,2.85,205712.36,5.37
308014.2,8.04,2.86,205714.09,5.37
308014.2,8.04,2.86,205714.09,5.37
307962.47,8.04,2.86,205712.36,5.37
307910.75,8.04,2.86,205712.36,5.37
307859.02,8.04,2.87,206303.65,5.39
307570.91,8.03,2.86,205816.09,5.37
307519.18,8.03,2.86,206119.68,5.38
307889.9,8.04,2.87,206119.68,5.38
307838.18,8.04,2.87,206119.68,5.39
308110.59,8.05,2.88,206223.24,5.39
307748.14,8.04,2.87,206243.08,5.39
307696.42,8.04,2.87,206180.75,5.39
307644.69,8.04,2.87,206160.44,5.39
307592.97,8.05,2.87,206067.65,5.39
307541.25,8.05,2.87,206067.65,5.39
307902.22,8.06,2.88,207821.35,5.44
307850.5,8.06,2.89,207821.35,5.44
308221.22,8.07,2.9,207821.35,5.44
308346.17,8.07,2.9,207202.98,5.43
308294.45,8.07,2.9,207233.37,5.43
307932.01,8.07,2.89,207274.21,5.43
308068.83,8.07,2.9,207216.2,5.43
308205.66,8.08,2.9,207202.98,5.43
308153.93,8.08,2.9,207758.99,5.45
308126.38,8.08,2.91,206971.02,5.43
308215.29,8.08,2.91,207632.85,5.44
308163.57,8.08,2.91,207496.82,5.44
308111.85,8.08,2.91,207383.72,5.44
308060.12,8.08,2.91,207383.72,5.44
308008.4,8.09,2.91,207270.61,5.44
307956.67,8.09,2.91,207270.61,5.44
308327.39,8.1,2.92,207270.61,5.44
308464.22,8.1,2.93,207270.61,5.44
308101.78,8.09,2.92,207270.61,5.45
308050.05,8.09,2.92,207286.22,5.45
307998.33,8.1,2.92,207288.72,5.45
308369.04,8.11,2.93,207292.39,5.45
308505.87,8.11,2.94,207270.61,5.45
308466.02,8.11,2.94,208142.67,5.47
308183.14,8.11,2.93,207912.39,5.47
308042.88,8.1,2.93,207770.61,5.47
308421.57,8.12,2.94,207770.61,5.47
308369.84,8.12,2.94,207770.61,5.47
308318.12,8.12,2.94,207776.4,5.47
308266.4,8.12,2.95,207771.85,5.47
308538.8,8.13,2.95,207770.61,5.47
308487.08,8.13,2.95,208259.55,5.49
308771.36,8.14,2.96,208456.71,5.49
308477.23,8.13,2.96,208243.16,5.49
308443.24,8.13,2.96,208600.61,5.5
308391.52,8.13,2.96,208487.51,5.5
308339.79,8.13,2.96,208487.51,5.5
308288.07,8.13,2.96,208487.51,5.5
308236.34,8.13,2.96,208487.51,5.5
308184.62,8.13,2.96,208516.48,5.5
308321.45,8.14,2.97,208497.31,5.5
308458.27,8.14,2.97,208493.57,5.51
308595.1,8.15,2.98,208489.55,5.51
308308.01,8.14,2.97,208188.57,5.5
308256.28,8.14,2.97,208850.13,5.52
308158.0,8.14,2.97,208816.57,5.52
308294.83,8.15,2.97,208898.65,5.52
308243.1,8.15,2.98,208785.55,5.52
308379.93,8.15,2.98,208964.27,5.52
308328.2,8.15,2.98,208964.27,5.53
308276.48,8.16,2.98,208964.27,5.53
308413.31,8.16,2.99,208964.27,5.53
308361.58,8.16,2.99,208966.11,5.53
308498.41,8.17,2.99,208964.92,5.53
308869.13,8.18,3.01,208964.27,5.53
308817.4,8.18,3.01,209657.1,5.55
308603.36,8.17,3.0,209096.45,5.54
308551.63,8.17,3.0,209552.45,5.55
308513.76,8.18,3.0,208895.55,5.54
308848.59,8.19,3.01,209249.83,5.55
308796.86,8.19,3.01,209220.34,5.55
308745.14,8.19,3.01,209136.73,5.55
308693.41,8.19,3.02,209107.24,5.55
308830.24,8.19,3.02,209202.35,5.55
308778.52,8.19,3.02,209202.35,5.55
308726.79,8.19,3.02,209202.61,5.55
309097.51,8.21,3.03,209202.35,5.55
309045.79,8.21,3.03,209202.36,5.56
308994.06,8.21,3.03,209202.35,5.56
308942.34,8.21,3.04,209571.96,5.57
308603.64,8.2,3.03,209625.42,5.57
308445.09,8.2,3.02,209494.79,5.57
308248.87,8.19,3.02,209281.81,5.56
308385.69,8.2,3.02,209281.81,5.56
308333.97,8.2,3.03,209281.81,5.56
308704.69,8.21,3.04,209281.81,5.56
308342.25,8.2,3.03,209297.42,5.57
308314.69,8.2,3.03,208939.81,5.56
308215.06,8.2,3.03,208934.35,5.56
308585.77,8.21,3.04,208936.34,5.56
308534.05,8.21,3.04,208940.51,5.56
308670.87,8.22,3.05,208918.74,5.56
308631.02,8.22,3.05,209767.9,5.59
308755.98,8.22,3.05,209963.43,5.59
308704.25,8.22,3.05,209933.94,5.59
308652.53,8.23,3.05,209850.33,5.59
308600.8,8.23,3.05,209820.84,5.59
308549.08,8.23,3.05,209737.23,5.59
308821.49,8.24,3.06,209801.12,5.6
308769.76,8.24,3.06,209949.42,5.6
308718.04,8.24,3.07,209929.1,5.6
308666.31,8.24,3.07,209836.32,5.6
308614.59,8.24,3.07,209836.32,5.6
308751.42,8.24,3.07,209836.32,5.6
308699.69,8.25,3.07,209836.32,5.6
308699.69,8.25,3.07,209836.32,5.6
308436.03,8.24,3.07,209579.99,5.6
308572.85,8.24,3.07,209580.71,5.6
308898.22,8.25,3.08,209579.99,5.6
309035.05,8.26,3.09,209579.99,5.6
309405.76,8.27,3.1,210740.39,5.63
309354.04,8.27,3.1,210829.95,5.64
309302.31,8.27,3.1,210829.95,5.64
309250.59,8.27,3.1,210829.95,5.64
309387.42,8.28,3.11,210829.95,5.64
309335.69,8.28,3.11,210830.0,5.64
309283.97,8.28,3.11,210829.95,5.64
309232.24,8.28,3.11,210829.95,5.65
309180.52,8.28,3.11,211142.81,5.66
309128.8,8.28,3.11,211013.21,5.65
309265.62,8.29,3.12,211013.21,5.66
309538.03,8.3,3.13,211013.21,5.66
309486.3,8.3,3.13,211017.29,5.66
309434.58,8.3,3.13,211013.21,5.66
309706.99,8.31,3.14,211013.21,5.66
309655.26,8.31,3.14,211794.47,5.68
309302.82,8.3,3.13,211561.56,5.68
309262.97,8.3,3.13,211645.08,5.68
309650.88,8.31,3.14,211975.34,5.69
309599.15,8.31,3.14,211862.24,5.69
309301.46,8.31,3.13,211564.55,5.68
309438.29,8.31,3.14,211750.72,5.69
309099.97,8.3,3.13,211505.68,5.68
309250.65,8.31,3.14,211146.32,5.67
309090.71,8.31,3.14,210880.07,5.67
309227.53,8.31,3.14,210880.07,5.67
309175.81,8.31,3.14,210880.07,5.67
