ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
cpu100,0.0,1.3,42,1.0,dc55,Random1000desharemd8fc0,share,random,8fc0,2559,7853,55.9,97.1,89.3,295538666766336.0,6029.0,5549550.0,33.53,16.86,2.27,37.11,1.34,8.88,0.0,97.73,528302452244480.0,6212.0,6212000.0
