ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1004,4540,4107220,6212,4107220
1004,4540,4107870,6212,4107870
1004,4540,4108680,6212,4108680
1004,4540,4109680,6212,4109680
1004,4540,4110680,6212,4110680
1005,4548,4111150,6212,4111150
1005,4548,4111620,6212,4111620
1005,4548,4112270,6212,4112270
1005,4548,4113270,6212,4113270
1005,4548,4114270,6212,4114270
1005,4548,4114270,6212,4114270
1005,4548,4115270,6212,4115270
1005,4548,4116270,6212,4116270
1005,4548,4116590,6212,4116590
1006,4556,4117590,6212,4117590
1006,4556,4118590,6212,4118590
1006,4556,4118590,6212,4118590
1006,4556,4119590,6212,4119590
1006,4556,4119590,6212,4119590
1006,4556,4120590,6212,4120590
1006,4556,4121590,6212,4121590
1006,4556,4122590,6212,4122590
1006,4556,4123590,6212,4123590
1006,4556,4124590,6212,4124590
1006,4556,4125400,6212,4125400
1006,4556,4125400,6212,4125400
1007,4564,4125870,6212,4125870
1007,4564,4126870,6212,4126870
1007,4564,4127870,6212,4127870
1007,4564,4128340,6212,4128340
1007,4564,4129340,6212,4129340
1007,4564,4129930,6212,4129930
1007,4564,4130400,6212,4130400
1007,4564,4131400,6212,4131400
1007,4564,4132400,6212,4132400
1007,4564,4132720,6212,4132720
1007,4564,4133530,6212,4133530
1008,4572,4134530,6212,4134530
1008,4572,4135530,6212,4135530
1008,4572,4136530,6212,4136530
1008,4572,4136530,6212,4136530
1008,4572,4137530,6212,4137530
1008,4572,4138530,6212,4138530
1008,4572,4139530,6212,4139530
1008,4572,4139530,6212,4139530
1008,4572,4140530,6212,4140530
1008,4572,4141000,6212,4141000
1009,4580,4142000,6212,4142000
1009,4580,4143000,6212,4143000
1009,4580,4144000,6212,4144000
1009,4580,4145000,6212,4145000
1009,4580,4146000,6212,4146000
1009,4580,4147000,6212,4147000
1009,4580,4147000,6212,4147000
1009,4580,4147320,6212,4147320
1010,4588,4155320,6212,4155320
1010,4588,4156320,6212,4156320
1010,4588,4157320,6212,4157320
1010,4588,4157640,6212,4157640
1011,4596,4158640,6212,4158640
1011,4596,4159450,6212,4159450
1011,4596,4160450,6212,4160450
1011,4596,4161450,6212,4161450
1011,4596,4161450,6212,4161450
1011,4596,4161450,6212,4161450
1011,4596,4162260,6212,4162260
1011,4596,4163260,6212,4163260
1011,4596,4163580,6212,4163580
1011,4596,4164580,6212,4164580
1011,4596,4165580,6212,4165580
1012,4604,4166050,6212,4166050
1012,4604,4166050,6212,4166050
1012,4604,4167050,6212,4167050
1012,4604,4167860,6212,4167860
1012,4604,4168860,6212,4168860
1012,4604,4168860,6212,4168860
1012,4604,4169860,6212,4169860
1012,4604,4170670,6212,4170670
1012,4604,4171480,6212,4171480
1013,4612,4179480,6212,4179480
1013,4612,4179480,6212,4179480
1014,4620,4179950,6212,4179950
1014,4620,4180420,6212,4180420
1014,4620,4181010,6212,4181010
1014,4620,4182010,6212,4182010
1014,4620,4182230,6212,4182230
1014,4620,4182880,6212,4182880
1014,4620,4183690,6212,4183690
1014,4620,4184690,6212,4184690
1014,4620,4184690,6212,4184690
1014,4620,4185690,6212,4185690
1014,4620,4185690,6212,4185690
1014,4620,4186690,6212,4186690
1015,4628,4187690,6212,4187690
1015,4628,4188690,6212,4188690
1015,4628,4189690,6212,4189690
1015,4628,4190690,6212,4190690
1015,4628,4191690,6212,4191690
1015,4628,4192160,6212,4192160
1015,4628,4192160,6212,4192160
1015,4628,4192970,6212,4192970
1016,4636,4193970,6212,4193970
1016,4636,4193970,6212,4193970
1016,4636,4194440,6212,4194440
1016,4636,4195440,6212,4195440
1016,4636,4195440,6212,4195440
1016,4636,4195440,6212,4195440
1016,4636,4196250,6212,4196250
1016,4636,4197250,6212,4197250
1016,4636,4197620,6212,4197620
1017,4644,4198620,6212,4198620
1017,4644,4198780,6212,4198780
1017,4644,4198940,6212,4198940
1017,4644,4199750,6212,4199750
1017,4644,4200750,6212,4200750
1017,4644,4201750,6212,4201750
1017,4644,4201750,6212,4201750
1017,4644,4202750,6212,4202750
1017,4644,4203220,6212,4203220
1017,4644,4203220,6212,4203220
1017,4644,4204220,6212,4204220
1018,4652,4205220,6212,4205220
1018,4652,4206220,6212,4206220
1018,4652,4206220,6212,4206220
1018,4652,4207220,6212,4207220
1018,4652,4208030,6212,4208030
1018,4652,4208500,6212,4208500
1018,4652,4208500,6212,4208500
1018,4652,4209500,6212,4209500
1018,4652,4210500,6212,4210500
1018,4652,4211500,6212,4211500
1018,4652,4212310,6212,4212310
1018,4652,4212780,6212,4212780
1018,4652,4213100,6212,4213100
1019,4660,4214100,6212,4214100
1019,4660,4214100,6212,4214100
1019,4660,4215100,6212,4215100
1019,4660,4215570,6212,4215570
1019,4660,4215680,6212,4215680
1019,4660,4215680,6212,4215680
1019,4660,4216680,6212,4216680
1019,4660,4217680,6212,4217680
1019,4660,4217680,6212,4217680
1019,4660,4217840,6212,4217840
1019,4660,4218840,6212,4218840
1019,4660,4219650,6212,4219650
1020,4668,4220460,6212,4220460
1020,4668,4221110,6212,4221110
1020,4668,4222110,6212,4222110
1020,4668,4222580,6212,4222580
1020,4668,4223580,6212,4223580
1020,4668,4224580,6212,4224580
1020,4668,4225050,6212,4225050
1020,4668,4226050,6212,4226050
1020,4668,4226210,6212,4226210
1021,4676,4227210,6212,4227210
1021,4676,4228210,6212,4228210
1021,4676,4228760,6212,4228760
1021,4676,4229220,6212,4229220
1021,4676,4230220,6212,4230220
1021,4676,4230550,6212,4230550
1021,4676,4231550,6212,4231550
1021,4676,4232200,6212,4232200
1021,4676,4233200,6212,4233200
1022,4684,4234200,6212,4234200
1022,4684,4234430,6212,4234430
1022,4684,4235430,6212,4235430
1022,4684,4236430,6212,4236430
1022,4684,4237430,6212,4237430
1022,4684,4238430,6212,4238430
1022,4684,4238430,6212,4238430
1023,4692,4239430,6212,4239430
1023,4692,4240430,6212,4240430
1023,4692,4240750,6212,4240750
1023,4692,4241750,6212,4241750
1023,4692,4242750,6212,4242750
1023,4692,4243750,6212,4243750
1023,4692,4243750,6212,4243750
1024,4700,4244750,6212,4244750
1024,4700,4244750,6212,4244750
1024,4700,4245560,6212,4245560
1024,4700,4246560,6212,4246560
1024,4700,4247560,6212,4247560
1024,4700,4248370,6212,4248370
1024,4700,4249180,6212,4249180
1024,4700,4249180,6212,4249180
1024,4700,4250180,6212,4250180
1024,4700,4251180,6212,4251180
1024,4700,4251410,6212,4251410
1024,4700,4252220,6212,4252220
1024,4700,4253220,6212,4253220
1024,4700,4253220,6212,4253220
1024,4700,4253220,6212,4253220
1025,4708,4254220,6212,4254220
1025,4708,4254690,6212,4254690
1025,4708,4255690,6212,4255690
1025,4708,4256340,6212,4256340
1025,4708,4257150,6212,4257150
1025,4708,4257620,6212,4257620
1025,4708,4258620,6212,4258620
1025,4708,4258620,6212,4258620
1025,4708,4259170,6212,4259170
1026,4716,4260170,6212,4260170
1026,4716,4261170,6212,4261170
1026,4716,4262170,6212,4262170
1026,4716,4263170,6212,4263170
1026,4716,4263980,6212,4263980
1026,4716,4264790,6212,4264790
1026,4716,4265790,6212,4265790
1026,4716,4266790,6212,4266790
1026,4716,4266790,6212,4266790
1026,4716,4267790,6212,4267790
1026,4716,4268020,6212,4268020
1026,4716,4269020,6212,4269020
1026,4716,4269020,6212,4269020
1026,4716,4269020,6212,4269020
1027,4724,4269670,6212,4269670
1028,4732,4269900,6212,4269900
1028,4732,4270130,6212,4270130
1028,4732,4270130,6212,4270130
1028,4732,4271130,6212,4271130
1028,4732,4271130,6212,4271130
1029,4740,4279130,6212,4279130
1029,4740,4280130,6212,4280130
1029,4740,4281130,6212,4281130
1029,4740,4281130,6212,4281130
1029,4740,4281360,6212,4281360
1029,4740,4281830,6212,4281830
1029,4740,4282830,6212,4282830
1029,4740,4283830,6212,4283830
1029,4740,4284830,6212,4284830
1029,4740,4284830,6212,4284830
1029,4740,4285830,6212,4285830
1029,4740,4286830,6212,4286830
1029,4740,4287830,6212,4287830
1029,4740,4288640,6212,4288640
1029,4740,4289290,6212,4289290
1029,4740,4290100,6212,4290100
1029,4740,4291100,6212,4291100
1029,4740,4291420,6212,4291420
1029,4740,4291890,6212,4291890
1030,4748,4292890,6212,4292890
1030,4748,4293890,6212,4293890
1030,4748,4294700,6212,4294700
1030,4748,4295700,6212,4295700
1030,4748,4295700,6212,4295700
1030,4748,4296350,6212,4296350
1030,4748,4297160,6212,4297160
1030,4748,4298160,6212,4298160
1030,4748,4299160,6212,4299160
1031,4756,4299630,6212,4299630
1031,4756,4300630,6212,4300630
1031,4756,4301630,6212,4301630
1031,4756,4302630,6212,4302630
1031,4756,4303630,6212,4303630
1031,4756,4304630,6212,4304630
1031,4756,4305630,6212,4305630
1031,4756,4306280,6212,4306280
1031,4756,4306500,6212,4306500
1031,4756,4306720,6212,4306720
1032,4764,4307530,6212,4307530
1032,4764,4308530,6212,4308530
1032,4764,4308850,6212,4308850
1032,4764,4309400,6212,4309400
1032,4764,4310400,6212,4310400
1032,4764,4311400,6212,4311400
1032,4764,4312400,6212,4312400
1032,4764,4313400,6212,4313400
1032,4764,4314210,6212,4314210
1033,4772,4315210,6212,4315210
1033,4772,4316210,6212,4316210
1033,4772,4317210,6212,4317210
1033,4772,4317210,6212,4317210
1033,4772,4318020,6212,4318020
1033,4772,4318490,6212,4318490
1033,4772,4319490,6212,4319490
1033,4772,4320490,6212,4320490
1033,4772,4321490,6212,4321490
1033,4772,4322300,6212,4322300
1033,4772,4322620,6212,4322620
1033,4772,4322620,6212,4322620
1033,4772,4322620,6212,4322620
1033,4772,4322940,6212,4322940
1034,4780,4323940,6212,4323940
1034,4780,4324940,6212,4324940
1034,4780,4325940,6212,4325940
1034,4780,4326940,6212,4326940
1034,4780,4327750,6212,4327750
1034,4780,4328750,6212,4328750
1034,4780,4329070,6212,4329070
1034,4780,4330070,6212,4330070
1034,4780,4330230,6212,4330230
1034,4780,4331230,6212,4331230
1035,4788,4332230,6212,4332230
1035,4788,4332700,6212,4332700
1035,4788,4333510,6212,4333510
1035,4788,4333980,6212,4333980
1035,4788,4334790,6212,4334790
1035,4788,4335790,6212,4335790
1035,4788,4336790,6212,4336790
1035,4788,4337380,6212,4337380
1035,4788,4338380,6212,4338380
1036,4796,4339380,6212,4339380
1036,4796,4340380,6212,4340380
1036,4796,4341380,6212,4341380
1036,4796,4342380,6212,4342380
1036,4796,4343380,6212,4343380
1036,4796,4343710,6212,4343710
1036,4796,4344520,6212,4344520
1036,4796,4345520,6212,4345520
1036,4796,4346520,6212,4346520
1037,4804,4347520,6212,4347520
1037,4804,4347520,6212,4347520
1037,4804,4347520,6212,4347520
1037,4804,4347990,6212,4347990
1037,4804,4348800,6212,4348800
1037,4804,4349800,6212,4349800
1037,4804,4350800,6212,4350800
1037,4804,4351170,6212,4351170
1037,4804,4352170,6212,4352170
1037,4804,4352390,6212,4352390
1037,4804,4353390,6212,4353390
1037,4804,4353390,6212,4353390
1038,4812,4354390,6212,4354390
1038,4812,4355390,6212,4355390
1038,4812,4356200,6212,4356200
1038,4812,4357200,6212,4357200
1038,4812,4357750,6212,4357750
1038,4812,4358750,6212,4358750
1038,4812,4359750,6212,4359750
1038,4812,4360220,6212,4360220
1038,4812,4360810,6212,4360810
1038,4812,4361280,6212,4361280
1039,4820,4362280,6212,4362280
1039,4820,4363280,6212,4363280
1039,4820,4363280,6212,4363280
1039,4820,4364090,6212,4364090
1039,4820,4365090,6212,4365090
1039,4820,4366090,6212,4366090
1039,4820,4367090,6212,4367090
1039,4820,4367560,6212,4367560
1039,4820,4368030,6212,4368030
1039,4820,4368030,6212,4368030
1039,4820,4368840,6212,4368840
1040,4828,4369840,6212,4369840
1040,4828,4370650,6212,4370650
1040,4828,4371650,6212,4371650
1040,4828,4372460,6212,4372460
1040,4828,4372930,6212,4372930
1040,4828,4373930,6212,4373930
1040,4828,4373930,6212,4373930
1040,4828,4374930,6212,4374930
1040,4828,4375740,6212,4375740
1041,4836,4376740,6212,4376740
1041,4836,4377550,6212,4377550
1041,4836,4378550,6212,4378550
1041,4836,4378550,6212,4378550
1041,4836,4379550,6212,4379550
1041,4836,4380550,6212,4380550
1041,4836,4381550,6212,4381550
1041,4836,4382550,6212,4382550
1041,4836,4383360,6212,4383360
1042,4844,4384360,6212,4384360
1042,4844,4384360,6212,4384360
1042,4844,4385360,6212,4385360
1042,4844,4385360,6212,4385360
1042,4844,4386360,6212,4386360
1042,4844,4387360,6212,4387360
1042,4844,4388360,6212,4388360
1042,4844,4389360,6212,4389360
1043,4852,4390360,6212,4390360
1043,4852,4390680,6212,4390680
1043,4852,4391490,6212,4391490
1043,4852,4392140,6212,4392140
1043,4852,4393140,6212,4393140
1043,4852,4394140,6212,4394140
1043,4852,4395140,6212,4395140
1043,4852,4395460,6212,4395460
1043,4852,4396270,6212,4396270
1043,4852,4396590,6212,4396590
1043,4852,4397400,6212,4397400
1044,4860,4398400,6212,4398400
1044,4860,4399400,6212,4399400
1044,4860,4400400,6212,4400400
1044,4860,4400720,6212,4400720
1044,4860,4401370,6212,4401370
1044,4860,4402370,6212,4402370
1044,4860,4403370,6212,4403370
1044,4860,4404370,6212,4404370
1044,4860,4404370,6212,4404370
1044,4860,4405370,6212,4405370
1044,4860,4405690,6212,4405690
1045,4868,4406010,6212,4406010
1045,4868,4407010,6212,4407010
1045,4868,4408010,6212,4408010
1045,4868,4409010,6212,4409010
1045,4868,4410010,6212,4410010
1045,4868,4411010,6212,4411010
1045,4868,4412010,6212,4412010
1045,4868,4412230,6212,4412230
1046,4876,4413230,6212,4413230
1046,4876,4413230,6212,4413230
1046,4876,4414230,6212,4414230
1046,4876,4415230,6212,4415230
1046,4876,4415550,6212,4415550
1046,4876,4416550,6212,4416550
1046,4876,4417360,6212,4417360
1046,4876,4418170,6212,4418170
1046,4876,4418170,6212,4418170
1046,4876,4418490,6212,4418490
1046,4876,4419300,6212,4419300
1046,4876,4420110,6212,4420110
1047,4884,4421110,6212,4421110
1047,4884,4422110,6212,4422110
1047,4884,4423110,6212,4423110
1047,4884,4423430,6212,4423430
1047,4884,4424430,6212,4424430
1047,4884,4425240,6212,4425240
1047,4884,4425240,6212,4425240
1047,4884,4426240,6212,4426240
1047,4884,4427050,6212,4427050
1047,4884,4428050,6212,4428050
1048,4892,4429050,6212,4429050
1048,4892,4429050,6212,4429050
1048,4892,4430050,6212,4430050
1048,4892,4430520,6212,4430520
1048,4892,4431520,6212,4431520
1048,4892,4432520,6212,4432520
1048,4892,4433520,6212,4433520
1048,4892,4434520,6212,4434520
1048,4892,4435520,6212,4435520
1049,4900,4436520,6212,4436520
1049,4900,4437520,6212,4437520
1049,4900,4438330,6212,4438330
1049,4900,4439140,6212,4439140
1049,4900,4440140,6212,4440140
1049,4900,4440610,6212,4440610
1049,4900,4440930,6212,4440930
1049,4900,4441930,6212,4441930
1049,4900,4442930,6212,4442930
1049,4900,4443930,6212,4443930
1050,4908,4444740,6212,4444740
1050,4908,4445210,6212,4445210
1050,4908,4446210,6212,4446210
1050,4908,4447210,6212,4447210
1050,4908,4448210,6212,4448210
1050,4908,4449210,6212,4449210
1050,4908,4450210,6212,4450210
1050,4908,4450210,6212,4450210
1050,4908,4450320,6212,4450320
1051,4916,4451320,6212,4451320
1051,4916,4451320,6212,4451320
1051,4916,4451870,6212,4451870
1051,4916,4452870,6212,4452870
1051,4916,4453870,6212,4453870
1051,4916,4454100,6212,4454100
1051,4916,4455100,6212,4455100
1051,4916,4456100,6212,4456100
1051,4916,4456910,6212,4456910
1051,4916,4457910,6212,4457910
1051,4916,4458910,6212,4458910
1052,4924,4459370,6212,4459370
1052,4924,4460370,6212,4460370
1052,4924,4461370,6212,4461370
1052,4924,4462180,6212,4462180
1052,4924,4463180,6212,4463180
1052,4924,4463180,6212,4463180
1052,4924,4464180,6212,4464180
1052,4924,4465180,6212,4465180
1052,4924,4466180,6212,4466180
1053,4932,4467180,6212,4467180
1053,4932,4468180,6212,4468180
1053,4932,4469180,6212,4469180
1053,4932,4470180,6212,4470180
1053,4932,4470180,6212,4470180
1053,4932,4471180,6212,4471180
1053,4932,4472180,6212,4472180
1054,4940,4473180,6212,4473180
1054,4940,4473770,6212,4473770
1054,4940,4474580,6212,4474580
1054,4940,4475050,6212,4475050
1054,4940,4476050,6212,4476050
1054,4940,4477050,6212,4477050
1054,4940,4478050,6212,4478050
1054,4940,4478510,6212,4478510
1054,4940,4478970,6212,4478970
1054,4940,4478970,6212,4478970
1054,4940,4479970,6212,4479970
1054,4940,4480970,6212,4480970
1054,4940,4480970,6212,4480970
1055,4948,4481970,6212,4481970
1055,4948,4482780,6212,4482780
1055,4948,4483780,6212,4483780
1055,4948,4484780,6212,4484780
1055,4948,4485780,6212,4485780
1055,4948,4486780,6212,4486780
1055,4948,4487010,6212,4487010
1055,4948,4488010,6212,4488010
1055,4948,4488660,6212,4488660
1056,4956,4492660,6212,4492660
1056,4956,4493660,6212,4493660
1056,4956,4494470,6212,4494470
1056,4956,4494790,6212,4494790
1057,4964,4495790,6212,4495790
1057,4964,4496790,6212,4496790
1057,4964,4497790,6212,4497790
1057,4964,4497790,6212,4497790
1057,4964,4498790,6212,4498790
1057,4964,4499790,6212,4499790
1057,4964,4499950,6212,4499950
1057,4964,4500600,6212,4500600
1057,4964,4501070,6212,4501070
1057,4964,4502070,6212,4502070
1057,4964,4502620,6212,4502620
1058,4972,4503620,6212,4503620
1058,4972,4504430,6212,4504430
1058,4972,4505430,6212,4505430
1058,4972,4506430,6212,4506430
1058,4972,4506900,6212,4506900
1058,4972,4507360,6212,4507360
1058,4972,4508360,6212,4508360
1058,4972,4508950,6212,4508950
1058,4972,4509420,6212,4509420
1058,4972,4509790,6212,4509790
1059,4980,4510790,6212,4510790
1059,4980,4511600,6212,4511600
1059,4980,4512410,6212,4512410
1059,4980,4513060,6212,4513060
1059,4980,4513060,6212,4513060
1059,4980,4514060,6212,4514060
1059,4980,4515060,6212,4515060
1060,4988,4523060,6212,4523060
1060,4988,4523280,6212,4523280
1060,4988,4524090,6212,4524090
1060,4988,4525090,6212,4525090
1060,4988,4525900,6212,4525900
1060,4988,4526550,6212,4526550
1061,4996,4527360,6212,4527360
1061,4996,4528360,6212,4528360
1061,4996,4529360,6212,4529360
1061,4996,4529680,6212,4529680
1061,4996,4530490,6212,4530490
1061,4996,4530960,6212,4530960
1061,4996,4531070,6212,4531070
1061,4996,4531880,6212,4531880
1061,4996,4532350,6212,4532350
1061,4996,4532820,6212,4532820
1061,4996,4533820,6212,4533820
1062,5004,4534820,6212,4534820
1062,5004,4535820,6212,4535820
1062,5004,4536820,6212,4536820
1062,5004,4537820,6212,4537820
1062,5004,4538630,6212,4538630
1062,5004,4539630,6212,4539630
1062,5004,4540100,6212,4540100
1062,5004,4541100,6212,4541100
1063,5012,4542100,6212,4542100
1063,5012,4543100,6212,4543100
1063,5012,4544100,6212,4544100
1063,5012,4544100,6212,4544100
1063,5012,4545100,6212,4545100
1063,5012,4546100,6212,4546100
1063,5012,4546910,6212,4546910
1063,5012,4547910,6212,4547910
1063,5012,4548910,6212,4548910
1064,5020,4549560,6212,4549560
1064,5020,4550560,6212,4550560
1064,5020,4551560,6212,4551560
1064,5020,4551560,6212,4551560
1064,5020,4552210,6212,4552210
1064,5020,4553210,6212,4553210
1064,5020,4553440,6212,4553440
1064,5020,4553910,6212,4553910
1064,5020,4554560,6212,4554560
1065,5028,4555560,6212,4555560
1065,5028,4556210,6212,4556210
1065,5028,4556680,6212,4556680
1065,5028,4557680,6212,4557680
1065,5028,4557910,6212,4557910
1065,5028,4558720,6212,4558720
1065,5028,4559720,6212,4559720
1065,5028,4560720,6212,4560720
1065,5028,4561720,6212,4561720
1065,5028,4562720,6212,4562720
1066,5036,4563190,6212,4563190
1066,5036,4563660,6212,4563660
1066,5036,4563820,6212,4563820
1066,5036,4564820,6212,4564820
1066,5036,4565820,6212,4565820
1066,5036,4565820,6212,4565820
1066,5036,4565820,6212,4565820
1066,5036,4566630,6212,4566630
1066,5036,4567630,6212,4567630
1066,5036,4568630,6212,4568630
1066,5036,4569630,6212,4569630
1067,5044,4570090,6212,4570090
1067,5044,4571090,6212,4571090
1067,5044,4571560,6212,4571560
1067,5044,4571560,6212,4571560
1067,5044,4572020,6212,4572020
1067,5044,4573020,6212,4573020
1067,5044,4573830,6212,4573830
1068,5052,4574830,6212,4574830
1068,5052,4575480,6212,4575480
1068,5052,4576480,6212,4576480
1068,5052,4577290,6212,4577290
1068,5052,4577880,6212,4577880
1068,5052,4578880,6212,4578880
1068,5052,4579880,6212,4579880
1068,5052,4580690,6212,4580690
1068,5052,4580910,6212,4580910
1068,5052,4581370,6212,4581370
1068,5052,4582370,6212,4582370
1068,5052,4583370,6212,4583370
1069,5060,4583840,6212,4583840
1069,5060,4584650,6212,4584650
1069,5060,4585110,6212,4585110
1069,5060,4586110,6212,4586110
1069,5060,4587110,6212,4587110
1069,5060,4588110,6212,4588110
1069,5060,4588340,6212,4588340
1069,5060,4589340,6212,4589340
1069,5060,4589570,6212,4589570
1069,5060,4590570,6212,4590570
1070,5068,4591570,6212,4591570
1070,5068,4592570,6212,4592570
1070,5068,4593120,6212,4593120
1070,5068,4594120,6212,4594120
1070,5068,4594440,6212,4594440
1070,5068,4595440,6212,4595440
1070,5068,4596440,6212,4596440
1070,5068,4596760,6212,4596760
1070,5068,4597760,6212,4597760
1070,5068,4598760,6212,4598760
1071,5076,4599220,6212,4599220
1071,5076,4600220,6212,4600220
1071,5076,4601220,6212,4601220
1071,5076,4602220,6212,4602220
1071,5076,4603220,6212,4603220
1071,5076,4604220,6212,4604220
1071,5076,4605220,6212,4605220
1071,5076,4606220,6212,4606220
1072,5084,4606770,6212,4606770
1072,5084,4607770,6212,4607770
1072,5084,4608770,6212,4608770
1072,5084,4609770,6212,4609770
1072,5084,4610580,6212,4610580
1072,5084,4611050,6212,4611050
1072,5084,4611370,6212,4611370
1072,5084,4612370,6212,4612370
1072,5084,4612370,6212,4612370
1072,5084,4613370,6212,4613370
1072,5084,4614020,6212,4614020
1073,5092,4615020,6212,4615020
1073,5092,4616020,6212,4616020
1073,5092,4616490,6212,4616490
1073,5092,4617490,6212,4617490
1073,5092,4617960,6212,4617960
1073,5092,4618960,6212,4618960
1073,5092,4619010,6212,4619010
1073,5092,4620010,6212,4620010
1073,5092,4621010,6212,4621010
1073,5092,4621240,6212,4621240
1074,5100,4622240,6212,4622240
1074,5100,4622710,6212,4622710
1074,5100,4623180,6212,4623180
1074,5100,4624180,6212,4624180
1074,5100,4625180,6212,4625180
1074,5100,4625650,6212,4625650
1074,5100,4625970,6212,4625970
1074,5100,4626780,6212,4626780
1074,5100,4627250,6212,4627250
1074,5100,4627900,6212,4627900
1074,5100,4627900,6212,4627900
1074,5100,4628270,6212,4628270
1075,5108,4629270,6212,4629270
1075,5108,4630270,6212,4630270
1075,5108,4631270,6212,4631270
1075,5108,4632270,6212,4632270
1075,5108,4633270,6212,4633270
1075,5108,4633740,6212,4633740
1075,5108,4634210,6212,4634210
1075,5108,4634370,6212,4634370
1075,5108,4634840,6212,4634840
1075,5108,4635840,6212,4635840
1075,5108,4636840,6212,4636840
1076,5116,4637840,6212,4637840
1076,5116,4638840,6212,4638840
1076,5116,4639840,6212,4639840
1076,5116,4640840,6212,4640840
1076,5116,4641490,6212,4641490
1076,5116,4642490,6212,4642490
1076,5116,4643490,6212,4643490
1076,5116,4644490,6212,4644490
1077,5124,4645490,6212,4645490
1077,5124,4646490,6212,4646490
1077,5124,4647490,6212,4647490
1077,5124,4648040,6212,4648040
1077,5124,4648850,6212,4648850
1077,5124,4649320,6212,4649320
1077,5124,4650130,6212,4650130
1077,5124,4650600,6212,4650600
1077,5124,4651600,6212,4651600
1078,5132,4652600,6212,4652600
1078,5132,4653410,6212,4653410
1078,5132,4654410,6212,4654410
1078,5132,4655410,6212,4655410
1078,5132,4656410,6212,4656410
1078,5132,4657410,6212,4657410
1078,5132,4658220,6212,4658220
1078,5132,4659220,6212,4659220
1079,5140,4660220,6212,4660220
1079,5140,4661220,6212,4661220
1079,5140,4661450,6212,4661450
1079,5140,4662450,6212,4662450
1079,5140,4662770,6212,4662770
1079,5140,4663580,6212,4663580
1079,5140,4664580,6212,4664580
1079,5140,4665580,6212,4665580
1079,5140,4666390,6212,4666390
1079,5140,4667390,6212,4667390
1080,5148,4668390,6212,4668390
1080,5148,4669390,6212,4669390
1080,5148,4670390,6212,4670390
1080,5148,4671390,6212,4671390
1080,5148,4672390,6212,4672390
1080,5148,4672860,6212,4672860
1080,5148,4673180,6212,4673180
1080,5148,4673410,6212,4673410
1080,5148,4674410,6212,4674410
1080,5148,4674890,6212,4674890
1081,5156,4675700,6212,4675700
1081,5156,4676510,6212,4676510
1081,5156,4676980,6212,4676980
1081,5156,4677790,6212,4677790
1081,5156,4678790,6212,4678790
1081,5156,4679790,6212,4679790
1081,5156,4679790,6212,4679790
1081,5156,4679790,6212,4679790
1081,5156,4680340,6212,4680340
1081,5156,4681340,6212,4681340
1082,5164,4681930,6212,4681930
1082,5164,4681930,6212,4681930
1083,5172,4682930,6212,4682930
1083,5172,4683740,6212,4683740
1083,5172,4684550,6212,4684550
1083,5172,4685020,6212,4685020
1083,5172,4685020,6212,4685020
1083,5172,4686020,6212,4686020
1083,5172,4687020,6212,4687020
1083,5172,4688020,6212,4688020
1083,5172,4688830,6212,4688830
1083,5172,4689830,6212,4689830
1083,5172,4689830,6212,4689830
1083,5172,4690830,6212,4690830
1083,5172,4691830,6212,4691830
1083,5172,4692150,6212,4692150
1083,5172,4693150,6212,4693150
1083,5172,4693150,6212,4693150
1083,5172,4693620,6212,4693620
1083,5172,4694090,6212,4694090
1083,5172,4694090,6212,4694090
1083,5172,4695090,6212,4695090
1083,5172,4695090,6212,4695090
1084,5180,4696090,6212,4696090
1084,5180,4697090,6212,4697090
1084,5180,4697090,6212,4697090
1084,5180,4698090,6212,4698090
1084,5180,4698900,6212,4698900
1084,5180,4699450,6212,4699450
1084,5180,4700450,6212,4700450
1085,5188,4708450,6212,4708450
1085,5188,4709450,6212,4709450
1085,5188,4710260,6212,4710260
1086,5196,4711070,6212,4711070
1086,5196,4712070,6212,4712070
1086,5196,4712070,6212,4712070
1086,5196,4713070,6212,4713070
1086,5196,4713070,6212,4713070
1086,5196,4713880,6212,4713880
1086,5196,4714340,6212,4714340
1086,5196,4715150,6212,4715150
1086,5196,4716150,6212,4716150
1086,5196,4717150,6212,4717150
1087,5204,4717800,6212,4717800
1087,5204,4718610,6212,4718610
1087,5204,4719420,6212,4719420
1087,5204,4720010,6212,4720010
1087,5204,4720470,6212,4720470
1087,5204,4720790,6212,4720790
1087,5204,4720790,6212,4720790
1087,5204,4721790,6212,4721790
1087,5204,4722020,6212,4722020
1087,5204,4723020,6212,4723020
1087,5204,4724020,6212,4724020
1087,5204,4725020,6212,4725020
1088,5212,4726020,6212,4726020
1088,5212,4726830,6212,4726830
