ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
528,2626,2451040,6212,2451040
528,2626,2451040,6212,2451040
528,2626,2451850,6212,2451850
528,2626,2452500,6212,2452500
528,2626,2453500,6212,2453500
528,2626,2454310,6212,2454310
528,2626,2454780,6212,2454780
529,2628,2455590,6212,2455590
529,2628,2456180,6212,2456180
529,2628,2456640,6212,2456640
530,2636,2457640,6212,2457640
530,2636,2458640,6212,2458640
530,2636,2459450,6212,2459450
530,2636,2460260,6212,2460260
530,2636,2461260,6212,2461260
530,2636,2461260,6212,2461260
530,2636,2462070,6212,2462070
530,2636,2462540,6212,2462540
530,2636,2463540,6212,2463540
531,2638,2464540,6212,2464540
531,2638,2464540,6212,2464540
531,2638,2465010,6212,2465010
531,2638,2466010,6212,2466010
532,2646,2466820,6212,2466820
532,2646,2467630,6212,2467630
532,2646,2468630,6212,2468630
532,2646,2469090,6212,2469090
532,2646,2470090,6212,2470090
532,2646,2471090,6212,2471090
532,2646,2472090,6212,2472090
532,2646,2472900,6212,2472900
533,2654,2473710,6212,2473710
533,2654,2474710,6212,2474710
533,2654,2475710,6212,2475710
533,2654,2476170,6212,2476170
533,2654,2476980,6212,2476980
533,2654,2477980,6212,2477980
533,2654,2478980,6212,2478980
533,2654,2479980,6212,2479980
533,2654,2479980,6212,2479980
533,2654,2480980,6212,2480980
534,2662,2481980,6212,2481980
534,2662,2482980,6212,2482980
534,2662,2482980,6212,2482980
534,2662,2483980,6212,2483980
534,2662,2484980,6212,2484980
534,2662,2484980,6212,2484980
534,2662,2485980,6212,2485980
534,2662,2486980,6212,2486980
534,2662,2487980,6212,2487980
534,2662,2488450,6212,2488450
535,2670,2489450,6212,2489450
535,2670,2490450,6212,2490450
535,2670,2490920,6212,2490920
535,2670,2491730,6212,2491730
535,2670,2491890,6212,2491890
535,2670,2491890,6212,2491890
535,2670,2492890,6212,2492890
535,2670,2492890,6212,2492890
535,2670,2493890,6212,2493890
535,2670,2494700,6212,2494700
535,2670,2494700,6212,2494700
535,2670,2495170,6212,2495170
535,2670,2496170,6212,2496170
535,2670,2496170,6212,2496170
536,2674,2497170,6212,2497170
536,2674,2497820,6212,2497820
536,2674,2497820,6212,2497820
536,2674,2497820,6212,2497820
536,2674,2497820,6212,2497820
536,2674,2498820,6212,2498820
536,2674,2499820,6212,2499820
537,2682,2500630,6212,2500630
537,2682,2501100,6212,2501100
537,2682,2502100,6212,2502100
537,2682,2502650,6212,2502650
537,2682,2503650,6212,2503650
537,2682,2504650,6212,2504650
537,2682,2505460,6212,2505460
537,2682,2505460,6212,2505460
537,2682,2505460,6212,2505460
537,2682,2505920,6212,2505920
537,2682,2506920,6212,2506920
537,2682,2507390,6212,2507390
537,2682,2508390,6212,2508390
538,2690,2509390,6212,2509390
538,2690,2509550,6212,2509550
538,2690,2510360,6212,2510360
539,2698,2518360,6212,2518360
539,2698,2519010,6212,2519010
539,2698,2520010,6212,2520010
539,2698,2520480,6212,2520480
539,2698,2520950,6212,2520950
540,2706,2521600,6212,2521600
540,2706,2521600,6212,2521600
540,2706,2521600,6212,2521600
540,2706,2522070,6212,2522070
540,2706,2522070,6212,2522070
540,2706,2522720,6212,2522720
540,2706,2522950,6212,2522950
540,2706,2523950,6212,2523950
540,2706,2523950,6212,2523950
540,2706,2523950,6212,2523950
540,2706,2524600,6212,2524600
540,2706,2524600,6212,2524600
540,2706,2525600,6212,2525600
540,2706,2526600,6212,2526600
541,2708,2527600,6212,2527600
541,2708,2528600,6212,2528600
542,2710,2529600,6212,2529600
542,2710,2529600,6212,2529600
542,2710,2530600,6212,2530600
543,2712,2531600,6212,2531600
543,2712,2532600,6212,2532600
543,2712,2533410,6212,2533410
544,2714,2534410,6212,2534410
544,2714,2535410,6212,2535410
544,2714,2536220,6212,2536220
544,2714,2536690,6212,2536690
545,2722,2537690,6212,2537690
545,2722,2537690,6212,2537690
546,2724,2538500,6212,2538500
546,2724,2539500,6212,2539500
547,2726,2540310,6212,2540310
547,2726,2540780,6212,2540780
547,2726,2541250,6212,2541250
547,2726,2542060,6212,2542060
548,2734,2550060,6212,2550060
548,2734,2550060,6212,2550060
548,2734,2550060,6212,2550060
548,2734,2550870,6212,2550870
548,2734,2550870,6212,2550870
548,2734,2551870,6212,2551870
548,2734,2552680,6212,2552680
548,2734,2553490,6212,2553490
548,2734,2553490,6212,2553490
548,2734,2554490,6212,2554490
549,2742,2555490,6212,2555490
549,2742,2555490,6212,2555490
549,2742,2556490,6212,2556490
549,2742,2557490,6212,2557490
549,2742,2558300,6212,2558300
550,2750,2566300,6212,2566300
550,2750,2567300,6212,2567300
550,2750,2567760,6212,2567760
550,2750,2567760,6212,2567760
550,2750,2567760,6212,2567760
550,2750,2568760,6212,2568760
550,2750,2569570,6212,2569570
550,2750,2570570,6212,2570570
551,2758,2571570,6212,2571570
551,2758,2572570,6212,2572570
551,2758,2573570,6212,2573570
551,2758,2573570,6212,2573570
551,2758,2574570,6212,2574570
552,2762,2575380,6212,2575380
552,2762,2575380,6212,2575380
552,2762,2575380,6212,2575380
552,2762,2576190,6212,2576190
552,2762,2577190,6212,2577190
552,2762,2577510,6212,2577510
552,2762,2578160,6212,2578160
552,2762,2578970,6212,2578970
552,2762,2579970,6212,2579970
552,2762,2580520,6212,2580520
552,2762,2581520,6212,2581520
553,2766,2582520,6212,2582520
553,2766,2583330,6212,2583330
553,2766,2583980,6212,2583980
553,2766,2583980,6212,2583980
553,2766,2584980,6212,2584980
553,2766,2584980,6212,2584980
553,2766,2584980,6212,2584980
554,2770,2585980,6212,2585980
554,2770,2586790,6212,2586790
554,2770,2587790,6212,2587790
554,2770,2588600,6212,2588600
555,2772,2589190,6212,2589190
555,2772,2590190,6212,2590190
555,2772,2590510,6212,2590510
556,2774,2591320,6212,2591320
557,2782,2599320,6212,2599320
557,2782,2600320,6212,2600320
558,2790,2601320,6212,2601320
558,2790,2602320,6212,2602320
558,2790,2602320,6212,2602320
558,2790,2603130,6212,2603130
558,2790,2604130,6212,2604130
558,2790,2604130,6212,2604130
558,2790,2605130,6212,2605130
558,2790,2606130,6212,2606130
558,2790,2607130,6212,2607130
558,2790,2608130,6212,2608130
558,2790,2608600,6212,2608600
558,2790,2608600,6212,2608600
559,2798,2609410,6212,2609410
559,2798,2610410,6212,2610410
559,2798,2610880,6212,2610880
559,2798,2611350,6212,2611350
559,2798,2611810,6212,2611810
559,2798,2612620,6212,2612620
559,2798,2612620,6212,2612620
559,2798,2612940,6212,2612940
559,2798,2613590,6212,2613590
559,2798,2614590,6212,2614590
559,2798,2615060,6212,2615060
559,2798,2616060,6212,2616060
559,2798,2616530,6212,2616530
560,2800,2617340,6212,2617340
560,2800,2618340,6212,2618340
561,2802,2618810,6212,2618810
561,2802,2619810,6212,2619810
562,2810,2620810,6212,2620810
562,2810,2621810,6212,2621810
562,2810,2622810,6212,2622810
562,2810,2623810,6212,2623810
562,2810,2624810,6212,2624810
562,2810,2625810,6212,2625810
562,2810,2626620,6212,2626620
562,2810,2627620,6212,2627620
563,2818,2628620,6212,2628620
563,2818,2629620,6212,2629620
563,2818,2630620,6212,2630620
563,2818,2631620,6212,2631620
564,2822,2632620,6212,2632620
564,2822,2633620,6212,2633620
564,2822,2634620,6212,2634620
565,2824,2635620,6212,2635620
565,2824,2636090,6212,2636090
565,2824,2637090,6212,2637090
566,2826,2638090,6212,2638090
566,2826,2638320,6212,2638320
566,2826,2638640,6212,2638640
566,2826,2639100,6212,2639100
566,2826,2640100,6212,2640100
566,2826,2640910,6212,2640910
566,2826,2641910,6212,2641910
566,2826,2641910,6212,2641910
566,2826,2641910,6212,2641910
566,2826,2641910,6212,2641910
566,2826,2642560,6212,2642560
567,2828,2643030,6212,2643030
567,2828,2643500,6212,2643500
567,2828,2644500,6212,2644500
568,2836,2645500,6212,2645500
568,2836,2645500,6212,2645500
568,2836,2646500,6212,2646500
568,2836,2646500,6212,2646500
568,2836,2647500,6212,2647500
568,2836,2647820,6212,2647820
568,2836,2647820,6212,2647820
568,2836,2647820,6212,2647820
568,2836,2647980,6212,2647980
568,2836,2648980,6212,2648980
568,2836,2648980,6212,2648980
568,2836,2650980,6212,2650980
568,2836,2651440,6212,2651440
568,2836,2652250,6212,2652250
568,2836,2652720,6212,2652720
568,2836,2652720,6212,2652720
568,2836,2653720,6212,2653720
569,2844,2654720,6212,2654720
569,2844,2655720,6212,2655720
569,2844,2656040,6212,2656040
569,2844,2656040,6212,2656040
569,2844,2657040,6212,2657040
569,2844,2657040,6212,2657040
569,2844,2657040,6212,2657040
569,2844,2657040,6212,2657040
569,2844,2657510,6212,2657510
569,2844,2658320,6212,2658320
569,2844,2658320,6212,2658320
569,2844,2659130,6212,2659130
569,2844,2659290,6212,2659290
569,2844,2659840,6212,2659840
569,2844,2660840,6212,2660840
569,2844,2661840,6212,2661840
569,2844,2662840,6212,2662840
570,2852,2663310,6212,2663310
570,2852,2664310,6212,2664310
570,2852,2665310,6212,2665310
570,2852,2665310,6212,2665310
570,2852,2666310,6212,2666310
570,2852,2667310,6212,2667310
570,2852,2668310,6212,2668310
570,2852,2668310,6212,2668310
571,2860,2669310,6212,2669310
571,2860,2670310,6212,2670310
571,2860,2671310,6212,2671310
571,2860,2672310,6212,2672310
571,2860,2673310,6212,2673310
571,2860,2674310,6212,2674310
572,2864,2675310,6212,2675310
572,2864,2675310,6212,2675310
573,2872,2676310,6212,2676310
573,2872,2677310,6212,2677310
573,2872,2678310,6212,2678310
573,2872,2679310,6212,2679310
573,2872,2679780,6212,2679780
573,2872,2680250,6212,2680250
573,2872,2680710,6212,2680710
573,2872,2681520,6212,2681520
573,2872,2681750,6212,2681750
573,2872,2682220,6212,2682220
573,2872,2683220,6212,2683220
573,2872,2683380,6212,2683380
574,2874,2684380,6212,2684380
574,2874,2684380,6212,2684380
574,2874,2684380,6212,2684380
574,2874,2685380,6212,2685380
575,2876,2686380,6212,2686380
575,2876,2687380,6212,2687380
576,2884,2688380,6212,2688380
576,2884,2688380,6212,2688380
576,2884,2689380,6212,2689380
576,2884,2689430,6212,2689430
576,2884,2690430,6212,2690430
576,2884,2691430,6212,2691430
576,2884,2691900,6212,2691900
576,2884,2691900,6212,2691900
577,2886,2692710,6212,2692710
577,2886,2693180,6212,2693180
577,2886,2693730,6212,2693730
578,2894,2694200,6212,2694200
578,2894,2694670,6212,2694670
578,2894,2694670,6212,2694670
578,2894,2695670,6212,2695670
578,2894,2696670,6212,2696670
578,2894,2697670,6212,2697670
578,2894,2698140,6212,2698140
578,2894,2699140,6212,2699140
578,2894,2699360,6212,2699360
578,2894,2699360,6212,2699360
578,2894,2700360,6212,2700360
578,2894,2700830,6212,2700830
578,2894,2700830,6212,2700830
579,2902,2701830,6212,2701830
579,2902,2702830,6212,2702830
579,2902,2703830,6212,2703830
579,2902,2704830,6212,2704830
579,2902,2705830,6212,2705830
579,2902,2706830,6212,2706830
579,2902,2707150,6212,2707150
579,2902,2707150,6212,2707150
579,2902,2708150,6212,2708150
579,2902,2708380,6212,2708380
579,2902,2708380,6212,2708380
579,2902,2709380,6212,2709380
579,2902,2710190,6212,2710190
579,2902,2711190,6212,2711190
579,2902,2712190,6212,2712190
579,2902,2712190,6212,2712190
579,2902,2713190,6212,2713190
580,2910,2713660,6212,2713660
580,2910,2717660,6212,2717660
580,2910,2717660,6212,2717660
580,2910,2717660,6212,2717660
580,2910,2718660,6212,2718660
580,2910,2719660,6212,2719660
580,2910,2719950,6212,2719950
580,2910,2720950,6212,2720950
581,2918,2721600,6212,2721600
581,2918,2722600,6212,2722600
581,2918,2723600,6212,2723600
581,2918,2724070,6212,2724070
581,2918,2724070,6212,2724070
581,2918,2725070,6212,2725070
581,2918,2725530,6212,2725530
581,2918,2725640,6212,2725640
582,2920,2726450,6212,2726450
582,2920,2727450,6212,2727450
582,2920,2728450,6212,2728450
582,2920,2729450,6212,2729450
582,2920,2730450,6212,2730450
582,2920,2731450,6212,2731450
583,2922,2732450,6212,2732450
583,2922,2732450,6212,2732450
583,2922,2733450,6212,2733450
584,2930,2734450,6212,2734450
584,2930,2734920,6212,2734920
584,2930,2735920,6212,2735920
584,2930,2736390,6212,2736390
584,2930,2737200,6212,2737200
584,2930,2737430,6212,2737430
584,2930,2737430,6212,2737430
584,2930,2738430,6212,2738430
585,2938,2739430,6212,2739430
586,2946,2747430,6212,2747430
586,2946,2748430,6212,2748430
586,2946,2749430,6212,2749430
586,2946,2750430,6212,2750430
586,2946,2750430,6212,2750430
586,2946,2750430,6212,2750430
586,2946,2750800,6212,2750800
586,2946,2751800,6212,2751800
586,2946,2752800,6212,2752800
587,2948,2753800,6212,2753800
587,2948,2754800,6212,2754800
588,2950,2755800,6212,2755800
588,2950,2756120,6212,2756120
588,2950,2756930,6212,2756930
588,2950,2756930,6212,2756930
588,2950,2757740,6212,2757740
589,2958,2765740,6212,2765740
589,2958,2765740,6212,2765740
590,2960,2766550,6212,2766550
590,2960,2767020,6212,2767020
590,2960,2768020,6212,2768020
590,2960,2768830,6212,2768830
590,2960,2769480,6212,2769480
590,2960,2769800,6212,2769800
590,2960,2769800,6212,2769800
590,2960,2770800,6212,2770800
591,2962,2771610,6212,2771610
591,2962,2772610,6212,2772610
592,2963,2773610,6212,2773610
593,2971,2774610,6212,2774610
593,2971,2775610,6212,2775610
593,2971,2776610,6212,2776610
593,2971,2777610,6212,2777610
593,2971,2778160,6212,2778160
593,2971,2779160,6212,2779160
593,2971,2779970,6212,2779970
593,2971,2780440,6212,2780440
593,2971,2781250,6212,2781250
594,2979,2782250,6212,2782250
594,2979,2782720,6212,2782720
594,2979,2783720,6212,2783720
594,2979,2784720,6212,2784720
594,2979,2785270,6212,2785270
595,2983,2786270,6212,2786270
595,2983,2787080,6212,2787080
595,2983,2787890,6212,2787890
595,2983,2788210,6212,2788210
595,2983,2788370,6212,2788370
595,2983,2789370,6212,2789370
595,2983,2789840,6212,2789840
595,2983,2790840,6212,2790840
595,2983,2791840,6212,2791840
595,2983,2792840,6212,2792840
596,2991,2793650,6212,2793650
596,2991,2793870,6212,2793870
596,2991,2794340,6212,2794340
596,2991,2795340,6212,2795340
596,2991,2795570,6212,2795570
596,2991,2796570,6212,2796570
596,2991,2797030,6212,2797030
596,2991,2797680,6212,2797680
597,2999,2805680,6212,2805680
597,2999,2806490,6212,2806490
597,2999,2806960,6212,2806960
597,2999,2807960,6212,2807960
598,3001,2808960,6212,2808960
598,3001,2809960,6212,2809960
599,3009,2810960,6212,2810960
599,3009,2811960,6212,2811960
599,3009,2812960,6212,2812960
599,3009,2812960,6212,2812960
599,3009,2813960,6212,2813960
599,3009,2814960,6212,2814960
599,3009,2815960,6212,2815960
599,3009,2816960,6212,2816960
599,3009,2817960,6212,2817960
600,3017,2818960,6212,2818960
600,3017,2819960,6212,2819960
600,3017,2820960,6212,2820960
600,3017,2820960,6212,2820960
600,3017,2821280,6212,2821280
600,3017,2821280,6212,2821280
600,3017,2821750,6212,2821750
600,3017,2821750,6212,2821750
600,3017,2821750,6212,2821750
600,3017,2822560,6212,2822560
600,3017,2823370,6212,2823370
600,3017,2823370,6212,2823370
600,3017,2823600,6212,2823600
600,3017,2824410,6212,2824410
600,3017,2825410,6212,2825410
600,3017,2826410,6212,2826410
601,3019,2826880,6212,2826880
601,3019,2826880,6212,2826880
601,3019,2826880,6212,2826880
601,3019,2826880,6212,2826880
601,3019,2827530,6212,2827530
602,3027,2828530,6212,2828530
602,3027,2829530,6212,2829530
602,3027,2830340,6212,2830340
602,3027,2831340,6212,2831340
602,3027,2831340,6212,2831340
603,3035,2832340,6212,2832340
603,3035,2833340,6212,2833340
603,3035,2834340,6212,2834340
603,3035,2834810,6212,2834810
603,3035,2835810,6212,2835810
603,3035,2836810,6212,2836810
604,3037,2837810,6212,2837810
604,3037,2837810,6212,2837810
604,3037,2838620,6212,2838620
604,3037,2839430,6212,2839430
604,3037,2840240,6212,2840240
604,3037,2841240,6212,2841240
604,3037,2841240,6212,2841240
605,3039,2842240,6212,2842240
605,3039,2842240,6212,2842240
605,3039,2843240,6212,2843240
606,3047,2844240,6212,2844240
606,3047,2844240,6212,2844240
606,3047,2845240,6212,2845240
606,3047,2846240,6212,2846240
606,3047,2846240,6212,2846240
606,3047,2846240,6212,2846240
606,3047,2847240,6212,2847240
607,3055,2848240,6212,2848240
607,3055,2848700,6212,2848700
607,3055,2848700,6212,2848700
607,3055,2849020,6212,2849020
607,3055,2850020,6212,2850020
607,3055,2850480,6212,2850480
607,3055,2851290,6212,2851290
607,3055,2852290,6212,2852290
607,3055,2853290,6212,2853290
607,3055,2854290,6212,2854290
607,3055,2855100,6212,2855100
608,3063,2856100,6212,2856100
608,3063,2857100,6212,2857100
608,3063,2858100,6212,2858100
608,3063,2858100,6212,2858100
608,3063,2858570,6212,2858570
608,3063,2859570,6212,2859570
608,3063,2859570,6212,2859570
608,3063,2859890,6212,2859890
608,3063,2860890,6212,2860890
608,3063,2860890,6212,2860890
608,3063,2860890,6212,2860890
608,3063,2861890,6212,2861890
609,3071,2862890,6212,2862890
609,3071,2863890,6212,2863890
609,3071,2863890,6212,2863890
609,3071,2864890,6212,2864890
609,3071,2865890,6212,2865890
610,3073,2866890,6212,2866890
610,3073,2867700,6212,2867700
610,3073,2867700,6212,2867700
610,3073,2868510,6212,2868510
610,3073,2868730,6212,2868730
610,3073,2868730,6212,2868730
610,3073,2869050,6212,2869050
610,3073,2870050,6212,2870050
611,3081,2871050,6212,2871050
611,3081,2871510,6212,2871510
611,3081,2872510,6212,2872510
611,3081,2872510,6212,2872510
611,3081,2872510,6212,2872510
611,3081,2873320,6212,2873320
611,3081,2874320,6212,2874320
611,3081,2875320,6212,2875320
611,3081,2876320,6212,2876320
611,3081,2877320,6212,2877320
611,3081,2877320,6212,2877320
611,3081,2877780,6212,2877780
612,3089,2878780,6212,2878780
612,3089,2879780,6212,2879780
612,3089,2880780,6212,2880780
612,3089,2881430,6212,2881430
612,3089,2882240,6212,2882240
612,3089,2882830,6212,2882830
612,3089,2882830,6212,2882830
612,3089,2883300,6212,2883300
612,3089,2884300,6212,2884300
612,3089,2884300,6212,2884300
612,3089,2884300,6212,2884300
612,3089,2884300,6212,2884300
612,3089,2885110,6212,2885110
612,3089,2885110,6212,2885110
612,3089,2885480,6212,2885480
612,3089,2885950,6212,2885950
613,3091,2886420,6212,2886420
613,3091,2887420,6212,2887420
614,3093,2888420,6212,2888420
614,3093,2889420,6212,2889420
615,3101,2890420,6212,2890420
615,3101,2891420,6212,2891420
615,3101,2892230,6212,2892230
615,3101,2893230,6212,2893230
615,3101,2894230,6212,2894230
615,3101,2895230,6212,2895230
615,3101,2895700,6212,2895700
615,3101,2896510,6212,2896510
615,3101,2896980,6212,2896980
615,3101,2897790,6212,2897790
615,3101,2897790,6212,2897790
615,3101,2898440,6212,2898440
615,3101,2898440,6212,2898440
615,3101,2898910,6212,2898910
615,3101,2898910,6212,2898910
615,3101,2899130,6212,2899130
616,3109,2899940,6212,2899940
616,3109,2899940,6212,2899940
616,3109,2900940,6212,2900940
616,3109,2901410,6212,2901410
616,3109,2901880,6212,2901880
616,3109,2901880,6212,2901880
616,3109,2901880,6212,2901880
616,3109,2902880,6212,2902880
616,3109,2903880,6212,2903880
617,3117,2904880,6212,2904880
617,3117,2905880,6212,2905880
617,3117,2906880,6212,2906880
617,3117,2907880,6212,2907880
617,3117,2908880,6212,2908880
618,3125,2909880,6212,2909880
618,3125,2909880,6212,2909880
618,3125,2910880,6212,2910880
618,3125,2911200,6212,2911200
618,3125,2912200,6212,2912200
618,3125,2913200,6212,2913200
618,3125,2913200,6212,2913200
619,3133,2921200,6212,2921200
619,3133,2921200,6212,2921200
619,3133,2922200,6212,2922200
619,3133,2923200,6212,2923200
619,3133,2924010,6212,2924010
619,3133,2924480,6212,2924480
619,3133,2924960,6212,2924960
619,3133,2925610,6212,2925610
619,3133,2925610,6212,2925610
620,3141,2926610,6212,2926610
620,3141,2927610,6212,2927610
620,3141,2928610,6212,2928610
620,3141,2929420,6212,2929420
620,3141,2929420,6212,2929420
620,3141,2929420,6212,2929420
620,3141,2929420,6212,2929420
620,3141,2930420,6212,2930420
620,3141,2931420,6212,2931420
620,3141,2931650,6212,2931650
620,3141,2931650,6212,2931650
620,3141,2932650,6212,2932650
620,3141,2933650,6212,2933650
621,3149,2934650,6212,2934650
621,3149,2935020,6212,2935020
621,3149,2936020,6212,2936020
621,3149,2936830,6212,2936830
621,3149,2937480,6212,2937480
621,3149,2937480,6212,2937480
621,3149,2938290,6212,2938290
621,3149,2939290,6212,2939290
621,3149,2939290,6212,2939290
621,3149,2939290,6212,2939290
621,3149,2940290,6212,2940290
621,3149,2940760,6212,2940760
621,3149,2940760,6212,2940760
621,3149,2940760,6212,2940760
622,3151,2941760,6212,2941760
622,3151,2942760,6212,2942760
622,3151,2943760,6212,2943760
622,3151,2944760,6212,2944760
623,3153,2945760,6212,2945760
623,3153,2945760,6212,2945760
623,3153,2946760,6212,2946760
624,3155,2947760,6212,2947760
624,3155,2948760,6212,2948760
625,3157,2949760,6212,2949760
625,3157,2950230,6212,2950230
625,3157,2951230,6212,2951230
625,3157,2951230,6212,2951230
625,3157,2951230,6212,2951230
625,3157,2951230,6212,2951230
626,3159,2952230,6212,2952230
626,3159,2953230,6212,2953230
626,3159,2953390,6212,2953390
627,3167,2954390,6212,2954390
627,3167,2954610,6212,2954610
627,3167,2955610,6212,2955610
627,3167,2956070,6212,2956070
627,3167,2957070,6212,2957070
627,3167,2957720,6212,2957720
627,3167,2958190,6212,2958190
627,3167,2959000,6212,2959000
627,3167,2959480,6212,2959480
627,3167,2960480,6212,2960480
627,3167,2960480,6212,2960480
627,3167,2960710,6212,2960710
627,3167,2961710,6212,2961710
628,3175,2962710,6212,2962710
628,3175,2962710,6212,2962710
628,3175,2962940,6212,2962940
628,3175,2963940,6212,2963940
628,3175,2963940,6212,2963940
628,3175,2964750,6212,2964750
628,3175,2965750,6212,2965750
628,3175,2966220,6212,2966220
628,3175,2967220,6212,2967220
628,3175,2968220,6212,2968220
628,3175,2968220,6212,2968220
629,3183,2969220,6212,2969220
629,3183,2969680,6212,2969680
629,3183,2970150,6212,2970150
629,3183,2970150,6212,2970150
629,3183,2971150,6212,2971150
629,3183,2971150,6212,2971150
629,3183,2972150,6212,2972150
629,3183,2972150,6212,2972150
629,3183,2973150,6212,2973150
630,3185,2973960,6212,2973960
630,3185,2973960,6212,2973960
630,3185,2973960,6212,2973960
630,3185,2974960,6212,2974960
630,3185,2974960,6212,2974960
630,3185,2975430,6212,2975430
630,3185,2975980,6212,2975980
630,3185,2976790,6212,2976790
630,3185,2977790,6212,2977790
630,3185,2978790,6212,2978790
631,3187,2979600,6212,2979600
631,3187,2980600,6212,2980600
632,3195,2981600,6212,2981600
632,3195,2981600,6212,2981600
632,3195,2981600,6212,2981600
632,3195,2982600,6212,2982600
632,3195,2983410,6212,2983410
632,3195,2984410,6212,2984410
632,3195,2985060,6212,2985060
632,3195,2985870,6212,2985870
632,3195,2986520,6212,2986520
632,3195,2987330,6212,2987330
633,3203,2988140,6212,2988140
633,3203,2988610,6212,2988610
633,3203,2988610,6212,2988610
633,3203,2989610,6212,2989610
633,3203,2990610,6212,2990610
633,3203,2990610,6212,2990610
633,3203,2991610,6212,2991610
633,3203,2992610,6212,2992610
633,3203,2993610,6212,2993610
633,3203,2993930,6212,2993930
633,3203,2994930,6212,2994930
634,3211,2995930,6212,2995930
634,3211,2996930,6212,2996930
634,3211,2997930,6212,2997930
634,3211,2998930,6212,2998930
634,3211,2999930,6212,2999930
634,3211,2999930,6212,2999930
635,3213,3000930,6212,3000930
635,3213,3001740,6212,3001740
635,3213,3001740,6212,3001740
635,3213,3002210,6212,3002210
635,3213,3003210,6212,3003210
635,3213,3004210,6212,3004210
635,3213,3005210,6212,3005210
636,3221,3006210,6212,3006210
636,3221,3007210,6212,3007210
636,3221,3008210,6212,3008210
636,3221,3009210,6212,3009210
636,3221,3010210,6212,3010210
636,3221,3010210,6212,3010210
636,3221,3011020,6212,3011020
636,3221,3011020,6212,3011020
636,3221,3012020,6212,3012020
636,3221,3013020,6212,3013020
636,3221,3013020,6212,3013020
637,3229,3013490,6212,3013490
637,3229,3014300,6212,3014300
637,3229,3014300,6212,3014300
637,3229,3015110,6212,3015110
637,3229,3015580,6212,3015580
637,3229,3016390,6212,3016390
637,3229,3016390,6212,3016390
637,3229,3016550,6212,3016550
637,3229,3016550,6212,3016550
637,3229,3017550,6212,3017550
637,3229,3018360,6212,3018360
637,3229,3019360,6212,3019360
637,3229,3019360,6212,3019360
637,3229,3020360,6212,3020360
637,3229,3020820,6212,3020820
637,3229,3021820,6212,3021820
637,3229,3021820,6212,3021820
637,3229,3022820,6212,3022820
637,3229,3022820,6212,3022820
638,3231,3023820,6212,3023820
638,3231,3024820,6212,3024820
638,3231,3025050,6212,3025050
639,3233,3025520,6212,3025520
639,3233,3026330,6212,3026330
640,3241,3027140,6212,3027140
640,3241,3027690,6212,3027690
640,3241,3028340,6212,3028340
640,3241,3029150,6212,3029150
640,3241,3030150,6212,3030150
640,3241,3031150,6212,3031150
640,3241,3031800,6212,3031800
640,3241,3032800,6212,3032800
640,3241,3033270,6212,3033270
640,3241,3033270,6212,3033270
640,3241,3034080,6212,3034080
640,3241,3034890,6212,3034890
641,3249,3035890,6212,3035890
641,3249,3035890,6212,3035890
641,3249,3036360,6212,3036360
641,3249,3036830,6212,3036830
641,3249,3037830,6212,3037830
641,3249,3038300,6212,3038300
641,3249,3039300,6212,3039300
641,3249,3040300,6212,3040300
641,3249,3040770,6212,3040770
641,3249,3040770,6212,3040770
641,3249,3041770,6212,3041770
641,3249,3043770,6212,3043770
641,3249,3044580,6212,3044580
642,3251,3045580,6212,3045580
642,3251,3046580,6212,3046580
643,3253,3047390,6212,3047390
643,3253,3048390,6212,3048390
644,3261,3049390,6212,3049390
644,3261,3049710,6212,3049710
644,3261,3050030,6212,3050030
644,3261,3050030,6212,3050030
644,3261,3050840,6212,3050840
644,3261,3051840,6212,3051840
644,3261,3052160,6212,3052160
644,3261,3052970,6212,3052970
644,3261,3053970,6212,3053970
644,3261,3054780,6212,3054780
644,3261,3055780,6212,3055780
644,3261,3055780,6212,3055780
644,3261,3056430,6212,3056430
644,3261,3056430,6212,3056430
645,3263,3057430,6212,3057430
645,3263,3058240,6212,3058240
645,3263,3058240,6212,3058240
646,3265,3058560,6212,3058560
646,3265,3059560,6212,3059560
647,3273,3060560,6212,3060560
647,3273,3060720,6212,3060720
647,3273,3061720,6212,3061720
647,3273,3062720,6212,3062720
647,3273,3062720,6212,3062720
647,3273,3062880,6212,3062880
647,3273,3063110,6212,3063110
648,3275,3063700,6212,3063700
648,3275,3063700,6212,3063700
648,3275,3064700,6212,3064700
648,3275,3065700,6212,3065700
649,3277,3066700,6212,3066700
649,3277,3067170,6212,3067170
649,3277,3068170,6212,3068170
650,3285,3069170,6212,3069170
