ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
686,1996,1885340,6212,1885340
686,1996,1886340,6212,1886340
686,1996,1886810,6212,1886810
686,1996,1887810,6212,1887810
686,1996,1888280,6212,1888280
686,1996,1890280,6212,1890280
686,1996,1890600,6212,1890600
686,1996,1891410,6212,1891410
687,2004,1891880,6212,1891880
687,2004,1892350,6212,1892350
687,2004,1893160,6212,1893160
687,2004,1894160,6212,1894160
687,2004,1895160,6212,1895160
687,2004,1896160,6212,1896160
687,2004,1897160,6212,1897160
687,2004,1897810,6212,1897810
687,2004,1898810,6212,1898810
688,2012,1899810,6212,1899810
688,2012,1900810,6212,1900810
689,2020,1908810,6212,1908810
689,2020,1909130,6212,1909130
689,2020,1909780,6212,1909780
689,2020,1910780,6212,1910780
689,2020,1911150,6212,1911150
689,2020,1912150,6212,1912150
689,2020,1912960,6212,1912960
689,2020,1913960,6212,1913960
689,2020,1914280,6212,1914280
689,2020,1915280,6212,1915280
689,2020,1915930,6212,1915930
690,2028,1916930,6212,1916930
690,2028,1917740,6212,1917740
690,2028,1918740,6212,1918740
691,2036,1926740,6212,1926740
691,2036,1927740,6212,1927740
691,2036,1928210,6212,1928210
691,2036,1928210,6212,1928210
691,2036,1928210,6212,1928210
691,2036,1929210,6212,1929210
691,2036,1930020,6212,1930020
691,2036,1930490,6212,1930490
691,2036,1931490,6212,1931490
692,2044,1933490,6212,1933490
692,2044,1934490,6212,1934490
692,2044,1935490,6212,1935490
692,2044,1936490,6212,1936490
692,2044,1937490,6212,1937490
692,2044,1938490,6212,1938490
692,2044,1938810,6212,1938810
692,2044,1939620,6212,1939620
692,2044,1940270,6212,1940270
693,2052,1941270,6212,1941270
693,2052,1942270,6212,1942270
693,2052,1943270,6212,1943270
693,2052,1947270,6212,1947270
693,2052,1948080,6212,1948080
694,2060,1949080,6212,1949080
694,2060,1949400,6212,1949400
694,2060,1949720,6212,1949720
694,2060,1949720,6212,1949720
694,2060,1950040,6212,1950040
694,2060,1951040,6212,1951040
694,2060,1952040,6212,1952040
694,2060,1953040,6212,1953040
694,2060,1953040,6212,1953040
694,2060,1954040,6212,1954040
695,2068,1955040,6212,1955040
695,2068,1955040,6212,1955040
695,2068,1956040,6212,1956040
695,2068,1957040,6212,1957040
695,2068,1957850,6212,1957850
695,2068,1958850,6212,1958850
695,2068,1959850,6212,1959850
695,2068,1960850,6212,1960850
695,2068,1960850,6212,1960850
695,2068,1961850,6212,1961850
695,2068,1962070,6212,1962070
695,2068,1963070,6212,1963070
696,2076,1963540,6212,1963540
696,2076,1964540,6212,1964540
696,2076,1965540,6212,1965540
696,2076,1966350,6212,1966350
696,2076,1967350,6212,1967350
696,2076,1968350,6212,1968350
696,2076,1969350,6212,1969350
696,2076,1969810,6212,1969810
696,2076,1969810,6212,1969810
696,2076,1969810,6212,1969810
696,2076,1970810,6212,1970810
697,2084,1971810,6212,1971810
697,2084,1972280,6212,1972280
697,2084,1972600,6212,1972600
697,2084,1973600,6212,1973600
697,2084,1974600,6212,1974600
697,2084,1975410,6212,1975410
697,2084,1976410,6212,1976410
697,2084,1977220,6212,1977220
697,2084,1978220,6212,1978220
697,2084,1979030,6212,1979030
697,2084,1979840,6212,1979840
697,2084,1980650,6212,1980650
697,2084,1981650,6212,1981650
698,2092,1982650,6212,1982650
698,2092,1983650,6212,1983650
698,2092,1984120,6212,1984120
698,2092,1985120,6212,1985120
698,2092,1986120,6212,1986120
698,2092,1987120,6212,1987120
698,2092,1987590,6212,1987590
699,2100,1995590,6212,1995590
699,2100,1996240,6212,1996240
699,2100,1997240,6212,1997240
700,2108,1998050,6212,1998050
700,2108,1999050,6212,1999050
700,2108,2000050,6212,2000050
700,2108,2001050,6212,2001050
700,2108,2001050,6212,2001050
700,2108,2002050,6212,2002050
700,2108,2002860,6212,2002860
700,2108,2003330,6212,2003330
700,2108,2003560,6212,2003560
700,2108,2003780,6212,2003780
700,2108,2004590,6212,2004590
700,2108,2005590,6212,2005590
701,2116,2005910,6212,2005910
701,2116,2006910,6212,2006910
701,2116,2007140,6212,2007140
701,2116,2008140,6212,2008140
701,2116,2008610,6212,2008610
701,2116,2009070,6212,2009070
701,2116,2009880,6212,2009880
702,2124,2017880,6212,2017880
702,2124,2018880,6212,2018880
702,2124,2018880,6212,2018880
702,2124,2019880,6212,2019880
702,2124,2020690,6212,2020690
703,2132,2021690,6212,2021690
703,2132,2021690,6212,2021690
703,2132,2022340,6212,2022340
703,2132,2023340,6212,2023340
703,2132,2024150,6212,2024150
703,2132,2024620,6212,2024620
703,2132,2025620,6212,2025620
703,2132,2026620,6212,2026620
704,2140,2027620,6212,2027620
704,2140,2028430,6212,2028430
704,2140,2028430,6212,2028430
704,2140,2029430,6212,2029430
704,2140,2030240,6212,2030240
704,2140,2031240,6212,2031240
704,2140,2032240,6212,2032240
704,2140,2033240,6212,2033240
705,2148,2041240,6212,2041240
705,2148,2042240,6212,2042240
705,2148,2042560,6212,2042560
705,2148,2043560,6212,2043560
706,2156,2044560,6212,2044560
706,2156,2045560,6212,2045560
706,2156,2046370,6212,2046370
706,2156,2047370,6212,2047370
706,2156,2048370,6212,2048370
706,2156,2049370,6212,2049370
706,2156,2050370,6212,2050370
706,2156,2050690,6212,2050690
707,2164,2058690,6212,2058690
707,2164,2059500,6212,2059500
708,2172,2067500,6212,2067500
709,2180,2068500,6212,2068500
709,2180,2072500,6212,2072500
709,2180,2072500,6212,2072500
709,2180,2073500,6212,2073500
709,2180,2074500,6212,2074500
709,2180,2075310,6212,2075310
710,2188,2076310,6212,2076310
710,2188,2077120,6212,2077120
710,2188,2078120,6212,2078120
710,2188,2078930,6212,2078930
710,2188,2079740,6212,2079740
710,2188,2080740,6212,2080740
710,2188,2081740,6212,2081740
710,2188,2082740,6212,2082740
710,2188,2083550,6212,2083550
710,2188,2083870,6212,2083870
711,2196,2084870,6212,2084870
711,2196,2084870,6212,2084870
711,2196,2085870,6212,2085870
711,2196,2086870,6212,2086870
711,2196,2087870,6212,2087870
711,2196,2088870,6212,2088870
711,2196,2089100,6212,2089100
711,2196,2090100,6212,2090100
711,2196,2091100,6212,2091100
712,2204,2092100,6212,2092100
713,2212,2100100,6212,2100100
713,2212,2101100,6212,2101100
713,2212,2102100,6212,2102100
713,2212,2103100,6212,2103100
713,2212,2103100,6212,2103100
713,2212,2103100,6212,2103100
713,2212,2103910,6212,2103910
713,2212,2104910,6212,2104910
713,2212,2105560,6212,2105560
713,2212,2106560,6212,2106560
713,2212,2106560,6212,2106560
713,2212,2107560,6212,2107560
713,2212,2108370,6212,2108370
713,2212,2108370,6212,2108370
713,2212,2109370,6212,2109370
713,2212,2110370,6212,2110370
713,2212,2110740,6212,2110740
713,2212,2111330,6212,2111330
714,2220,2112330,6212,2112330
714,2220,2113330,6212,2113330
714,2220,2114330,6212,2114330
714,2220,2115330,6212,2115330
714,2220,2116140,6212,2116140
714,2220,2117140,6212,2117140
714,2220,2117140,6212,2117140
714,2220,2117460,6212,2117460
714,2220,2118460,6212,2118460
714,2220,2119270,6212,2119270
714,2220,2119590,6212,2119590
714,2220,2120400,6212,2120400
715,2228,2121400,6212,2121400
715,2228,2122400,6212,2122400
715,2228,2122860,6212,2122860
715,2228,2123670,6212,2123670
715,2228,2123990,6212,2123990
715,2228,2124990,6212,2124990
715,2228,2124990,6212,2124990
715,2228,2125990,6212,2125990
715,2228,2125990,6212,2125990
715,2228,2126990,6212,2126990
715,2228,2127640,6212,2127640
716,2236,2135640,6212,2135640
717,2244,2136640,6212,2136640
717,2244,2136960,6212,2136960
717,2244,2137280,6212,2137280
717,2244,2137750,6212,2137750
717,2244,2138400,6212,2138400
717,2244,2138720,6212,2138720
717,2244,2138720,6212,2138720
717,2244,2138720,6212,2138720
717,2244,2139720,6212,2139720
717,2244,2140190,6212,2140190
717,2244,2141000,6212,2141000
717,2244,2141000,6212,2141000
717,2244,2141470,6212,2141470
717,2244,2142280,6212,2142280
717,2244,2143280,6212,2143280
717,2244,2143750,6212,2143750
718,2252,2144220,6212,2144220
718,2252,2144220,6212,2144220
718,2252,2144540,6212,2144540
718,2252,2145350,6212,2145350
718,2252,2146350,6212,2146350
719,2260,2154350,6212,2154350
719,2260,2154830,6212,2154830
719,2260,2155640,6212,2155640
719,2260,2156640,6212,2156640
719,2260,2157450,6212,2157450
719,2260,2157450,6212,2157450
719,2260,2158450,6212,2158450
720,2268,2159450,6212,2159450
720,2268,2160260,6212,2160260
720,2268,2161260,6212,2161260
720,2268,2162260,6212,2162260
721,2276,2170260,6212,2170260
721,2276,2171260,6212,2171260
721,2276,2172260,6212,2172260
721,2276,2172720,6212,2172720
721,2276,2173190,6212,2173190
721,2276,2174190,6212,2174190
721,2276,2174660,6212,2174660
722,2284,2175130,6212,2175130
723,2292,2183130,6212,2183130
723,2292,2183130,6212,2183130
723,2292,2183600,6212,2183600
723,2292,2183600,6212,2183600
723,2292,2184190,6212,2184190
723,2292,2185190,6212,2185190
723,2292,2185660,6212,2185660
723,2292,2186660,6212,2186660
723,2292,2187660,6212,2187660
723,2292,2188660,6212,2188660
723,2292,2189470,6212,2189470
723,2292,2190470,6212,2190470
724,2300,2191470,6212,2191470
724,2300,2191790,6212,2191790
725,2308,2199790,6212,2199790
725,2308,2201790,6212,2201790
725,2308,2202600,6212,2202600
725,2308,2203070,6212,2203070
725,2308,2204070,6212,2204070
725,2308,2206070,6212,2206070
725,2308,2206300,6212,2206300
725,2308,2206300,6212,2206300
726,2316,2207300,6212,2207300
726,2316,2207300,6212,2207300
726,2316,2207300,6212,2207300
726,2316,2208110,6212,2208110
726,2316,2208580,6212,2208580
726,2316,2209580,6212,2209580
726,2316,2209740,6212,2209740
726,2316,2210290,6212,2210290
726,2316,2211290,6212,2211290
726,2316,2212290,6212,2212290
726,2316,2213290,6212,2213290
726,2316,2214290,6212,2214290
726,2316,2215100,6212,2215100
727,2324,2216100,6212,2216100
727,2324,2217100,6212,2217100
727,2324,2217100,6212,2217100
727,2324,2217570,6212,2217570
727,2324,2218380,6212,2218380
727,2324,2219380,6212,2219380
727,2324,2220380,6212,2220380
727,2324,2221190,6212,2221190
727,2324,2221650,6212,2221650
728,2332,2222650,6212,2222650
729,2340,2230650,6212,2230650
729,2340,2231300,6212,2231300
729,2340,2232300,6212,2232300
729,2340,2233300,6212,2233300
729,2340,2233770,6212,2233770
729,2340,2234770,6212,2234770
729,2340,2235770,6212,2235770
729,2340,2236770,6212,2236770
729,2340,2236770,6212,2236770
729,2340,2237140,6212,2237140
729,2340,2237950,6212,2237950
729,2340,2238500,6212,2238500
730,2348,2239500,6212,2239500
730,2348,2240310,6212,2240310
730,2348,2241310,6212,2241310
730,2348,2241780,6212,2241780
730,2348,2245780,6212,2245780
730,2348,2245780,6212,2245780
730,2348,2245780,6212,2245780
731,2356,2246590,6212,2246590
731,2356,2247590,6212,2247590
731,2356,2247590,6212,2247590
731,2356,2248400,6212,2248400
731,2356,2249210,6212,2249210
731,2356,2249210,6212,2249210
732,2364,2257210,6212,2257210
732,2364,2258210,6212,2258210
732,2364,2259210,6212,2259210
732,2364,2259210,6212,2259210
732,2364,2259760,6212,2259760
732,2364,2260760,6212,2260760
732,2364,2261760,6212,2261760
733,2372,2262760,6212,2262760
733,2372,2262920,6212,2262920
733,2372,2263920,6212,2263920
733,2372,2264730,6212,2264730
733,2372,2265540,6212,2265540
733,2372,2266540,6212,2266540
733,2372,2267540,6212,2267540
733,2372,2268540,6212,2268540
733,2372,2269540,6212,2269540
734,2380,2270350,6212,2270350
734,2380,2270570,6212,2270570
734,2380,2271040,6212,2271040
734,2380,2272040,6212,2272040
734,2380,2272850,6212,2272850
734,2380,2273850,6212,2273850
734,2380,2274850,6212,2274850
734,2380,2275850,6212,2275850
734,2380,2276850,6212,2276850
734,2380,2277850,6212,2277850
734,2380,2278170,6212,2278170
734,2380,2278170,6212,2278170
735,2388,2278980,6212,2278980
735,2388,2279980,6212,2279980
735,2388,2280980,6212,2280980
735,2388,2281570,6212,2281570
735,2388,2282380,6212,2282380
735,2388,2283380,6212,2283380
735,2388,2284190,6212,2284190
735,2388,2284190,6212,2284190
735,2388,2285000,6212,2285000
736,2396,2286000,6212,2286000
736,2396,2286810,6212,2286810
736,2396,2287810,6212,2287810
736,2396,2288810,6212,2288810
736,2396,2289620,6212,2289620
736,2396,2289840,6212,2289840
736,2396,2290060,6212,2290060
736,2396,2290650,6212,2290650
736,2396,2290650,6212,2290650
736,2396,2291460,6212,2291460
736,2396,2292460,6212,2292460
737,2404,2300460,6212,2300460
737,2404,2301050,6212,2301050
738,2412,2302050,6212,2302050
738,2412,2303050,6212,2303050
738,2412,2304050,6212,2304050
738,2412,2305050,6212,2305050
738,2412,2305700,6212,2305700
738,2412,2305700,6212,2305700
738,2412,2306700,6212,2306700
739,2420,2307700,6212,2307700
739,2420,2308170,6212,2308170
739,2420,2309170,6212,2309170
739,2420,2309640,6212,2309640
739,2420,2310640,6212,2310640
739,2420,2311640,6212,2311640
739,2420,2312640,6212,2312640
739,2420,2312960,6212,2312960
740,2428,2313960,6212,2313960
740,2428,2314190,6212,2314190
740,2428,2314660,6212,2314660
740,2428,2315660,6212,2315660
741,2436,2323660,6212,2323660
741,2436,2324660,6212,2324660
741,2436,2325660,6212,2325660
741,2436,2325820,6212,2325820
741,2436,2326820,6212,2326820
741,2436,2326820,6212,2326820
741,2436,2326820,6212,2326820
741,2436,2326820,6212,2326820
741,2436,2327820,6212,2327820
741,2436,2328470,6212,2328470
741,2436,2329280,6212,2329280
741,2436,2329750,6212,2329750
742,2444,2330750,6212,2330750
742,2444,2331750,6212,2331750
742,2444,2332750,6212,2332750
742,2444,2333750,6212,2333750
742,2444,2334400,6212,2334400
742,2444,2335210,6212,2335210
742,2444,2336210,6212,2336210
742,2444,2337210,6212,2337210
742,2444,2337760,6212,2337760
742,2444,2338570,6212,2338570
742,2444,2338570,6212,2338570
743,2452,2339380,6212,2339380
743,2452,2340380,6212,2340380
743,2452,2341190,6212,2341190
743,2452,2342190,6212,2342190
743,2452,2343000,6212,2343000
743,2452,2344000,6212,2344000
743,2452,2345000,6212,2345000
743,2452,2345220,6212,2345220
743,2452,2346220,6212,2346220
744,2460,2346810,6212,2346810
744,2460,2347810,6212,2347810
744,2460,2348810,6212,2348810
744,2460,2349810,6212,2349810
744,2460,2350810,6212,2350810
744,2460,2351810,6212,2351810
744,2460,2352620,6212,2352620
744,2460,2353620,6212,2353620
745,2468,2354620,6212,2354620
745,2468,2355620,6212,2355620
745,2468,2356430,6212,2356430
745,2468,2356750,6212,2356750
745,2468,2357750,6212,2357750
745,2468,2358750,6212,2358750
745,2468,2359750,6212,2359750
745,2468,2360220,6212,2360220
745,2468,2360870,6212,2360870
745,2468,2361190,6212,2361190
745,2468,2361190,6212,2361190
746,2476,2362190,6212,2362190
746,2476,2362190,6212,2362190
746,2476,2364190,6212,2364190
746,2476,2364190,6212,2364190
746,2476,2365190,6212,2365190
746,2476,2366000,6212,2366000
746,2476,2367000,6212,2367000
746,2476,2367470,6212,2367470
746,2476,2367470,6212,2367470
746,2476,2368470,6212,2368470
746,2476,2369470,6212,2369470
746,2476,2370470,6212,2370470
746,2476,2371280,6212,2371280
747,2484,2372280,6212,2372280
747,2484,2373090,6212,2373090
747,2484,2373560,6212,2373560
747,2484,2374110,6212,2374110
747,2484,2374110,6212,2374110
747,2484,2375110,6212,2375110
747,2484,2375110,6212,2375110
747,2484,2376110,6212,2376110
747,2484,2377110,6212,2377110
747,2484,2377920,6212,2377920
747,2484,2378390,6212,2378390
748,2492,2379390,6212,2379390
748,2492,2379390,6212,2379390
748,2492,2380390,6212,2380390
748,2492,2380860,6212,2380860
748,2492,2381860,6212,2381860
748,2492,2382860,6212,2382860
748,2492,2383320,6212,2383320
748,2492,2383790,6212,2383790
748,2492,2384260,6212,2384260
748,2492,2384490,6212,2384490
748,2492,2385040,6212,2385040
749,2500,2385510,6212,2385510
749,2500,2386100,6212,2386100
749,2500,2387100,6212,2387100
749,2500,2388100,6212,2388100
749,2500,2389100,6212,2389100
750,2508,2397100,6212,2397100
750,2508,2397100,6212,2397100
750,2508,2398100,6212,2398100
750,2508,2399100,6212,2399100
750,2508,2400100,6212,2400100
750,2508,2400100,6212,2400100
751,2516,2400570,6212,2400570
751,2516,2401040,6212,2401040
751,2516,2403040,6212,2403040
751,2516,2404040,6212,2404040
751,2516,2404850,6212,2404850
751,2516,2405850,6212,2405850
751,2516,2406660,6212,2406660
751,2516,2407130,6212,2407130
751,2516,2408130,6212,2408130
751,2516,2408130,6212,2408130
751,2516,2408130,6212,2408130
751,2516,2408450,6212,2408450
752,2524,2409260,6212,2409260
752,2524,2410070,6212,2410070
752,2524,2411070,6212,2411070
752,2524,2412070,6212,2412070
752,2524,2413070,6212,2413070
752,2524,2413880,6212,2413880
752,2524,2414880,6212,2414880
752,2524,2415880,6212,2415880
752,2524,2415880,6212,2415880
753,2532,2416880,6212,2416880
753,2532,2417880,6212,2417880
753,2532,2418690,6212,2418690
753,2532,2419500,6212,2419500
753,2532,2420500,6212,2420500
753,2532,2421500,6212,2421500
754,2540,2429500,6212,2429500
754,2540,2430500,6212,2430500
754,2540,2431150,6212,2431150
755,2548,2431960,6212,2431960
755,2548,2432770,6212,2432770
755,2548,2433770,6212,2433770
755,2548,2434770,6212,2434770
755,2548,2435770,6212,2435770
755,2548,2436580,6212,2436580
755,2548,2437580,6212,2437580
755,2548,2437580,6212,2437580
755,2548,2438390,6212,2438390
756,2556,2439390,6212,2439390
756,2556,2439620,6212,2439620
756,2556,2439940,6212,2439940
756,2556,2440100,6212,2440100
756,2556,2440750,6212,2440750
756,2556,2441750,6212,2441750
756,2556,2442750,6212,2442750
756,2556,2443750,6212,2443750
756,2556,2444220,6212,2444220
757,2564,2452220,6212,2452220
757,2564,2453220,6212,2453220
757,2564,2453220,6212,2453220
757,2564,2455220,6212,2455220
758,2572,2456220,6212,2456220
758,2572,2457030,6212,2457030
758,2572,2458030,6212,2458030
758,2572,2458030,6212,2458030
758,2572,2458030,6212,2458030
758,2572,2458840,6212,2458840
758,2572,2459110,6212,2459110
758,2572,2460110,6212,2460110
758,2572,2460110,6212,2460110
758,2572,2460660,6212,2460660
758,2572,2461660,6212,2461660
759,2580,2469660,6212,2469660
759,2580,2470660,6212,2470660
760,2588,2471660,6212,2471660
760,2588,2472130,6212,2472130
760,2588,2473130,6212,2473130
760,2588,2473600,6212,2473600
760,2588,2474600,6212,2474600
760,2588,2474600,6212,2474600
760,2588,2475600,6212,2475600
760,2588,2476060,6212,2476060
760,2588,2477060,6212,2477060
760,2588,2478060,6212,2478060
761,2596,2479060,6212,2479060
761,2596,2479870,6212,2479870
761,2596,2480870,6212,2480870
761,2596,2481870,6212,2481870
761,2596,2482520,6212,2482520
761,2596,2483520,6212,2483520
761,2596,2484520,6212,2484520
761,2596,2485520,6212,2485520
762,2604,2486330,6212,2486330
762,2604,2486560,6212,2486560
762,2604,2487370,6212,2487370
762,2604,2488370,6212,2488370
762,2604,2488370,6212,2488370
762,2604,2488370,6212,2488370
762,2604,2488370,6212,2488370
762,2604,2488600,6212,2488600
762,2604,2489600,6212,2489600
762,2604,2490600,6212,2490600
762,2604,2491600,6212,2491600
762,2604,2491970,6212,2491970
762,2604,2492970,6212,2492970
762,2604,2493970,6212,2493970
763,2612,2494780,6212,2494780
763,2612,2494780,6212,2494780
763,2612,2495780,6212,2495780
763,2612,2496250,6212,2496250
763,2612,2496250,6212,2496250
763,2612,2497060,6212,2497060
763,2612,2498060,6212,2498060
763,2612,2499060,6212,2499060
763,2612,2499870,6212,2499870
763,2612,2500870,6212,2500870
764,2620,2501870,6212,2501870
765,2628,2509870,6212,2509870
765,2628,2510190,6212,2510190
765,2628,2511190,6212,2511190
765,2628,2511190,6212,2511190
765,2628,2512190,6212,2512190
765,2628,2513190,6212,2513190
765,2628,2514190,6212,2514190
765,2628,2514190,6212,2514190
765,2628,2514660,6212,2514660
765,2628,2514660,6212,2514660
765,2628,2514980,6212,2514980
765,2628,2515980,6212,2515980
765,2628,2516980,6212,2516980
766,2636,2517790,6212,2517790
766,2636,2518790,6212,2518790
766,2636,2519260,6212,2519260
766,2636,2520260,6212,2520260
766,2636,2521260,6212,2521260
766,2636,2522260,6212,2522260
766,2636,2522910,6212,2522910
766,2636,2523230,6212,2523230
767,2644,2524230,6212,2524230
767,2644,2525230,6212,2525230
767,2644,2525780,6212,2525780
767,2644,2526780,6212,2526780
767,2644,2526780,6212,2526780
767,2644,2527780,6212,2527780
767,2644,2528780,6212,2528780
768,2652,2529780,6212,2529780
768,2652,2530370,6212,2530370
768,2652,2530840,6212,2530840
768,2652,2531840,6212,2531840
768,2652,2532840,6212,2532840
768,2652,2533840,6212,2533840
768,2652,2533840,6212,2533840
768,2652,2534840,6212,2534840
769,2660,2542840,6212,2542840
769,2660,2543840,6212,2543840
769,2660,2544310,6212,2544310
769,2660,2544960,6212,2544960
770,2668,2545430,6212,2545430
770,2668,2546240,6212,2546240
770,2668,2548240,6212,2548240
770,2668,2549240,6212,2549240
770,2668,2550240,6212,2550240
770,2668,2551050,6212,2551050
770,2668,2552050,6212,2552050
770,2668,2552050,6212,2552050
770,2668,2552860,6212,2552860
770,2668,2552860,6212,2552860
771,2676,2553860,6212,2553860
771,2676,2554330,6212,2554330
771,2676,2555140,6212,2555140
771,2676,2555460,6212,2555460
771,2676,2556460,6212,2556460
771,2676,2557460,6212,2557460
771,2676,2557780,6212,2557780
771,2676,2558590,6212,2558590
771,2676,2558590,6212,2558590
771,2676,2559240,6212,2559240
771,2676,2559890,6212,2559890
771,2676,2559890,6212,2559890
771,2676,2560890,6212,2560890
771,2676,2560890,6212,2560890
771,2676,2561890,6212,2561890
772,2684,2562360,6212,2562360
772,2684,2562680,6212,2562680
772,2684,2563490,6212,2563490
772,2684,2564490,6212,2564490
772,2684,2565300,6212,2565300
772,2684,2566110,6212,2566110
772,2684,2567110,6212,2567110
772,2684,2567430,6212,2567430
772,2684,2568430,6212,2568430
772,2684,2569430,6212,2569430
772,2684,2569590,6212,2569590
773,2692,2570400,6212,2570400
773,2692,2571210,6212,2571210
773,2692,2571210,6212,2571210
773,2692,2571210,6212,2571210
773,2692,2571530,6212,2571530
773,2692,2572530,6212,2572530
773,2692,2572850,6212,2572850
773,2692,2573660,6212,2573660
773,2692,2573820,6212,2573820
773,2692,2574630,6212,2574630
774,2700,2582630,6212,2582630
774,2700,2582630,6212,2582630
774,2700,2583630,6212,2583630
774,2700,2584630,6212,2584630
775,2708,2585440,6212,2585440
775,2708,2586030,6212,2586030
775,2708,2586350,6212,2586350
775,2708,2586620,6212,2586620
776,2716,2594620,6212,2594620
776,2716,2595270,6212,2595270
776,2716,2596080,6212,2596080
776,2716,2596540,6212,2596540
776,2716,2597540,6212,2597540
776,2716,2598540,6212,2598540
776,2716,2599540,6212,2599540
776,2716,2599860,6212,2599860
777,2724,2607860,6212,2607860
777,2724,2608320,6212,2608320
778,2732,2609130,6212,2609130
778,2732,2610130,6212,2610130
778,2732,2610590,6212,2610590
778,2732,2611590,6212,2611590
778,2732,2611590,6212,2611590
778,2732,2612590,6212,2612590
778,2732,2613590,6212,2613590
778,2732,2613910,6212,2613910
778,2732,2613910,6212,2613910
779,2740,2614910,6212,2614910
779,2740,2618910,6212,2618910
779,2740,2619560,6212,2619560
779,2740,2619790,6212,2619790
780,2748,2620790,6212,2620790
780,2748,2621440,6212,2621440
780,2748,2621660,6212,2621660
780,2748,2621660,6212,2621660
780,2748,2621660,6212,2621660
780,2748,2622660,6212,2622660
780,2748,2623130,6212,2623130
780,2748,2624130,6212,2624130
780,2748,2624590,6212,2624590
780,2748,2624590,6212,2624590
780,2748,2624910,6212,2624910
780,2748,2625500,6212,2625500
780,2748,2626500,6212,2626500
780,2748,2628500,6212,2628500
780,2748,2628500,6212,2628500
780,2748,2629500,6212,2629500
781,2756,2630310,6212,2630310
781,2756,2631310,6212,2631310
781,2756,2632310,6212,2632310
781,2756,2633310,6212,2633310
781,2756,2633310,6212,2633310
781,2756,2634310,6212,2634310
781,2756,2635310,6212,2635310
781,2756,2636120,6212,2636120
781,2756,2637120,6212,2637120
782,2764,2638120,6212,2638120
782,2764,2638930,6212,2638930
782,2764,2639930,6212,2639930
782,2764,2640930,6212,2640930
783,2772,2648930,6212,2648930
783,2772,2648930,6212,2648930
783,2772,2650930,6212,2650930
783,2772,2651930,6212,2651930
783,2772,2652930,6212,2652930
784,2780,2653930,6212,2653930
784,2780,2654930,6212,2654930
784,2780,2655250,6212,2655250
785,2788,2663250,6212,2663250
785,2788,2664250,6212,2664250
785,2788,2664570,6212,2664570
785,2788,2665570,6212,2665570
785,2788,2665570,6212,2665570
785,2788,2665730,6212,2665730
786,2796,2666730,6212,2666730
786,2796,2667730,6212,2667730
786,2796,2667950,6212,2667950
786,2796,2668760,6212,2668760
786,2796,2669760,6212,2669760
786,2796,2670760,6212,2670760
786,2796,2671760,6212,2671760
786,2796,2671760,6212,2671760
786,2796,2672760,6212,2672760
786,2796,2673760,6212,2673760
786,2796,2674760,6212,2674760
786,2796,2675570,6212,2675570
786,2796,2676570,6212,2676570
787,2804,2677570,6212,2677570
787,2804,2678570,6212,2678570
787,2804,2679570,6212,2679570
787,2804,2679570,6212,2679570
787,2804,2680570,6212,2680570
787,2804,2680570,6212,2680570
787,2804,2681570,6212,2681570
787,2804,2682570,6212,2682570
787,2804,2683570,6212,2683570
787,2804,2684570,6212,2684570
788,2812,2685380,6212,2685380
788,2812,2685750,6212,2685750
788,2812,2686750,6212,2686750
788,2812,2687220,6212,2687220
788,2812,2687690,6212,2687690
788,2812,2688500,6212,2688500
788,2812,2689500,6212,2689500
788,2812,2690500,6212,2690500
788,2812,2690970,6212,2690970
788,2812,2691970,6212,2691970
789,2820,2692970,6212,2692970
789,2820,2693970,6212,2693970
789,2820,2693970,6212,2693970
789,2820,2694440,6212,2694440
789,2820,2695090,6212,2695090
789,2820,2696090,6212,2696090
789,2820,2697090,6212,2697090
789,2820,2697090,6212,2697090
790,2828,2701090,6212,2701090
790,2828,2701740,6212,2701740
790,2828,2702550,6212,2702550
790,2828,2703550,6212,2703550
790,2828,2704360,6212,2704360
790,2828,2705360,6212,2705360
790,2828,2705360,6212,2705360
790,2828,2705680,6212,2705680
790,2828,2705680,6212,2705680
790,2828,2706680,6212,2706680
790,2828,2706680,6212,2706680
790,2828,2707050,6212,2707050
791,2836,2707520,6212,2707520
791,2836,2708520,6212,2708520
791,2836,2709520,6212,2709520
791,2836,2710520,6212,2710520
791,2836,2711520,6212,2711520
791,2836,2712330,6212,2712330
791,2836,2712330,6212,2712330
791,2836,2713330,6212,2713330
791,2836,2713560,6212,2713560
791,2836,2713560,6212,2713560
791,2836,2713560,6212,2713560
791,2836,2714560,6212,2714560
792,2844,2715560,6212,2715560
