ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
659,2094,1937610,6212,1937610
660,2096,1938610,6212,1938610
660,2096,1938610,6212,1938610
660,2096,1938610,6212,1938610
660,2096,1939610,6212,1939610
661,2098,1940260,6212,1940260
661,2098,1941260,6212,1941260
662,2100,1942260,6212,1942260
662,2100,1943260,6212,1943260
662,2100,1943260,6212,1943260
662,2100,1943260,6212,1943260
662,2100,1943260,6212,1943260
662,2100,1944070,6212,1944070
663,2108,1944530,6212,1944530
663,2108,1945340,6212,1945340
663,2108,1946340,6212,1946340
663,2108,1947340,6212,1947340
663,2108,1947930,6212,1947930
664,2110,1948400,6212,1948400
664,2110,1948400,6212,1948400
664,2110,1948860,6212,1948860
664,2110,1949670,6212,1949670
664,2110,1950670,6212,1950670
665,2112,1951140,6212,1951140
665,2112,1951950,6212,1951950
665,2112,1952950,6212,1952950
665,2112,1953950,6212,1953950
666,2114,1954950,6212,1954950
666,2114,1955420,6212,1955420
666,2114,1956420,6212,1956420
667,2116,1957420,6212,1957420
667,2116,1958070,6212,1958070
667,2116,1959070,6212,1959070
668,2118,1960070,6212,1960070
669,2126,1960530,6212,1960530
669,2126,1961530,6212,1961530
669,2126,1962000,6212,1962000
669,2126,1962230,6212,1962230
669,2126,1962880,6212,1962880
669,2126,1963880,6212,1963880
669,2126,1964880,6212,1964880
669,2126,1965530,6212,1965530
669,2126,1966340,6212,1966340
669,2126,1967340,6212,1967340
670,2134,1975340,6212,1975340
670,2134,1976150,6212,1976150
671,2136,1976800,6212,1976800
671,2136,1977800,6212,1977800
672,2138,1978800,6212,1978800
672,2138,1979610,6212,1979610
672,2138,1979840,6212,1979840
672,2138,1980840,6212,1980840
672,2138,1981650,6212,1981650
673,2146,1989650,6212,1989650
673,2146,1990650,6212,1990650
673,2146,1991460,6212,1991460
674,2148,1992460,6212,1992460
675,2156,1992930,6212,1992930
675,2156,1993740,6212,1993740
675,2156,1994550,6212,1994550
675,2156,1995200,6212,1995200
675,2156,1996200,6212,1996200
675,2156,1997200,6212,1997200
675,2156,1998200,6212,1998200
675,2156,1998430,6212,1998430
675,2156,1999430,6212,1999430
676,2158,2000430,6212,2000430
676,2158,2000890,6212,2000890
676,2158,2001360,6212,2001360
676,2158,2002360,6212,2002360
676,2158,2003360,6212,2003360
676,2158,2003630,6212,2003630
676,2158,2003630,6212,2003630
677,2160,2004630,6212,2004630
677,2160,2004740,6212,2004740
677,2160,2004740,6212,2004740
677,2160,2005740,6212,2005740
677,2160,2006740,6212,2006740
677,2160,2007740,6212,2007740
678,2162,2008210,6212,2008210
678,2162,2009210,6212,2009210
678,2162,2010020,6212,2010020
678,2162,2011020,6212,2011020
678,2162,2011830,6212,2011830
679,2170,2012640,6212,2012640
679,2170,2013640,6212,2013640
679,2170,2014640,6212,2014640
679,2170,2014960,6212,2014960
679,2170,2014960,6212,2014960
679,2170,2015960,6212,2015960
679,2170,2016430,6212,2016430
679,2170,2017430,6212,2017430
679,2170,2018430,6212,2018430
679,2170,2019240,6212,2019240
679,2170,2019240,6212,2019240
679,2170,2020240,6212,2020240
680,2172,2021240,6212,2021240
680,2172,2021240,6212,2021240
680,2172,2022240,6212,2022240
681,2174,2023240,6212,2023240
681,2174,2024240,6212,2024240
681,2174,2024240,6212,2024240
682,2182,2025050,6212,2025050
682,2182,2026050,6212,2026050
682,2182,2027050,6212,2027050
682,2182,2028050,6212,2028050
682,2182,2029050,6212,2029050
682,2182,2029700,6212,2029700
682,2182,2030700,6212,2030700
682,2182,2031700,6212,2031700
683,2184,2032700,6212,2032700
683,2184,2033700,6212,2033700
683,2184,2033700,6212,2033700
684,2192,2034510,6212,2034510
684,2192,2035100,6212,2035100
684,2192,2036100,6212,2036100
684,2192,2037100,6212,2037100
684,2192,2038100,6212,2038100
684,2192,2038650,6212,2038650
684,2192,2039650,6212,2039650
684,2192,2040650,6212,2040650
685,2194,2041650,6212,2041650
685,2194,2041650,6212,2041650
686,2202,2042460,6212,2042460
686,2202,2043270,6212,2043270
686,2202,2043740,6212,2043740
686,2202,2044740,6212,2044740
686,2202,2045740,6212,2045740
686,2202,2046210,6212,2046210
686,2202,2046670,6212,2046670
686,2202,2047480,6212,2047480
686,2202,2047950,6212,2047950
686,2202,2048420,6212,2048420
686,2202,2049420,6212,2049420
687,2210,2049890,6212,2049890
687,2210,2050890,6212,2050890
687,2210,2051360,6212,2051360
687,2210,2051360,6212,2051360
687,2210,2052360,6212,2052360
687,2210,2052360,6212,2052360
687,2210,2053360,6212,2053360
687,2210,2054360,6212,2054360
687,2210,2055170,6212,2055170
688,2212,2056170,6212,2056170
688,2212,2056650,6212,2056650
689,2220,2057120,6212,2057120
689,2220,2057120,6212,2057120
689,2220,2058120,6212,2058120
689,2220,2058120,6212,2058120
689,2220,2062120,6212,2062120
690,2228,2062120,6212,2062120
690,2228,2062580,6212,2062580
690,2228,2063580,6212,2063580
691,2230,2064580,6212,2064580
691,2230,2065050,6212,2065050
691,2230,2065700,6212,2065700
691,2230,2066700,6212,2066700
692,2232,2067700,6212,2067700
692,2232,2068170,6212,2068170
692,2232,2068980,6212,2068980
692,2232,2068980,6212,2068980
692,2232,2069790,6212,2069790
692,2232,2069790,6212,2069790
692,2232,2070260,6212,2070260
692,2232,2071070,6212,2071070
692,2232,2072070,6212,2072070
692,2232,2072880,6212,2072880
692,2232,2073350,6212,2073350
693,2240,2073820,6212,2073820
693,2240,2074820,6212,2074820
693,2240,2075820,6212,2075820
693,2240,2076820,6212,2076820
693,2240,2077290,6212,2077290
693,2240,2077290,6212,2077290
693,2240,2077610,6212,2077610
693,2240,2078080,6212,2078080
693,2240,2078550,6212,2078550
693,2240,2079360,6212,2079360
693,2240,2079820,6212,2079820
693,2240,2080630,6212,2080630
694,2248,2081180,6212,2081180
694,2248,2082180,6212,2082180
694,2248,2083180,6212,2083180
694,2248,2084180,6212,2084180
694,2248,2085180,6212,2085180
694,2248,2085990,6212,2085990
694,2248,2085990,6212,2085990
694,2248,2086100,6212,2086100
694,2248,2086570,6212,2086570
694,2248,2087570,6212,2087570
694,2248,2088570,6212,2088570
695,2250,2089220,6212,2089220
695,2250,2090220,6212,2090220
695,2250,2090220,6212,2090220
695,2250,2090220,6212,2090220
695,2250,2090330,6212,2090330
695,2250,2091140,6212,2091140
695,2250,2091360,6212,2091360
695,2250,2092360,6212,2092360
695,2250,2092360,6212,2092360
695,2250,2092830,6212,2092830
696,2258,2093300,6212,2093300
696,2258,2094300,6212,2094300
696,2258,2095300,6212,2095300
696,2258,2096300,6212,2096300
696,2258,2097300,6212,2097300
696,2258,2098300,6212,2098300
696,2258,2099110,6212,2099110
696,2258,2100110,6212,2100110
697,2260,2101110,6212,2101110
697,2260,2101270,6212,2101270
697,2260,2101740,6212,2101740
697,2260,2102740,6212,2102740
697,2260,2102740,6212,2102740
698,2262,2103740,6212,2103740
698,2262,2104390,6212,2104390
699,2264,2105200,6212,2105200
699,2264,2106200,6212,2106200
700,2266,2107200,6212,2107200
700,2266,2108200,6212,2108200
701,2268,2109200,6212,2109200
701,2268,2110200,6212,2110200
702,2276,2111010,6212,2111010
702,2276,2111480,6212,2111480
702,2276,2112130,6212,2112130
702,2276,2112680,6212,2112680
702,2276,2112910,6212,2112910
702,2276,2113910,6212,2113910
702,2276,2114910,6212,2114910
703,2284,2122910,6212,2122910
703,2284,2123720,6212,2123720
703,2284,2124720,6212,2124720
704,2286,2125720,6212,2125720
704,2286,2125720,6212,2125720
704,2286,2126720,6212,2126720
705,2288,2127720,6212,2127720
705,2288,2128720,6212,2128720
705,2288,2129190,6212,2129190
706,2290,2130190,6212,2130190
706,2290,2130510,6212,2130510
706,2290,2131510,6212,2131510
707,2292,2132510,6212,2132510
708,2300,2132980,6212,2132980
708,2300,2133980,6212,2133980
708,2300,2134980,6212,2134980
708,2300,2135790,6212,2135790
708,2300,2136790,6212,2136790
708,2300,2137790,6212,2137790
708,2300,2138260,6212,2138260
708,2300,2138260,6212,2138260
708,2300,2138850,6212,2138850
708,2300,2139850,6212,2139850
709,2308,2140320,6212,2140320
709,2308,2140320,6212,2140320
709,2308,2141320,6212,2141320
709,2308,2141910,6212,2141910
709,2308,2142560,6212,2142560
709,2308,2143370,6212,2143370
709,2308,2143530,6212,2143530
710,2310,2144180,6212,2144180
710,2310,2144180,6212,2144180
710,2310,2144410,6212,2144410
710,2310,2145410,6212,2145410
710,2310,2145410,6212,2145410
711,2312,2146410,6212,2146410
711,2312,2146880,6212,2146880
711,2312,2147880,6212,2147880
711,2312,2148880,6212,2148880
712,2320,2149350,6212,2149350
713,2322,2149670,6212,2149670
713,2322,2149900,6212,2149900
713,2322,2149900,6212,2149900
713,2322,2150370,6212,2150370
713,2322,2150370,6212,2150370
713,2322,2151370,6212,2151370
713,2322,2151530,6212,2151530
713,2322,2152530,6212,2152530
713,2322,2152690,6212,2152690
714,2324,2153340,6212,2153340
714,2324,2154340,6212,2154340
714,2324,2154340,6212,2154340
714,2324,2155150,6212,2155150
715,2326,2156150,6212,2156150
715,2326,2157150,6212,2157150
716,2334,2157620,6212,2157620
716,2334,2158430,6212,2158430
716,2334,2159430,6212,2159430
716,2334,2160240,6212,2160240
717,2336,2161240,6212,2161240
717,2336,2162240,6212,2162240
717,2336,2163240,6212,2163240
717,2336,2164240,6212,2164240
717,2336,2164560,6212,2164560
717,2336,2165560,6212,2165560
717,2336,2166030,6212,2166030
717,2336,2166840,6212,2166840
717,2336,2167060,6212,2167060
717,2336,2168060,6212,2168060
717,2336,2168060,6212,2168060
718,2340,2169060,6212,2169060
718,2340,2169290,6212,2169290
718,2340,2169290,6212,2169290
719,2348,2170290,6212,2170290
719,2348,2170760,6212,2170760
719,2348,2170760,6212,2170760
719,2348,2171570,6212,2171570
719,2348,2172570,6212,2172570
719,2348,2173220,6212,2173220
719,2348,2173270,6212,2173270
719,2348,2174270,6212,2174270
719,2348,2175080,6212,2175080
719,2348,2175550,6212,2175550
719,2348,2176200,6212,2176200
719,2348,2176200,6212,2176200
719,2348,2177200,6212,2177200
720,2356,2177200,6212,2177200
720,2356,2178200,6212,2178200
721,2358,2179200,6212,2179200
721,2358,2179670,6212,2179670
721,2358,2180670,6212,2180670
721,2358,2181480,6212,2181480
721,2358,2182480,6212,2182480
721,2358,2183290,6212,2183290
721,2358,2184290,6212,2184290
721,2358,2185290,6212,2185290
721,2358,2185760,6212,2185760
721,2358,2186080,6212,2186080
722,2366,2187080,6212,2187080
722,2366,2187890,6212,2187890
722,2366,2188890,6212,2188890
722,2366,2189890,6212,2189890
722,2366,2190890,6212,2190890
722,2366,2190890,6212,2190890
722,2366,2191360,6212,2191360
723,2368,2192360,6212,2192360
723,2368,2193360,6212,2193360
723,2368,2193830,6212,2193830
723,2368,2194050,6212,2194050
723,2368,2194280,6212,2194280
723,2368,2195280,6212,2195280
724,2370,2195870,6212,2195870
724,2370,2196680,6212,2196680
725,2372,2197680,6212,2197680
725,2372,2197910,6212,2197910
725,2372,2198910,6212,2198910
726,2374,2199910,6212,2199910
726,2374,2200910,6212,2200910
726,2374,2201910,6212,2201910
726,2374,2202910,6212,2202910
726,2374,2202910,6212,2202910
726,2374,2203720,6212,2203720
726,2374,2204530,6212,2204530
726,2374,2205530,6212,2205530
726,2374,2205530,6212,2205530
727,2376,2206530,6212,2206530
727,2376,2206530,6212,2206530
727,2376,2207530,6212,2207530
727,2376,2207530,6212,2207530
728,2378,2208180,6212,2208180
729,2386,2208180,6212,2208180
729,2386,2209180,6212,2209180
729,2386,2209990,6212,2209990
729,2386,2210990,6212,2210990
730,2388,2211990,6212,2211990
730,2388,2212210,6212,2212210
730,2388,2213210,6212,2213210
731,2396,2214210,6212,2214210
731,2396,2215210,6212,2215210
731,2396,2216210,6212,2216210
731,2396,2216210,6212,2216210
731,2396,2216680,6212,2216680
731,2396,2217680,6212,2217680
731,2396,2218150,6212,2218150
731,2396,2218960,6212,2218960
731,2396,2219960,6212,2219960
732,2398,2220960,6212,2220960
732,2398,2221550,6212,2221550
732,2398,2222550,6212,2222550
732,2398,2223550,6212,2223550
732,2398,2224550,6212,2224550
732,2398,2225550,6212,2225550
732,2398,2226550,6212,2226550
732,2398,2226550,6212,2226550
732,2398,2227360,6212,2227360
732,2398,2228360,6212,2228360
732,2398,2228360,6212,2228360
732,2398,2229360,6212,2229360
732,2398,2230360,6212,2230360
732,2398,2230830,6212,2230830
733,2406,2231380,6212,2231380
733,2406,2232380,6212,2232380
733,2406,2233380,6212,2233380
733,2406,2234380,6212,2234380
733,2406,2234850,6212,2234850
733,2406,2235850,6212,2235850
733,2406,2236850,6212,2236850
734,2408,2237500,6212,2237500
734,2408,2237970,6212,2237970
735,2416,2237970,6212,2237970
735,2416,2238970,6212,2238970
735,2416,2239970,6212,2239970
736,2420,2240970,6212,2240970
736,2420,2241780,6212,2241780
736,2420,2242100,6212,2242100
736,2420,2242910,6212,2242910
736,2420,2242910,6212,2242910
736,2420,2243230,6212,2243230
736,2420,2244230,6212,2244230
736,2420,2245230,6212,2245230
736,2420,2245550,6212,2245550
736,2420,2245780,6212,2245780
736,2420,2246010,6212,2246010
736,2420,2246820,6212,2246820
736,2420,2247630,6212,2247630
736,2420,2248630,6212,2248630
736,2420,2248950,6212,2248950
737,2428,2249760,6212,2249760
737,2428,2250760,6212,2250760
737,2428,2251220,6212,2251220
737,2428,2252220,6212,2252220
737,2428,2252220,6212,2252220
737,2428,2253220,6212,2253220
737,2428,2254030,6212,2254030
737,2428,2254190,6212,2254190
737,2428,2255190,6212,2255190
737,2428,2255410,6212,2255410
737,2428,2256410,6212,2256410
737,2428,2256410,6212,2256410
737,2428,2257410,6212,2257410
737,2428,2258060,6212,2258060
737,2428,2259060,6212,2259060
737,2428,2259060,6212,2259060
738,2436,2260060,6212,2260060
738,2436,2261060,6212,2261060
738,2436,2262060,6212,2262060
738,2436,2262060,6212,2262060
738,2436,2262710,6212,2262710
738,2436,2263180,6212,2263180
738,2436,2264180,6212,2264180
738,2436,2265180,6212,2265180
738,2436,2265650,6212,2265650
738,2436,2266110,6212,2266110
738,2436,2266580,6212,2266580
739,2438,2267580,6212,2267580
739,2438,2268580,6212,2268580
740,2440,2269580,6212,2269580
740,2440,2270580,6212,2270580
741,2448,2270580,6212,2270580
741,2448,2271580,6212,2271580
741,2448,2271800,6212,2271800
741,2448,2271800,6212,2271800
741,2448,2272120,6212,2272120
741,2448,2273120,6212,2273120
741,2448,2273120,6212,2273120
741,2448,2273670,6212,2273670
741,2448,2274670,6212,2274670
741,2448,2275140,6212,2275140
742,2450,2276140,6212,2276140
742,2450,2277140,6212,2277140
743,2458,2278140,6212,2278140
743,2458,2278610,6212,2278610
743,2458,2279610,6212,2279610
743,2458,2279930,6212,2279930
743,2458,2280930,6212,2280930
743,2458,2280930,6212,2280930
743,2458,2281930,6212,2281930
743,2458,2282090,6212,2282090
744,2466,2282560,6212,2282560
744,2466,2283560,6212,2283560
744,2466,2283560,6212,2283560
744,2466,2283560,6212,2283560
744,2466,2284030,6212,2284030
745,2474,2285030,6212,2285030
745,2474,2285680,6212,2285680
745,2474,2286680,6212,2286680
745,2474,2287150,6212,2287150
745,2474,2287960,6212,2287960
745,2474,2288960,6212,2288960
745,2474,2289770,6212,2289770
745,2474,2290580,6212,2290580
745,2474,2291580,6212,2291580
746,2482,2292580,6212,2292580
746,2482,2293050,6212,2293050
746,2482,2294050,6212,2294050
746,2482,2295050,6212,2295050
746,2482,2295370,6212,2295370
746,2482,2295370,6212,2295370
746,2482,2296020,6212,2296020
746,2482,2296830,6212,2296830
746,2482,2297150,6212,2297150
747,2490,2298150,6212,2298150
747,2490,2299150,6212,2299150
747,2490,2300150,6212,2300150
747,2490,2301150,6212,2301150
747,2490,2301470,6212,2301470
747,2490,2301470,6212,2302470
747,2490,2301470,6212,2302470
747,2490,2302470,6212,2303470
747,2490,2302470,6212,2303470
748,2498,2303470,6212,2304470
748,2498,2304470,6212,2305470
748,2498,2305280,6212,2306280
748,2498,2306280,6212,2307280
748,2498,2307280,6212,2308280
748,2498,2307280,6212,2308280
748,2498,2307600,6212,2308600
748,2498,2308410,6212,2309410
748,2498,2309410,6212,2310410
749,2506,2310410,6212,2311410
749,2506,2311410,6212,2312410
749,2506,2312220,6212,2313220
749,2506,2312220,6212,2313220
749,2506,2313220,6212,2314220
749,2506,2313700,6212,2314700
749,2506,2314700,6212,2315700
749,2506,2315700,6212,2316700
749,2506,2316510,6212,2317510
749,2506,2317320,6212,2318320
750,2514,2318320,6212,2319320
750,2514,2319320,6212,2320320
750,2514,2320320,6212,2321320
751,2516,2321320,6212,2322320
751,2516,2322320,6212,2323320
751,2516,2323130,6212,2324130
751,2516,2323130,6212,2324130
751,2516,2324130,6212,2325130
751,2516,2325130,6212,2326130
751,2516,2325940,6212,2326940
751,2516,2326940,6212,2327940
751,2516,2327410,6212,2328410
751,2516,2327410,6212,2328410
752,2524,2328410,6212,2329410
752,2524,2328880,6212,2329880
752,2524,2329880,6212,2330880
752,2524,2330470,6212,2331470
752,2524,2330470,6212,2331470
752,2524,2331280,6212,2332280
752,2524,2332090,6212,2333090
752,2524,2332090,6212,2333090
752,2524,2332090,6212,2334090
752,2524,2332560,6212,2334560
752,2524,2332670,6212,2334670
752,2524,2333260,6212,2335260
752,2524,2334260,6212,2336260
752,2524,2335260,6212,2337260
752,2524,2335260,6212,2337260
752,2524,2336260,6212,2338260
752,2524,2336910,6212,2338910
753,2532,2337720,6212,2339720
753,2532,2338720,6212,2340720
753,2532,2339720,6212,2341720
753,2532,2340720,6212,2342720
753,2532,2341720,6212,2343720
753,2532,2342720,6212,2344720
753,2532,2343190,6212,2345190
753,2532,2343840,6212,2345840
754,2540,2347840,6212,2349840
754,2540,2347840,6212,2349840
754,2540,2348070,6212,2350070
754,2540,2348540,6212,2350540
754,2540,2349540,6212,2351540
754,2540,2349540,6212,2352540
754,2540,2349700,6212,2352700
754,2540,2350510,6212,2353510
755,2548,2351510,6212,2354510
755,2548,2351510,6212,2354980
755,2548,2352320,6212,2355790
755,2548,2353320,6212,2356790
755,2548,2353320,6212,2356790
755,2548,2354320,6212,2357790
755,2548,2355320,6212,2358790
755,2548,2355320,6212,2359250
755,2548,2356320,6212,2360250
755,2548,2356780,6212,2360710
755,2548,2357780,6212,2361710
755,2548,2357780,6212,2361710
755,2548,2358780,6212,2362710
755,2548,2359590,6212,2363520
755,2548,2359590,6212,2363520
756,2556,2360590,6212,2364520
756,2556,2361590,6212,2365520
756,2556,2362590,6212,2366520
756,2556,2363590,6212,2367520
756,2556,2364590,6212,2368520
756,2556,2364590,6212,2368520
757,2564,2365590,6212,2369520
757,2564,2365590,6212,2369520
757,2564,2365590,6212,2369520
757,2564,2366400,6212,2370330
757,2564,2366870,6212,2370800
757,2564,2367680,6212,2371610
757,2564,2368680,6212,2372610
757,2564,2368910,6212,2372840
757,2564,2369380,6212,2373310
757,2564,2369380,6212,2373310
757,2564,2369380,6212,2373780
757,2564,2370380,6212,2374780
758,2572,2371380,6212,2375780
758,2572,2372190,6212,2376590
758,2572,2373190,6212,2377590
758,2572,2374190,6212,2378590
758,2572,2375190,6212,2379590
758,2572,2376190,6212,2380590
758,2572,2376190,6212,2380590
758,2572,2376510,6212,2380910
758,2572,2376980,6212,2381380
758,2572,2377450,6212,2381850
759,2580,2378450,6212,2382850
759,2580,2378450,6212,2382850
759,2580,2379450,6212,2383850
759,2580,2379920,6212,2384320
759,2580,2379920,6212,2384320
760,2588,2380570,6212,2384970
760,2588,2381570,6212,2385970
760,2588,2382570,6212,2386970
760,2588,2383570,6212,2387970
760,2588,2384570,6212,2388970
761,2596,2385570,6212,2389970
761,2596,2386570,6212,2390970
761,2596,2386570,6212,2390970
761,2596,2387570,6212,2391970
761,2596,2387570,6212,2391970
761,2596,2388380,6212,2392780
761,2596,2389190,6212,2393590
761,2596,2390190,6212,2394590
761,2596,2391190,6212,2395590
761,2596,2391660,6212,2396060
761,2596,2391880,6212,2396280
762,2604,2392880,6212,2397280
762,2604,2393690,6212,2398090
762,2604,2393690,6212,2398090
762,2604,2393690,6212,2398320
762,2604,2394690,6212,2399320
762,2604,2395690,6212,2400320
762,2604,2396690,6212,2401320
762,2604,2397690,6212,2402320
762,2604,2398690,6212,2403320
763,2612,2399690,6212,2404320
763,2612,2400690,6212,2405320
763,2612,2400690,6212,2406130
763,2612,2401690,6212,2407130
763,2612,2401690,6212,2407600
763,2612,2402160,6212,2408070
763,2612,2403160,6212,2409070
763,2612,2403160,6212,2409070
763,2612,2403160,6212,2409070
764,2620,2403810,6212,2409720
764,2620,2404810,6212,2410720
764,2620,2405280,6212,2411190
764,2620,2406280,6212,2412190
764,2620,2407280,6212,2413190
764,2620,2407600,6212,2413510
764,2620,2407830,6212,2413740
764,2620,2408830,6212,2414740
764,2620,2409830,6212,2415740
764,2620,2409830,6212,2415740
765,2628,2410830,6212,2416740
765,2628,2411830,6212,2417740
765,2628,2412640,6212,2418550
765,2628,2413640,6212,2419550
765,2628,2414640,6212,2420550
765,2628,2415640,6212,2421550
765,2628,2416640,6212,2422550
765,2628,2417190,6212,2423100
765,2628,2418190,6212,2424100
766,2636,2419190,6212,2425100
766,2636,2419660,6212,2425570
766,2636,2419660,6212,2425570
766,2636,2420660,6212,2426570
766,2636,2421660,6212,2427570
766,2636,2421660,6212,2427570
766,2636,2421890,6212,2427800
766,2636,2422890,6212,2428800
766,2636,2422890,6212,2428800
766,2636,2422890,6212,2428800
766,2636,2423700,6212,2429610
766,2636,2424700,6212,2430610
766,2636,2425700,6212,2431610
767,2644,2426350,6212,2432260
767,2644,2426670,6212,2432580
767,2644,2426670,6212,2432580
767,2644,2427320,6212,2433230
767,2644,2428130,6212,2434040
767,2644,2428130,6212,2434040
767,2644,2429130,6212,2435040
767,2644,2429130,6212,2435040
767,2644,2429290,6212,2435200
768,2652,2430290,6212,2436200
768,2652,2430290,6212,2436200
768,2652,2430660,6212,2436570
768,2652,2430660,6212,2436570
768,2652,2431470,6212,2437380
768,2652,2431470,6212,2437380
768,2652,2431630,6212,2437540
768,2652,2432630,6212,2438540
768,2652,2433100,6212,2439010
768,2652,2433580,6212,2439490
769,2660,2434580,6212,2440490
769,2660,2434900,6212,2440810
769,2660,2435900,6212,2441810
769,2660,2436220,6212,2442130
769,2660,2436220,6212,2442940
769,2660,2437220,6212,2443940
769,2660,2437220,6212,2444940
769,2660,2438220,6212,2445940
769,2660,2439030,6212,2446750
769,2660,2440030,6212,2447750
769,2660,2441030,6212,2448750
769,2660,2441840,6212,2449560
769,2660,2441840,6212,2450370
769,2660,2442650,6212,2451180
770,2668,2443650,6212,2452180
770,2668,2443650,6212,2452770
770,2668,2444650,6212,2453770
770,2668,2445650,6212,2454770
770,2668,2445880,6212,2455000
770,2668,2446880,6212,2456000
770,2668,2446880,6212,2456000
770,2668,2446880,6212,2456000
770,2668,2447690,6212,2456810
771,2676,2448690,6212,2457810
771,2676,2449340,6212,2458460
771,2676,2449810,6212,2458930
771,2676,2450180,6212,2459300
771,2676,2450990,6212,2460110
771,2676,2450990,6212,2460430
771,2676,2451990,6212,2461430
771,2676,2452800,6212,2462240
771,2676,2453800,6212,2463240
771,2676,2454610,6212,2464050
771,2676,2455610,6212,2465050
771,2676,2456420,6212,2465860
771,2676,2456740,6212,2466180
772,2684,2457740,6212,2467180
772,2684,2458060,6212,2467500
772,2684,2459060,6212,2468500
772,2684,2459060,6212,2468500
772,2684,2459060,6212,2468500
772,2684,2459380,6212,2468820
772,2684,2460190,6212,2469630
772,2684,2460510,6212,2469950
772,2684,2461510,6212,2470950
772,2684,2462510,6212,2471950
773,2692,2462980,6212,2472420
773,2692,2462980,6212,2472420
773,2692,2463980,6212,2473420
773,2692,2463980,6212,2473890
773,2692,2464980,6212,2474890
774,2700,2465980,6212,2475890
774,2700,2466450,6212,2476360
774,2700,2467450,6212,2477360
774,2700,2467920,6212,2477830
774,2700,2468920,6212,2478830
774,2700,2469570,6212,2479480
774,2700,2470040,6212,2479950
774,2700,2470360,6212,2480270
774,2700,2471360,6212,2481270
774,2700,2472360,6212,2482270
774,2700,2472520,6212,2482430
774,2700,2473520,6212,2483430
775,2708,2474520,6212,2484430
775,2708,2475520,6212,2485430
775,2708,2476330,6212,2486240
775,2708,2476880,6212,2486790
775,2708,2477880,6212,2487790
775,2708,2478880,6212,2488790
775,2708,2478880,6212,2488790
776,2716,2479880,6212,2489790
776,2716,2480880,6212,2490790
776,2716,2481350,6212,2491260
776,2716,2482160,6212,2492070
776,2716,2482630,6212,2492540
776,2716,2483440,6212,2493350
776,2716,2483440,6212,2493350
776,2716,2484440,6212,2494350
776,2716,2485090,6212,2495000
776,2716,2485900,6212,2495810
777,2724,2486900,6212,2496810
777,2724,2487710,6212,2497620
777,2724,2488710,6212,2498620
777,2724,2489030,6212,2498940
777,2724,2490030,6212,2499940
777,2724,2490030,6212,2499940
777,2724,2490030,6212,2500940
777,2724,2491030,6212,2501940
777,2724,2491840,6212,2502750
777,2724,2492160,6212,2503070
777,2724,2493160,6212,2504070
777,2724,2493970,6212,2504880
777,2724,2494440,6212,2505350
777,2724,2494910,6212,2505820
777,2724,2495380,6212,2506290
777,2724,2495380,6212,2506290
778,2732,2496380,6212,2507290
778,2732,2496850,6212,2507760
778,2732,2497850,6212,2508760
778,2732,2498320,6212,2509230
778,2732,2499320,6212,2510230
778,2732,2499790,6212,2510700
778,2732,2499790,6212,2510700
778,2732,2499790,6212,2511250
778,2732,2500790,6212,2512250
778,2732,2501790,6212,2513250
779,2740,2502790,6212,2514250
779,2740,2503790,6212,2515250
779,2740,2504110,6212,2515570
779,2740,2505110,6212,2516570
779,2740,2505110,6212,2516570
779,2740,2505570,6212,2517030
779,2740,2506220,6212,2517680
779,2740,2507220,6212,2518680
779,2740,2508030,6212,2519490
779,2740,2508840,6212,2520300
779,2740,2508840,6212,2520300
780,2748,2509840,6212,2521300
780,2748,2510650,6212,2522110
780,2748,2511650,6212,2523110
780,2748,2512650,6212,2524110
780,2748,2513460,6212,2524920
780,2748,2514050,6212,2525510
780,2748,2515050,6212,2526510
780,2748,2516050,6212,2527510
780,2748,2516860,6212,2528320
781,2756,2517860,6212,2529320
781,2756,2518860,6212,2530320
781,2756,2519860,6212,2531320
781,2756,2520670,6212,2532130
781,2756,2521670,6212,2533130
781,2756,2522130,6212,2533590
781,2756,2523130,6212,2534590
781,2756,2523940,6212,2535400
781,2756,2524750,6212,2536210
781,2756,2525750,6212,2537210
781,2756,2525750,6212,2537210
781,2756,2525750,6212,2537210
781,2756,2526750,6212,2538210
781,2756,2526750,6212,2539210
782,2764,2527750,6212,2540210
782,2764,2528220,6212,2540680
782,2764,2529220,6212,2541680
782,2764,2530220,6212,2542680
782,2764,2530330,6212,2542790
782,2764,2531330,6212,2543790
782,2764,2532330,6212,2544790
782,2764,2533330,6212,2545790
782,2764,2534330,6212,2546790
782,2764,2534330,6212,2547790
