ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
73,312,253110,6212,253110
73,312,253920,6212,253920
73,312,254730,6212,254730
73,312,255280,6212,255280
73,312,256090,6212,256090
74,314,256900,6212,256900
74,314,257220,6212,257220
74,314,257680,6212,257680
75,316,258680,6212,258680
75,316,259680,6212,259680
76,324,260330,6212,260330
76,324,261140,6212,261140
76,324,261140,6212,261140
76,324,262140,6212,262140
76,324,262610,6212,262610
76,324,263200,6212,263200
76,324,264200,6212,264200
76,324,265010,6212,265010
76,324,265480,6212,265480
76,324,265480,6212,265480
76,324,265800,6212,265800
76,324,266170,6212,266170
76,324,266640,6212,266640
76,324,266640,6212,266640
76,324,267110,6212,267110
76,324,267110,6212,267110
76,324,267570,6212,267570
76,324,267800,6212,267800
77,326,268610,6212,268610
77,326,268930,6212,268930
78,328,269930,6212,269930
78,328,270740,6212,270740
79,330,271550,6212,271550
79,330,271550,6212,271550
79,330,271550,6212,271550
79,330,272020,6212,272020
79,330,273020,6212,273020
80,332,273830,6212,273830
80,332,274640,6212,274640
81,334,275450,6212,275450
82,336,275770,6212,275770
82,336,276090,6212,276090
83,338,277090,6212,277090
83,338,277250,6212,277250
83,338,277720,6212,277720
83,338,277720,6212,277720
