ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
566786.32,11.93,3.51,378969.28,7.98
566888.11,11.94,3.51,379308.39,7.99
566888.11,11.94,3.51,379297.4,7.99
566771.37,11.93,3.51,379676.55,7.99
566996.63,11.94,3.52,379676.55,8.0
567185.79,11.95,3.52,379676.55,8.0
567185.79,11.95,3.52,379676.55,8.0
567287.58,11.95,3.53,379676.55,8.0
567074.21,11.95,3.53,379676.55,8.0
567299.47,11.95,3.53,379940.98,8.0
567524.74,11.96,3.54,379978.49,8.01
567626.53,11.96,3.54,380081.13,8.01
567815.68,11.97,3.55,380014.31,8.01
567546.74,11.96,3.54,381455.0,8.04
567638.0,11.97,3.55,381302.92,8.04
567439.37,11.96,3.54,381069.6,8.03
567299.37,11.96,3.54,380912.97,8.03
567299.37,11.96,3.54,380912.97,8.03
567488.53,11.97,3.55,380912.97,8.03
567275.16,11.96,3.54,380912.97,8.03
567119.16,11.96,3.54,380753.04,8.03
567220.95,11.96,3.54,380753.04,8.03
567322.74,11.97,3.55,380753.04,8.03
567496.21,11.97,3.55,380779.73,8.03
567444.11,11.97,3.55,380779.01,8.03
567633.26,11.98,3.56,380776.78,8.04
567419.89,11.98,3.55,380767.08,8.04
567335.68,11.98,3.56,381907.72,8.06
567524.84,11.98,3.56,381904.84,8.06
567626.63,11.99,3.56,381834.29,8.06
567423.26,11.98,3.56,381580.02,8.06
567525.05,11.99,3.57,381578.33,8.06
567525.05,11.99,3.57,381578.33,8.06
567714.21,11.99,3.57,381939.84,8.07
567816.0,12.0,3.58,382042.08,8.07
567917.79,12.0,3.58,382055.46,8.07
568019.58,12.0,3.58,382157.7,8.08
567806.21,12.0,3.58,381926.18,8.07
567995.37,12.01,3.59,381956.9,8.07
567782.0,12.0,3.58,381811.2,8.07
567883.79,12.01,3.59,381811.2,8.07
568057.26,12.01,3.59,381811.2,8.07
567829.58,12.01,3.59,381811.2,8.07
567931.37,12.01,3.59,381815.44,8.08
568235.58,12.02,3.6,381811.2,8.08
568424.74,12.03,3.6,381811.2,8.08
568424.74,12.03,3.6,381811.2,8.08
568211.37,12.02,3.6,381811.2,8.08
568211.37,12.02,3.6,381811.2,8.08
568313.16,12.03,3.61,382602.8,8.1
568313.16,12.03,3.61,382601.48,8.1
568071.47,12.02,3.6,382308.42,8.09
567848.0,12.02,3.6,382080.13,8.09
567589.58,12.01,3.59,381565.89,8.08
567778.74,12.02,3.6,381513.87,8.08
568048.42,12.03,3.61,382683.22,8.1
567835.05,12.02,3.6,382467.7,8.1
568104.74,12.03,3.61,382529.35,8.1
568293.89,12.04,3.61,382689.45,8.1
568395.68,12.04,3.62,382689.45,8.11
568497.47,12.04,3.62,382689.45,8.11
568599.26,12.05,3.63,382689.45,8.11
568335.37,12.04,3.62,382351.34,8.1
568122.0,12.04,3.62,382291.59,8.1
568223.79,12.04,3.62,382291.59,8.1
568449.05,12.05,3.63,382291.59,8.1
568364.84,12.05,3.63,383112.46,8.12
568280.63,12.05,3.63,383424.4,8.13
568505.89,12.06,3.64,383671.92,8.14
568695.05,12.06,3.64,383671.92,8.14
568481.68,12.06,3.64,383671.92,8.14
568583.47,12.06,3.64,383671.92,8.14
568772.63,12.07,3.65,383671.92,8.14
568559.26,12.07,3.65,383671.92,8.14
568784.53,12.07,3.65,383985.14,8.15
568520.63,12.07,3.65,383715.98,8.15
568714.95,12.07,3.65,383518.15,8.14
568630.74,12.07,3.65,385130.37,8.18
568546.53,12.07,3.65,385103.06,8.18
568462.32,12.08,3.65,384873.21,8.18
568777.05,12.08,3.66,384377.57,8.17
568868.32,12.09,3.67,384393.77,8.17
568676.63,12.08,3.66,384356.97,8.17
568980.84,12.09,3.67,384436.32,8.17
568980.84,12.09,3.67,384396.06,8.17
569082.63,12.1,3.68,384558.08,8.17
568998.42,12.1,3.68,384530.76,8.18
568718.95,12.09,3.67,384062.42,8.17
1187251.89,25.25,3.14,373751.25,7.95
1187193.79,25.25,3.15,373441.46,7.94
1187011.68,25.25,3.14,373157.3,7.94
1187092.74,25.25,3.15,373247.0,7.94
1187092.74,25.25,3.15,373237.34,7.94
1187092.74,25.25,3.15,373217.17,7.94
1187092.74,25.25,3.15,373166.57,7.94
1187034.63,25.26,3.15,372654.0,7.93
1186866.42,25.26,3.15,372412.49,7.92
1186808.32,25.26,3.15,372102.69,7.92
1186750.21,25.26,3.16,371590.13,7.91
1186750.21,25.26,3.16,371540.85,7.91
1186529.16,25.26,3.16,371465.38,7.91
1186637.26,25.27,3.16,371710.15,7.91
1186637.26,25.27,3.16,371683.25,7.91
1186579.16,25.27,3.17,371373.45,7.91
1186307.05,25.27,3.16,371132.51,7.9
1186307.05,25.27,3.16,371213.35,7.91
1186388.11,25.27,3.17,371213.19,7.91
1186330.0,25.27,3.17,370700.62,7.9
1186271.89,25.28,3.17,370390.83,7.89
1185999.79,25.27,3.17,370390.83,7.89
1185727.05,25.27,3.16,370051.99,7.89
1185727.05,25.27,3.16,370041.75,7.89
1185727.05,25.27,3.16,370061.87,7.89
1185457.89,25.27,3.16,369812.62,7.88
1185538.95,25.27,3.17,369812.62,7.88
1185480.84,25.27,3.17,369300.06,7.87
1185422.74,25.28,3.17,368990.26,7.87
1185364.63,25.28,3.18,368477.7,7.86
1185364.63,25.28,3.18,368456.21,7.86
1185143.58,25.28,3.18,368943.6,7.87
1185224.63,25.29,3.18,369004.04,7.87
1185076.63,25.28,3.18,368849.25,7.87
1184922.63,25.28,3.18,368694.3,7.87
1185036.95,25.29,3.18,368364.96,7.86
1184764.84,25.28,3.18,370244.72,7.9
1184524.32,25.28,3.17,369994.83,7.9
1184632.42,25.28,3.18,369991.65,7.9
1184632.42,25.28,3.18,369977.49,7.9
1184478.11,25.28,3.18,369811.84,7.89
1184218.95,25.28,3.17,369806.37,7.89
1184218.95,25.28,3.17,369807.39,7.89
1183997.89,25.28,3.17,369947.41,7.9
1183627.89,25.27,3.17,369577.41,7.89
1183569.79,25.28,3.17,369267.62,7.89
1183511.68,25.28,3.17,368755.06,7.88
1183453.58,25.28,3.18,368445.26,7.87
1183395.47,25.29,3.18,367932.7,7.86
1183476.53,25.29,3.19,368047.04,7.87
1183418.42,25.29,3.19,367737.25,7.86
1183499.47,25.3,3.19,367977.3,7.87
1183499.47,25.3,3.19,367977.56,7.87
1183278.42,25.3,3.2,367977.4,7.87
1183220.32,25.3,3.2,367464.83,7.86
1183081.16,25.3,3.2,365959.64,7.83
1183023.05,25.31,3.2,365649.85,7.82
1183104.11,25.31,3.21,365649.85,7.82
1183104.11,25.31,3.21,365687.61,7.82
1183104.11,25.31,3.21,365685.64,7.82
1183185.16,25.32,3.21,365782.94,7.83
1182913.05,25.31,3.21,365676.68,7.82
1182913.05,25.31,3.21,365627.27,7.82
1182854.95,25.32,3.21,365114.71,7.81
1182796.84,25.32,3.21,364804.91,7.81
1182796.84,25.32,3.21,364804.23,7.81
1182877.89,25.32,3.22,364830.01,7.81
1182635.79,25.32,3.22,364132.83,7.8
1182743.89,25.33,3.22,364179.66,7.8
1182685.79,25.33,3.23,363863.69,7.79
1182416.63,25.33,3.22,363823.57,7.79
1182358.53,25.33,3.23,363311.0,7.78
1182439.58,25.34,3.23,363310.84,7.79
1182439.58,25.34,3.23,363297.23,7.78
1182228.84,25.33,3.23,363169.79,7.78
1182336.95,25.34,3.23,363169.79,7.78
1182094.84,25.34,3.23,362669.21,7.77
1181825.68,25.34,3.23,362669.21,7.77
1181553.58,25.33,3.23,362411.05,7.77
1181661.68,25.34,3.23,362613.79,7.78
1181392.53,25.33,3.23,362667.23,7.78
1181500.63,25.34,3.23,362702.18,7.78
1181346.63,25.34,3.23,362553.23,7.78
1181346.63,25.34,3.23,362606.27,7.78
1181087.47,25.33,3.23,362458.51,7.77
1181195.58,25.34,3.23,362458.36,7.78
1180936.42,25.33,3.23,362458.36,7.78
1180715.37,25.34,3.23,362483.99,7.78
1180413.26,25.33,3.23,364818.86,7.83
1180192.21,25.33,3.23,364798.27,7.83
1180300.32,25.34,3.23,364793.22,7.83
1180028.21,25.33,3.23,367417.57,7.89
1180028.21,25.33,3.23,367401.75,7.89
1179759.05,25.33,3.22,369210.53,7.93
1179867.16,25.33,3.23,369210.38,7.93
1179598.0,25.33,3.23,369210.38,7.93
1179539.89,25.33,3.23,368697.81,7.92
1179648.0,25.34,3.23,368559.87,7.92
1179648.0,25.34,3.23,368583.28,7.92
1179648.0,25.34,3.23,368583.28,7.92
1049044.21,22.54,3.59,375608.95,8.07
1048869.47,22.53,3.59,375550.16,8.07
1048660.53,22.53,3.58,375491.07,8.07
1048660.53,22.53,3.58,375491.07,8.07
1048650.53,22.53,3.59,374846.08,8.06
1048650.53,22.53,3.59,374846.08,8.06
1048795.79,22.54,3.59,374837.22,8.06
1048606.32,22.54,3.59,376029.33,8.08
1048606.32,22.54,3.59,376029.33,8.08
1048394.74,22.54,3.59,375987.58,8.08
1048384.74,22.54,3.59,376099.08,8.09
1048384.74,22.54,3.59,376099.08,8.09
1048163.68,22.54,3.59,375631.04,8.08
1048153.68,22.55,3.6,375711.89,8.08
1048353.68,22.55,3.61,374937.63,8.07
1048353.68,22.55,3.61,374937.63,8.07
1048343.68,22.56,3.61,375049.13,8.07
1048499.47,22.56,3.62,375789.09,8.09
1048499.47,22.56,3.62,375789.09,8.09
1048499.47,22.56,3.62,375789.09,8.09
1048457.89,22.57,3.62,375458.1,8.08
1048447.89,22.57,3.62,375538.95,8.08
1048437.89,22.57,3.63,375650.44,8.09
1048215.26,22.57,3.62,374914.79,8.07
1048031.05,22.57,3.62,374658.26,8.07
1048021.05,22.57,3.62,374486.19,8.07
1048021.05,22.57,3.62,374486.19,8.07
1047701.05,22.57,3.62,374166.19,8.06
1047691.05,22.57,3.62,373994.23,8.06
1047846.84,22.58,3.63,375480.96,8.09
1047657.37,22.58,3.63,375482.72,8.09
1047647.37,22.58,3.63,375563.57,8.09
1047801.05,22.59,3.64,375499.9,8.09
1047043.16,22.59,3.64,375528.02,8.1
1047188.42,22.59,3.65,375527.66,8.1
1046913.68,22.59,3.64,375526.39,8.1
1046672.11,22.59,3.64,375065.43,8.09
1046847.68,22.59,3.65,375063.41,8.1
1046649.79,22.59,3.64,374928.89,8.09
1046649.79,22.59,3.64,374928.89,8.09
1046639.79,22.59,3.65,375040.39,8.1
1046404.74,22.59,3.64,375190.96,8.1
1046215.26,22.59,3.65,375118.22,8.1
1046205.26,22.6,3.65,375199.06,8.1
1046350.53,22.6,3.65,375200.97,8.1
1046161.05,22.6,3.66,375197.6,8.11
1046350.53,22.61,3.66,375252.53,8.11
1046340.53,22.61,3.67,374889.27,8.1
1046330.53,22.62,3.67,374645.32,8.1
1046443.16,22.62,3.68,374624.97,8.1
1046253.68,22.62,3.68,374623.09,8.1
1046004.74,22.62,3.67,374588.09,8.1
1045730.0,22.62,3.67,375172.75,8.11
1045875.26,22.62,3.67,375172.75,8.11
1045603.16,22.62,3.67,374956.12,8.11
1045593.16,22.62,3.67,374933.28,8.11
1045318.42,22.62,3.67,374976.3,8.11
1045542.32,22.62,3.68,374947.4,8.11
1045542.32,22.62,3.68,374947.4,8.11
1045532.32,22.63,3.68,375238.11,8.12
1045497.89,22.63,3.68,375223.99,8.12
1045497.89,22.63,3.68,375223.99,8.12
1045308.42,22.63,3.68,375650.14,8.13
1045142.53,22.63,3.68,375425.88,8.13
1045287.79,22.63,3.68,375427.79,8.13
1045277.79,22.64,3.69,375539.29,8.13
1045088.32,22.64,3.69,375535.92,8.13
1045088.32,22.64,3.69,375535.92,8.13
1044813.58,22.63,3.69,375538.35,8.13
1044813.58,22.63,3.69,375538.35,8.13
1044803.58,22.64,3.69,375619.19,8.14
1044693.58,22.63,3.69,375509.19,8.14
1044693.58,22.63,3.69,375509.19,8.14
1044683.58,22.64,3.69,375620.69,8.14
1044873.05,22.65,3.7,375644.94,8.14
1045028.84,22.65,3.7,375633.75,8.14
1044825.79,22.65,3.7,375440.16,8.14
1044971.05,22.65,3.71,375442.07,8.14
1044696.32,22.65,3.7,375448.37,8.14
1044841.58,22.66,3.71,375505.93,8.14
1044841.58,22.66,3.71,375505.93,8.14
1044673.37,22.65,3.71,375718.98,8.15
1044408.63,22.65,3.7,375660.06,8.15
1044553.89,22.65,3.71,375651.33,8.15
1044543.89,22.66,3.71,375732.17,8.15
1044543.89,22.66,3.71,375732.17,8.15
1044269.16,22.65,3.71,376735.1,8.17
1044259.16,22.66,3.71,376846.6,8.18
1044259.16,22.66,3.71,376846.6,8.18
1044404.42,22.66,3.72,376846.01,8.18
1044193.68,22.66,3.71,376678.1,8.17
1043918.95,22.66,3.71,376677.56,8.18
1043918.95,22.66,3.71,376677.56,8.18
1043613.68,22.65,3.7,376616.52,8.17
1043424.21,22.65,3.71,376540.6,8.17
1043234.74,22.65,3.71,376697.74,8.18
1043045.26,22.65,3.71,376633.09,8.18
1043157.89,22.66,3.71,376540.6,8.18
1043147.89,22.66,3.72,376621.45,8.18
1043303.68,22.67,3.72,376620.0,8.18
798476.63,17.35,3.67,368948.64,8.02
798339.79,17.35,3.67,368779.97,8.02
798504.21,17.36,3.68,368874.1,8.02
798668.63,17.37,3.68,368912.68,8.02
798826.53,17.37,3.69,368947.56,8.02
798873.68,17.38,3.69,368782.82,8.02
799031.58,17.38,3.7,368751.33,8.02
798790.32,17.38,3.69,369702.34,8.04
798948.21,17.38,3.7,369983.65,8.05
798716.95,17.38,3.7,369913.23,8.05
798580.11,17.38,3.7,369737.84,8.05
798580.11,17.38,3.7,369613.67,8.04
798738.0,17.39,3.7,369604.74,8.05
798738.0,17.39,3.7,369589.93,8.05
798738.0,17.39,3.7,369720.6,8.05
798738.0,17.39,3.7,369720.6,8.05
798738.0,17.39,3.7,369720.6,8.05
798601.16,17.39,3.7,369595.44,8.05
798648.32,17.39,3.71,369416.94,8.04
798343.05,17.39,3.7,369417.68,8.05
798091.37,17.38,3.7,369078.22,8.04
798276.84,17.39,3.7,369225.85,8.04
798324.0,17.39,3.71,368955.52,8.04
798187.16,17.39,3.71,368893.76,8.04
798234.32,17.4,3.71,368575.83,8.03
798052.53,17.39,3.71,368425.41,8.03
798099.68,17.4,3.71,368983.19,8.04
798341.79,17.41,3.72,369815.73,8.06
798187.79,17.4,3.72,369661.73,8.06
798187.79,17.4,3.72,369649.13,8.06
798373.26,17.41,3.72,369614.23,8.06
798420.42,17.41,3.73,369443.47,8.06
798467.58,17.42,3.73,368884.33,8.05
798632.0,17.42,3.74,368872.17,8.05
798796.42,17.43,3.74,368869.9,8.05
798555.16,17.42,3.74,368868.37,8.05
798418.32,17.43,3.74,368868.37,8.05
798266.32,17.42,3.74,368711.74,8.05
798424.21,17.43,3.74,369269.46,8.06
798204.0,17.43,3.74,368804.28,8.05
798374.11,17.43,3.75,368503.62,8.05
798137.16,17.43,3.74,368491.52,8.05
798137.16,17.43,3.74,368500.83,8.05
797881.89,17.42,3.74,368139.88,8.04
798046.32,17.43,3.74,368055.44,8.04
797793.89,17.42,3.74,367840.81,8.03
797657.05,17.43,3.74,367837.26,8.04
797405.79,17.42,3.74,369150.87,8.07
797570.21,17.43,3.74,369150.87,8.07
797338.95,17.42,3.74,369264.71,8.07
797338.95,17.42,3.74,369264.71,8.07
797095.26,17.42,3.74,368944.45,8.06
797095.26,17.42,3.74,368930.02,8.06
796941.26,17.42,3.73,368775.91,8.06
797105.68,17.42,3.74,368817.79,8.06
797303.58,17.43,3.74,367891.07,8.04
797461.47,17.43,3.75,367945.05,8.04
797619.37,17.44,3.76,367961.66,8.05
797378.11,17.44,3.75,369998.45,8.09
797414.74,17.44,3.76,370576.52,8.11
797150.0,17.44,3.75,370278.09,8.1
796896.74,17.43,3.75,369991.7,8.09
796759.89,17.43,3.75,369988.15,8.1
796623.05,17.43,3.75,369988.15,8.1
796780.95,17.44,3.76,370128.37,8.1
796945.37,17.44,3.76,370186.14,8.1
796680.63,17.44,3.76,369627.13,8.09
796505.89,17.44,3.75,369449.75,8.09
796735.37,17.44,3.76,367991.54,8.06
796977.47,17.45,3.77,368625.3,8.07
796840.63,17.45,3.77,368251.87,8.07
796599.37,17.45,3.77,368109.35,8.06
796599.37,17.45,3.77,368076.61,8.06
796757.26,17.46,3.77,368074.19,8.06
796582.53,17.45,3.77,368073.05,8.06
796619.16,17.46,3.77,369348.56,8.09
796482.32,17.46,3.77,369474.46,8.1
796646.74,17.46,3.78,369516.25,8.1
796903.79,17.47,3.79,369475.69,8.1
796961.47,17.47,3.79,370567.38,8.13
796998.11,17.48,3.79,370299.59,8.12
796749.16,17.47,3.79,370005.48,8.11
796796.32,17.48,3.79,369859.93,8.11
796843.47,17.48,3.8,369837.79,8.11
796706.63,17.48,3.8,370641.39,8.13
796465.37,17.48,3.8,370783.76,8.14
796406.95,17.48,3.8,370632.91,8.13
796270.11,17.48,3.8,370629.36,8.14
796317.26,17.48,3.8,370337.18,8.13
796481.68,17.49,3.81,370337.18,8.13
796528.84,17.49,3.81,370514.55,8.14
796528.84,17.49,3.81,370550.32,8.14
796430.95,17.49,3.81,370602.54,8.14
796595.37,17.5,3.81,370589.11,8.14
796595.37,17.5,3.81,370567.02,8.14
796458.53,17.5,3.82,370541.37,8.14
796227.26,17.5,3.81,371445.35,8.16
796227.26,17.5,3.81,371445.35,8.16
796391.68,17.5,3.82,371264.25,8.16
796150.42,17.5,3.81,371586.49,8.17
661472.63,14.54,4.01,354857.52,7.8
661706.95,14.55,4.02,354714.57,7.8
661886.21,14.55,4.02,354714.57,7.8
661886.21,14.55,4.02,354697.81,7.8
662086.21,14.56,4.03,354414.5,7.79
661861.68,14.55,4.03,354414.5,7.79
661861.68,14.55,4.03,354378.88,7.79
662040.95,14.56,4.03,354378.88,7.79
662040.95,14.56,4.03,354418.36,7.79
662219.37,14.56,4.04,354442.07,7.8
661965.68,14.56,4.03,354422.54,7.8
661813.47,14.56,4.03,354265.91,7.79
661803.68,14.56,4.03,354261.72,7.79
661982.95,14.56,4.04,354261.72,7.79
661774.32,14.56,4.04,353777.93,7.78
661865.58,14.57,4.04,353317.97,7.78
662044.0,14.57,4.05,355016.52,7.81
662124.74,14.58,4.05,354692.5,7.81
661913.16,14.57,4.05,354533.3,7.81
662125.16,14.58,4.05,354134.44,7.8
662125.16,14.58,4.05,354133.57,7.8
662372.95,14.58,4.06,354133.57,7.8
662267.68,14.59,4.06,354133.57,7.8
662267.68,14.59,4.06,354116.14,7.8
662198.53,14.59,4.06,354116.68,7.8
662377.79,14.59,4.06,354117.16,7.8
662458.53,14.6,4.07,354116.7,7.8
662539.26,14.6,4.07,354116.14,7.8
662314.74,14.6,4.07,354116.14,7.8
662314.74,14.6,4.07,354116.14,7.8
662534.42,14.6,4.08,354583.32,7.82
662493.37,14.6,4.08,354447.17,7.81
662574.11,14.61,4.08,354777.78,7.82
662654.84,14.61,4.09,355298.45,7.83
662498.63,14.61,4.08,355137.49,7.83
662683.26,14.61,4.09,355137.49,7.83
662764.0,14.62,4.09,355137.49,7.83
662544.11,14.62,4.09,355137.49,7.83
662722.53,14.62,4.09,355139.39,7.84
662901.79,14.63,4.1,355139.0,7.84
662677.26,14.62,4.1,355140.81,7.84
662572.0,14.62,4.1,355137.49,7.84
662751.26,14.63,4.1,355732.72,7.85
662832.0,14.63,4.11,355858.31,7.86
662912.74,14.64,4.11,356246.14,7.87
662688.21,14.63,4.11,355932.02,7.86
662768.95,14.64,4.11,355932.02,7.86
662953.58,14.64,4.12,355932.02,7.86
662699.89,14.64,4.11,355923.22,7.86
662780.63,14.64,4.12,355923.22,7.86
662560.74,14.64,4.11,355923.22,7.87
662455.47,14.64,4.12,355947.12,7.87
662536.21,14.65,4.12,355995.46,7.87
662714.63,14.65,4.13,355984.88,7.87
662609.37,14.65,4.13,355923.22,7.87
662787.79,14.66,4.13,357149.92,7.9
662868.53,14.66,4.14,357288.73,7.9
662949.26,14.67,4.14,357363.98,7.91
662949.26,14.67,4.14,357363.98,7.91
663030.0,14.67,4.15,357363.98,7.91
663110.74,14.68,4.15,357363.98,7.91
663289.16,14.68,4.16,357363.98,7.91
663035.47,14.68,4.15,357039.37,7.9
663116.21,14.68,4.16,357039.37,7.91
663116.21,14.68,4.16,357039.37,7.91
663116.21,14.68,4.16,357020.31,7.91
663010.95,14.68,4.16,357187.01,7.91
662817.05,14.68,4.15,357188.84,7.91
662996.32,14.69,4.16,357191.67,7.91
662742.63,14.68,4.16,356908.52,7.91
662823.37,14.69,4.16,357170.23,7.91
662608.84,14.68,4.16,356738.99,7.9
662689.58,14.69,4.16,358025.23,7.93
662435.89,14.68,4.16,357709.76,7.93
662330.63,14.68,4.16,357709.76,7.93
662411.37,14.69,4.16,357709.76,7.93
662613.89,14.69,4.17,357709.76,7.93
662511.68,14.69,4.17,357711.99,7.93
662592.42,14.7,4.17,357715.68,7.93
662388.53,14.69,4.17,357446.84,7.93
662615.58,14.7,4.17,357440.92,7.93
662469.26,14.7,4.17,357607.99,7.93
662696.32,14.7,4.18,357610.61,7.94
662540.21,14.7,4.18,357440.92,7.93
662719.47,14.71,4.18,358413.81,7.95
662800.21,14.71,4.19,358787.08,7.96
662480.21,14.71,4.18,358467.08,7.96
662560.95,14.71,4.18,358467.08,7.96
662336.42,14.71,4.18,358237.47,7.95
662579.68,14.71,4.19,358237.5,7.95
662505.89,14.71,4.19,358237.47,7.96
662685.16,14.72,4.19,358237.47,7.96
662863.58,14.72,4.2,358237.47,7.96
662944.32,14.73,4.2,358359.59,7.96
662719.79,14.73,4.2,358349.84,7.96
662899.05,14.73,4.2,358323.22,7.96
662674.53,14.73,4.2,358270.62,7.96
662869.68,14.73,4.21,359999.74,8.0
662764.42,14.73,4.21,359842.8,8.0
662764.42,14.73,4.21,359783.94,8.0
710475.26,15.8,4.22,369544.01,8.22
710679.37,15.8,4.23,369534.36,8.22
710449.37,15.8,4.22,369143.22,8.21
710523.58,15.81,4.23,369278.44,8.21
710597.79,15.81,4.23,369337.42,8.22
710800.0,15.82,4.24,369337.42,8.22
710874.21,15.82,4.24,369337.42,8.22
710616.21,15.82,4.24,369337.42,8.22
710500.42,15.82,4.24,369356.16,8.22
710683.05,15.82,4.24,369352.94,8.22
710865.68,15.83,4.25,369354.52,8.23
710770.95,15.83,4.25,370710.87,8.26
710953.58,15.84,4.26,370710.87,8.26
711155.79,15.84,4.27,370710.87,8.26
710887.37,15.84,4.26,370710.87,8.26
710951.05,15.84,4.26,370592.29,8.26
711014.74,15.85,4.27,370595.99,8.26
710756.74,15.84,4.26,370619.74,8.26
710939.37,15.85,4.27,370621.56,8.26
711141.58,15.86,4.28,370642.5,8.26
711215.79,15.86,4.28,370649.8,8.27
711215.79,15.86,4.28,370649.8,8.27
711215.79,15.86,4.28,370649.8,8.27
710999.37,15.86,4.28,372084.21,8.3
711063.05,15.86,4.28,371737.07,8.29
711194.0,15.87,4.29,371562.56,8.29
711194.0,15.87,4.29,371562.56,8.29
710925.58,15.86,4.28,371143.88,8.28
710936.63,15.86,4.29,370588.2,8.27
710631.89,15.86,4.28,370233.78,8.26
710834.11,15.87,4.29,370233.78,8.26
710897.79,15.87,4.29,370115.89,8.26
710649.79,15.87,4.29,370115.89,8.26
710649.79,15.87,4.29,370115.89,8.26
710381.37,15.86,4.28,369966.0,8.26
710445.05,15.87,4.29,370065.54,8.26
710181.16,15.86,4.28,369918.59,8.26
710033.79,15.86,4.28,368375.12,8.23
710033.79,15.86,4.28,368375.12,8.23
710236.0,15.87,4.29,368375.12,8.23
710310.21,15.87,4.29,368375.12,8.23
710152.21,15.87,4.29,368396.33,8.23
710226.42,15.88,4.3,368405.79,8.23
710300.63,15.88,4.3,368444.58,8.24
710374.84,15.88,4.31,368570.0,8.24
710600.0,15.89,4.31,368375.12,8.24
710674.21,15.9,4.32,369893.39,8.27
710748.42,15.9,4.32,370028.61,8.28
710748.42,15.9,4.32,370028.61,8.28
710748.42,15.9,4.32,370028.61,8.28
710950.63,15.91,4.33,370116.22,8.28
710682.21,15.9,4.32,369943.48,8.28
710756.42,15.91,4.33,369943.48,8.28
710505.47,15.9,4.32,369695.21,8.27
710247.47,15.9,4.32,369536.58,8.27
710455.68,15.9,4.33,369536.58,8.27
710455.68,15.9,4.33,369536.58,8.27
710431.89,15.9,4.33,369536.58,8.27
710506.11,15.91,4.33,369544.75,8.27
710580.32,15.91,4.33,369561.39,8.28
710432.95,15.91,4.34,368693.72,8.26
710635.16,15.92,4.34,368668.92,8.26
710487.79,15.92,4.34,368437.65,8.26
710562.0,15.93,4.35,368437.65,8.26
710744.63,15.93,4.35,369626.03,8.29
710628.84,15.93,4.35,370049.07,8.3
710628.84,15.93,4.35,370049.07,8.3
710370.84,15.93,4.35,369802.38,8.29
710102.42,15.92,4.34,369426.7,8.28
710176.63,15.93,4.35,369561.93,8.29
710060.84,15.93,4.35,369430.91,8.29
710060.84,15.93,4.35,369430.91,8.29
710288.63,15.94,4.36,369397.7,8.29
710362.84,15.94,4.36,369660.18,8.29
710109.26,15.94,4.36,369525.11,8.29
710311.47,15.94,4.36,369525.11,8.29
710311.47,15.94,4.36,369525.11,8.29
710536.63,15.95,4.37,369525.11,8.29
710316.42,15.95,4.37,369466.06,8.29
710068.42,15.94,4.36,369466.06,8.29
710142.63,15.95,4.37,369471.96,8.3
710344.84,15.95,4.37,369473.1,8.3
710183.89,15.95,4.37,369466.06,8.3
709915.89,15.95,4.37,369542.39,8.3
709800.11,15.95,4.37,369476.74,8.3
710027.89,15.95,4.37,369499.42,8.3
709912.11,15.95,4.37,369499.42,8.3
709875.47,15.95,4.37,370380.02,8.32
710088.21,15.96,4.38,370331.27,8.32
709831.79,15.96,4.38,369718.09,8.31
709868.53,15.96,4.38,370685.56,8.33
709626.95,15.96,4.38,370246.06,8.32
709701.16,15.96,4.38,370246.06,8.33
709775.37,15.96,4.39,370246.06,8.33
709958.0,15.97,4.39,370309.5,8.33
710032.21,15.98,4.4,370362.58,8.33
709863.79,15.97,4.39,370543.06,8.34
710072.0,15.98,4.4,370406.5,8.34
709968.0,15.98,4.4,370260.1,8.33
710042.21,15.98,4.4,370268.27,8.33
621088.0,13.98,4.51,388023.01,8.74
621339.16,13.99,4.52,388023.01,8.74
621434.42,14.0,4.52,388023.01,8.74
621158.53,13.99,4.52,388028.53,8.74
621362.21,14.0,4.52,388028.13,8.74
621183.79,13.99,4.52,388023.01,8.74
621089.05,13.99,4.52,388265.75,8.75
620994.32,14.0,4.52,388118.99,8.75
621089.58,14.0,4.53,388049.97,8.75
621293.26,14.01,4.53,388063.43,8.75
621388.53,14.01,4.54,389085.55,8.77
621483.79,14.02,4.54,389085.55,8.78
621483.79,14.02,4.54,389085.55,8.78
621579.05,14.02,4.55,389085.55,8.78
621579.05,14.02,4.55,389085.55,8.78
621875.58,14.03,4.56,389085.55,8.78
621970.84,14.03,4.56,389085.55,8.78
