ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
648,1692,1621770,6212,1621770
648,1692,1622580,6212,1622580
648,1692,1623580,6212,1623580
648,1692,1624390,6212,1624390
648,1692,1625200,6212,1625200
648,1692,1626200,6212,1626200
649,1700,1627200,6212,1627200
649,1700,1628200,6212,1628200
649,1700,1628670,6212,1628670
649,1700,1629670,6212,1629670
650,1708,1637670,6212,1637670
650,1708,1638480,6212,1638480
650,1708,1639480,6212,1639480
650,1708,1640480,6212,1640480
650,1708,1641480,6212,1641480
650,1708,1642290,6212,1642290
650,1708,1642760,6212,1642760
650,1708,1643760,6212,1643760
650,1708,1644760,6212,1644760
651,1716,1645760,6212,1645760
651,1716,1646760,6212,1646760
651,1716,1647760,6212,1647760
651,1716,1648760,6212,1648760
651,1716,1649080,6212,1649080
651,1716,1650080,6212,1650080
651,1716,1650890,6212,1650890
651,1716,1651890,6212,1651890
651,1716,1652890,6212,1652890
651,1716,1652890,6212,1652890
652,1724,1653480,6212,1653480
652,1724,1654290,6212,1654290
652,1724,1654290,6212,1654290
652,1724,1654760,6212,1654760
652,1724,1655080,6212,1655080
652,1724,1655400,6212,1655400
652,1724,1656400,6212,1656400
652,1724,1656400,6212,1656400
652,1724,1660400,6212,1660400
653,1732,1661210,6212,1661210
653,1732,1661580,6212,1661580
653,1732,1662130,6212,1662130
653,1732,1663130,6212,1663130
653,1732,1664130,6212,1664130
653,1732,1665130,6212,1665130
653,1732,1666130,6212,1666130
653,1732,1666600,6212,1666600
653,1732,1667600,6212,1667600
654,1740,1675600,6212,1675600
654,1740,1676600,6212,1676600
655,1748,1677070,6212,1677070
655,1748,1677070,6212,1677070
655,1748,1677070,6212,1677070
655,1748,1677070,6212,1677070
655,1748,1678070,6212,1678070
655,1748,1678390,6212,1678390
655,1748,1678860,6212,1678860
656,1756,1686860,6212,1686860
656,1756,1687860,6212,1687860
656,1756,1689860,6212,1689860
657,1764,1693860,6212,1693860
657,1764,1694860,6212,1694860
657,1764,1694860,6212,1694860
657,1764,1695860,6212,1695860
657,1764,1696670,6212,1696670
657,1764,1696670,6212,1696670
657,1764,1697140,6212,1697140
657,1764,1697140,6212,1697140
658,1772,1698140,6212,1698140
658,1772,1698950,6212,1698950
658,1772,1698950,6212,1698950
658,1772,1699180,6212,1699180
658,1772,1700180,6212,1700180
658,1772,1702180,6212,1702180
658,1772,1702990,6212,1702990
658,1772,1703990,6212,1703990
658,1772,1704460,6212,1704460
658,1772,1704460,6212,1704460
658,1772,1705460,6212,1705460
658,1772,1705460,6212,1705460
658,1772,1705780,6212,1705780
659,1780,1706590,6212,1706590
659,1780,1707400,6212,1707400
659,1780,1707990,6212,1707990
659,1780,1707990,6212,1707990
659,1780,1708220,6212,1708220
659,1780,1709030,6212,1709030
659,1780,1710030,6212,1710030
659,1780,1710030,6212,1710030
659,1780,1710840,6212,1710840
659,1780,1711840,6212,1711840
659,1780,1712650,6212,1712650
660,1788,1713650,6212,1713650
660,1788,1713650,6212,1713650
660,1788,1714460,6212,1714460
660,1788,1715010,6212,1715010
660,1788,1715010,6212,1715010
660,1788,1716010,6212,1716010
660,1788,1717010,6212,1717010
660,1788,1718010,6212,1718010
660,1788,1719010,6212,1719010
660,1788,1720010,6212,1720010
661,1796,1720480,6212,1720480
661,1796,1720800,6212,1720800
661,1796,1721800,6212,1721800
661,1796,1722800,6212,1722800
661,1796,1723800,6212,1723800
661,1796,1724800,6212,1724800
661,1796,1725610,6212,1725610
661,1796,1725610,6212,1725610
661,1796,1725610,6212,1725610
661,1796,1726420,6212,1726420
661,1796,1727420,6212,1727420
662,1804,1728420,6212,1728420
662,1804,1729420,6212,1729420
662,1804,1730420,6212,1730420
662,1804,1730890,6212,1730890
662,1804,1731120,6212,1731120
662,1804,1732120,6212,1732120
662,1804,1733120,6212,1733120
662,1804,1734120,6212,1734120
663,1812,1736120,6212,1736120
663,1812,1737120,6212,1737120
663,1812,1738120,6212,1738120
663,1812,1738120,6212,1738120
663,1812,1739120,6212,1739120
663,1812,1739930,6212,1739930
663,1812,1739930,6212,1739930
663,1812,1740740,6212,1740740
663,1812,1741740,6212,1741740
663,1812,1742060,6212,1742060
663,1812,1743060,6212,1743060
664,1820,1744060,6212,1744060
664,1820,1744380,6212,1744380
664,1820,1745380,6212,1745380
664,1820,1746380,6212,1746380
664,1820,1747380,6212,1747380
664,1820,1748380,6212,1748380
664,1820,1749190,6212,1749190
664,1820,1750190,6212,1750190
664,1820,1751190,6212,1751190
665,1828,1752190,6212,1752190
665,1828,1752190,6212,1752190
665,1828,1756190,6212,1756190
665,1828,1757000,6212,1757000
665,1828,1757810,6212,1757810
665,1828,1758810,6212,1758810
666,1836,1759810,6212,1759810
666,1836,1760810,6212,1760810
666,1836,1761130,6212,1761130
666,1836,1762130,6212,1762130
666,1836,1762940,6212,1762940
666,1836,1763940,6212,1763940
666,1836,1764940,6212,1764940
666,1836,1765410,6212,1765410
666,1836,1765570,6212,1765570
666,1836,1766380,6212,1766380
667,1844,1767380,6212,1767380
667,1844,1767850,6212,1767850
667,1844,1768440,6212,1768440
667,1844,1769250,6212,1769250
667,1844,1769250,6212,1769250
667,1844,1770250,6212,1770250
667,1844,1771250,6212,1771250
667,1844,1772250,6212,1772250
667,1844,1773250,6212,1773250
667,1844,1773720,6212,1773720
668,1852,1774530,6212,1774530
668,1852,1774530,6212,1774530
668,1852,1775530,6212,1775530
668,1852,1776000,6212,1776000
668,1852,1777000,6212,1777000
668,1852,1778000,6212,1778000
668,1852,1778650,6212,1778650
669,1860,1779650,6212,1779650
669,1860,1779880,6212,1779880
669,1860,1780880,6212,1780880
669,1860,1781690,6212,1781690
669,1860,1782690,6212,1782690
669,1860,1783160,6212,1783160
669,1860,1783160,6212,1783160
670,1868,1787160,6212,1787160
670,1868,1787750,6212,1787750
670,1868,1788750,6212,1788750
670,1868,1789400,6212,1789400
670,1868,1790400,6212,1790400
670,1868,1791400,6212,1791400
670,1868,1792400,6212,1792400
670,1868,1792870,6212,1792870
670,1868,1793340,6212,1793340
671,1876,1794340,6212,1794340
671,1876,1795340,6212,1795340
671,1876,1795340,6212,1795340
671,1876,1796340,6212,1796340
671,1876,1796570,6212,1796570
671,1876,1797220,6212,1797220
671,1876,1798220,6212,1798220
671,1876,1799030,6212,1799030
671,1876,1800030,6212,1800030
671,1876,1800350,6212,1800350
671,1876,1800820,6212,1800820
671,1876,1800820,6212,1800820
671,1876,1801290,6212,1801290
672,1884,1802290,6212,1802290
672,1884,1803290,6212,1803290
672,1884,1804290,6212,1804290
672,1884,1805290,6212,1805290
672,1884,1805290,6212,1805290
672,1884,1806290,6212,1806290
673,1892,1808290,6212,1808290
673,1892,1808520,6212,1808520
673,1892,1808520,6212,1808520
673,1892,1810520,6212,1810520
673,1892,1811520,6212,1811520
673,1892,1812330,6212,1812330
673,1892,1813330,6212,1813330
673,1892,1814330,6212,1814330
673,1892,1814650,6212,1814650
673,1892,1815650,6212,1815650
673,1892,1816650,6212,1816650
673,1892,1817650,6212,1817650
673,1892,1818460,6212,1818460
673,1892,1819460,6212,1819460
674,1900,1820460,6212,1820460
674,1900,1821460,6212,1821460
674,1900,1822270,6212,1822270
674,1900,1822270,6212,1822270
674,1900,1823270,6212,1823270
674,1900,1824080,6212,1824080
674,1900,1825080,6212,1825080
674,1900,1825080,6212,1825080
674,1900,1825670,6212,1825670
674,1900,1826670,6212,1826670
675,1908,1827670,6212,1827670
675,1908,1828670,6212,1828670
675,1908,1829480,6212,1829480
675,1908,1830480,6212,1830480
675,1908,1831480,6212,1831480
675,1908,1832480,6212,1832480
675,1908,1833480,6212,1833480
675,1908,1834480,6212,1834480
676,1916,1835480,6212,1835480
676,1916,1835950,6212,1835950
676,1916,1836170,6212,1836170
676,1916,1836980,6212,1836980
676,1916,1837980,6212,1837980
676,1916,1838980,6212,1838980
676,1916,1838980,6212,1838980
676,1916,1839980,6212,1839980
676,1916,1840210,6212,1840210
676,1916,1840760,6212,1840760
676,1916,1841080,6212,1841080
677,1924,1843080,6212,1843080
677,1924,1844080,6212,1844080
677,1924,1844550,6212,1844550
677,1924,1845550,6212,1845550
677,1924,1846550,6212,1846550
677,1924,1846550,6212,1846550
677,1924,1847550,6212,1847550
677,1924,1847780,6212,1847780
677,1924,1848780,6212,1848780
677,1924,1848780,6212,1848780
677,1924,1849780,6212,1849780
678,1932,1850780,6212,1850780
678,1932,1851780,6212,1851780
678,1932,1851780,6212,1851780
678,1932,1852590,6212,1852590
678,1932,1853590,6212,1853590
679,1940,1857590,6212,1857590
679,1940,1858590,6212,1858590
679,1940,1859590,6212,1859590
679,1940,1860590,6212,1860590
679,1940,1861400,6212,1861400
679,1940,1862400,6212,1862400
680,1948,1863400,6212,1863400
680,1948,1864400,6212,1864400
680,1948,1866400,6212,1866400
680,1948,1867400,6212,1867400
680,1948,1867400,6212,1867400
680,1948,1868210,6212,1868210
680,1948,1869210,6212,1869210
680,1948,1869680,6212,1869680
680,1948,1869840,6212,1869840
680,1948,1870840,6212,1870840
681,1956,1871840,6212,1871840
681,1956,1875840,6212,1875840
681,1956,1876840,6212,1876840
681,1956,1877310,6212,1877310
681,1956,1877780,6212,1877780
681,1956,1878590,6212,1878590
681,1956,1878590,6212,1878590
681,1956,1879060,6212,1879060
682,1964,1880060,6212,1880060
682,1964,1880870,6212,1880870
682,1964,1880870,6212,1880870
682,1964,1881870,6212,1881870
682,1964,1881870,6212,1881870
682,1964,1882340,6212,1882340
682,1964,1883340,6212,1883340
682,1964,1884340,6212,1884340
682,1964,1885340,6212,1885340
682,1964,1886340,6212,1886340
682,1964,1886810,6212,1886810
682,1964,1887810,6212,1887810
682,1964,1888280,6212,1888280
683,1972,1890280,6212,1890280
683,1972,1890600,6212,1890600
683,1972,1891410,6212,1891410
683,1972,1891880,6212,1891880
683,1972,1892350,6212,1892350
683,1972,1893160,6212,1893160
683,1972,1894160,6212,1894160
683,1972,1895160,6212,1895160
683,1972,1896160,6212,1896160
684,1980,1897160,6212,1897160
684,1980,1897810,6212,1897810
684,1980,1898810,6212,1898810
684,1980,1899810,6212,1899810
684,1980,1900810,6212,1900810
685,1988,1908810,6212,1908810
685,1988,1909130,6212,1909130
686,1996,1909780,6212,1909780
686,1996,1910780,6212,1910780
686,1996,1911150,6212,1911150
686,1996,1912150,6212,1912150
686,1996,1912960,6212,1912960
686,1996,1913960,6212,1913960
686,1996,1914280,6212,1914280
686,1996,1915280,6212,1915280
686,1996,1915930,6212,1915930
686,1996,1916930,6212,1916930
686,1996,1917740,6212,1917740
686,1996,1918740,6212,1918740
687,2004,1926740,6212,1926740
688,2012,1927740,6212,1927740
688,2012,1928210,6212,1928210
688,2012,1928210,6212,1928210
688,2012,1928210,6212,1928210
688,2012,1929210,6212,1929210
688,2012,1930020,6212,1930020
688,2012,1930490,6212,1930490
688,2012,1931490,6212,1931490
688,2012,1933490,6212,1933490
688,2012,1934490,6212,1934490
689,2020,1935490,6212,1935490
689,2020,1936490,6212,1936490
689,2020,1937490,6212,1937490
689,2020,1938490,6212,1938490
689,2020,1938810,6212,1938810
689,2020,1939620,6212,1939620
689,2020,1940270,6212,1940270
689,2020,1941270,6212,1941270
689,2020,1942270,6212,1942270
690,2028,1943270,6212,1943270
690,2028,1947270,6212,1947270
690,2028,1948080,6212,1948080
690,2028,1949080,6212,1949080
690,2028,1949400,6212,1949400
690,2028,1949720,6212,1949720
690,2028,1949720,6212,1949720
690,2028,1950040,6212,1950040
690,2028,1951040,6212,1951040
691,2036,1952040,6212,1952040
691,2036,1953040,6212,1953040
691,2036,1953040,6212,1953040
691,2036,1954040,6212,1954040
691,2036,1955040,6212,1955040
691,2036,1955040,6212,1955040
691,2036,1956040,6212,1956040
691,2036,1957040,6212,1957040
691,2036,1957850,6212,1957850
691,2036,1958850,6212,1958850
692,2044,1959850,6212,1959850
692,2044,1960850,6212,1960850
692,2044,1960850,6212,1960850
692,2044,1961850,6212,1961850
692,2044,1962070,6212,1962070
692,2044,1963070,6212,1963070
692,2044,1963540,6212,1963540
692,2044,1964540,6212,1964540
692,2044,1965540,6212,1965540
692,2044,1966350,6212,1966350
693,2052,1967350,6212,1967350
693,2052,1968350,6212,1968350
693,2052,1969350,6212,1969350
693,2052,1969810,6212,1969810
693,2052,1969810,6212,1969810
693,2052,1969810,6212,1969810
693,2052,1970810,6212,1970810
693,2052,1971810,6212,1971810
693,2052,1972280,6212,1972280
693,2052,1972600,6212,1972600
693,2052,1973600,6212,1973600
694,2060,1974600,6212,1974600
694,2060,1975410,6212,1975410
694,2060,1976410,6212,1976410
694,2060,1977220,6212,1977220
694,2060,1978220,6212,1978220
694,2060,1979030,6212,1979030
694,2060,1979840,6212,1979840
694,2060,1980650,6212,1980650
695,2068,1981650,6212,1981650
695,2068,1982650,6212,1982650
695,2068,1983650,6212,1983650
695,2068,1984120,6212,1984120
695,2068,1985120,6212,1985120
695,2068,1986120,6212,1986120
695,2068,1987120,6212,1987120
695,2068,1987590,6212,1987590
696,2076,1995590,6212,1995590
696,2076,1996240,6212,1996240
697,2084,1997240,6212,1997240
697,2084,1998050,6212,1998050
697,2084,1999050,6212,1999050
697,2084,2000050,6212,2000050
697,2084,2001050,6212,2001050
697,2084,2001050,6212,2001050
697,2084,2002050,6212,2002050
697,2084,2002860,6212,2002860
697,2084,2003330,6212,2003330
697,2084,2003560,6212,2003560
697,2084,2003780,6212,2003780
698,2092,2004590,6212,2004590
698,2092,2005590,6212,2005590
698,2092,2005910,6212,2005910
698,2092,2006910,6212,2006910
698,2092,2007140,6212,2007140
698,2092,2008140,6212,2008140
698,2092,2008610,6212,2008610
698,2092,2009070,6212,2009070
698,2092,2009880,6212,2009880
699,2100,2017880,6212,2017880
699,2100,2018880,6212,2018880
699,2100,2018880,6212,2018880
700,2108,2019880,6212,2019880
700,2108,2020690,6212,2020690
700,2108,2021690,6212,2021690
700,2108,2021690,6212,2021690
700,2108,2022340,6212,2022340
700,2108,2023340,6212,2023340
700,2108,2024150,6212,2024150
700,2108,2024620,6212,2024620
700,2108,2025620,6212,2025620
700,2108,2026620,6212,2026620
701,2116,2027620,6212,2027620
701,2116,2028430,6212,2028430
701,2116,2028430,6212,2028430
701,2116,2029430,6212,2029430
701,2116,2030240,6212,2030240
701,2116,2031240,6212,2031240
701,2116,2032240,6212,2032240
701,2116,2033240,6212,2033240
702,2124,2041240,6212,2041240
702,2124,2042240,6212,2042240
702,2124,2042560,6212,2042560
703,2132,2043560,6212,2043560
703,2132,2044560,6212,2044560
703,2132,2045560,6212,2045560
703,2132,2046370,6212,2046370
703,2132,2047370,6212,2047370
703,2132,2048370,6212,2048370
703,2132,2049370,6212,2049370
703,2132,2050370,6212,2050370
704,2140,2050690,6212,2050690
705,2148,2058690,6212,2058690
705,2148,2059500,6212,2059500
706,2156,2067500,6212,2067500
706,2156,2068500,6212,2068500
706,2156,2072500,6212,2072500
706,2156,2072500,6212,2072500
706,2156,2073500,6212,2073500
707,2164,2074500,6212,2074500
707,2164,2075310,6212,2075310
707,2164,2076310,6212,2076310
707,2164,2077120,6212,2077120
707,2164,2078120,6212,2078120
707,2164,2078930,6212,2078930
707,2164,2079740,6212,2079740
707,2164,2080740,6212,2080740
708,2172,2081740,6212,2081740
708,2172,2082740,6212,2082740
708,2172,2083550,6212,2083550
708,2172,2083870,6212,2083870
708,2172,2084870,6212,2084870
708,2172,2084870,6212,2084870
708,2172,2085870,6212,2085870
709,2180,2086870,6212,2086870
709,2180,2087870,6212,2087870
709,2180,2088870,6212,2088870
709,2180,2089100,6212,2089100
709,2180,2090100,6212,2090100
709,2180,2091100,6212,2091100
709,2180,2092100,6212,2092100
710,2188,2100100,6212,2100100
710,2188,2101100,6212,2101100
710,2188,2102100,6212,2102100
710,2188,2103100,6212,2103100
710,2188,2103100,6212,2103100
710,2188,2103100,6212,2103100
710,2188,2103910,6212,2103910
710,2188,2104910,6212,2104910
711,2196,2105560,6212,2105560
711,2196,2106560,6212,2106560
711,2196,2106560,6212,2106560
711,2196,2107560,6212,2107560
711,2196,2108370,6212,2108370
711,2196,2108370,6212,2108370
711,2196,2109370,6212,2109370
711,2196,2110370,6212,2110370
711,2196,2110740,6212,2110740
711,2196,2111330,6212,2111330
711,2196,2112330,6212,2112330
712,2204,2113330,6212,2113330
712,2204,2114330,6212,2114330
712,2204,2115330,6212,2115330
712,2204,2116140,6212,2116140
712,2204,2117140,6212,2117140
712,2204,2117140,6212,2117140
712,2204,2117460,6212,2117460
712,2204,2118460,6212,2118460
712,2204,2119270,6212,2119270
712,2204,2119590,6212,2119590
713,2212,2120400,6212,2120400
713,2212,2121400,6212,2121400
713,2212,2122400,6212,2122400
713,2212,2122860,6212,2122860
713,2212,2123670,6212,2123670
713,2212,2123990,6212,2123990
713,2212,2124990,6212,2124990
713,2212,2124990,6212,2124990
713,2212,2125990,6212,2125990
713,2212,2125990,6212,2125990
713,2212,2126990,6212,2126990
713,2212,2127640,6212,2127640
714,2220,2135640,6212,2135640
715,2228,2136640,6212,2136640
715,2228,2136960,6212,2136960
715,2228,2137280,6212,2137280
715,2228,2137750,6212,2137750
715,2228,2138400,6212,2138400
715,2228,2138720,6212,2138720
715,2228,2138720,6212,2138720
715,2228,2138720,6212,2138720
715,2228,2139720,6212,2139720
715,2228,2140190,6212,2140190
715,2228,2141000,6212,2141000
715,2228,2141000,6212,2141000
715,2228,2141470,6212,2141470
715,2228,2142280,6212,2142280
716,2236,2143280,6212,2143280
716,2236,2143750,6212,2143750
716,2236,2144220,6212,2144220
716,2236,2144220,6212,2144220
716,2236,2144540,6212,2144540
716,2236,2145350,6212,2145350
716,2236,2146350,6212,2146350
717,2244,2154350,6212,2154350
717,2244,2154830,6212,2154830
717,2244,2155640,6212,2155640
717,2244,2156640,6212,2156640
717,2244,2157450,6212,2157450
717,2244,2157450,6212,2157450
717,2244,2158450,6212,2158450
718,2252,2159450,6212,2159450
718,2252,2160260,6212,2160260
718,2252,2161260,6212,2161260
718,2252,2162260,6212,2162260
719,2260,2170260,6212,2170260
719,2260,2171260,6212,2171260
719,2260,2172260,6212,2172260
719,2260,2172720,6212,2172720
719,2260,2173190,6212,2173190
719,2260,2174190,6212,2174190
720,2268,2174660,6212,2174660
720,2268,2175130,6212,2175130
721,2276,2183130,6212,2183130
721,2276,2183130,6212,2183130
721,2276,2183600,6212,2183600
721,2276,2183600,6212,2183600
721,2276,2184190,6212,2184190
721,2276,2185190,6212,2185190
721,2276,2185660,6212,2185660
721,2276,2186660,6212,2186660
721,2276,2187660,6212,2187660
721,2276,2188660,6212,2188660
721,2276,2189470,6212,2189470
722,2284,2190470,6212,2190470
722,2284,2191470,6212,2191470
722,2284,2191790,6212,2191790
723,2292,2199790,6212,2199790
723,2292,2201790,6212,2201790
723,2292,2202600,6212,2202600
723,2292,2203070,6212,2203070
723,2292,2204070,6212,2204070
724,2300,2206070,6212,2206070
724,2300,2206300,6212,2206300
724,2300,2206300,6212,2206300
724,2300,2207300,6212,2207300
724,2300,2207300,6212,2207300
724,2300,2207300,6212,2207300
724,2300,2208110,6212,2208110
724,2300,2208580,6212,2208580
724,2300,2209580,6212,2209580
724,2300,2209740,6212,2209740
724,2300,2210290,6212,2210290
724,2300,2211290,6212,2211290
724,2300,2212290,6212,2212290
725,2308,2213290,6212,2213290
725,2308,2214290,6212,2214290
725,2308,2215100,6212,2215100
725,2308,2216100,6212,2216100
725,2308,2217100,6212,2217100
725,2308,2217100,6212,2217100
725,2308,2217570,6212,2217570
725,2308,2218380,6212,2218380
725,2308,2219380,6212,2219380
726,2316,2220380,6212,2220380
726,2316,2221190,6212,2221190
726,2316,2221650,6212,2221650
726,2316,2222650,6212,2222650
727,2324,2230650,6212,2230650
727,2324,2231300,6212,2231300
727,2324,2232300,6212,2232300
727,2324,2233300,6212,2233300
727,2324,2233770,6212,2233770
728,2332,2234770,6212,2234770
728,2332,2235770,6212,2235770
728,2332,2236770,6212,2236770
728,2332,2236770,6212,2236770
728,2332,2237140,6212,2237140
728,2332,2237950,6212,2237950
728,2332,2238500,6212,2238500
728,2332,2239500,6212,2239500
728,2332,2240310,6212,2240310
728,2332,2241310,6212,2241310
728,2332,2241780,6212,2241780
729,2340,2245780,6212,2245780
729,2340,2245780,6212,2245780
729,2340,2245780,6212,2245780
729,2340,2246590,6212,2246590
729,2340,2247590,6212,2247590
729,2340,2247590,6212,2247590
729,2340,2248400,6212,2248400
729,2340,2249210,6212,2249210
729,2340,2249210,6212,2249210
730,2348,2257210,6212,2257210
730,2348,2258210,6212,2258210
731,2356,2259210,6212,2259210
731,2356,2259210,6212,2259210
731,2356,2259760,6212,2259760
731,2356,2260760,6212,2260760
731,2356,2261760,6212,2261760
731,2356,2262760,6212,2262760
731,2356,2262920,6212,2262920
731,2356,2263920,6212,2263920
731,2356,2264730,6212,2264730
731,2356,2265540,6212,2265540
732,2364,2266540,6212,2266540
732,2364,2267540,6212,2267540
732,2364,2268540,6212,2268540
732,2364,2269540,6212,2269540
732,2364,2270350,6212,2270350
732,2364,2270570,6212,2270570
732,2364,2271040,6212,2271040
732,2364,2272040,6212,2272040
732,2364,2272850,6212,2272850
733,2372,2273850,6212,2273850
733,2372,2274850,6212,2274850
733,2372,2275850,6212,2275850
733,2372,2276850,6212,2276850
733,2372,2277850,6212,2277850
733,2372,2278170,6212,2278170
733,2372,2278170,6212,2278170
733,2372,2278980,6212,2278980
733,2372,2279980,6212,2279980
733,2372,2280980,6212,2280980
734,2380,2281570,6212,2281570
734,2380,2282380,6212,2282380
734,2380,2283380,6212,2283380
734,2380,2284190,6212,2284190
734,2380,2284190,6212,2284190
734,2380,2285000,6212,2285000
734,2380,2286000,6212,2286000
734,2380,2286810,6212,2286810
734,2380,2287810,6212,2287810
735,2388,2288810,6212,2288810
735,2388,2289620,6212,2289620
735,2388,2289840,6212,2289840
735,2388,2290060,6212,2290060
735,2388,2290650,6212,2290650
735,2388,2290650,6212,2290650
735,2388,2291460,6212,2291460
735,2388,2292460,6212,2292460
736,2396,2300460,6212,2300460
736,2396,2301050,6212,2301050
736,2396,2302050,6212,2302050
736,2396,2303050,6212,2303050
737,2404,2304050,6212,2304050
737,2404,2305050,6212,2305050
737,2404,2305700,6212,2305700
737,2404,2305700,6212,2305700
737,2404,2306700,6212,2306700
737,2404,2307700,6212,2307700
737,2404,2308170,6212,2308170
737,2404,2309170,6212,2309170
737,2404,2309640,6212,2309640
738,2412,2310640,6212,2310640
738,2412,2311640,6212,2311640
738,2412,2312640,6212,2312640
738,2412,2312960,6212,2312960
738,2412,2313960,6212,2313960
738,2412,2314190,6212,2314190
738,2412,2314660,6212,2314660
738,2412,2315660,6212,2315660
739,2420,2323660,6212,2323660
739,2420,2324660,6212,2324660
739,2420,2325660,6212,2325660
739,2420,2325820,6212,2325820
739,2420,2326820,6212,2326820
739,2420,2326820,6212,2326820
739,2420,2326820,6212,2326820
739,2420,2326820,6212,2326820
740,2428,2327820,6212,2327820
740,2428,2328470,6212,2328470
740,2428,2329280,6212,2329280
740,2428,2329750,6212,2329750
740,2428,2330750,6212,2330750
740,2428,2331750,6212,2331750
740,2428,2332750,6212,2332750
740,2428,2333750,6212,2333750
740,2428,2334400,6212,2334400
741,2436,2335210,6212,2335210
741,2436,2336210,6212,2336210
741,2436,2337210,6212,2337210
741,2436,2337760,6212,2337760
741,2436,2338570,6212,2338570
741,2436,2338570,6212,2338570
741,2436,2339380,6212,2339380
741,2436,2340380,6212,2340380
741,2436,2341190,6212,2341190
742,2444,2342190,6212,2342190
742,2444,2343000,6212,2343000
742,2444,2344000,6212,2344000
742,2444,2345000,6212,2345000
742,2444,2345220,6212,2345220
742,2444,2346220,6212,2346220
742,2444,2346810,6212,2346810
742,2444,2347810,6212,2347810
742,2444,2348810,6212,2348810
743,2452,2349810,6212,2349810
743,2452,2350810,6212,2350810
743,2452,2351810,6212,2351810
743,2452,2352620,6212,2352620
743,2452,2353620,6212,2353620
743,2452,2354620,6212,2354620
743,2452,2355620,6212,2355620
743,2452,2356430,6212,2356430
743,2452,2356750,6212,2356750
744,2460,2357750,6212,2357750
744,2460,2358750,6212,2358750
744,2460,2359750,6212,2359750
744,2460,2360220,6212,2360220
744,2460,2360870,6212,2360870
744,2460,2361190,6212,2361190
744,2460,2361190,6212,2361190
744,2460,2362190,6212,2362190
744,2460,2362190,6212,2362190
744,2460,2364190,6212,2364190
744,2460,2364190,6212,2364190
745,2468,2365190,6212,2365190
745,2468,2366000,6212,2366000
745,2468,2367000,6212,2367000
745,2468,2367470,6212,2367470
745,2468,2367470,6212,2367470
745,2468,2368470,6212,2368470
745,2468,2369470,6212,2369470
745,2468,2370470,6212,2370470
745,2468,2371280,6212,2371280
746,2476,2372280,6212,2372280
746,2476,2373090,6212,2373090
746,2476,2373560,6212,2373560
746,2476,2374110,6212,2374110
746,2476,2374110,6212,2374110
746,2476,2375110,6212,2375110
746,2476,2375110,6212,2375110
746,2476,2376110,6212,2376110
746,2476,2377110,6212,2377110
746,2476,2377920,6212,2377920
746,2476,2378390,6212,2378390
747,2484,2379390,6212,2379390
747,2484,2379390,6212,2379390
747,2484,2380390,6212,2380390
747,2484,2380860,6212,2380860
747,2484,2381860,6212,2381860
747,2484,2382860,6212,2382860
747,2484,2383320,6212,2383320
747,2484,2383790,6212,2383790
747,2484,2384260,6212,2384260
747,2484,2384490,6212,2384490
747,2484,2385040,6212,2385040
747,2484,2385510,6212,2385510
747,2484,2386100,6212,2386100
748,2492,2387100,6212,2387100
748,2492,2388100,6212,2388100
748,2492,2389100,6212,2389100
749,2500,2397100,6212,2397100
749,2500,2397100,6212,2397100
749,2500,2398100,6212,2398100
749,2500,2399100,6212,2399100
749,2500,2400100,6212,2400100
749,2500,2400100,6212,2400100
750,2508,2400570,6212,2400570
750,2508,2401040,6212,2401040
750,2508,2403040,6212,2403040
750,2508,2404040,6212,2404040
750,2508,2404850,6212,2404850
750,2508,2405850,6212,2405850
750,2508,2406660,6212,2406660
750,2508,2407130,6212,2407130
750,2508,2408130,6212,2408130
750,2508,2408130,6212,2408130
750,2508,2408130,6212,2408130
750,2508,2408450,6212,2408450
750,2508,2409260,6212,2409260
751,2516,2410070,6212,2410070
751,2516,2411070,6212,2411070
751,2516,2412070,6212,2412070
751,2516,2413070,6212,2413070
751,2516,2413880,6212,2413880
751,2516,2414880,6212,2414880
751,2516,2415880,6212,2415880
751,2516,2415880,6212,2415880
751,2516,2416880,6212,2416880
752,2524,2417880,6212,2417880
752,2524,2418690,6212,2418690
752,2524,2419500,6212,2419500
752,2524,2420500,6212,2420500
752,2524,2421500,6212,2421500
753,2532,2429500,6212,2429500
753,2532,2430500,6212,2430500
753,2532,2431150,6212,2431150
753,2532,2431960,6212,2431960
754,2540,2432770,6212,2432770
754,2540,2433770,6212,2433770
754,2540,2434770,6212,2434770
754,2540,2435770,6212,2435770
