ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
637807.26,14.34,1.28,248383.73,5.59
637301.57,14.34,1.27,248000.47,5.58
637337.2,14.34,1.28,247950.94,5.58
637618.65,14.35,1.28,247822.6,5.58
637845.44,14.35,1.29,248080.4,5.58
637879.77,14.36,1.29,247890.12,5.58
637879.77,14.36,1.29,247890.12,5.58
637744.67,14.36,1.29,247793.25,5.58
637583.84,14.36,1.29,248342.88,5.59
637428.45,14.36,1.29,248397.62,5.59
637262.18,14.36,1.29,248489.65,5.6
636886.33,14.35,1.29,248298.91,5.59
637110.7,14.36,1.29,248362.15,5.6
637110.7,14.36,1.29,248362.15,5.6
636956.3,14.36,1.29,248188.63,5.59
637237.74,14.37,1.3,248101.8,5.59
637083.34,14.36,1.3,248443.61,5.6
636948.24,14.37,1.3,248454.91,5.6
637324.84,14.38,1.31,250243.85,5.64
637360.47,14.38,1.32,250260.41,5.65
637158.08,14.38,1.31,250015.37,5.64
637003.68,14.38,1.31,249808.35,5.64
637038.01,14.38,1.31,250005.83,5.64
636883.61,14.38,1.31,249871.36,5.64
637184.36,14.39,1.32,249789.51,5.64
637184.36,14.39,1.32,249789.51,5.64
636756.79,14.39,1.33,249599.94,5.64
636977.15,14.4,1.33,250033.17,5.65
636821.76,14.4,1.33,250108.89,5.65
636982.84,14.4,1.34,250499.99,5.66
636847.74,14.4,1.34,250447.13,5.66
636686.91,14.4,1.34,250637.31,5.67
636531.52,14.4,1.34,250395.17,5.67
636155.68,14.4,1.33,250345.48,5.67
636425.25,14.4,1.34,250753.64,5.67
636460.88,14.41,1.34,250732.13,5.68
636306.48,14.41,1.34,250563.18,5.67
636306.48,14.41,1.34,250563.18,5.67
636152.08,14.41,1.34,250788.83,5.68
635949.69,14.4,1.34,250569.95,5.67
636122.65,14.41,1.34,250423.01,5.67
635987.55,14.41,1.34,250312.83,5.67
636015.45,14.41,1.35,250278.45,5.67
635870.45,14.41,1.35,250944.8,5.69
635573.1,14.41,1.34,250608.4,5.68
635197.26,14.4,1.34,250221.64,5.67
635197.26,14.4,1.34,250221.64,5.67
635481.87,14.41,1.34,250436.6,5.68
635517.5,14.41,1.35,250430.06,5.68
635363.1,14.41,1.35,250246.14,5.68
635208.71,14.41,1.35,250682.36,5.69
635080.04,14.41,1.35,250657.68,5.69
635080.04,14.41,1.35,250675.68,5.69
635045.03,14.41,1.35,250445.64,5.68
634926.26,14.42,1.35,250489.49,5.69
634747.23,14.41,1.35,250347.71,5.69
634747.23,14.41,1.35,250347.71,5.69
634240.94,14.41,1.35,249089.75,5.66
634132.44,14.41,1.35,249846.19,5.68
634087.23,14.41,1.35,249297.68,5.67
633821.36,14.41,1.34,248950.12,5.66
633666.96,14.41,1.34,248768.91,5.66
633439.59,14.41,1.34,248498.94,5.65
633285.19,14.4,1.34,248399.4,5.65
633150.1,14.4,1.34,248711.14,5.66
632989.27,14.4,1.34,248489.18,5.65
633022.61,14.41,1.34,248388.42,5.65
632856.33,14.41,1.34,248491.87,5.66
632891.96,14.41,1.35,248535.09,5.66
632737.57,14.41,1.35,248337.74,5.66
632771.9,14.41,1.35,248284.99,5.66
632771.9,14.41,1.35,248284.99,5.66
632617.5,14.41,1.35,248271.63,5.66
632671.13,14.42,1.35,248260.92,5.66
632510.3,14.42,1.35,248666.92,5.67
632510.3,14.42,1.35,248700.29,5.67
632736.1,14.43,1.36,248357.48,5.66
632569.83,14.42,1.36,248950.29,5.68
632605.46,14.43,1.36,248993.51,5.68
632451.06,14.43,1.36,248788.64,5.68
632485.39,14.43,1.37,248740.59,5.68
632330.99,14.43,1.37,248899.07,5.68
632195.9,14.43,1.37,248799.95,5.68
632035.06,14.43,1.37,248683.42,5.68
631879.68,14.43,1.37,248945.44,5.69
631713.4,14.43,1.37,248788.04,5.68
631749.03,14.43,1.37,248750.32,5.68
632030.48,14.44,1.38,248610.16,5.68
631838.02,14.44,1.37,248364.31,5.68
631872.35,14.44,1.38,248653.09,5.68
631717.95,14.44,1.38,248452.18,5.68
631582.85,14.44,1.38,248352.92,5.68
631582.85,14.44,1.38,248506.99,5.68
631422.02,14.44,1.38,249217.14,5.7
631233.68,14.44,1.37,249010.92,5.7
631496.67,14.45,1.38,248535.8,5.69
631218.69,14.44,1.38,249059.29,5.7
631099.92,14.45,1.38,249106.64,5.7
630948.69,14.45,1.38,248924.74,5.7
631230.14,14.45,1.39,248808.1,5.7
631075.74,14.45,1.39,248652.01,5.69
630940.64,14.45,1.39,249107.61,5.71
630940.64,14.45,1.39,249107.61,5.71
630779.81,14.45,1.39,248771.46,5.7
630610.4,14.45,1.39,248665.41,5.7
630465.4,14.45,1.39,249052.78,5.71
630465.4,14.45,1.39,249052.78,5.71
630314.18,14.45,1.38,248887.51,5.71
630349.81,14.45,1.39,248914.29,5.71
630195.41,14.45,1.39,248713.02,5.7
630195.41,14.45,1.39,248713.02,5.7
630229.74,14.46,1.39,248677.81,5.7
630075.34,14.46,1.39,248861.42,5.71
629647.78,14.46,1.4,249394.87,5.73
629512.68,14.46,1.4,249249.85,5.73
629351.85,14.46,1.4,249155.6,5.72
629196.46,14.46,1.4,249417.64,5.73
629218.92,14.46,1.4,249452.61,5.73
629083.82,14.46,1.4,249067.45,5.73
629119.45,14.47,1.4,249055.7,5.73
628965.05,14.47,1.4,248913.31,5.73
628656.25,14.47,1.4,248953.11,5.73
628521.16,14.47,1.4,248827.1,5.73
628521.16,14.47,1.4,248827.1,5.73
628569.84,14.47,1.41,248513.27,5.72
628409.01,14.47,1.41,248849.62,5.73
628007.72,14.46,1.4,248460.47,5.72
627848.99,14.46,1.39,248301.54,5.72
627704.0,14.46,1.39,247962.79,5.71
627739.63,14.46,1.4,247889.35,5.71
627141.34,14.46,1.4,247933.65,5.72
626980.5,14.46,1.4,247764.77,5.72
627260.96,14.47,1.41,248106.01,5.72
626885.12,14.46,1.4,247798.03,5.72
626908.07,14.47,1.4,248252.32,5.73
626908.07,14.47,1.4,248252.32,5.73
627177.63,14.47,1.41,248555.78,5.74
627213.26,14.48,1.41,248599.0,5.74
627225.33,14.48,1.42,248536.2,5.74
627225.33,14.48,1.42,248548.91,5.74
627048.66,14.48,1.42,248458.67,5.74
627048.66,14.48,1.42,248458.67,5.74
626672.82,14.47,1.41,248107.0,5.73
626518.42,14.47,1.41,247909.64,5.73
626364.02,14.47,1.41,248063.37,5.73
626209.63,14.47,1.41,247928.81,5.73
626074.53,14.47,1.41,247840.37,5.73
626349.54,14.48,1.42,248609.86,5.75
626277.78,14.48,1.42,248508.14,5.75
626346.45,14.49,1.42,248466.88,5.75
626227.69,14.49,1.43,248518.35,5.75
626206.96,14.49,1.43,248516.79,5.75
626241.29,14.49,1.43,248411.02,5.75
626522.73,14.5,1.44,248306.32,5.75
626146.89,14.5,1.43,248235.6,5.75
626200.52,14.5,1.43,248396.0,5.75
626039.69,14.5,1.43,248262.01,5.75
625884.3,14.5,1.43,248183.65,5.75
625718.03,14.5,1.43,248565.96,5.76
625753.66,14.5,1.44,248570.24,5.76
625926.61,14.51,1.44,248383.81,5.76
625772.22,14.51,1.44,248627.37,5.76
625617.82,14.51,1.44,248464.53,5.76
625513.9,14.51,1.44,248515.96,5.76
624468.74,14.51,1.45,248182.98,5.77
624171.39,14.51,1.44,249507.9,5.8
624534.37,14.52,1.45,249518.51,5.8
624426.24,14.52,1.45,248720.96,5.78
624793.18,14.53,1.46,248898.33,5.79
624600.58,14.53,1.46,248518.1,5.78
624634.92,14.53,1.47,248399.5,5.78
624480.52,14.53,1.46,248306.1,5.78
624210.63,14.52,1.46,248038.61,5.77
624056.24,14.52,1.46,248229.0,5.78
624248.49,14.53,1.47,248116.24,5.78
624087.66,14.53,1.47,248697.35,5.79
624121.0,14.53,1.47,248790.38,5.79
623954.73,14.53,1.47,248814.78,5.8
622909.57,14.54,1.47,248497.45,5.8
622945.2,14.54,1.48,248411.88,5.8
623226.64,14.55,1.48,248319.57,5.8
623226.64,14.55,1.48,248319.57,5.8
623226.64,14.55,1.48,248350.66,5.8
623072.25,14.55,1.48,248610.38,5.8
623106.58,14.55,1.49,248473.11,5.8
622730.74,14.54,1.48,248343.58,5.8
622595.64,14.54,1.48,248293.65,5.8
622289.81,14.54,1.48,248681.65,5.81
622113.14,14.54,1.48,248438.15,5.81
622148.78,14.55,1.48,248481.37,5.81
621994.38,14.55,1.48,248324.6,5.81
621839.98,14.55,1.48,248223.94,5.81
621685.58,14.55,1.48,248395.57,5.81
621388.23,14.54,1.48,248227.36,5.81
621441.86,14.55,1.48,248130.22,5.81
621608.38,14.55,1.49,248395.07,5.81
621452.99,14.55,1.49,248292.06,5.81
621286.72,14.55,1.49,248457.93,5.82
621322.35,14.56,1.49,248444.26,5.82
620724.06,14.55,1.49,248260.16,5.82
620751.96,14.56,1.49,248397.4,5.83
620596.57,14.56,1.49,248212.28,5.82
620299.21,14.55,1.49,247899.7,5.82
619985.52,14.55,1.48,247585.17,5.81
619985.52,14.55,1.48,247585.17,5.81
619688.17,14.54,1.48,247282.74,5.8
619521.9,14.54,1.48,247383.96,5.81
619557.53,14.54,1.48,247427.18,5.81
619403.13,14.54,1.48,247282.0,5.81
619403.13,14.54,1.48,247282.0,5.81
619248.73,14.54,1.48,247169.74,5.8
619094.33,14.54,1.48,247174.05,5.81
619094.33,14.54,1.48,247174.05,5.81
618959.23,14.54,1.48,247176.81,5.81
618819.19,14.54,1.48,247781.42,5.82
618842.14,14.55,1.48,247435.31,5.82
618665.47,14.55,1.48,247239.71,5.81
618701.1,14.55,1.49,247282.93,5.82
618546.7,14.55,1.49,247126.15,5.81
618546.7,14.55,1.49,247126.15,5.81
618392.3,14.55,1.49,247231.5,5.82
618181.7,14.55,1.48,247017.21,5.81
618027.3,14.55,1.48,246880.49,5.81
618328.05,14.55,1.49,246810.46,5.81
618167.22,14.55,1.49,247094.16,5.82
618011.83,14.55,1.49,246919.26,5.81
618034.28,14.56,1.49,247216.29,5.82
618069.91,14.56,1.5,247259.51,5.83
617915.52,14.56,1.5,247132.15,5.82
617761.12,14.56,1.5,247002.08,5.82
617395.28,14.55,1.49,246735.65,5.82
617395.28,14.55,1.49,246734.89,5.82
617395.28,14.55,1.49,246734.89,5.82
617240.88,14.55,1.49,246778.64,5.82
617105.78,14.55,1.49,246751.63,5.82
617380.79,14.56,1.5,247445.42,5.84
617174.33,14.56,1.49,247093.27,5.83
617241.14,14.56,1.5,247083.63,5.83
617276.77,14.57,1.5,247126.85,5.83
617311.1,14.57,1.51,247013.39,5.83
617156.7,14.57,1.51,246873.93,5.83
617191.03,14.57,1.51,247060.8,5.83
617055.93,14.57,1.51,246951.86,5.83
617083.83,14.58,1.51,246850.06,5.83
617117.18,14.58,1.52,246813.36,5.83
617139.63,14.58,1.52,247689.68,5.85
617175.26,14.59,1.52,247706.24,5.86
617020.86,14.59,1.52,247576.13,5.85
616866.47,14.59,1.52,247475.47,5.85
617147.91,14.6,1.53,247673.2,5.86
617012.81,14.6,1.53,247574.93,5.86
616851.98,14.6,1.53,247446.91,5.86
616696.59,14.6,1.53,247797.74,5.87
616320.75,14.59,1.53,247523.93,5.86
615275.59,14.59,1.53,247190.95,5.86
615436.67,14.6,1.53,247413.19,5.87
615472.3,14.6,1.54,247382.28,5.87
615506.64,14.61,1.54,247250.45,5.87
615352.24,14.61,1.54,247426.15,5.87
615197.84,14.61,1.54,247310.94,5.87
615062.74,14.61,1.54,247181.67,5.87
615062.74,14.61,1.54,247218.67,5.87
614901.91,14.61,1.54,247482.71,5.88
614935.25,14.61,1.55,247520.29,5.88
615204.82,14.62,1.55,247812.24,5.89
614997.47,14.61,1.55,247602.77,5.88
614863.23,14.61,1.55,247587.07,5.88
615087.59,14.62,1.55,247650.32,5.89
614933.19,14.62,1.55,247498.28,5.88
615305.68,14.63,1.56,247648.76,5.89
615151.28,14.63,1.56,247486.34,5.89
614929.68,14.62,1.56,247220.34,5.88
614794.58,14.62,1.56,247104.91,5.88
614476.29,14.62,1.55,247431.85,5.89
614759.52,14.63,1.56,247220.98,5.88
614792.87,14.63,1.57,247063.98,5.88
613747.71,14.63,1.57,246731.0,5.88
613581.44,14.63,1.57,247691.57,5.91
613581.44,14.63,1.57,247691.57,5.91
613617.07,14.64,1.57,247679.83,5.91
613651.4,14.64,1.58,247543.51,5.91
613497.0,14.64,1.58,247696.65,5.91
613497.0,14.64,1.58,247695.66,5.91
613669.96,14.65,1.58,247581.31,5.91
613534.86,14.65,1.58,247470.51,5.91
613562.76,14.65,1.59,247918.89,5.92
613188.69,14.64,1.58,247513.11,5.91
613033.3,14.64,1.58,247355.63,5.91
612867.03,14.64,1.58,247657.52,5.92
612902.66,14.65,1.58,247639.3,5.92
612936.99,14.65,1.59,247510.59,5.92
612936.99,14.65,1.59,247510.59,5.92
612782.59,14.65,1.59,247665.59,5.92
612816.93,14.65,1.59,247566.85,5.92
612681.83,14.65,1.59,247426.57,5.92
612521.0,14.65,1.59,247737.87,5.93
612365.61,14.65,1.59,247624.72,5.93
611320.45,14.66,1.59,247291.74,5.93
611154.18,14.66,1.59,247333.01,5.93
610856.82,14.65,1.59,247025.19,5.92
610892.45,14.66,1.59,247041.75,5.93
610738.06,14.65,1.59,246911.64,5.92
610583.66,14.65,1.59,247050.81,5.93
610617.99,14.66,1.59,246819.9,5.93
610482.89,14.66,1.59,247014.89,5.93
610322.06,14.66,1.59,246771.43,5.93
610166.67,14.66,1.59,247036.42,5.93
610000.4,14.66,1.59,246862.94,5.93
610562.92,14.67,1.61,246891.79,5.93
609517.76,14.68,1.61,246574.45,5.94
609552.09,14.68,1.61,246449.42,5.93
608506.94,14.68,1.62,246116.44,5.94
608352.54,14.68,1.62,246274.3,5.94
607746.82,14.68,1.62,246021.26,5.94
607746.82,14.68,1.62,246021.26,5.94
607580.55,14.68,1.62,246613.42,5.96
607616.18,14.69,1.62,246599.75,5.96
607650.51,14.69,1.62,246470.51,5.96
607496.11,14.69,1.62,246403.72,5.96
607530.44,14.69,1.63,246563.41,5.96
607395.35,14.69,1.63,246478.63,5.96
607423.25,14.7,1.63,246397.89,5.96
607456.59,14.7,1.64,246343.15,5.96
607290.31,14.7,1.64,247031.5,5.98
607325.94,14.7,1.64,246993.79,5.98
607171.55,14.7,1.64,246841.04,5.98
607205.88,14.71,1.64,247119.11,5.99
607015.7,14.7,1.64,246847.61,5.98
606861.3,14.7,1.64,246759.32,5.98
606861.3,14.7,1.64,246759.32,5.98
606726.2,14.7,1.64,246639.59,5.98
606761.83,14.71,1.64,246633.05,5.98
606601.0,14.71,1.64,247064.58,5.99
606456.0,14.71,1.64,246585.59,5.98
606249.3,14.7,1.64,246441.91,5.98
606072.63,14.7,1.64,246465.54,5.98
605918.23,14.7,1.64,246287.47,5.98
605763.83,14.7,1.64,246507.51,5.98
604718.68,14.71,1.64,246174.53,5.99
604564.28,14.71,1.64,246098.52,5.99
604429.18,14.71,1.64,246099.96,5.99
604289.13,14.71,1.64,246005.58,5.99
604289.13,14.71,1.64,246005.58,5.99
604289.13,14.71,1.64,246005.58,5.99
604312.08,14.71,1.65,245908.97,5.99
604135.42,14.71,1.65,245994.82,5.99
604498.4,14.72,1.66,246005.43,5.99
604344.0,14.72,1.66,246074.81,5.99
604344.0,14.72,1.66,246074.81,5.99
604189.6,14.72,1.66,245788.92,5.99
604223.94,14.72,1.66,245866.25,5.99
604223.94,14.72,1.66,245866.25,5.99
604088.84,14.72,1.66,245778.54,5.99
603928.01,14.72,1.66,246136.8,6.0
604279.24,14.73,1.67,245739.16,5.99
603812.62,14.72,1.66,246277.47,6.01
603646.34,14.72,1.66,246182.58,6.0
603681.97,14.73,1.66,246170.83,6.01
603527.58,14.73,1.66,245997.53,6.0
603373.18,14.73,1.66,246183.02,6.01
603407.51,14.73,1.67,246076.75,6.01
603272.41,14.73,1.67,245955.47,6.01
603272.41,14.73,1.67,245939.33,6.01
602975.06,14.73,1.66,245675.17,6.0
602814.23,14.73,1.66,245640.64,6.0
602847.57,14.73,1.67,246069.22,6.01
603208.18,14.74,1.68,246319.79,6.02
603432.54,14.75,1.68,246383.03,6.02
603278.15,14.75,1.68,246209.51,6.02
603123.75,14.75,1.68,246110.09,6.02
602814.22,14.74,1.68,245952.47,6.01
602848.55,14.75,1.68,246125.11,6.02
603240.34,14.76,1.69,246043.0,6.02
603079.51,14.76,1.69,245923.67,6.02
603079.51,14.76,1.69,245923.67,6.02
602924.12,14.76,1.69,246576.67,6.03
602924.12,14.76,1.69,246576.67,6.03
602757.85,14.76,1.69,246657.05,6.04
602260.96,14.75,1.68,246234.21,6.03
601215.8,14.75,1.68,245901.23,6.03
601251.43,14.75,1.69,245944.44,6.03
601623.92,14.76,1.7,245777.41,6.03
601433.74,14.76,1.7,245980.59,6.04
601715.19,14.77,1.7,245848.32,6.03
601888.14,14.78,1.71,245692.71,6.03
601591.44,14.77,1.7,246151.83,6.04
601591.44,14.77,1.7,246151.83,6.04
601591.44,14.77,1.7,246151.83,6.04
601456.34,14.77,1.71,245828.6,6.04
601080.49,14.76,1.7,245672.39,6.03
601108.39,14.77,1.7,246409.1,6.05
601108.39,14.77,1.7,246409.1,6.05
601399.24,14.77,1.71,246494.15,6.06
601411.3,14.78,1.71,246828.13,6.06
601446.93,14.78,1.72,246854.91,6.07
601071.09,14.77,1.71,246407.07,6.06
601352.54,14.78,1.72,246252.49,6.05
601352.54,14.78,1.72,246270.49,6.05
601055.18,14.78,1.71,246027.38,6.05
601089.52,14.78,1.72,245958.07,6.05
600935.12,14.78,1.72,246146.56,6.05
599889.96,14.78,1.72,245813.58,6.06
599504.12,14.78,1.71,245825.97,6.06
599557.75,14.78,1.72,245709.48,6.06
599396.92,14.78,1.72,245658.33,6.06
599430.26,14.78,1.72,245546.94,6.06
599430.26,14.78,1.72,245546.94,6.06
599263.99,14.78,1.72,246104.25,6.07
599299.62,14.79,1.72,246108.53,6.07
599333.95,14.79,1.73,245993.97,6.07
599179.55,14.79,1.73,246193.19,6.08
599025.15,14.79,1.73,246058.53,6.08
597980.0,14.8,1.73,245725.55,6.08
597844.9,14.8,1.73,245537.2,6.08
597684.07,14.8,1.73,245975.74,6.09
597983.14,14.8,1.74,245756.47,6.08
597662.77,14.8,1.73,246033.68,6.09
597432.41,14.8,1.73,245678.82,6.08
597903.88,14.81,1.74,245721.15,6.09
597528.04,14.8,1.74,245559.01,6.08
596482.88,14.81,1.74,245226.02,6.09
596482.88,14.81,1.74,245192.08,6.09
596764.32,14.81,1.75,245461.96,6.09
596764.32,14.81,1.75,245499.44,6.09
596991.11,14.82,1.76,245265.01,6.09
596836.72,14.82,1.76,245422.57,6.09
596460.87,14.81,1.75,245245.09,6.09
596325.78,14.81,1.75,245151.66,6.09
596164.94,14.81,1.75,245844.18,6.11
596073.64,14.82,1.75,245278.7,6.1
596032.01,14.82,1.75,245714.51,6.11
596067.64,14.82,1.76,245731.07,6.11
595913.24,14.82,1.76,245540.02,6.11
595622.05,14.82,1.75,245230.08,6.1
594576.9,14.82,1.75,244897.1,6.1
594268.1,14.82,1.75,245040.21,6.11
594321.73,14.82,1.76,244925.53,6.11
594596.75,14.83,1.77,244836.41,6.11
594441.36,14.83,1.77,245324.05,6.12
594322.59,14.84,1.77,245135.93,6.12
594178.62,14.83,1.77,244687.01,6.11
594178.62,14.83,1.77,244729.57,6.11
594012.34,14.83,1.77,245073.98,6.12
594012.34,14.83,1.77,245073.98,6.12
594012.34,14.83,1.77,245073.98,6.12
594046.68,14.84,1.77,245203.18,6.12
594328.12,14.85,1.78,245065.44,6.12
594193.02,14.85,1.78,245046.5,6.12
594036.83,14.84,1.78,244887.57,6.12
594294.38,14.85,1.79,245507.04,6.14
594138.99,14.85,1.79,245555.54,6.14
593972.71,14.85,1.79,245621.46,6.14
594008.34,14.85,1.79,245590.55,6.14
593853.95,14.85,1.79,245433.33,6.14
593888.28,14.86,1.79,245562.53,6.14
593733.88,14.86,1.79,245406.78,6.14
593598.78,14.86,1.79,246139.85,6.16
593598.78,14.86,1.79,246139.85,6.16
593222.94,14.85,1.79,245966.1,6.16
593250.84,14.85,1.79,245531.16,6.15
593195.04,14.86,1.79,245883.75,6.16
593230.67,14.86,1.8,245834.21,6.16
593153.54,14.86,1.8,245631.38,6.15
593443.21,14.87,1.81,245503.29,6.15
593288.81,14.87,1.81,245722.22,6.16
592243.65,14.88,1.81,245389.24,6.16
592416.61,14.88,1.82,245263.86,6.16
592281.51,14.88,1.82,245132.38,6.16
592120.68,14.88,1.82,246105.53,6.19
591767.4,14.88,1.81,245944.52,6.18
591803.03,14.88,1.82,245923.01,6.18
591648.63,14.88,1.82,245754.06,6.18
591494.23,14.88,1.82,245979.71,6.19
591494.23,14.88,1.82,245979.71,6.19
591155.85,14.87,1.81,245631.08,6.18
591190.18,14.88,1.81,245388.77,6.17
591473.46,14.89,1.82,245641.41,6.18
591312.63,14.89,1.82,245489.53,6.18
591370.72,14.89,1.83,244767.31,6.16
591225.72,14.89,1.83,245302.96,6.18
591514.52,14.9,1.83,246218.65,6.2
591086.95,14.9,1.84,246029.09,6.2
591086.95,14.9,1.84,246029.09,6.2
591086.95,14.9,1.84,246029.09,6.2
591099.02,14.91,1.84,246052.26,6.2
590963.92,14.91,1.84,245999.4,6.21
590963.92,14.91,1.84,245999.4,6.21
590991.82,14.91,1.85,246224.09,6.21
591025.16,14.91,1.85,246277.58,6.21
591025.16,14.91,1.85,246277.58,6.21
589980.0,14.92,1.85,245960.25,6.22
589813.73,14.92,1.85,245965.7,6.22
589849.36,14.92,1.86,245992.48,6.22
589849.36,14.92,1.86,245992.48,6.22
590113.34,14.93,1.87,245785.93,6.22
589958.94,14.93,1.87,245997.76,6.23
589804.54,14.93,1.87,245876.54,6.22
589669.44,14.93,1.87,245767.02,6.22
589510.71,14.93,1.86,245608.69,6.22
589349.88,14.93,1.86,245593.65,6.22
589383.22,14.93,1.87,245799.34,6.23
589405.68,14.94,1.87,246167.41,6.24
589441.31,14.94,1.88,246145.89,6.24
589286.91,14.94,1.88,245976.95,6.24
589132.51,14.94,1.88,246216.33,6.24
588978.12,14.94,1.87,246128.13,6.24
589031.75,14.94,1.88,246021.66,6.24
588814.39,14.94,1.87,245775.71,6.24
589089.4,14.95,1.88,245691.41,6.23
588944.4,14.95,1.88,246334.54,6.25
588956.47,14.95,1.89,246392.73,6.25
588992.1,14.96,1.89,246355.02,6.26
588837.7,14.96,1.89,246202.27,6.25
588683.3,14.96,1.89,246395.62,6.26
588528.9,14.96,1.89,246256.79,6.26
588393.8,14.96,1.89,246150.98,6.26
588073.8,14.95,1.88,245830.98,6.25
588073.8,14.95,1.88,245830.98,6.25
588101.7,14.95,1.89,246169.41,6.26
587946.32,14.95,1.89,246101.76,6.26
587780.04,14.95,1.89,245910.47,6.26
588196.86,14.97,1.9,245888.37,6.26
588231.19,14.97,1.9,245734.27,6.25
588076.79,14.97,1.9,245947.95,6.26
588111.13,14.97,1.91,245738.73,6.26
588111.13,14.97,1.91,245738.73,6.26
588164.76,14.98,1.91,245697.64,6.26
588003.93,14.98,1.91,246219.75,6.27
588037.27,14.98,1.92,246444.04,6.28
587871.0,14.98,1.92,246512.42,6.28
587906.63,14.99,1.92,246555.64,6.28
587940.96,14.99,1.92,246442.19,6.28
587729.09,14.98,1.92,246229.4,6.28
587562.41,14.98,1.92,246026.35,6.27
587789.2,14.99,1.93,246134.06,6.28
587789.2,14.99,1.93,246134.06,6.28
587823.53,14.99,1.93,246030.19,6.28
587688.43,14.99,1.93,245919.9,6.27
586643.28,15.0,1.93,245586.92,6.28
586863.63,15.01,1.94,246166.49,6.29
586708.25,15.01,1.94,246025.6,6.29
586541.97,15.01,1.94,246580.16,6.31
586577.6,15.01,1.95,246606.94,6.31
586423.2,15.01,1.95,246399.84,6.31
586596.16,15.02,1.95,246530.67,6.31
586596.16,15.02,1.95,246552.43,6.31
586441.76,15.02,1.95,246372.26,6.31
586306.66,15.02,1.95,246898.14,6.32
585930.82,15.01,1.94,246520.88,6.31
585769.99,15.01,1.94,246356.6,6.31
586092.38,15.02,1.95,246104.96,6.31
586128.01,15.02,1.96,246067.24,6.31
585976.68,15.02,1.96,246710.18,6.33
585822.29,15.02,1.96,246557.43,6.32
585533.91,15.02,1.95,246280.78,6.32
585379.51,15.02,1.95,246609.36,6.33
585178.49,15.01,1.95,246510.94,6.32
585459.93,15.02,1.96,246309.98,6.32
585324.84,15.02,1.96,246146.4,6.32
584279.68,15.03,1.96,245813.41,6.32
584139.63,15.03,1.96,246905.39,6.35
584005.4,15.03,1.96,246291.16,6.34
583846.67,15.02,1.96,246132.43,6.33
583638.45,15.02,1.96,245947.84,6.33
583638.45,15.02,1.96,245929.84,6.33
583638.45,15.02,1.96,245949.11,6.33
583638.45,15.02,1.96,245949.11,6.33
583674.09,15.03,1.96,245992.32,6.33
583847.04,15.03,1.97,245807.16,6.33
583881.37,15.04,1.97,245747.72,6.33
583505.53,15.03,1.97,245408.01,6.32
583351.13,15.03,1.97,245688.83,6.33
583216.03,15.03,1.97,245595.64,6.33
583055.2,15.03,1.97,245455.33,6.33
582987.9,15.03,1.97,246162.33,6.35
583067.13,15.04,1.97,246151.52,6.35
583291.49,15.05,1.98,246214.76,6.35
583137.09,15.05,1.98,246081.28,6.35
582982.69,15.05,1.98,245941.82,6.35
583246.67,15.05,1.99,246065.33,6.35
583300.31,15.06,1.99,245994.22,6.35
583300.31,15.06,1.99,245980.25,6.35
583328.21,15.06,2.0,245895.73,6.35
583172.82,15.06,2.0,246765.45,6.37
583195.27,15.07,2.0,246771.46,6.38
583230.9,15.07,2.01,246814.67,6.38
583265.24,15.08,2.01,246701.22,6.38
583110.84,15.08,2.01,246561.76,6.37
582956.44,15.08,2.01,246807.05,6.38
582739.08,15.07,2.01,246553.9,6.38
582603.98,15.07,2.01,246366.51,6.37
582824.34,15.08,2.01,246726.5,6.38
582668.95,15.08,2.01,246669.53,6.38
582502.68,15.08,2.01,246686.31,6.39
582538.31,15.08,2.02,246690.59,6.39
582383.91,15.08,2.02,246524.66,6.38
582229.51,15.08,2.02,246472.09,6.38
582263.84,15.09,2.02,246605.14,6.39
582128.75,15.09,2.02,246536.59,6.39
581967.91,15.09,2.02,246434.86,6.39
581812.53,15.09,2.02,246687.72,6.4
581834.98,15.09,2.03,246717.96,6.4
581543.79,15.08,2.02,246625.02,6.4
581579.42,15.09,2.02,246629.3,6.4
581425.03,15.09,2.02,246446.62,6.4
581270.63,15.09,2.02,246458.08,6.4
581552.07,15.1,2.03,246982.66,6.41
581744.33,15.11,2.04,246820.14,6.41
581453.14,15.1,2.04,246407.07,6.4
581453.14,15.1,2.04,246408.65,6.4
581313.09,15.1,2.04,246198.77,6.4
581313.09,15.1,2.04,246183.83,6.39
581087.45,15.1,2.04,246745.61,6.41
581087.45,15.1,2.04,246745.61,6.41
581123.08,15.11,2.04,246692.71,6.41
