ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
527,2284,1916260,6212,1943260
527,2284,1916260,6212,1943260
527,2284,1916260,6212,1943260
527,2284,1916260,6212,1943260
527,2284,1917070,6212,1944070
527,2284,1917530,6212,1944530
528,2286,1918340,6212,1945340
528,2286,1918340,6212,1946340
528,2286,1919340,6212,1947340
529,2288,1919930,6212,1947930
529,2288,1920400,6212,1948400
529,2288,1920400,6212,1948400
529,2288,1920860,6212,1948860
529,2288,1921670,6212,1949670
530,2296,1922670,6212,1950670
530,2296,1923140,6212,1951140
530,2296,1923950,6212,1951950
530,2296,1924950,6212,1952950
530,2296,1925950,6212,1953950
530,2296,1926950,6212,1954950
530,2296,1927420,6212,1955420
530,2296,1928420,6212,1956420
530,2296,1929420,6212,1957420
530,2296,1930070,6212,1958070
530,2296,1931070,6212,1959070
531,2304,1932070,6212,1960070
531,2304,1932530,6212,1960530
532,2306,1933530,6212,1961530
532,2306,1934000,6212,1962000
532,2306,1934230,6212,1962230
532,2306,1934880,6212,1962880
532,2306,1935880,6212,1963880
532,2306,1936880,6212,1964880
532,2306,1937530,6212,1965530
532,2306,1938340,6212,1966340
532,2306,1939340,6212,1967340
533,2314,1947340,6212,1975340
534,2322,1948150,6212,1976150
535,2324,1948800,6212,1976800
535,2324,1949800,6212,1977800
535,2324,1950800,6212,1978800
535,2324,1951610,6212,1979610
535,2324,1951840,6212,1979840
535,2324,1952840,6212,1980840
536,2326,1953650,6212,1981650
537,2334,1961650,6212,1989650
537,2334,1962650,6212,1990650
538,2342,1963460,6212,1991460
538,2342,1964460,6212,1992460
538,2342,1964930,6212,1992930
538,2342,1965740,6212,1993740
538,2342,1966550,6212,1994550
538,2342,1967200,6212,1995200
538,2342,1968200,6212,1996200
538,2342,1969200,6212,1997200
538,2342,1970200,6212,1998200
538,2342,1970430,6212,1998430
538,2342,1971430,6212,1999430
538,2342,1972430,6212,2000430
538,2342,1972890,6212,2000890
538,2342,1973360,6212,2001360
538,2342,1974360,6212,2002360
538,2342,1975360,6212,2003360
538,2342,1975630,6212,2003630
538,2342,1975630,6212,2003630
538,2342,1976630,6212,2004630
538,2342,1976740,6212,2004740
538,2342,1976740,6212,2004740
538,2342,1977740,6212,2005740
538,2342,1978740,6212,2006740
539,2350,1979740,6212,2007740
539,2350,1980210,6212,2008210
539,2350,1981210,6212,2009210
539,2350,1982020,6212,2010020
539,2350,1983020,6212,2011020
539,2350,1983830,6212,2011830
540,2352,1984640,6212,2012640
540,2352,1985640,6212,2013640
540,2352,1986640,6212,2014640
540,2352,1986960,6212,2014960
540,2352,1986960,6212,2014960
540,2352,1987960,6212,2015960
541,2360,1988430,6212,2016430
542,2362,1989430,6212,2017430
542,2362,1990430,6212,2018430
542,2362,1991240,6212,2019240
542,2362,1991240,6212,2019240
542,2362,1992240,6212,2020240
542,2362,1993240,6212,2021240
542,2362,1993240,6212,2021240
542,2362,1994240,6212,2022240
542,2362,1995240,6212,2023240
542,2362,1996240,6212,2024240
543,2370,1996240,6212,2024240
543,2370,1997050,6212,2025050
543,2370,1998050,6212,2026050
543,2370,1999050,6212,2027050
543,2370,2000050,6212,2028050
543,2370,2001050,6212,2029050
543,2370,2001700,6212,2029700
543,2370,2002700,6212,2030700
543,2370,2003700,6212,2031700
544,2378,2004700,6212,2032700
544,2378,2005700,6212,2033700
544,2378,2005700,6212,2033700
544,2378,2006510,6212,2034510
544,2378,2007100,6212,2035100
544,2378,2008100,6212,2036100
544,2378,2009100,6212,2037100
545,2380,2010100,6212,2038100
546,2382,2010650,6212,2038650
546,2382,2011650,6212,2039650
546,2382,2011650,6212,2040650
546,2382,2012650,6212,2041650
547,2390,2012650,6212,2041650
547,2390,2013460,6212,2042460
547,2390,2014270,6212,2043270
547,2390,2014740,6212,2043740
547,2390,2015740,6212,2044740
547,2390,2016740,6212,2045740
547,2390,2017210,6212,2046210
547,2390,2017670,6212,2046670
547,2390,2018480,6212,2047480
547,2390,2018950,6212,2047950
547,2390,2019420,6212,2048420
547,2390,2020420,6212,2049420
548,2392,2020890,6212,2049890
549,2400,2021890,6212,2050890
549,2400,2022360,6212,2051360
549,2400,2022360,6212,2051360
549,2400,2023360,6212,2052360
549,2400,2023360,6212,2052360
549,2400,2024360,6212,2053360
549,2400,2025360,6212,2054360
550,2402,2026170,6212,2055170
550,2402,2027170,6212,2056170
550,2402,2027650,6212,2056650
550,2402,2028120,6212,2057120
550,2402,2028120,6212,2057120
550,2402,2029120,6212,2058120
550,2402,2029120,6212,2058120
551,2410,2033120,6212,2062120
551,2410,2033120,6212,2062120
551,2410,2033580,6212,2062580
551,2410,2034580,6212,2063580
551,2410,2035580,6212,2064580
551,2410,2036050,6212,2065050
551,2410,2036700,6212,2065700
552,2418,2037700,6212,2066700
552,2418,2038700,6212,2067700
553,2420,2039170,6212,2068170
553,2420,2039980,6212,2068980
553,2420,2039980,6212,2068980
553,2420,2040790,6212,2069790
553,2420,2040790,6212,2069790
553,2420,2041260,6212,2070260
553,2420,2042070,6212,2071070
553,2420,2043070,6212,2072070
553,2420,2043880,6212,2072880
553,2420,2044350,6212,2073350
553,2420,2044820,6212,2073820
553,2420,2045820,6212,2074820
554,2428,2046820,6212,2075820
554,2428,2046820,6212,2076820
554,2428,2047290,6212,2077290
554,2428,2047290,6212,2077290
554,2428,2047610,6212,2077610
554,2428,2048080,6212,2078080
554,2428,2048550,6212,2078550
554,2428,2049360,6212,2079360
554,2428,2049820,6212,2079820
554,2428,2050630,6212,2080630
554,2428,2051180,6212,2081180
554,2428,2052180,6212,2082180
554,2428,2053180,6212,2083180
554,2428,2054180,6212,2084180
555,2436,2055180,6212,2085180
555,2436,2055990,6212,2085990
555,2436,2055990,6212,2085990
555,2436,2056100,6212,2086100
555,2436,2056570,6212,2086570
555,2436,2057570,6212,2087570
556,2438,2058570,6212,2088570
556,2438,2059220,6212,2089220
556,2438,2060220,6212,2090220
556,2438,2060220,6212,2090220
556,2438,2060220,6212,2090220
556,2438,2060330,6212,2090330
556,2438,2061140,6212,2091140
556,2438,2061360,6212,2091360
556,2438,2062360,6212,2092360
556,2438,2062360,6212,2092360
556,2438,2062830,6212,2092830
556,2438,2063300,6212,2093300
557,2446,2064300,6212,2094300
557,2446,2065300,6212,2095300
557,2446,2066300,6212,2096300
557,2446,2067300,6212,2097300
557,2446,2068300,6212,2098300
557,2446,2069110,6212,2099110
557,2446,2070110,6212,2100110
557,2446,2071110,6212,2101110
557,2446,2071270,6212,2101270
557,2446,2071740,6212,2101740
557,2446,2072740,6212,2102740
557,2446,2072740,6212,2102740
558,2454,2073740,6212,2103740
558,2454,2074390,6212,2104390
559,2456,2075200,6212,2105200
559,2456,2076200,6212,2106200
559,2456,2077200,6212,2107200
559,2456,2078200,6212,2108200
559,2456,2079200,6212,2109200
559,2456,2080200,6212,2110200
559,2456,2081010,6212,2111010
559,2456,2081480,6212,2111480
560,2458,2082130,6212,2112130
560,2458,2082680,6212,2112680
560,2458,2082910,6212,2112910
560,2458,2083910,6212,2113910
561,2466,2084910,6212,2114910
562,2474,2092910,6212,2122910
563,2482,2093720,6212,2123720
563,2482,2094720,6212,2124720
563,2482,2095720,6212,2125720
563,2482,2095720,6212,2125720
564,2484,2096720,6212,2126720
564,2484,2097720,6212,2127720
564,2484,2098720,6212,2128720
564,2484,2099190,6212,2129190
564,2484,2100190,6212,2130190
565,2486,2100510,6212,2130510
566,2488,2101510,6212,2131510
566,2488,2102510,6212,2132510
567,2490,2102980,6212,2132980
568,2492,2103980,6212,2133980
568,2492,2104980,6212,2134980
568,2492,2105790,6212,2135790
568,2492,2106790,6212,2136790
568,2492,2107790,6212,2137790
568,2492,2108260,6212,2138260
568,2492,2108260,6212,2138260
568,2492,2108850,6212,2138850
568,2492,2109850,6212,2139850
568,2492,2110320,6212,2140320
568,2492,2110320,6212,2140320
568,2492,2111320,6212,2141320
568,2492,2111910,6212,2141910
568,2492,2112560,6212,2142560
569,2500,2113370,6212,2143370
569,2500,2113530,6212,2143530
569,2500,2114180,6212,2144180
569,2500,2114180,6212,2144180
570,2502,2114410,6212,2144410
570,2502,2115410,6212,2145410
570,2502,2115410,6212,2145410
570,2502,2116410,6212,2146410
570,2502,2116880,6212,2146880
570,2502,2117880,6212,2147880
570,2502,2118880,6212,2148880
570,2502,2119350,6212,2149350
570,2502,2119670,6212,2149670
570,2502,2119900,6212,2149900
570,2502,2119900,6212,2149900
570,2502,2120370,6212,2150370
570,2502,2120370,6212,2150370
570,2502,2121370,6212,2151370
570,2502,2121530,6212,2151530
570,2502,2122530,6212,2152530
570,2502,2122690,6212,2152690
571,2510,2123340,6212,2153340
571,2510,2124340,6212,2154340
571,2510,2124340,6212,2154340
572,2512,2125150,6212,2155150
572,2512,2126150,6212,2156150
572,2512,2127150,6212,2157150
572,2512,2127620,6212,2157620
572,2512,2128430,6212,2158430
572,2512,2129430,6212,2159430
573,2514,2130240,6212,2160240
573,2514,2131240,6212,2161240
574,2516,2132240,6212,2162240
574,2516,2133240,6212,2163240
575,2524,2134240,6212,2164240
575,2524,2134560,6212,2164560
575,2524,2135560,6212,2165560
576,2526,2136030,6212,2166030
576,2526,2136840,6212,2166840
576,2526,2137060,6212,2167060
576,2526,2138060,6212,2168060
576,2526,2138060,6212,2168060
576,2526,2139060,6212,2169060
576,2526,2139290,6212,2169290
576,2526,2139290,6212,2169290
576,2526,2140290,6212,2170290
576,2526,2140760,6212,2170760
576,2526,2140760,6212,2170760
577,2528,2141570,6212,2171570
577,2528,2142570,6212,2172570
578,2536,2143220,6212,2173220
578,2536,2143270,6212,2173270
578,2536,2144270,6212,2174270
578,2536,2145080,6212,2175080
578,2536,2145550,6212,2175550
578,2536,2146200,6212,2176200
578,2536,2146200,6212,2176200
578,2536,2147200,6212,2177200
578,2536,2147200,6212,2177200
578,2536,2148200,6212,2178200
578,2536,2149200,6212,2179200
578,2536,2149670,6212,2179670
578,2536,2150670,6212,2180670
579,2538,2151480,6212,2181480
579,2538,2152480,6212,2182480
579,2538,2153290,6212,2183290
579,2538,2154290,6212,2184290
580,2546,2155290,6212,2185290
580,2546,2155760,6212,2185760
580,2546,2156080,6212,2186080
580,2546,2157080,6212,2187080
580,2546,2157890,6212,2187890
580,2546,2158890,6212,2188890
580,2546,2159890,6212,2189890
580,2546,2160890,6212,2190890
581,2554,2160890,6212,2190890
581,2554,2161360,6212,2191360
582,2556,2162360,6212,2192360
582,2556,2163360,6212,2193360
582,2556,2163830,6212,2193830
582,2556,2164050,6212,2194050
582,2556,2164280,6212,2194280
583,2558,2165280,6212,2195280
583,2558,2165870,6212,2195870
583,2558,2166680,6212,2196680
583,2558,2167680,6212,2197680
583,2558,2167910,6212,2197910
583,2558,2168910,6212,2198910
584,2566,2169910,6212,2199910
584,2566,2170910,6212,2200910
584,2566,2171910,6212,2201910
585,2568,2172910,6212,2202910
585,2568,2172910,6212,2202910
585,2568,2173720,6212,2203720
585,2568,2174530,6212,2204530
585,2568,2175530,6212,2205530
585,2568,2175530,6212,2205530
585,2568,2176530,6212,2206530
585,2568,2176530,6212,2206530
585,2568,2177530,6212,2207530
585,2568,2177530,6212,2207530
586,2576,2178180,6212,2208180
586,2576,2178180,6212,2208180
586,2576,2178180,6212,2209180
586,2576,2178990,6212,2209990
586,2576,2179990,6212,2210990
586,2576,2180990,6212,2211990
586,2576,2181210,6212,2212210
586,2576,2182210,6212,2213210
586,2576,2183210,6212,2214210
586,2576,2184210,6212,2215210
586,2576,2185210,6212,2216210
587,2578,2185210,6212,2216210
587,2578,2185680,6212,2216680
588,2586,2186680,6212,2217680
588,2586,2187150,6212,2218150
588,2586,2187960,6212,2218960
588,2586,2188960,6212,2219960
588,2586,2189960,6212,2220960
588,2586,2190550,6212,2221550
588,2586,2191550,6212,2222550
589,2588,2192550,6212,2223550
589,2588,2193550,6212,2224550
589,2588,2194550,6212,2225550
589,2588,2195550,6212,2226550
590,2596,2195550,6212,2226550
590,2596,2196360,6212,2227360
590,2596,2197360,6212,2228360
590,2596,2197360,6212,2228360
590,2596,2198360,6212,2229360
590,2596,2199360,6212,2230360
591,2598,2199830,6212,2230830
591,2598,2200380,6212,2231380
591,2598,2201380,6212,2232380
592,2606,2202380,6212,2233380
592,2606,2203380,6212,2234380
592,2606,2203850,6212,2234850
592,2606,2204850,6212,2235850
592,2606,2205850,6212,2236850
593,2608,2206500,6212,2237500
593,2608,2206970,6212,2237970
593,2608,2206970,6212,2237970
593,2608,2207970,6212,2238970
593,2608,2208970,6212,2239970
594,2616,2209970,6212,2240970
594,2616,2210780,6212,2241780
594,2616,2211100,6212,2242100
594,2616,2211910,6212,2242910
594,2616,2211910,6212,2242910
594,2616,2212230,6212,2243230
594,2616,2213230,6212,2244230
594,2616,2214230,6212,2245230
594,2616,2214550,6212,2245550
594,2616,2214780,6212,2245780
594,2616,2215010,6212,2246010
595,2620,2215820,6212,2246820
595,2620,2216630,6212,2247630
595,2620,2217630,6212,2248630
595,2620,2217950,6212,2248950
595,2620,2218760,6212,2249760
595,2620,2219760,6212,2250760
595,2620,2220220,6212,2251220
595,2620,2221220,6212,2252220
595,2620,2221220,6212,2252220
596,2628,2222220,6212,2253220
596,2628,2223030,6212,2254030
596,2628,2223190,6212,2254190
596,2628,2224190,6212,2255190
596,2628,2224410,6212,2255410
596,2628,2225410,6212,2256410
596,2628,2225410,6212,2256410
597,2630,2226410,6212,2257410
598,2632,2227060,6212,2258060
598,2632,2228060,6212,2259060
598,2632,2228060,6212,2259060
598,2632,2229060,6212,2260060
598,2632,2230060,6212,2261060
598,2632,2231060,6212,2262060
598,2632,2231060,6212,2262060
599,2634,2231710,6212,2262710
599,2634,2232180,6212,2263180
599,2634,2233180,6212,2264180
600,2642,2234180,6212,2265180
601,2644,2234650,6212,2265650
601,2644,2235110,6212,2266110
601,2644,2235580,6212,2266580
601,2644,2236580,6212,2267580
601,2644,2237580,6212,2268580
601,2644,2238580,6212,2269580
602,2646,2239580,6212,2270580
602,2646,2239580,6212,2270580
602,2646,2240580,6212,2271580
602,2646,2240800,6212,2271800
602,2646,2240800,6212,2271800
602,2646,2241120,6212,2272120
602,2646,2242120,6212,2273120
602,2646,2242120,6212,2273120
603,2648,2242670,6212,2273670
603,2648,2243670,6212,2274670
603,2648,2244140,6212,2275140
604,2656,2245140,6212,2276140
604,2656,2246140,6212,2277140
604,2656,2247140,6212,2278140
604,2656,2247610,6212,2278610
604,2656,2248610,6212,2279610
604,2656,2248930,6212,2279930
604,2656,2249930,6212,2280930
604,2656,2249930,6212,2280930
605,2664,2250930,6212,2281930
605,2664,2251090,6212,2282090
605,2664,2251560,6212,2282560
605,2664,2252560,6212,2283560
605,2664,2252560,6212,2283560
605,2664,2252560,6212,2283560
605,2664,2253030,6212,2284030
605,2664,2254030,6212,2285030
606,2666,2254680,6212,2285680
606,2666,2255680,6212,2286680
606,2666,2256150,6212,2287150
606,2666,2256960,6212,2287960
606,2666,2257960,6212,2288960
606,2666,2258770,6212,2289770
606,2666,2259580,6212,2290580
607,2674,2260580,6212,2291580
608,2676,2261580,6212,2292580
608,2676,2262050,6212,2293050
608,2676,2263050,6212,2294050
608,2676,2264050,6212,2295050
608,2676,2264370,6212,2295370
608,2676,2264370,6212,2295370
608,2676,2265020,6212,2296020
608,2676,2265830,6212,2296830
608,2676,2266150,6212,2297150
608,2676,2267150,6212,2298150
609,2684,2268150,6212,2299150
609,2684,2269150,6212,2300150
610,2686,2270150,6212,2301150
610,2686,2270470,6212,2301470
610,2686,2271470,6212,2302470
610,2686,2271470,6212,2302470
610,2686,2272470,6212,2303470
610,2686,2272470,6212,2303470
611,2688,2273470,6212,2304470
611,2688,2274470,6212,2305470
611,2688,2275280,6212,2306280
611,2688,2276280,6212,2307280
612,2690,2277280,6212,2308280
612,2690,2277280,6212,2308280
612,2690,2277600,6212,2308600
612,2690,2278410,6212,2309410
612,2690,2279410,6212,2310410
612,2690,2280410,6212,2311410
612,2690,2281410,6212,2312410
613,2692,2282220,6212,2313220
613,2692,2282220,6212,2313220
614,2700,2283220,6212,2314220
614,2700,2283700,6212,2314700
614,2700,2284700,6212,2315700
614,2700,2285700,6212,2316700
615,2702,2286510,6212,2317510
615,2702,2287320,6212,2318320
615,2702,2288320,6212,2319320
615,2702,2289320,6212,2320320
615,2702,2290320,6212,2321320
615,2702,2291320,6212,2322320
615,2702,2292320,6212,2323320
615,2702,2293130,6212,2324130
615,2702,2293130,6212,2324130
615,2702,2294130,6212,2325130
616,2710,2295130,6212,2326130
616,2710,2295940,6212,2326940
616,2710,2296940,6212,2327940
616,2710,2297410,6212,2328410
616,2710,2297410,6212,2328410
616,2710,2298410,6212,2329410
616,2710,2298880,6212,2329880
617,2712,2299880,6212,2330880
618,2714,2300470,6212,2331470
618,2714,2300470,6212,2331470
618,2714,2301280,6212,2332280
618,2714,2302090,6212,2333090
618,2714,2302090,6212,2333090
618,2714,2303090,6212,2334090
618,2714,2303560,6212,2334560
618,2714,2303670,6212,2334670
618,2714,2304260,6212,2335260
618,2714,2305260,6212,2336260
618,2714,2306260,6212,2337260
618,2714,2306260,6212,2337260
619,2722,2307260,6212,2338260
620,2724,2307910,6212,2338910
620,2724,2308720,6212,2339720
620,2724,2309720,6212,2340720
620,2724,2310720,6212,2341720
620,2724,2311720,6212,2342720
620,2724,2312720,6212,2343720
620,2724,2313720,6212,2344720
620,2724,2314190,6212,2345190
621,2726,2314840,6212,2345840
622,2734,2318840,6212,2349840
622,2734,2318840,6212,2349840
622,2734,2319070,6212,2350070
622,2734,2319540,6212,2350540
622,2734,2320540,6212,2351540
622,2734,2321540,6212,2352540
622,2734,2321700,6212,2352700
622,2734,2322510,6212,2353510
622,2734,2323510,6212,2354510
622,2734,2323980,6212,2354980
623,2736,2324790,6212,2355790
623,2736,2325790,6212,2356790
623,2736,2325790,6212,2356790
623,2736,2326790,6212,2357790
623,2736,2326790,6212,2358790
623,2736,2327250,6212,2359250
624,2744,2328250,6212,2360250
625,2746,2328710,6212,2360710
626,2748,2329710,6212,2361710
626,2748,2329710,6212,2361710
626,2748,2330710,6212,2362710
626,2748,2331520,6212,2363520
626,2748,2331520,6212,2363520
626,2748,2332520,6212,2364520
626,2748,2333520,6212,2365520
626,2748,2334520,6212,2366520
626,2748,2335520,6212,2367520
626,2748,2336520,6212,2368520
627,2756,2336520,6212,2368520
627,2756,2337520,6212,2369520
627,2756,2337520,6212,2369520
627,2756,2337520,6212,2369520
627,2756,2338330,6212,2370330
627,2756,2338800,6212,2370800
627,2756,2339610,6212,2371610
627,2756,2340610,6212,2372610
627,2756,2340840,6212,2372840
627,2756,2341310,6212,2373310
627,2756,2341310,6212,2373310
628,2764,2341780,6212,2373780
628,2764,2342780,6212,2374780
628,2764,2343780,6212,2375780
628,2764,2344590,6212,2376590
628,2764,2345590,6212,2377590
628,2764,2346590,6212,2378590
628,2764,2347590,6212,2379590
628,2764,2348590,6212,2380590
629,2772,2348590,6212,2380590
629,2772,2348910,6212,2380910
629,2772,2349380,6212,2381380
629,2772,2349850,6212,2381850
629,2772,2350850,6212,2382850
629,2772,2350850,6212,2382850
629,2772,2351850,6212,2383850
629,2772,2352320,6212,2384320
629,2772,2352320,6212,2384320
630,2780,2352970,6212,2384970
630,2780,2353970,6212,2385970
630,2780,2354970,6212,2386970
631,2782,2355970,6212,2387970
631,2782,2356970,6212,2388970
631,2782,2357970,6212,2389970
631,2782,2358970,6212,2390970
632,2790,2358970,6212,2390970
632,2790,2359970,6212,2391970
632,2790,2359970,6212,2391970
632,2790,2360780,6212,2392780
632,2790,2361590,6212,2393590
632,2790,2362590,6212,2394590
632,2790,2363590,6212,2395590
632,2790,2364060,6212,2396060
632,2790,2364280,6212,2396280
632,2790,2365280,6212,2397280
632,2790,2366090,6212,2398090
632,2790,2366090,6212,2398090
632,2790,2366320,6212,2398320
632,2790,2367320,6212,2399320
633,2798,2368320,6212,2400320
633,2798,2369320,6212,2401320
633,2798,2370320,6212,2402320
633,2798,2371320,6212,2403320
633,2798,2372320,6212,2404320
633,2798,2373320,6212,2405320
633,2798,2374130,6212,2406130
633,2798,2375130,6212,2407130
634,2800,2375600,6212,2407600
634,2800,2376070,6212,2408070
635,2802,2377070,6212,2409070
635,2802,2377070,6212,2409070
635,2802,2377070,6212,2409070
635,2802,2377720,6212,2409720
636,2810,2378720,6212,2410720
636,2810,2379190,6212,2411190
636,2810,2380190,6212,2412190
636,2810,2381190,6212,2413190
636,2810,2381510,6212,2413510
636,2810,2381740,6212,2413740
636,2810,2382740,6212,2414740
636,2810,2383740,6212,2415740
636,2810,2383740,6212,2415740
636,2810,2384740,6212,2416740
637,2818,2385740,6212,2417740
637,2818,2386550,6212,2418550
637,2818,2387550,6212,2419550
638,2820,2388550,6212,2420550
639,2822,2389550,6212,2421550
639,2822,2390550,6212,2422550
640,2824,2391100,6212,2423100
640,2824,2392100,6212,2424100
640,2824,2393100,6212,2425100
640,2824,2393570,6212,2425570
640,2824,2393570,6212,2425570
640,2824,2394570,6212,2426570
640,2824,2395570,6212,2427570
640,2824,2395570,6212,2427570
640,2824,2395800,6212,2427800
640,2824,2396800,6212,2428800
640,2824,2396800,6212,2428800
640,2824,2396800,6212,2428800
641,2832,2397610,6212,2429610
641,2832,2398610,6212,2430610
641,2832,2399610,6212,2431610
641,2832,2400260,6212,2432260
641,2832,2400580,6212,2432580
641,2832,2400580,6212,2432580
641,2832,2401230,6212,2433230
641,2832,2402040,6212,2434040
641,2832,2402040,6212,2434040
641,2832,2403040,6212,2435040
641,2832,2403040,6212,2435040
641,2832,2403200,6212,2435200
641,2832,2404200,6212,2436200
641,2832,2404200,6212,2436200
642,2834,2404570,6212,2436570
642,2834,2404570,6212,2436570
643,2836,2405380,6212,2437380
643,2836,2405380,6212,2437380
643,2836,2405540,6212,2437540
643,2836,2406540,6212,2438540
643,2836,2407010,6212,2439010
643,2836,2407490,6212,2439490
643,2836,2408490,6212,2440490
643,2836,2408810,6212,2440810
644,2844,2409810,6212,2441810
644,2844,2410130,6212,2442130
644,2844,2410940,6212,2442940
644,2844,2411940,6212,2443940
644,2844,2412940,6212,2444940
644,2844,2413940,6212,2445940
644,2844,2414750,6212,2446750
644,2844,2415750,6212,2447750
645,2852,2416750,6212,2448750
645,2852,2417560,6212,2449560
646,2854,2418370,6212,2450370
646,2854,2419180,6212,2451180
646,2854,2420180,6212,2452180
646,2854,2420770,6212,2452770
646,2854,2421770,6212,2453770
646,2854,2422770,6212,2454770
646,2854,2423000,6212,2455000
646,2854,2424000,6212,2456000
646,2854,2424000,6212,2456000
646,2854,2424000,6212,2456000
647,2862,2424810,6212,2456810
648,2864,2425810,6212,2457810
648,2864,2426460,6212,2458460
648,2864,2426930,6212,2458930
648,2864,2427300,6212,2459300
648,2864,2428110,6212,2460110
648,2864,2428430,6212,2460430
648,2864,2429430,6212,2461430
648,2864,2430240,6212,2462240
648,2864,2431240,6212,2463240
648,2864,2432050,6212,2464050
648,2864,2433050,6212,2465050
648,2864,2433860,6212,2465860
649,2866,2434180,6212,2466180
649,2866,2435180,6212,2467180
649,2866,2435500,6212,2467500
649,2866,2436500,6212,2468500
649,2866,2436500,6212,2468500
649,2866,2436500,6212,2468500
649,2866,2436820,6212,2468820
649,2866,2437630,6212,2469630
649,2866,2437950,6212,2469950
650,2868,2438950,6212,2470950
650,2868,2439950,6212,2471950
651,2870,2440420,6212,2472420
651,2870,2440420,6212,2472420
652,2878,2441420,6212,2473420
652,2878,2441890,6212,2473890
652,2878,2442890,6212,2474890
652,2878,2443890,6212,2475890
652,2878,2444360,6212,2476360
652,2878,2445360,6212,2477360
652,2878,2445830,6212,2477830
652,2878,2446830,6212,2478830
653,2880,2447480,6212,2479480
653,2880,2447950,6212,2479950
653,2880,2448270,6212,2480270
653,2880,2449270,6212,2481270
653,2880,2450270,6212,2482270
653,2880,2450430,6212,2482430
654,2882,2451430,6212,2483430
654,2882,2452430,6212,2484430
654,2882,2453430,6212,2485430
654,2882,2454240,6212,2486240
655,2890,2454790,6212,2486790
656,2892,2455790,6212,2487790
656,2892,2456790,6212,2488790
656,2892,2456790,6212,2488790
656,2892,2457790,6212,2489790
656,2892,2458790,6212,2490790
656,2892,2459260,6212,2491260
656,2892,2460070,6212,2492070
656,2892,2460540,6212,2492540
656,2892,2461350,6212,2493350
656,2892,2461350,6212,2493350
657,2900,2462350,6212,2494350
657,2900,2463000,6212,2495000
657,2900,2463810,6212,2495810
657,2900,2464810,6212,2496810
657,2900,2465620,6212,2497620
657,2900,2466620,6212,2498620
657,2900,2466940,6212,2498940
657,2900,2467940,6212,2499940
657,2900,2467940,6212,2499940
658,2908,2468940,6212,2500940
658,2908,2469940,6212,2501940
658,2908,2470750,6212,2502750
658,2908,2471070,6212,2503070
658,2908,2472070,6212,2504070
658,2908,2472880,6212,2504880
658,2908,2473350,6212,2505350
658,2908,2473820,6212,2505820
658,2908,2474290,6212,2506290
658,2908,2474290,6212,2506290
658,2908,2475290,6212,2507290
658,2908,2475760,6212,2507760
658,2908,2476760,6212,2508760
659,2910,2477230,6212,2509230
659,2910,2478230,6212,2510230
659,2910,2478700,6212,2510700
659,2910,2478700,6212,2510700
659,2910,2479250,6212,2511250
660,2912,2480250,6212,2512250
660,2912,2481250,6212,2513250
661,2914,2482250,6212,2514250
661,2914,2483250,6212,2515250
661,2914,2483570,6212,2515570
662,2916,2484570,6212,2516570
662,2916,2484570,6212,2516570
662,2916,2485030,6212,2517030
663,2918,2485680,6212,2517680
663,2918,2486680,6212,2518680
664,2920,2487490,6212,2519490
664,2920,2488300,6212,2520300
664,2920,2488300,6212,2520300
665,2928,2489300,6212,2521300
665,2928,2490110,6212,2522110
665,2928,2491110,6212,2523110
665,2928,2492110,6212,2524110
665,2928,2492920,6212,2524920
665,2928,2493510,6212,2525510
665,2928,2494510,6212,2526510
665,2928,2495510,6212,2527510
666,2936,2496320,6212,2528320
667,2938,2497320,6212,2529320
667,2938,2498320,6212,2530320
667,2938,2499320,6212,2531320
667,2938,2500130,6212,2532130
667,2938,2501130,6212,2533130
667,2938,2501590,6212,2533590
667,2938,2502590,6212,2534590
667,2938,2503400,6212,2535400
667,2938,2504210,6212,2536210
667,2938,2505210,6212,2537210
667,2938,2505210,6212,2537210
667,2938,2505210,6212,2537210
667,2938,2506210,6212,2538210
668,2946,2507210,6212,2539210
668,2946,2508210,6212,2540210
668,2946,2508680,6212,2540680
668,2946,2509680,6212,2541680
668,2946,2510680,6212,2542680
668,2946,2510790,6212,2542790
668,2946,2511790,6212,2543790
668,2946,2512790,6212,2544790
668,2946,2513790,6212,2545790
669,2954,2514790,6212,2546790
669,2954,2515790,6212,2547790
669,2954,2516260,6212,2548260
669,2954,2517260,6212,2549260
669,2954,2518070,6212,2550070
669,2954,2518440,6212,2550440
669,2954,2518910,6212,2550910
669,2954,2519370,6212,2551370
