ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1382604.3,30.28,1.75,256519.8,5.62
1382493.63,30.28,1.75,257241.47,5.63
1382669.35,30.29,1.76,258888.76,5.67
1382884.25,30.29,1.77,259166.84,5.68
1382616.07,30.29,1.77,259162.6,5.68
1382400.58,30.3,1.77,259099.16,5.68
1382429.72,30.3,1.77,259075.27,5.68
1382212.68,30.3,1.77,259069.91,5.68
1381914.55,30.3,1.77,259132.44,5.68
1381887.02,30.31,1.78,259228.57,5.69
1381669.98,30.31,1.78,259247.26,5.69
1381372.71,30.31,1.77,259179.15,5.69
1381148.52,30.3,1.77,259069.25,5.68
1380850.26,30.3,1.77,259894.09,5.7
1380522.59,30.3,1.77,259587.87,5.7
1380224.47,30.3,1.77,259585.72,5.7
1380450.68,30.31,1.78,260590.74,5.72
1380559.79,30.32,1.79,260529.08,5.72
1380708.79,30.33,1.8,261256.62,5.74
1380481.93,30.33,1.8,261235.31,5.74
1380213.76,30.33,1.8,261230.87,5.74
1380186.23,30.33,1.8,261327.0,5.74
1379969.19,30.34,1.8,261633.34,5.75
1379671.06,30.34,1.8,261607.69,5.75
1379561.17,30.34,1.81,261646.71,5.75
1379172.84,30.33,1.8,261367.18,5.75
1378874.71,30.33,1.8,261377.65,5.75
1378578.91,30.33,1.8,261321.73,5.75
1378724.81,30.34,1.81,261883.48,5.76
1378435.59,30.34,1.81,261896.32,5.76
1378315.24,30.34,1.81,261961.33,5.77
1378286.16,30.35,1.81,262119.28,5.77
1378017.98,30.35,1.81,262123.12,5.77
1378017.98,30.35,1.81,262102.76,5.77
1378348.13,30.36,1.83,262188.96,5.78
1378238.24,30.37,1.83,262227.55,5.78
1377940.11,30.37,1.83,262210.21,5.78
1377940.11,30.37,1.83,262233.42,5.78
1377724.62,30.37,1.83,262170.15,5.78
1377426.49,30.37,1.83,262715.72,5.79
1377130.68,30.37,1.83,262677.49,5.79
1376745.88,30.36,1.83,262458.93,5.79
1376528.84,30.36,1.83,262453.39,5.79
1376424.23,30.37,1.83,262652.56,5.79
1376533.34,30.37,1.84,262648.53,5.8
1376709.97,30.38,1.84,262652.77,5.8
1376453.54,30.38,1.84,262369.88,5.79
1376236.5,30.38,1.84,262619.0,5.8
1375938.37,30.38,1.84,262592.69,5.8
1375640.24,30.38,1.84,262718.42,5.8
1375640.24,30.38,1.84,262764.21,5.8
1375255.44,30.38,1.84,262600.24,5.8
1375255.44,30.38,1.84,262561.17,5.8
1374960.41,30.38,1.84,264046.72,5.83
1374692.24,30.38,1.84,264042.47,5.83
1374582.34,30.38,1.84,264017.9,5.83
1374284.22,30.38,1.84,264072.35,5.84
1373986.09,30.38,1.84,264050.43,5.84
1373690.29,30.38,1.84,264017.15,5.84
1373496.83,30.38,1.84,264192.78,5.84
1373197.93,30.38,1.84,264361.26,5.85
1372903.33,30.37,1.84,264116.84,5.84
1372605.2,30.37,1.84,263980.84,5.84
1372305.52,30.37,1.84,264113.02,5.85
1372307.29,30.37,1.84,264115.38,5.85
1372483.92,30.38,1.84,264119.0,5.85
1372374.02,30.38,1.85,264097.13,5.85
1372374.02,30.38,1.85,264480.63,5.86
1372450.98,30.39,1.86,264308.75,5.85
1372666.65,30.4,1.86,264295.29,5.85
1372461.78,30.4,1.86,264084.38,5.85
1372076.98,30.39,1.86,264025.44,5.85
1372076.98,30.39,1.86,264025.44,5.85
1371808.8,30.39,1.86,264025.13,5.85
1371446.87,30.39,1.85,264160.05,5.85
1371593.54,30.39,1.86,263822.83,5.85
1371334.15,30.4,1.86,266954.14,5.92
1371254.76,30.4,1.86,266428.59,5.91
1370697.96,30.39,1.85,265876.68,5.89
1370697.96,30.39,1.85,265854.55,5.89
1370399.83,30.39,1.85,265900.08,5.9
1370101.7,30.39,1.85,265871.3,5.9
1369886.21,30.39,1.85,265876.56,5.9
1369588.08,30.39,1.85,265844.67,5.9
1369292.28,30.39,1.85,266029.93,5.9
1369292.28,30.39,1.85,265984.01,5.9
1369319.0,30.39,1.86,265986.18,5.9
1369495.63,30.4,1.86,265989.81,5.9
1369495.63,30.4,1.86,265989.81,5.9
1369385.74,30.4,1.87,265967.94,5.91
1369780.32,30.42,1.88,266162.19,5.91
1369482.19,30.42,1.88,266204.16,5.91
1369083.85,30.42,1.88,266033.18,5.91
1368699.05,30.41,1.87,266007.28,5.91
1368133.03,30.4,1.87,265418.95,5.9
1367834.91,30.4,1.87,265385.48,5.9
1367539.1,30.4,1.87,265841.2,5.91
1367646.66,30.41,1.87,266080.36,5.92
1367347.76,30.41,1.87,265794.18,5.91
1367362.22,30.41,1.87,265782.23,5.91
1367079.59,30.41,1.87,265769.22,5.91
1366781.46,30.41,1.87,265930.5,5.92
1366565.96,30.41,1.88,265867.43,5.92
1366271.36,30.41,1.87,265584.21,5.91
1366128.09,30.41,1.87,266300.32,5.93
1365838.87,30.41,1.87,266561.07,5.93
1365530.28,30.41,1.87,266335.66,5.93
1365232.15,30.41,1.87,266218.41,5.93
1364937.12,30.41,1.87,266345.34,5.93
1364908.04,30.41,1.87,266503.55,5.94
1364908.04,30.41,1.87,266529.08,5.94
1365080.67,30.42,1.88,268224.17,5.98
1364812.5,30.42,1.88,268226.09,5.98
1364514.37,30.42,1.88,268194.62,5.98
1364759.98,30.43,1.89,268241.75,5.98
1364544.49,30.43,1.89,268234.39,5.98
1364208.8,30.43,1.89,268208.17,5.98
1364098.9,30.43,1.89,268180.73,5.98
1363988.59,30.43,1.89,270857.75,6.04
1363988.59,30.43,1.89,270857.75,6.04
1363988.59,30.43,1.89,270829.94,6.04
1363992.13,30.43,1.89,270832.87,6.04
1363696.32,30.43,1.89,270981.56,6.05
1363927.95,30.44,1.9,270795.26,6.04
1363817.28,30.44,1.91,270688.21,6.04
1363817.28,30.44,1.91,270720.57,6.04
1363788.2,30.45,1.91,270820.58,6.05
1363788.2,30.45,1.91,270786.2,6.05
1363934.88,30.46,1.92,270739.31,6.05
1363934.88,30.46,1.92,270739.31,6.05
1364157.56,30.47,1.93,270633.44,6.04
1363942.07,30.47,1.93,270570.18,6.04
1363942.07,30.47,1.93,270570.18,6.04
1363862.13,30.47,1.93,270578.41,6.05
1363486.23,30.47,1.93,271387.47,6.06
1363177.65,30.47,1.93,271210.23,6.06
1363261.2,30.47,1.93,271174.81,6.06
1362969.52,30.47,1.93,271211.73,6.06
1362969.52,30.47,1.93,271211.73,6.06
1362752.48,30.47,1.93,271206.18,6.06
1362536.98,30.47,1.93,271142.67,6.06
1362238.86,30.47,1.93,271117.13,6.07
1361940.73,30.47,1.93,271096.41,6.07
1362063.84,30.48,1.94,271128.94,6.07
1362063.84,30.48,1.94,271128.94,6.07
1361846.8,30.48,1.94,271123.65,6.07
1361547.89,30.48,1.94,271101.0,6.07
1361547.89,30.48,1.94,271087.43,6.07
1361565.71,30.48,1.94,272426.34,6.1
1361737.24,30.49,1.95,271574.29,6.08
1361469.07,30.49,1.95,271572.17,6.08
1361560.74,30.5,1.96,271371.48,6.08
1360799.22,30.49,1.95,270658.37,6.06
1360589.58,30.49,1.94,270452.09,6.06
1360695.88,30.49,1.95,271613.05,6.09
1360397.75,30.49,1.95,271585.62,6.09
1360481.3,30.5,1.95,271651.14,6.09
1360183.17,30.5,1.95,271605.61,6.09
1359887.37,30.5,1.95,271578.03,6.09
1359588.47,30.5,1.96,271886.0,6.1
1359372.97,30.5,1.96,271822.49,6.1
1359074.84,30.5,1.96,271711.95,6.1
1358783.17,30.5,1.95,271504.88,6.09
1358788.65,30.5,1.95,271511.84,6.09
1358949.69,30.5,1.96,271876.76,6.1
1358949.69,30.5,1.96,271876.76,6.1
1358949.69,30.5,1.96,271876.76,6.1
1358949.69,30.5,1.96,271876.76,6.1
1358607.12,30.5,1.95,271463.85,6.09
1358307.44,30.5,1.95,271548.08,6.1
1358223.5,30.5,1.96,270813.52,6.08
1358223.5,30.5,1.96,270813.52,6.08
1357935.42,30.5,1.95,270533.31,6.08
1357719.92,30.5,1.95,270538.57,6.08
1357502.88,30.5,1.95,270464.5,6.08
1357287.39,30.51,1.95,270469.76,6.08
1357112.82,30.51,1.96,271031.47,6.09
1357083.74,30.51,1.96,271118.85,6.1
1356815.57,30.51,1.96,271116.73,6.1
1356517.44,30.51,1.96,271089.3,6.1
1356743.66,30.53,1.97,270901.61,6.1
1356445.53,30.53,1.98,271074.69,6.1
1356147.4,30.53,1.98,270914.48,6.1
1356270.51,30.53,1.98,270894.2,6.1
1356242.98,30.54,1.99,270990.33,6.1
1356242.98,30.54,1.99,270990.33,6.1
1355944.08,30.54,1.99,271399.54,6.11
1355944.08,30.54,1.99,271399.54,6.11
1355654.86,30.54,1.99,271388.96,6.11
1355346.28,30.54,1.99,271396.82,6.12
1355405.37,30.54,1.99,271397.37,6.12
1355405.37,30.54,1.99,271397.37,6.12
1355107.24,30.54,1.99,271368.61,6.12
1354809.12,30.54,1.99,271400.2,6.12
1354809.12,30.54,1.99,271442.74,6.12
1354699.22,30.55,2.0,271381.92,6.12
1354702.32,30.55,2.0,272886.42,6.15
1354403.42,30.55,2.0,272000.02,6.13
1354132.88,30.54,1.99,271512.23,6.12
1353915.83,30.55,1.99,271530.92,6.13
1353688.98,30.55,2.0,271603.9,6.13
1351333.91,30.55,2.0,271551.35,6.14
1351065.74,30.55,2.0,271536.54,6.14
1351124.83,30.56,2.01,271537.09,6.14
1350826.7,30.56,2.01,271583.75,6.14
1350826.7,30.56,2.01,271583.75,6.14
1350528.58,30.56,2.01,271539.81,6.14
1350230.45,30.56,2.01,271514.43,6.14
1349934.65,30.56,2.01,271808.65,6.15
1349719.15,30.56,2.01,271745.35,6.15
1349719.15,30.56,2.01,271745.35,6.15
1349690.07,30.56,2.01,271923.95,6.16
1349474.58,30.57,2.01,271916.58,6.16
1349175.68,30.57,2.01,271844.34,6.16
1348877.55,30.57,2.01,271815.58,6.16
1348558.63,30.56,2.01,271493.5,6.15
1348714.22,30.57,2.02,271337.42,6.15
1348497.17,30.57,2.02,271275.98,6.15
1348177.94,30.57,2.01,270956.69,6.14
1348207.08,30.57,2.02,271038.18,6.15
1347909.81,30.57,2.01,270975.77,6.14
1347694.32,30.57,2.01,270912.26,6.14
1347477.28,30.57,2.01,270906.97,6.15
1347253.99,30.57,2.01,271343.3,6.16
1347470.44,30.58,2.02,271414.26,6.16
1347172.31,30.58,2.02,271823.41,6.17
1347182.4,30.58,2.02,271814.78,6.17
1347116.27,30.58,2.03,271094.33,6.15
1347116.27,30.58,2.03,271094.33,6.15
1346848.1,30.59,2.03,271096.24,6.16
1347204.72,30.6,2.04,271287.2,6.16
1346987.67,30.6,2.04,271572.62,6.17
1346877.78,30.61,2.05,271554.03,6.17
1346662.28,30.61,2.05,271490.52,6.17
1346445.24,30.61,2.05,271485.22,6.17
1346147.11,30.61,2.05,271469.25,6.17
1346176.25,30.62,2.05,271544.77,6.18
1345880.45,30.62,2.05,271421.06,6.17
1345584.65,30.62,2.05,271387.69,6.17
1345019.64,30.61,2.05,271147.92,6.17
1344647.7,30.6,2.04,270782.73,6.16
1344348.8,30.6,2.04,270732.16,6.16
1344050.67,30.6,2.04,271299.82,6.18
1343750.99,30.61,2.04,271171.57,6.18
1343750.99,30.61,2.04,271171.57,6.18
1343011.38,30.6,2.03,270401.87,6.16
1342931.44,30.6,2.04,270410.11,6.16
1342633.31,30.6,2.04,270385.19,6.16
1342523.42,30.6,2.04,270369.94,6.16
1342410.03,30.61,2.04,270745.44,6.17
1342410.03,30.61,2.04,270745.44,6.17
1342194.54,30.61,2.04,270750.7,6.17
1341826.3,30.61,2.04,270391.28,6.17
1341855.44,30.61,2.05,270440.51,6.17
1341559.64,30.61,2.05,270403.98,6.17
1341453.75,30.61,2.05,269967.58,6.16
1341668.64,30.62,2.06,270245.94,6.17
1341371.38,30.62,2.06,270012.38,6.16
1341229.4,30.62,2.05,269941.48,6.16
1340855.44,30.62,2.05,269654.08,6.16
1340556.54,30.62,2.05,269633.1,6.16
1340446.65,30.62,2.06,270429.95,6.18
1340146.97,30.62,2.06,270412.98,6.18
1340067.03,30.62,2.06,270421.21,6.18
1340068.8,30.62,2.06,270423.88,6.18
1339853.3,30.62,2.06,270360.59,6.18
1339882.45,30.63,2.07,270330.33,6.18
1339882.45,30.63,2.07,270436.19,6.18
1339882.45,30.63,2.07,270436.19,6.18
1340029.12,30.64,2.07,270484.35,6.18
1339654.32,30.63,2.07,270441.8,6.18
1339335.09,30.63,2.06,270122.75,6.18
1339054.0,30.63,2.06,269918.02,6.17
1339024.92,30.63,2.07,270096.61,6.18
1338809.43,30.63,2.07,270033.1,6.18
1339024.32,30.64,2.08,270448.82,6.19
1339084.23,30.65,2.08,270212.49,6.18
1339113.37,30.66,2.09,270194.93,6.19
1338897.88,30.66,2.09,270200.19,6.19
1338602.08,30.66,2.09,270457.86,6.19
1337872.32,30.65,2.08,269780.39,6.18
1337761.65,30.65,2.08,269657.72,6.18
1337668.8,30.65,2.09,269211.19,6.17
1337451.75,30.66,2.09,269137.13,6.17
1337153.62,30.66,2.09,269143.22,6.17
1336846.36,30.65,2.08,269782.79,6.19
1336551.98,30.65,2.08,269752.53,6.19
1336283.81,30.65,2.08,269748.58,6.19
1335985.68,30.65,2.09,269722.98,6.19
1335987.45,30.65,2.09,269729.82,6.19
1335689.32,30.65,2.09,269752.87,6.19
1335391.19,30.65,2.09,269755.61,6.19
1335283.62,30.66,2.09,269725.84,6.19
1334984.72,30.66,2.09,270048.21,6.2
1334695.5,30.66,2.09,269992.93,6.2
1334540.78,30.66,2.09,269838.2,6.2
1334232.19,30.66,2.09,269735.25,6.2
1334152.25,30.66,2.09,269743.49,6.2
1333854.12,30.66,2.09,269706.43,6.2
1333854.12,30.66,2.09,269714.54,6.2
1333556.0,30.66,2.09,270163.51,6.21
1333257.87,30.66,2.09,269993.27,6.21
1333584.14,30.67,2.11,270075.6,6.21
1333315.07,30.68,2.11,269957.48,6.21
1333345.02,30.68,2.11,269970.64,6.21
1333048.93,30.67,2.11,269667.37,6.2
1332749.89,30.67,2.1,269398.4,6.2
1332442.85,30.67,2.1,269828.58,6.21
1332442.85,30.67,2.1,269759.99,6.21
1332442.85,30.67,2.1,269839.63,6.21
1332232.88,30.66,2.1,269638.11,6.21
1332305.98,30.67,2.1,269737.82,6.21
1332007.85,30.67,2.1,269706.59,6.21
1331709.72,30.67,2.1,269779.8,6.21
1331599.83,30.67,2.11,270021.77,6.22
1331628.97,30.68,2.11,269748.47,6.21
1331687.16,30.68,2.12,271730.02,6.26
1331607.22,30.69,2.12,271738.26,6.26
1331607.22,30.69,2.12,271738.26,6.26
1332001.8,30.7,2.14,271932.51,6.27
1331703.67,30.7,2.14,271904.14,6.27
1331331.73,30.7,2.13,271532.08,6.26
1330917.0,30.7,2.13,271352.46,6.26
1330917.0,30.7,2.13,271352.46,6.26
1330709.46,30.69,2.13,271229.0,6.26
1330411.34,30.69,2.13,271216.48,6.26
1330411.34,30.69,2.13,271216.48,6.26
1329861.72,30.69,2.12,270636.78,6.24
1329563.59,30.69,2.12,270679.14,6.25
1329771.89,30.69,2.13,270907.42,6.25
1330210.93,30.71,2.14,270837.1,6.25
1330183.4,30.71,2.15,270933.22,6.26
1330075.83,30.72,2.15,270886.79,6.26
1330046.75,30.72,2.15,271044.75,6.26
1329747.85,30.72,2.15,271285.05,6.27
1329449.72,30.72,2.15,271036.58,6.26
1329150.04,30.72,2.15,271403.41,6.27
1328881.87,30.72,2.16,271399.16,6.27
1328583.74,30.72,2.16,271373.86,6.28
1328013.66,30.72,2.15,271069.2,6.27
1327857.78,30.71,2.15,270914.39,6.27
1327747.89,30.72,2.15,270949.31,6.27
1327449.76,30.72,2.15,270927.04,6.27
1327085.97,30.71,2.15,270635.57,6.26
1326868.93,30.71,2.15,270689.95,6.27
1326694.37,30.72,2.15,270948.47,6.27
1326694.37,30.72,2.15,270948.47,6.27
1326769.01,30.72,2.16,270449.73,6.26
1326464.87,30.72,2.16,270943.21,6.28
1326357.3,30.73,2.16,270935.94,6.28
1326058.4,30.73,2.16,270918.31,6.28
1326434.94,30.74,2.17,270939.0,6.28
1326436.71,30.74,2.17,270945.84,6.28
1326142.35,30.73,2.16,270647.66,6.27
1326022.77,30.74,2.17,270173.74,6.26
1326243.69,30.75,2.18,269966.73,6.26
1325952.01,30.74,2.18,269669.9,6.25
1325728.83,30.74,2.17,269921.99,6.26
1325512.9,30.74,2.17,269222.26,6.24
1325512.9,30.74,2.17,269222.26,6.24
1325513.16,30.74,2.17,269228.52,6.24
1325659.84,30.74,2.18,269849.5,6.26
1325659.84,30.74,2.18,269823.37,6.26
1325360.16,30.75,2.18,269861.62,6.26
1325143.12,30.75,2.18,269857.67,6.26
1324848.99,30.75,2.18,269176.15,6.25
1324464.19,30.74,2.17,268941.41,6.24
1324088.46,30.74,2.17,268709.14,6.24
1324304.91,30.75,2.18,268780.1,6.24
1324036.74,30.75,2.18,268782.01,6.24
1323738.61,30.75,2.18,268756.57,6.24
1323366.67,30.74,2.17,268622.42,6.24
1323149.63,30.75,2.18,268676.8,6.24
1322851.5,30.75,2.18,268666.95,6.24
1322553.37,30.75,2.18,268710.89,6.25
1322257.57,30.75,2.18,268661.34,6.25
1322257.57,30.75,2.18,268858.11,6.25
1322261.1,30.75,2.18,268862.86,6.25
1321980.02,30.75,2.18,269363.98,6.27
1322039.11,30.75,2.18,269364.53,6.27
1321823.62,30.76,2.18,269301.02,6.27
1321606.57,30.76,2.18,269295.73,6.27
1321308.45,30.76,2.18,269266.97,6.27
1321308.45,30.76,2.18,269544.84,6.27
1321308.45,30.76,2.18,269544.84,6.27
1321308.45,30.76,2.18,269544.84,6.27
1321198.55,30.76,2.19,269357.74,6.27
1321353.62,30.77,2.2,269261.65,6.27
1321247.73,30.77,2.2,268825.25,6.26
1321247.73,30.77,2.2,268825.25,6.26
1320873.77,30.77,2.2,268537.85,6.26
1320959.52,30.78,2.2,267862.4,6.24
1320576.33,30.77,2.2,268653.32,6.26
1320576.33,30.77,2.2,268653.32,6.26
1320733.72,30.78,2.21,268217.38,6.25
1320658.69,30.78,2.21,268033.36,6.25
1320390.51,30.78,2.21,268029.11,6.25
1320034.04,30.78,2.21,267847.07,6.25
1319924.15,30.78,2.21,267822.5,6.25
1319626.02,30.78,2.21,267874.72,6.25
1319327.89,30.78,2.21,267839.32,6.25
1319032.09,30.78,2.21,267817.16,6.25
1319216.49,30.79,2.22,268518.81,6.27
1318917.58,30.79,2.22,268510.32,6.27
1318628.36,30.79,2.22,268892.59,6.28
1317982.24,30.78,2.21,268248.64,6.26
1317673.65,30.78,2.21,268039.62,6.26
1317405.48,30.78,2.21,268035.68,6.26
1317560.55,30.79,2.22,268012.14,6.26
1317345.05,30.79,2.22,268004.78,6.26
1316961.86,30.78,2.21,268052.38,6.27
1316761.18,30.78,2.21,267878.89,6.26
1316790.32,30.79,2.21,267849.98,6.26
1316492.19,30.79,2.22,267822.76,6.26
1316196.39,30.79,2.22,268454.75,6.28
1316242.57,30.79,2.22,268500.05,6.28
1316150.88,30.8,2.23,267971.46,6.27
1315822.77,30.8,2.23,268748.6,6.29
1313467.71,30.8,2.23,268696.05,6.3
1313387.77,30.8,2.23,268704.28,6.3
1313810.01,30.82,2.25,268825.97,6.31
1313511.88,30.82,2.25,268803.81,6.31
1313213.75,30.82,2.25,268785.08,6.31
1313103.86,30.82,2.25,268832.51,6.31
1313117.89,30.82,2.25,271204.28,6.37
1312900.84,30.83,2.25,271142.84,6.37
1312873.31,30.83,2.26,271238.97,6.37
1310518.25,30.83,2.26,271186.41,6.38
1310253.56,30.83,2.26,270408.87,6.36
1310173.62,30.84,2.27,270417.11,6.36
1309877.82,30.84,2.27,270388.68,6.37
1310023.72,30.85,2.28,270363.18,6.37
1309471.63,30.84,2.27,269867.69,6.36
1309442.55,30.84,2.27,270025.65,6.36
1309471.69,30.85,2.28,269995.39,6.36
1309527.98,30.86,2.29,270598.15,6.38
1309229.85,30.86,2.29,271274.22,6.39
1308930.18,30.86,2.29,271281.98,6.4
1308739.04,30.86,2.29,271067.99,6.39
1308440.92,30.86,2.29,271115.67,6.39
1308142.79,30.86,2.29,271070.1,6.39
1307767.99,30.85,2.28,270819.25,6.39
1307916.99,30.86,2.29,270805.89,6.39
1307618.08,30.86,2.29,271286.14,6.4
1307319.95,30.86,2.29,271176.55,6.4
1307081.59,30.85,2.29,271562.23,6.41
1307081.59,30.85,2.29,271562.23,6.41
1307476.17,30.87,2.3,271756.48,6.42
1307367.94,30.87,2.3,271653.32,6.41
1307367.94,30.87,2.3,271653.32,6.41
1306626.56,30.86,2.29,270883.49,6.4
1306364.44,30.86,2.29,270838.37,6.4
1306096.26,30.86,2.29,270838.06,6.4
1306242.94,30.87,2.3,270810.85,6.4
1305944.81,30.87,2.3,270859.36,6.4
1305834.92,30.87,2.3,270842.92,6.4
1305539.11,30.87,2.3,270805.96,6.4
1305428.44,30.87,2.31,270798.97,6.4
1305400.91,30.88,2.31,270895.09,6.41
1305102.79,30.88,2.31,271455.93,6.42
1304803.11,30.88,2.31,271621.6,6.43
1304566.35,30.88,2.31,271383.27,6.42
1304566.35,30.88,2.31,271383.27,6.42
1304349.31,30.88,2.31,271382.29,6.42
1304525.94,30.89,2.32,271386.52,6.43
1304310.45,30.89,2.32,271391.78,6.43
1304012.32,30.89,2.32,271360.03,6.43
1303902.42,30.89,2.32,271462.08,6.43
1303903.64,30.89,2.32,271549.47,6.43
1303605.51,30.89,2.32,271472.95,6.43
1304000.09,30.91,2.34,271743.63,6.44
1304000.09,30.91,2.34,271711.88,6.44
1303704.29,30.91,2.34,272098.85,6.45
1303405.39,30.91,2.34,271709.14,6.44
1303116.17,30.91,2.34,272395.33,6.46
1303130.63,30.91,2.34,272388.34,6.46
1302732.29,30.91,2.34,272217.66,6.46
1302444.65,30.91,2.34,272130.41,6.46
1302839.23,30.92,2.36,272325.11,6.46
1302556.59,30.93,2.36,272306.39,6.47
1302258.46,30.93,2.36,272411.99,6.47
1302287.6,30.93,2.36,272342.19,6.47
1301989.48,30.93,2.36,272324.55,6.47
1301772.43,30.93,2.36,272250.48,6.47
1301504.26,30.93,2.37,272248.37,6.47
1301206.13,30.93,2.37,272223.68,6.47
1301206.13,30.93,2.37,272513.9,6.48
1300640.11,30.93,2.36,271925.27,6.47
1300423.27,30.93,2.36,271963.9,6.47
1300154.19,30.93,2.36,273441.21,6.5
1299856.07,30.93,2.36,273171.67,6.5
1300186.21,30.94,2.38,273257.88,6.5
1300385.68,30.95,2.38,273196.75,6.5
1300090.66,30.95,2.38,273322.12,6.51
1300090.66,30.95,2.38,273322.12,6.51
1299372.25,30.94,2.37,272553.28,6.49
1299402.2,30.94,2.38,272566.44,6.49
1299318.26,30.95,2.38,273676.13,6.52
1299218.31,30.95,2.38,273272.83,6.51
1299433.2,30.96,2.39,274096.47,6.53
1299135.08,30.96,2.39,274057.59,6.53
1298841.6,30.96,2.39,276775.1,6.6
1298469.66,30.95,2.39,276340.66,6.59
1298050.16,30.95,2.38,275950.17,6.58
1297856.73,30.95,2.38,275837.01,6.58
1297452.75,30.94,2.37,275472.01,6.57
1297663.59,30.95,2.38,275476.7,6.57
1297367.73,30.95,2.38,275370.8,6.57
1297584.17,30.96,2.39,275441.76,6.57
1297316.0,30.96,2.39,275432.65,6.57
1296944.06,30.96,2.39,275298.49,6.57
1296944.06,30.96,2.39,275298.49,6.57
1296645.93,30.96,2.39,275277.56,6.57
1296649.47,30.96,2.39,275291.75,6.57
1296351.34,30.96,2.39,275518.28,6.58
1296134.3,30.96,2.39,275572.67,6.58
1296028.4,30.96,2.39,275136.28,6.57
1295730.28,30.96,2.39,275023.71,6.57
1295870.88,30.97,2.4,275558.94,6.59
1295511.2,30.96,2.39,275793.16,6.59
1295511.2,30.96,2.39,275793.16,6.59
1295137.24,30.96,2.39,275505.76,6.59
1295137.24,30.96,2.39,275505.76,6.59
1293974.68,30.96,2.4,275468.54,6.59
1293974.68,30.96,2.4,275468.18,6.59
1294132.07,30.97,2.4,275625.24,6.6
1293833.17,30.97,2.4,275491.23,6.59
1293535.04,30.97,2.4,275461.36,6.6
1293151.85,30.97,2.4,275706.2,6.6
1293179.44,30.97,2.4,275810.41,6.61
1292911.27,30.97,2.4,275806.46,6.61
1292613.14,30.97,2.41,275780.86,6.61
1292829.58,30.98,2.41,275851.82,6.61
1292719.69,30.99,2.42,275905.96,6.61
1292719.69,30.99,2.42,275880.43,6.61
1292609.8,30.99,2.42,275856.54,6.61
1292609.8,30.99,2.42,276287.68,6.62
1292237.86,30.98,2.41,276153.52,6.62
1292130.29,30.99,2.42,275933.54,6.62
1291831.39,30.99,2.42,275862.85,6.62
1291730.4,30.99,2.42,275787.83,6.62
1291945.3,31.0,2.43,276262.65,6.63
1291573.36,30.99,2.42,275902.22,6.62
1291264.77,30.99,2.42,276567.38,6.64
1290996.6,30.99,2.42,276569.29,6.64
1290996.6,30.99,2.42,276569.29,6.64
1291143.27,31.0,2.43,276542.92,6.64
1291143.27,31.0,2.43,276542.92,6.64
1290858.02,31.0,2.43,276331.34,6.64
1290473.22,30.99,2.42,276395.37,6.64
1290619.9,31.0,2.43,276355.55,6.64
1290510.0,31.0,2.43,276330.44,6.64
1290135.2,31.0,2.43,276693.26,6.65
1290051.26,31.0,2.43,276639.48,6.65
1290174.37,31.01,2.44,276395.22,6.64
1289893.28,31.01,2.44,277320.62,6.67
1289586.25,31.01,2.44,276847.39,6.66
1289277.66,31.01,2.44,276937.75,6.66
1289009.49,31.01,2.44,276934.68,6.66
1288899.59,31.01,2.44,276909.53,6.66
1288899.59,31.01,2.44,276970.38,6.66
1288797.17,31.01,2.44,276922.57,6.66
1288943.85,31.02,2.45,276885.02,6.66
1288645.72,31.02,2.45,276855.51,6.66
1288430.22,31.02,2.45,276792.07,6.66
1288461.69,31.03,2.46,277210.44,6.68
1288162.79,31.03,2.46,277067.43,6.67
1288162.79,31.03,2.46,277045.2,6.67
1288162.79,31.03,2.46,277136.13,6.68
1288053.07,31.02,2.45,277026.41,6.67
1287943.18,31.03,2.46,277795.24,6.69
1287748.45,31.03,2.46,277594.78,6.69
1287448.77,31.03,2.46,277434.59,6.69
1287448.77,31.03,2.46,277416.05,6.69
1287069.28,31.02,2.45,277286.97,6.68
1287284.17,31.03,2.46,277709.39,6.69
1287016.0,31.03,2.46,277700.27,6.7
1286717.87,31.03,2.46,277679.87,6.7
1286419.74,31.03,2.46,277718.29,6.7
1286121.61,31.03,2.46,277671.81,6.7
1285825.81,31.03,2.46,277865.77,6.71
1285715.14,31.03,2.47,277753.47,6.7
1285417.01,31.03,2.47,277664.98,6.7
1285982.02,31.06,2.49,278111.78,6.72
1285842.98,31.05,2.49,277968.73,6.71
1285471.04,31.05,2.48,277600.96,6.7
1285171.37,31.05,2.48,277779.85,6.71
1285171.37,31.05,2.48,277780.77,6.71
