ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
529,1984,1810380,6212,1810380
529,1984,1810380,6212,1810380
529,1984,1810850,6212,1810850
530,1986,1811850,6212,1811850
530,1986,1811850,6212,1811850
530,1986,1812850,6212,1812850
530,1986,1813170,6212,1813170
530,1986,1814170,6212,1814170
530,1986,1814490,6212,1814490
531,1988,1815490,6212,1815490
531,1988,1816490,6212,1816490
531,1988,1816490,6212,1816490
531,1988,1816490,6212,1816490
531,1988,1816490,6212,1816490
532,1990,1817490,6212,1817490
532,1990,1818490,6212,1818490
533,1992,1819490,6212,1819490
533,1992,1820490,6212,1820490
533,1992,1820490,6212,1820490
534,1994,1821490,6212,1821490
534,1994,1822490,6212,1822490
535,1996,1823490,6212,1823490
535,1996,1824040,6212,1824040
536,1998,1824690,6212,1824690
536,1998,1825160,6212,1825160
536,1998,1826160,6212,1826160
536,1998,1827160,6212,1827160
536,1998,1828160,6212,1828160
537,2000,1829160,6212,1829160
537,2000,1830160,6212,1830160
538,2002,1831160,6212,1831160
539,2006,1831970,6212,1831970
539,2006,1832970,6212,1832970
539,2006,1833970,6212,1833970
539,2006,1833970,6212,1833970
540,2008,1834970,6212,1834970
540,2008,1835970,6212,1835970
541,2010,1836970,6212,1836970
541,2010,1837970,6212,1837970
542,2012,1838970,6212,1838970
542,2012,1839130,6212,1839130
542,2012,1839590,6212,1839590
542,2012,1839590,6212,1839590
542,2012,1839590,6212,1839590
542,2012,1840060,6212,1840060
542,2012,1841060,6212,1841060
543,2014,1842060,6212,1842060
543,2014,1843060,6212,1843060
543,2014,1843870,6212,1843870
543,2014,1843870,6212,1843870
544,2016,1844870,6212,1844870
544,2016,1845870,6212,1845870
544,2016,1846030,6212,1846030
545,2020,1846840,6212,1846840
545,2020,1847310,6212,1847310
545,2020,1847310,6212,1847310
545,2020,1847630,6212,1847630
545,2020,1847950,6212,1847950
545,2020,1848950,6212,1848950
545,2020,1849760,6212,1849760
546,2022,1850570,6212,1850570
546,2022,1851570,6212,1851570
547,2024,1852570,6212,1852570
547,2024,1852570,6212,1852570
547,2024,1853570,6212,1853570
548,2032,1861570,6212,1861570
548,2032,1861570,6212,1861570
549,2034,1862570,6212,1862570
549,2034,1863380,6212,1863380
550,2036,1864380,6212,1864380
550,2036,1865190,6212,1865190
550,2036,1865660,6212,1865660
551,2038,1866120,6212,1866120
551,2038,1866120,6212,1866120
551,2038,1866120,6212,1866120
551,2038,1866120,6212,1866120
551,2038,1867120,6212,1867120
552,2040,1868120,6212,1868120
552,2040,1868600,6212,1868600
552,2040,1869600,6212,1869600
553,2042,1870410,6212,1870410
553,2042,1871410,6212,1871410
554,2044,1871880,6212,1871880
554,2044,1872880,6212,1872880
555,2046,1873690,6212,1873690
555,2046,1874160,6212,1874160
555,2046,1875160,6212,1875160
555,2046,1875160,6212,1875160
556,2050,1876160,6212,1876160
556,2050,1876630,6212,1876630
557,2052,1877440,6212,1877440
558,2060,1878440,6212,1878440
558,2060,1878910,6212,1878910
558,2060,1878910,6212,1878910
558,2060,1879910,6212,1879910
558,2060,1880380,6212,1880380
558,2060,1881380,6212,1881380
558,2060,1881850,6212,1881850
558,2060,1882850,6212,1882850
559,2068,1883320,6212,1883320
559,2068,1884320,6212,1884320
559,2068,1885320,6212,1885320
559,2068,1885550,6212,1885550
559,2068,1885870,6212,1885870
559,2068,1885870,6212,1885870
559,2068,1886870,6212,1886870
560,2070,1887680,6212,1887680
560,2070,1888000,6212,1888000
560,2070,1889000,6212,1889000
560,2070,1889470,6212,1889470
560,2070,1890470,6212,1890470
561,2078,1891470,6212,1891470
562,2080,1892470,6212,1892470
562,2080,1893470,6212,1893470
562,2080,1894470,6212,1894470
562,2080,1895470,6212,1895470
562,2080,1896470,6212,1896470
562,2080,1896470,6212,1896470
563,2082,1897470,6212,1897470
563,2082,1898280,6212,1898280
564,2084,1899280,6212,1899280
565,2092,1900280,6212,1900280
565,2092,1901280,6212,1901280
565,2092,1901600,6212,1901600
565,2092,1902600,6212,1902600
565,2092,1903410,6212,1903410
565,2092,1904220,6212,1904220
565,2092,1904220,6212,1904220
565,2092,1904680,6212,1904680
565,2092,1904680,6212,1904680
565,2092,1905490,6212,1905490
565,2092,1905810,6212,1905810
565,2092,1906620,6212,1906620
565,2092,1906940,6212,1906940
565,2092,1907750,6212,1907750
565,2092,1907750,6212,1907750
565,2092,1907970,6212,1907970
565,2092,1908780,6212,1908780
565,2092,1909780,6212,1909780
565,2092,1909780,6212,1909780
565,2092,1910010,6212,1910010
565,2092,1910820,6212,1910820
565,2092,1911290,6212,1911290
566,2100,1912290,6212,1912290
566,2100,1913290,6212,1913290
566,2100,1913290,6212,1913290
566,2100,1914290,6212,1914290
566,2100,1914940,6212,1914940
566,2100,1915940,6212,1915940
566,2100,1916490,6212,1916490
566,2100,1916650,6212,1916650
566,2100,1917460,6212,1917460
566,2100,1917920,6212,1917920
566,2100,1918390,6212,1918390
566,2100,1919390,6212,1919390
566,2100,1919390,6212,1919390
566,2100,1919390,6212,1919390
566,2100,1920390,6212,1920390
566,2100,1920390,6212,1920390
566,2100,1920860,6212,1920860
567,2108,1921860,6212,1921860
567,2108,1922860,6212,1922860
567,2108,1923860,6212,1923860
567,2108,1923860,6212,1923860
567,2108,1924860,6212,1924860
567,2108,1925860,6212,1925860
567,2108,1926410,6212,1926410
567,2108,1926410,6212,1926410
567,2108,1926410,6212,1926410
567,2108,1927410,6212,1927410
567,2108,1928410,6212,1928410
568,2116,1929410,6212,1929410
568,2116,1929730,6212,1929730
568,2116,1930540,6212,1930540
568,2116,1930540,6212,1930540
568,2116,1931540,6212,1931540
568,2116,1932540,6212,1932540
568,2116,1933190,6212,1933190
568,2116,1933190,6212,1933190
568,2116,1933840,6212,1933840
568,2116,1934160,6212,1934160
569,2124,1935160,6212,1935160
569,2124,1936160,6212,1936160
569,2124,1937160,6212,1937160
569,2124,1938160,6212,1938160
569,2124,1939160,6212,1939160
569,2124,1940160,6212,1940160
569,2124,1940480,6212,1940480
569,2124,1940480,6212,1940480
569,2124,1940480,6212,1940480
570,2132,1941480,6212,1941480
570,2132,1941940,6212,1941940
570,2132,1942940,6212,1942940
570,2132,1943170,6212,1943170
570,2132,1944170,6212,1944170
570,2132,1945170,6212,1945170
570,2132,1945640,6212,1945640
570,2132,1946640,6212,1946640
570,2132,1947450,6212,1947450
570,2132,1947820,6212,1947820
570,2132,1948050,6212,1948050
570,2132,1948510,6212,1948510
570,2132,1948830,6212,1948830
571,2140,1949830,6212,1949830
571,2140,1950830,6212,1950830
571,2140,1951830,6212,1951830
571,2140,1952830,6212,1952830
571,2140,1953830,6212,1953830
571,2140,1953830,6212,1953830
571,2140,1954640,6212,1954640
571,2140,1955450,6212,1955450
572,2148,1956450,6212,1956450
572,2148,1956610,6212,1956610
572,2148,1957610,6212,1957610
572,2148,1958610,6212,1958610
572,2148,1959610,6212,1959610
572,2148,1960610,6212,1960610
572,2148,1961610,6212,1961610
572,2148,1962080,6212,1962080
572,2148,1962730,6212,1962730
573,2156,1963730,6212,1963730
573,2156,1964380,6212,1964380
573,2156,1964930,6212,1964930
573,2156,1965480,6212,1965480
573,2156,1966480,6212,1966480
573,2156,1967290,6212,1967290
573,2156,1967290,6212,1967290
573,2156,1968100,6212,1968100
573,2156,1968420,6212,1968420
573,2156,1968880,6212,1968880
573,2156,1969530,6212,1969530
573,2156,1969530,6212,1969530
573,2156,1970530,6212,1970530
573,2156,1971530,6212,1971530
574,2164,1972530,6212,1972530
574,2164,1973530,6212,1973530
574,2164,1974530,6212,1974530
574,2164,1975530,6212,1975530
574,2164,1976530,6212,1976530
574,2164,1977530,6212,1977530
574,2164,1978530,6212,1978530
574,2164,1979530,6212,1979530
575,2172,1980530,6212,1980530
575,2172,1981530,6212,1981530
575,2172,1982340,6212,1982340
575,2172,1982340,6212,1982340
575,2172,1983150,6212,1983150
575,2172,1984150,6212,1984150
575,2172,1984620,6212,1984620
575,2172,1985620,6212,1985620
576,2180,1986620,6212,1986620
576,2180,1986620,6212,1986620
576,2180,1986620,6212,1986620
576,2180,1987620,6212,1987620
576,2180,1988620,6212,1988620
576,2180,1989210,6212,1989210
576,2180,1989530,6212,1989530
576,2180,1990530,6212,1990530
576,2180,1991530,6212,1991530
576,2180,1992340,6212,1992340
576,2180,1993340,6212,1993340
576,2180,1994340,6212,1994340
576,2180,1995340,6212,1995340
576,2180,1996340,6212,1996340
576,2180,1997340,6212,1997340
576,2180,1997810,6212,1997810
576,2180,1998280,6212,1998280
577,2188,1999280,6212,1999280
577,2188,2000280,6212,2000280
577,2188,2000280,6212,2000280
577,2188,2001280,6212,2001280
577,2188,2001280,6212,2001280
577,2188,2002280,6212,2002280
577,2188,2003280,6212,2003280
577,2188,2004090,6212,2004090
577,2188,2004900,6212,2004900
577,2188,2004900,6212,2004900
577,2188,2005710,6212,2005710
578,2196,2006710,6212,2006710
578,2196,2007710,6212,2007710
578,2196,2007710,6212,2007710
578,2196,2007930,6212,2007930
578,2196,2007930,6212,2007930
578,2196,2008930,6212,2008930
578,2196,2009930,6212,2009930
578,2196,2010930,6212,2010930
578,2196,2010930,6212,2010930
578,2196,2011400,6212,2011400
578,2196,2011770,6212,2011770
578,2196,2011770,6212,2011770
578,2196,2011770,6212,2011770
578,2196,2012770,6212,2012770
578,2196,2013580,6212,2013580
578,2196,2013580,6212,2013580
578,2196,2014580,6212,2014580
578,2196,2014900,6212,2014900
579,2204,2015900,6212,2015900
579,2204,2015900,6212,2015900
579,2204,2016550,6212,2016550
579,2204,2017550,6212,2017550
579,2204,2017550,6212,2017550
579,2204,2018020,6212,2018020
579,2204,2019020,6212,2019020
579,2204,2020020,6212,2020020
579,2204,2021020,6212,2021020
579,2204,2021340,6212,2021340
579,2204,2022340,6212,2022340
579,2204,2022800,6212,2022800
580,2212,2023800,6212,2023800
580,2212,2024800,6212,2024800
580,2212,2025610,6212,2025610
580,2212,2026610,6212,2026610
580,2212,2027080,6212,2027080
580,2212,2027890,6212,2027890
580,2212,2028890,6212,2028890
580,2212,2029700,6212,2029700
580,2212,2030510,6212,2030510
580,2212,2031510,6212,2031510
581,2220,2032510,6212,2032510
581,2220,2032980,6212,2032980
581,2220,2032980,6212,2032980
581,2220,2033450,6212,2033450
581,2220,2034450,6212,2034450
581,2220,2035450,6212,2035450
581,2220,2036450,6212,2036450
581,2220,2036450,6212,2036450
581,2220,2037260,6212,2037260
581,2220,2038260,6212,2038260
581,2220,2039260,6212,2039260
582,2228,2040260,6212,2040260
582,2228,2041260,6212,2041260
582,2228,2042260,6212,2042260
582,2228,2043260,6212,2043260
582,2228,2044260,6212,2044260
582,2228,2045070,6212,2045070
582,2228,2045880,6212,2045880
582,2228,2046040,6212,2046040
582,2228,2046500,6212,2046500
582,2228,2046720,6212,2046720
582,2228,2047720,6212,2047720
582,2228,2047720,6212,2047720
583,2236,2048530,6212,2048530
583,2236,2049530,6212,2049530
583,2236,2050530,6212,2050530
583,2236,2051530,6212,2051530
583,2236,2052530,6212,2052530
584,2244,2053530,6212,2053530
584,2244,2054530,6212,2054530
584,2244,2055180,6212,2055180
584,2244,2056180,6212,2056180
584,2244,2057180,6212,2057180
584,2244,2057650,6212,2057650
584,2244,2057650,6212,2057650
584,2244,2057650,6212,2057650
584,2244,2058650,6212,2058650
584,2244,2059650,6212,2059650
584,2244,2059650,6212,2059650
585,2252,2060650,6212,2060650
585,2252,2061460,6212,2061460
585,2252,2061690,6212,2061690
585,2252,2062690,6212,2062690
585,2252,2063690,6212,2063690
585,2252,2064500,6212,2064500
585,2252,2064500,6212,2064500
585,2252,2065310,6212,2065310
585,2252,2065790,6212,2065790
585,2252,2066790,6212,2066790
585,2252,2066950,6212,2066950
585,2252,2067600,6212,2067600
585,2252,2068600,6212,2068600
586,2260,2069600,6212,2069600
586,2260,2069600,6212,2069600
586,2260,2070250,6212,2070250
586,2260,2071250,6212,2071250
586,2260,2072250,6212,2072250
586,2260,2073250,6212,2073250
586,2260,2073720,6212,2073720
586,2260,2073720,6212,2073720
586,2260,2074190,6212,2074190
586,2260,2074420,6212,2074420
586,2260,2074420,6212,2074420
586,2260,2075420,6212,2075420
587,2268,2076420,6212,2076420
587,2268,2076420,6212,2076420
587,2268,2077420,6212,2077420
587,2268,2078420,6212,2078420
587,2268,2079230,6212,2079230
587,2268,2080230,6212,2080230
587,2268,2080550,6212,2080550
587,2268,2081550,6212,2081550
587,2268,2082360,6212,2082360
588,2270,2083360,6212,2083360
588,2270,2083360,6212,2083360
588,2270,2084360,6212,2084360
588,2270,2084360,6212,2084360
589,2272,2085360,6212,2085360
590,2280,2093360,6212,2093360
590,2280,2094360,6212,2094360
590,2280,2095360,6212,2095360
591,2282,2096360,6212,2096360
591,2282,2096830,6212,2096830
592,2284,2097480,6212,2097480
592,2284,2098480,6212,2098480
593,2286,2099480,6212,2099480
593,2286,2100480,6212,2100480
593,2286,2100800,6212,2100800
594,2288,2101800,6212,2101800
594,2288,2102800,6212,2102800
594,2288,2103150,6212,2103150
595,2290,2104150,6212,2104150
595,2290,2105150,6212,2105150
595,2290,2105370,6212,2105370
596,2294,2105840,6212,2105840
596,2294,2106160,6212,2106160
596,2294,2106160,6212,2106160
596,2294,2107160,6212,2107160
597,2296,2108160,6212,2108160
597,2296,2108480,6212,2108480
598,2300,2109480,6212,2109480
598,2300,2110480,6212,2110480
598,2300,2110480,6212,2110480
598,2300,2111290,6212,2111290
598,2300,2111290,6212,2111290
598,2300,2111290,6212,2111290
598,2300,2112290,6212,2112290
598,2300,2113290,6212,2113290
598,2300,2113290,6212,2113290
598,2300,2113610,6212,2113610
598,2300,2114610,6212,2114610
599,2302,2115610,6212,2115610
599,2302,2116080,6212,2116080
599,2302,2116080,6212,2116080
599,2302,2116080,6212,2116080
600,2304,2117080,6212,2117080
600,2304,2118080,6212,2118080
601,2306,2119080,6212,2119080
601,2306,2120080,6212,2120080
602,2308,2121080,6212,2121080
602,2308,2121540,6212,2121540
602,2308,2122540,6212,2122540
603,2310,2123540,6212,2123540
603,2310,2124540,6212,2124540
604,2312,2125540,6212,2125540
604,2312,2126540,6212,2126540
604,2312,2126540,6212,2126540
605,2314,2127190,6212,2127190
605,2314,2128190,6212,2128190
605,2314,2128190,6212,2128190
606,2316,2129190,6212,2129190
606,2316,2130190,6212,2130190
607,2318,2131190,6212,2131190
607,2318,2132190,6212,2132190
608,2320,2133190,6212,2133190
608,2320,2133660,6212,2133660
609,2322,2134660,6212,2134660
609,2322,2135470,6212,2135470
609,2322,2136470,6212,2136470
609,2322,2136470,6212,2136470
609,2322,2136470,6212,2136470
610,2324,2137470,6212,2137470
610,2324,2138470,6212,2138470
611,2326,2139470,6212,2139470
611,2326,2140470,6212,2140470
612,2328,2141470,6212,2141470
612,2328,2141790,6212,2141790
612,2328,2142250,6212,2142250
612,2328,2142720,6212,2142720
613,2330,2143270,6212,2143270
613,2330,2144270,6212,2144270
613,2330,2144270,6212,2144270
613,2330,2144270,6212,2144270
614,2332,2145270,6212,2145270
614,2332,2146270,6212,2146270
615,2334,2147270,6212,2147270
615,2334,2148270,6212,2148270
616,2336,2149080,6212,2149080
616,2336,2150080,6212,2150080
616,2336,2150080,6212,2150080
617,2338,2151080,6212,2151080
617,2338,2152080,6212,2152080
617,2338,2152080,6212,2152080
618,2340,2153080,6212,2153080
618,2340,2153890,6212,2153890
618,2340,2153890,6212,2153890
618,2340,2154360,6212,2154360
619,2342,2155360,6212,2155360
619,2342,2155360,6212,2155360
619,2342,2156360,6212,2156360
620,2344,2157170,6212,2157170
620,2344,2157490,6212,2157490
620,2344,2158490,6212,2158490
621,2352,2159490,6212,2159490
621,2352,2160490,6212,2160490
622,2354,2161490,6212,2161490
622,2354,2162300,6212,2162300
622,2354,2162950,6212,2162950
622,2354,2163270,6212,2163270
622,2354,2164270,6212,2164270
622,2354,2165270,6212,2165270
623,2356,2166270,6212,2166270
623,2356,2167270,6212,2167270
624,2358,2168270,6212,2168270
624,2358,2168920,6212,2168920
624,2358,2169920,6212,2169920
624,2358,2169920,6212,2169920
624,2358,2169920,6212,2169920
624,2358,2170390,6212,2170390
625,2360,2171040,6212,2171040
625,2360,2172040,6212,2172040
626,2362,2173040,6212,2173040
626,2362,2174040,6212,2174040
626,2362,2174360,6212,2174360
626,2362,2175170,6212,2175170
627,2364,2176170,6212,2176170
627,2364,2177170,6212,2177170
627,2364,2177170,6212,2177170
628,2372,2185170,6212,2185170
628,2372,2185400,6212,2185400
628,2372,2186210,6212,2186210
628,2372,2186530,6212,2186530
628,2372,2187530,6212,2187530
628,2372,2188530,6212,2188530
628,2372,2188530,6212,2188530
628,2372,2188530,6212,2188530
628,2372,2189530,6212,2189530
628,2372,2190530,6212,2190530
628,2372,2190850,6212,2190850
629,2374,2191850,6212,2191850
629,2374,2192850,6212,2192850
629,2374,2193660,6212,2193660
629,2374,2193660,6212,2193660
629,2374,2194660,6212,2194660
629,2374,2194660,6212,2194660
630,2376,2195130,6212,2195130
630,2376,2195940,6212,2195940
630,2376,2196530,6212,2196530
630,2376,2196530,6212,2196530
630,2376,2197000,6212,2197000
630,2376,2197000,6212,2197000
630,2376,2197470,6212,2197470
631,2384,2198470,6212,2198470
632,2386,2199280,6212,2199280
632,2386,2199280,6212,2199280
632,2386,2200280,6212,2200280
632,2386,2201280,6212,2201280
632,2386,2201280,6212,2201280
632,2386,2202090,6212,2202090
632,2386,2203090,6212,2203090
632,2386,2203320,6212,2203320
632,2386,2204320,6212,2204320
632,2386,2204910,6212,2204910
633,2390,2205910,6212,2205910
633,2390,2206720,6212,2206720
633,2390,2206720,6212,2206720
634,2392,2207720,6212,2207720
634,2392,2207720,6212,2207720
634,2392,2207720,6212,2207720
634,2392,2208720,6212,2208720
634,2392,2208720,6212,2208720
634,2392,2209530,6212,2209530
634,2392,2210340,6212,2210340
635,2394,2211340,6212,2211340
635,2394,2211560,6212,2211560
635,2394,2212370,6212,2212370
636,2396,2213180,6212,2213180
636,2396,2213180,6212,2213180
636,2396,2213990,6212,2213990
637,2398,2214990,6212,2214990
637,2398,2214990,6212,2214990
637,2398,2215990,6212,2215990
637,2398,2216800,6212,2216800
638,2402,2217800,6212,2217800
638,2402,2217800,6212,2217800
638,2402,2217800,6212,2217800
639,2404,2218800,6212,2218800
639,2404,2218800,6212,2218800
639,2404,2219800,6212,2219800
639,2404,2220800,6212,2220800
640,2406,2221800,6212,2221800
640,2406,2222800,6212,2222800
640,2406,2222800,6212,2222800
640,2406,2223610,6212,2223610
640,2406,2224420,6212,2224420
640,2406,2224420,6212,2224420
641,2408,2225230,6212,2225230
641,2408,2225230,6212,2225230
641,2408,2226230,6212,2226230
641,2408,2226230,6212,2226230
642,2410,2227230,6212,2227230
643,2414,2231230,6212,2231230
643,2414,2231550,6212,2231550
644,2422,2232550,6212,2232550
644,2422,2233550,6212,2233550
644,2422,2234550,6212,2234550
644,2422,2234550,6212,2234550
644,2422,2235550,6212,2235550
644,2422,2236550,6212,2236550
645,2430,2237550,6212,2237550
645,2430,2238020,6212,2238020
645,2430,2239020,6212,2239020
645,2430,2239340,6212,2239340
645,2430,2239990,6212,2239990
645,2430,2239990,6212,2239990
645,2430,2240990,6212,2240990
646,2438,2241990,6212,2241990
646,2438,2241990,6212,2241990
646,2438,2242800,6212,2242800
646,2438,2243800,6212,2243800
646,2438,2244800,6212,2244800
646,2438,2245030,6212,2245030
646,2438,2245030,6212,2245030
646,2438,2246030,6212,2246030
646,2438,2246030,6212,2246030
646,2438,2247030,6212,2247030
646,2438,2247030,6212,2247030
646,2438,2247500,6212,2247500
646,2438,2247970,6212,2247970
647,2446,2248970,6212,2248970
647,2446,2249780,6212,2249780
647,2446,2250250,6212,2250250
647,2446,2251250,6212,2251250
647,2446,2251250,6212,2251250
647,2446,2251470,6212,2251470
647,2446,2252470,6212,2252470
647,2446,2252470,6212,2252470
647,2446,2253470,6212,2253470
647,2446,2254470,6212,2254470
647,2446,2255470,6212,2255470
648,2454,2256280,6212,2256280
648,2454,2256930,6212,2256930
648,2454,2256930,6212,2256930
648,2454,2257200,6212,2257200
648,2454,2257520,6212,2257520
648,2454,2258330,6212,2258330
648,2454,2258800,6212,2258800
648,2454,2258800,6212,2258800
648,2454,2259610,6212,2259610
648,2454,2260420,6212,2260420
648,2454,2260890,6212,2260890
648,2454,2261890,6212,2261890
648,2454,2262890,6212,2262890
648,2454,2262890,6212,2262890
648,2454,2262890,6212,2262890
649,2462,2263700,6212,2263700
649,2462,2263700,6212,2263700
649,2462,2264700,6212,2264700
649,2462,2265700,6212,2265700
649,2462,2266700,6212,2266700
649,2462,2267700,6212,2267700
649,2462,2268170,6212,2268170
649,2462,2268980,6212,2268980
649,2462,2269980,6212,2269980
649,2462,2270210,6212,2270210
650,2470,2271210,6212,2271210
650,2470,2272210,6212,2272210
650,2470,2273020,6212,2273020
650,2470,2273830,6212,2273830
650,2470,2273830,6212,2273830
650,2470,2273830,6212,2273830
650,2470,2274300,6212,2274300
650,2470,2275300,6212,2275300
650,2470,2275300,6212,2275300
650,2470,2275300,6212,2275300
650,2470,2276300,6212,2276300
650,2470,2277300,6212,2277300
651,2478,2278300,6212,2278300
651,2478,2278620,6212,2278620
651,2478,2279620,6212,2279620
651,2478,2280620,6212,2280620
651,2478,2281620,6212,2281620
651,2478,2282270,6212,2282270
652,2486,2283270,6212,2283270
652,2486,2284270,6212,2284270
652,2486,2284740,6212,2284740
652,2486,2285210,6212,2285210
652,2486,2286210,6212,2286210
652,2486,2287210,6212,2287210
652,2486,2287210,6212,2287210
652,2486,2288020,6212,2288020
653,2494,2289020,6212,2289020
653,2494,2290020,6212,2290020
653,2494,2290830,6212,2290830
653,2494,2290830,6212,2290830
653,2494,2291830,6212,2291830
653,2494,2292830,6212,2292830
653,2494,2293150,6212,2293150
653,2494,2294150,6212,2294150
653,2494,2294370,6212,2294370
653,2494,2295180,6212,2295180
653,2494,2295990,6212,2295990
653,2494,2296990,6212,2296990
653,2494,2296990,6212,2296990
653,2494,2297990,6212,2297990
653,2494,2298800,6212,2298800
653,2494,2299800,6212,2299800
654,2502,2300270,6212,2300270
654,2502,2300430,6212,2300430
654,2502,2300430,6212,2300430
654,2502,2301430,6212,2301430
654,2502,2301900,6212,2301900
654,2502,2302130,6212,2302130
654,2502,2302940,6212,2302940
654,2502,2303940,6212,2303940
654,2502,2304940,6212,2304940
654,2502,2305160,6212,2305160
654,2502,2305160,6212,2305160
654,2502,2305160,6212,2305160
654,2502,2305630,6212,2305630
654,2502,2306630,6212,2306630
654,2502,2307440,6212,2307440
654,2502,2307440,6212,2307440
654,2502,2308250,6212,2308250
655,2510,2309250,6212,2309250
655,2510,2310250,6212,2310250
655,2510,2311250,6212,2311250
655,2510,2312250,6212,2312250
655,2510,2312250,6212,2312250
655,2510,2312900,6212,2312900
655,2510,2312900,6212,2312900
655,2510,2312900,6212,2312900
655,2510,2312900,6212,2312900
655,2510,2313220,6212,2313220
655,2510,2314220,6212,2314220
655,2510,2314220,6212,2314220
655,2510,2314690,6212,2314690
655,2510,2315690,6212,2315690
656,2518,2316160,6212,2316160
656,2518,2316160,6212,2316160
656,2518,2317160,6212,2317160
656,2518,2317630,6212,2317630
656,2518,2318630,6212,2318630
656,2518,2319440,6212,2319440
656,2518,2320250,6212,2320250
657,2526,2321250,6212,2321250
657,2526,2321900,6212,2321900
657,2526,2322900,6212,2322900
657,2526,2323900,6212,2323900
657,2526,2324710,6212,2324710
657,2526,2325180,6212,2325180
657,2526,2325770,6212,2325770
657,2526,2326770,6212,2326770
657,2526,2326770,6212,2326770
657,2526,2327770,6212,2327770
657,2526,2328770,6212,2328770
657,2526,2329770,6212,2329770
658,2534,2330770,6212,2330770
658,2534,2330770,6212,2330770
658,2534,2331770,6212,2331770
658,2534,2332770,6212,2332770
658,2534,2333580,6212,2333580
658,2534,2333580,6212,2333580
658,2534,2333810,6212,2333810
658,2534,2333810,6212,2333810
658,2534,2334280,6212,2334280
658,2534,2335280,6212,2335280
658,2534,2336280,6212,2336280
659,2542,2336750,6212,2336750
659,2542,2336800,6212,2336800
659,2542,2337800,6212,2337800
659,2542,2338800,6212,2338800
659,2542,2339450,6212,2339450
659,2542,2339820,6212,2339820
659,2542,2339820,6212,2339820
659,2542,2340630,6212,2340630
659,2542,2341100,6212,2341100
659,2542,2342100,6212,2342100
659,2542,2343100,6212,2343100
659,2542,2343100,6212,2343100
659,2542,2343100,6212,2343100
660,2550,2344100,6212,2344100
660,2550,2344750,6212,2344750
660,2550,2345750,6212,2345750
660,2550,2346750,6212,2346750
660,2550,2347120,6212,2347120
660,2550,2348120,6212,2348120
660,2550,2348440,6212,2348440
660,2550,2349250,6212,2349250
660,2550,2349250,6212,2349250
660,2550,2350250,6212,2350250
661,2558,2350720,6212,2350720
661,2558,2351370,6212,2351370
661,2558,2351370,6212,2351370
661,2558,2352180,6212,2352180
661,2558,2352650,6212,2352650
661,2558,2353650,6212,2353650
661,2558,2353880,6212,2353880
661,2558,2354200,6212,2354200
661,2558,2355010,6212,2355010
661,2558,2355820,6212,2355820
661,2558,2355820,6212,2355820
661,2558,2355820,6212,2355820
661,2558,2356630,6212,2356630
661,2558,2357630,6212,2357630
661,2558,2358630,6212,2358630
661,2558,2358900,6212,2358900
661,2558,2359900,6212,2359900
661,2558,2359900,6212,2359900
661,2558,2360900,6212,2360900
661,2558,2361370,6212,2361370
662,2566,2362370,6212,2362370
662,2566,2363370,6212,2363370
662,2566,2364370,6212,2364370
662,2566,2364960,6212,2364960
662,2566,2365430,6212,2365430
662,2566,2366430,6212,2366430
662,2566,2366750,6212,2366750
662,2566,2367750,6212,2367750
662,2566,2368750,6212,2368750
662,2566,2368750,6212,2368750
663,2574,2369750,6212,2369750
663,2574,2370560,6212,2370560
663,2574,2370560,6212,2370560
663,2574,2371560,6212,2371560
663,2574,2372030,6212,2372030
663,2574,2372680,6212,2372680
663,2574,2373680,6212,2373680
663,2574,2374490,6212,2374490
663,2574,2375490,6212,2375490
663,2574,2376490,6212,2376490
664,2582,2377490,6212,2377490
664,2582,2378490,6212,2378490
664,2582,2378960,6212,2378960
664,2582,2379960,6212,2379960
664,2582,2380430,6212,2380430
664,2582,2381430,6212,2381430
664,2582,2381430,6212,2381430
664,2582,2382240,6212,2382240
664,2582,2383240,6212,2383240
664,2582,2383470,6212,2383470
664,2582,2384470,6212,2384470
665,2590,2385280,6212,2385280
665,2590,2386280,6212,2386280
665,2590,2386280,6212,2386280
665,2590,2386610,6212,2386610
665,2590,2387610,6212,2387610
665,2590,2388080,6212,2388080
665,2590,2388080,6212,2388080
665,2590,2388890,6212,2388890
665,2590,2388890,6212,2388890
665,2590,2389890,6212,2389890
665,2590,2390890,6212,2390890
665,2590,2391890,6212,2391890
665,2590,2391890,6212,2391890
666,2598,2392890,6212,2392890
666,2598,2393700,6212,2393700
666,2598,2394700,6212,2394700
