ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1022019.3,22.72,1.67,325880.75,7.25
1021801.75,22.73,1.67,325766.83,7.25
1021584.21,22.73,1.67,325780.33,7.25
1021544.14,22.73,1.68,325296.84,7.24
1021247.89,22.73,1.67,324916.1,7.23
1021030.35,22.73,1.67,324793.9,7.23
1020812.81,22.73,1.67,324807.4,7.23
1020595.26,22.73,1.67,324685.2,7.23
1020706.84,22.73,1.68,324603.0,7.23
1020666.77,22.74,1.68,324119.51,7.22
1020368.53,22.74,1.68,323736.77,7.21
1020150.98,22.74,1.68,324027.36,7.22
1020110.91,22.74,1.69,323543.87,7.21
1019812.67,22.74,1.68,323161.45,7.2
1019812.67,22.74,1.68,323196.11,7.21
1019595.12,22.74,1.68,323145.16,7.21
1019595.12,22.74,1.68,323142.5,7.21
1019555.05,22.74,1.69,322659.02,7.2
1019258.81,22.74,1.69,322278.28,7.19
1018885.51,22.73,1.68,322010.25,7.18
1018667.96,22.73,1.68,321952.49,7.18
1018883.72,22.74,1.69,322006.86,7.19
1018666.18,22.74,1.69,322259.78,7.19
1018666.18,22.74,1.69,322259.78,7.19
1018448.63,22.74,1.69,322230.87,7.2
1018149.51,22.74,1.68,321944.95,7.19
1017931.96,22.74,1.68,321865.15,7.19
1017714.42,22.74,1.68,321802.22,7.19
1017674.35,22.74,1.69,321318.74,7.18
1017378.11,22.74,1.69,320938.0,7.17
1017078.98,22.73,1.68,320650.92,7.17
1016861.44,22.73,1.68,320605.14,7.17
1016488.14,22.73,1.67,320249.15,7.16
1016270.46,22.72,1.67,320110.43,7.16
1016052.91,22.72,1.67,320081.52,7.16
1016289.72,22.73,1.68,319840.29,7.15
1016180.0,22.73,1.68,319356.23,7.14
1016175.02,22.73,1.68,318776.11,7.13
1016170.04,22.74,1.69,318167.6,7.12
1016170.04,22.74,1.69,318167.6,7.12
1015952.49,22.74,1.69,318087.81,7.12
1015734.95,22.74,1.69,318024.88,7.12
1015517.4,22.74,1.69,317979.11,7.12
1015517.4,22.74,1.69,317979.11,7.12
1015512.42,22.74,1.69,318802.7,7.14
1015512.42,22.74,1.69,318802.7,7.14
1015294.88,22.74,1.69,318783.46,7.14
1015083.58,22.74,1.69,318565.74,7.14
1014866.04,22.74,1.69,318493.26,7.14
1014866.04,22.74,1.69,318493.26,7.14
1014648.49,22.74,1.69,318437.05,7.14
1014648.49,22.74,1.69,318437.05,7.14
1014430.95,22.74,1.69,318384.56,7.14
1014213.4,22.74,1.69,318348.51,7.14
1014450.21,22.75,1.7,318904.57,7.15
1014232.67,22.75,1.7,318132.53,7.14
1014232.67,22.75,1.7,318132.53,7.14
1014015.12,22.75,1.7,318059.88,7.14
1013985.58,22.75,1.7,317508.31,7.12
1014222.39,22.76,1.71,318064.37,7.14
1014004.84,22.76,1.71,317987.64,7.14
1013787.3,22.76,1.71,317955.67,7.14
1013764.77,22.76,1.71,318305.12,7.15
1014005.12,22.77,1.72,318515.32,7.15
1013787.58,22.77,1.72,317743.28,7.14
1013787.58,22.77,1.72,317743.28,7.14
1013758.04,22.78,1.72,317191.71,7.13
1013758.04,22.78,1.72,317191.71,7.13
1013758.04,22.78,1.72,317122.37,7.12
1013735.51,22.78,1.73,317471.82,7.13
1013510.95,22.78,1.73,317208.67,7.13
1013293.4,22.78,1.73,317217.33,7.13
1013075.86,22.78,1.73,317099.97,7.13
1013275.44,22.79,1.73,316423.12,7.12
1013024.53,22.78,1.73,316194.8,7.11
1012764.07,22.78,1.73,316583.55,7.12
1011079.86,22.78,1.73,316482.7,7.13
1011204.77,22.79,1.74,316439.92,7.13
1011420.53,22.79,1.74,316514.54,7.13
1011202.98,22.8,1.74,316655.67,7.14
1010985.44,22.8,1.74,316614.65,7.14
1010985.44,22.8,1.74,316614.65,7.14
1010612.14,22.79,1.74,316350.19,7.13
1010582.6,22.79,1.74,316462.9,7.14
1010365.05,22.79,1.74,316476.41,7.14
1010147.51,22.79,1.74,316354.2,7.14
1009929.96,22.79,1.74,316303.25,7.14
1010145.72,22.8,1.75,316569.95,7.15
1009928.18,22.8,1.75,316583.45,7.15
1009928.18,22.8,1.75,316583.45,7.15
1009710.63,22.8,1.75,316461.25,7.15
1009493.09,22.8,1.75,316469.49,7.15
1009493.09,22.8,1.75,316469.49,7.15
1009604.67,22.81,1.75,316607.99,7.15
1009387.12,22.81,1.76,316449.31,7.15
1009169.58,22.81,1.76,316384.9,7.15
1009406.77,22.82,1.76,315698.91,7.14
1009406.77,22.82,1.76,315698.91,7.14
1009406.77,22.82,1.76,315781.3,7.14
1009149.93,22.82,1.76,316136.88,7.15
1008932.39,22.82,1.76,317598.41,7.18
1008932.39,22.82,1.76,317598.41,7.18
1008559.09,22.81,1.76,317333.95,7.18
1008529.54,22.81,1.76,316650.81,7.16
1008186.39,22.81,1.75,316356.46,7.16
1007888.91,22.8,1.75,316048.74,7.15
1007671.37,22.8,1.75,315972.01,7.15
1007453.82,22.8,1.75,315940.04,7.15
1007453.82,22.8,1.75,315937.14,7.15
1007236.28,22.8,1.75,315856.98,7.15
1007018.74,22.8,1.75,315828.44,7.15
1006866.49,22.8,1.75,315797.61,7.15
1006866.49,22.8,1.75,315797.61,7.15
1006648.95,22.8,1.75,315146.77,7.14
1006431.4,22.8,1.75,315068.72,7.14
1006213.86,22.8,1.75,315038.06,7.14
1005996.32,22.8,1.75,315051.57,7.14
1005778.77,22.8,1.75,315586.11,7.16
1005756.25,22.81,1.75,315351.75,7.15
1005996.6,22.81,1.76,315607.09,7.16
1005779.05,22.82,1.76,315484.88,7.16
1005561.51,22.82,1.76,315433.93,7.16
1005343.96,22.82,1.76,315376.18,7.16
1005126.42,22.82,1.76,315389.68,7.16
1004908.88,22.82,1.76,315267.47,7.16
1004691.33,22.82,1.76,315231.42,7.16
1004907.09,22.82,1.77,315484.07,7.17
1004877.54,22.83,1.77,315603.92,7.17
1004877.54,22.83,1.77,315603.92,7.17
1004877.54,22.83,1.77,315603.92,7.17
1004877.54,22.83,1.77,315553.13,7.17
1004476.63,22.82,1.77,315233.2,7.16
1004476.63,22.82,1.77,315233.2,7.16
1004103.33,22.81,1.76,314967.9,7.16
1003885.79,22.81,1.76,314919.73,7.16
1003885.79,22.81,1.76,314919.73,7.16
1003668.25,22.82,1.76,314890.82,7.16
1003369.12,22.81,1.76,314665.38,7.15
1003151.58,22.81,1.76,314585.59,7.15
1003073.51,22.81,1.76,314528.67,7.15
1002855.96,22.81,1.76,314472.46,7.15
1002638.42,22.81,1.76,314419.96,7.15
1002638.42,22.81,1.76,314392.89,7.15
1002638.42,22.81,1.76,314392.89,7.15
1002638.42,22.81,1.76,314392.89,7.15
1002420.88,22.81,1.76,314315.13,7.15
1002203.33,22.81,1.76,314284.19,7.15
1001985.79,22.81,1.76,314297.69,7.16
1001768.25,22.81,1.76,314175.49,7.15
1001768.25,22.81,1.76,314144.95,7.15
1001550.7,22.81,1.76,313961.95,7.15
1001333.16,22.81,1.76,313891.45,7.15
1001115.61,22.81,1.76,316406.37,7.21
1001349.3,22.82,1.77,315032.15,7.18
1001460.88,22.83,1.77,314950.81,7.18
1001308.63,22.83,1.77,314919.98,7.18
1001091.09,22.83,1.77,315210.59,7.19
1000866.53,22.83,1.77,314205.02,7.17
1000648.98,22.83,1.77,314148.33,7.17
1000431.44,22.83,1.77,314113.3,7.17
1000213.89,22.83,1.77,314084.39,7.17
999996.35,22.83,1.77,314004.59,7.17
999966.81,22.83,1.78,313321.54,7.15
999749.26,22.83,1.78,312680.98,7.14
999531.72,22.83,1.78,312694.48,7.14
999531.72,22.83,1.78,312666.86,7.14
999314.18,22.83,1.78,312544.65,7.14
999096.63,22.83,1.78,312515.74,7.14
998879.09,22.83,1.78,312435.95,7.14
998661.54,22.83,1.78,312407.04,7.14
998444.0,22.83,1.78,312327.24,7.14
998286.0,22.83,1.78,312168.93,7.14
998516.95,22.84,1.78,312774.92,7.15
998516.95,22.84,1.78,312774.92,7.15
998516.95,22.84,1.78,312735.55,7.15
998643.72,22.84,1.79,312861.71,7.16
998426.18,22.84,1.79,312805.5,7.16
998208.63,22.84,1.79,312753.0,7.16
997991.09,22.84,1.79,312690.07,7.16
997460.28,22.83,1.78,312149.26,7.15
997460.28,22.83,1.78,312091.18,7.14
997242.74,22.84,1.78,311202.16,7.13
997025.19,22.84,1.78,311156.39,7.13
996867.19,22.83,1.78,310998.39,7.12
996837.65,22.84,1.78,310496.48,7.11
997053.4,22.84,1.79,310550.84,7.12
997053.4,22.84,1.79,310520.3,7.11
996754.28,22.84,1.79,310232.33,7.11
996528.77,22.83,1.78,310102.93,7.11
996311.23,22.84,1.78,310268.64,7.11
996288.7,22.84,1.79,310694.1,7.12
996252.14,22.84,1.79,310631.48,7.12
996034.6,22.84,1.79,310590.45,7.12
995817.05,22.84,1.79,310522.78,7.12
995817.05,22.84,1.79,310475.46,7.12
995599.51,22.84,1.79,310391.39,7.12
993915.3,22.85,1.79,310368.4,7.13
993915.3,22.85,1.79,310368.4,7.13
993697.75,22.85,1.79,310360.75,7.14
993668.21,22.85,1.8,310480.6,7.14
993450.67,22.85,1.8,310400.04,7.14
993421.12,22.85,1.8,310519.9,7.14
993636.88,22.86,1.81,310739.22,7.15
993273.58,22.86,1.8,310539.24,7.15
993273.58,22.86,1.8,310539.24,7.15
993273.58,22.86,1.8,310539.24,7.15
993273.58,22.86,1.8,310539.24,7.15
993056.04,22.86,1.8,310503.19,7.15
992838.49,22.86,1.8,310430.54,7.15
993077.65,22.86,1.81,309669.47,7.13
992860.11,22.86,1.81,309640.56,7.13
992784.95,22.87,1.81,310225.69,7.15
992567.4,22.87,1.81,310145.9,7.15
992196.28,22.86,1.81,309755.89,7.14
991978.74,22.86,1.81,309726.98,7.14
991949.19,22.86,1.81,309827.58,7.14
992164.95,22.87,1.82,309881.95,7.14
991947.4,22.87,1.82,310090.19,7.15
991947.4,22.87,1.82,310090.19,7.15
991729.86,22.87,1.82,310012.14,7.15
991356.56,22.87,1.81,309700.83,7.14
753087.76,17.37,1.99,259582.05,5.99
752933.92,17.37,1.99,259660.12,5.99
753210.0,17.38,2.0,259701.28,5.99
753210.0,17.38,2.0,262175.73,6.05
753087.62,17.38,2.0,261582.55,6.04
752805.1,17.38,1.99,261099.47,6.03
752584.83,17.38,1.99,260896.66,6.02
752860.91,17.39,2.0,260875.23,6.02
752707.06,17.39,2.0,260884.22,6.03
752337.13,17.38,2.0,263692.18,6.09
752183.29,17.38,2.0,263672.83,6.09
752029.44,17.38,2.0,262143.86,6.06
752127.13,17.38,2.0,262644.43,6.07
752491.61,17.39,2.01,262616.14,6.07
752491.61,17.39,2.01,264470.11,6.11
752337.76,17.39,2.01,264470.11,6.11
752371.26,17.4,2.01,263794.02,6.1
752180.21,17.4,2.01,263050.55,6.08
752026.36,17.4,2.01,263050.55,6.08
752302.45,17.4,2.02,263169.55,6.09
752148.6,17.4,2.02,263118.23,6.09
751994.76,17.41,2.02,263050.55,6.09
751872.38,17.41,2.02,262448.91,6.08
751718.53,17.41,2.02,262448.29,6.08
751498.25,17.41,2.02,262171.26,6.07
751344.41,17.41,2.02,262170.75,6.07
751190.56,17.41,2.02,262926.12,6.09
751190.56,17.41,2.02,262926.12,6.09
751036.71,17.41,2.02,264881.55,6.14
751070.21,17.41,2.03,265651.25,6.16
750916.36,17.41,2.03,265302.79,6.15
750782.9,17.41,2.03,265547.92,6.16
750629.06,17.41,2.03,265547.31,6.16
750385.8,17.41,2.02,265275.34,6.15
750231.96,17.41,2.02,265249.62,6.16
750265.45,17.41,2.03,264995.2,6.15
750298.95,17.42,2.03,264995.11,6.15
750298.95,17.42,2.03,264995.11,6.15
750618.11,17.43,2.04,266004.91,6.18
750618.11,17.43,2.04,266004.91,6.18
750651.61,17.43,2.05,266004.5,6.18
750434.27,17.43,2.04,265242.2,6.16
750467.76,17.43,2.05,265260.64,6.16
750426.15,17.43,2.05,264978.91,6.16
750365.24,17.43,2.05,264178.42,6.14
750365.24,17.43,2.05,264154.09,6.14
750375.8,17.43,2.05,263266.43,6.12
750286.92,17.44,2.05,263648.79,6.13
750133.08,17.44,2.05,263633.88,6.13
750133.08,17.44,2.05,263633.88,6.13
750416.22,17.44,2.06,264863.86,6.16
750449.72,17.45,2.06,264860.33,6.16
750725.8,17.46,2.07,265837.99,6.18
750571.96,17.46,2.07,266006.25,6.19
750418.11,17.46,2.07,266005.29,6.19
750418.11,17.46,2.07,266030.1,6.19
750264.27,17.46,2.07,266030.25,6.19
750428.6,17.46,2.08,266045.15,6.19
750274.76,17.46,2.08,266042.73,6.19
750530.0,17.47,2.09,266029.94,6.19
750375.59,17.47,2.08,265872.18,6.19
750409.09,17.47,2.09,266401.66,6.2
750049.16,17.47,2.08,265972.55,6.19
750325.24,17.48,2.09,266100.32,6.2
750171.4,17.48,2.09,266806.29,6.22
750171.4,17.48,2.09,266781.48,6.21
750171.4,17.48,2.09,266808.68,6.22
750017.55,17.48,2.09,266807.87,6.22
750017.55,17.48,2.09,266791.31,6.22
749647.62,17.47,2.09,266295.83,6.21
749493.78,17.47,2.09,266295.52,6.21
749339.93,17.47,2.09,266354.96,6.21
749186.08,17.47,2.09,266328.43,6.21
749186.08,17.47,2.09,266347.03,6.21
749032.24,17.47,2.09,266314.12,6.21
748878.39,17.47,2.09,266538.81,6.22
749133.64,17.48,2.1,266377.5,6.22
749133.64,17.48,2.1,266377.5,6.22
749133.64,17.48,2.1,266377.5,6.22
748979.79,17.48,2.1,266728.32,6.23
748825.94,17.48,2.1,266727.92,6.23
748672.1,17.48,2.1,266728.4,6.23
748383.92,17.48,2.09,266548.94,6.22
748417.41,17.48,2.1,266631.02,6.23
748417.41,17.48,2.1,266631.02,6.23
748263.57,17.48,2.1,266759.68,6.23
748109.72,17.48,2.1,266700.31,6.23
748274.06,17.49,2.1,266627.66,6.23
748274.06,17.49,2.1,266627.66,6.23
748438.39,17.49,2.11,266626.61,6.23
748150.21,17.49,2.1,266626.55,6.23
747996.36,17.49,2.1,266699.8,6.24
747842.52,17.49,2.11,266707.36,6.24
747688.67,17.49,2.11,266753.36,6.24
747552.31,17.49,2.11,267340.71,6.26
747380.98,17.49,2.11,267164.34,6.25
747227.13,17.49,2.11,267164.49,6.25
746938.95,17.49,2.1,266890.5,6.25
746938.95,17.49,2.1,266890.5,6.25
746938.95,17.49,2.1,266890.5,6.25
746785.1,17.49,2.1,266889.71,6.25
747069.3,17.5,2.11,266920.79,6.25
746915.45,17.5,2.11,266898.21,6.25
746720.98,17.49,2.11,266636.5,6.25
746567.13,17.49,2.11,266627.53,6.25
746413.29,17.49,2.11,267500.93,6.27
746178.11,17.49,2.11,267349.29,6.27
745999.79,17.49,2.11,266803.37,6.26
745924.9,17.49,2.11,266885.21,6.26
745595.8,17.49,2.1,266551.01,6.25
746028.88,17.5,2.11,266549.89,6.25
745738.95,17.49,2.11,266549.89,6.25
746103.43,17.5,2.12,266552.18,6.25
745949.58,17.5,2.12,266552.27,6.25
745795.73,17.5,2.12,266554.83,6.26
745641.89,17.5,2.12,266549.89,6.26
745488.04,17.5,2.12,267523.31,6.28
745334.2,17.5,2.12,267523.31,6.28
745334.2,17.5,2.12,267523.31,6.28
745367.69,17.51,2.12,267285.53,6.28
745401.19,17.51,2.13,267480.9,6.28
745247.34,17.51,2.13,267480.9,6.29
745090.0,17.51,2.12,267323.98,6.28
744936.15,17.51,2.13,267326.46,6.28
744782.31,17.51,2.13,267323.98,6.28
744628.46,17.51,2.13,267323.98,6.29
744474.62,17.51,2.13,267409.11,6.29
744320.77,17.51,2.13,267386.36,6.29
744009.51,17.51,2.12,267344.45,6.29
744173.85,17.51,2.13,267595.32,6.3
744020.0,17.51,2.13,267595.47,6.3
744184.34,17.52,2.14,267594.21,6.3
744439.58,17.53,2.14,267614.25,6.3
744694.83,17.54,2.15,267594.2,6.3
744540.98,17.54,2.15,267594.2,6.3
744574.48,17.54,2.16,268362.18,6.32
744574.48,17.54,2.16,268472.99,6.32
744607.97,17.55,2.16,268745.06,6.33
744319.79,17.54,2.16,268461.8,6.33
744603.99,17.55,2.16,268848.2,6.34
744768.32,17.56,2.17,268847.14,6.34
744768.32,17.56,2.17,268822.81,6.34
744614.48,17.56,2.17,268822.75,6.34
744460.63,17.56,2.17,268882.26,6.34
744306.78,17.56,2.17,268822.75,6.34
744152.94,17.56,2.17,268928.17,6.34
743999.09,17.56,2.17,268928.17,6.35
743845.24,17.56,2.17,268928.17,6.35
743569.02,17.56,2.17,267983.91,6.33
743415.17,17.56,2.17,268223.66,6.33
743261.33,17.56,2.17,268010.42,6.33
743107.48,17.56,2.17,267991.17,6.33
742953.64,17.56,2.17,267991.33,6.33
742799.79,17.56,2.17,268047.0,6.34
742833.29,17.56,2.18,268046.27,6.34
742833.29,17.56,2.18,268074.37,6.34
742866.78,17.57,2.18,268073.83,6.34
742712.94,17.57,2.18,268177.27,6.34
742344.9,17.56,2.18,268396.12,6.35
742191.05,17.56,2.18,268364.39,6.35
742037.2,17.56,2.18,268367.58,6.35
742037.2,17.56,2.18,268367.58,6.35
742037.2,17.56,2.18,268359.34,6.35
741900.84,17.56,2.18,268536.42,6.36
741729.51,17.56,2.18,268296.4,6.35
741948.39,17.57,2.19,269012.85,6.37
741660.21,17.56,2.18,268512.99,6.36
741506.36,17.57,2.18,268343.15,6.36
741352.52,17.57,2.18,268342.06,6.36
741386.01,17.57,2.19,268342.12,6.36
741232.17,17.57,2.19,268342.03,6.36
741078.32,17.57,2.19,268349.97,6.36
740924.48,17.57,2.19,268345.44,6.36
740683.22,17.57,2.19,267521.17,6.35
740372.03,17.57,2.18,267067.79,6.34
740648.11,17.58,2.19,267064.39,6.34
740278.18,17.57,2.18,267362.22,6.35
740124.34,17.57,2.18,267471.77,6.35
739970.49,17.57,2.18,267310.89,6.35
739970.49,17.57,2.18,267268.55,6.35
739816.64,17.57,2.19,267267.75,6.35
739816.64,17.57,2.19,267267.75,6.35
739662.8,17.57,2.19,267267.44,6.35
739508.95,17.57,2.19,267369.75,6.35
739542.45,17.58,2.19,267307.66,6.35
739575.94,17.58,2.19,267272.72,6.35
739575.94,17.58,2.19,267325.73,6.35
739609.44,17.58,2.2,267320.44,6.36
739455.59,17.58,2.2,267945.57,6.37
739301.75,17.58,2.2,267838.18,6.37
739301.75,17.58,2.2,267838.18,6.37
739087.13,17.58,2.2,267615.05,6.37
739087.13,17.58,2.2,267683.93,6.37
738933.29,17.58,2.2,267684.08,6.37
738779.44,17.58,2.2,267682.83,6.37
738625.59,17.58,2.2,267682.81,6.37
738625.59,17.58,2.2,267682.81,6.37
738901.68,17.59,2.21,267762.53,6.37
738572.59,17.58,2.2,267591.8,6.37
738572.59,17.58,2.2,267591.8,6.37
738572.59,17.58,2.2,267591.8,6.37
738418.74,17.58,2.2,267518.92,6.37
738452.24,17.59,2.2,267512.09,6.37
738452.24,17.59,2.2,267512.09,6.37
738298.39,17.59,2.2,267512.09,6.37
738015.66,17.58,2.2,267358.29,6.37
737861.82,17.58,2.2,267972.09,6.39
737861.82,17.58,2.2,267972.09,6.39
738026.15,17.59,2.21,267971.04,6.39
737872.31,17.59,2.21,267970.98,6.39
737872.31,17.59,2.21,267970.98,6.39
737502.38,17.58,2.2,267573.08,6.38
737348.53,17.59,2.2,267573.08,6.38
737194.69,17.59,2.2,267685.34,6.39
737040.84,17.59,2.2,267686.76,6.39
736752.66,17.58,2.2,267573.08,6.38
736598.81,17.58,2.2,268118.95,6.4
736900.49,17.59,2.21,267844.36,6.39
736749.93,17.59,2.21,268043.43,6.4
736596.08,17.59,2.21,268043.12,6.4
736629.58,17.6,2.21,268042.32,6.4
736475.73,17.6,2.21,268042.31,6.4
736751.82,17.6,2.22,268209.08,6.41
736785.31,17.61,2.22,268082.37,6.41
736631.47,17.61,2.23,268142.7,6.41
736664.97,17.61,2.23,268057.44,6.41
736698.46,17.62,2.23,269205.12,6.44
736544.62,17.62,2.23,269205.27,6.44
736390.77,17.62,2.23,269205.12,6.44
736020.84,17.61,2.23,268789.09,6.43
736020.84,17.61,2.23,268798.45,6.43
736296.92,17.62,2.24,268797.34,6.43
736143.08,17.62,2.24,269145.44,6.44
735989.23,17.62,2.24,268913.32,6.44
735835.38,17.62,2.24,269728.0,6.46
735835.38,17.62,2.24,269728.0,6.46
735868.88,17.63,2.24,269727.78,6.46
735715.03,17.63,2.24,269728.36,6.46
735561.19,17.63,2.24,269728.28,6.46
735407.34,17.63,2.24,269727.3,6.47
735253.5,17.63,2.24,269852.21,6.47
735099.65,17.63,2.24,269779.5,6.47
734945.8,17.63,2.25,270095.07,6.48
734791.96,17.63,2.25,269900.28,6.48
734825.45,17.63,2.25,269900.05,6.48
734858.95,17.64,2.25,269899.23,6.48
734701.61,17.64,2.25,269741.88,6.47
734322.8,17.63,2.24,269381.53,6.47
734110.84,17.62,2.24,269166.08,6.46
733974.48,17.63,2.24,268622.14,6.45
733974.48,17.63,2.24,268622.14,6.45
733990.49,17.63,2.24,268745.9,6.45
733836.64,17.63,2.25,268745.83,6.46
733682.8,17.63,2.25,268780.44,6.46
733528.95,17.63,2.25,268765.06,6.46
733375.1,17.63,2.25,268820.73,6.46
733221.26,17.63,2.25,268823.08,6.46
733084.9,17.63,2.25,269316.6,6.48
733231.75,17.64,2.25,269393.95,6.48
733077.9,17.64,2.26,269390.48,6.48
732924.06,17.64,2.26,269408.25,6.48
732554.13,17.63,2.25,269145.53,6.48
732554.13,17.63,2.25,269145.53,6.48
732554.13,17.63,2.25,269145.53,6.48
732400.28,17.63,2.25,269272.9,6.48
732246.43,17.63,2.25,269192.49,6.48
732246.43,17.63,2.25,269192.49,6.48
732092.59,17.64,2.25,269127.76,6.48
732126.08,17.64,2.25,269452.02,6.49
731909.09,17.64,2.25,269207.16,6.49
731755.24,17.64,2.25,269046.98,6.48
731601.4,17.64,2.25,269046.18,6.49
731634.9,17.64,2.26,269046.11,6.49
731634.9,17.64,2.26,269046.11,6.49
731668.39,17.64,2.26,269045.86,6.49
731936.36,17.65,2.27,269057.67,6.49
731782.52,17.65,2.27,269083.54,6.49
731625.17,17.65,2.27,268926.19,6.49
731789.51,17.66,2.27,268888.52,6.49
731653.15,17.66,2.27,270121.25,6.52
731529.13,17.66,2.27,270007.4,6.52
731529.13,17.66,2.27,270007.4,6.52
731693.46,17.67,2.28,270006.35,6.52
731539.62,17.67,2.28,270006.29,6.52
731385.77,17.67,2.28,270120.26,6.53
731231.92,17.67,2.28,270031.2,6.52
731508.01,17.68,2.29,270006.29,6.52
731508.01,17.68,2.29,270006.29,6.52
731138.08,17.67,2.29,271113.56,6.55
730943.6,17.67,2.28,270842.5,6.55
730943.6,17.67,2.28,270842.5,6.55
730789.76,17.67,2.28,270137.0,6.53
730635.91,17.67,2.28,270136.39,6.53
730635.91,17.67,2.28,270136.39,6.53
730482.06,17.67,2.28,270135.89,6.53
730328.22,17.67,2.28,270135.89,6.54
730361.71,17.67,2.29,270318.61,6.54
730207.87,17.67,2.29,270317.54,6.54
729919.69,17.67,2.28,270079.53,6.54
729765.84,17.67,2.28,270013.02,6.54
967314.91,23.42,2.02,312713.25,7.57
967097.37,23.42,2.02,312605.81,7.57
967097.37,23.42,2.02,312605.81,7.57
966879.82,23.42,2.02,312503.83,7.57
966879.82,23.42,2.02,312503.83,7.57
966662.28,23.42,2.02,311525.77,7.55
964950.0,23.43,2.03,311460.74,7.56
964732.46,23.43,2.03,311457.23,7.56
964444.74,23.43,2.02,309731.91,7.52
964227.19,23.43,2.02,308846.81,7.5
964465.26,23.44,2.03,308943.06,7.51
964573.16,23.44,2.04,309324.67,7.52
964355.61,23.44,2.04,309387.51,7.52
964138.07,23.44,2.04,309324.04,7.52
963920.53,23.44,2.04,309297.22,7.52
963625.09,23.44,2.04,308831.42,7.51
963407.54,23.44,2.04,308831.36,7.51
963190.0,23.44,2.04,308741.13,7.51
962864.56,23.43,2.03,308727.91,7.51
962647.02,23.43,2.03,308696.11,7.51
962429.47,23.43,2.03,308637.63,7.52
962211.79,23.43,2.03,308420.32,7.51
961816.18,23.42,2.02,308226.93,7.51
961520.74,23.42,2.01,307942.18,7.5
961520.74,23.42,2.01,307942.18,7.5
961303.19,23.42,2.02,307508.96,7.49
961085.65,23.42,2.02,307391.4,7.49
960814.49,23.41,2.01,307087.37,7.48
960596.95,23.41,2.01,307149.87,7.49
960379.4,23.42,2.01,307149.81,7.49
960379.4,23.42,2.01,307149.81,7.49
960351.86,23.42,2.02,307249.59,7.49
960351.86,23.42,2.02,307249.59,7.49
960351.86,23.42,2.02,307249.59,7.49
960134.32,23.42,2.02,307186.11,7.49
959916.77,23.42,2.02,307159.3,7.49
959916.77,23.42,2.02,307159.3,7.49
960259.93,23.43,2.03,307271.18,7.5
960042.39,23.43,2.03,307490.8,7.5
959824.84,23.43,2.03,307507.96,7.51
959474.14,23.43,2.02,307296.17,7.5
959474.14,23.43,2.02,307296.17,7.5
959474.14,23.43,2.02,307296.17,7.5
959256.6,23.43,2.02,307188.73,7.5
959039.05,23.43,2.02,307155.62,7.5
958821.51,23.43,2.02,307098.44,7.5
958603.96,23.43,2.02,307034.33,7.5
958386.42,23.43,2.02,307008.15,7.5
958661.16,23.44,2.03,307037.37,7.51
958443.61,23.44,2.03,307003.82,7.51
958226.07,23.44,2.03,306977.71,7.51
958008.53,23.44,2.03,307027.49,7.51
957790.98,23.44,2.03,306980.15,7.51
957573.44,23.44,2.04,306967.19,7.51
957573.44,23.44,2.04,306967.19,7.51
957681.33,23.44,2.04,307686.27,7.53
957463.79,23.45,2.04,307732.6,7.54
957463.79,23.45,2.04,307732.6,7.54
957246.25,23.45,2.04,307699.49,7.54
957028.7,23.45,2.04,307642.31,7.54
956811.16,23.45,2.04,307610.5,7.54
956593.61,23.45,2.04,307552.02,7.54
956376.07,23.45,2.04,307614.53,7.54
955981.86,23.44,2.04,307171.78,7.53
955764.32,23.44,2.04,307108.31,7.53
955736.77,23.44,2.04,307271.5,7.54
955519.23,23.45,2.04,307208.03,7.54
955519.23,23.45,2.04,307208.03,7.54
955519.23,23.45,2.04,307208.03,7.54
955301.68,23.45,2.04,307181.21,7.54
955084.14,23.45,2.04,307148.27,7.54
954866.6,23.45,2.04,307090.92,7.54
954649.05,23.45,2.04,307027.29,7.54
954431.51,23.45,2.04,307000.64,7.54
954111.51,23.44,2.04,306680.64,7.53
954386.25,23.45,2.05,306711.39,7.54
953992.04,23.44,2.04,306676.71,7.54
954228.0,23.45,2.05,306551.74,7.53
954010.46,23.45,2.05,306518.26,7.54
954010.46,23.45,2.05,306518.26,7.54
954010.46,23.45,2.05,306518.26,7.54
953757.82,23.45,2.05,306219.22,7.53
953540.28,23.45,2.05,306209.38,7.53
953322.74,23.45,2.05,306850.49,7.55
953105.19,23.45,2.05,306706.2,7.55
953077.65,23.46,2.05,306450.76,7.54
952860.11,23.46,2.05,306387.29,7.54
