ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
cpu200,0.0,1.3,42,1.0,813c,FGDPredictor1000desharemd6126,share,FGDPredictorScore,6126,2517,8832,70.1,99.6,95.3,370289923850240.0,6186.0,5919300.0,60.19,9.3,0.5,7.93,0.26,21.82,0.0,99.5,528302452244480.0,6212.0,6212000.0
