ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
496,2358,2096180,6212,2096180
496,2358,2096410,6212,2096410
497,2366,2097410,6212,2097410
497,2366,2098060,6212,2098060
497,2366,2098060,6212,2098060
497,2366,2098060,6212,2098060
497,2366,2098610,6212,2098610
497,2366,2098980,6212,2098980
497,2366,2099790,6212,2099790
497,2366,2100790,6212,2100790
497,2366,2101600,6212,2101600
497,2366,2102410,6212,2102410
497,2366,2102880,6212,2102880
497,2366,2103350,6212,2103350
497,2366,2103810,6212,2103810
497,2366,2103810,6212,2103810
497,2366,2104280,6212,2104280
498,2374,2104930,6212,2104930
498,2374,2105400,6212,2105400
498,2374,2105630,6212,2105630
498,2374,2105630,6212,2105630
498,2374,2105630,6212,2105630
498,2374,2106630,6212,2106630
498,2374,2106630,6212,2106630
498,2374,2107440,6212,2107440
498,2374,2107910,6212,2107910
498,2374,2107910,6212,2107910
498,2374,2108070,6212,2108070
498,2374,2108070,6212,2108070
498,2374,2108880,6212,2108880
498,2374,2109880,6212,2109880
498,2374,2110350,6212,2110350
498,2374,2111350,6212,2111350
498,2374,2111570,6212,2111570
498,2374,2112570,6212,2112570
498,2374,2112570,6212,2112570
498,2374,2113040,6212,2113040
499,2378,2114040,6212,2114040
499,2378,2114590,6212,2114590
499,2378,2114820,6212,2114820
499,2378,2115630,6212,2115630
499,2378,2116630,6212,2116630
499,2378,2117630,6212,2117630
499,2378,2118630,6212,2118630
499,2378,2118630,6212,2118630
499,2378,2119100,6212,2119100
500,2380,2119570,6212,2119570
500,2380,2120040,6212,2120040
500,2380,2120040,6212,2120040
501,2384,2121040,6212,2121040
501,2384,2121850,6212,2121850
501,2384,2122850,6212,2122850
501,2384,2123660,6212,2123660
501,2384,2124310,6212,2124310
502,2392,2125120,6212,2125120
502,2392,2126120,6212,2126120
502,2392,2126120,6212,2126120
502,2392,2126930,6212,2126930
502,2392,2127930,6212,2127930
502,2392,2128740,6212,2128740
502,2392,2129550,6212,2129550
502,2392,2130360,6212,2130360
502,2392,2131170,6212,2131170
502,2392,2131540,6212,2131540
503,2400,2132130,6212,2132130
503,2400,2132590,6212,2132590
503,2400,2133060,6212,2133060
503,2400,2133380,6212,2133380
503,2400,2134190,6212,2134190
503,2400,2134190,6212,2134190
503,2400,2135190,6212,2135190
503,2400,2136000,6212,2136000
503,2400,2136220,6212,2136220
503,2400,2136690,6212,2136690
503,2400,2137500,6212,2137500
503,2400,2137970,6212,2137970
503,2400,2138440,6212,2138440
504,2402,2139030,6212,2139030
504,2402,2140030,6212,2140030
505,2410,2140840,6212,2140840
505,2410,2141650,6212,2141650
505,2410,2141650,6212,2141650
505,2410,2142460,6212,2142460
505,2410,2142930,6212,2142930
505,2410,2143520,6212,2143520
505,2410,2143990,6212,2143990
505,2410,2144150,6212,2144150
505,2410,2145150,6212,2145150
505,2410,2145960,6212,2145960
505,2410,2145960,6212,2145960
505,2410,2146960,6212,2146960
505,2410,2147190,6212,2147190
505,2410,2147660,6212,2147660
505,2410,2147980,6212,2147980
506,2418,2148440,6212,2148440
506,2418,2149440,6212,2149440
506,2418,2150090,6212,2150090
506,2418,2150250,6212,2150250
506,2418,2151250,6212,2151250
506,2418,2152060,6212,2152060
506,2418,2153060,6212,2153060
506,2418,2153530,6212,2153530
506,2418,2153530,6212,2153530
506,2418,2153530,6212,2153530
507,2426,2154530,6212,2154530
507,2426,2155180,6212,2155180
507,2426,2156180,6212,2156180
507,2426,2156650,6212,2156650
507,2426,2157110,6212,2157110
507,2426,2157580,6212,2157580
507,2426,2157810,6212,2157810
507,2426,2158810,6212,2158810
508,2434,2159810,6212,2159810
508,2434,2160620,6212,2160620
508,2434,2160780,6212,2160780
508,2434,2161240,6212,2161240
508,2434,2161710,6212,2161710
508,2434,2161940,6212,2161940
508,2434,2162260,6212,2162260
508,2434,2162910,6212,2162910
508,2434,2162910,6212,2162910
508,2434,2163910,6212,2163910
508,2434,2164230,6212,2164230
508,2434,2164710,6212,2164710
508,2434,2164870,6212,2164870
508,2434,2165870,6212,2165870
508,2434,2166680,6212,2166680
508,2434,2166680,6212,2166680
508,2434,2167680,6212,2167680
508,2434,2168150,6212,2168150
508,2434,2168620,6212,2168620
508,2434,2169430,6212,2169430
509,2438,2169900,6212,2169900
510,2446,2170550,6212,2170550
510,2446,2170770,6212,2170770
510,2446,2171230,6212,2171230
510,2446,2171230,6212,2171230
510,2446,2171450,6212,2171450
510,2446,2172260,6212,2172260
510,2446,2172730,6212,2172730
510,2446,2173540,6212,2173540
510,2446,2173540,6212,2173540
510,2446,2174350,6212,2174350
510,2446,2175350,6212,2175350
510,2446,2176160,6212,2176160
510,2446,2177160,6212,2177160
510,2446,2177970,6212,2177970
510,2446,2178430,6212,2178430
510,2446,2179080,6212,2179080
510,2446,2179890,6212,2179890
510,2446,2180050,6212,2180050
510,2446,2180050,6212,2180050
511,2454,2180600,6212,2180600
511,2454,2181410,6212,2181410
511,2454,2181870,6212,2181870
511,2454,2182680,6212,2182680
511,2454,2183680,6212,2183680
511,2454,2184150,6212,2184150
511,2454,2184620,6212,2184620
511,2454,2184620,6212,2184620
511,2454,2185090,6212,2185090
511,2454,2186090,6212,2186090
512,2456,2186560,6212,2186560
512,2456,2187210,6212,2187210
512,2456,2187530,6212,2187530
513,2464,2188530,6212,2188530
513,2464,2189080,6212,2189080
513,2464,2189300,6212,2189300
513,2464,2189890,6212,2189890
513,2464,2190700,6212,2190700
513,2464,2191510,6212,2191510
513,2464,2192510,6212,2192510
513,2464,2193510,6212,2193510
513,2464,2194160,6212,2194160
513,2464,2194630,6212,2194630
513,2464,2195100,6212,2195100
514,2472,2196100,6212,2196100
514,2472,2196910,6212,2196910
514,2472,2197230,6212,2197230
514,2472,2198040,6212,2198040
514,2472,2198510,6212,2198510
514,2472,2199510,6212,2199510
514,2472,2200320,6212,2200320
514,2472,2201320,6212,2201320
514,2472,2201430,6212,2201430
514,2472,2202240,6212,2202240
514,2472,2202470,6212,2202470
514,2472,2202790,6212,2202790
514,2472,2203340,6212,2203340
515,2480,2203800,6212,2203800
515,2480,2203800,6212,2203800
515,2480,2204610,6212,2204610
515,2480,2205610,6212,2205610
515,2480,2207610,6212,2207610
515,2480,2208080,6212,2208080
515,2480,2208730,6212,2208730
515,2480,2209540,6212,2209540
515,2480,2210540,6212,2210540
516,2488,2211540,6212,2211540
516,2488,2212010,6212,2212010
516,2488,2212480,6212,2212480
516,2488,2212960,6212,2212960
516,2488,2213770,6212,2213770
516,2488,2214000,6212,2214000
516,2488,2214470,6212,2214470
516,2488,2214790,6212,2214790
516,2488,2215600,6212,2215600
516,2488,2216600,6212,2216600
516,2488,2216920,6212,2216920
516,2488,2217730,6212,2217730
516,2488,2218380,6212,2218380
516,2488,2219190,6212,2219190
516,2488,2219660,6212,2219660
516,2488,2219660,6212,2219660
516,2488,2220470,6212,2220470
517,2496,2220940,6212,2220940
517,2496,2220940,6212,2220940
517,2496,2221400,6212,2221400
517,2496,2222400,6212,2222400
517,2496,2223210,6212,2223210
517,2496,2223430,6212,2223430
517,2496,2223660,6212,2223660
517,2496,2223660,6212,2223660
517,2496,2224130,6212,2224130
517,2496,2224720,6212,2224720
517,2496,2225720,6212,2225720
517,2496,2226530,6212,2226530
517,2496,2227000,6212,2227000
518,2504,2228000,6212,2228000
518,2504,2228320,6212,2228320
518,2504,2229130,6212,2229130
518,2504,2230130,6212,2230130
518,2504,2230680,6212,2230680
518,2504,2230680,6212,2230680
518,2504,2231150,6212,2231150
518,2504,2231620,6212,2231620
518,2504,2232620,6212,2232620
518,2504,2233430,6212,2233430
518,2504,2233750,6212,2233750
518,2504,2234750,6212,2234750
519,2506,2235750,6212,2235750
519,2506,2236560,6212,2236560
520,2514,2237370,6212,2237370
520,2514,2241370,6212,2241370
520,2514,2242180,6212,2242180
520,2514,2242650,6212,2242650
521,2516,2243300,6212,2243300
521,2516,2244110,6212,2244110
521,2516,2244660,6212,2244660
521,2516,2245470,6212,2245470
521,2516,2245790,6212,2245790
522,2524,2246600,6212,2246600
522,2524,2247600,6212,2247600
522,2524,2248250,6212,2248250
522,2524,2248720,6212,2248720
522,2524,2248950,6212,2248950
522,2524,2248950,6212,2248950
522,2524,2249760,6212,2249760
522,2524,2250760,6212,2250760
522,2524,2251570,6212,2251570
522,2524,2252030,6212,2252030
522,2524,2253030,6212,2253030
523,2532,2253500,6212,2253500
523,2532,2253820,6212,2253820
523,2532,2254820,6212,2254820
523,2532,2254820,6212,2254820
523,2532,2255280,6212,2255280
523,2532,2256090,6212,2256090
523,2532,2256900,6212,2256900
523,2532,2257710,6212,2257710
523,2532,2258180,6212,2258180
523,2532,2258650,6212,2258650
523,2532,2259120,6212,2259120
523,2532,2259930,6212,2259930
524,2540,2260580,6212,2260580
524,2540,2261050,6212,2261050
524,2540,2261520,6212,2261520
524,2540,2261980,6212,2261980
524,2540,2261980,6212,2261980
524,2540,2262300,6212,2262300
524,2540,2262300,6212,2262300
524,2540,2262530,6212,2262530
524,2540,2263180,6212,2263180
524,2540,2264180,6212,2264180
525,2548,2265180,6212,2265180
525,2548,2266180,6212,2266180
525,2548,2266500,6212,2266500
525,2548,2267500,6212,2267500
525,2548,2267500,6212,2267500
525,2548,2267960,6212,2267960
525,2548,2268960,6212,2268960
525,2548,2269280,6212,2269280
525,2548,2270090,6212,2270090
525,2548,2270560,6212,2270560
525,2548,2271030,6212,2271030
525,2548,2271490,6212,2271490
525,2548,2271950,6212,2271950
525,2548,2271950,6212,2271950
525,2548,2271950,6212,2271950
526,2556,2272950,6212,2272950
526,2556,2273270,6212,2273270
526,2556,2274080,6212,2274080
526,2556,2275080,6212,2275080
526,2556,2275310,6212,2275310
526,2556,2275310,6212,2275310
526,2556,2276310,6212,2276310
526,2556,2276310,6212,2276310
526,2556,2277120,6212,2277120
527,2564,2277590,6212,2277590
527,2564,2278590,6212,2278590
527,2564,2279140,6212,2279140
527,2564,2279790,6212,2279790
527,2564,2279790,6212,2279790
527,2564,2280160,6212,2280160
527,2564,2280970,6212,2280970
527,2564,2281440,6212,2281440
527,2564,2281670,6212,2281670
527,2564,2282480,6212,2282480
527,2564,2283480,6212,2283480
528,2566,2284480,6212,2284480
528,2566,2284480,6212,2284480
528,2566,2284640,6212,2284640
528,2566,2285110,6212,2285110
528,2566,2285580,6212,2285580
528,2566,2286390,6212,2286390
528,2566,2286390,6212,2286390
529,2568,2286860,6212,2286860
529,2568,2286860,6212,2286860
529,2568,2286970,6212,2286970
529,2568,2287290,6212,2287290
529,2568,2287940,6212,2287940
529,2568,2288100,6212,2288100
529,2568,2288910,6212,2288910
530,2570,2289910,6212,2289910
530,2570,2290020,6212,2290020
530,2570,2290830,6212,2290830
530,2570,2291150,6212,2291150
530,2570,2291150,6212,2291150
530,2570,2292150,6212,2292150
530,2570,2292620,6212,2292620
530,2570,2293430,6212,2293430
530,2570,2293430,6212,2293430
530,2570,2293430,6212,2293430
530,2570,2294240,6212,2294240
531,2578,2295240,6212,2295240
531,2578,2295240,6212,2295240
531,2578,2295240,6212,2295240
531,2578,2295560,6212,2295560
531,2578,2296020,6212,2296020
531,2578,2296020,6212,2296020
531,2578,2296490,6212,2296490
531,2578,2297490,6212,2297490
531,2578,2297650,6212,2297650
531,2578,2298650,6212,2298650
531,2578,2299460,6212,2299460
532,2580,2300460,6212,2300460
532,2580,2301460,6212,2301460
532,2580,2301690,6212,2301690
533,2588,2302690,6212,2302690
533,2588,2303340,6212,2303340
533,2588,2304340,6212,2304340
533,2588,2305150,6212,2305150
533,2588,2305620,6212,2305620
533,2588,2306620,6212,2306620
533,2588,2307080,6212,2307080
534,2592,2307540,6212,2307540
534,2592,2308010,6212,2308010
534,2592,2309010,6212,2309010
534,2592,2309480,6212,2309480
534,2592,2309480,6212,2309480
534,2592,2309480,6212,2309480
534,2592,2310290,6212,2310290
534,2592,2311100,6212,2311100
535,2594,2312100,6212,2312100
535,2594,2312100,6212,2312100
535,2594,2313100,6212,2313100
536,2602,2313750,6212,2313750
536,2602,2314210,6212,2314210
536,2602,2314680,6212,2314680
536,2602,2314790,6212,2314790
536,2602,2315790,6212,2315790
536,2602,2316790,6212,2316790
536,2602,2317110,6212,2317110
536,2602,2318110,6212,2318110
536,2602,2318920,6212,2318920
536,2602,2319730,6212,2319730
536,2602,2320730,6212,2320730
536,2602,2321200,6212,2321200
537,2610,2321660,6212,2321660
537,2610,2322470,6212,2322470
537,2610,2323280,6212,2323280
537,2610,2324090,6212,2324090
537,2610,2324090,6212,2324090
537,2610,2324560,6212,2324560
537,2610,2325210,6212,2325210
537,2610,2326020,6212,2326020
537,2610,2326830,6212,2326830
537,2610,2326830,6212,2326830
537,2610,2327830,6212,2327830
538,2612,2328830,6212,2328830
538,2612,2329480,6212,2329480
538,2612,2329800,6212,2329800
539,2620,2330170,6212,2330170
539,2620,2330170,6212,2330170
539,2620,2330640,6212,2330640
539,2620,2331450,6212,2331450
539,2620,2332260,6212,2332260
539,2620,2333070,6212,2333070
539,2620,2333070,6212,2333070
539,2620,2333070,6212,2333070
539,2620,2333070,6212,2333070
539,2620,2333720,6212,2333720
539,2620,2333950,6212,2333950
539,2620,2334950,6212,2334950
539,2620,2334950,6212,2334950
539,2620,2335760,6212,2335760
539,2620,2335760,6212,2335760
539,2620,2335920,6212,2335920
539,2620,2336380,6212,2336380
539,2620,2336380,6212,2336380
539,2620,2336850,6212,2336850
540,2622,2337850,6212,2337850
540,2622,2338850,6212,2338850
541,2630,2339850,6212,2339850
541,2630,2340080,6212,2340080
541,2630,2340890,6212,2340890
541,2630,2341350,6212,2341350
541,2630,2342350,6212,2342350
541,2630,2342820,6212,2342820
541,2630,2343820,6212,2343820
541,2630,2344630,6212,2344630
541,2630,2345630,6212,2345630
541,2630,2346100,6212,2346100
542,2638,2346910,6212,2346910
542,2638,2347560,6212,2347560
542,2638,2348560,6212,2348560
542,2638,2349560,6212,2349560
542,2638,2349560,6212,2349560
542,2638,2350560,6212,2350560
542,2638,2351210,6212,2351210
542,2638,2352210,6212,2352210
542,2638,2353020,6212,2353020
542,2638,2353480,6212,2353480
542,2638,2354480,6212,2354480
543,2646,2358480,6212,2358480
543,2646,2359130,6212,2359130
543,2646,2359780,6212,2359780
543,2646,2360250,6212,2360250
543,2646,2360720,6212,2360720
543,2646,2361720,6212,2361720
543,2646,2361720,6212,2361720
543,2646,2362040,6212,2362040
543,2646,2362850,6212,2362850
543,2646,2363320,6212,2363320
543,2646,2363910,6212,2363910
543,2646,2364370,6212,2364370
543,2646,2364740,6212,2364740
543,2646,2365740,6212,2365740
544,2654,2366740,6212,2366740
544,2654,2367740,6212,2367740
544,2654,2368210,6212,2368210
544,2654,2368320,6212,2368320
544,2654,2368790,6212,2368790
544,2654,2369110,6212,2369110
544,2654,2370110,6212,2370110
544,2654,2370920,6212,2370920
544,2654,2371380,6212,2371380
544,2654,2371850,6212,2371850
544,2654,2372320,6212,2372320
544,2654,2372790,6212,2372790
544,2654,2373790,6212,2373790
544,2654,2374110,6212,2374110
545,2656,2374570,6212,2374570
545,2656,2375380,6212,2375380
545,2656,2375850,6212,2375850
546,2658,2376320,6212,2376320
546,2658,2376640,6212,2376640
546,2658,2377100,6212,2377100
546,2658,2378100,6212,2378100
547,2666,2378910,6212,2378910
547,2666,2379720,6212,2379720
547,2666,2380190,6212,2380190
547,2666,2380420,6212,2380420
547,2666,2380890,6212,2380890
547,2666,2381050,6212,2381050
547,2666,2381700,6212,2381700
547,2666,2382020,6212,2382020
547,2666,2383020,6212,2383020
547,2666,2383180,6212,2383180
547,2666,2383990,6212,2383990
547,2666,2384800,6212,2384800
547,2666,2385020,6212,2385020
547,2666,2385830,6212,2385830
548,2668,2386640,6212,2386640
548,2668,2386960,6212,2386960
548,2668,2387960,6212,2387960
549,2670,2388960,6212,2388960
549,2670,2389190,6212,2389190
549,2670,2389660,6212,2389660
550,2678,2390120,6212,2390120
550,2678,2391120,6212,2391120
550,2678,2391580,6212,2391580
550,2678,2392040,6212,2392040
550,2678,2393040,6212,2393040
550,2678,2393630,6212,2393630
550,2678,2394440,6212,2394440
550,2678,2395250,6212,2395250
550,2678,2395710,6212,2395710
550,2678,2395710,6212,2395710
550,2678,2396710,6212,2396710
551,2686,2397520,6212,2397520
551,2686,2397840,6212,2397840
551,2686,2398490,6212,2398490
551,2686,2398810,6212,2398810
551,2686,2399810,6212,2399810
551,2686,2400280,6212,2400280
551,2686,2401280,6212,2401280
551,2686,2401930,6212,2401930
551,2686,2402520,6212,2402520
551,2686,2402990,6212,2402990
551,2686,2403640,6212,2403640
552,2694,2404110,6212,2404110
552,2694,2405110,6212,2405110
552,2694,2405580,6212,2405580
552,2694,2405580,6212,2405580
552,2694,2406390,6212,2406390
552,2694,2407200,6212,2407200
552,2694,2407570,6212,2407570
552,2694,2408160,6212,2408160
552,2694,2408710,6212,2408710
552,2694,2409520,6212,2409520
552,2694,2410330,6212,2410330
553,2696,2411330,6212,2411330
553,2696,2411330,6212,2411330
553,2696,2411330,6212,2411330
553,2696,2411800,6212,2411800
553,2696,2411800,6212,2411800
554,2704,2412800,6212,2412800
554,2704,2413800,6212,2413800
554,2704,2414800,6212,2414800
554,2704,2415350,6212,2415350
554,2704,2416350,6212,2416350
554,2704,2417350,6212,2417350
554,2704,2418160,6212,2418160
554,2704,2418160,6212,2418160
554,2704,2418480,6212,2418480
554,2704,2418950,6212,2418950
554,2704,2419410,6212,2419410
555,2708,2419960,6212,2419960
555,2708,2420280,6212,2420280
555,2708,2420600,6212,2420600
556,2710,2421600,6212,2421600
556,2710,2422600,6212,2422600
556,2710,2423410,6212,2423410
557,2712,2424060,6212,2424060
557,2712,2425060,6212,2425060
557,2712,2425060,6212,2425060
557,2712,2425530,6212,2425530
557,2712,2425760,6212,2425760
557,2712,2426080,6212,2426080
558,2720,2427080,6212,2427080
558,2720,2427550,6212,2427550
558,2720,2428200,6212,2428200
558,2720,2429010,6212,2429010
558,2720,2429010,6212,2429010
558,2720,2429010,6212,2429010
558,2720,2429330,6212,2429330
558,2720,2429980,6212,2429980
558,2720,2430630,6212,2430630
558,2720,2431630,6212,2431630
559,2728,2432440,6212,2432440
559,2728,2432760,6212,2432760
559,2728,2433230,6212,2433230
559,2728,2434230,6212,2434230
559,2728,2434230,6212,2434230
559,2728,2434880,6212,2434880
559,2728,2435350,6212,2435350
559,2728,2435670,6212,2435670
559,2728,2435670,6212,2435670
559,2728,2436670,6212,2436670
559,2728,2437140,6212,2437140
559,2728,2437950,6212,2437950
559,2728,2438270,6212,2438270
559,2728,2438270,6212,2438270
559,2728,2438740,6212,2438740
559,2728,2438740,6212,2438740
559,2728,2439060,6212,2439060
560,2730,2440060,6212,2440060
560,2730,2441060,6212,2441060
560,2730,2441530,6212,2441530
560,2730,2442340,6212,2442340
560,2730,2442810,6212,2442810
560,2730,2442970,6212,2442970
560,2730,2443970,6212,2443970
560,2730,2444290,6212,2444290
561,2732,2444610,6212,2444610
561,2732,2444610,6212,2444610
561,2732,2445420,6212,2445420
561,2732,2445740,6212,2445740
562,2740,2446210,6212,2446210
562,2740,2447210,6212,2447210
562,2740,2447860,6212,2447860
562,2740,2448860,6212,2448860
562,2740,2448860,6212,2448860
562,2740,2449860,6212,2449860
562,2740,2449860,6212,2449860
562,2740,2450860,6212,2450860
562,2740,2451080,6212,2451080
562,2740,2451550,6212,2451550
562,2740,2452100,6212,2452100
562,2740,2452750,6212,2452750
563,2742,2453750,6212,2453750
563,2742,2454560,6212,2454560
564,2750,2455030,6212,2455030
564,2750,2455840,6212,2455840
564,2750,2456840,6212,2456840
564,2750,2457840,6212,2457840
564,2750,2458430,6212,2458430
564,2750,2458750,6212,2458750
564,2750,2458750,6212,2458750
564,2750,2459560,6212,2459560
564,2750,2459910,6212,2459910
564,2750,2460910,6212,2460910
564,2750,2461720,6212,2461720
565,2752,2462720,6212,2462720
565,2752,2463720,6212,2463720
566,2754,2464530,6212,2464530
566,2754,2464850,6212,2464850
566,2754,2464850,6212,2464850
566,2754,2464850,6212,2464850
566,2754,2465500,6212,2465500
566,2754,2465970,6212,2465970
567,2756,2466780,6212,2466780
567,2756,2467250,6212,2467250
567,2756,2467250,6212,2467250
568,2758,2468060,6212,2468060
568,2758,2468710,6212,2468710
569,2760,2469520,6212,2469520
569,2760,2469990,6212,2469990
569,2760,2469990,6212,2469990
569,2760,2470990,6212,2470990
569,2760,2470990,6212,2470990
570,2768,2471990,6212,2471990
570,2768,2472800,6212,2472800
570,2768,2473270,6212,2473270
570,2768,2473740,6212,2473740
570,2768,2474740,6212,2474740
570,2768,2475290,6212,2475290
570,2768,2476100,6212,2476100
570,2768,2476100,6212,2476100
570,2768,2476910,6212,2476910
570,2768,2477380,6212,2477380
570,2768,2477380,6212,2477380
570,2768,2477850,6212,2477850
571,2776,2478850,6212,2478850
571,2776,2479170,6212,2479170
571,2776,2479980,6212,2479980
571,2776,2480980,6212,2480980
571,2776,2481450,6212,2481450
571,2776,2482260,6212,2482260
571,2776,2483260,6212,2483260
571,2776,2483260,6212,2483260
571,2776,2483420,6212,2483420
571,2776,2483580,6212,2483580
571,2776,2484050,6212,2484050
571,2776,2484860,6212,2484860
571,2776,2485330,6212,2485330
571,2776,2485800,6212,2485800
572,2784,2486610,6212,2486610
572,2784,2487610,6212,2487610
572,2784,2488610,6212,2488610
572,2784,2489610,6212,2489610
572,2784,2490420,6212,2490420
572,2784,2491420,6212,2491420
572,2784,2492420,6212,2492420
572,2784,2493230,6212,2493230
573,2786,2494230,6212,2494230
573,2786,2494230,6212,2494230
573,2786,2495230,6212,2495230
574,2794,2495880,6212,2495880
574,2794,2496530,6212,2496530
574,2794,2496750,6212,2496750
574,2794,2496750,6212,2496750
574,2794,2497560,6212,2497560
574,2794,2498370,6212,2498370
574,2794,2499370,6212,2499370
574,2794,2499920,6212,2499920
574,2794,2500240,6212,2500240
574,2794,2501050,6212,2501050
574,2794,2502050,6212,2502050
575,2796,2503050,6212,2503050
575,2796,2503050,6212,2503050
575,2796,2503050,6212,2503050
575,2796,2503050,6212,2503050
575,2796,2504050,6212,2504050
576,2804,2504520,6212,2504520
576,2804,2504520,6212,2504520
576,2804,2505330,6212,2505330
576,2804,2505330,6212,2505330
576,2804,2505330,6212,2505330
576,2804,2505920,6212,2505920
576,2804,2506920,6212,2506920
576,2804,2507510,6212,2507510
576,2804,2507980,6212,2507980
576,2804,2508440,6212,2508440
576,2804,2508760,6212,2508760
576,2804,2509080,6212,2509080
576,2804,2510080,6212,2510080
576,2804,2510080,6212,2510080
576,2804,2510080,6212,2510080
576,2804,2510550,6212,2510550
576,2804,2511550,6212,2511550
577,2806,2512360,6212,2512360
577,2806,2512360,6212,2512360
577,2806,2512830,6212,2512830
577,2806,2512830,6212,2512830
577,2806,2512830,6212,2512830
578,2808,2513640,6212,2513640
578,2808,2514640,6212,2514640
579,2816,2515230,6212,2515230
579,2816,2515230,6212,2515230
579,2816,2516230,6212,2516230
579,2816,2516700,6212,2516700
579,2816,2516700,6212,2516700
579,2816,2516700,6212,2516700
579,2816,2517510,6212,2517510
579,2816,2518320,6212,2518320
579,2816,2518970,6212,2518970
579,2816,2519410,6212,2519410
579,2816,2520220,6212,2520220
579,2816,2520770,6212,2520770
579,2816,2520770,6212,2520770
579,2816,2520770,6212,2520770
579,2816,2521240,6212,2521240
580,2818,2522240,6212,2522240
580,2818,2522560,6212,2522560
580,2818,2523560,6212,2523560
581,2826,2524210,6212,2524210
581,2826,2525210,6212,2525210
581,2826,2525440,6212,2525440
581,2826,2525900,6212,2525900
581,2826,2526370,6212,2526370
581,2826,2527020,6212,2527020
581,2826,2528020,6212,2528020
581,2826,2528480,6212,2528480
581,2826,2528950,6212,2528950
581,2826,2529320,6212,2529320
581,2826,2529780,6212,2529780
581,2826,2530100,6212,2530100
582,2834,2530570,6212,2530570
582,2834,2531040,6212,2531040
582,2834,2531850,6212,2531850
582,2834,2532500,6212,2532500
582,2834,2533500,6212,2533500
582,2834,2534090,6212,2534090
582,2834,2534560,6212,2534560
582,2834,2534560,6212,2534560
582,2834,2535030,6212,2535030
582,2834,2535400,6212,2535400
582,2834,2535870,6212,2535870
582,2834,2536680,6212,2536680
582,2834,2536680,6212,2536680
582,2834,2537680,6212,2537680
582,2834,2537910,6212,2537910
583,2836,2538910,6212,2538910
583,2836,2539380,6212,2539380
583,2836,2539850,6212,2539850
584,2844,2540850,6212,2540850
584,2844,2541660,6212,2541660
584,2844,2542130,6212,2542130
584,2844,2542130,6212,2542130
584,2844,2542940,6212,2542940
584,2844,2543260,6212,2543260
584,2844,2544260,6212,2544260
584,2844,2544910,6212,2544910
584,2844,2544910,6212,2544910
584,2844,2545720,6212,2545720
584,2844,2545720,6212,2545720
584,2844,2545720,6212,2545720
584,2844,2546040,6212,2546040
584,2844,2546360,6212,2546360
584,2844,2546360,6212,2546360
584,2844,2547170,6212,2547170
584,2844,2547980,6212,2547980
584,2844,2548200,6212,2548200
585,2852,2549010,6212,2549010
585,2852,2549820,6212,2549820
585,2852,2550290,6212,2550290
585,2852,2551100,6212,2551100
585,2852,2551330,6212,2551330
585,2852,2552140,6212,2552140
585,2852,2553140,6212,2553140
585,2852,2553190,6212,2553190
585,2852,2553660,6212,2553660
585,2852,2553980,6212,2553980
585,2852,2554980,6212,2554980
585,2852,2555790,6212,2555790
585,2852,2556020,6212,2556020
586,2854,2556830,6212,2556830
586,2854,2557830,6212,2557830
587,2862,2558830,6212,2558830
587,2862,2559300,6212,2559300
587,2862,2560110,6212,2560110
587,2862,2560580,6212,2560580
587,2862,2560900,6212,2560900
587,2862,2561900,6212,2561900
587,2862,2562710,6212,2562710
587,2862,2563180,6212,2563180
587,2862,2563180,6212,2563180
587,2862,2564180,6212,2564180
587,2862,2564180,6212,2564180
587,2862,2564990,6212,2564990
588,2870,2565450,6212,2565450
588,2870,2565450,6212,2565450
588,2870,2565450,6212,2565450
588,2870,2565610,6212,2565610
588,2870,2566420,6212,2566420
588,2870,2567420,6212,2567420
588,2870,2568070,6212,2568070
588,2870,2568720,6212,2568720
588,2870,2569530,6212,2569530
588,2870,2570000,6212,2570000
588,2870,2570000,6212,2570000
588,2870,2570810,6212,2570810
588,2870,2570810,6212,2570810
588,2870,2571040,6212,2571040
588,2870,2571850,6212,2571850
589,2878,2572850,6212,2572850
589,2878,2573660,6212,2573660
589,2878,2574310,6212,2574310
589,2878,2574310,6212,2574310
589,2878,2574630,6212,2574630
589,2878,2575440,6212,2575440
589,2878,2575440,6212,2575440
589,2878,2576090,6212,2576090
589,2878,2577090,6212,2577090
589,2878,2577900,6212,2577900
589,2878,2578220,6212,2578220
589,2878,2579220,6212,2579220
590,2886,2580220,6212,2580220
590,2886,2580690,6212,2580690
590,2886,2581690,6212,2581690
590,2886,2582690,6212,2582690
590,2886,2583500,6212,2583500
590,2886,2584310,6212,2584310
590,2886,2585310,6212,2585310
