ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1287147.58,31.18,2.32,259819.14,6.29
1287147.58,31.18,2.32,259819.14,6.29
1287046.0,31.18,2.32,259711.46,6.29
1287046.0,31.18,2.32,259711.46,6.29
1286830.63,31.18,2.31,259897.3,6.3
1286514.84,31.18,2.31,259861.09,6.3
1286514.84,31.18,2.31,259861.09,6.3
1286134.11,31.17,2.31,259538.59,6.29
1286306.11,31.18,2.31,259611.47,6.29
1286042.95,31.18,2.31,259776.57,6.3
1285779.79,31.18,2.31,259703.13,6.3
1285516.63,31.18,2.31,259594.05,6.3
1285253.47,31.18,2.31,259520.62,6.3
1284990.32,31.18,2.31,259411.54,6.3
1284990.32,31.18,2.31,259411.54,6.3
1284727.16,31.18,2.31,259287.81,6.29
1284464.0,31.19,2.31,259229.02,6.29
1284310.53,31.18,2.31,259071.34,6.29
1283935.37,31.18,2.31,258710.85,6.28
1283672.21,31.18,2.31,258610.19,6.28
1283672.21,31.18,2.31,258610.19,6.28
1283672.21,31.18,2.31,258610.19,6.28
1283751.68,31.19,2.31,258867.79,6.29
1283751.68,31.19,2.31,258867.79,6.29
1283488.53,31.19,2.31,258815.93,6.29
1283225.37,31.19,2.31,258685.27,6.29
1282962.21,31.19,2.31,258633.42,6.29
1282962.21,31.19,2.31,258633.42,6.29
1282699.05,31.19,2.31,258502.76,6.29
1282621.89,31.19,2.32,258599.31,6.29
1282621.89,31.19,2.32,258599.31,6.29
1282701.37,31.2,2.32,258774.98,6.29
1282878.74,31.21,2.33,258763.51,6.3
1282653.58,31.21,2.33,258539.07,6.29
1282390.42,31.21,2.33,258805.9,6.3
1282660.11,31.22,2.34,258563.55,6.29
1280302.21,31.22,2.34,258408.9,6.3
1280225.05,31.23,2.35,258505.46,6.31
1279961.89,31.23,2.35,258409.97,6.31
1279698.74,31.23,2.35,258336.53,6.3
1279698.74,31.23,2.35,258336.53,6.3
1279435.58,31.23,2.35,258227.45,6.3
1279172.42,31.23,2.35,258154.02,6.3
1278909.26,31.24,2.35,258044.94,6.3
1279081.26,31.24,2.36,258117.83,6.3
1085054.32,26.51,2.34,179634.72,4.39
1084789.79,26.51,2.34,179346.08,4.38
1084537.16,26.51,2.34,179345.86,4.38
1084284.53,26.51,2.34,179345.86,4.38
1083953.37,26.5,2.33,179161.61,4.38
1083700.74,26.5,2.33,179290.38,4.38
1083448.11,26.5,2.33,179278.39,4.39
1083379.47,26.51,2.34,179196.8,4.38
1083126.84,26.51,2.34,179199.18,4.39
1082979.47,26.51,2.34,179199.18,4.39
1083134.11,26.52,2.35,179759.77,4.4
1083134.11,26.52,2.35,179759.77,4.4
1083248.32,26.52,2.35,179759.73,4.4
1082995.68,26.52,2.35,179759.73,4.4
1082647.79,26.52,2.35,179395.77,4.39
1082647.79,26.52,2.35,179395.77,4.39
1082500.42,26.52,2.35,179395.77,4.39
1082614.63,26.53,2.36,179397.57,4.4
1082675.16,26.53,2.36,179395.77,4.4
1082606.53,26.54,2.37,179395.77,4.4
1082464.53,26.53,2.36,179239.67,4.39
1082525.05,26.54,2.37,180034.98,4.41
1082525.05,26.54,2.37,180034.98,4.41
1082332.53,26.54,2.37,180047.28,4.41
1082079.89,26.54,2.37,180208.54,4.42
1082079.89,26.54,2.37,180189.92,4.42
1081827.26,26.54,2.37,180358.31,4.42
1081981.89,26.54,2.37,180358.27,4.42
1081729.26,26.54,2.37,180358.27,4.43
1080729.26,26.53,2.36,179358.27,4.4
1080972.42,26.53,2.36,179623.97,4.41
1080689.26,26.53,2.36,179587.51,4.41
1080496.74,26.53,2.36,179378.23,4.4
1080496.74,26.53,2.36,179378.23,4.4
1080148.84,26.52,2.35,179378.23,4.4
1080148.84,26.52,2.35,179378.23,4.4
1079896.21,26.52,2.35,179566.44,4.41
1079748.21,26.52,2.35,179410.34,4.41
1079600.84,26.52,2.35,179470.21,4.41
1079458.84,26.52,2.35,179314.11,4.41
1079617.26,26.53,2.35,179590.76,4.41
1079364.63,26.53,2.35,179690.36,4.42
1079364.63,26.53,2.35,179690.36,4.42
1079296.0,26.53,2.36,179522.42,4.41
1079043.37,26.53,2.36,179522.37,4.41
1078790.74,26.53,2.36,179522.37,4.42
1078459.58,26.53,2.35,179253.74,4.41
1078390.95,26.53,2.36,179210.92,4.41
1078138.32,26.53,2.36,179751.61,4.42
1078069.68,26.53,2.36,179730.53,4.42
1077817.05,26.53,2.36,179814.45,4.43
1077564.42,26.53,2.36,179776.57,4.43
1077311.79,26.54,2.36,179825.26,4.43
1077059.16,26.54,2.36,180713.89,4.45
1076783.37,26.53,2.36,180438.31,4.45
1076530.74,26.53,2.36,180438.27,4.45
1076685.37,26.54,2.37,180438.27,4.45
1076616.74,26.54,2.37,180452.31,4.45
1076432.21,26.54,2.37,180225.94,4.44
1076179.58,26.54,2.37,180230.24,4.44
1076179.58,26.54,2.37,180230.24,4.44
1076032.21,26.54,2.37,180152.8,4.44
1075845.16,26.54,2.36,179964.01,4.44
1075845.16,26.54,2.36,179964.01,4.44
1075592.53,26.54,2.36,179949.38,4.44
1075592.53,26.54,2.36,179949.38,4.44
1075592.53,26.54,2.36,179949.38,4.44
1075523.89,26.54,2.37,179945.67,4.44
1075271.26,26.54,2.37,180562.8,4.46
1075331.79,26.55,2.37,180887.49,4.47
1075283.16,26.55,2.37,180838.02,4.46
1075135.79,26.55,2.37,180800.63,4.46
1075067.16,26.55,2.38,180800.59,4.47
1074719.26,26.55,2.37,180482.45,4.46
1074779.79,26.55,2.38,180482.45,4.46
1074779.79,26.55,2.38,180482.45,4.46
1074527.16,26.55,2.38,180482.45,4.46
1074527.16,26.55,2.38,180482.45,4.46
1074274.53,26.56,2.38,180482.45,4.46
1074021.89,26.56,2.38,180801.21,4.47
1074176.53,26.56,2.39,180683.52,4.47
1073923.89,26.56,2.39,180547.82,4.47
1073855.26,26.57,2.39,181572.49,4.49
1073602.63,26.57,2.39,181572.45,4.49
1073534.0,26.57,2.4,181572.45,4.49
1073281.37,26.57,2.4,181600.58,4.5
1073028.74,26.57,2.4,181622.58,4.5
1072680.84,26.57,2.39,181226.87,4.49
1072397.68,26.56,2.39,181069.29,4.48
1072145.05,26.56,2.39,181047.58,4.49
1072076.42,26.56,2.39,181482.48,4.5
1071823.79,26.56,2.39,181482.44,4.5
1071571.16,26.57,2.39,181482.44,4.5
1071318.53,26.57,2.39,181543.24,4.5
1071318.53,26.57,2.39,181543.24,4.5
1071473.16,26.57,2.4,181669.18,4.51
1071325.79,26.58,2.4,181643.9,4.51
1071073.16,26.58,2.4,181583.1,4.51
1070872.63,26.57,2.4,181312.14,4.5
1070702.11,26.57,2.4,181187.82,4.5
1167983.05,28.99,2.28,177957.4,4.42
1167604.11,28.98,2.28,177568.5,4.41
1167716.42,28.99,2.29,176962.39,4.39
1167559.05,28.99,2.29,177130.48,4.4
1167559.05,28.99,2.29,177130.48,4.4
1167363.58,28.99,2.29,177007.85,4.4
1167089.89,28.99,2.29,177007.85,4.4
1166816.21,28.99,2.29,176344.26,4.38
1166763.58,29.0,2.3,175606.08,4.36
1166553.05,29.0,2.3,175487.79,4.36
1166279.37,29.0,2.3,175487.79,4.36
1166279.37,29.0,2.3,175487.79,4.36
1165793.79,28.99,2.29,175109.13,4.35
1165710.11,29.0,2.29,175134.05,4.36
1165499.58,29.0,2.29,175059.97,4.36
1165499.58,29.0,2.29,175059.97,4.36
1165289.05,29.0,2.3,175035.97,4.36
1165289.05,29.0,2.3,175035.97,4.36
1165015.37,29.0,2.3,175031.73,4.36
1165015.37,29.0,2.3,175031.73,4.36
1165062.21,29.01,2.3,175024.41,4.36
1165062.21,29.01,2.3,175024.41,4.36
1164788.53,29.01,2.3,175064.52,4.36
1164704.84,29.01,2.31,175782.46,4.38
1164431.16,29.01,2.31,175689.34,4.38
1164157.47,29.01,2.31,175689.34,4.38
1163942.11,29.01,2.3,175478.43,4.37
1163668.42,29.01,2.3,175478.43,4.37
1163457.89,29.01,2.3,175498.64,4.38
1163184.21,29.01,2.3,175632.79,4.38
1162973.68,29.01,2.31,175514.5,4.38
1162973.68,29.01,2.31,175514.5,4.38
1163157.47,29.02,2.31,175435.71,4.38
1162883.79,29.02,2.31,175434.91,4.38
1162486.32,29.02,2.31,176554.78,4.41
1162402.63,29.02,2.31,176554.78,4.41
1162128.95,29.02,2.31,176554.78,4.41
1161855.26,29.02,2.31,176554.78,4.41
1161957.05,29.03,2.32,176568.76,4.41
1161683.37,29.03,2.32,176564.84,4.41
1161409.68,29.03,2.32,177009.31,4.42
1161136.0,29.03,2.32,177009.31,4.43
1160862.32,29.03,2.32,177031.79,4.43
1160588.63,29.03,2.32,177041.1,4.43
1160588.63,29.03,2.32,177041.1,4.43
1160504.95,29.03,2.33,177041.1,4.43
1160231.26,29.03,2.33,177203.8,4.43
1160231.26,29.03,2.33,177203.8,4.43
1159957.58,29.03,2.33,177062.9,4.43
1159683.89,29.03,2.33,177042.51,4.43
1159867.68,29.04,2.34,178102.33,4.46
1160006.11,29.05,2.34,178102.39,4.46
1159732.42,29.05,2.34,178102.33,4.46
1159732.42,29.05,2.34,178102.33,4.46
1159458.74,29.05,2.35,178102.33,4.46
1159145.47,29.05,2.34,177914.08,4.46
1158934.95,29.05,2.34,177816.5,4.46
1158661.26,29.05,2.34,177910.56,4.46
1158708.11,29.05,2.35,177916.79,4.46
1158708.11,29.05,2.35,177916.79,4.46
1158708.11,29.05,2.35,177916.79,4.46
1158434.42,29.05,2.35,177916.79,4.46
1158160.74,29.05,2.35,177909.91,4.46
1157887.05,29.06,2.35,177909.91,4.46
1157803.37,29.06,2.35,177858.4,4.46
1157512.84,29.05,2.35,177590.11,4.46
1157429.16,29.06,2.35,178685.2,4.49
1157429.16,29.06,2.35,178685.2,4.49
1157143.68,29.05,2.35,178478.89,4.48
1156891.05,29.05,2.35,177829.58,4.47
1156617.37,29.05,2.35,178298.23,4.48
1156335.26,29.05,2.34,177992.39,4.47
1156131.16,29.05,2.34,177802.18,4.47
1155930.63,29.04,2.34,177607.4,4.46
1155741.68,29.04,2.34,177823.72,4.47
1155658.0,29.05,2.34,177519.45,4.46
1155384.32,29.05,2.34,177422.23,4.46
1155093.79,29.04,2.34,177131.08,4.45
1155010.11,29.05,2.34,177892.47,4.47
1154736.42,29.05,2.34,177892.47,4.47
1154928.84,29.06,2.35,177896.85,4.48
1154655.16,29.06,2.35,177894.53,4.48
1154655.16,29.06,2.35,177894.53,4.48
1154381.47,29.06,2.35,177897.55,4.48
1154297.79,29.06,2.36,177892.47,4.48
1154137.79,29.06,2.35,177732.47,4.47
1153864.11,29.06,2.35,178165.3,4.49
1153691.05,29.06,2.35,177833.33,4.48
1153480.53,29.06,2.35,177832.82,4.48
1153480.53,29.06,2.35,177832.82,4.48
1153491.05,29.06,2.36,177208.09,4.47
1153569.47,29.07,2.37,177205.13,4.47
1152822.11,29.06,2.35,176580.08,4.45
1152822.11,29.06,2.35,176580.08,4.45
1152822.11,29.06,2.35,176580.08,4.45
1152516.84,29.06,2.35,177316.83,4.47
1152243.16,29.06,2.35,177316.83,4.47
1152243.16,29.06,2.35,177316.83,4.47
1152290.0,29.07,2.36,177316.83,4.47
1152473.79,29.07,2.37,177316.83,4.47
1314467.37,33.17,2.26,176188.04,4.45
1314151.58,33.17,2.26,176160.19,4.45
1313754.11,33.16,2.25,176093.56,4.45
1313904.42,33.17,2.26,177174.06,4.47
1314092.53,33.18,2.27,177286.73,4.48
1313776.74,33.18,2.27,177286.62,4.48
1313460.95,33.18,2.27,177286.62,4.48
1313145.16,33.18,2.27,177286.62,4.48
1312829.37,33.18,2.27,178148.12,4.5
1312829.37,33.18,2.27,178148.12,4.5
1312513.58,33.18,2.27,178210.18,4.51
1312328.84,33.18,2.27,178009.58,4.5
1312328.84,33.18,2.27,178009.58,4.5
1312030.42,33.17,2.27,177708.74,4.49
1311777.79,33.18,2.27,177945.16,4.5
1311777.79,33.18,2.27,177945.16,4.5
1311888.32,33.18,2.27,177945.06,4.5
1311635.68,33.19,2.27,177953.81,4.5
1311260.63,33.18,2.27,177744.63,4.5
1311439.58,33.19,2.28,177393.1,4.49
1311123.79,33.19,2.28,177393.4,4.49
1310808.0,33.19,2.28,177393.1,4.49
1310427.26,33.19,2.28,177027.9,4.48
1310111.47,33.19,2.28,177027.9,4.48
1309802.84,33.18,2.27,176720.64,4.48
1309487.05,33.18,2.27,177443.23,4.5
1309487.05,33.18,2.27,177443.23,4.5
1309192.32,33.18,2.27,177328.19,4.49
1309032.32,33.18,2.27,177168.19,4.49
1309174.0,33.19,2.28,177168.39,4.49
1308858.21,33.19,2.28,177168.09,4.49
1308858.21,33.19,2.28,177168.09,4.49
1308858.21,33.19,2.28,177168.09,4.49
1308858.21,33.19,2.28,177168.09,4.49
1308542.42,33.19,2.28,177168.09,4.49
1308558.21,33.2,2.29,177246.58,4.5
1308242.42,33.2,2.29,177189.38,4.5
1308242.42,33.2,2.29,177189.38,4.5
1308116.63,33.2,2.29,177168.09,4.5
1307864.0,33.2,2.29,177083.24,4.5
1307738.21,33.21,2.29,177083.24,4.5
1307612.42,33.21,2.3,178391.73,4.53
1307296.63,33.21,2.3,178391.63,4.53
1306980.84,33.21,2.3,178391.63,4.53
1306583.37,33.2,2.29,177982.14,4.52
1306267.58,33.2,2.29,178744.61,4.54
1305951.79,33.2,2.29,178996.46,4.55
1306243.16,33.22,2.3,179067.39,4.55
1306243.16,33.22,2.3,179067.39,4.55
1305729.16,33.21,2.3,179055.81,4.55
1305603.37,33.21,2.3,178075.06,4.53
1305301.79,33.21,2.29,177836.07,4.52
1304986.0,33.21,2.3,177835.97,4.53
1305164.95,33.22,2.31,177495.21,4.52
1304849.16,33.22,2.31,177505.18,4.52
1304849.16,33.22,2.31,177505.18,4.52
1304673.89,33.22,2.31,176844.28,4.5
1304358.11,33.22,2.31,176843.47,4.5
1304358.11,33.22,2.31,176843.47,4.5
1304042.32,33.22,2.31,176852.68,4.51
1304042.32,33.22,2.31,176852.68,4.51
1303726.53,33.22,2.31,177064.72,4.51
1303410.74,33.22,2.31,177048.76,4.51
1303253.37,33.22,2.31,177578.76,4.53
1302937.58,33.22,2.31,177578.66,4.53
1302621.79,33.22,2.31,177578.66,4.53
1302621.79,33.22,2.31,177578.66,4.53
1302848.74,33.23,2.32,177807.92,4.54
1302786.11,33.24,2.33,177892.48,4.54
1303554.53,33.27,2.35,177543.58,4.53
1303238.74,33.27,2.35,177543.58,4.53
1302922.95,33.27,2.35,177881.82,4.54
1302797.16,33.27,2.36,177698.88,4.54
1302797.16,33.27,2.36,177698.88,4.54
1302481.37,33.27,2.36,177857.37,4.54
1302661.16,33.28,2.37,177781.27,4.54
1302345.37,33.28,2.37,177878.77,4.55
1302050.63,33.28,2.37,177487.03,4.54
1302050.63,33.28,2.37,177487.03,4.54
1301924.84,33.28,2.37,177486.92,4.54
1301609.05,33.28,2.37,177486.92,4.54
1301293.26,33.28,2.37,177486.92,4.54
1300977.47,33.29,2.37,177565.21,4.54
1300661.68,33.29,2.38,177590.01,4.54
1300345.89,33.29,2.38,177584.1,4.55
1300220.11,33.29,2.38,177501.45,4.54
1300220.11,33.29,2.38,177501.45,4.54
1299904.32,33.29,2.38,177866.92,4.56
1299588.53,33.29,2.38,177867.09,4.56
1299462.74,33.29,2.38,177866.82,4.56
1299504.84,33.3,2.39,177357.77,4.55
1299122.42,33.3,2.39,177507.86,4.55
1299122.42,33.3,2.39,177507.86,4.55
1298869.79,33.3,2.39,177407.77,4.55
1299011.47,33.31,2.4,177407.77,4.55
1298695.68,33.31,2.4,177421.84,4.55
1298242.53,33.3,2.39,177000.27,4.54
1298242.53,33.3,2.39,177000.27,4.54
1298179.89,33.31,2.39,177123.29,4.54
1298054.11,33.31,2.4,177110.67,4.55
1304712.0,33.48,2.41,188131.3,4.83
1304354.11,33.48,2.41,187434.52,4.81
1303956.63,33.48,2.4,187385.98,4.81
1303850.84,33.47,2.4,187278.82,4.81
1303890.0,33.48,2.41,187470.38,4.81
1303563.68,33.48,2.41,187976.86,4.83
1303205.79,33.48,2.41,187392.26,4.81
1303205.79,33.48,2.41,187392.26,4.81
1302847.89,33.48,2.41,187132.06,4.81
1302905.79,33.49,2.41,187286.09,4.81
1302769.47,33.49,2.42,187301.56,4.81
1302443.16,33.49,2.42,187322.42,4.82
1302169.47,33.49,2.42,187287.61,4.82
1301885.26,33.49,2.42,186862.3,4.81
1301516.84,33.49,2.42,186870.01,4.81
1301201.05,33.49,2.42,186863.41,4.81
1301342.74,33.5,2.43,186859.35,4.81
1301365.89,33.51,2.43,186999.17,4.81
1300144.84,33.51,2.44,187219.01,4.83
1300144.84,33.51,2.44,187219.01,4.83
1300144.84,33.51,2.44,187219.01,4.83
1299800.0,33.5,2.43,187200.62,4.83
1299800.0,33.5,2.43,187200.62,4.83
1299473.68,33.5,2.43,187125.61,4.82
1299315.68,33.5,2.43,186969.3,4.82
1299230.0,33.51,2.43,187082.03,4.82
1298903.68,33.51,2.43,187652.07,4.84
1299065.16,33.51,2.44,187644.39,4.84
1299065.16,33.51,2.44,187644.39,4.84
1298749.37,33.52,2.44,187638.82,4.84
1298749.37,33.52,2.44,187638.82,4.84
1298423.05,33.52,2.44,187325.68,4.84
1298096.74,33.52,2.44,187221.5,4.83
1297731.58,33.51,2.44,187302.87,4.84
1297447.37,33.51,2.44,187162.8,4.83
1297617.05,33.52,2.45,187370.83,4.84
1297301.26,33.52,2.45,187365.74,4.84
1297301.26,33.52,2.45,187365.74,4.84
1296985.47,33.52,2.45,187490.93,4.85
1296807.05,33.52,2.45,187910.08,4.86
1296807.05,33.52,2.45,187910.08,4.86
1296491.26,33.52,2.45,187903.48,4.86
1296164.95,33.52,2.45,188302.96,4.87
1295870.21,33.52,2.45,187973.47,4.86
1295554.42,33.53,2.45,187969.42,4.86
1295280.74,33.53,2.45,187920.26,4.86
1295280.74,33.53,2.45,187920.26,4.86
1294964.95,33.53,2.45,188050.96,4.87
1294964.95,33.53,2.45,188050.96,4.87
1294964.95,33.53,2.45,188050.96,4.87
1294797.05,33.53,2.46,188044.65,4.87
1294423.68,33.52,2.45,187799.39,4.86
1294297.89,33.53,2.45,187790.43,4.86
1293982.11,33.53,2.45,187788.73,4.87
1293774.95,33.53,2.45,187571.66,4.86
1293916.63,33.53,2.46,187667.97,4.86
1293916.63,33.53,2.46,187667.97,4.86
1293519.16,33.53,2.45,187630.87,4.86
1293203.37,33.53,2.45,187623.87,4.86
1292929.68,33.53,2.45,187569.47,4.86
1292803.89,33.53,2.46,187565.81,4.87
1292488.11,33.53,2.46,187627.16,4.87
1292214.42,33.54,2.46,187549.41,4.87
1291940.74,33.54,2.46,187523.6,4.87
1291624.95,33.54,2.46,187502.34,4.87
1291624.95,33.54,2.46,187502.34,4.87
1291323.37,33.53,2.45,187290.16,4.86
1291323.37,33.53,2.45,187290.16,4.86
1291465.05,33.54,2.46,187284.32,4.86
1291180.84,33.54,2.46,187277.81,4.86
1291180.84,33.54,2.46,187277.81,4.86
1290854.53,33.54,2.46,187426.55,4.87
1290457.05,33.54,2.46,187421.73,4.87
1290457.05,33.54,2.46,187421.73,4.87
1290469.68,33.54,2.46,187398.84,4.87
1290143.37,33.54,2.46,187755.56,4.88
1289827.58,33.54,2.46,187769.9,4.88
1289511.79,33.54,2.47,187902.72,4.89
1289196.0,33.54,2.47,187877.73,4.89
1288880.21,33.54,2.47,187871.13,4.89
1288564.42,33.54,2.47,187867.07,4.89
1288564.42,33.54,2.47,187867.07,4.89
1288248.63,33.54,2.47,187997.67,4.9
1288248.63,33.54,2.47,187997.67,4.9
1288122.84,33.55,2.47,187923.31,4.89
1287997.05,33.55,2.48,187885.47,4.89
1287712.84,33.55,2.48,188376.66,4.91
1287386.53,33.55,2.48,188143.39,4.9
1287528.21,33.56,2.49,188137.55,4.9
1287870.32,33.57,2.5,188103.12,4.9
1288670.32,33.6,2.53,187844.53,4.9
1288534.0,33.61,2.53,187634.62,4.89
1288534.0,33.61,2.53,187634.62,4.89
1288308.32,33.6,2.53,187412.3,4.89
1287982.0,33.6,2.53,187973.67,4.9
1287666.21,33.6,2.53,187968.86,4.91
1287392.53,33.6,2.53,188515.89,4.92
1287076.74,33.6,2.53,188507.86,4.92
1287076.74,33.6,2.53,188507.86,4.92
1286760.95,33.61,2.53,188505.24,4.92
1205145.79,31.48,2.52,178084.76,4.65
1205047.58,31.49,2.52,177407.56,4.64
1204752.84,31.49,2.52,177347.29,4.64
1204372.11,31.48,2.52,177315.84,4.63
1204077.89,31.48,2.51,176963.7,4.63
1203783.16,31.48,2.51,176878.77,4.63
1203783.16,31.48,2.51,176878.77,4.63
1203783.16,31.48,2.51,176878.77,4.63
1203801.58,31.48,2.52,176856.41,4.63
1203506.84,31.48,2.52,176834.15,4.63
1203652.84,31.49,2.53,177870.6,4.65
1203358.11,31.49,2.53,177947.76,4.66
1203063.37,31.49,2.53,178138.58,4.66
1202780.21,31.49,2.52,177836.31,4.66
1202563.26,31.48,2.52,177674.84,4.65
1202268.53,31.48,2.52,177484.02,4.65
1201973.79,31.48,2.52,177462.08,4.65
1201973.79,31.48,2.52,177462.08,4.65
1201679.05,31.49,2.52,177470.0,4.65
1201384.32,31.49,2.52,177603.98,4.65
1201275.58,31.49,2.53,177562.2,4.65
1200980.84,31.49,2.53,178231.61,4.67
1200686.11,31.49,2.53,177734.22,4.66
1200391.37,31.49,2.53,177648.71,4.66
1200096.63,31.49,2.53,177631.57,4.66
1200096.63,31.49,2.53,177631.57,4.66
1199854.53,31.49,2.53,177613.84,4.66
1199559.79,31.49,2.53,178588.85,4.69
1199559.79,31.49,2.53,178588.85,4.69
1199559.79,31.49,2.53,178588.85,4.69
1199265.05,31.49,2.53,178587.92,4.69
1198970.32,31.5,2.53,178207.65,4.68
1198970.32,31.5,2.53,178207.65,4.68
1199311.79,31.51,2.54,178734.78,4.7
1199017.05,31.51,2.54,178732.54,4.7
1199017.05,31.51,2.54,178732.54,4.7
1199017.05,31.51,2.54,178707.68,4.7
1198908.32,31.51,2.55,178574.08,4.69
1198613.58,31.51,2.55,178902.05,4.7
1198318.84,31.51,2.55,178970.59,4.71
1197855.26,31.5,2.54,178505.54,4.69
1197635.26,31.5,2.54,178192.26,4.69
1197635.26,31.5,2.54,178192.26,4.69
1197698.95,31.51,2.54,178173.35,4.69
1197558.63,31.51,2.55,177560.71,4.67
1197558.63,31.51,2.55,177560.71,4.67
1197260.21,31.51,2.55,178159.44,4.69
1197260.21,31.51,2.55,178159.44,4.69
1197104.21,31.51,2.54,178002.81,4.69
1196809.47,31.51,2.54,178078.48,4.69
1196809.47,31.51,2.54,178078.48,4.69
1196504.84,31.5,2.54,177749.22,4.68
1196504.84,31.5,2.54,177749.22,4.68
1196396.11,31.51,2.54,177642.37,4.68
1196396.11,31.51,2.54,177642.37,4.68
1196244.11,31.51,2.54,177485.74,4.67
1195949.37,31.51,2.54,177634.16,4.68
1196095.37,31.51,2.55,177633.49,4.68
1195704.63,31.51,2.54,177633.43,4.68
1195409.89,31.51,2.54,177650.91,4.68
1195126.74,31.5,2.54,177356.55,4.68
1194832.0,31.5,2.54,177339.06,4.68
1194556.21,31.5,2.53,177285.16,4.67
1194556.21,31.5,2.53,177285.16,4.67
1194261.47,31.5,2.54,177285.16,4.68
1193966.74,31.5,2.54,178024.61,4.7
1193672.0,31.5,2.54,177514.9,4.68
1193563.26,31.51,2.54,177514.28,4.69
1193268.53,31.51,2.54,177514.18,4.69
1192973.79,31.51,2.54,177558.02,4.69
1192917.68,31.51,2.55,177766.1,4.7
1192808.95,31.52,2.55,177733.35,4.7
1192752.84,31.52,2.55,177889.78,4.7
1192458.11,31.52,2.56,177878.67,4.7
1192458.11,31.52,2.56,177878.67,4.7
1193258.11,31.55,2.59,177638.85,4.7
1192963.37,31.55,2.59,178011.8,4.71
1193265.05,31.56,2.6,177882.16,4.7
1192970.32,31.56,2.6,177888.84,4.71
1192970.32,31.56,2.6,177888.84,4.71
1192970.32,31.56,2.6,177888.84,4.71
1192598.42,31.56,2.59,177176.33,4.69
1192303.68,31.56,2.59,177071.95,4.69
1192322.11,31.57,2.6,177333.59,4.69
1192468.11,31.57,2.61,177327.23,4.7
1192098.11,31.57,2.6,176957.23,4.69
1191591.47,31.56,2.6,176682.17,4.68
1191864.74,31.57,2.6,176935.46,4.69
1191864.74,31.57,2.6,176935.46,4.69
1191756.0,31.57,2.61,177040.41,4.69
1191461.26,31.57,2.61,176948.35,4.69
1191352.53,31.58,2.61,176934.42,4.69
1191110.42,31.58,2.61,176887.06,4.69
1191001.68,31.58,2.62,176887.06,4.69
1190800.84,31.58,2.61,176884.4,4.69
1190506.11,31.58,2.62,177649.38,4.71
1190222.95,31.58,2.61,177525.69,4.71
1189928.21,31.58,2.61,177467.02,4.71
1189928.21,31.58,2.61,177467.02,4.71
1189928.21,31.58,2.61,177467.02,4.71
995558.0,26.42,2.89,193080.43,5.12
995516.42,26.43,2.9,192939.25,5.12
995291.26,26.42,2.89,192722.64,5.12
996280.74,26.46,2.92,192411.25,5.11
996101.79,26.46,2.92,192273.59,5.11
996294.84,26.47,2.93,192273.13,5.11
996294.84,26.47,2.93,192273.13,5.11
996042.21,26.47,2.93,192094.13,5.1
995667.05,26.46,2.93,192094.13,5.1
995424.95,26.46,2.93,192094.13,5.11
995182.84,26.46,2.93,192499.27,5.12
995375.89,26.47,2.94,192487.35,5.12
995133.79,26.47,2.94,192094.13,5.11
994758.63,26.46,2.93,193388.78,5.14
994516.53,26.46,2.93,193388.32,5.15
994609.68,26.47,2.94,193388.32,5.15
994802.74,26.48,2.95,193426.39,5.15
994497.47,26.47,2.94,193391.16,5.15
995613.26,26.51,2.98,192943.5,5.14
995371.16,26.51,2.98,192940.66,5.14
995211.16,26.51,2.98,192780.66,5.13
994969.05,26.51,2.98,193193.52,5.15
994726.95,26.51,2.98,193042.78,5.14
994548.0,26.51,2.98,192942.24,5.14
994274.84,26.51,2.98,192300.24,5.13
994463.79,26.52,2.98,192122.74,5.12
994463.79,26.52,2.98,192122.74,5.12
994221.68,26.52,2.99,192950.1,5.15
994221.68,26.52,2.99,192950.1,5.15
993979.58,26.52,2.99,192949.64,5.15
993737.47,26.52,2.99,192949.64,5.15
993381.26,26.51,2.98,192577.65,5.14
993329.16,26.52,2.99,192577.65,5.14
993568.63,26.53,2.99,192967.95,5.15
993516.53,26.53,3.0,193019.67,5.15
993516.53,26.53,3.0,193019.67,5.15
993274.42,26.53,3.0,192982.85,5.16
993430.74,26.54,3.01,193007.4,5.16
993441.79,26.55,3.01,193325.67,5.17
993199.68,26.55,3.01,193310.77,5.17
993147.58,26.55,3.02,194042.67,5.19
992905.47,26.55,3.02,193880.77,5.19
992905.47,26.55,3.02,193880.77,5.19
992663.37,26.55,3.02,193880.31,5.19
992663.37,26.55,3.02,193880.31,5.19
