ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
default,0.0,1.3,42,1.0,23e2,GpuPacking1000desharemd3402,share,best,3402,2794,8152,60.4,96.1,91.6,318949404180480.0,5972.0,5688580.0,29.7,13.28,0.96,42.46,1.45,12.14,0.0,99.04,528302452244480.0,6212.0,6212000.0
