ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
345,1670,1578020,6212,1578020
345,1670,1578020,6212,1578020
345,1670,1578830,6212,1578830
345,1670,1579830,6212,1579830
345,1670,1580830,6212,1580830
345,1670,1581640,6212,1581640
345,1670,1582640,6212,1582640
346,1678,1583290,6212,1583290
346,1678,1584290,6212,1584290
346,1678,1584880,6212,1584880
346,1678,1585880,6212,1585880
346,1678,1586690,6212,1586690
346,1678,1587690,6212,1587690
346,1678,1587690,6212,1587690
346,1678,1587690,6212,1587690
346,1678,1587690,6212,1587690
346,1678,1588160,6212,1588160
346,1678,1588710,6212,1588710
346,1678,1589300,6212,1589300
346,1678,1590300,6212,1590300
346,1678,1590300,6212,1590300
346,1678,1590300,6212,1590300
346,1678,1590770,6212,1590770
347,1686,1591580,6212,1591580
347,1686,1592580,6212,1592580
347,1686,1593580,6212,1593580
347,1686,1593810,6212,1593810
347,1686,1594810,6212,1594810
347,1686,1594810,6212,1594810
347,1686,1594970,6212,1594970
347,1686,1595440,6212,1595440
347,1686,1595660,6212,1595660
347,1686,1596660,6212,1596660
347,1686,1597470,6212,1597470
347,1686,1598280,6212,1598280
348,1688,1599280,6212,1599280
348,1688,1599930,6212,1599930
348,1688,1599930,6212,1599930
349,1692,1600930,6212,1600930
349,1692,1600930,6212,1600930
350,1694,1601930,6212,1601930
350,1694,1602930,6212,1602930
351,1696,1603930,6212,1603930
351,1696,1603930,6212,1603930
351,1696,1604930,6212,1604930
352,1698,1605930,6212,1605930
352,1698,1605930,6212,1605930
352,1698,1606930,6212,1606930
353,1700,1607930,6212,1607930
353,1700,1608250,6212,1608250
353,1700,1609250,6212,1609250
353,1700,1610060,6212,1610060
353,1700,1610870,6212,1610870
353,1700,1611330,6212,1611330
354,1708,1615330,6212,1615330
354,1708,1616330,6212,1616330
354,1708,1616330,6212,1616330
355,1710,1616980,6212,1616980
355,1710,1617980,6212,1617980
355,1710,1617980,6212,1617980
355,1710,1617980,6212,1617980
355,1710,1618530,6212,1618530
355,1710,1619530,6212,1619530
355,1710,1619530,6212,1619530
355,1710,1620180,6212,1620180
355,1710,1621180,6212,1621180
356,1718,1621660,6212,1621660
356,1718,1622660,6212,1622660
356,1718,1623660,6212,1623660
356,1718,1624130,6212,1624130
356,1718,1625130,6212,1625130
356,1718,1626130,6212,1626130
356,1718,1626600,6212,1626600
356,1718,1626820,6212,1626820
356,1718,1627630,6212,1627630
356,1718,1628630,6212,1628630
357,1720,1629100,6212,1629100
357,1720,1629570,6212,1629570
357,1720,1630570,6212,1630570
357,1720,1630570,6212,1630570
357,1720,1630890,6212,1630890
358,1722,1631700,6212,1631700
358,1722,1631860,6212,1631860
358,1722,1632670,6212,1632670
359,1730,1633670,6212,1633670
359,1730,1634130,6212,1634130
359,1730,1634130,6212,1634130
359,1730,1635130,6212,1635130
360,1738,1635780,6212,1635780
360,1738,1636780,6212,1636780
360,1738,1637590,6212,1637590
360,1738,1638590,6212,1638590
360,1738,1638590,6212,1638590
360,1738,1639590,6212,1639590
360,1738,1639590,6212,1639590
360,1738,1639590,6212,1639590
360,1738,1640590,6212,1640590
360,1738,1641240,6212,1641240
360,1738,1642240,6212,1642240
360,1738,1643240,6212,1643240
361,1746,1644240,6212,1644240
361,1746,1645240,6212,1645240
361,1746,1646240,6212,1646240
361,1746,1646240,6212,1646240
361,1746,1646710,6212,1646710
361,1746,1647710,6212,1647710
362,1754,1655710,6212,1655710
362,1754,1656710,6212,1656710
362,1754,1656710,6212,1656710
362,1754,1656710,6212,1656710
362,1754,1657030,6212,1657030
363,1756,1658030,6212,1658030
363,1756,1658030,6212,1658030
363,1756,1659030,6212,1659030
363,1756,1659030,6212,1659030
364,1758,1660030,6212,1660030
364,1758,1661030,6212,1661030
364,1758,1661350,6212,1661350
364,1758,1661460,6212,1661460
365,1766,1662460,6212,1662460
365,1766,1662780,6212,1662780
365,1766,1663780,6212,1663780
365,1766,1664250,6212,1664250
365,1766,1665060,6212,1665060
365,1766,1665060,6212,1665060
365,1766,1666060,6212,1666060
365,1766,1667060,6212,1667060
365,1766,1667060,6212,1667060
365,1766,1668060,6212,1668060
365,1766,1669060,6212,1669060
365,1766,1670060,6212,1670060
365,1766,1670280,6212,1670280
365,1766,1671280,6212,1671280
365,1766,1672090,6212,1672090
365,1766,1672560,6212,1672560
365,1766,1673030,6212,1673030
366,1768,1674030,6212,1674030
366,1768,1675030,6212,1675030
367,1776,1675680,6212,1675680
367,1776,1676680,6212,1676680
367,1776,1677680,6212,1677680
367,1776,1678490,6212,1678490
367,1776,1679490,6212,1679490
367,1776,1679810,6212,1679810
367,1776,1680130,6212,1680130
367,1776,1681130,6212,1681130
367,1776,1682130,6212,1682130
367,1776,1683130,6212,1683130
367,1776,1684130,6212,1684130
367,1776,1684780,6212,1684780
368,1784,1685250,6212,1685250
368,1784,1686250,6212,1686250
368,1784,1687250,6212,1687250
368,1784,1688060,6212,1688060
368,1784,1689060,6212,1689060
368,1784,1690060,6212,1690060
368,1784,1690870,6212,1690870
368,1784,1691330,6212,1691330
368,1784,1692330,6212,1692330
369,1792,1693330,6212,1693330
369,1792,1693800,6212,1693800
369,1792,1694800,6212,1694800
369,1792,1695610,6212,1695610
369,1792,1696420,6212,1696420
369,1792,1697420,6212,1697420
369,1792,1697420,6212,1697420
369,1792,1698420,6212,1698420
369,1792,1699230,6212,1699230
370,1800,1700230,6212,1700230
370,1800,1700230,6212,1700230
370,1800,1701230,6212,1701230
370,1800,1702230,6212,1702230
370,1800,1703230,6212,1703230
370,1800,1703700,6212,1703700
370,1800,1704700,6212,1704700
370,1800,1705510,6212,1705510
370,1800,1706160,6212,1706160
371,1802,1706630,6212,1706630
371,1802,1706950,6212,1706950
371,1802,1707950,6212,1707950
371,1802,1708950,6212,1708950
372,1804,1709950,6212,1709950
372,1804,1709950,6212,1709950
372,1804,1710420,6212,1710420
372,1804,1710420,6212,1710420
372,1804,1711420,6212,1711420
373,1806,1712420,6212,1712420
373,1806,1713230,6212,1713230
374,1814,1714230,6212,1714230
374,1814,1715230,6212,1715230
374,1814,1716230,6212,1716230
374,1814,1716700,6212,1716700
374,1814,1717700,6212,1717700
374,1814,1718020,6212,1718020
374,1814,1719020,6212,1719020
374,1814,1720020,6212,1720020
374,1814,1720020,6212,1720020
374,1814,1720490,6212,1720490
374,1814,1721300,6212,1721300
374,1814,1721300,6212,1721300
375,1822,1722300,6212,1722300
375,1822,1722770,6212,1722770
375,1822,1723000,6212,1723000
375,1822,1723470,6212,1723470
375,1822,1723470,6212,1723470
375,1822,1724470,6212,1724470
375,1822,1724930,6212,1724930
375,1822,1725400,6212,1725400
375,1822,1726400,6212,1726400
376,1826,1726860,6212,1726860
376,1826,1727670,6212,1727670
376,1826,1727670,6212,1727670
376,1826,1728670,6212,1728670
376,1826,1729670,6212,1729670
377,1834,1730670,6212,1730670
377,1834,1731670,6212,1731670
377,1834,1732670,6212,1732670
377,1834,1732670,6212,1732670
377,1834,1732670,6212,1732670
377,1834,1733140,6212,1733140
377,1834,1733140,6212,1733140
377,1834,1733950,6212,1733950
377,1834,1734950,6212,1734950
377,1834,1735950,6212,1735950
377,1834,1736760,6212,1736760
377,1834,1737230,6212,1737230
377,1834,1738040,6212,1738040
378,1842,1739040,6212,1739040
378,1842,1740040,6212,1740040
378,1842,1740690,6212,1740690
378,1842,1741690,6212,1741690
378,1842,1741690,6212,1741690
378,1842,1742690,6212,1742690
378,1842,1743690,6212,1743690
379,1850,1744690,6212,1744690
379,1850,1745010,6212,1745010
379,1850,1745330,6212,1745330
379,1850,1746330,6212,1746330
379,1850,1747330,6212,1747330
379,1850,1748330,6212,1748330
379,1850,1749330,6212,1749330
379,1850,1750140,6212,1750140
379,1850,1750140,6212,1750140
379,1850,1750610,6212,1750610
379,1850,1751610,6212,1751610
379,1850,1752610,6212,1752610
379,1850,1752930,6212,1752930
379,1850,1753930,6212,1753930
379,1850,1754400,6212,1754400
380,1858,1755210,6212,1755210
380,1858,1755530,6212,1755530
380,1858,1755530,6212,1755530
380,1858,1755530,6212,1755530
380,1858,1755530,6212,1755530
380,1858,1756530,6212,1756530
380,1858,1757530,6212,1757530
380,1858,1758340,6212,1758340
380,1858,1758340,6212,1758340
380,1858,1759150,6212,1759150
380,1858,1759150,6212,1759150
380,1858,1759620,6212,1759620
380,1858,1759620,6212,1759620
380,1858,1760620,6212,1760620
380,1858,1761620,6212,1761620
380,1858,1761620,6212,1761620
381,1860,1762430,6212,1762430
381,1860,1762900,6212,1762900
382,1868,1763900,6212,1763900
382,1868,1764490,6212,1764490
382,1868,1764810,6212,1764810
382,1868,1764810,6212,1764810
382,1868,1765810,6212,1765810
382,1868,1766810,6212,1766810
382,1868,1767810,6212,1767810
382,1868,1768810,6212,1768810
382,1868,1769360,6212,1769360
382,1868,1769360,6212,1769360
382,1868,1770360,6212,1770360
382,1868,1771360,6212,1771360
382,1868,1771360,6212,1771360
382,1868,1771360,6212,1771360
383,1876,1771910,6212,1771910
383,1876,1772910,6212,1772910
383,1876,1773910,6212,1773910
383,1876,1774910,6212,1774910
383,1876,1775130,6212,1775130
383,1876,1775590,6212,1775590
383,1876,1776590,6212,1776590
383,1876,1777180,6212,1777180
383,1876,1778180,6212,1778180
383,1876,1779180,6212,1779180
383,1876,1780180,6212,1780180
384,1884,1781180,6212,1781180
384,1884,1782180,6212,1782180
384,1884,1782500,6212,1782500
384,1884,1782500,6212,1782500
384,1884,1783090,6212,1783090
384,1884,1783090,6212,1783090
384,1884,1783090,6212,1783090
384,1884,1783090,6212,1783090
384,1884,1783560,6212,1783560
384,1884,1784560,6212,1784560
384,1884,1785370,6212,1785370
384,1884,1785370,6212,1785370
384,1884,1785690,6212,1785690
384,1884,1786690,6212,1786690
384,1884,1787690,6212,1787690
384,1884,1788690,6212,1788690
385,1886,1789690,6212,1789690
385,1886,1790500,6212,1790500
386,1888,1791500,6212,1791500
386,1888,1792500,6212,1792500
387,1896,1793500,6212,1793500
387,1896,1794500,6212,1794500
388,1898,1795500,6212,1795500
388,1898,1796050,6212,1796050
388,1898,1796860,6212,1796860
388,1898,1796860,6212,1796860
388,1898,1797860,6212,1797860
388,1898,1797860,6212,1797860
388,1898,1798860,6212,1798860
388,1898,1799860,6212,1799860
388,1898,1800510,6212,1800510
388,1898,1800510,6212,1800510
388,1898,1801510,6212,1801510
389,1906,1802510,6212,1802510
389,1906,1802510,6212,1802510
389,1906,1803320,6212,1803320
389,1906,1803320,6212,1803320
389,1906,1804320,6212,1804320
389,1906,1804640,6212,1804640
389,1906,1805640,6212,1805640
389,1906,1806640,6212,1806640
390,1914,1814640,6212,1814640
390,1914,1815640,6212,1815640
390,1914,1816290,6212,1816290
390,1914,1817290,6212,1817290
390,1914,1817290,6212,1817290
391,1916,1818290,6212,1818290
391,1916,1819290,6212,1819290
392,1918,1820290,6212,1820290
392,1918,1821290,6212,1821290
392,1918,1821290,6212,1821290
393,1926,1822100,6212,1822100
393,1926,1823100,6212,1823100
393,1926,1824100,6212,1824100
393,1926,1825100,6212,1825100
393,1926,1825450,6212,1825450
393,1926,1825920,6212,1825920
393,1926,1826920,6212,1826920
393,1926,1827240,6212,1827240
393,1926,1827890,6212,1827890
393,1926,1828210,6212,1828210
393,1926,1829210,6212,1829210
394,1928,1830210,6212,1830210
394,1928,1830580,6212,1830580
394,1928,1831050,6212,1831050
395,1936,1832050,6212,1832050
395,1936,1832640,6212,1832640
395,1936,1833450,6212,1833450
395,1936,1833450,6212,1833450
395,1936,1834450,6212,1834450
395,1936,1835450,6212,1835450
395,1936,1836450,6212,1836450
395,1936,1837260,6212,1837260
395,1936,1838260,6212,1838260
396,1938,1839260,6212,1839260
396,1938,1840260,6212,1840260
397,1946,1840910,6212,1840910
397,1946,1841910,6212,1841910
397,1946,1842910,6212,1842910
398,1948,1843910,6212,1843910
398,1948,1844380,6212,1844380
398,1948,1845380,6212,1845380
398,1948,1846380,6212,1846380
398,1948,1847380,6212,1847380
398,1948,1847380,6212,1847380
399,1950,1848380,6212,1848380
399,1950,1849190,6212,1849190
399,1950,1850190,6212,1850190
399,1950,1851000,6212,1851000
399,1950,1851810,6212,1851810
399,1950,1851810,6212,1851810
400,1958,1852810,6212,1852810
400,1958,1853810,6212,1853810
400,1958,1854460,6212,1854460
400,1958,1855460,6212,1855460
400,1958,1856270,6212,1856270
400,1958,1856740,6212,1856740
400,1958,1857060,6212,1857060
400,1958,1857290,6212,1857290
400,1958,1858290,6212,1858290
400,1958,1859290,6212,1859290
401,1966,1860100,6212,1860100
401,1966,1861100,6212,1861100
401,1966,1861910,6212,1861910
401,1966,1861910,6212,1861910
401,1966,1862910,6212,1862910
401,1966,1863560,6212,1863560
401,1966,1863560,6212,1863560
401,1966,1863560,6212,1863560
401,1966,1864030,6212,1864030
401,1966,1864490,6212,1864490
401,1966,1864810,6212,1864810
401,1966,1865810,6212,1865810
401,1966,1866620,6212,1866620
402,1974,1867620,6212,1867620
402,1974,1868090,6212,1868090
402,1974,1869090,6212,1869090
402,1974,1869740,6212,1869740
402,1974,1870740,6212,1870740
402,1974,1871740,6212,1871740
402,1974,1872740,6212,1872740
402,1974,1873550,6212,1873550
402,1974,1874360,6212,1874360
403,1982,1875360,6212,1875360
403,1982,1876360,6212,1876360
403,1982,1876690,6212,1876690
403,1982,1877690,6212,1877690
403,1982,1878690,6212,1878690
403,1982,1879690,6212,1879690
403,1982,1879690,6212,1879690
404,1990,1880690,6212,1880690
404,1990,1881690,6212,1881690
404,1990,1882500,6212,1882500
404,1990,1883500,6212,1883500
404,1990,1884500,6212,1884500
404,1990,1884660,6212,1884660
404,1990,1885660,6212,1885660
404,1990,1886470,6212,1886470
405,1998,1887470,6212,1887470
405,1998,1887470,6212,1887470
405,1998,1888470,6212,1888470
405,1998,1889470,6212,1889470
405,1998,1890470,6212,1890470
405,1998,1891470,6212,1891470
405,1998,1891470,6212,1891470
405,1998,1891790,6212,1891790
405,1998,1892110,6212,1892110
405,1998,1893110,6212,1893110
405,1998,1893110,6212,1893110
405,1998,1893110,6212,1893110
405,1998,1893330,6212,1893330
406,2000,1893920,6212,1893920
406,2000,1894920,6212,1894920
406,2000,1895920,6212,1895920
406,2000,1896730,6212,1896730
406,2000,1897380,6212,1897380
406,2000,1898030,6212,1898030
406,2000,1898840,6212,1898840
406,2000,1898840,6212,1898840
406,2000,1899840,6212,1899840
407,2002,1900840,6212,1900840
407,2002,1901310,6212,1901310
408,2004,1902120,6212,1902120
408,2004,1902120,6212,1902120
408,2004,1902350,6212,1902350
408,2004,1903350,6212,1903350
408,2004,1903350,6212,1903350
409,2006,1904160,6212,1904160
410,2008,1905160,6212,1905160
410,2008,1905640,6212,1905640
410,2008,1906100,6212,1906100
410,2008,1906910,6212,1906910
411,2016,1907720,6212,1907720
411,2016,1908530,6212,1908530
411,2016,1909530,6212,1909530
411,2016,1910530,6212,1910530
411,2016,1911530,6212,1911530
411,2016,1912530,6212,1912530
411,2016,1913530,6212,1913530
411,2016,1914530,6212,1914530
411,2016,1914690,6212,1914690
412,2024,1915500,6212,1915500
412,2024,1916500,6212,1916500
412,2024,1916960,6212,1916960
412,2024,1917960,6212,1917960
412,2024,1918960,6212,1918960
412,2024,1919960,6212,1919960
412,2024,1920550,6212,1920550
412,2024,1921550,6212,1921550
412,2024,1922360,6212,1922360
413,2026,1923360,6212,1923360
413,2026,1923590,6212,1923590
413,2026,1923590,6212,1923590
413,2026,1923910,6212,1923910
414,2028,1924720,6212,1924720
414,2028,1925720,6212,1925720
414,2028,1926040,6212,1926040
414,2028,1926410,6212,1926410
414,2028,1926730,6212,1926730
414,2028,1926730,6212,1926730
414,2028,1926730,6212,1926730
415,2036,1927200,6212,1927200
415,2036,1927200,6212,1927200
415,2036,1928200,6212,1928200
415,2036,1929200,6212,1929200
415,2036,1930200,6212,1930200
415,2036,1930670,6212,1930670
415,2036,1931670,6212,1931670
415,2036,1932140,6212,1932140
416,2044,1933140,6212,1933140
416,2044,1934140,6212,1934140
416,2044,1934610,6212,1934610
416,2044,1935610,6212,1935610
416,2044,1936610,6212,1936610
417,2046,1937610,6212,1937610
417,2046,1938610,6212,1938610
417,2046,1938610,6212,1938610
417,2046,1938610,6212,1938610
417,2046,1939610,6212,1939610
417,2046,1940260,6212,1940260
418,2048,1941260,6212,1941260
418,2048,1942260,6212,1942260
418,2048,1943260,6212,1943260
418,2048,1943260,6212,1943260
418,2048,1943260,6212,1943260
418,2048,1943260,6212,1943260
418,2048,1944070,6212,1944070
419,2056,1944530,6212,1944530
419,2056,1945340,6212,1945340
419,2056,1946340,6212,1946340
419,2056,1947340,6212,1947340
419,2056,1947930,6212,1947930
419,2056,1948400,6212,1948400
419,2056,1948400,6212,1948400
419,2056,1948860,6212,1948860
419,2056,1949670,6212,1949670
419,2056,1950670,6212,1950670
419,2056,1951140,6212,1951140
420,2064,1951950,6212,1951950
420,2064,1952950,6212,1952950
420,2064,1953950,6212,1953950
420,2064,1954950,6212,1954950
420,2064,1955420,6212,1955420
420,2064,1956420,6212,1956420
420,2064,1957420,6212,1957420
420,2064,1958070,6212,1958070
420,2064,1959070,6212,1959070
421,2072,1960070,6212,1960070
421,2072,1960530,6212,1960530
421,2072,1961530,6212,1961530
421,2072,1962000,6212,1962000
421,2072,1962230,6212,1962230
421,2072,1962880,6212,1962880
421,2072,1963880,6212,1963880
421,2072,1964880,6212,1964880
422,2074,1965530,6212,1965530
422,2074,1966340,6212,1966340
422,2074,1967340,6212,1967340
423,2082,1975340,6212,1975340
423,2082,1976150,6212,1976150
424,2084,1976800,6212,1976800
424,2084,1977800,6212,1977800
425,2086,1978800,6212,1978800
425,2086,1979610,6212,1979610
425,2086,1979840,6212,1979840
426,2094,1980840,6212,1980840
426,2094,1981650,6212,1981650
427,2102,1989650,6212,1989650
427,2102,1990650,6212,1990650
427,2102,1991460,6212,1991460
427,2102,1992460,6212,1992460
427,2102,1992930,6212,1992930
427,2102,1993740,6212,1993740
427,2102,1994550,6212,1994550
427,2102,1995200,6212,1995200
428,2104,1996200,6212,1996200
428,2104,1997200,6212,1997200
429,2112,1998200,6212,1998200
429,2112,1998430,6212,1998430
429,2112,1999430,6212,1999430
429,2112,2000430,6212,2000430
429,2112,2000890,6212,2000890
429,2112,2001360,6212,2001360
429,2112,2002360,6212,2002360
429,2112,2003360,6212,2003360
429,2112,2003630,6212,2003630
429,2112,2003630,6212,2003630
430,2120,2004630,6212,2004630
430,2120,2004740,6212,2004740
430,2120,2004740,6212,2004740
430,2120,2005740,6212,2005740
430,2120,2006740,6212,2006740
430,2120,2007740,6212,2007740
430,2120,2008210,6212,2008210
430,2120,2009210,6212,2009210
430,2120,2010020,6212,2010020
430,2120,2011020,6212,2011020
430,2120,2011830,6212,2011830
430,2120,2012640,6212,2012640
431,2122,2013640,6212,2013640
431,2122,2014640,6212,2014640
431,2122,2014960,6212,2014960
431,2122,2014960,6212,2014960
432,2130,2015960,6212,2015960
432,2130,2016430,6212,2016430
432,2130,2017430,6212,2017430
432,2130,2018430,6212,2018430
432,2130,2019240,6212,2019240
432,2130,2019240,6212,2019240
432,2130,2020240,6212,2020240
432,2130,2021240,6212,2021240
432,2130,2021240,6212,2021240
432,2130,2022240,6212,2022240
432,2130,2023240,6212,2023240
433,2132,2024240,6212,2024240
433,2132,2024240,6212,2024240
433,2132,2025050,6212,2025050
434,2140,2026050,6212,2026050
434,2140,2027050,6212,2027050
434,2140,2028050,6212,2028050
434,2140,2029050,6212,2029050
434,2140,2029700,6212,2029700
434,2140,2030700,6212,2030700
435,2148,2031700,6212,2031700
435,2148,2032700,6212,2032700
435,2148,2033700,6212,2033700
435,2148,2033700,6212,2033700
435,2148,2034510,6212,2034510
435,2148,2035100,6212,2035100
435,2148,2036100,6212,2036100
435,2148,2037100,6212,2037100
436,2156,2038100,6212,2038100
436,2156,2038650,6212,2038650
436,2156,2039650,6212,2039650
436,2156,2040650,6212,2040650
436,2156,2041650,6212,2041650
436,2156,2041650,6212,2041650
436,2156,2042460,6212,2042460
436,2156,2043270,6212,2043270
436,2156,2043740,6212,2043740
436,2156,2044740,6212,2044740
437,2158,2045740,6212,2045740
437,2158,2046210,6212,2046210
437,2158,2046670,6212,2046670
437,2158,2047480,6212,2047480
437,2158,2047950,6212,2047950
437,2158,2048420,6212,2048420
438,2160,2049420,6212,2049420
438,2160,2049890,6212,2049890
439,2168,2050890,6212,2050890
439,2168,2051360,6212,2051360
439,2168,2051360,6212,2051360
439,2168,2052360,6212,2052360
439,2168,2052360,6212,2052360
439,2168,2053360,6212,2053360
439,2168,2054360,6212,2054360
439,2168,2055170,6212,2055170
439,2168,2056170,6212,2056170
439,2168,2056650,6212,2056650
440,2176,2057120,6212,2057120
440,2176,2057120,6212,2057120
440,2176,2058120,6212,2058120
440,2176,2058120,6212,2058120
440,2176,2062120,6212,2062120
440,2176,2062120,6212,2062120
440,2176,2062580,6212,2062580
440,2176,2063580,6212,2063580
440,2176,2064580,6212,2064580
440,2176,2065050,6212,2065050
440,2176,2065700,6212,2065700
441,2184,2066700,6212,2066700
441,2184,2067700,6212,2067700
441,2184,2068170,6212,2068170
441,2184,2068980,6212,2068980
441,2184,2068980,6212,2068980
441,2184,2069790,6212,2069790
441,2184,2069790,6212,2069790
441,2184,2070260,6212,2070260
441,2184,2071070,6212,2071070
441,2184,2072070,6212,2072070
441,2184,2072880,6212,2072880
441,2184,2073350,6212,2073350
442,2192,2073820,6212,2073820
442,2192,2074820,6212,2074820
442,2192,2075820,6212,2075820
442,2192,2076820,6212,2076820
442,2192,2077290,6212,2077290
442,2192,2077290,6212,2077290
442,2192,2077610,6212,2077610
442,2192,2078080,6212,2078080
442,2192,2078550,6212,2078550
442,2192,2079360,6212,2079360
443,2194,2079820,6212,2079820
443,2194,2080630,6212,2080630
443,2194,2081180,6212,2081180
443,2194,2082180,6212,2082180
444,2196,2083180,6212,2083180
444,2196,2084180,6212,2084180
445,2204,2085180,6212,2085180
445,2204,2085990,6212,2085990
445,2204,2085990,6212,2085990
445,2204,2086100,6212,2086100
445,2204,2086570,6212,2086570
445,2204,2087570,6212,2087570
445,2204,2088570,6212,2088570
445,2204,2089220,6212,2089220
445,2204,2090220,6212,2090220
445,2204,2090220,6212,2090220
445,2204,2090220,6212,2090220
445,2204,2090330,6212,2090330
445,2204,2091140,6212,2091140
445,2204,2091360,6212,2091360
445,2204,2092360,6212,2092360
445,2204,2092360,6212,2092360
446,2212,2092830,6212,2092830
446,2212,2093300,6212,2093300
446,2212,2094300,6212,2094300
446,2212,2095300,6212,2095300
447,2214,2096300,6212,2096300
447,2214,2097300,6212,2097300
447,2214,2098300,6212,2098300
447,2214,2099110,6212,2099110
447,2214,2100110,6212,2100110
448,2222,2101110,6212,2101110
448,2222,2101270,6212,2101270
448,2222,2101740,6212,2101740
448,2222,2102740,6212,2102740
448,2222,2102740,6212,2102740
448,2222,2103740,6212,2103740
448,2222,2104390,6212,2104390
448,2222,2105200,6212,2105200
448,2222,2106200,6212,2106200
448,2222,2107200,6212,2107200
449,2224,2108200,6212,2108200
449,2224,2109200,6212,2109200
449,2224,2110200,6212,2110200
449,2224,2111010,6212,2111010
449,2224,2111480,6212,2111480
450,2232,2112130,6212,2112130
450,2232,2112680,6212,2112680
450,2232,2112910,6212,2112910
450,2232,2113910,6212,2113910
450,2232,2114910,6212,2114910
451,2240,2122910,6212,2122910
452,2242,2123720,6212,2123720
452,2242,2124720,6212,2124720
452,2242,2125720,6212,2125720
452,2242,2125720,6212,2125720
452,2242,2126720,6212,2126720
452,2242,2127720,6212,2127720
452,2242,2128720,6212,2128720
453,2250,2129190,6212,2129190
453,2250,2130190,6212,2130190
453,2250,2130510,6212,2130510
453,2250,2131510,6212,2131510
453,2250,2132510,6212,2132510
453,2250,2132980,6212,2132980
453,2250,2133980,6212,2133980
454,2252,2134980,6212,2134980
454,2252,2135790,6212,2135790
455,2254,2136790,6212,2136790
455,2254,2137790,6212,2137790
455,2254,2138260,6212,2138260
455,2254,2138260,6212,2138260
455,2254,2138850,6212,2138850
455,2254,2139850,6212,2139850
456,2262,2140320,6212,2140320
456,2262,2140320,6212,2140320
456,2262,2141320,6212,2141320
456,2262,2141910,6212,2141910
456,2262,2142560,6212,2142560
456,2262,2143370,6212,2143370
456,2262,2143530,6212,2143530
456,2262,2144180,6212,2144180
456,2262,2144180,6212,2144180
456,2262,2144410,6212,2144410
456,2262,2145410,6212,2145410
456,2262,2145410,6212,2145410
456,2262,2146410,6212,2146410
456,2262,2146880,6212,2146880
457,2270,2147880,6212,2147880
457,2270,2148880,6212,2148880
457,2270,2149350,6212,2149350
457,2270,2149670,6212,2149670
457,2270,2149900,6212,2149900
457,2270,2149900,6212,2149900
457,2270,2150370,6212,2150370
457,2270,2150370,6212,2150370
457,2270,2151370,6212,2151370
457,2270,2151530,6212,2151530
457,2270,2152530,6212,2152530
457,2270,2152690,6212,2152690
457,2270,2153340,6212,2153340
458,2272,2154340,6212,2154340
458,2272,2154340,6212,2154340
458,2272,2155150,6212,2155150
458,2272,2156150,6212,2156150
459,2280,2157150,6212,2157150
459,2280,2157620,6212,2157620
459,2280,2158430,6212,2158430
459,2280,2159430,6212,2159430
459,2280,2160240,6212,2160240
459,2280,2161240,6212,2161240
459,2280,2162240,6212,2162240
459,2280,2163240,6212,2163240
459,2280,2164240,6212,2164240
459,2280,2164560,6212,2164560
459,2280,2165560,6212,2165560
459,2280,2166030,6212,2166030
459,2280,2166840,6212,2166840
459,2280,2167060,6212,2167060
460,2282,2168060,6212,2168060
460,2282,2168060,6212,2168060
460,2282,2169060,6212,2169060
460,2282,2169290,6212,2169290
460,2282,2169290,6212,2169290
461,2290,2170290,6212,2170290
461,2290,2170760,6212,2170760
461,2290,2170760,6212,2170760
461,2290,2171570,6212,2171570
461,2290,2172570,6212,2172570
461,2290,2173220,6212,2173220
461,2290,2173270,6212,2173270
461,2290,2174270,6212,2174270
461,2290,2175080,6212,2175080
461,2290,2175550,6212,2175550
461,2290,2176200,6212,2176200
461,2290,2176200,6212,2176200
462,2292,2177200,6212,2177200
462,2292,2177200,6212,2177200
462,2292,2178200,6212,2178200
463,2294,2179200,6212,2179200
463,2294,2179670,6212,2179670
464,2296,2180670,6212,2180670
465,2298,2181480,6212,2181480
465,2298,2182480,6212,2182480
465,2298,2183290,6212,2183290
466,2306,2184290,6212,2184290
466,2306,2185290,6212,2185290
466,2306,2185760,6212,2185760
466,2306,2186080,6212,2186080
466,2306,2187080,6212,2187080
466,2306,2187890,6212,2187890
466,2306,2188890,6212,2188890
467,2308,2189890,6212,2189890
467,2308,2190890,6212,2190890
467,2308,2190890,6212,2190890
467,2308,2191360,6212,2191360
468,2312,2192360,6212,2192360
469,2320,2193360,6212,2193360
469,2320,2193830,6212,2193830
469,2320,2194050,6212,2194050
469,2320,2194280,6212,2194280
469,2320,2195280,6212,2195280
469,2320,2195870,6212,2195870
