ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
428,1816,1509000,6212,1509000
428,1816,1509000,6212,1509000
429,1818,1509320,6212,1509320
429,1818,1509550,6212,1509550
429,1818,1510550,6212,1510550
430,1820,1511550,6212,1511550
430,1820,1512550,6212,1512550
430,1820,1513020,6212,1513020
430,1820,1514020,6212,1514020
430,1820,1515020,6212,1515020
430,1820,1515020,6212,1515020
430,1820,1516020,6212,1516020
430,1820,1516490,6212,1516490
430,1820,1516490,6212,1516490
430,1820,1517490,6212,1517490
431,1828,1518490,6212,1518490
431,1828,1518490,6212,1518490
431,1828,1518490,6212,1518490
431,1828,1519490,6212,1519490
431,1828,1520490,6212,1520490
431,1828,1521140,6212,1521140
431,1828,1522140,6212,1522140
431,1828,1522460,6212,1522460
432,1836,1522930,6212,1522930
432,1836,1523930,6212,1523930
432,1836,1524400,6212,1524400
432,1836,1525050,6212,1525050
433,1844,1525050,6212,1525050
433,1844,1525050,6212,1525050
433,1844,1526050,6212,1526050
433,1844,1527050,6212,1527050
433,1844,1527370,6212,1527370
433,1844,1528370,6212,1528370
433,1844,1528590,6212,1528590
433,1844,1528590,6212,1528590
433,1844,1528590,6212,1528590
433,1844,1529400,6212,1529400
434,1852,1530210,6212,1530210
434,1852,1531210,6212,1531210
434,1852,1532020,6212,1532020
434,1852,1532240,6212,1532240
434,1852,1532240,6212,1532240
434,1852,1532240,6212,1532240
434,1852,1532240,6212,1532240
434,1852,1532240,6212,1532240
434,1852,1533240,6212,1533240
435,1860,1534240,6212,1534240
435,1860,1535050,6212,1535050
435,1860,1535860,6212,1535860
435,1860,1536410,6212,1536410
435,1860,1536410,6212,1536410
435,1860,1536410,6212,1536410
436,1862,1537410,6212,1537410
436,1862,1537410,6212,1537410
436,1862,1537410,6212,1537410
436,1862,1537410,6212,1537410
436,1862,1537410,6212,1537410
436,1862,1538410,6212,1538410
436,1862,1539410,6212,1539410
436,1862,1540410,6212,1540410
437,1864,1541410,6212,1541410
437,1864,1541410,6212,1541410
437,1864,1541410,6212,1541410
437,1864,1541410,6212,1541410
437,1864,1542410,6212,1542410
437,1864,1543410,6212,1543410
437,1864,1544410,6212,1544410
438,1866,1545000,6212,1545000
438,1866,1545000,6212,1545000
438,1866,1545000,6212,1545000
438,1866,1545810,6212,1545810
439,1874,1546810,6212,1546810
439,1874,1547810,6212,1547810
439,1874,1547810,6212,1547810
439,1874,1548810,6212,1548810
439,1874,1549810,6212,1549810
439,1874,1549810,6212,1549810
439,1874,1549810,6212,1549810
439,1874,1550810,6212,1550810
440,1882,1551810,6212,1551810
440,1882,1552810,6212,1552810
440,1882,1552810,6212,1552810
440,1882,1553620,6212,1553620
440,1882,1554090,6212,1554090
440,1882,1555090,6212,1555090
440,1882,1555090,6212,1555090
440,1882,1555090,6212,1555090
441,1884,1556090,6212,1556090
441,1884,1556090,6212,1556090
441,1884,1557090,6212,1557090
441,1884,1557090,6212,1557090
441,1884,1557900,6212,1557900
441,1884,1557900,6212,1557900
442,1888,1558900,6212,1558900
443,1890,1559900,6212,1559900
443,1890,1559900,6212,1559900
443,1890,1560370,6212,1560370
443,1890,1561370,6212,1561370
443,1890,1561920,6212,1561920
443,1890,1562920,6212,1562920
443,1890,1563390,6212,1563390
443,1890,1564390,6212,1564390
443,1890,1565200,6212,1565200
444,1898,1565200,6212,1565200
445,1906,1569200,6212,1569200
446,1908,1570200,6212,1570200
446,1908,1571010,6212,1571010
446,1908,1571820,6212,1571820
447,1916,1571820,6212,1571820
447,1916,1572290,6212,1572290
447,1916,1573290,6212,1573290
447,1916,1573290,6212,1573290
448,1918,1574290,6212,1574290
448,1918,1574290,6212,1574290
448,1918,1575100,6212,1575100
448,1918,1575910,6212,1575910
448,1918,1576910,6212,1576910
449,1920,1577910,6212,1577910
449,1920,1578910,6212,1578910
449,1920,1579720,6212,1579720
450,1928,1580530,6212,1580530
451,1930,1581530,6212,1581530
451,1930,1582530,6212,1582530
451,1930,1583340,6212,1583340
451,1930,1584150,6212,1584150
451,1930,1584150,6212,1584150
452,1938,1584620,6212,1584620
452,1938,1585620,6212,1585620
452,1938,1585620,6212,1585620
453,1940,1586620,6212,1586620
453,1940,1587620,6212,1587620
454,1942,1588620,6212,1588620
454,1942,1588620,6212,1588620
454,1942,1588620,6212,1588620
454,1942,1588620,6212,1588620
454,1942,1589430,6212,1589430
454,1942,1590430,6212,1590430
454,1942,1591240,6212,1591240
455,1944,1592240,6212,1592240
455,1944,1593240,6212,1593240
455,1944,1593710,6212,1593710
456,1946,1594710,6212,1594710
456,1946,1595080,6212,1595080
456,1946,1596080,6212,1596080
457,1948,1597080,6212,1597080
458,1956,1597730,6212,1597730
458,1956,1598540,6212,1598540
458,1956,1599540,6212,1599540
458,1956,1599540,6212,1599540
458,1956,1599540,6212,1599540
458,1956,1599540,6212,1599540
458,1956,1600350,6212,1600350
459,1958,1601350,6212,1601350
459,1958,1602350,6212,1602350
460,1960,1603350,6212,1603350
460,1960,1603820,6212,1603820
460,1960,1603820,6212,1603820
461,1968,1604630,6212,1604630
461,1968,1605630,6212,1605630
462,1970,1606630,6212,1606630
462,1970,1607630,6212,1607630
463,1974,1608630,6212,1608630
463,1974,1609630,6212,1609630
463,1974,1610090,6212,1610090
463,1974,1610560,6212,1610560
463,1974,1610560,6212,1610560
463,1974,1611370,6212,1611370
463,1974,1612180,6212,1612180
464,1976,1613180,6212,1613180
465,1984,1613990,6212,1613990
465,1984,1614990,6212,1614990
466,1986,1615990,6212,1615990
466,1986,1615990,6212,1615990
466,1986,1616990,6212,1616990
467,1988,1617990,6212,1617990
467,1988,1618800,6212,1618800
467,1988,1619610,6212,1619610
467,1988,1620260,6212,1620260
467,1988,1621260,6212,1621260
468,1990,1622260,6212,1622260
468,1990,1623260,6212,1623260
469,1992,1624260,6212,1624260
470,2000,1625070,6212,1625070
470,2000,1625880,6212,1625880
470,2000,1625880,6212,1625880
470,2000,1625880,6212,1625880
470,2000,1625880,6212,1625880
470,2000,1626880,6212,1626880
470,2000,1626880,6212,1626880
470,2000,1627880,6212,1627880
470,2000,1628880,6212,1628880
470,2000,1628880,6212,1628880
470,2000,1628880,6212,1628880
470,2000,1628880,6212,1628880
470,2000,1629880,6212,1629880
470,2000,1629880,6212,1629880
470,2000,1630350,6212,1630350
470,2000,1630350,6212,1630350
470,2000,1631350,6212,1631350
470,2000,1632350,6212,1632350
470,2000,1633350,6212,1633350
470,2000,1634350,6212,1634350
470,2000,1635160,6212,1635160
470,2000,1635160,6212,1635160
470,2000,1636160,6212,1636160
470,2000,1637160,6212,1637160
470,2000,1637970,6212,1637970
470,2000,1638970,6212,1638970
470,2000,1639560,6212,1639560
470,2000,1640210,6212,1640210
470,2000,1641020,6212,1641020
470,2000,1641250,6212,1641250
470,2000,1641470,6212,1641470
470,2000,1641470,6212,1641470
470,2000,1641940,6212,1641940
470,2000,1642940,6212,1642940
470,2000,1643940,6212,1643940
470,2000,1644940,6212,1644940
470,2000,1644940,6212,1644940
470,2000,1645940,6212,1645940
470,2000,1646410,6212,1646410
470,2000,1647410,6212,1647410
470,2000,1647880,6212,1647880
470,2000,1648880,6212,1648880
470,2000,1649530,6212,1649530
470,2000,1650530,6212,1650530
470,2000,1651530,6212,1651530
470,2000,1651530,6212,1651530
471,2008,1659530,6212,1659530
471,2008,1660340,6212,1660340
471,2008,1661340,6212,1661340
471,2008,1661340,6212,1661340
471,2008,1661810,6212,1661810
471,2008,1662810,6212,1662810
471,2008,1663810,6212,1663810
471,2008,1664620,6212,1664620
471,2008,1665430,6212,1665430
471,2008,1665430,6212,1665430
472,2012,1666430,6212,1666430
472,2012,1666430,6212,1666430
472,2012,1666900,6212,1666900
472,2012,1666900,6212,1666900
472,2012,1667900,6212,1667900
472,2012,1668490,6212,1668490
472,2012,1668950,6212,1668950
472,2012,1669760,6212,1669760
472,2012,1670760,6212,1670760
472,2012,1670760,6212,1670760
472,2012,1671760,6212,1671760
472,2012,1672220,6212,1672220
472,2012,1672680,6212,1672680
472,2012,1673490,6212,1673490
472,2012,1673490,6212,1673490
473,2016,1674300,6212,1674300
473,2016,1675300,6212,1675300
473,2016,1675300,6212,1675300
473,2016,1676110,6212,1676110
473,2016,1676110,6212,1676110
473,2016,1677110,6212,1677110
474,2024,1678110,6212,1678110
474,2024,1679110,6212,1679110
474,2024,1680110,6212,1680110
474,2024,1680330,6212,1680330
474,2024,1681330,6212,1681330
474,2024,1681650,6212,1681650
474,2024,1682650,6212,1682650
474,2024,1683650,6212,1683650
474,2024,1684460,6212,1684460
474,2024,1685270,6212,1685270
474,2024,1685590,6212,1685590
474,2024,1685590,6212,1685590
474,2024,1686400,6212,1686400
474,2024,1687400,6212,1687400
475,2026,1688400,6212,1688400
475,2026,1688400,6212,1688400
475,2026,1689400,6212,1689400
476,2028,1690210,6212,1690210
476,2028,1690670,6212,1690670
477,2030,1691670,6212,1691670
478,2034,1692670,6212,1692670
478,2034,1692670,6212,1692670
478,2034,1692780,6212,1692780
478,2034,1693240,6212,1693240
478,2034,1693470,6212,1693470
479,2042,1693470,6212,1693470
479,2042,1693470,6212,1693470
479,2042,1694280,6212,1694280
479,2042,1695280,6212,1695280
479,2042,1696090,6212,1696090
479,2042,1697090,6212,1697090
480,2050,1697410,6212,1697410
480,2050,1698220,6212,1698220
480,2050,1698220,6212,1698220
480,2050,1699030,6212,1699030
480,2050,1700030,6212,1700030
480,2050,1701030,6212,1701030
480,2050,1702030,6212,1702030
480,2050,1702190,6212,1702190
480,2050,1703000,6212,1703000
481,2058,1704000,6212,1704000
481,2058,1704320,6212,1704320
481,2058,1705320,6212,1705320
481,2058,1705320,6212,1705320
481,2058,1706320,6212,1706320
482,2066,1707320,6212,1707320
482,2066,1707320,6212,1707320
482,2066,1708320,6212,1708320
482,2066,1708790,6212,1708790
483,2074,1709790,6212,1709790
483,2074,1710790,6212,1710790
483,2074,1711600,6212,1711600
483,2074,1712410,6212,1712410
483,2074,1713220,6212,1713220
483,2074,1714220,6212,1714220
483,2074,1714220,6212,1714220
483,2074,1715030,6212,1715030
483,2074,1715500,6212,1715500
483,2074,1716500,6212,1716500
483,2074,1717500,6212,1717500
483,2074,1717500,6212,1717500
483,2074,1717500,6212,1717500
483,2074,1717730,6212,1717730
483,2074,1718540,6212,1718540
483,2074,1718540,6212,1718540
483,2074,1719010,6212,1719010
483,2074,1719330,6212,1719330
483,2074,1720330,6212,1720330
483,2074,1721330,6212,1721330
483,2074,1722330,6212,1722330
483,2074,1722490,6212,1722490
483,2074,1723490,6212,1723490
484,2082,1724490,6212,1724490
484,2082,1725490,6212,1725490
484,2082,1725810,6212,1725810
484,2082,1726280,6212,1726280
484,2082,1726750,6212,1726750
484,2082,1727560,6212,1727560
484,2082,1728560,6212,1728560
484,2082,1729560,6212,1729560
484,2082,1729560,6212,1729560
484,2082,1730560,6212,1730560
484,2082,1731560,6212,1731560
484,2082,1731560,6212,1731560
484,2082,1731560,6212,1731560
484,2082,1731560,6212,1731560
484,2082,1731560,6212,1731560
484,2082,1732370,6212,1732370
484,2082,1732370,6212,1732370
484,2082,1732370,6212,1732370
484,2082,1733370,6212,1733370
485,2090,1734370,6212,1734370
485,2090,1734370,6212,1734370
485,2090,1734370,6212,1734370
485,2090,1735370,6212,1735370
485,2090,1736370,6212,1736370
485,2090,1737180,6212,1737180
485,2090,1737990,6212,1737990
485,2090,1738990,6212,1738990
485,2090,1739990,6212,1739990
485,2090,1740360,6212,1740360
486,2098,1740360,6212,1740360
486,2098,1741360,6212,1741360
486,2098,1742360,6212,1742360
486,2098,1742360,6212,1742360
486,2098,1743360,6212,1743360
486,2098,1744170,6212,1744170
486,2098,1744820,6212,1744820
486,2098,1744820,6212,1744820
486,2098,1745630,6212,1745630
487,2106,1746630,6212,1746630
487,2106,1747090,6212,1747090
487,2106,1748090,6212,1748090
487,2106,1748550,6212,1748550
487,2106,1749550,6212,1749550
487,2106,1750550,6212,1750550
487,2106,1751550,6212,1751550
487,2106,1751550,6212,1751550
487,2106,1752550,6212,1752550
487,2106,1753550,6212,1753550
487,2106,1754550,6212,1754550
488,2114,1754550,6212,1754550
488,2114,1755360,6212,1755360
488,2114,1756360,6212,1756360
488,2114,1756820,6212,1756820
488,2114,1757820,6212,1757820
489,2122,1758820,6212,1758820
489,2122,1759050,6212,1759050
489,2122,1760050,6212,1760050
489,2122,1760860,6212,1760860
489,2122,1761090,6212,1761090
489,2122,1761410,6212,1761410
489,2122,1762410,6212,1762410
489,2122,1763410,6212,1763410
489,2122,1763410,6212,1763410
489,2122,1764410,6212,1764410
490,2130,1765410,6212,1765410
490,2130,1766410,6212,1766410
490,2130,1767410,6212,1767410
490,2130,1768220,6212,1768220
490,2130,1769220,6212,1769220
490,2130,1770220,6212,1770220
490,2130,1770220,6212,1770220
490,2130,1771220,6212,1771220
490,2130,1772220,6212,1772220
490,2130,1773220,6212,1773220
490,2130,1774220,6212,1774220
491,2138,1775220,6212,1775220
491,2138,1776220,6212,1776220
491,2138,1776690,6212,1776690
491,2138,1776690,6212,1776690
491,2138,1777690,6212,1777690
491,2138,1778690,6212,1778690
491,2138,1778690,6212,1778690
491,2138,1778920,6212,1778920
491,2138,1779920,6212,1779920
491,2138,1780240,6212,1780240
492,2146,1781240,6212,1781240
492,2146,1781890,6212,1781890
492,2146,1782890,6212,1782890
492,2146,1783700,6212,1783700
492,2146,1784700,6212,1784700
492,2146,1784700,6212,1784700
492,2146,1785170,6212,1785170
492,2146,1785170,6212,1785170
492,2146,1786170,6212,1786170
492,2146,1786170,6212,1786170
492,2146,1787170,6212,1787170
492,2146,1787170,6212,1787170
492,2146,1788170,6212,1788170
492,2146,1789170,6212,1789170
492,2146,1790170,6212,1790170
492,2146,1791170,6212,1791170
492,2146,1792170,6212,1792170
492,2146,1793170,6212,1793170
492,2146,1793170,6212,1793170
493,2154,1793980,6212,1793980
493,2154,1794450,6212,1794450
493,2154,1794450,6212,1794450
493,2154,1794450,6212,1794450
493,2154,1794820,6212,1794820
493,2154,1795410,6212,1795410
493,2154,1796410,6212,1796410
493,2154,1796570,6212,1796570
493,2154,1797570,6212,1797570
493,2154,1797570,6212,1797570
493,2154,1797890,6212,1797890
493,2154,1798890,6212,1798890
493,2154,1799360,6212,1799360
493,2154,1800170,6212,1800170
493,2154,1800170,6212,1800170
493,2154,1800820,6212,1800820
493,2154,1801280,6212,1801280
493,2154,1801280,6212,1801280
493,2154,1801280,6212,1801280
494,2162,1802280,6212,1802280
494,2162,1802280,6212,1802280
494,2162,1803280,6212,1803280
494,2162,1804280,6212,1804280
494,2162,1805280,6212,1805280
494,2162,1805280,6212,1805280
494,2162,1805280,6212,1805280
494,2162,1806280,6212,1806280
494,2162,1806280,6212,1806280
494,2162,1807280,6212,1807280
494,2162,1807280,6212,1807280
494,2162,1807280,6212,1807280
494,2162,1808090,6212,1808090
494,2162,1808900,6212,1808900
494,2162,1809370,6212,1809370
495,2170,1810370,6212,1810370
495,2170,1810370,6212,1810370
495,2170,1811370,6212,1811370
495,2170,1812370,6212,1812370
495,2170,1812370,6212,1812370
495,2170,1813370,6212,1813370
495,2170,1814370,6212,1814370
496,2178,1815370,6212,1815370
496,2178,1815830,6212,1815830
496,2178,1816830,6212,1816830
496,2178,1817830,6212,1817830
496,2178,1817830,6212,1817830
496,2178,1817830,6212,1817830
496,2178,1818830,6212,1818830
496,2178,1819300,6212,1819300
496,2178,1819950,6212,1819950
496,2178,1819950,6212,1819950
496,2178,1820950,6212,1820950
496,2178,1820950,6212,1820950
496,2178,1821760,6212,1821760
496,2178,1822760,6212,1822760
497,2186,1823760,6212,1823760
497,2186,1824230,6212,1824230
497,2186,1824700,6212,1824700
497,2186,1825700,6212,1825700
497,2186,1826700,6212,1826700
497,2186,1827700,6212,1827700
497,2186,1828510,6212,1828510
498,2194,1829510,6212,1829510
498,2194,1829980,6212,1829980
498,2194,1830980,6212,1830980
498,2194,1831200,6212,1831200
498,2194,1831200,6212,1831200
498,2194,1832010,6212,1832010
498,2194,1832480,6212,1832480
498,2194,1833480,6212,1833480
498,2194,1834480,6212,1834480
498,2194,1835480,6212,1835480
498,2194,1835480,6212,1835480
498,2194,1835480,6212,1835480
499,2202,1836480,6212,1836480
499,2202,1837480,6212,1837480
499,2202,1837480,6212,1837480
499,2202,1837950,6212,1837950
499,2202,1838950,6212,1838950
499,2202,1839760,6212,1839760
499,2202,1840760,6212,1840760
499,2202,1840760,6212,1840760
499,2202,1840760,6212,1840760
499,2202,1841760,6212,1841760
499,2202,1842760,6212,1842760
499,2202,1843230,6212,1843230
500,2210,1844230,6212,1844230
500,2210,1844550,6212,1844550
500,2210,1845550,6212,1845550
500,2210,1846550,6212,1846550
500,2210,1847020,6212,1847020
500,2210,1847490,6212,1847490
500,2210,1847490,6212,1847490
500,2210,1848300,6212,1848300
500,2210,1848770,6212,1848770
500,2210,1849580,6212,1849580
500,2210,1850580,6212,1850580
501,2218,1851580,6212,1851580
501,2218,1852580,6212,1852580
501,2218,1852580,6212,1852580
501,2218,1853050,6212,1853050
501,2218,1854050,6212,1854050
501,2218,1854510,6212,1854510
501,2218,1854510,6212,1854510
501,2218,1855320,6212,1855320
501,2218,1855320,6212,1855320
501,2218,1856320,6212,1856320
501,2218,1857130,6212,1857130
501,2218,1858130,6212,1858130
501,2218,1859130,6212,1859130
502,2226,1860130,6212,1860130
502,2226,1861130,6212,1861130
502,2226,1862130,6212,1862130
502,2226,1862450,6212,1862450
502,2226,1863260,6212,1863260
502,2226,1863260,6212,1863260
502,2226,1863730,6212,1863730
502,2226,1864050,6212,1864050
502,2226,1864050,6212,1864050
502,2226,1865050,6212,1865050
502,2226,1865860,6212,1865860
502,2226,1866860,6212,1866860
502,2226,1867860,6212,1867860
502,2226,1868860,6212,1868860
502,2226,1868860,6212,1868860
502,2226,1868860,6212,1868860
502,2226,1868860,6212,1868860
502,2226,1869180,6212,1869180
502,2226,1869990,6212,1869990
502,2226,1870640,6212,1870640
502,2226,1871640,6212,1871640
503,2234,1872640,6212,1872640
503,2234,1872800,6212,1872800
503,2234,1873800,6212,1873800
503,2234,1874120,6212,1874120
503,2234,1875120,6212,1875120
503,2234,1876120,6212,1876120
503,2234,1877120,6212,1877120
503,2234,1877120,6212,1877120
504,2242,1878120,6212,1878120
504,2242,1878930,6212,1878930
504,2242,1878930,6212,1878930
504,2242,1879930,6212,1879930
504,2242,1880930,6212,1880930
504,2242,1881930,6212,1881930
504,2242,1881930,6212,1881930
504,2242,1881930,6212,1881930
504,2242,1882930,6212,1882930
504,2242,1883930,6212,1883930
504,2242,1884930,6212,1884930
504,2242,1885740,6212,1885740
505,2250,1886740,6212,1886740
505,2250,1887740,6212,1887740
505,2250,1888740,6212,1888740
505,2250,1889740,6212,1889740
505,2250,1889740,6212,1889740
505,2250,1889740,6212,1889740
505,2250,1890740,6212,1890740
505,2250,1891550,6212,1891550
505,2250,1892360,6212,1892360
505,2250,1892830,6212,1892830
505,2250,1892830,6212,1892830
505,2250,1893830,6212,1893830
505,2250,1893830,6212,1893830
505,2250,1894060,6212,1894060
506,2258,1895060,6212,1895060
506,2258,1895170,6212,1895170
506,2258,1895400,6212,1895400
506,2258,1896400,6212,1896400
506,2258,1897400,6212,1897400
506,2258,1898400,6212,1898400
506,2258,1899400,6212,1899400
506,2258,1899400,6212,1899400
506,2258,1899400,6212,1899400
506,2258,1900400,6212,1900400
506,2258,1900400,6212,1900400
506,2258,1901400,6212,1901400
506,2258,1901400,6212,1901400
506,2258,1901400,6212,1901400
506,2258,1901400,6212,1901400
506,2258,1902400,6212,1902400
506,2258,1903400,6212,1903400
506,2258,1904400,6212,1904400
507,2266,1905400,6212,1905400
507,2266,1906210,6212,1906210
507,2266,1907210,6212,1907210
507,2266,1908210,6212,1908210
507,2266,1908210,6212,1908210
507,2266,1909210,6212,1909210
507,2266,1910210,6212,1910210
507,2266,1911020,6212,1911020
507,2266,1912020,6212,1912020
507,2266,1913020,6212,1913020
507,2266,1914020,6212,1914020
508,2274,1915020,6212,1915020
508,2274,1916020,6212,1916020
508,2274,1916490,6212,1916490
508,2274,1917490,6212,1917490
508,2274,1918300,6212,1918300
508,2274,1919300,6212,1919300
508,2274,1919620,6212,1919620
508,2274,1920620,6212,1920620
508,2274,1921090,6212,1921090
508,2274,1921410,6212,1921410
508,2274,1922220,6212,1922220
508,2274,1922220,6212,1922220
508,2274,1923030,6212,1923030
508,2274,1924030,6212,1924030
508,2274,1924500,6212,1924500
508,2274,1925500,6212,1925500
508,2274,1926310,6212,1926310
508,2274,1926310,6212,1926310
509,2282,1927310,6212,1927310
509,2282,1927530,6212,1927530
509,2282,1927530,6212,1927530
509,2282,1928000,6212,1928000
509,2282,1929000,6212,1929000
509,2282,1929000,6212,1929000
509,2282,1929320,6212,1929320
509,2282,1929320,6212,1929320
509,2282,1929320,6212,1929320
509,2282,1930320,6212,1930320
509,2282,1931320,6212,1931320
509,2282,1931790,6212,1931790
509,2282,1931790,6212,1931790
509,2282,1932790,6212,1932790
509,2282,1933440,6212,1933440
509,2282,1933760,6212,1933760
509,2282,1933760,6212,1933760
510,2290,1934760,6212,1934760
510,2290,1934760,6212,1934760
510,2290,1935760,6212,1935760
510,2290,1935990,6212,1935990
510,2290,1936800,6212,1936800
510,2290,1936800,6212,1936800
511,2292,1937610,6212,1937610
511,2292,1937610,6212,1937610
511,2292,1938610,6212,1938610
511,2292,1938610,6212,1938610
511,2292,1938610,6212,1938610
511,2292,1939610,6212,1939610
511,2292,1940610,6212,1940610
511,2292,1941160,6212,1941160
511,2292,1941160,6212,1941160
511,2292,1942160,6212,1942160
511,2292,1943160,6212,1943160
511,2292,1943970,6212,1943970
512,2294,1944780,6212,1944780
512,2294,1945110,6212,1945110
512,2294,1945660,6212,1945660
512,2294,1946310,6212,1946310
512,2294,1946310,6212,1946310
513,2296,1947310,6212,1947310
513,2296,1948310,6212,1948310
514,2298,1949310,6212,1949310
514,2298,1949960,6212,1949960
515,2300,1950960,6212,1950960
516,2304,1951420,6212,1951420
516,2304,1952070,6212,1952070
517,2306,1953070,6212,1953070
517,2306,1953390,6212,1953390
517,2306,1953390,6212,1953390
518,2314,1961390,6212,1961390
518,2314,1961980,6212,1961980
518,2314,1961980,6212,1961980
518,2314,1962980,6212,1962980
518,2314,1963980,6212,1963980
518,2314,1963980,6212,1963980
518,2314,1964450,6212,1964450
518,2314,1964450,6212,1964450
518,2314,1964450,6212,1964450
518,2314,1964450,6212,1964450
518,2314,1964450,6212,1964450
518,2314,1965260,6212,1965260
519,2318,1966260,6212,1966260
519,2318,1967260,6212,1967260
519,2318,1967260,6212,1967260
519,2318,1968260,6212,1968260
519,2318,1969260,6212,1969260
520,2322,1969720,6212,1969720
520,2322,1970720,6212,1970720
521,2324,1971720,6212,1971720
521,2324,1972720,6212,1972720
521,2324,1973530,6212,1973530
521,2324,1974180,6212,1974180
521,2324,1974180,6212,1974180
522,2326,1975180,6212,1975180
522,2326,1975500,6212,1975500
522,2326,1976500,6212,1976500
522,2326,1976720,6212,1976720
522,2326,1976720,6212,1976720
523,2330,1977720,6212,1977720
524,2334,1978720,6212,1978720
524,2334,1979310,6212,1979310
524,2334,1980310,6212,1980310
524,2334,1980770,6212,1980770
524,2334,1981770,6212,1981770
525,2336,1982770,6212,1982770
525,2336,1983090,6212,1983090
525,2336,1983560,6212,1983560
525,2336,1984030,6212,1984030
525,2336,1984030,6212,1984030
526,2340,1985030,6212,1985030
526,2340,1986030,6212,1986030
526,2340,1986350,6212,1986350
527,2342,1987350,6212,1987350
527,2342,1987350,6212,1987350
527,2342,1987350,6212,1987350
527,2342,1988350,6212,1988350
528,2344,1988820,6212,1988820
528,2344,1989050,6212,1989050
528,2344,1989050,6212,1989050
528,2344,1989050,6212,1989050
528,2344,1989520,6212,1989520
528,2344,1990330,6212,1990330
528,2344,1991140,6212,1991140
528,2344,1992140,6212,1992140
529,2346,1993140,6212,1993140
529,2346,1993140,6212,1993140
529,2346,1994140,6212,1994140
529,2346,1995140,6212,1995140
530,2348,1995610,6212,1995610
530,2348,1996610,6212,1996610
531,2350,1997610,6212,1997610
531,2350,1998610,6212,1998610
531,2350,1998610,6212,1998610
531,2350,1999420,6212,1999420
532,2352,2000420,6212,2000420
532,2352,2001230,6212,2001230
532,2352,2002230,6212,2002230
532,2352,2003230,6212,2003230
533,2356,2004040,6212,2004040
533,2356,2005040,6212,2005040
533,2356,2005850,6212,2005850
533,2356,2006330,6212,2006330
534,2358,2007330,6212,2007330
534,2358,2008330,6212,2008330
535,2360,2009140,6212,2009140
535,2360,2010140,6212,2010140
536,2364,2011140,6212,2011140
536,2364,2011140,6212,2011140
536,2364,2011140,6212,2011140
536,2364,2011950,6212,2011950
536,2364,2012760,6212,2012760
536,2364,2013760,6212,2013760
536,2364,2013760,6212,2013760
536,2364,2013760,6212,2013760
537,2366,2014570,6212,2014570
537,2366,2015570,6212,2015570
537,2366,2016570,6212,2016570
537,2366,2017570,6212,2017570
538,2368,2018570,6212,2018570
538,2368,2019570,6212,2019570
538,2368,2019570,6212,2019570
539,2370,2020570,6212,2020570
539,2370,2021570,6212,2021570
540,2372,2022040,6212,2022040
540,2372,2023040,6212,2023040
540,2372,2024040,6212,2024040
541,2374,2025040,6212,2025040
541,2374,2026040,6212,2026040
542,2376,2027040,6212,2027040
542,2376,2027690,6212,2027690
542,2376,2027690,6212,2027690
543,2378,2028690,6212,2028690
543,2378,2028690,6212,2028690
543,2378,2029500,6212,2029500
543,2378,2030310,6212,2030310
544,2386,2030310,6212,2030310
544,2386,2031310,6212,2031310
544,2386,2031310,6212,2031310
544,2386,2031770,6212,2031770
545,2388,2032770,6212,2032770
545,2388,2033770,6212,2033770
545,2388,2034770,6212,2034770
545,2388,2035770,6212,2035770
546,2390,2036770,6212,2036770
546,2390,2036770,6212,2036770
546,2390,2037770,6212,2037770
547,2392,2038770,6212,2038770
547,2392,2039770,6212,2039770
548,2400,2039770,6212,2039770
548,2400,2040770,6212,2040770
548,2400,2041770,6212,2041770
549,2402,2042770,6212,2042770
549,2402,2042990,6212,2042990
549,2402,2042990,6212,2042990
549,2402,2043990,6212,2043990
550,2404,2044990,6212,2044990
550,2404,2045460,6212,2045460
550,2404,2045930,6212,2045930
551,2406,2046930,6212,2046930
551,2406,2047930,6212,2047930
551,2406,2048740,6212,2048740
552,2410,2049390,6212,2049390
553,2412,2049860,6212,2049860
553,2412,2050090,6212,2050090
553,2412,2050560,6212,2050560
553,2412,2051560,6212,2051560
554,2414,2052560,6212,2052560
554,2414,2053020,6212,2053020
554,2414,2054020,6212,2054020
555,2416,2055020,6212,2055020
555,2416,2055340,6212,2055340
555,2416,2056340,6212,2056340
555,2416,2056660,6212,2056660
556,2424,2056660,6212,2056660
557,2428,2057660,6212,2057660
557,2428,2058130,6212,2058130
557,2428,2059130,6212,2059130
557,2428,2059290,6212,2059290
