ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
2188022.48,35.64,0.36,192396.77,3.13
2188024.56,35.64,0.36,192400.61,3.13
2187669.63,35.64,0.36,192399.48,3.13
2187424.79,35.65,0.36,192347.34,3.13
2187179.95,35.65,0.36,192343.91,3.13
2187123.25,35.65,0.37,192445.16,3.14
2186878.41,35.65,0.37,192471.8,3.14
2186504.32,35.65,0.36,192171.59,3.13
2186259.48,35.65,0.36,192119.46,3.13
2186014.64,35.65,0.36,192116.02,3.13
2185957.94,35.66,0.36,192217.28,3.14
2185713.1,35.66,0.36,192225.76,3.14
2185468.27,35.66,0.36,192287.1,3.14
2185223.43,35.66,0.36,192170.19,3.14
2185223.43,35.66,0.36,192148.19,3.14
2185223.43,35.66,0.36,192148.19,3.14
2185223.43,35.66,0.36,192170.29,3.14
2185223.43,35.66,0.36,192148.19,3.14
2184978.59,35.67,0.36,192154.58,3.14
2184733.75,35.67,0.36,192092.62,3.14
2184488.92,35.67,0.36,192099.01,3.14
2184071.96,35.67,0.36,191538.86,3.13
2184071.96,35.67,0.36,191562.98,3.13
2184071.96,35.67,0.36,191545.97,3.13
2183827.12,35.67,0.36,191484.01,3.13
2183827.12,35.67,0.36,191503.1,3.13
2183827.12,35.67,0.36,191503.1,3.13
2183827.12,35.67,0.36,191503.1,3.13
2183906.9,35.67,0.37,191512.16,3.13
2183335.24,35.67,0.36,191065.7,3.12
2183335.24,35.67,0.36,191065.7,3.12
2183090.41,35.67,0.36,191313.85,3.13
2182845.57,35.67,0.36,191261.78,3.13
2182459.91,35.67,0.36,190973.63,3.12
2182215.07,35.67,0.36,190970.14,3.12
2181970.24,35.67,0.36,190918.06,3.12
2181913.54,35.68,0.36,191098.69,3.12
2181668.7,35.68,0.36,191105.08,3.13
2181423.86,35.68,0.36,191043.12,3.12
2181423.86,35.68,0.36,191043.12,3.12
2181503.64,35.69,0.36,191052.18,3.13
2181258.8,35.69,0.36,191300.33,3.13
2181258.8,35.69,0.36,191300.33,3.13
2181338.58,35.69,0.37,191558.92,3.13
2181527.83,35.7,0.37,191878.34,3.14
2181283.0,35.7,0.37,191826.28,3.14
2180866.04,35.7,0.37,191266.13,3.13
2180809.34,35.7,0.37,191447.42,3.13
2180564.5,35.7,0.37,191395.29,3.13
2180507.8,35.71,0.38,191575.32,3.14
2180262.96,35.71,0.38,191581.71,3.14
2179888.87,35.71,0.37,191317.74,3.13
2179644.03,35.71,0.37,191255.78,3.13
2179399.19,35.71,0.37,191203.7,3.13
2179342.49,35.71,0.37,191384.27,3.14
2179097.65,35.72,0.37,191332.14,3.14
2178803.04,35.71,0.37,191049.36,3.13
2178973.12,35.72,0.38,191451.9,3.14
2178728.29,35.72,0.38,191400.07,3.14
2178483.45,35.72,0.38,191396.33,3.14
2178680.9,35.73,0.38,191346.05,3.14
2178436.06,35.73,0.38,191770.19,3.15
2178379.36,35.73,0.38,191871.44,3.15
2178134.52,35.74,0.38,191898.08,3.15
2177889.69,35.74,0.38,191845.95,3.15
2177604.53,35.73,0.38,191541.54,3.14
2177359.69,35.74,0.38,191538.1,3.14
2177065.08,35.73,0.38,191255.31,3.14
2176820.24,35.74,0.38,191261.71,3.14
2176525.63,35.73,0.37,190978.92,3.14
2176526.0,35.73,0.37,190979.6,3.14
2176281.16,35.73,0.37,190917.64,3.13
2176281.16,35.73,0.37,190895.63,3.13
2176036.32,35.74,0.37,190843.5,3.13
2175791.49,35.74,0.37,190840.06,3.13
2175734.79,35.74,0.38,190941.32,3.14
2175489.95,35.74,0.38,190949.8,3.14
2175489.95,35.74,0.38,190973.16,3.14
2175245.11,35.75,0.38,190959.27,3.14
2174872.82,35.74,0.37,190599.84,3.13
2174816.12,35.75,0.37,190589.98,3.13
2174571.29,35.75,0.37,190833.53,3.14
2174651.06,35.75,0.38,191005.13,3.14
2174651.06,35.75,0.38,191003.74,3.14
2174651.06,35.75,0.38,191003.74,3.14
2174431.54,35.75,0.37,190828.15,3.14
2174136.93,35.75,0.37,190548.53,3.13
2173851.78,35.74,0.37,190254.18,3.13
2173795.07,35.75,0.37,190355.44,3.13
2173550.24,35.75,0.37,190382.07,3.13
2173493.54,35.75,0.37,190483.33,3.13
2173493.54,35.75,0.37,190483.33,3.13
2173493.54,35.75,0.37,190483.33,3.13
2173248.7,35.76,0.37,190491.81,3.13
2173192.0,35.76,0.37,190440.33,3.13
2173192.0,35.76,0.37,190440.33,3.13
2173193.86,35.76,0.37,190446.9,3.13
2173137.16,35.76,0.38,190809.73,3.14
2172842.55,35.76,0.37,190599.98,3.14
2172597.71,35.76,0.37,190548.14,3.14
2172352.87,35.76,0.37,190544.41,3.14
2172108.04,35.77,0.37,190492.33,3.14
2172187.81,35.77,0.38,190802.01,3.14
2171942.97,35.77,0.38,190749.87,3.14
2171886.27,35.78,0.38,190930.14,3.15
2171886.27,35.78,0.38,190930.14,3.15
2171641.44,35.78,0.38,190878.22,3.14
2171396.6,35.78,0.38,190874.57,3.15
2171151.76,35.78,0.38,190822.73,3.14
2171095.06,35.79,0.38,191002.46,3.15
2171355.65,35.79,0.39,190952.49,3.15
2171008.65,35.79,0.38,191175.45,3.15
2170763.82,35.79,0.38,191082.85,3.15
2170953.07,35.8,0.39,191141.69,3.15
2170708.24,35.8,0.39,191447.77,3.16
2170463.4,35.8,0.39,191454.16,3.16
2170089.3,35.8,0.38,191093.68,3.15
2169844.47,35.8,0.38,191031.71,3.15
2169787.76,35.8,0.39,191132.97,3.15
2169216.11,35.8,0.38,190686.51,3.15
2168971.27,35.8,0.38,190713.15,3.15
2168971.27,35.8,0.38,190713.15,3.15
2168726.43,35.8,0.38,190719.54,3.15
2168915.69,35.81,0.39,191017.78,3.15
2168670.86,35.81,0.39,190965.7,3.15
2168751.64,35.81,0.39,191018.78,3.15
2168475.98,35.81,0.39,190813.07,3.15
2168231.14,35.81,0.39,190809.58,3.15
2168174.44,35.82,0.39,190910.84,3.15
2168117.74,35.82,0.39,191084.63,3.16
2168315.19,35.83,0.4,191034.35,3.16
2168258.49,35.83,0.4,191640.88,3.17
2168221.85,35.84,0.4,192271.48,3.18
2168017.02,35.83,0.4,192061.35,3.17
2168017.02,35.83,0.4,192061.35,3.17
2168017.02,35.83,0.4,192039.34,3.17
2168017.02,35.83,0.4,192064.23,3.17
2167772.18,35.84,0.4,192012.1,3.17
2167715.48,35.84,0.4,192192.12,3.18
2166188.37,35.84,0.4,192326.73,3.18
2165823.51,35.84,0.4,192388.59,3.18
2165578.67,35.84,0.4,192336.45,3.18
2165333.83,35.84,0.4,192333.02,3.18
2165088.99,35.84,0.4,192280.95,3.18
2164844.16,35.84,0.4,192277.44,3.18
2164458.5,35.84,0.4,191855.45,3.18
2164213.66,35.84,0.4,191803.31,3.18
2163870.73,35.84,0.4,191797.1,3.18
2163498.45,35.84,0.4,191406.21,3.17
2163253.61,35.84,0.4,191402.78,3.17
2163008.77,35.84,0.4,191350.95,3.17
2162952.07,35.85,0.4,191530.67,3.17
2162707.23,35.85,0.4,191478.7,3.17
2162896.49,35.86,0.4,191896.32,3.18
2162651.66,35.86,0.4,191844.48,3.18
2162286.79,35.86,0.4,191723.52,3.18
2162041.95,35.86,0.4,191719.79,3.18
2161797.11,35.86,0.4,191726.18,3.18
2161552.28,35.86,0.4,191664.22,3.18
2161641.47,35.87,0.41,191610.29,3.18
2161396.64,35.87,0.41,191558.45,3.18
2161396.64,35.87,0.41,191558.45,3.18
2161151.8,35.87,0.41,191554.72,3.18
2160906.96,35.87,0.41,191561.11,3.18
2160537.19,35.87,0.41,191543.65,3.18
2160311.03,35.87,0.41,191300.89,3.18
2160254.33,35.87,0.41,191404.23,3.18
2160197.63,35.88,0.41,191505.49,3.18
2160367.71,35.88,0.42,191939.14,3.19
2159983.65,35.88,0.41,192103.13,3.19
2159983.65,35.88,0.41,192100.21,3.19
2159784.98,35.88,0.41,191855.18,3.19
2159974.24,35.89,0.42,191914.01,3.19
2159757.99,35.88,0.41,191752.03,3.19
2159513.15,35.88,0.41,192059.19,3.19
2159456.45,35.89,0.41,192160.45,3.19
2159211.61,35.89,0.41,192168.93,3.19
2159154.91,35.89,0.42,192270.19,3.2
2159154.91,35.89,0.42,192270.19,3.2
2158780.81,35.89,0.41,191908.62,3.19
2158535.97,35.89,0.41,191935.26,3.19
2158291.14,35.89,0.41,191883.12,3.19
2158234.44,35.9,0.42,192063.15,3.19
2157989.6,35.9,0.42,192011.07,3.19
2157744.76,35.9,0.42,192007.58,3.19
2157934.02,35.91,0.42,192066.41,3.2
2157552.24,35.91,0.42,192013.96,3.2
2157495.54,35.91,0.42,192388.9,3.2
2157250.71,35.91,0.42,192336.8,3.2
2156876.61,35.91,0.42,192088.86,3.2
2156876.61,35.91,0.42,192088.86,3.2
2156819.91,35.91,0.42,192269.23,3.2
2156763.21,35.92,0.42,192370.49,3.2
2156763.21,35.92,0.42,192370.49,3.2
2156518.37,35.92,0.42,192378.98,3.2
2156273.53,35.92,0.42,192327.15,3.2
2156065.09,35.92,0.42,192183.98,3.2
2155301.54,35.92,0.42,192059.15,3.2
2155301.54,35.92,0.42,192059.15,3.2
2155244.84,35.92,0.42,192238.87,3.2
2155244.84,35.92,0.42,192238.87,3.2
2154875.06,35.92,0.42,192281.65,3.21
2154505.29,35.92,0.42,192247.63,3.21
2154448.59,35.93,0.43,192348.89,3.21
2154203.75,35.93,0.43,192375.52,3.21
2153958.91,35.93,0.43,192323.39,3.21
2153714.08,35.93,0.43,192319.95,3.21
2153544.17,35.93,0.43,191886.4,3.2
2153825.75,35.94,0.43,191912.33,3.2
2153769.05,35.94,0.44,192376.92,3.21
2153524.21,35.95,0.44,192324.8,3.21
2153279.37,35.95,0.44,192321.35,3.21
2153279.74,35.95,0.44,192326.26,3.21
2153034.9,35.95,0.44,192274.43,3.21
2152538.49,35.95,0.43,191940.76,3.21
2152538.49,35.95,0.43,191940.76,3.21
2152293.65,35.95,0.43,191937.02,3.21
2151528.55,35.95,0.43,192215.11,3.21
2151879.8,35.95,0.44,192248.63,3.21
2151573.57,35.95,0.43,192472.68,3.22
2151328.73,35.95,0.43,192407.17,3.22
2151272.03,35.96,0.44,192508.43,3.22
2151027.19,35.96,0.44,192535.06,3.22
2150782.36,35.96,0.44,192482.98,3.22
2150537.52,35.96,0.44,192479.49,3.22
2150480.82,35.97,0.44,192580.75,3.22
2150480.82,35.97,0.44,192580.75,3.22
2150424.12,35.97,0.44,192754.54,3.22
2150557.32,35.98,0.45,192704.13,3.22
2150269.28,35.97,0.44,192886.54,3.23
2150024.44,35.98,0.44,192788.97,3.23
2150024.44,35.98,0.44,192788.97,3.23
2150024.44,35.98,0.44,192788.97,3.23
2150213.7,35.98,0.45,192847.81,3.23
2150157.0,35.99,0.45,193222.74,3.23
2150157.0,35.99,0.45,193222.74,3.23
2149912.16,35.99,0.45,193170.9,3.23
2149692.31,35.99,0.45,192993.27,3.23
2149447.47,35.99,0.45,192989.53,3.23
2149077.7,35.99,0.45,192970.7,3.23
2148832.86,35.99,0.45,192977.1,3.23
2148832.86,35.99,0.45,192977.1,3.23
2148606.7,35.99,0.45,192874.0,3.23
2148795.96,35.99,0.45,193172.24,3.24
2148551.13,36.0,0.45,193120.41,3.24
2148551.13,36.0,0.45,193120.41,3.24
2148630.9,36.0,0.45,193429.45,3.24
2148574.2,36.01,0.46,193530.71,3.24
2145642.86,36.0,0.46,193486.9,3.25
2145398.03,36.01,0.46,193513.54,3.25
2145153.19,36.01,0.46,193461.71,3.25
2144908.35,36.01,0.46,193457.97,3.25
2144988.13,36.02,0.46,193467.03,3.25
2144618.35,36.02,0.46,193604.66,3.25
2144244.26,36.01,0.46,193304.45,3.25
2143999.42,36.01,0.46,193552.67,3.25
2143754.58,36.02,0.46,193500.84,3.25
2143509.74,36.02,0.46,193497.1,3.25
2143264.91,36.02,0.46,193445.27,3.25
2143020.07,36.02,0.46,193441.53,3.25
2142815.24,36.02,0.45,193231.79,3.25
2142453.08,36.02,0.46,193134.42,3.25
2142208.24,36.02,0.46,193082.59,3.25
2142151.54,36.03,0.46,193262.31,3.25
2142094.84,36.03,0.46,193210.83,3.25
2142284.1,36.04,0.47,193806.85,3.26
2141906.71,36.03,0.46,193756.51,3.26
2141551.78,36.04,0.47,193756.43,3.26
2141306.95,36.04,0.47,193762.83,3.26
2141062.11,36.04,0.47,193700.86,3.26
2141062.11,36.04,0.47,193700.86,3.26
2141232.19,36.05,0.47,193650.27,3.26
2140858.09,36.04,0.47,193262.61,3.25
2140777.09,36.04,0.47,193342.49,3.26
2140777.09,36.04,0.47,193342.49,3.26
2140434.16,36.04,0.47,193344.48,3.26
2140189.32,36.05,0.47,193745.48,3.26
2140132.62,36.05,0.47,193846.74,3.27
2140321.88,36.06,0.48,194179.24,3.27
2140077.04,36.06,0.48,194127.11,3.27
2139832.2,36.06,0.48,194123.67,3.27
2139462.43,36.06,0.48,194102.23,3.27
2139405.73,36.06,0.48,194203.49,3.27
2139160.89,36.07,0.48,194230.72,3.27
2136229.56,36.07,0.48,194186.91,3.28
2136172.85,36.07,0.48,194288.17,3.28
2135928.02,36.07,0.48,194314.8,3.28
2136098.1,36.08,0.49,194264.22,3.28
2135853.26,36.08,0.49,194665.22,3.29
2135608.43,36.08,0.49,194671.61,3.29
2135689.21,36.09,0.49,194900.72,3.29
2135444.38,36.09,0.49,194838.76,3.29
2135387.68,36.09,0.49,194940.02,3.29
2135467.45,36.1,0.5,195215.77,3.3
2135222.61,36.1,0.5,195222.16,3.3
2134977.78,36.1,0.5,195160.2,3.3
2134732.94,36.1,0.5,195108.13,3.3
2134488.1,36.1,0.5,195104.63,3.3
2134243.26,36.11,0.5,195052.56,3.3
2133861.49,36.11,0.5,195028.97,3.3
2133616.65,36.11,0.5,195025.47,3.3
2133371.81,36.11,0.5,194973.64,3.3
2132997.72,36.11,0.49,194725.7,3.3
2132752.88,36.11,0.49,194721.96,3.3
2132752.88,36.11,0.49,194721.96,3.3
2132508.04,36.11,0.49,194670.13,3.3
2132508.04,36.11,0.49,194670.13,3.3
2132263.2,36.11,0.49,194666.39,3.3
2131881.43,36.11,0.49,194760.23,3.3
2131881.43,36.11,0.49,194760.23,3.3
2131636.59,36.11,0.49,194708.39,3.3
2131431.76,36.11,0.49,194498.59,3.3
2131186.92,36.11,0.49,194494.85,3.3
2130942.09,36.12,0.49,194442.76,3.3
2130942.09,36.12,0.49,194442.76,3.3
2130942.09,36.12,0.49,194442.76,3.3
2130566.43,36.11,0.49,194184.49,3.29
2130321.59,36.11,0.49,194181.01,3.29
2130264.89,36.12,0.49,194282.27,3.29
2130264.89,36.12,0.49,194282.27,3.29
2130020.05,36.12,0.49,194310.24,3.3
2129827.36,36.12,0.49,194119.73,3.29
2129582.52,36.12,0.49,194067.66,3.29
2129525.82,36.12,0.49,194248.95,3.3
2129280.98,36.13,0.49,194197.13,3.29
2129478.43,36.13,0.5,194622.81,3.3
2129421.73,36.14,0.5,194724.07,3.3
2129365.03,36.14,0.5,194897.86,3.31
2129444.8,36.15,0.51,194906.92,3.31
2129199.97,36.15,0.51,195116.13,3.31
2128977.74,36.15,0.5,194900.66,3.31
2128732.91,36.15,0.5,194848.58,3.31
2128488.07,36.15,0.5,194845.09,3.31
2128243.23,36.15,0.5,194851.48,3.31
2127998.39,36.15,0.5,194789.52,3.31
2127626.11,36.15,0.5,194430.09,3.3
2127815.37,36.16,0.5,194488.92,3.3
2127570.53,36.16,0.5,194795.02,3.31
2127325.69,36.16,0.5,194742.94,3.31
2126955.92,36.16,0.5,194735.38,3.31
2126591.05,36.16,0.5,194679.63,3.31
2126305.9,36.16,0.5,194400.49,3.31
2126061.06,36.16,0.5,194397.0,3.31
2126004.36,36.16,0.5,194498.25,3.31
2125834.45,36.17,0.5,194064.7,3.3
2125589.62,36.17,0.5,194092.41,3.3
2125344.78,36.17,0.5,194040.58,3.3
2125099.94,36.17,0.5,194036.84,3.3
2125043.24,36.18,0.51,194138.1,3.3
2124798.99,36.18,0.51,194044.84,3.3
2124554.16,36.18,0.51,194071.48,3.3
2124180.06,36.17,0.5,193710.98,3.3
2123935.22,36.18,0.5,193658.91,3.3
2123935.22,36.18,0.5,193677.79,3.3
2123935.22,36.18,0.5,193677.79,3.3
2123565.45,36.18,0.5,193731.39,3.3
2123565.45,36.18,0.5,193715.77,3.3
2123320.61,36.18,0.5,193712.27,3.3
2123320.61,36.18,0.5,193712.27,3.3
2123150.71,36.18,0.51,193278.71,3.29
2122905.87,36.18,0.51,193285.1,3.29
2122701.04,36.18,0.5,193152.47,3.29
2122456.2,36.18,0.5,193090.5,3.29
2122399.5,36.19,0.51,193191.76,3.29
2122342.8,36.19,0.51,193365.55,3.3
2122342.8,36.19,0.51,193365.55,3.3
2122097.96,36.19,0.51,193313.48,3.3
2121773.35,36.19,0.5,193039.64,3.29
2121391.57,36.19,0.5,193111.45,3.29
2121146.74,36.19,0.5,193107.95,3.29
2121146.74,36.19,0.5,193127.35,3.3
2121428.31,36.2,0.51,193077.55,3.29
2121183.47,36.2,0.51,193592.98,3.3
2120938.64,36.2,0.51,193540.84,3.3
2120938.64,36.2,0.51,193540.84,3.3
2120693.8,36.2,0.51,193537.41,3.3
2120448.96,36.21,0.51,193485.57,3.3
2120392.26,36.21,0.51,193665.3,3.31
2120147.42,36.21,0.51,193613.22,3.31
2120147.42,36.21,0.51,193594.87,3.31
2119902.59,36.21,0.51,193591.37,3.31
2119657.75,36.22,0.51,193597.77,3.31
2119412.91,36.22,0.51,193535.8,3.31
2119094.44,36.22,0.51,193193.06,3.3
2118849.6,36.22,0.51,193140.98,3.3
2118604.77,36.22,0.51,193137.49,3.3
2118548.06,36.22,0.51,193238.75,3.3
2118491.36,36.23,0.51,193412.54,3.31
2118246.53,36.23,0.51,193360.47,3.31
2118246.53,36.23,0.51,193360.47,3.31
2118246.53,36.23,0.51,193360.47,3.31
2118001.69,36.23,0.51,193356.97,3.31
2118352.93,36.24,0.52,193390.49,3.31
2118108.1,36.24,0.52,193904.87,3.32
2117863.26,36.24,0.52,193911.27,3.32
2117806.56,36.25,0.52,194014.61,3.32
2117330.26,36.24,0.52,193514.18,3.31
2117330.26,36.24,0.52,193537.34,3.31
2117085.42,36.24,0.52,193485.5,3.31
2116840.58,36.25,0.52,193481.77,3.31
2117038.03,36.25,0.52,193431.49,3.31
2116981.33,36.26,0.53,194038.02,3.32
2116611.56,36.26,0.53,194006.13,3.32
2116366.72,36.26,0.53,194012.53,3.32
2116001.85,36.26,0.53,194009.17,3.32
2115757.02,36.26,0.53,193947.21,3.32
2115700.31,36.27,0.53,194048.47,3.33
2115702.18,36.27,0.53,194050.5,3.33
2115457.34,36.27,0.53,194077.13,3.33
2115212.5,36.27,0.53,194025.3,3.33
2114842.73,36.27,0.53,194150.37,3.33
2114470.44,36.27,0.53,193759.49,3.32
2114225.61,36.27,0.53,193755.76,3.32
2113980.77,36.27,0.53,193741.36,3.32
2113980.77,36.27,0.53,193741.36,3.32
2113735.93,36.27,0.53,193731.37,3.32
2113679.23,36.28,0.53,193974.92,3.33
2114030.48,36.28,0.53,194313.2,3.34
2113785.64,36.29,0.53,194319.59,3.34
2113540.8,36.29,0.53,194257.63,3.34
2113295.97,36.29,0.53,194205.79,3.33
2113051.13,36.29,0.53,194202.06,3.34
2112744.9,36.29,0.53,194079.53,3.33
2112500.06,36.29,0.53,194027.46,3.33
2112255.22,36.29,0.53,194023.96,3.33
2112010.39,36.3,0.53,193972.13,3.33
2111765.55,36.3,0.53,193968.39,3.33
2111708.85,36.3,0.53,194069.65,3.34
2111464.01,36.3,0.53,194078.13,3.34
2111219.17,36.31,0.53,194026.3,3.34
2110974.34,36.31,0.53,194022.56,3.34
2110754.48,36.3,0.53,193777.49,3.33
2110754.48,36.3,0.53,193777.49,3.33
2110509.64,36.31,0.53,193725.35,3.33
2110452.94,36.31,0.53,193905.38,3.34
2110208.11,36.31,0.53,193853.24,3.34
2109963.27,36.32,0.53,193849.81,3.34
2110119.28,36.32,0.54,194093.62,3.34
2109874.44,36.32,0.54,194100.01,3.34
2109874.44,36.32,0.54,194100.01,3.34
2109629.6,36.32,0.54,194038.05,3.34
2109572.9,36.33,0.54,194139.31,3.34
2109114.4,36.32,0.54,193752.57,3.34
2109114.4,36.32,0.54,193752.57,3.34
2108956.26,36.32,0.53,193595.36,3.33
2109237.84,36.33,0.54,194139.91,3.34
2109181.13,36.33,0.54,194241.17,3.35
2108862.66,36.33,0.54,193879.7,3.34
2108617.83,36.33,0.54,193888.18,3.34
2108561.12,36.34,0.54,193989.44,3.34
2108750.38,36.34,0.55,194321.95,3.35
2108839.58,36.35,0.55,194268.01,3.35
2108594.74,36.35,0.55,194253.96,3.35
2108349.91,36.35,0.55,194243.75,3.35
2108105.07,36.35,0.55,194354.22,3.35
2107970.49,36.35,0.55,194341.02,3.35
2107970.49,36.35,0.55,194341.02,3.35
2107608.07,36.35,0.55,195425.45,3.37
2104676.74,36.35,0.55,195381.65,3.37
2104431.9,36.35,0.55,195264.35,3.37
2104375.2,36.36,0.55,195365.61,3.38
2104375.2,36.36,0.55,195365.61,3.38
2104130.36,36.36,0.55,195392.45,3.38
2103885.52,36.36,0.55,195398.85,3.38
