ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1565603.73,37.67,2.38,280101.02,6.74
1565801.18,37.68,2.38,280091.25,6.74
1565650.42,37.69,2.39,279466.79,6.73
1565766.6,37.69,2.4,281434.44,6.78
1565766.6,37.69,2.4,281434.44,6.78
1565389.21,37.69,2.4,280675.44,6.76
1565630.3,37.71,2.41,280892.98,6.77
1565385.46,37.71,2.41,280843.98,6.77
1564932.43,37.71,2.41,280666.02,6.76
1564944.82,37.71,2.41,280660.28,6.76
1564850.41,37.71,2.41,280572.54,6.76
1564478.12,37.7,2.4,280684.32,6.76
1564122.8,37.7,2.4,280668.63,6.77
1563753.03,37.7,2.4,280747.41,6.77
1563832.81,37.71,2.41,280718.84,6.77
1563587.97,37.72,2.41,281192.49,6.78
1563587.97,37.72,2.41,281235.68,6.78
1563587.97,37.72,2.41,281235.33,6.78
1563479.05,37.71,2.41,281127.26,6.78
1562903.97,37.71,2.4,280548.15,6.77
1562687.72,37.7,2.4,280362.79,6.76
1562317.95,37.7,2.4,281895.67,6.8
1562344.79,37.7,2.4,281905.02,6.8
1562429.02,37.71,2.41,281876.06,6.8
1562618.28,37.72,2.41,282293.4,6.81
1562248.51,37.72,2.42,282936.51,6.83
1561878.74,37.72,2.42,282643.18,6.83
1561633.9,37.72,2.42,282594.31,6.83
1561881.96,37.74,2.43,282930.93,6.84
1561647.97,37.74,2.44,285577.55,6.9
1561556.32,37.75,2.44,285121.81,6.89
1561213.39,37.75,2.44,285119.03,6.89
1560968.56,37.75,2.44,285115.39,6.9
1560848.08,37.75,2.44,283099.24,6.85
1561337.31,37.77,2.46,283392.92,6.85
1560967.53,37.77,2.46,283370.91,6.86
1560967.53,37.77,2.46,283370.91,6.86
1560597.76,37.77,2.46,283408.0,6.86
1560916.82,37.78,2.47,283549.16,6.86
1560470.23,37.78,2.47,283352.44,6.86
1560100.45,37.78,2.47,283352.81,6.86
1559730.68,37.78,2.47,283311.05,6.86
1559360.91,37.78,2.47,283581.85,6.87
1559360.91,37.78,2.47,283581.85,6.87
1558991.14,37.78,2.47,283348.3,6.87
1558402.66,37.77,2.47,282761.5,6.85
1558028.56,37.77,2.46,282400.67,6.85
1557988.96,37.77,2.46,282670.46,6.85
1558068.73,37.78,2.47,282664.83,6.85
1557848.88,37.77,2.47,282487.49,6.85
1557479.11,37.77,2.47,282469.8,6.85
1557109.33,37.77,2.47,282517.75,6.85
1557109.33,37.77,2.47,282517.75,6.85
1556539.36,37.77,2.46,282022.91,6.84
1556169.58,37.77,2.46,281969.54,6.84
1555799.81,37.77,2.46,282235.28,6.85
1555799.81,37.77,2.46,282330.26,6.85
1555456.88,37.77,2.47,282326.83,6.86
1555087.11,37.77,2.47,282304.92,6.86
1554717.34,37.77,2.47,282384.02,6.86
1554801.57,37.78,2.47,282372.14,6.86
1555042.66,37.79,2.49,282589.68,6.87
1554742.49,37.79,2.48,282296.24,6.86
1554435.19,37.79,2.49,282119.9,6.86
1554065.41,37.79,2.49,282044.38,6.86
1553671.41,37.78,2.48,283049.27,6.88
1553451.87,37.79,2.49,283079.18,6.89
1552701.73,37.78,2.48,282421.83,6.87
1552645.03,37.78,2.48,282519.19,6.88
1552400.19,37.79,2.48,282552.79,6.88
1552057.26,37.79,2.48,282554.38,6.88
1552141.49,37.79,2.49,282529.75,6.88
1552141.49,37.79,2.49,282529.75,6.88
1552274.69,37.8,2.5,282481.98,6.88
1551904.92,37.8,2.5,282530.95,6.88
1551510.92,37.8,2.49,282494.74,6.88
1551510.92,37.8,2.49,282494.74,6.88
1551141.14,37.8,2.49,282473.17,6.88
1550888.87,37.8,2.49,282516.03,6.89
1550849.26,37.8,2.5,282961.3,6.9
1550292.53,37.8,2.49,282380.06,6.88
1550137.11,37.79,2.49,282221.68,6.88
1550216.89,37.8,2.5,282924.48,6.9
1550216.89,37.8,2.5,282880.47,6.9
1550012.06,37.8,2.49,282684.08,6.89
1549657.51,37.8,2.49,282590.72,6.89
1549658.96,37.8,2.49,282593.08,6.89
1549414.12,37.8,2.49,282599.86,6.9
1549603.38,37.81,2.5,282892.38,6.9
1549293.5,37.81,2.5,283276.78,6.91
1548848.61,37.81,2.5,282910.32,6.91
1548474.51,37.81,2.5,282618.52,6.9
1548174.34,37.8,2.49,282325.04,6.89
1547974.8,37.8,2.49,282145.31,6.89
1547974.8,37.8,2.49,282028.27,6.89
1548085.88,37.81,2.5,282031.98,6.89
1548089.11,37.81,2.5,282045.13,6.89
1548298.2,37.82,2.51,282151.46,6.89
1548141.33,37.82,2.51,281994.77,6.89
1547771.55,37.82,2.51,281968.01,6.89
1547613.42,37.82,2.51,281815.58,6.89
1547693.19,37.83,2.51,281824.87,6.89
1547323.42,37.83,2.51,281927.3,6.89
1547323.42,37.83,2.51,281943.91,6.89
1547153.52,37.83,2.52,281510.35,6.88
1546783.74,37.83,2.52,282570.72,6.91
1546440.82,37.83,2.52,282568.85,6.91
1546171.75,37.83,2.52,283279.02,6.93
1546115.05,37.83,2.52,283639.72,6.94
1545745.27,37.83,2.52,283617.09,6.94
1545688.57,37.84,2.52,283714.44,6.95
1545318.8,37.84,2.52,283755.67,6.95
1544949.03,37.84,2.53,283729.02,6.95
1544579.26,37.84,2.53,283922.05,6.96
1544209.48,37.84,2.53,283850.62,6.96
1543914.87,37.84,2.52,283656.58,6.95
1543576.33,37.84,2.52,283581.51,6.95
1543675.32,37.84,2.53,283841.4,6.96
1543462.87,37.85,2.53,283946.96,6.96
1543272.97,37.84,2.53,283762.93,6.96
1542918.42,37.85,2.53,283133.21,6.94
1542919.87,37.85,2.53,283135.56,6.94
1542576.94,37.85,2.53,283122.27,6.95
1542372.11,37.84,2.53,282985.51,6.94
1542372.11,37.84,2.53,282960.03,6.94
1542002.34,37.84,2.53,283026.82,6.95
1542086.57,37.85,2.53,282986.93,6.95
1542086.57,37.85,2.53,283014.92,6.95
1541905.35,37.85,2.54,282975.31,6.95
1541535.58,37.85,2.54,283308.19,6.96
1541495.97,37.86,2.54,283190.85,6.95
1541445.97,37.86,2.54,283140.85,6.95
1541151.32,37.86,2.55,284250.86,6.98
1540914.61,37.86,2.55,284058.33,6.98
1541025.69,37.87,2.55,284062.05,6.98
1541105.46,37.88,2.56,284334.68,6.99
1541105.46,37.88,2.56,284334.68,6.99
1540735.69,37.88,2.56,284310.63,6.99
1540735.69,37.88,2.56,284309.99,6.99
1540365.92,37.88,2.56,284329.56,6.99
1539996.14,37.88,2.56,284307.33,6.99
1539602.14,37.87,2.56,284299.11,6.99
1539602.14,37.87,2.56,284299.11,6.99
1539420.92,37.87,2.56,284959.76,7.01
1539184.6,37.88,2.56,284919.81,7.01
1539050.23,37.88,2.57,284801.24,7.01
1538503.05,37.88,2.56,284725.49,7.01
1538160.12,37.88,2.57,284723.62,7.01
1538244.35,37.89,2.57,284702.45,7.01
1537974.61,37.88,2.57,284424.31,7.01
1537604.83,37.88,2.57,284542.46,7.01
1537434.93,37.89,2.57,284108.9,7.0
1537065.16,37.89,2.57,284116.28,7.0
1537065.16,37.89,2.57,284116.28,7.0
1536718.23,37.89,2.57,285428.82,7.04
1536745.07,37.89,2.58,285438.18,7.04
1536869.14,37.89,2.58,286049.1,7.05
1536438.13,37.89,2.58,285778.98,7.05
1536068.36,37.89,2.58,285753.47,7.05
1536152.59,37.9,2.59,286272.43,7.06
1535957.74,37.9,2.59,286158.92,7.06
1535794.59,37.9,2.58,286553.23,7.07
1535424.82,37.9,2.58,286488.27,7.07
1535440.18,37.9,2.59,286206.42,7.06
1535289.42,37.91,2.59,285760.64,7.06
1535044.58,37.91,2.6,285743.94,7.06
1534838.08,37.91,2.59,287519.85,7.1
1534593.24,37.91,2.59,287470.7,7.1
1534250.31,37.91,2.59,287468.48,7.1
1533880.54,37.91,2.59,287445.84,7.1
1533510.77,37.91,2.6,287467.9,7.11
1533265.93,37.91,2.6,287464.54,7.11
1533265.93,37.91,2.6,287456.55,7.11
1533096.03,37.92,2.6,287022.99,7.1
1532851.78,37.92,2.6,286929.73,7.1
1532482.01,37.92,2.6,287042.05,7.1
1532482.01,37.92,2.6,287069.42,7.1
1532112.24,37.92,2.6,287017.41,7.1
1532139.08,37.92,2.6,287026.76,7.1
1531831.78,37.92,2.61,287743.92,7.12
1531831.78,37.92,2.61,287722.06,7.12
1531792.17,37.93,2.61,288965.98,7.15
1531795.41,37.93,2.61,288979.12,7.16
1531425.64,37.93,2.61,287961.21,7.13
1531282.49,37.93,2.62,288862.55,7.16
1530939.56,37.93,2.62,288864.14,7.16
1530694.73,37.94,2.62,288870.93,7.16
1530573.02,37.93,2.62,287144.49,7.12
1530328.18,37.94,2.62,287085.2,7.12
1530083.35,37.94,2.62,287036.42,7.12
1529713.57,37.94,2.62,287101.51,7.12
1529343.8,37.94,2.62,287061.79,7.12
1529343.8,37.94,2.62,287232.81,7.13
1529533.06,37.95,2.63,287650.16,7.14
1529190.13,37.95,2.63,287653.52,7.14
1528816.04,37.95,2.62,287292.45,7.13
1528634.82,37.95,2.63,287275.66,7.13
1528875.91,37.97,2.64,287493.2,7.14
1528506.14,37.97,2.64,287478.98,7.14
1528521.49,37.97,2.65,287514.58,7.14
1528151.72,37.97,2.65,287473.88,7.14
1527781.95,37.97,2.65,287809.14,7.15
1527478.9,37.97,2.65,287715.24,7.15
1527135.98,37.97,2.65,287718.6,7.15
1526766.2,37.98,2.65,287697.88,7.16
1526766.2,37.98,2.65,287690.37,7.16
1526313.17,37.97,2.65,287512.42,7.15
1525943.4,37.97,2.65,287511.64,7.15
1525943.4,37.97,2.65,287818.02,7.16
1525506.9,37.97,2.65,288135.18,7.17
1525167.59,37.97,2.65,288013.54,7.17
1525278.66,37.98,2.66,288017.57,7.17
1525450.03,37.99,2.67,287643.22,7.16
1525080.25,37.99,2.67,287616.15,7.16
1524710.48,37.99,2.67,287875.41,7.17
1524340.71,37.99,2.67,287889.81,7.17
1523946.71,37.98,2.66,287782.66,7.17
1523433.44,37.98,2.66,287712.35,7.17
1523086.51,37.98,2.66,288986.13,7.21
1523073.75,37.99,2.67,288986.56,7.21
1523157.98,37.99,2.68,288964.29,7.21
1523157.98,37.99,2.68,288964.29,7.21
1522788.21,37.99,2.68,289180.67,7.22
1522418.44,37.99,2.68,289204.07,7.22
1522150.5,38.0,2.68,289496.18,7.23
1522093.79,38.0,2.68,289593.54,7.23
1521798.67,38.0,2.68,289299.29,7.22
1521223.59,37.99,2.67,288720.17,7.21
1521235.98,37.99,2.67,288714.43,7.21
1521421.49,38.0,2.68,288273.29,7.2
1521114.95,38.0,2.68,289748.57,7.24
1520759.64,38.0,2.68,289733.67,7.24
1521041.21,38.01,2.69,290284.29,7.25
1520923.35,38.01,2.69,291471.36,7.28
1520811.86,38.01,2.69,291300.45,7.28
1520623.02,38.01,2.69,290748.54,7.27
1520434.19,38.02,2.7,289979.3,7.25
1520189.35,38.02,2.7,290026.62,7.25
1519904.2,38.02,2.69,289806.06,7.25
1519847.49,38.02,2.7,289906.77,7.25
1519477.72,38.02,2.7,289906.27,7.25
1519570.52,38.03,2.7,289954.41,7.26
1519200.74,38.03,2.71,289898.33,7.26
1519200.74,38.03,2.71,289861.26,7.26
1518830.97,38.03,2.71,289859.85,7.26
1518649.75,38.03,2.71,290340.38,7.27
1518491.2,38.03,2.71,289949.67,7.26
1518152.66,38.03,2.71,290543.57,7.28
1518036.13,38.03,2.71,290068.57,7.27
1517591.24,38.03,2.71,290169.71,7.27
1517591.24,38.03,2.71,290214.26,7.27
1517293.33,38.03,2.71,290440.24,7.28
1517280.58,38.04,2.71,290440.67,7.28
1516938.04,38.04,2.72,289685.31,7.26
1516938.04,38.04,2.72,289722.82,7.26
1516693.2,38.04,2.72,289729.78,7.27
1516635.25,38.05,2.73,290335.01,7.28
1516607.24,38.06,2.73,290161.41,7.28
1516607.24,38.06,2.73,290177.2,7.28
1516567.64,38.06,2.74,290154.31,7.28
1516651.87,38.07,2.75,290215.22,7.28
1516282.09,38.07,2.75,290178.69,7.29
1516037.26,38.07,2.75,290129.91,7.29
1516226.52,38.08,2.76,290547.26,7.3
1515862.42,38.08,2.75,290196.19,7.29
1516051.68,38.09,2.76,290253.11,7.29
1515681.91,38.09,2.76,290219.9,7.29
1515437.84,38.09,2.76,292301.68,7.35
1515094.91,38.09,2.76,292305.03,7.35
1514725.14,38.09,2.76,292281.22,7.35
1514725.14,38.09,2.76,292280.54,7.35
1514355.37,38.09,2.76,292272.98,7.35
1514153.21,38.09,2.76,292078.12,7.35
1514153.21,38.09,2.76,292078.12,7.35
1513927.05,38.09,2.76,292237.85,7.35
1513160.53,38.08,2.75,291468.45,7.33
1513160.53,38.08,2.75,291468.45,7.33
1512847.63,38.08,2.75,291198.37,7.33
1512477.85,38.08,2.75,291205.44,7.33
1512562.08,38.08,2.75,291766.84,7.35
1512207.54,38.08,2.76,291624.21,7.34
1511864.61,38.08,2.76,291612.71,7.35
1511494.84,38.08,2.76,291690.89,7.35
1511984.07,38.1,2.77,291984.57,7.36
1511614.3,38.1,2.77,291944.85,7.36
1511295.09,38.1,2.77,291625.64,7.35
1510925.32,38.1,2.77,291595.61,7.35
1510925.32,38.1,2.77,291776.44,7.36
1510582.39,38.1,2.77,291773.01,7.36
1510424.25,38.09,2.77,291688.58,7.36
1510613.51,38.1,2.78,291933.84,7.36
1510243.74,38.1,2.78,291911.92,7.37
1510243.74,38.1,2.78,292077.84,7.37
1510289.43,38.11,2.78,293188.67,7.4
1509915.33,38.1,2.77,292934.97,7.39
1509670.49,38.1,2.77,292941.76,7.39
1509657.74,38.11,2.78,292942.19,7.4
1509287.96,38.11,2.78,292918.1,7.4
1509012.19,38.11,2.78,293621.71,7.41
1508955.48,38.11,2.78,293723.87,7.42
1508585.71,38.11,2.78,293771.8,7.42
1508404.49,38.12,2.79,293743.3,7.42
1508347.79,38.12,2.79,293840.66,7.43
1507978.02,38.12,2.79,293811.39,7.43
1507608.24,38.12,2.79,294390.95,7.44
1507700.09,38.13,2.8,293964.72,7.43
1507357.16,38.13,2.8,293957.15,7.44
1506987.39,38.13,2.8,293939.85,7.44
1507268.96,38.14,2.81,294490.48,7.45
1507268.96,38.14,2.81,294727.21,7.46
1507588.03,38.16,2.82,294868.37,7.46
1507531.33,38.16,2.83,294819.86,7.46
1507338.8,38.16,2.83,294549.7,7.46
1506981.05,38.16,2.83,295395.71,7.48
1506611.27,38.16,2.83,295180.74,7.48
1506271.96,38.16,2.83,296970.34,7.52
1505929.03,38.16,2.83,296973.7,7.53
1505651.64,38.16,2.83,296647.04,7.52
1505406.8,38.16,2.83,296826.73,7.53
1505406.8,38.16,2.83,296795.46,7.52
1505037.03,38.16,2.83,296771.65,7.53
1505037.03,38.16,2.83,296906.36,7.53
1504667.26,38.17,2.83,296794.23,7.53
1504297.49,38.17,2.83,296761.49,7.53
1503737.34,38.16,2.82,296294.13,7.52
1503492.5,38.16,2.82,296244.99,7.52
1503122.73,38.16,2.82,296900.69,7.54
1503135.12,38.16,2.82,296890.45,7.54
1502841.23,38.16,2.82,296682.22,7.53
1502271.26,38.15,2.81,296187.38,7.52
1501915.94,38.15,2.81,296176.74,7.52
1502660.7,38.18,2.84,298809.02,7.59
1502290.93,38.18,2.84,298836.19,7.6
1501742.56,38.18,2.84,298075.59,7.58
1501742.56,38.18,2.84,298278.2,7.58
1501372.79,38.18,2.84,298339.92,7.59
1501553.86,38.19,2.85,298747.98,7.6
1501214.54,38.19,2.85,299139.64,7.61
1500871.61,38.19,2.85,299135.45,7.61
1500506.17,38.19,2.85,298602.59,7.6
1500274.35,38.19,2.85,298071.97,7.59
1500246.35,38.2,2.86,297898.37,7.58
1499876.57,38.2,2.86,297877.69,7.59
1499631.74,38.2,2.86,297828.55,7.59
1499261.96,38.2,2.86,297902.49,7.59
1498892.19,38.2,2.86,297828.23,7.59
1498319.28,38.19,2.85,297298.15,7.58
1498319.28,38.19,2.85,298404.81,7.61
1497991.5,38.2,2.86,298259.46,7.61
1497746.66,38.2,2.86,298256.1,7.61
1497565.44,38.2,2.86,297887.07,7.6
1497432.51,38.21,2.87,300737.27,7.67
1497793.51,38.22,2.88,300894.31,7.68
1497793.51,38.22,2.88,300894.31,7.68
1497450.59,38.22,2.88,300890.13,7.68
1497074.68,38.22,2.88,300528.72,7.67
1496780.02,38.22,2.88,300424.39,7.67
1496720.26,38.23,2.88,300798.43,7.68
1496720.26,38.23,2.88,300798.43,7.68
1496257.88,38.22,2.88,300417.44,7.67
1496076.66,38.22,2.88,300397.47,7.68
1496076.66,38.22,2.88,300482.76,7.68
1495706.89,38.22,2.88,300420.92,7.68
1495791.12,38.23,2.89,300394.68,7.68
1495711.58,38.23,2.89,300334.95,7.68
1495844.78,38.24,2.9,300287.19,7.68
1496053.87,38.26,2.91,300393.52,7.68
1495741.53,38.26,2.92,299582.12,7.66
1495741.53,38.26,2.92,299582.12,7.66
1495339.88,38.26,2.92,299020.39,7.65
1495236.86,38.26,2.92,299204.67,7.66
1495180.15,38.27,2.92,299751.49,7.67
1494810.38,38.27,2.92,300285.6,7.69
1494565.54,38.27,2.93,300236.74,7.69
1494195.77,38.27,2.93,299932.11,7.68
1493950.93,38.27,2.93,299928.47,7.68
1493656.28,38.28,2.93,299965.5,7.69
1493845.54,38.29,2.94,299954.6,7.69
1493826.16,38.29,2.94,300738.86,7.71
1492373.92,38.29,2.95,301262.76,7.73
1492373.92,38.29,2.95,301189.55,7.73
1492631.39,38.3,2.96,300777.38,7.72
1492257.29,38.3,2.95,300767.48,7.72
1492553.63,38.32,2.97,302104.59,7.76
1492308.79,38.32,2.97,302055.81,7.76
1492149.87,38.32,2.97,301897.47,7.75
1491655.44,38.31,2.96,301165.17,7.74
1491458.48,38.32,2.97,302675.73,7.78
1491569.56,38.32,2.97,302679.76,7.78
1491376.09,38.33,2.98,302975.01,7.79
1491006.32,38.33,2.98,302947.93,7.79
1491006.32,38.33,2.98,302903.38,7.79
1490659.39,38.33,2.98,303071.85,7.79
1490414.56,38.33,2.98,303068.13,7.79
1490059.63,38.33,2.98,302791.39,7.79
1489689.86,38.33,2.98,302863.33,7.79
1489305.85,38.32,2.97,302805.2,7.79
1488958.93,38.32,2.97,302382.97,7.78
1488958.93,38.32,2.97,302382.97,7.78
1488589.15,38.32,2.97,302360.37,7.78
1488532.45,38.33,2.98,302457.72,7.79
1488532.45,38.33,2.98,303532.82,7.82
1489171.9,38.36,3.0,304725.87,7.85
1488323.29,38.34,2.99,303920.77,7.83
1487953.52,38.34,2.99,303205.78,7.81
1487708.68,38.35,2.99,303239.38,7.82
1487406.8,38.35,3.0,303066.53,7.81
1487433.64,38.35,3.0,303075.89,7.81
1487063.87,38.35,3.0,303048.03,7.82
1487063.87,38.35,3.0,304343.98,7.85
1487063.87,38.35,3.0,304814.56,7.86
1487007.17,38.36,3.0,304911.92,7.87
1487118.24,38.37,3.01,304915.63,7.87
1487061.54,38.37,3.01,305088.68,7.87
1486691.77,38.37,3.02,305064.63,7.87
1486488.09,38.37,3.01,304863.39,7.87
1486977.32,38.39,3.03,305157.07,7.88
1486977.32,38.39,3.03,305157.07,7.88
1486583.32,38.38,3.02,305194.35,7.88
1486213.54,38.38,3.02,305170.57,7.88
1485843.77,38.38,3.03,305145.55,7.88
1485662.55,38.39,3.03,305463.07,7.89
1485292.78,38.39,3.03,305286.61,7.89
1484949.85,38.39,3.03,305283.17,7.89
1484580.08,38.39,3.03,305261.26,7.89
1484580.08,38.39,3.03,305261.26,7.89
1484580.08,38.39,3.03,305779.55,7.91
1484292.04,38.38,3.03,305465.92,7.9
1484383.88,38.39,3.03,306152.65,7.92
1484295.38,38.39,3.04,306123.34,7.92
1483613.94,38.38,3.03,305621.24,7.91
1483613.94,38.38,3.03,305654.06,7.91
1483271.01,38.39,3.03,305657.42,7.91
1483355.24,38.39,3.04,305633.73,7.91
1483355.24,38.39,3.04,305600.91,7.91
1483315.64,38.4,3.04,305575.68,7.91
1482976.33,38.4,3.04,305281.44,7.9
1482606.55,38.4,3.05,305428.45,7.91
1482236.78,38.4,3.05,305381.96,7.91
1481867.01,38.4,3.05,305274.35,7.91
1481512.46,38.4,3.05,306262.53,7.94
1481169.54,38.4,3.05,306258.34,7.94
1481169.54,38.4,3.05,306241.1,7.94
1480799.76,38.4,3.05,306270.91,7.94
1480799.76,38.4,3.05,306277.09,7.94
1480618.54,38.41,3.05,306251.92,7.94
1480058.4,38.4,3.05,305784.56,7.93
1480058.4,38.4,3.05,305784.56,7.93
1479813.56,38.4,3.05,305735.46,7.93
1479554.56,38.4,3.05,305683.63,7.93
1479612.73,38.4,3.05,308739.28,8.01
1479242.96,38.4,3.05,308718.47,8.02
1479073.05,38.41,3.05,308284.92,8.01
1479073.05,38.41,3.05,308284.92,8.01
1478878.09,38.41,3.05,308120.26,8.0
1478531.16,38.41,3.05,309356.05,8.04
1478188.23,38.41,3.05,309348.48,8.04
1477818.46,38.41,3.06,309331.19,8.04
1477448.68,38.41,3.06,309377.02,8.04
1477078.91,38.41,3.06,309352.05,8.04
1476834.07,38.41,3.06,309348.65,8.05
1476464.3,38.41,3.06,309317.75,8.05
1476283.08,38.42,3.06,309544.11,8.06
1475913.31,38.42,3.06,309358.32,8.05
1475997.54,38.42,3.07,309928.94,8.07
1475603.54,38.42,3.06,309548.52,8.06
1476241.53,38.44,3.09,309414.23,8.06
1476241.53,38.44,3.09,309414.23,8.06
1476241.53,38.44,3.09,309414.23,8.06
1476160.53,38.45,3.1,309494.12,8.06
1475817.6,38.45,3.1,309482.62,8.06
1475901.83,38.46,3.1,309567.32,8.07
1475656.99,38.46,3.11,309518.17,8.07
1475326.84,38.46,3.11,309017.7,8.06
1475081.24,38.46,3.1,308958.48,8.06
1475007.1,38.46,3.1,309572.27,8.07
1474644.56,38.46,3.11,309071.0,8.06
1474274.78,38.46,3.11,309029.56,8.06
1474274.78,38.46,3.11,309580.83,8.08
1473935.47,38.46,3.11,310041.71,8.09
1473935.47,38.46,3.11,310041.71,8.09
1473746.64,38.46,3.11,309182.68,8.07
1473403.71,38.47,3.11,309180.46,8.07
1473158.87,38.47,3.11,309177.1,8.07
1472914.03,38.47,3.11,309127.96,8.07
1472669.2,38.48,3.11,309124.6,8.08
1472647.01,38.48,3.12,309843.26,8.1
1472277.63,38.48,3.12,309170.76,8.08
1471845.21,38.48,3.12,309028.1,8.08
1471929.44,38.49,3.13,309007.28,8.08
1471929.44,38.49,3.13,309007.28,8.08
1471684.61,38.49,3.13,309014.06,8.08
1471314.83,38.49,3.13,309067.78,8.09
1471314.83,38.49,3.13,309048.05,8.09
1471110.86,38.49,3.13,308831.79,8.08
1470741.09,38.49,3.13,308791.16,8.08
1470741.09,38.49,3.13,308791.16,8.08
1470741.09,38.49,3.13,308791.16,8.08
1470552.25,38.49,3.13,308096.02,8.06
1470209.33,38.49,3.13,308091.84,8.07
1469839.55,38.49,3.13,308071.54,8.07
1469799.95,38.5,3.14,308075.38,8.07
1469499.78,38.49,3.13,308077.53,8.07
1469499.78,38.49,3.13,308077.53,8.07
1469460.18,38.5,3.14,309115.64,8.1
1469278.96,38.5,3.14,309102.82,8.1
1469278.96,38.5,3.14,309403.1,8.11
1468909.18,38.5,3.14,309313.42,8.11
1468909.18,38.5,3.14,309225.64,8.11
1468751.05,38.5,3.14,309094.18,8.1
1468408.12,38.5,3.14,309086.62,8.1
1468408.12,38.5,3.14,309072.76,8.1
1468112.9,38.5,3.14,308180.31,8.08
1468114.35,38.5,3.14,308188.95,8.08
1467933.13,38.5,3.14,308357.32,8.09
1467933.13,38.5,3.14,308459.57,8.09
1467774.99,38.5,3.14,308340.13,8.09
1467405.22,38.5,3.14,308344.43,8.09
1467516.29,38.51,3.15,308348.46,8.09
1467112.29,38.5,3.14,308363.62,8.09
1466742.52,38.5,3.14,308339.68,8.09
1466465.19,38.5,3.14,309625.91,8.13
1466674.28,38.51,3.15,309732.24,8.13
1466497.63,38.51,3.15,311844.11,8.19
1466308.79,38.52,3.16,311108.07,8.17
1466063.95,38.52,3.16,311048.78,8.17
1465694.18,38.52,3.16,311024.99,8.17
1465324.41,38.52,3.16,311106.28,8.18
1465267.71,38.53,3.16,311203.64,8.18
1465022.87,38.53,3.16,311154.49,8.18
1464653.1,38.53,3.16,311156.81,8.19
1464471.88,38.53,3.17,311063.77,8.18
1464291.82,38.54,3.17,310666.15,8.18
1464046.97,38.54,3.17,310590.58,8.18
1463802.13,38.54,3.17,310624.18,8.18
1463809.87,38.55,3.18,312566.1,8.23
1463440.1,38.55,3.18,312920.78,8.24
1463640.15,38.57,3.2,314258.06,8.28
1463566.17,38.57,3.2,313736.76,8.27
1463196.77,38.57,3.2,313612.46,8.27
1463196.77,38.57,3.2,313590.46,8.27
1463196.77,38.57,3.2,313612.73,8.27
1463026.86,38.57,3.2,313179.17,8.26
1462782.03,38.57,3.2,313175.81,8.26
1462861.8,38.58,3.21,313185.1,8.26
1463051.06,38.59,3.22,313863.31,8.28
1462681.96,38.59,3.21,313494.63,8.27
1462310.65,38.58,3.21,312904.84,8.26
1462016.04,38.58,3.21,312536.56,8.25
1461585.03,38.58,3.21,312266.45,8.24
1461434.27,38.58,3.21,312455.78,8.25
1461064.5,38.58,3.21,313855.06,8.29
1460906.12,38.59,3.21,313292.54,8.28
1460563.2,38.59,3.22,313295.9,8.28
1460393.29,38.59,3.22,312862.34,8.27
1460167.14,38.59,3.22,312722.36,8.26
1459736.13,38.59,3.22,312452.25,8.26
1460017.7,38.6,3.23,312405.38,8.26
1459715.82,38.6,3.23,313350.0,8.29
1459715.82,38.6,3.23,313322.21,8.29
1459715.82,38.6,3.23,313322.21,8.29
1459523.29,38.6,3.23,313633.54,8.29
1459342.07,38.6,3.23,313616.75,8.3
1459048.19,38.6,3.22,313303.44,8.29
1458678.41,38.6,3.22,313289.22,8.29
1458664.73,38.61,3.23,313108.25,8.29
1458748.96,38.62,3.24,313153.23,8.29
1458748.96,38.62,3.24,313184.11,8.29
1458379.19,38.62,3.24,313142.75,8.29
1458568.45,38.63,3.25,313599.67,8.3
1458198.67,38.63,3.25,314039.63,8.32
1457828.9,38.63,3.25,313992.11,8.32
1457454.81,38.62,3.25,313631.54,8.31
1456677.57,38.61,3.24,312918.84,8.29
1457038.58,38.63,3.25,313075.89,8.3
1456668.81,38.63,3.25,313170.52,8.3
1456656.05,38.63,3.26,313170.95,8.31
1456845.31,38.64,3.27,313227.87,8.31
1456599.71,38.64,3.26,313113.26,8.31
1456229.93,38.64,3.26,313089.17,8.31
1455860.16,38.64,3.26,313142.75,8.31
1455701.61,38.64,3.26,312994.07,8.31
1456442.44,38.67,3.29,313252.37,8.32
1456072.67,38.67,3.29,313212.09,8.32
1455702.9,38.67,3.29,313188.22,8.32
1455154.45,38.66,3.29,312683.73,8.31
1455047.49,38.67,3.29,312860.81,8.31
1454692.95,38.67,3.29,313760.05,8.34
