ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_82d2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
405,1696,1415090,6212,1423090
405,1696,1415560,6212,1423560
405,1696,1415880,6212,1423880
405,1696,1416880,6212,1424880
405,1696,1417200,6212,1425200
405,1696,1417200,6212,1425200
406,1698,1418200,6212,1426200
406,1698,1419200,6212,1427200
406,1698,1419200,6212,1427200
407,1700,1420010,6212,1428010
407,1700,1420470,6212,1428470
407,1700,1421470,6212,1429470
407,1700,1421930,6212,1429930
408,1702,1422740,6212,1430740
408,1702,1423210,6212,1431210
409,1710,1424210,6212,1432210
409,1710,1425210,6212,1433210
409,1710,1425680,6212,1433680
409,1710,1426680,6212,1434680
409,1710,1427680,6212,1435680
409,1710,1428680,6212,1436680
409,1710,1429000,6212,1437000
410,1718,1430000,6212,1438000
410,1718,1431000,6212,1439000
410,1718,1432000,6212,1440000
410,1718,1433000,6212,1441000
410,1718,1433810,6212,1441810
411,1720,1434620,6212,1442620
411,1720,1435080,6212,1443080
411,1720,1435240,6212,1443240
411,1720,1436240,6212,1444240
411,1720,1437240,6212,1445240
411,1720,1437350,6212,1445350
411,1720,1437350,6212,1445350
411,1720,1438160,6212,1446160
412,1722,1438970,6212,1446970
412,1722,1439970,6212,1447970
412,1722,1439970,6212,1447970
412,1722,1440970,6212,1448970
412,1722,1441200,6212,1449200
413,1724,1442010,6212,1450010
413,1724,1443010,6212,1451010
414,1726,1443820,6212,1451820
414,1726,1444820,6212,1452820
414,1726,1444820,6212,1452820
414,1726,1445630,6212,1453630
415,1734,1446630,6212,1454630
416,1736,1447630,6212,1455630
416,1736,1448630,6212,1456630
416,1736,1449440,6212,1457440
417,1738,1450250,6212,1458250
417,1738,1450250,6212,1458250
418,1740,1450720,6212,1458720
418,1740,1451720,6212,1459720
418,1740,1451720,6212,1459720
418,1740,1452720,6212,1460720
418,1740,1453720,6212,1461720
418,1740,1454190,6212,1462190
418,1740,1455190,6212,1463190
419,1748,1456190,6212,1464190
419,1748,1456190,6212,1464190
419,1748,1457000,6212,1465000
419,1748,1458000,6212,1466000
420,1750,1458810,6212,1466810
420,1750,1459810,6212,1467810
420,1750,1460280,6212,1468280
420,1750,1461280,6212,1469280
420,1750,1462280,6212,1470280
420,1750,1463280,6212,1471280
420,1750,1464280,6212,1472280
420,1750,1465280,6212,1473280
420,1750,1465750,6212,1473750
420,1750,1466750,6212,1474750
421,1758,1467750,6212,1475750
421,1758,1467750,6212,1475750
421,1758,1468750,6212,1476750
421,1758,1468750,6212,1476750
421,1758,1468750,6212,1476750
421,1758,1469220,6212,1477220
421,1758,1470220,6212,1478220
421,1758,1471220,6212,1479220
421,1758,1472220,6212,1480220
422,1760,1473220,6212,1481220
422,1760,1473380,6212,1481380
422,1760,1473970,6212,1481970
422,1760,1474970,6212,1482970
422,1760,1475290,6212,1483290
422,1760,1475760,6212,1483760
422,1760,1475760,6212,1483760
422,1760,1476760,6212,1484760
423,1762,1477570,6212,1485570
423,1762,1477570,6212,1485570
423,1762,1478380,6212,1486380
424,1770,1478850,6212,1486850
424,1770,1479850,6212,1487850
425,1772,1480310,6212,1488310
425,1772,1480310,6212,1488310
425,1772,1481310,6212,1489310
425,1772,1482310,6212,1490310
425,1772,1483120,6212,1491120
425,1772,1483590,6212,1491590
425,1772,1484590,6212,1492590
425,1772,1485590,6212,1493590
425,1772,1486590,6212,1494590
425,1772,1486590,6212,1494590
425,1772,1487590,6212,1495590
426,1774,1488590,6212,1496590
427,1776,1489400,6212,1497400
427,1776,1490400,6212,1498400
427,1776,1490950,6212,1498950
427,1776,1491420,6212,1499420
427,1776,1491890,6212,1499890
427,1776,1491890,6212,1499890
428,1778,1492210,6212,1500210
428,1778,1492210,6212,1500210
429,1786,1493210,6212,1501210
429,1786,1494210,6212,1502210
429,1786,1495210,6212,1503210
429,1786,1495860,6212,1503860
429,1786,1496180,6212,1504180
429,1786,1496180,6212,1504180
429,1786,1497180,6212,1505180
429,1786,1498180,6212,1506180
429,1786,1499180,6212,1507180
429,1786,1499990,6212,1507990
429,1786,1499990,6212,1507990
429,1786,1500990,6212,1508990
429,1786,1501640,6212,1509640
429,1786,1502190,6212,1510190
430,1788,1503190,6212,1511190
430,1788,1504190,6212,1512190
430,1788,1504190,6212,1512190
430,1788,1504190,6212,1512190
431,1796,1505190,6212,1513190
431,1796,1505190,6212,1513190
431,1796,1505660,6212,1513660
431,1796,1506660,6212,1514660
431,1796,1506980,6212,1514980
432,1798,1507450,6212,1515450
433,1800,1508450,6212,1516450
433,1800,1508920,6212,1516920
433,1800,1509390,6212,1517390
433,1800,1509860,6212,1517860
433,1800,1510670,6212,1518670
433,1800,1511670,6212,1519670
433,1800,1512670,6212,1520670
433,1800,1512670,6212,1520670
433,1800,1513670,6212,1521670
433,1800,1514670,6212,1522670
434,1802,1515220,6212,1523220
434,1802,1516220,6212,1524220
435,1810,1517220,6212,1525220
435,1810,1517680,6212,1525680
435,1810,1517680,6212,1525680
435,1810,1517680,6212,1525680
435,1810,1517680,6212,1526680
435,1810,1518680,6212,1527680
435,1810,1519490,6212,1528490
435,1810,1519960,6212,1528960
435,1810,1520960,6212,1529960
435,1810,1521330,6212,1530330
435,1810,1522330,6212,1531330
435,1810,1522330,6212,1531330
435,1810,1523330,6212,1532330
435,1810,1523800,6212,1532800
435,1810,1524390,6212,1533390
435,1810,1525390,6212,1534390
436,1812,1526200,6212,1535200
436,1812,1526200,6212,1535200
436,1812,1527200,6212,1536200
436,1812,1527420,6212,1536420
437,1814,1528420,6212,1537420
438,1816,1528650,6212,1537650
438,1816,1529120,6212,1538120
438,1816,1530120,6212,1539120
438,1816,1530440,6212,1539440
439,1818,1531440,6212,1540440
439,1818,1532440,6212,1541440
439,1818,1533440,6212,1542440
439,1818,1533440,6212,1542440
440,1826,1534440,6212,1543440
440,1826,1535440,6212,1544440
440,1826,1536250,6212,1545250
440,1826,1536300,6212,1545300
440,1826,1537300,6212,1546300
440,1826,1537620,6212,1546620
440,1826,1538620,6212,1547620
440,1826,1539620,6212,1548620
440,1826,1540620,6212,1549620
440,1826,1541620,6212,1550620
441,1828,1542620,6212,1551620
441,1828,1543620,6212,1552620
441,1828,1543620,6212,1552620
442,1836,1544620,6212,1553620
442,1836,1545620,6212,1554620
442,1836,1546090,6212,1555090
442,1836,1546310,6212,1555310
442,1836,1548310,6212,1557310
442,1836,1548310,6212,1557310
442,1836,1549310,6212,1558310
442,1836,1550310,6212,1559310
443,1838,1551120,6212,1560120
443,1838,1552120,6212,1561120
443,1838,1552120,6212,1561120
444,1840,1552440,6212,1561440
444,1840,1553440,6212,1562440
444,1840,1554250,6212,1563250
444,1840,1554250,6212,1563250
444,1840,1554250,6212,1563250
444,1840,1554720,6212,1563720
444,1840,1555190,6212,1564190
444,1840,1555190,6212,1564190
444,1840,1556190,6212,1565190
444,1840,1557190,6212,1566190
444,1840,1558000,6212,1567000
445,1842,1558810,6212,1567810
445,1842,1559810,6212,1568810
446,1850,1560810,6212,1569810
446,1850,1561810,6212,1570810
446,1850,1562810,6212,1571810
446,1850,1563810,6212,1572810
446,1850,1564270,6212,1573270
446,1850,1565270,6212,1574270
447,1852,1565740,6212,1574740
447,1852,1566210,6212,1575210
447,1852,1567210,6212,1576210
447,1852,1568020,6212,1577020
447,1852,1569020,6212,1578020
447,1852,1569020,6212,1578020
447,1852,1569830,6212,1578830
448,1860,1570830,6212,1579830
448,1860,1571830,6212,1580830
448,1860,1572640,6212,1581640
448,1860,1573640,6212,1582640
448,1860,1574290,6212,1583290
448,1860,1575290,6212,1584290
448,1860,1575880,6212,1584880
448,1860,1576880,6212,1585880
448,1860,1577690,6212,1586690
448,1860,1578690,6212,1587690
448,1860,1578690,6212,1587690
448,1860,1578690,6212,1587690
448,1860,1578690,6212,1587690
449,1862,1579160,6212,1588160
449,1862,1579710,6212,1588710
449,1862,1580300,6212,1589300
449,1862,1581300,6212,1590300
449,1862,1581300,6212,1590300
449,1862,1581300,6212,1590300
449,1862,1581770,6212,1590770
449,1862,1582580,6212,1591580
450,1870,1583580,6212,1592580
450,1870,1584580,6212,1593580
450,1870,1584810,6212,1593810
450,1870,1585810,6212,1594810
450,1870,1585810,6212,1594810
450,1870,1585970,6212,1594970
451,1872,1586440,6212,1595440
451,1872,1586660,6212,1595660
451,1872,1587660,6212,1596660
452,1874,1588470,6212,1597470
452,1874,1589280,6212,1598280
452,1874,1590280,6212,1599280
452,1874,1590930,6212,1599930
452,1874,1590930,6212,1599930
452,1874,1591930,6212,1600930
452,1874,1591930,6212,1600930
452,1874,1592930,6212,1601930
452,1874,1593930,6212,1602930
452,1874,1594930,6212,1603930
452,1874,1594930,6212,1603930
453,1882,1595930,6212,1604930
453,1882,1596930,6212,1605930
453,1882,1596930,6212,1605930
453,1882,1597930,6212,1606930
453,1882,1598930,6212,1607930
454,1884,1599250,6212,1608250
454,1884,1600250,6212,1609250
454,1884,1601060,6212,1610060
455,1886,1601870,6212,1610870
455,1886,1602330,6212,1611330
455,1886,1606330,6212,1615330
455,1886,1607330,6212,1616330
455,1886,1607330,6212,1616330
455,1886,1607980,6212,1616980
456,1894,1608980,6212,1617980
456,1894,1608980,6212,1617980
456,1894,1608980,6212,1617980
456,1894,1609530,6212,1618530
456,1894,1610530,6212,1619530
456,1894,1610530,6212,1619530
456,1894,1611180,6212,1620180
456,1894,1612180,6212,1621180
456,1894,1612660,6212,1621660
456,1894,1613660,6212,1622660
456,1894,1614660,6212,1623660
456,1894,1615130,6212,1624130
456,1894,1615130,6212,1625130
457,1902,1616130,6212,1626130
457,1902,1616600,6212,1626600
457,1902,1616820,6212,1626820
457,1902,1617630,6212,1627630
457,1902,1618630,6212,1628630
457,1902,1619100,6212,1629100
457,1902,1619570,6212,1629570
457,1902,1620570,6212,1630570
457,1902,1620570,6212,1630570
457,1902,1620890,6212,1630890
457,1902,1621700,6212,1631700
457,1902,1621860,6212,1631860
457,1902,1622670,6212,1632670
457,1902,1623670,6212,1633670
457,1902,1624130,6212,1634130
457,1902,1624130,6212,1634130
458,1904,1625130,6212,1635130
459,1906,1625780,6212,1635780
460,1914,1626780,6212,1636780
460,1914,1627590,6212,1637590
460,1914,1628590,6212,1638590
460,1914,1628590,6212,1638590
460,1914,1629590,6212,1639590
460,1914,1629590,6212,1639590
460,1914,1629590,6212,1639590
460,1914,1630590,6212,1640590
461,1916,1631240,6212,1641240
461,1916,1632240,6212,1642240
461,1916,1633240,6212,1643240
461,1916,1634240,6212,1644240
461,1916,1635240,6212,1645240
461,1916,1636240,6212,1646240
461,1916,1636240,6212,1646240
461,1916,1636710,6212,1646710
461,1916,1637710,6212,1647710
462,1924,1645710,6212,1655710
463,1932,1646710,6212,1656710
463,1932,1646710,6212,1656710
463,1932,1646710,6212,1656710
463,1932,1647030,6212,1657030
464,1934,1648030,6212,1658030
464,1934,1648030,6212,1658030
464,1934,1649030,6212,1659030
464,1934,1649030,6212,1659030
464,1934,1650030,6212,1660030
464,1934,1651030,6212,1661030
464,1934,1651350,6212,1661350
464,1934,1651460,6212,1661460
464,1934,1652460,6212,1662460
464,1934,1652780,6212,1662780
464,1934,1653780,6212,1663780
464,1934,1654250,6212,1664250
464,1934,1655060,6212,1665060
464,1934,1655060,6212,1665060
465,1942,1656060,6212,1666060
466,1944,1657060,6212,1667060
466,1944,1657060,6212,1667060
466,1944,1658060,6212,1668060
466,1944,1659060,6212,1669060
466,1944,1660060,6212,1670060
466,1944,1660280,6212,1670280
466,1944,1661280,6212,1671280
466,1944,1662090,6212,1672090
466,1944,1662560,6212,1672560
466,1944,1663030,6212,1673030
466,1944,1664030,6212,1674030
466,1944,1665030,6212,1675030
466,1944,1665680,6212,1675680
467,1946,1666680,6212,1676680
467,1946,1667680,6212,1677680
467,1946,1668490,6212,1678490
467,1946,1669490,6212,1679490
467,1946,1669810,6212,1679810
467,1946,1670130,6212,1680130
468,1948,1671130,6212,1681130
468,1948,1672130,6212,1682130
469,1956,1673130,6212,1683130
469,1956,1674130,6212,1684130
469,1956,1674780,6212,1684780
469,1956,1675250,6212,1685250
469,1956,1676250,6212,1686250
469,1956,1677250,6212,1687250
469,1956,1678060,6212,1688060
469,1956,1679060,6212,1689060
469,1956,1680060,6212,1690060
469,1956,1680870,6212,1690870
469,1956,1681330,6212,1691330
469,1956,1682330,6212,1692330
469,1956,1682330,6212,1693330
469,1956,1682800,6212,1693800
469,1956,1683800,6212,1694800
469,1956,1684610,6212,1695610
469,1956,1685420,6212,1696420
469,1956,1686420,6212,1697420
469,1956,1686420,6212,1697420
469,1956,1687420,6212,1698420
470,1958,1688230,6212,1699230
471,1966,1689230,6212,1700230
471,1966,1689230,6212,1700230
471,1966,1690230,6212,1701230
471,1966,1691230,6212,1702230
471,1966,1692230,6212,1703230
471,1966,1692700,6212,1703700
471,1966,1693700,6212,1704700
471,1966,1694510,6212,1705510
471,1966,1695160,6212,1706160
471,1966,1695630,6212,1706630
471,1966,1695950,6212,1706950
471,1966,1696950,6212,1707950
472,1974,1697950,6212,1708950
472,1974,1698950,6212,1709950
472,1974,1698950,6212,1709950
473,1976,1699420,6212,1710420
473,1976,1699420,6212,1710420
473,1976,1700420,6212,1711420
473,1976,1701420,6212,1712420
473,1976,1702230,6212,1713230
474,1978,1703230,6212,1714230
474,1978,1704230,6212,1715230
474,1978,1705230,6212,1716230
474,1978,1705700,6212,1716700
474,1978,1706700,6212,1717700
474,1978,1707020,6212,1718020
475,1980,1708020,6212,1719020
475,1980,1709020,6212,1720020
475,1980,1709020,6212,1720020
475,1980,1709490,6212,1720490
476,1982,1710300,6212,1721300
476,1982,1710300,6212,1721300
476,1982,1711300,6212,1722300
477,1990,1711770,6212,1722770
477,1990,1712000,6212,1723000
477,1990,1712470,6212,1723470
477,1990,1712470,6212,1723470
478,1992,1713470,6212,1724470
478,1992,1713930,6212,1724930
478,1992,1714400,6212,1725400
478,1992,1715400,6212,1726400
478,1992,1715860,6212,1726860
479,1994,1716670,6212,1727670
479,1994,1716670,6212,1727670
479,1994,1717670,6212,1728670
479,1994,1718670,6212,1729670
479,1994,1719670,6212,1730670
479,1994,1720670,6212,1731670
479,1994,1721670,6212,1732670
479,1994,1721670,6212,1732670
479,1994,1721670,6212,1732670
479,1994,1722140,6212,1733140
479,1994,1722140,6212,1733140
479,1994,1722950,6212,1733950
479,1994,1723950,6212,1734950
480,2002,1724950,6212,1735950
480,2002,1725760,6212,1736760
480,2002,1726230,6212,1737230
480,2002,1727040,6212,1738040
480,2002,1728040,6212,1739040
480,2002,1729040,6212,1740040
480,2002,1729690,6212,1740690
480,2002,1730690,6212,1741690
480,2002,1730690,6212,1741690
481,2004,1731690,6212,1742690
482,2012,1732690,6212,1743690
482,2012,1733690,6212,1744690
482,2012,1734010,6212,1745010
482,2012,1734330,6212,1745330
482,2012,1735330,6212,1746330
482,2012,1736330,6212,1747330
482,2012,1737330,6212,1748330
482,2012,1738330,6212,1749330
483,2014,1739140,6212,1750140
483,2014,1739140,6212,1750140
483,2014,1739610,6212,1750610
484,2016,1740610,6212,1751610
484,2016,1741610,6212,1752610
484,2016,1741930,6212,1752930
484,2016,1742930,6212,1753930
484,2016,1743400,6212,1754400
484,2016,1744210,6212,1755210
484,2016,1744530,6212,1755530
484,2016,1744530,6212,1755530
484,2016,1744530,6212,1755530
484,2016,1744530,6212,1755530
484,2016,1744530,6212,1756530
484,2016,1745530,6212,1757530
485,2018,1746340,6212,1758340
485,2018,1746340,6212,1758340
486,2020,1747150,6212,1759150
486,2020,1747150,6212,1759150
486,2020,1747620,6212,1759620
486,2020,1747620,6212,1759620
486,2020,1748620,6212,1760620
487,2028,1749620,6212,1761620
487,2028,1749620,6212,1761620
487,2028,1750430,6212,1762430
487,2028,1750900,6212,1762900
487,2028,1751900,6212,1763900
487,2028,1752490,6212,1764490
487,2028,1752810,6212,1764810
487,2028,1752810,6212,1764810
487,2028,1753810,6212,1765810
487,2028,1754810,6212,1766810
487,2028,1755810,6212,1767810
487,2028,1756810,6212,1768810
487,2028,1757360,6212,1769360
487,2028,1757360,6212,1769360
488,2030,1758360,6212,1770360
488,2030,1759360,6212,1771360
488,2030,1759360,6212,1771360
488,2030,1759360,6212,1771360
488,2030,1759910,6212,1771910
489,2038,1760910,6212,1772910
489,2038,1761910,6212,1773910
489,2038,1762910,6212,1774910
489,2038,1763130,6212,1775130
489,2038,1763590,6212,1775590
489,2038,1764590,6212,1776590
490,2040,1765180,6212,1777180
490,2040,1766180,6212,1778180
491,2042,1767180,6212,1779180
491,2042,1768180,6212,1780180
491,2042,1769180,6212,1781180
491,2042,1770180,6212,1782180
491,2042,1770500,6212,1782500
491,2042,1770500,6212,1782500
491,2042,1771090,6212,1783090
491,2042,1771090,6212,1783090
491,2042,1771090,6212,1783090
491,2042,1771090,6212,1783090
491,2042,1771560,6212,1783560
491,2042,1772560,6212,1784560
491,2042,1773370,6212,1785370
491,2042,1773370,6212,1785370
491,2042,1773690,6212,1785690
491,2042,1774690,6212,1786690
491,2042,1775690,6212,1787690
491,2042,1776690,6212,1788690
492,2050,1777690,6212,1789690
492,2050,1778500,6212,1790500
492,2050,1779500,6212,1791500
492,2050,1780500,6212,1792500
493,2052,1781500,6212,1793500
493,2052,1782500,6212,1794500
493,2052,1783500,6212,1795500
493,2052,1784050,6212,1796050
493,2052,1784860,6212,1796860
493,2052,1784860,6212,1796860
493,2052,1785860,6212,1797860
493,2052,1785860,6212,1797860
494,2060,1786860,6212,1798860
494,2060,1787860,6212,1799860
494,2060,1788510,6212,1800510
494,2060,1788510,6212,1800510
494,2060,1789510,6212,1801510
495,2062,1790510,6212,1802510
495,2062,1790510,6212,1802510
495,2062,1791320,6212,1803320
495,2062,1791320,6212,1803320
495,2062,1792320,6212,1804320
495,2062,1792640,6212,1804640
495,2062,1793640,6212,1805640
495,2062,1794640,6212,1806640
496,2070,1802640,6212,1814640
496,2070,1803640,6212,1815640
496,2070,1804290,6212,1816290
496,2070,1805290,6212,1817290
496,2070,1805290,6212,1817290
496,2070,1806290,6212,1818290
497,2072,1807290,6212,1819290
498,2080,1808290,6212,1820290
499,2082,1809290,6212,1821290
499,2082,1809290,6212,1821290
499,2082,1810100,6212,1822100
499,2082,1811100,6212,1823100
499,2082,1812100,6212,1824100
499,2082,1813100,6212,1825100
499,2082,1813450,6212,1825450
499,2082,1813920,6212,1825920
499,2082,1814920,6212,1826920
499,2082,1815240,6212,1827240
499,2082,1815890,6212,1827890
499,2082,1816210,6212,1828210
499,2082,1817210,6212,1829210
499,2082,1818210,6212,1830210
499,2082,1818580,6212,1830580
500,2090,1819050,6212,1831050
500,2090,1820050,6212,1832050
500,2090,1820640,6212,1832640
500,2090,1821450,6212,1833450
500,2090,1821450,6212,1833450
500,2090,1822450,6212,1834450
500,2090,1823450,6212,1835450
500,2090,1824450,6212,1836450
500,2090,1825260,6212,1837260
501,2098,1826260,6212,1838260
501,2098,1827260,6212,1839260
501,2098,1828260,6212,1840260
501,2098,1828910,6212,1840910
502,2100,1829910,6212,1841910
502,2100,1830910,6212,1842910
502,2100,1831910,6212,1843910
503,2102,1832380,6212,1844380
503,2102,1833380,6212,1845380
503,2102,1834380,6212,1846380
503,2102,1835380,6212,1847380
503,2102,1835380,6212,1847380
503,2102,1836380,6212,1848380
503,2102,1837190,6212,1849190
503,2102,1838190,6212,1850190
503,2102,1839000,6212,1851000
504,2104,1839810,6212,1851810
504,2104,1839810,6212,1851810
504,2104,1840810,6212,1852810
504,2104,1840810,6212,1853810
505,2106,1841460,6212,1854460
506,2114,1842460,6212,1855460
506,2114,1843270,6212,1856270
507,2116,1843740,6212,1856740
507,2116,1844060,6212,1857060
507,2116,1844290,6212,1857290
507,2116,1845290,6212,1858290
507,2116,1846290,6212,1859290
507,2116,1847100,6212,1860100
507,2116,1848100,6212,1861100
507,2116,1848910,6212,1861910
507,2116,1848910,6212,1861910
507,2116,1849910,6212,1862910
507,2116,1850560,6212,1863560
507,2116,1850560,6212,1863560
507,2116,1850560,6212,1863560
507,2116,1851030,6212,1864030
507,2116,1851490,6212,1864490
508,2118,1851810,6212,1864810
508,2118,1852810,6212,1865810
509,2120,1853620,6212,1866620
509,2120,1854620,6212,1867620
509,2120,1855090,6212,1868090
509,2120,1856090,6212,1869090
509,2120,1856740,6212,1869740
510,2128,1857740,6212,1870740
510,2128,1858740,6212,1871740
510,2128,1859740,6212,1872740
510,2128,1860550,6212,1873550
510,2128,1861360,6212,1874360
510,2128,1862360,6212,1875360
510,2128,1863360,6212,1876360
510,2128,1863690,6212,1876690
510,2128,1864690,6212,1877690
510,2128,1865690,6212,1878690
511,2136,1866690,6212,1879690
511,2136,1866690,6212,1879690
511,2136,1867690,6212,1880690
511,2136,1867690,6212,1881690
511,2136,1868500,6212,1882500
511,2136,1869500,6212,1883500
511,2136,1870500,6212,1884500
511,2136,1870660,6212,1884660
512,2138,1871660,6212,1885660
512,2138,1872470,6212,1886470
513,2140,1873470,6212,1887470
513,2140,1873470,6212,1887470
513,2140,1874470,6212,1888470
513,2140,1875470,6212,1889470
513,2140,1876470,6212,1890470
514,2142,1877470,6212,1891470
514,2142,1877470,6212,1891470
514,2142,1877790,6212,1891790
514,2142,1878110,6212,1892110
514,2142,1879110,6212,1893110
514,2142,1879110,6212,1893110
514,2142,1879110,6212,1893110
514,2142,1879330,6212,1893330
514,2142,1879920,6212,1893920
515,2150,1880920,6212,1894920
515,2150,1881920,6212,1895920
515,2150,1882730,6212,1896730
516,2152,1883380,6212,1897380
516,2152,1884030,6212,1898030
516,2152,1884840,6212,1898840
516,2152,1884840,6212,1898840
516,2152,1885840,6212,1899840
516,2152,1886840,6212,1900840
516,2152,1887310,6212,1901310
516,2152,1888120,6212,1902120
516,2152,1888120,6212,1902120
516,2152,1888350,6212,1902350
516,2152,1889350,6212,1903350
516,2152,1889350,6212,1903350
516,2152,1890160,6212,1904160
517,2160,1891160,6212,1905160
517,2160,1891640,6212,1905640
517,2160,1892100,6212,1906100
517,2160,1892910,6212,1906910
517,2160,1893720,6212,1907720
517,2160,1894530,6212,1908530
517,2160,1894530,6212,1909530
518,2162,1895530,6212,1910530
518,2162,1896530,6212,1911530
518,2162,1897530,6212,1912530
518,2162,1898530,6212,1913530
518,2162,1899530,6212,1914530
518,2162,1899690,6212,1914690
518,2162,1900500,6212,1915500
519,2170,1901500,6212,1916500
519,2170,1901960,6212,1916960
519,2170,1902960,6212,1917960
519,2170,1903960,6212,1918960
520,2172,1904960,6212,1919960
520,2172,1905550,6212,1920550
520,2172,1906550,6212,1921550
520,2172,1907360,6212,1922360
520,2172,1908360,6212,1923360
520,2172,1908590,6212,1923590
520,2172,1908590,6212,1923590
520,2172,1908910,6212,1923910
520,2172,1909720,6212,1924720
521,2180,1910720,6212,1925720
521,2180,1911040,6212,1926040
521,2180,1911410,6212,1926410
521,2180,1911730,6212,1926730
521,2180,1911730,6212,1926730
521,2180,1911730,6212,1926730
521,2180,1912200,6212,1927200
521,2180,1912200,6212,1927200
521,2180,1913200,6212,1928200
521,2180,1914200,6212,1929200
521,2180,1915200,6212,1930200
521,2180,1915670,6212,1930670
521,2180,1916670,6212,1931670
521,2180,1917140,6212,1932140
522,2188,1918140,6212,1933140
522,2188,1919140,6212,1934140
522,2188,1919610,6212,1934610
522,2188,1920610,6212,1935610
523,2190,1921610,6212,1936610
523,2190,1922610,6212,1937610
523,2190,1923610,6212,1938610
523,2190,1923610,6212,1938610
523,2190,1923610,6212,1938610
523,2190,1924610,6212,1939610
523,2190,1925260,6212,1940260
523,2190,1926260,6212,1941260
523,2190,1927260,6212,1942260
524,2198,1928260,6212,1943260
524,2198,1928260,6212,1943260
524,2198,1928260,6212,1943260
524,2198,1928260,6212,1943260
524,2198,1929070,6212,1944070
524,2198,1929530,6212,1944530
524,2198,1930340,6212,1945340
524,2198,1931340,6212,1946340
524,2198,1932340,6212,1947340
524,2198,1932930,6212,1947930
524,2198,1933400,6212,1948400
524,2198,1933400,6212,1948400
524,2198,1933860,6212,1948860
524,2198,1934670,6212,1949670
524,2198,1935670,6212,1950670
525,2200,1936140,6212,1951140
525,2200,1936950,6212,1951950
525,2200,1937950,6212,1952950
526,2208,1938950,6212,1953950
526,2208,1939950,6212,1954950
526,2208,1940420,6212,1955420
526,2208,1941420,6212,1956420
526,2208,1942420,6212,1957420
526,2208,1943070,6212,1958070
526,2208,1944070,6212,1959070
526,2208,1945070,6212,1960070
526,2208,1945530,6212,1960530
527,2216,1946530,6212,1961530
527,2216,1947000,6212,1962000
527,2216,1947230,6212,1962230
527,2216,1947880,6212,1962880
528,2220,1948880,6212,1963880
528,2220,1949880,6212,1964880
528,2220,1950530,6212,1965530
528,2220,1951340,6212,1966340
528,2220,1952340,6212,1967340
529,2228,1960340,6212,1975340
529,2228,1961150,6212,1976150
529,2228,1961800,6212,1976800
529,2228,1962800,6212,1977800
529,2228,1963800,6212,1978800
529,2228,1964610,6212,1979610
529,2228,1964840,6212,1979840
529,2228,1965840,6212,1980840
530,2230,1966650,6212,1981650
531,2238,1974650,6212,1989650
531,2238,1975650,6212,1990650
531,2238,1976460,6212,1991460
532,2240,1977460,6212,1992460
533,2248,1977930,6212,1992930
533,2248,1978740,6212,1993740
533,2248,1979550,6212,1994550
533,2248,1980200,6212,1995200
533,2248,1981200,6212,1996200
534,2250,1982200,6212,1997200
534,2250,1983200,6212,1998200
535,2252,1983430,6212,1998430
535,2252,1984430,6212,1999430
535,2252,1985430,6212,2000430
535,2252,1985890,6212,2000890
535,2252,1986360,6212,2001360
535,2252,1987360,6212,2002360
535,2252,1988360,6212,2003360
535,2252,1988630,6212,2003630
535,2252,1988630,6212,2003630
535,2252,1989630,6212,2004630
535,2252,1989740,6212,2004740
535,2252,1989740,6212,2004740
535,2252,1990740,6212,2005740
536,2260,1991740,6212,2006740
536,2260,1992740,6212,2007740
536,2260,1993210,6212,2008210
536,2260,1994210,6212,2009210
536,2260,1995020,6212,2010020
536,2260,1996020,6212,2011020
537,2262,1996830,6212,2011830
537,2262,1997640,6212,2012640
537,2262,1998640,6212,2013640
537,2262,1999640,6212,2014640
537,2262,1999960,6212,2014960
537,2262,1999960,6212,2014960
537,2262,2000960,6212,2015960
537,2262,2001430,6212,2016430
538,2270,2002430,6212,2017430
538,2270,2003430,6212,2018430
539,2272,2004240,6212,2019240
539,2272,2004240,6212,2019240
539,2272,2005240,6212,2020240
539,2272,2006240,6212,2021240
539,2272,2006240,6212,2021240
539,2272,2007240,6212,2022240
539,2272,2008240,6212,2023240
540,2274,2009240,6212,2024240
540,2274,2009240,6212,2024240
540,2274,2010050,6212,2025050
541,2276,2011050,6212,2026050
541,2276,2012050,6212,2027050
541,2276,2013050,6212,2028050
541,2276,2014050,6212,2029050
542,2284,2014700,6212,2029700
542,2284,2015700,6212,2030700
542,2284,2016700,6212,2031700
542,2284,2017700,6212,2032700
542,2284,2018700,6212,2033700
