ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
357,1722,1599660,6212,1599660
358,1724,1600470,6212,1600470
358,1724,1600470,6212,1600470
358,1724,1600940,6212,1600940
358,1724,1601750,6212,1601750
358,1724,1601750,6212,1601750
358,1724,1602070,6212,1602070
358,1724,1602540,6212,1602540
358,1724,1603190,6212,1603190
358,1724,1603510,6212,1603510
358,1724,1604510,6212,1604510
358,1724,1604980,6212,1604980
358,1724,1604980,6212,1604980
358,1724,1604980,6212,1604980
358,1724,1605350,6212,1605350
358,1724,1606160,6212,1606160
358,1724,1606480,6212,1606480
358,1724,1607480,6212,1607480
358,1724,1607710,6212,1607710
358,1724,1608710,6212,1608710
359,1726,1609710,6212,1609710
359,1726,1610520,6212,1610520
360,1728,1611520,6212,1611520
360,1728,1612170,6212,1612170
361,1730,1612980,6212,1612980
361,1730,1613980,6212,1613980
362,1732,1614980,6212,1614980
362,1732,1615980,6212,1615980
363,1740,1616980,6212,1616980
363,1740,1617980,6212,1617980
363,1740,1618980,6212,1618980
363,1740,1619450,6212,1619450
363,1740,1619910,6212,1619910
363,1740,1620720,6212,1620720
363,1740,1621530,6212,1621530
363,1740,1622530,6212,1622530
363,1740,1622850,6212,1622850
363,1740,1623080,6212,1623080
363,1740,1623400,6212,1623400
363,1740,1623400,6212,1623400
363,1740,1623950,6212,1623950
364,1742,1624540,6212,1624540
364,1742,1624540,6212,1624540
364,1742,1624540,6212,1624540
364,1742,1625010,6212,1625010
364,1742,1625470,6212,1625470
365,1750,1626470,6212,1626470
365,1750,1627470,6212,1627470
365,1750,1628280,6212,1628280
365,1750,1629090,6212,1629090
365,1750,1630090,6212,1630090
365,1750,1630900,6212,1630900
365,1750,1631710,6212,1631710
365,1750,1632710,6212,1632710
365,1750,1632710,6212,1632710
365,1750,1632710,6212,1632710
366,1758,1633180,6212,1633180
366,1758,1633640,6212,1633640
366,1758,1634290,6212,1634290
366,1758,1634760,6212,1634760
366,1758,1635230,6212,1635230
366,1758,1635230,6212,1635230
366,1758,1636230,6212,1636230
366,1758,1637230,6212,1637230
366,1758,1638230,6212,1638230
367,1760,1639230,6212,1639230
367,1760,1640230,6212,1640230
367,1760,1641230,6212,1641230
367,1760,1642040,6212,1642040
368,1768,1643040,6212,1643040
368,1768,1643360,6212,1643360
368,1768,1644360,6212,1644360
368,1768,1645010,6212,1645010
368,1768,1646010,6212,1646010
368,1768,1646480,6212,1646480
368,1768,1647480,6212,1647480
368,1768,1647480,6212,1647480
368,1768,1647640,6212,1647640
368,1768,1648450,6212,1648450
368,1768,1649260,6212,1649260
369,1770,1650260,6212,1650260
369,1770,1651260,6212,1651260
369,1770,1651730,6212,1651730
369,1770,1651730,6212,1651730
370,1774,1652540,6212,1652540
370,1774,1652540,6212,1652540
370,1774,1653350,6212,1653350
370,1774,1653820,6212,1653820
370,1774,1654820,6212,1654820
371,1782,1655820,6212,1655820
371,1782,1656820,6212,1656820
371,1782,1657470,6212,1657470
371,1782,1657840,6212,1657840
371,1782,1658650,6212,1658650
371,1782,1659650,6212,1659650
371,1782,1660650,6212,1660650
371,1782,1661460,6212,1661460
371,1782,1661930,6212,1661930
371,1782,1662400,6212,1662400
371,1782,1662620,6212,1662620
371,1782,1662620,6212,1662620
371,1782,1663090,6212,1663090
372,1784,1664090,6212,1664090
372,1784,1665090,6212,1665090
373,1786,1666090,6212,1666090
373,1786,1666560,6212,1666560
374,1788,1667560,6212,1667560
374,1788,1668150,6212,1668150
375,1796,1669150,6212,1669150
375,1796,1669150,6212,1669150
375,1796,1669150,6212,1669150
375,1796,1669960,6212,1669960
375,1796,1669960,6212,1669960
375,1796,1670960,6212,1670960
375,1796,1670960,6212,1670960
375,1796,1671960,6212,1671960
375,1796,1672960,6212,1672960
375,1796,1673960,6212,1673960
375,1796,1674420,6212,1674420
375,1796,1675420,6212,1675420
375,1796,1676420,6212,1676420
376,1804,1677230,6212,1677230
376,1804,1678040,6212,1678040
376,1804,1678850,6212,1678850
376,1804,1679320,6212,1679320
376,1804,1679540,6212,1679540
376,1804,1679540,6212,1679540
376,1804,1680010,6212,1680010
376,1804,1680480,6212,1680480
376,1804,1680640,6212,1680640
376,1804,1681640,6212,1681640
376,1804,1682450,6212,1682450
376,1804,1682450,6212,1682450
376,1804,1682450,6212,1682450
376,1804,1682920,6212,1682920
376,1804,1683730,6212,1683730
377,1812,1684730,6212,1684730
377,1812,1685190,6212,1685190
377,1812,1686000,6212,1686000
377,1812,1686550,6212,1686550
377,1812,1687550,6212,1687550
377,1812,1687550,6212,1687550
377,1812,1688550,6212,1688550
377,1812,1689550,6212,1689550
377,1812,1690550,6212,1690550
377,1812,1690550,6212,1690550
377,1812,1691020,6212,1691020
377,1812,1691020,6212,1691020
378,1820,1691670,6212,1691670
378,1820,1691900,6212,1691900
378,1820,1692710,6212,1692710
378,1820,1693710,6212,1693710
378,1820,1693710,6212,1693710
378,1820,1694520,6212,1694520
378,1820,1695520,6212,1695520
378,1820,1696330,6212,1696330
378,1820,1697330,6212,1697330
378,1820,1698140,6212,1698140
379,1828,1698610,6212,1698610
379,1828,1699420,6212,1699420
379,1828,1700230,6212,1700230
379,1828,1700230,6212,1700230
379,1828,1701230,6212,1701230
379,1828,1701700,6212,1701700
379,1828,1702170,6212,1702170
379,1828,1702640,6212,1702640
379,1828,1703450,6212,1703450
379,1828,1703450,6212,1703450
379,1828,1703920,6212,1703920
379,1828,1704730,6212,1704730
380,1830,1705730,6212,1705730
380,1830,1706380,6212,1706380
380,1830,1706380,6212,1706380
381,1832,1707380,6212,1707380
381,1832,1708380,6212,1708380
382,1840,1709380,6212,1709380
382,1840,1709850,6212,1709850
382,1840,1710850,6212,1710850
382,1840,1711310,6212,1711310
382,1840,1711310,6212,1711310
382,1840,1712310,6212,1712310
382,1840,1713120,6212,1713120
382,1840,1714120,6212,1714120
382,1840,1714590,6212,1714590
382,1840,1715590,6212,1715590
383,1842,1716060,6212,1716060
383,1842,1717060,6212,1717060
383,1842,1717060,6212,1717060
383,1842,1717530,6212,1717530
384,1850,1718180,6212,1718180
384,1850,1719180,6212,1719180
384,1850,1720180,6212,1720180
384,1850,1720650,6212,1720650
384,1850,1721650,6212,1721650
384,1850,1722650,6212,1722650
384,1850,1723460,6212,1723460
385,1858,1731460,6212,1731460
386,1860,1732460,6212,1732460
386,1860,1733460,6212,1733460
386,1860,1734270,6212,1734270
386,1860,1735270,6212,1735270
386,1860,1735270,6212,1735270
387,1862,1736270,6212,1736270
387,1862,1736430,6212,1736430
387,1862,1737020,6212,1737020
388,1870,1738020,6212,1738020
388,1870,1738830,6212,1738830
388,1870,1739480,6212,1739480
388,1870,1740290,6212,1740290
388,1870,1741100,6212,1741100
388,1870,1741100,6212,1741100
388,1870,1741570,6212,1741570
388,1870,1742570,6212,1742570
388,1870,1743040,6212,1743040
388,1870,1743850,6212,1743850
388,1870,1744310,6212,1744310
389,1874,1745120,6212,1745120
389,1874,1746120,6212,1746120
389,1874,1746590,6212,1746590
389,1874,1747590,6212,1747590
389,1874,1747590,6212,1747590
390,1876,1748400,6212,1748400
390,1876,1749210,6212,1749210
390,1876,1749210,6212,1749210
390,1876,1749210,6212,1749210
391,1884,1750210,6212,1750210
391,1884,1750670,6212,1750670
391,1884,1751670,6212,1751670
391,1884,1752670,6212,1752670
391,1884,1753670,6212,1753670
391,1884,1754480,6212,1754480
391,1884,1754950,6212,1754950
391,1884,1754950,6212,1754950
391,1884,1755600,6212,1755600
392,1886,1756250,6212,1756250
392,1886,1756900,6212,1756900
392,1886,1757370,6212,1757370
393,1894,1758370,6212,1758370
393,1894,1758370,6212,1758370
393,1894,1759370,6212,1759370
393,1894,1759370,6212,1759370
393,1894,1759690,6212,1759690
393,1894,1760340,6212,1760340
393,1894,1760500,6212,1760500
393,1894,1760500,6212,1760500
393,1894,1761310,6212,1761310
393,1894,1762310,6212,1762310
393,1894,1763310,6212,1763310
393,1894,1763780,6212,1763780
394,1896,1764430,6212,1764430
394,1896,1765430,6212,1765430
394,1896,1765890,6212,1765890
394,1896,1765940,6212,1765940
395,1904,1766400,6212,1766400
395,1904,1767210,6212,1767210
395,1904,1768210,6212,1768210
395,1904,1768680,6212,1768680
395,1904,1769270,6212,1769270
395,1904,1769590,6212,1769590
395,1904,1770060,6212,1770060
395,1904,1770380,6212,1770380
395,1904,1771030,6212,1771030
395,1904,1771840,6212,1771840
395,1904,1772840,6212,1772840
395,1904,1773840,6212,1773840
395,1904,1774650,6212,1774650
395,1904,1774650,6212,1774650
396,1906,1775460,6212,1775460
396,1906,1776270,6212,1776270
396,1906,1776740,6212,1776740
397,1914,1777550,6212,1777550
397,1914,1778360,6212,1778360
397,1914,1779360,6212,1779360
397,1914,1780360,6212,1780360
397,1914,1780360,6212,1780360
397,1914,1780830,6212,1780830
397,1914,1781640,6212,1781640
397,1914,1781640,6212,1781640
397,1914,1782290,6212,1782290
397,1914,1782770,6212,1782770
397,1914,1783770,6212,1783770
398,1922,1784240,6212,1784240
398,1922,1784240,6212,1784240
398,1922,1784240,6212,1784240
398,1922,1785240,6212,1785240
399,1924,1786050,6212,1786050
399,1924,1786700,6212,1786700
400,1926,1787510,6212,1787510
400,1926,1788510,6212,1788510
400,1926,1789510,6212,1789510
400,1926,1790160,6212,1790160
400,1926,1790810,6212,1790810
400,1926,1791810,6212,1791810
400,1926,1792810,6212,1792810
400,1926,1793130,6212,1793130
400,1926,1794130,6212,1794130
401,1928,1795130,6212,1795130
401,1928,1795940,6212,1795940
402,1936,1796940,6212,1796940
402,1936,1797750,6212,1797750
402,1936,1798560,6212,1798560
402,1936,1799030,6212,1799030
402,1936,1799030,6212,1799030
402,1936,1800030,6212,1800030
402,1936,1801030,6212,1801030
402,1936,1801260,6212,1801260
402,1936,1801730,6212,1801730
402,1936,1802380,6212,1802380
402,1936,1803190,6212,1803190
403,1944,1804000,6212,1804000
403,1944,1805000,6212,1805000
403,1944,1806000,6212,1806000
403,1944,1806650,6212,1806650
403,1944,1806880,6212,1806880
403,1944,1807340,6212,1807340
403,1944,1808340,6212,1808340
403,1944,1809150,6212,1809150
403,1944,1810150,6212,1810150
403,1944,1810960,6212,1810960
403,1944,1811190,6212,1811190
403,1944,1811560,6212,1811560
404,1946,1812560,6212,1812560
404,1946,1813560,6212,1813560
405,1954,1814150,6212,1814150
405,1954,1815150,6212,1815150
405,1954,1816150,6212,1816150
405,1954,1817150,6212,1817150
405,1954,1817960,6212,1817960
405,1954,1817960,6212,1817960
405,1954,1818430,6212,1818430
405,1954,1819430,6212,1819430
405,1954,1820430,6212,1820430
405,1954,1820900,6212,1820900
406,1962,1821490,6212,1821490
406,1962,1822490,6212,1822490
406,1962,1822960,6212,1822960
406,1962,1823770,6212,1823770
406,1962,1823930,6212,1823930
406,1962,1824930,6212,1824930
406,1962,1825930,6212,1825930
406,1962,1826300,6212,1826300
406,1962,1827300,6212,1827300
406,1962,1828300,6212,1828300
407,1964,1829300,6212,1829300
407,1964,1829850,6212,1829850
408,1972,1830660,6212,1830660
408,1972,1831130,6212,1831130
408,1972,1832130,6212,1832130
408,1972,1832130,6212,1832130
408,1972,1832360,6212,1832360
408,1972,1833170,6212,1833170
408,1972,1833980,6212,1833980
408,1972,1834790,6212,1834790
408,1972,1835790,6212,1835790
408,1972,1836790,6212,1836790
408,1972,1837790,6212,1837790
408,1972,1837950,6212,1837950
409,1980,1838950,6212,1838950
409,1980,1839950,6212,1839950
410,1982,1840760,6212,1840760
410,1982,1841760,6212,1841760
410,1982,1842760,6212,1842760
410,1982,1843760,6212,1843760
410,1982,1844570,6212,1844570
410,1982,1845570,6212,1845570
410,1982,1846570,6212,1846570
410,1982,1846800,6212,1846800
410,1982,1846800,6212,1846800
410,1982,1847610,6212,1847610
410,1982,1847610,6212,1847610
411,1984,1848200,6212,1848200
411,1984,1849010,6212,1849010
412,1986,1850010,6212,1850010
412,1986,1850480,6212,1850480
413,1994,1851480,6212,1851480
413,1994,1852480,6212,1852480
413,1994,1852480,6212,1852480
413,1994,1853480,6212,1853480
413,1994,1854480,6212,1854480
413,1994,1854480,6212,1854480
413,1994,1855480,6212,1855480
413,1994,1855950,6212,1855950
413,1994,1856950,6212,1856950
413,1994,1857760,6212,1857760
413,1994,1858760,6212,1858760
414,2002,1859760,6212,1859760
414,2002,1860410,6212,1860410
414,2002,1861410,6212,1861410
414,2002,1862410,6212,1862410
414,2002,1862870,6212,1862870
414,2002,1863680,6212,1863680
414,2002,1864150,6212,1864150
414,2002,1864960,6212,1864960
414,2002,1865960,6212,1865960
415,2006,1866430,6212,1866430
415,2006,1866430,6212,1866430
415,2006,1867080,6212,1867080
416,2014,1868080,6212,1868080
416,2014,1868890,6212,1868890
416,2014,1869890,6212,1869890
416,2014,1869890,6212,1869890
416,2014,1870110,6212,1870110
416,2014,1871110,6212,1871110
416,2014,1871580,6212,1871580
416,2014,1872390,6212,1872390
416,2014,1872550,6212,1872550
416,2014,1872550,6212,1872550
416,2014,1873550,6212,1873550
416,2014,1874550,6212,1874550
416,2014,1875020,6212,1875020
416,2014,1875490,6212,1875490
416,2014,1876300,6212,1876300
416,2014,1877110,6212,1877110
417,2022,1878110,6212,1878110
417,2022,1878920,6212,1878920
417,2022,1879730,6212,1879730
417,2022,1880730,6212,1880730
417,2022,1881730,6212,1881730
417,2022,1882730,6212,1882730
418,2030,1883380,6212,1883380
418,2030,1884380,6212,1884380
418,2030,1884840,6212,1884840
418,2030,1885490,6212,1885490
418,2030,1886490,6212,1886490
418,2030,1886960,6212,1886960
418,2030,1887770,6212,1887770
418,2030,1887770,6212,1887770
418,2030,1888770,6212,1888770
418,2030,1889770,6212,1889770
418,2030,1890090,6212,1890090
418,2030,1890090,6212,1890090
418,2030,1891090,6212,1891090
418,2030,1892090,6212,1892090
419,2038,1892560,6212,1892560
419,2038,1893150,6212,1893150
419,2038,1893960,6212,1893960
419,2038,1894610,6212,1894610
419,2038,1895070,6212,1895070
419,2038,1895540,6212,1895540
419,2038,1896540,6212,1896540
419,2038,1897010,6212,1897010
419,2038,1897010,6212,1897010
419,2038,1898010,6212,1898010
419,2038,1899010,6212,1899010
420,2046,1899470,6212,1899470
420,2046,1900470,6212,1900470
420,2046,1901470,6212,1901470
420,2046,1902280,6212,1902280
420,2046,1902750,6212,1902750
420,2046,1902970,6212,1902970
420,2046,1903970,6212,1903970
421,2054,1904970,6212,1904970
421,2054,1905520,6212,1905520
421,2054,1905630,6212,1905630
421,2054,1906440,6212,1906440
421,2054,1907250,6212,1907250
421,2054,1907250,6212,1907250
421,2054,1907720,6212,1907720
421,2054,1908190,6212,1908190
421,2054,1908660,6212,1908660
421,2054,1909660,6212,1909660
421,2054,1909980,6212,1909980
421,2054,1910980,6212,1910980
421,2054,1911980,6212,1911980
421,2054,1912300,6212,1912300
421,2054,1913110,6212,1913110
421,2054,1913920,6212,1913920
422,2062,1914920,6212,1914920
422,2062,1915920,6212,1915920
422,2062,1916570,6212,1916570
422,2062,1916570,6212,1916570
422,2062,1917380,6212,1917380
422,2062,1917380,6212,1917380
422,2062,1918030,6212,1918030
422,2062,1918030,6212,1918030
422,2062,1919030,6212,1919030
422,2062,1919400,6212,1919400
422,2062,1919720,6212,1919720
422,2062,1919830,6212,1919830
422,2062,1920640,6212,1920640
422,2062,1921190,6212,1921190
423,2064,1922190,6212,1922190
423,2064,1922840,6212,1922840
423,2064,1923000,6212,1923000
424,2066,1924000,6212,1924000
424,2066,1925000,6212,1925000
424,2066,1925290,6212,1925290
425,2068,1926290,6212,1926290
425,2068,1926940,6212,1926940
426,2076,1927940,6212,1927940
426,2076,1928940,6212,1928940
426,2076,1929940,6212,1929940
426,2076,1930400,6212,1930400
426,2076,1930720,6212,1930720
426,2076,1931190,6212,1931190
426,2076,1931660,6212,1931660
426,2076,1932130,6212,1932130
426,2076,1932590,6212,1932590
427,2084,1933590,6212,1933590
428,2086,1934400,6212,1934400
428,2086,1935400,6212,1935400
428,2086,1936400,6212,1936400
428,2086,1937400,6212,1937400
428,2086,1938400,6212,1938400
428,2086,1939210,6212,1939210
428,2086,1939440,6212,1939440
428,2086,1939910,6212,1939910
428,2086,1940910,6212,1940910
428,2086,1940910,6212,1940910
428,2086,1941910,6212,1941910
428,2086,1942910,6212,1942910
428,2086,1943910,6212,1943910
428,2086,1944910,6212,1944910
428,2086,1945020,6212,1945020
428,2086,1945490,6212,1945490
429,2094,1946490,6212,1946490
429,2094,1946490,6212,1946490
429,2094,1946490,6212,1946490
429,2094,1946490,6212,1946490
429,2094,1947490,6212,1947490
429,2094,1947810,6212,1947810
429,2094,1948130,6212,1948130
429,2094,1949130,6212,1949130
429,2094,1949130,6212,1949130
430,2096,1950130,6212,1950130
430,2096,1951130,6212,1951130
430,2096,1951130,6212,1951130
430,2096,1951450,6212,1951450
430,2096,1952450,6212,1952450
430,2096,1952450,6212,1952450
430,2096,1953260,6212,1953260
430,2096,1954070,6212,1954070
430,2096,1954720,6212,1954720
430,2096,1955720,6212,1955720
430,2096,1955950,6212,1955950
430,2096,1955950,6212,1955950
430,2096,1955950,6212,1955950
431,2104,1956950,6212,1956950
432,2112,1964950,6212,1964950
432,2112,1965760,6212,1965760
432,2112,1966760,6212,1966760
432,2112,1967760,6212,1967760
432,2112,1967760,6212,1967760
432,2112,1968760,6212,1968760
432,2112,1969080,6212,1969080
432,2112,1969890,6212,1969890
432,2112,1970050,6212,1970050
432,2112,1970280,6212,1970280
432,2112,1970930,6212,1970930
432,2112,1971930,6212,1971930
433,2114,1972740,6212,1972740
433,2114,1972740,6212,1972740
433,2114,1973740,6212,1973740
434,2116,1974210,6212,1974210
434,2116,1974210,6212,1974210
435,2124,1982210,6212,1982210
435,2124,1982680,6212,1982680
435,2124,1983680,6212,1983680
436,2132,1984490,6212,1984490
436,2132,1984960,6212,1984960
436,2132,1985960,6212,1985960
436,2132,1986960,6212,1986960
436,2132,1987120,6212,1987120
436,2132,1987930,6212,1987930
436,2132,1987930,6212,1987930
436,2132,1988930,6212,1988930
436,2132,1989250,6212,1989250
436,2132,1990250,6212,1990250
436,2132,1991250,6212,1991250
436,2132,1991720,6212,1991720
436,2132,1991720,6212,1991720
436,2132,1991720,6212,1991720
436,2132,1991940,6212,1991940
436,2132,1992260,6212,1992260
436,2132,1992260,6212,1992260
437,2140,1993260,6212,1993260
437,2140,1994260,6212,1994260
437,2140,1994260,6212,1994260
437,2140,1994730,6212,1994730
437,2140,1995730,6212,1995730
437,2140,1996730,6212,1996730
437,2140,1997730,6212,1997730
437,2140,1998100,6212,1998100
437,2140,1998910,6212,1998910
437,2140,1999560,6212,1999560
437,2140,1999560,6212,1999560
438,2144,2000560,6212,2000560
438,2144,2001030,6212,2001030
439,2148,2002030,6212,2002030
439,2148,2003030,6212,2003030
439,2148,2003840,6212,2003840
439,2148,2004160,6212,2004160
439,2148,2004970,6212,2004970
439,2148,2005440,6212,2005440
440,2150,2006090,6212,2006090
440,2150,2006090,6212,2006090
440,2150,2007090,6212,2007090
440,2150,2007410,6212,2007410
440,2150,2008220,6212,2008220
440,2150,2009220,6212,2009220
441,2152,2009870,6212,2009870
441,2152,2010870,6212,2010870
442,2154,2011680,6212,2011680
442,2154,2011910,6212,2011910
442,2154,2011910,6212,2011910
442,2154,2012020,6212,2012020
442,2154,2012570,6212,2012570
443,2162,2013570,6212,2013570
443,2162,2014220,6212,2014220
443,2162,2014690,6212,2014690
443,2162,2014690,6212,2014690
443,2162,2014690,6212,2014690
443,2162,2015690,6212,2015690
443,2162,2016040,6212,2016040
443,2162,2017040,6212,2017040
443,2162,2017040,6212,2017040
443,2162,2017500,6212,2017500
443,2162,2017500,6212,2017500
443,2162,2018310,6212,2018310
444,2170,2019310,6212,2019310
444,2170,2019310,6212,2019310
444,2170,2019630,6212,2019630
444,2170,2020220,6212,2020220
444,2170,2020220,6212,2020220
444,2170,2021220,6212,2021220
444,2170,2021770,6212,2021770
444,2170,2022770,6212,2022770
444,2170,2022770,6212,2022770
444,2170,2023770,6212,2023770
444,2170,2024770,6212,2024770
444,2170,2024770,6212,2024770
444,2170,2024770,6212,2024770
444,2170,2025090,6212,2025090
444,2170,2026090,6212,2026090
444,2170,2026740,6212,2026740
444,2170,2027550,6212,2027550
445,2172,2028200,6212,2028200
445,2172,2029200,6212,2029200
445,2172,2029200,6212,2029200
446,2174,2029670,6212,2029670
446,2174,2030670,6212,2030670
447,2182,2031670,6212,2031670
447,2182,2032670,6212,2032670
447,2182,2032990,6212,2032990
447,2182,2033990,6212,2033990
447,2182,2034990,6212,2034990
447,2182,2035310,6212,2035310
447,2182,2035470,6212,2035470
447,2182,2036120,6212,2036120
447,2182,2037120,6212,2037120
447,2182,2038120,6212,2038120
447,2182,2038120,6212,2038120
447,2182,2038930,6212,2038930
448,2184,2039930,6212,2039930
448,2184,2040930,6212,2040930
449,2192,2041930,6212,2041930
449,2192,2042930,6212,2042930
449,2192,2043930,6212,2043930
449,2192,2044930,6212,2044930
449,2192,2045740,6212,2045740
449,2192,2046740,6212,2046740
449,2192,2047550,6212,2047550
449,2192,2048550,6212,2048550
450,2200,2049200,6212,2049200
450,2200,2050200,6212,2050200
450,2200,2050670,6212,2050670
450,2200,2051480,6212,2051480
450,2200,2052480,6212,2052480
450,2200,2052940,6212,2052940
450,2200,2053400,6212,2053400
450,2200,2053400,6212,2053400
450,2200,2053870,6212,2053870
450,2200,2054680,6212,2054680
450,2200,2054680,6212,2054680
450,2200,2055680,6212,2055680
451,2202,2056680,6212,2056680
451,2202,2056910,6212,2056910
451,2202,2057140,6212,2057140
451,2202,2058140,6212,2058140
451,2202,2058140,6212,2058140
452,2210,2058790,6212,2058790
452,2210,2058790,6212,2058790
452,2210,2059260,6212,2059260
452,2210,2060070,6212,2060070
452,2210,2060070,6212,2060070
452,2210,2060390,6212,2060390
452,2210,2061390,6212,2061390
452,2210,2061860,6212,2061860
452,2210,2062450,6212,2062450
452,2210,2063040,6212,2063040
452,2210,2064040,6212,2064040
452,2210,2065040,6212,2065040
452,2210,2065040,6212,2065040
452,2210,2065510,6212,2065510
453,2218,2065980,6212,2065980
453,2218,2066980,6212,2066980
453,2218,2067210,6212,2067210
453,2218,2067210,6212,2067210
453,2218,2068020,6212,2068020
453,2218,2068830,6212,2068830
453,2218,2068830,6212,2068830
453,2218,2069640,6212,2069640
453,2218,2070450,6212,2070450
453,2218,2071450,6212,2071450
453,2218,2071450,6212,2071450
453,2218,2071920,6212,2071920
453,2218,2072920,6212,2072920
454,2220,2073920,6212,2073920
454,2220,2074920,6212,2074920
455,2228,2075920,6212,2075920
455,2228,2076570,6212,2076570
455,2228,2077570,6212,2077570
455,2228,2078570,6212,2078570
455,2228,2079570,6212,2079570
455,2228,2079890,6212,2079890
455,2228,2080440,6212,2080440
455,2228,2081250,6212,2081250
455,2228,2082250,6212,2082250
456,2232,2083060,6212,2083060
456,2232,2083530,6212,2083530
456,2232,2083990,6212,2083990
457,2234,2084640,6212,2084640
457,2234,2085640,6212,2085640
457,2234,2085640,6212,2085640
458,2242,2086640,6212,2086640
458,2242,2086640,6212,2086640
458,2242,2086640,6212,2086640
458,2242,2086640,6212,2086640
458,2242,2086640,6212,2086640
458,2242,2087640,6212,2087640
458,2242,2088640,6212,2088640
458,2242,2089450,6212,2089450
458,2242,2089920,6212,2089920
458,2242,2090240,6212,2090240
458,2242,2091240,6212,2091240
458,2242,2092240,6212,2092240
458,2242,2092400,6212,2092400
458,2242,2093400,6212,2093400
459,2250,2094050,6212,2094050
459,2250,2095050,6212,2095050
459,2250,2095510,6212,2095510
459,2250,2095510,6212,2095510
459,2250,2096320,6212,2096320
459,2250,2097130,6212,2097130
459,2250,2098130,6212,2098130
459,2250,2099130,6212,2099130
459,2250,2099600,6212,2099600
459,2250,2100190,6212,2100190
460,2258,2101190,6212,2101190
460,2258,2102190,6212,2102190
460,2258,2103190,6212,2103190
460,2258,2104190,6212,2104190
460,2258,2105190,6212,2105190
460,2258,2106190,6212,2106190
460,2258,2106190,6212,2106190
460,2258,2107190,6212,2107190
460,2258,2108190,6212,2108190
461,2266,2109190,6212,2109190
461,2266,2110190,6212,2110190
461,2266,2110660,6212,2110660
461,2266,2111470,6212,2111470
461,2266,2111690,6212,2111690
461,2266,2111690,6212,2111690
461,2266,2111800,6212,2111800
461,2266,2111800,6212,2111800
461,2266,2112800,6212,2112800
461,2266,2113610,6212,2113610
461,2266,2114420,6212,2114420
461,2266,2115230,6212,2115230
461,2266,2116230,6212,2116230
462,2268,2117230,6212,2117230
462,2268,2117700,6212,2117700
463,2276,2118700,6212,2118700
463,2276,2119700,6212,2119700
463,2276,2120700,6212,2120700
463,2276,2121700,6212,2121700
463,2276,2122700,6212,2122700
463,2276,2123170,6212,2123170
464,2278,2123980,6212,2123980
465,2280,2124980,6212,2124980
465,2280,2125790,6212,2125790
465,2280,2126260,6212,2126260
466,2288,2127260,6212,2127260
466,2288,2128070,6212,2128070
466,2288,2128070,6212,2128070
466,2288,2129070,6212,2129070
466,2288,2130070,6212,2130070
466,2288,2130880,6212,2130880
466,2288,2131880,6212,2131880
466,2288,2132880,6212,2132880
466,2288,2133880,6212,2133880
466,2288,2134690,6212,2134690
466,2288,2135160,6212,2135160
466,2288,2136160,6212,2136160
466,2288,2137160,6212,2137160
467,2290,2138160,6212,2138160
467,2290,2139160,6212,2139160
468,2298,2140160,6212,2140160
468,2298,2140970,6212,2140970
469,2300,2141970,6212,2141970
469,2300,2142970,6212,2142970
469,2300,2143620,6212,2143620
469,2300,2143670,6212,2143670
469,2300,2143670,6212,2143670
469,2300,2144480,6212,2144480
469,2300,2145130,6212,2145130
469,2300,2145130,6212,2145130
469,2300,2146130,6212,2146130
469,2300,2147130,6212,2147130
469,2300,2147130,6212,2147130
469,2300,2147600,6212,2147600
469,2300,2148070,6212,2148070
470,2308,2149070,6212,2149070
470,2308,2149880,6212,2149880
470,2308,2150880,6212,2150880
470,2308,2150880,6212,2150880
470,2308,2151880,6212,2151880
470,2308,2152690,6212,2152690
470,2308,2152690,6212,2152690
470,2308,2153690,6212,2153690
470,2308,2153690,6212,2153690
470,2308,2154160,6212,2154160
470,2308,2155160,6212,2155160
471,2316,2156160,6212,2156160
471,2316,2156970,6212,2156970
471,2316,2157970,6212,2157970
471,2316,2158130,6212,2158130
471,2316,2159130,6212,2159130
471,2316,2160130,6212,2160130
471,2316,2161130,6212,2161130
472,2324,2169130,6212,2169130
473,2326,2170130,6212,2170130
473,2326,2170130,6212,2170130
473,2326,2170360,6212,2170360
473,2326,2171360,6212,2171360
473,2326,2171360,6212,2171360
473,2326,2172360,6212,2172360
473,2326,2173360,6212,2173360
474,2328,2174360,6212,2174360
474,2328,2174830,6212,2174830
474,2328,2175830,6212,2175830
474,2328,2175830,6212,2175830
475,2330,2176640,6212,2176640
475,2330,2176800,6212,2176800
475,2330,2177800,6212,2177800
