ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
722019.54,15.77,2.18,231754.54,5.06
721674.76,15.77,2.17,231743.95,5.06
721674.76,15.77,2.17,231743.95,5.06
721538.8,15.77,2.17,231773.06,5.07
721402.84,15.77,2.17,232477.08,5.08
721281.81,15.77,2.17,232109.48,5.07
721145.85,15.77,2.17,232109.74,5.08
721043.5,15.77,2.18,232505.17,5.09
720859.0,15.77,2.18,232169.32,5.08
720910.69,15.77,2.18,232227.97,5.08
720774.73,15.78,2.18,232227.77,5.08
720496.73,15.77,2.17,231922.09,5.08
720360.78,15.77,2.17,231922.09,5.08
720544.49,15.78,2.18,231949.76,5.08
720408.53,15.78,2.18,231935.13,5.08
720677.35,15.79,2.19,231923.51,5.08
720541.39,15.79,2.19,231922.09,5.08
720541.39,15.79,2.19,231899.82,5.08
720384.57,15.78,2.19,231744.84,5.08
720436.26,15.79,2.19,232554.57,5.1
720487.96,15.79,2.19,232818.77,5.1
720352.0,15.79,2.2,232799.16,5.1
720216.04,15.79,2.2,232715.87,5.1
719871.25,15.79,2.19,232285.57,5.09
719871.25,15.79,2.19,232310.5,5.09
719922.94,15.79,2.19,232310.5,5.1
719922.94,15.79,2.19,232310.5,5.1
719974.64,15.79,2.2,232310.5,5.1
720243.46,15.8,2.21,232310.5,5.1
720107.5,15.8,2.21,233074.9,5.11
719971.54,15.8,2.21,233074.71,5.12
719835.58,15.8,2.21,233074.71,5.12
720019.29,15.81,2.21,233094.92,5.12
719687.57,15.8,2.21,232834.99,5.11
719739.26,15.81,2.21,232828.38,5.11
719603.3,15.81,2.21,232820.7,5.11
719467.34,15.81,2.21,232814.78,5.12
719519.03,15.81,2.22,233494.18,5.13
719174.24,15.81,2.21,233122.18,5.12
719443.07,15.81,2.22,233476.53,5.13
719253.4,15.81,2.21,233309.56,5.13
719253.4,15.81,2.21,233305.94,5.13
718908.61,15.8,2.21,232915.81,5.12
718772.65,15.8,2.21,232916.07,5.12
718636.69,15.8,2.21,232812.9,5.12
718500.73,15.81,2.21,232778.73,5.12
718769.56,15.81,2.22,233042.72,5.13
718633.6,15.81,2.22,233023.11,5.13
718869.37,15.82,2.22,233307.95,5.13
718733.41,15.82,2.23,233307.76,5.14
718733.41,15.82,2.23,233347.09,5.14
718733.41,15.82,2.23,233347.09,5.14
718785.1,15.83,2.23,233347.09,5.14
718785.1,15.83,2.23,233392.7,5.14
718649.14,15.83,2.23,233392.7,5.14
718649.14,15.83,2.23,233392.7,5.14
718513.18,15.83,2.23,233425.36,5.14
718377.22,15.83,2.23,233415.37,5.14
718241.26,15.83,2.23,233716.33,5.15
717906.47,15.82,2.23,233453.61,5.14
717770.51,15.82,2.23,233185.02,5.14
717634.56,15.82,2.23,233317.59,5.14
717686.25,15.83,2.23,233317.77,5.15
717737.94,15.83,2.23,233317.4,5.15
717789.63,15.83,2.24,233317.4,5.15
718058.46,15.84,2.25,233322.66,5.15
717868.78,15.84,2.24,233245.99,5.15
717868.78,15.84,2.24,233200.37,5.15
717524.0,15.83,2.24,233195.1,5.15
717792.82,15.84,2.24,233195.1,5.15
717639.87,15.84,2.24,233045.12,5.14
717503.91,15.84,2.24,233526.98,5.15
717555.6,15.84,2.25,233782.15,5.16
717555.6,15.84,2.25,233782.15,5.16
717555.6,15.84,2.25,233763.54,5.16
717210.81,15.84,2.24,233261.3,5.15
717262.51,15.84,2.24,233977.75,5.17
717126.55,15.84,2.24,233977.56,5.17
717403.01,15.85,2.25,233977.56,5.17
717454.7,15.85,2.26,233977.56,5.17
717726.74,15.86,2.26,233993.53,5.17
717590.78,15.86,2.26,233977.56,5.17
717590.78,15.86,2.26,233925.84,5.17
717454.82,15.86,2.26,234265.93,5.18
717318.86,15.86,2.27,234317.35,5.18
717182.9,15.86,2.27,234937.33,5.2
717182.9,15.86,2.27,234937.33,5.2
716840.48,15.86,2.26,234542.75,5.19
716840.48,15.86,2.26,234542.75,5.19
717024.19,15.86,2.27,234542.56,5.19
716824.52,15.86,2.26,234455.6,5.19
716876.21,15.86,2.27,234455.6,5.19
716740.25,15.86,2.27,234455.6,5.19
716740.25,15.86,2.27,234455.6,5.19
716791.94,15.87,2.27,234486.09,5.19
716655.98,15.87,2.27,234483.51,5.19
716707.67,15.87,2.28,234483.06,5.19
716571.71,15.87,2.28,234513.05,5.19
716623.4,15.88,2.28,235513.52,5.22
716892.23,15.88,2.29,235513.33,5.22
716943.92,15.89,2.29,235513.33,5.22
716995.61,15.89,2.3,235513.33,5.22
716995.61,15.89,2.3,235486.49,5.22
716859.65,15.89,2.3,235510.86,5.22
716514.87,15.89,2.29,235494.51,5.22
716783.69,15.89,2.3,235486.49,5.22
716438.91,15.89,2.29,235486.49,5.22
716490.6,15.89,2.3,236071.22,5.24
716490.6,15.89,2.3,236037.29,5.24
716759.42,15.9,2.3,236130.87,5.24
716811.11,15.9,2.31,236390.38,5.24
716675.16,15.9,2.31,236370.76,5.25
716858.87,15.91,2.31,236601.57,5.25
716858.87,15.91,2.31,236633.06,5.25
716733.98,15.91,2.32,236023.67,5.24
716521.03,15.91,2.31,235704.56,5.23
716385.07,15.91,2.31,235704.36,5.23
716040.28,15.9,2.31,235703.41,5.24
715904.32,15.9,2.31,235717.52,5.24
716180.79,15.91,2.32,235704.27,5.24
716180.79,15.91,2.32,235704.27,5.24
716044.83,15.91,2.32,235704.54,5.24
716096.52,15.92,2.32,235890.39,5.24
715960.56,15.92,2.32,236232.49,5.25
715633.07,15.91,2.32,235823.98,5.24
715515.14,15.91,2.32,235807.43,5.24
715783.96,15.92,2.32,235881.91,5.25
715648.0,15.92,2.33,236111.53,5.25
715648.0,15.92,2.33,236099.44,5.25
715303.22,15.92,2.32,235752.44,5.25
715486.93,15.92,2.33,235752.25,5.25
715350.97,15.92,2.33,235752.25,5.25
715215.01,15.92,2.33,235766.4,5.25
715483.84,15.93,2.33,236104.37,5.26
715314.92,15.93,2.33,236257.07,5.26
715178.96,15.93,2.33,235904.95,5.25
715230.65,15.93,2.34,236112.33,5.26
714142.97,15.94,2.34,236112.14,5.27
714007.01,15.94,2.34,236009.23,5.27
713871.05,15.94,2.34,235879.14,5.27
713922.74,15.94,2.35,236918.08,5.29
713786.78,15.94,2.35,236918.08,5.29
713786.78,15.94,2.35,236918.08,5.29
713650.82,15.94,2.35,236879.72,5.29
713495.52,15.94,2.35,236721.72,5.29
713731.29,15.95,2.35,237019.31,5.3
713595.33,15.95,2.35,237019.12,5.3
713647.02,15.95,2.36,237019.12,5.3
713830.73,15.96,2.36,237019.12,5.3
713882.42,15.96,2.37,237030.46,5.3
713934.12,15.97,2.37,237028.43,5.3
713934.12,15.97,2.37,237080.67,5.3
713589.33,15.96,2.37,236703.86,5.29
713453.37,15.96,2.37,236694.55,5.3
713722.2,15.97,2.37,236694.55,5.3
713773.89,15.97,2.38,238143.75,5.33
713439.1,15.97,2.37,237657.17,5.32
713490.8,15.97,2.38,237252.98,5.31
713354.84,15.97,2.38,236868.6,5.3
713656.62,15.98,2.39,237635.68,5.32
713558.33,15.98,2.39,237437.38,5.32
713558.33,15.98,2.39,237482.99,5.32
713610.02,15.99,2.39,237606.1,5.32
713661.71,15.99,2.4,237703.72,5.33
713661.71,15.99,2.4,237658.11,5.33
713661.71,15.99,2.4,237747.09,5.33
713525.75,15.99,2.4,237746.89,5.33
713122.69,15.98,2.39,237345.66,5.32
712986.73,15.99,2.39,237345.65,5.32
712850.77,15.99,2.39,237444.25,5.32
712714.81,15.99,2.39,237389.01,5.32
712766.5,15.99,2.39,237352.01,5.32
713035.33,16.0,2.4,238034.73,5.34
713035.33,16.0,2.4,238028.87,5.34
713252.0,16.01,2.41,238187.63,5.34
713435.71,16.01,2.42,238272.26,5.35
713619.42,16.02,2.42,238628.89,5.36
713644.41,16.02,2.42,238604.85,5.36
713508.45,16.02,2.42,238604.65,5.36
713508.45,16.02,2.42,238657.53,5.36
713372.49,16.02,2.43,238657.53,5.36
713372.49,16.02,2.43,238647.9,5.36
713090.76,16.02,2.42,238369.76,5.35
713274.47,16.02,2.43,238460.5,5.36
713116.82,16.02,2.42,238303.27,5.35
713116.82,16.02,2.42,238303.27,5.35
712769.57,16.01,2.42,238249.51,5.35
712633.61,16.02,2.42,238224.01,5.35
712497.65,16.02,2.42,238175.18,5.35
712781.41,16.02,2.43,239389.61,5.38
712965.12,16.03,2.43,239474.24,5.38
712829.16,16.03,2.44,239600.8,5.39
712545.36,16.03,2.43,239030.69,5.38
712498.47,16.03,2.43,238993.1,5.38
712774.93,16.03,2.44,238992.91,5.38
712837.7,16.04,2.44,239283.47,5.38
712657.42,16.04,2.44,238942.17,5.38
712315.0,16.03,2.44,238942.17,5.38
712550.77,16.04,2.44,238947.54,5.38
712272.77,16.03,2.44,238717.25,5.37
712541.6,16.04,2.45,238714.56,5.37
712251.92,16.04,2.44,238391.81,5.37
712435.64,16.04,2.45,238389.13,5.37
712487.33,16.05,2.45,238634.96,5.37
712351.37,16.05,2.45,238676.85,5.38
712215.41,16.05,2.45,238484.34,5.37
712267.1,16.05,2.46,239961.99,5.41
712267.1,16.05,2.46,239961.99,5.41
712318.79,16.06,2.46,240085.1,5.41
712370.48,16.06,2.46,240182.72,5.41
712025.7,16.05,2.46,239807.89,5.41
712077.39,16.06,2.46,239808.07,5.41
712129.08,16.06,2.47,239807.69,5.41
711993.12,16.06,2.47,239807.69,5.41
711857.16,16.06,2.47,239850.06,5.41
711857.16,16.06,2.47,239850.06,5.41
712125.99,16.07,2.47,239849.37,5.41
712177.68,16.07,2.48,239883.58,5.41
712177.68,16.07,2.48,239935.82,5.42
712361.39,16.08,2.49,239859.93,5.41
712006.61,16.08,2.48,240803.52,5.44
711870.65,16.08,2.48,240728.53,5.44
712139.47,16.08,2.49,240728.33,5.44
712139.47,16.08,2.49,240718.71,5.44
712139.47,16.08,2.49,240718.71,5.44
712003.51,16.08,2.49,240718.71,5.44
712066.28,16.09,2.49,240334.17,5.43
712205.67,16.09,2.5,240330.21,5.43
712268.44,16.1,2.5,239945.66,5.42
712057.83,16.1,2.5,239591.7,5.42
711921.87,16.1,2.5,239591.7,5.42
712105.59,16.1,2.51,239597.11,5.42
712289.3,16.11,2.51,239603.96,5.42
712153.34,16.11,2.52,239727.94,5.42
712024.85,16.11,2.52,240883.56,5.45
711735.18,16.11,2.51,240599.47,5.44
711625.32,16.11,2.51,240334.77,5.44
711489.36,16.11,2.51,240335.03,5.44
711541.05,16.11,2.52,240393.68,5.44
711405.09,16.11,2.52,240393.48,5.44
711456.79,16.12,2.52,240393.48,5.45
711508.48,16.12,2.53,240393.48,5.45
711190.77,16.12,2.52,240126.32,5.44
711190.77,16.12,2.52,240126.32,5.44
711054.81,16.12,2.52,240168.69,5.44
710918.85,16.12,2.52,240152.3,5.44
710719.18,16.11,2.52,239970.91,5.44
710988.01,16.12,2.53,239969.5,5.44
711171.72,16.13,2.53,239944.93,5.44
711223.41,16.13,2.54,241227.05,5.47
711275.1,16.14,2.54,241227.23,5.47
711139.14,16.14,2.54,241226.85,5.47
711003.18,16.14,2.54,241271.26,5.48
711186.9,16.14,2.55,241263.24,5.48
710992.94,16.14,2.54,241047.95,5.47
710658.16,16.13,2.54,240718.8,5.47
710522.2,16.13,2.54,240707.26,5.47
710573.89,16.14,2.54,240682.41,5.47
710437.93,16.14,2.54,241431.28,5.48
710489.62,16.14,2.55,241553.73,5.49
710289.95,16.14,2.54,241530.67,5.49
709958.22,16.13,2.54,241208.04,5.48
709822.26,16.13,2.54,241208.3,5.48
709686.3,16.13,2.54,241105.13,5.48
709922.07,16.14,2.55,241104.94,5.48
709786.11,16.14,2.55,241104.94,5.48
709650.15,16.14,2.55,241197.95,5.49
709514.19,16.14,2.55,241195.24,5.49
709565.88,16.15,2.55,241105.04,5.49
709565.88,16.15,2.55,241105.04,5.49
709834.71,16.16,2.56,241844.6,5.5
709698.75,16.16,2.56,241616.26,5.5
709562.79,16.16,2.56,241856.53,5.51
709218.0,16.15,2.56,241738.2,5.51
709453.77,16.16,2.56,241738.01,5.51
709317.81,16.16,2.56,241738.01,5.51
709586.64,16.17,2.57,241761.11,5.51
709638.33,16.17,2.58,241752.86,5.51
709479.92,16.17,2.57,241594.2,5.51
709343.96,16.17,2.57,241579.6,5.51
709208.0,16.17,2.57,242090.32,5.52
708876.27,16.16,2.57,241743.47,5.51
708740.31,16.16,2.57,241672.43,5.51
708604.35,16.16,2.57,242213.37,5.53
708468.39,16.17,2.57,242213.64,5.53
708740.42,16.17,2.58,242518.49,5.53
708792.12,16.18,2.58,242518.67,5.54
708447.33,16.17,2.58,242110.27,5.53
708311.37,16.17,2.58,242109.89,5.53
708311.37,16.17,2.58,242109.89,5.53
708112.61,16.17,2.57,241899.87,5.52
708164.3,16.17,2.58,241899.87,5.52
708215.99,16.18,2.58,241903.94,5.53
708267.69,16.18,2.58,241907.93,5.53
708131.73,16.18,2.59,241899.87,5.53
707995.77,16.18,2.59,242685.78,5.55
707859.81,16.18,2.59,242602.87,5.55
707706.85,16.18,2.58,242452.27,5.54
707570.89,16.18,2.58,242452.07,5.54
707434.93,16.18,2.58,242452.07,5.55
707497.7,16.19,2.59,242067.53,5.54
707287.09,16.18,2.59,241713.57,5.53
707151.13,16.18,2.59,241713.57,5.53
707015.17,16.19,2.59,241731.56,5.53
707066.86,16.19,2.59,241716.96,5.53
706930.91,16.19,2.59,241713.57,5.54
706794.95,16.19,2.59,242101.57,5.55
706595.27,16.19,2.59,241989.99,5.54
706595.27,16.19,2.59,241989.99,5.54
706646.96,16.19,2.6,241971.19,5.54
706646.96,16.19,2.6,241971.19,5.54
706882.73,16.2,2.6,241948.3,5.54
706934.43,16.2,2.61,242330.7,5.55
706798.47,16.2,2.61,242330.96,5.56
707067.29,16.21,2.62,242560.52,5.56
706931.33,16.21,2.62,242560.32,5.56
706795.37,16.21,2.62,242560.32,5.56
706795.37,16.21,2.62,242560.32,5.56
706659.41,16.21,2.62,242560.32,5.57
706523.45,16.21,2.62,242723.63,5.57
706523.45,16.21,2.62,242723.63,5.57
706387.49,16.21,2.62,242584.73,5.57
706042.71,16.21,2.61,242312.01,5.56
705906.75,16.21,2.61,242287.6,5.56
705958.44,16.21,2.62,242614.3,5.57
705822.48,16.21,2.62,242456.51,5.57
705686.52,16.21,2.62,242456.32,5.57
705870.23,16.22,2.62,242456.32,5.57
705734.27,16.22,2.63,242493.66,5.57
705598.31,16.22,2.63,242485.38,5.57
705874.77,16.23,2.63,242456.32,5.57
705926.47,16.23,2.64,242988.51,5.59
705584.04,16.23,2.63,242752.99,5.58
705635.74,16.23,2.64,242663.1,5.58
705499.78,16.23,2.64,243229.5,5.6
705768.6,16.24,2.65,243252.5,5.6
705768.6,16.24,2.65,243252.5,5.6
705967.25,16.25,2.65,243177.5,5.6
705831.29,16.25,2.65,243177.3,5.6
705875.51,16.25,2.66,243124.96,5.6
705765.66,16.25,2.66,244031.7,5.62
705765.66,16.25,2.66,244031.7,5.62
705575.99,16.25,2.65,243849.11,5.62
705440.03,16.25,2.66,243849.11,5.62
705094.34,16.24,2.65,243449.62,5.61
705146.04,16.25,2.65,243449.62,5.61
704989.9,16.25,2.65,243287.45,5.61
704989.9,16.25,2.65,243287.45,5.61
704853.94,16.25,2.65,243305.48,5.61
704717.98,16.25,2.65,243293.12,5.61
704986.81,16.26,2.66,243287.45,5.61
704642.02,16.25,2.65,243704.79,5.62
704693.71,16.25,2.66,243779.85,5.62
704745.4,16.26,2.66,243847.53,5.63
704609.45,16.26,2.66,243847.34,5.63
704661.14,16.26,2.67,243847.34,5.63
704712.83,16.27,2.67,243847.34,5.63
704576.87,16.27,2.67,243914.52,5.63
704440.91,16.27,2.67,243847.34,5.63
704304.95,16.27,2.67,244610.81,5.65
704488.66,16.28,2.68,244610.61,5.65
704352.7,16.28,2.68,244610.61,5.65
704636.63,16.28,2.69,244339.83,5.65
704847.08,16.29,2.7,244867.3,5.66
704711.12,16.29,2.7,244916.09,5.66
704369.52,16.29,2.69,244695.94,5.66
704421.21,16.29,2.69,244669.93,5.66
704421.21,16.29,2.69,244669.93,5.66
704285.25,16.29,2.69,244647.14,5.66
704149.29,16.29,2.7,245168.07,5.67
703859.62,16.29,2.69,244883.98,5.67
703859.62,16.29,2.69,244883.98,5.67
703723.66,16.29,2.69,244838.62,5.67
703587.7,16.29,2.69,244877.63,5.67
703856.52,16.3,2.7,244877.43,5.67
704092.29,16.3,2.71,244877.43,5.67
704143.98,16.31,2.71,244884.34,5.67
704327.7,16.31,2.72,244879.69,5.67
703992.91,16.31,2.71,244877.43,5.67
704261.74,16.32,2.72,245202.97,5.68
704125.78,16.32,2.72,245099.15,5.68
703780.99,16.31,2.71,244992.43,5.68
703780.99,16.31,2.71,244992.43,5.68
703677.99,16.31,2.72,246154.83,5.71
703521.09,16.31,2.72,245917.41,5.7
703797.55,16.32,2.72,245917.22,5.7
703661.59,16.32,2.72,245917.22,5.7
703525.63,16.32,2.73,245973.0,5.71
703577.32,16.33,2.73,245947.34,5.71
703234.9,16.32,2.72,245943.72,5.71
703049.92,16.32,2.72,245748.32,5.7
702913.96,16.32,2.72,245740.79,5.7
702778.0,16.32,2.72,245740.6,5.71
703050.04,16.33,2.73,246519.16,5.72
702943.22,16.32,2.73,246413.34,5.72
702994.91,16.33,2.73,246402.92,5.72
703046.6,16.33,2.74,246541.91,5.73
703046.6,16.33,2.74,246613.14,5.73
703315.43,16.34,2.74,246613.14,5.73
702970.64,16.33,2.74,246733.38,5.73
703239.47,16.34,2.75,246730.7,5.73
703103.51,16.34,2.75,246615.53,5.73
702813.83,16.34,2.74,246324.79,5.73
702677.87,16.34,2.74,247263.02,5.75
702541.91,16.34,2.74,246641.33,5.74
702252.24,16.33,2.74,246315.31,5.73
702311.4,16.34,2.74,246212.42,5.73
702355.62,16.34,2.75,246641.56,5.74
702219.66,16.34,2.75,246641.36,5.74
702083.7,16.34,2.75,246641.36,5.74
702267.42,16.35,2.75,246644.88,5.74
702267.42,16.35,2.75,246644.88,5.74
702319.11,16.35,2.76,246642.81,5.74
702319.11,16.35,2.76,246632.54,5.74
702502.82,16.36,2.76,246781.73,5.75
702502.82,16.36,2.76,246781.73,5.75
702366.86,16.36,2.76,246808.48,5.75
702035.13,16.35,2.76,246523.51,5.74
701745.46,16.35,2.75,246185.6,5.74
701639.33,16.35,2.75,246076.27,5.73
701691.02,16.35,2.76,245976.55,5.73
701963.05,16.36,2.76,247372.11,5.77
701827.09,16.36,2.76,247347.43,5.77
702010.81,16.37,2.77,247577.02,5.77
701853.99,16.36,2.77,247418.36,5.77
701718.03,16.36,2.77,247315.45,5.77
701582.07,16.37,2.77,247315.45,5.77
701292.07,16.36,2.76,247025.45,5.76
701156.11,16.36,2.76,247025.71,5.76
701339.82,16.37,2.77,247194.63,5.77
701203.86,16.37,2.77,247194.44,5.77
701067.9,16.37,2.77,247194.43,5.77
700931.94,16.37,2.77,247194.43,5.77
700597.16,16.36,2.77,247056.98,5.77
700319.16,16.36,2.76,246778.96,5.76
700587.99,16.37,2.77,246840.27,5.77
700243.2,16.36,2.76,246816.67,5.77
700512.03,16.37,2.77,246778.96,5.77
700177.24,16.36,2.77,247597.91,5.79
700041.28,16.36,2.77,247597.72,5.79
700104.05,16.37,2.77,247213.17,5.78
699893.44,16.37,2.77,246859.21,5.77
699757.48,16.37,2.77,246859.21,5.77
699621.52,16.37,2.77,246883.65,5.78
699485.56,16.37,2.77,246327.43,5.76
699544.72,16.37,2.78,246123.84,5.76
699350.77,16.37,2.77,246020.89,5.76
699645.7,16.38,2.78,246747.47,5.78
699509.74,16.38,2.78,246728.61,5.78
699509.74,16.38,2.78,246728.61,5.78
699373.78,16.38,2.78,246723.03,5.78
699237.82,16.38,2.78,247017.67,5.79
699101.86,16.38,2.78,246768.34,5.78
698965.9,16.38,2.78,246723.03,5.78
698860.59,16.38,2.78,246620.08,5.78
698484.59,16.37,2.78,246214.35,5.77
698348.63,16.37,2.78,246214.35,5.77
698348.63,16.37,2.78,246214.35,5.77
698348.63,16.37,2.78,246188.72,5.77
698348.63,16.37,2.78,246188.72,5.77
698212.67,16.37,2.78,246188.72,5.77
697922.99,16.37,2.77,245878.17,5.77
697633.32,16.36,2.77,245575.63,5.76
697497.36,16.36,2.77,245580.72,5.76
697497.36,16.36,2.77,245558.72,5.76
697372.47,16.36,2.77,244949.32,5.75
697159.52,16.36,2.77,244630.21,5.74
697159.52,16.36,2.77,244547.25,5.74
696898.46,16.36,2.76,244267.28,5.73
696762.5,16.36,2.76,244267.77,5.73
696762.5,16.36,2.76,244364.51,5.74
696814.19,16.36,2.77,244358.94,5.74
696865.88,16.37,2.77,244358.94,5.74
697049.59,16.37,2.78,245054.48,5.76
696913.63,16.37,2.78,245009.91,5.76
696721.45,16.37,2.77,244937.57,5.76
696721.45,16.37,2.77,244960.9,5.76
696721.45,16.37,2.77,244944.67,5.76
696585.49,16.37,2.77,244944.47,5.76
695497.81,16.38,2.78,244944.28,5.77
695549.5,16.38,2.78,244944.28,5.77
695413.54,16.38,2.79,244944.28,5.77
695277.58,16.38,2.79,244979.88,5.77
695277.58,16.38,2.79,244998.57,5.77
695141.62,16.38,2.79,244985.48,5.77
694851.95,16.38,2.78,244592.1,5.76
694903.64,16.38,2.79,244569.57,5.77
694745.99,16.38,2.78,244457.56,5.76
694546.31,16.37,2.78,244321.5,5.76
694737.49,16.38,2.79,245166.12,5.78
694600.77,16.38,2.79,244999.05,5.78
694652.46,16.39,2.79,245122.16,5.78
694652.46,16.39,2.79,245122.16,5.78
694516.5,16.39,2.79,245079.97,5.78
694785.32,16.39,2.8,245154.45,5.78
694785.32,16.39,2.8,245154.45,5.78
693697.64,16.4,2.8,245154.25,5.8
693352.86,16.39,2.8,244976.86,5.79
693216.9,16.39,2.8,245036.86,5.8
693268.59,16.4,2.8,245036.67,5.8
693537.42,16.41,2.81,245036.67,5.8
693401.46,16.41,2.81,245058.84,5.8
693265.5,16.41,2.81,245043.25,5.8
693110.19,16.41,2.81,244885.25,5.8
693161.88,16.41,2.81,244878.67,5.8
693161.88,16.41,2.81,244878.67,5.8
693025.93,16.41,2.81,245243.28,5.81
692747.93,16.41,2.81,244935.63,5.8
692611.97,16.41,2.81,245075.4,5.81
692476.01,16.41,2.81,245176.28,5.81
692131.23,16.4,2.8,245006.92,5.81
692131.23,16.4,2.8,245006.92,5.81
692131.23,16.4,2.8,245006.92,5.81
691915.42,16.4,2.8,244791.11,5.8
691625.74,16.39,2.79,244506.84,5.79
691625.74,16.39,2.79,244506.84,5.79
691489.78,16.39,2.79,244506.65,5.8
691353.83,16.39,2.8,244506.64,5.8
691353.83,16.39,2.8,244506.64,5.8
691622.65,16.4,2.8,244567.81,5.8
691486.69,16.4,2.8,244576.38,5.8
691350.73,16.4,2.81,244533.21,5.8
691229.71,16.4,2.81,245547.54,5.83
691033.93,16.4,2.8,244691.66,5.81
691096.69,16.4,2.81,244698.36,5.81
691238.07,16.41,2.81,245206.64,5.82
691238.07,16.41,2.81,245206.64,5.82
691102.11,16.41,2.81,245126.13,5.82
691385.87,16.42,2.82,245122.91,5.82
691249.91,16.42,2.82,245042.39,5.82
691113.95,16.42,2.82,245000.5,5.82
691158.17,16.42,2.83,245623.66,5.84
690868.5,16.42,2.82,245381.57,5.83
690912.72,16.42,2.83,245436.42,5.83
690569.45,16.42,2.82,245081.37,5.83
690753.17,16.42,2.83,245166.01,5.83
690753.17,16.42,2.83,245166.01,5.83
690617.21,16.42,2.83,245250.55,5.83
690327.53,16.42,2.82,244964.08,5.83
690386.69,16.42,2.83,245303.49,5.84
690243.27,16.42,2.83,245077.05,5.83
690426.98,16.43,2.83,245323.15,5.84
690291.02,16.43,2.84,245246.23,5.84
690342.71,16.44,2.84,245369.34,5.84
690143.04,16.43,2.84,245217.25,5.84
690143.04,16.43,2.84,245244.33,5.84
690037.74,16.43,2.83,245140.51,5.84
690309.77,16.44,2.84,245407.75,5.84
690173.81,16.44,2.84,245407.55,5.85
690357.52,16.45,2.85,245407.55,5.85
690626.35,16.45,2.86,245478.48,5.85
690626.35,16.45,2.86,245456.48,5.85
690626.35,16.45,2.86,245456.54,5.85
690490.39,16.45,2.86,245445.48,5.85
690168.71,16.45,2.85,245147.93,5.84
690032.75,16.45,2.85,245103.28,5.84
690032.75,16.45,2.85,245125.54,5.84
689697.97,16.44,2.85,245871.61,5.86
689697.97,16.44,2.85,245873.2,5.86
689749.66,16.45,2.85,245555.81,5.86
689613.7,16.45,2.85,245555.61,5.86
689613.7,16.45,2.85,245538.86,5.86
689324.03,16.44,2.85,245296.77,5.85
689559.8,16.45,2.85,244928.28,5.84
689559.8,16.45,2.85,244928.28,5.84
689423.84,16.45,2.85,245842.45,5.87
689695.87,16.46,2.86,245842.45,5.87
689559.91,16.46,2.86,245842.45,5.87
689559.91,16.46,2.86,245861.19,5.87
689423.95,16.46,2.87,246007.16,5.87
689287.99,16.46,2.87,245861.19,5.87
689287.99,16.46,2.87,245861.19,5.87
689287.99,16.46,2.87,245861.19,5.87
689010.0,16.46,2.86,245678.87,5.87
688874.04,16.46,2.86,245770.35,5.87
689090.71,16.46,2.87,246684.64,5.89
689109.44,16.47,2.87,246622.38,5.89
689293.16,16.48,2.88,246707.01,5.9
689157.2,16.48,2.88,246791.56,5.9
689157.2,16.48,2.88,246791.56,5.9
689426.02,16.48,2.89,246866.04,5.9
689290.06,16.48,2.89,247021.38,5.91
689154.1,16.49,2.89,247021.18,5.91
689018.14,16.49,2.89,247021.18,5.91
688735.3,16.48,2.88,246676.62,5.9
688599.34,16.48,2.89,246676.62,5.9
688463.38,16.48,2.89,246693.33,5.91
688189.17,16.48,2.88,246399.85,5.9
688031.52,16.47,2.88,246246.73,5.9
688215.23,16.48,2.88,246235.62,5.9
688079.27,16.48,2.89,246230.01,5.9
687943.31,16.48,2.89,246695.92,5.91
687943.31,16.48,2.89,246666.97,5.91
687995.0,16.49,2.89,246695.86,5.91
687859.04,16.49,2.89,246592.95,5.91
687723.08,16.49,2.89,246592.95,5.91
687587.12,16.49,2.89,246592.76,5.91
687451.16,16.49,2.89,246592.76,5.91
687315.2,16.49,2.89,246592.76,5.92
687179.24,16.49,2.89,246637.22,5.92
687230.93,16.5,2.9,246599.14,5.92
687094.97,16.5,2.9,246592.76,5.92
687146.67,16.5,2.9,247064.23,5.93
687010.71,16.5,2.91,246959.65,5.93
687194.42,16.51,2.91,246959.65,5.93
687058.46,16.51,2.91,246959.65,5.93
686713.68,16.5,2.91,246686.92,5.93
686765.37,16.51,2.91,246686.92,5.93
686629.41,16.51,2.91,246686.92,5.93
686905.87,16.52,2.92,246686.92,5.93
686573.45,16.51,2.91,246737.63,5.93
686573.45,16.51,2.91,246769.45,5.93
686842.27,16.52,2.92,246772.28,5.93
686893.96,16.52,2.93,246956.55,5.94
686893.96,16.52,2.93,246942.44,5.94
