ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
619,2640,2378100,6212,2424100
619,2640,2379100,6212,2425100
619,2640,2379570,6212,2425570
619,2640,2379570,6212,2425570
619,2640,2380570,6212,2426570
620,2648,2381570,6212,2427570
620,2648,2381570,6212,2427570
620,2648,2381800,6212,2427800
620,2648,2382800,6212,2428800
620,2648,2382800,6212,2428800
620,2648,2382800,6212,2428800
620,2648,2383610,6212,2429610
620,2648,2384610,6212,2430610
620,2648,2385610,6212,2431610
620,2648,2386260,6212,2432260
620,2648,2386580,6212,2432580
620,2648,2386580,6212,2432580
620,2648,2387230,6212,2433230
620,2648,2388040,6212,2434040
620,2648,2388040,6212,2434040
620,2648,2389040,6212,2435040
620,2648,2389040,6212,2435040
620,2648,2389200,6212,2435200
621,2656,2390200,6212,2436200
621,2656,2390200,6212,2436200
621,2656,2390570,6212,2436570
621,2656,2390570,6212,2436570
621,2656,2391380,6212,2437380
621,2656,2391380,6212,2437380
621,2656,2391540,6212,2437540
621,2656,2392540,6212,2438540
621,2656,2393010,6212,2439010
621,2656,2393490,6212,2439490
621,2656,2394490,6212,2440490
621,2656,2394810,6212,2440810
622,2658,2395810,6212,2441810
622,2658,2396130,6212,2442130
622,2658,2396940,6212,2442940
623,2660,2397940,6212,2443940
623,2660,2398940,6212,2444940
623,2660,2399940,6212,2445940
623,2660,2400750,6212,2446750
624,2662,2401750,6212,2447750
624,2662,2402750,6212,2448750
624,2662,2403560,6212,2449560
624,2662,2404370,6212,2450370
624,2662,2405180,6212,2451180
624,2662,2406180,6212,2452180
624,2662,2406770,6212,2452770
625,2670,2407770,6212,2453770
625,2670,2408770,6212,2454770
625,2670,2409000,6212,2455000
625,2670,2410000,6212,2456000
625,2670,2410000,6212,2456000
625,2670,2410000,6212,2456000
626,2672,2410810,6212,2456810
627,2674,2411810,6212,2457810
627,2674,2412460,6212,2458460
628,2676,2412930,6212,2458930
628,2676,2413300,6212,2459300
628,2676,2414110,6212,2460110
628,2676,2414430,6212,2460430
628,2676,2415430,6212,2461430
628,2676,2416240,6212,2462240
628,2676,2417240,6212,2463240
628,2676,2418050,6212,2464050
628,2676,2419050,6212,2465050
629,2678,2419860,6212,2465860
629,2678,2420180,6212,2466180
629,2678,2421180,6212,2467180
629,2678,2421500,6212,2467500
629,2678,2422500,6212,2468500
629,2678,2422500,6212,2468500
629,2678,2422500,6212,2468500
629,2678,2422820,6212,2468820
629,2678,2423630,6212,2469630
629,2678,2423950,6212,2469950
629,2678,2424950,6212,2470950
630,2680,2425950,6212,2471950
631,2688,2426420,6212,2472420
631,2688,2426420,6212,2472420
631,2688,2427420,6212,2473420
632,2690,2427890,6212,2473890
632,2690,2428890,6212,2474890
632,2690,2429890,6212,2475890
632,2690,2430360,6212,2476360
632,2690,2431360,6212,2477360
633,2692,2431830,6212,2477830
633,2692,2432830,6212,2478830
633,2692,2433480,6212,2479480
633,2692,2433950,6212,2479950
633,2692,2434270,6212,2480270
634,2700,2435270,6212,2481270
634,2700,2436270,6212,2482270
634,2700,2436430,6212,2482430
634,2700,2437430,6212,2483430
634,2700,2438430,6212,2484430
634,2700,2439430,6212,2485430
634,2700,2440240,6212,2486240
634,2700,2440790,6212,2486790
634,2700,2441790,6212,2487790
634,2700,2442790,6212,2488790
634,2700,2442790,6212,2488790
635,2708,2443790,6212,2489790
635,2708,2444790,6212,2490790
635,2708,2445260,6212,2491260
636,2710,2446070,6212,2492070
636,2710,2446540,6212,2492540
636,2710,2447350,6212,2493350
636,2710,2447350,6212,2493350
636,2710,2448350,6212,2494350
636,2710,2449000,6212,2495000
636,2710,2449810,6212,2495810
636,2710,2450810,6212,2496810
637,2712,2451620,6212,2497620
637,2712,2452620,6212,2498620
637,2712,2452940,6212,2498940
637,2712,2453940,6212,2499940
637,2712,2453940,6212,2499940
638,2720,2454940,6212,2500940
638,2720,2455940,6212,2501940
638,2720,2456750,6212,2502750
638,2720,2457070,6212,2503070
638,2720,2458070,6212,2504070
638,2720,2458880,6212,2504880
638,2720,2459350,6212,2505350
638,2720,2459820,6212,2505820
639,2722,2460290,6212,2506290
639,2722,2460290,6212,2506290
639,2722,2461290,6212,2507290
639,2722,2461760,6212,2507760
639,2722,2462760,6212,2508760
639,2722,2463230,6212,2509230
640,2730,2464230,6212,2510230
641,2732,2464700,6212,2510700
641,2732,2464700,6212,2510700
641,2732,2465250,6212,2511250
641,2732,2466250,6212,2512250
641,2732,2467250,6212,2513250
641,2732,2468250,6212,2514250
641,2732,2469250,6212,2515250
641,2732,2469570,6212,2515570
641,2732,2470570,6212,2516570
641,2732,2470570,6212,2516570
641,2732,2471030,6212,2517030
641,2732,2471680,6212,2517680
642,2740,2472680,6212,2518680
642,2740,2473490,6212,2519490
642,2740,2474300,6212,2520300
642,2740,2474300,6212,2520300
642,2740,2475300,6212,2521300
642,2740,2476110,6212,2522110
642,2740,2477110,6212,2523110
642,2740,2478110,6212,2524110
642,2740,2478920,6212,2524920
642,2740,2479510,6212,2525510
643,2742,2480510,6212,2526510
643,2742,2481510,6212,2527510
644,2744,2482320,6212,2528320
645,2752,2483320,6212,2529320
645,2752,2484320,6212,2530320
645,2752,2485320,6212,2531320
645,2752,2486130,6212,2532130
645,2752,2487130,6212,2533130
645,2752,2487590,6212,2533590
645,2752,2488590,6212,2534590
645,2752,2489400,6212,2535400
646,2754,2490210,6212,2536210
646,2754,2491210,6212,2537210
646,2754,2491210,6212,2537210
646,2754,2491210,6212,2537210
646,2754,2492210,6212,2538210
646,2754,2493210,6212,2539210
646,2754,2494210,6212,2540210
647,2762,2494680,6212,2540680
648,2764,2495680,6212,2541680
648,2764,2496680,6212,2542680
648,2764,2496790,6212,2542790
648,2764,2497790,6212,2543790
648,2764,2498790,6212,2544790
648,2764,2499790,6212,2545790
648,2764,2500790,6212,2546790
649,2772,2501790,6212,2547790
649,2772,2502260,6212,2548260
649,2772,2503260,6212,2549260
649,2772,2504070,6212,2550070
649,2772,2504440,6212,2550440
649,2772,2504910,6212,2550910
649,2772,2505370,6212,2551370
649,2772,2505690,6212,2551690
649,2772,2505690,6212,2551690
649,2772,2505690,6212,2551690
649,2772,2505850,6212,2551850
649,2772,2505850,6212,2551850
649,2772,2506850,6212,2552850
650,2774,2507660,6212,2553660
650,2774,2508660,6212,2554660
650,2774,2509660,6212,2555660
650,2774,2509660,6212,2555660
650,2774,2510660,6212,2556660
651,2782,2511130,6212,2557130
651,2782,2512130,6212,2558130
651,2782,2512600,6212,2558600
651,2782,2512600,6212,2558600
651,2782,2512600,6212,2558600
651,2782,2513600,6212,2559600
651,2782,2514070,6212,2560070
651,2782,2514070,6212,2560070
652,2784,2514300,6212,2560300
652,2784,2515300,6212,2561300
652,2784,2515300,6212,2561300
652,2784,2516110,6212,2562110
652,2784,2517110,6212,2563110
652,2784,2517430,6212,2563430
653,2786,2517900,6212,2563900
653,2786,2518900,6212,2564900
653,2786,2518900,6212,2564900
654,2794,2519900,6212,2565900
654,2794,2520450,6212,2566450
654,2794,2520450,6212,2566450
654,2794,2520450,6212,2566450
654,2794,2520920,6212,2566920
654,2794,2521920,6212,2567920
654,2794,2521920,6212,2567920
655,2796,2522920,6212,2568920
655,2796,2523730,6212,2569730
656,2798,2524540,6212,2570540
656,2798,2524540,6212,2570540
656,2798,2525540,6212,2571540
656,2798,2526540,6212,2572540
656,2798,2527010,6212,2573010
656,2798,2528010,6212,2574010
656,2798,2528010,6212,2575010
656,2798,2528480,6212,2575480
656,2798,2528480,6212,2575480
656,2798,2528800,6212,2575800
656,2798,2528800,6212,2575800
656,2798,2528800,6212,2575800
656,2798,2529610,6212,2576610
656,2798,2530090,6212,2577090
657,2800,2530320,6212,2577320
657,2800,2531320,6212,2578320
657,2800,2531320,6212,2578320
657,2800,2532320,6212,2579320
657,2800,2533320,6212,2580320
657,2800,2533480,6212,2580480
657,2800,2534480,6212,2581480
657,2800,2534480,6212,2581480
657,2800,2534940,6212,2581940
657,2800,2535590,6212,2582590
657,2800,2536590,6212,2583590
657,2800,2537050,6212,2584050
657,2800,2537860,6212,2584860
657,2800,2538670,6212,2585670
657,2800,2538670,6212,2585670
658,2808,2539670,6212,2586670
658,2808,2540670,6212,2587670
658,2808,2541670,6212,2588670
658,2808,2542670,6212,2589670
659,2810,2543670,6212,2590670
659,2810,2543670,6212,2591670
659,2810,2544140,6212,2592140
659,2810,2544950,6212,2592950
659,2810,2545950,6212,2593950
659,2810,2546950,6212,2594950
659,2810,2547950,6212,2595950
659,2810,2547950,6212,2595950
659,2810,2548270,6212,2596270
659,2810,2548430,6212,2596430
659,2810,2549430,6212,2597430
659,2810,2550430,6212,2598430
659,2810,2550430,6212,2598430
660,2818,2551080,6212,2599080
660,2818,2551080,6212,2599080
660,2818,2552080,6212,2600080
660,2818,2552550,6212,2600550
660,2818,2553550,6212,2601550
660,2818,2554550,6212,2602550
660,2818,2555360,6212,2603360
660,2818,2556360,6212,2604360
660,2818,2557010,6212,2605010
661,2826,2565010,6212,2613010
662,2828,2566010,6212,2614010
663,2836,2567010,6212,2615010
663,2836,2567010,6212,2615010
663,2836,2568010,6212,2616010
663,2836,2568010,6212,2616010
663,2836,2569010,6212,2617010
663,2836,2569330,6212,2617330
663,2836,2570330,6212,2618330
663,2836,2570330,6212,2618330
663,2836,2571330,6212,2619330
663,2836,2571330,6212,2619330
663,2836,2572330,6212,2620330
663,2836,2573330,6212,2621330
663,2836,2574330,6212,2622330
663,2836,2574330,6212,2622330
663,2836,2574330,6212,2622330
663,2836,2574330,6212,2622330
663,2836,2575330,6212,2623330
663,2836,2575330,6212,2623330
663,2836,2575330,6212,2623330
663,2836,2576140,6212,2624140
663,2836,2577140,6212,2625140
663,2836,2577460,6212,2625460
663,2836,2578270,6212,2626270
663,2836,2578590,6212,2626590
663,2836,2579400,6212,2627400
664,2844,2580400,6212,2628400
664,2844,2581400,6212,2629400
664,2844,2581400,6212,2629870
664,2844,2582400,6212,2630870
664,2844,2582400,6212,2631340
664,2844,2582400,6212,2631340
664,2844,2582510,6212,2631450
664,2844,2583510,6212,2632450
664,2844,2584320,6212,2633260
665,2846,2585130,6212,2634070
665,2846,2585720,6212,2634660
665,2846,2586720,6212,2635660
665,2846,2586720,6212,2635660
665,2846,2587720,6212,2636660
665,2846,2588530,6212,2637470
665,2846,2588530,6212,2637470
666,2854,2589530,6212,2638470
666,2854,2589530,6212,2646470
666,2854,2590530,6212,2647470
666,2854,2590530,6212,2648280
666,2854,2591530,6212,2649280
666,2854,2591530,6212,2649280
666,2854,2591530,6212,2649280
666,2854,2592180,6212,2649930
666,2854,2592340,6212,2650090
666,2854,2592810,6212,2650560
666,2854,2593810,6212,2651560
666,2854,2593810,6212,2652210
667,2862,2594810,6212,2653210
667,2862,2594810,6212,2653210
667,2862,2595810,6212,2654210
667,2862,2596280,6212,2654680
667,2862,2596600,6212,2655000
667,2862,2597600,6212,2656000
667,2862,2598600,6212,2657000
667,2862,2599600,6212,2658000
668,2864,2600600,6212,2659000
668,2864,2600920,6212,2659320
669,2866,2601920,6212,2660320
669,2866,2602570,6212,2660970
669,2866,2603380,6212,2661780
669,2866,2604380,6212,2662780
669,2866,2604840,6212,2663240
669,2866,2604840,6212,2663240
669,2866,2605840,6212,2664240
669,2866,2605890,6212,2664290
669,2866,2606890,6212,2665290
669,2866,2606890,6212,2666290
669,2866,2607360,6212,2666760
669,2866,2607360,6212,2667760
670,2868,2608360,6212,2668760
670,2868,2609360,6212,2669760
670,2868,2609680,6212,2670080
670,2868,2610680,6212,2671080
670,2868,2611680,6212,2672080
671,2876,2612150,6212,2672550
671,2876,2612620,6212,2673020
671,2876,2613620,6212,2674020
671,2876,2614620,6212,2675020
671,2876,2615430,6212,2675830
671,2876,2616430,6212,2676830
671,2876,2616430,6212,2677300
672,2878,2617430,6212,2678300
672,2878,2617660,6212,2678530
672,2878,2618660,6212,2679530
672,2878,2619660,6212,2680530
672,2878,2620660,6212,2681530
672,2878,2620980,6212,2681850
672,2878,2620980,6212,2681850
673,2886,2621980,6212,2682850
673,2886,2622980,6212,2683850
673,2886,2623980,6212,2684850
673,2886,2624980,6212,2685850
673,2886,2625980,6212,2686850
673,2886,2626980,6212,2687850
673,2886,2627980,6212,2688850
673,2886,2628790,6212,2689660
673,2886,2629790,6212,2690660
673,2886,2630790,6212,2691660
674,2888,2631440,6212,2692310
675,2896,2632440,6212,2693310
675,2896,2632910,6212,2693780
675,2896,2633380,6212,2694250
675,2896,2633700,6212,2694570
675,2896,2634700,6212,2695570
675,2896,2635510,6212,2696380
675,2896,2636510,6212,2697380
675,2896,2637510,6212,2698380
675,2896,2638320,6212,2699190
675,2896,2639320,6212,2700190
675,2896,2639790,6212,2700660
676,2898,2640110,6212,2700980
676,2898,2641110,6212,2701980
676,2898,2641110,6212,2701980
676,2898,2641110,6212,2701980
676,2898,2642110,6212,2702980
676,2898,2642580,6212,2703450
676,2898,2643580,6212,2704450
676,2898,2644580,6212,2705450
677,2900,2645580,6212,2706450
677,2900,2646050,6212,2706920
677,2900,2647050,6212,2707920
678,2908,2648050,6212,2708920
678,2908,2649050,6212,2709920
678,2908,2650050,6212,2710920
678,2908,2651050,6212,2711920
678,2908,2652050,6212,2712920
678,2908,2652860,6212,2713730
678,2908,2653320,6212,2714190
678,2908,2653970,6212,2714840
679,2910,2654970,6212,2715840
679,2910,2655970,6212,2716840
679,2910,2655970,6212,2716840
679,2910,2656130,6212,2717000
679,2910,2656450,6212,2717320
679,2910,2656450,6212,2717320
679,2910,2657450,6212,2718320
679,2910,2658450,6212,2719320
680,2912,2658820,6212,2719690
680,2912,2659820,6212,2720690
680,2912,2660630,6212,2721500
680,2912,2661100,6212,2721970
681,2920,2662100,6212,2722970
681,2920,2662750,6212,2723620
681,2920,2663560,6212,2724430
681,2920,2664030,6212,2724900
682,2922,2665030,6212,2725900
682,2922,2665260,6212,2726130
682,2922,2666070,6212,2726940
682,2922,2666540,6212,2727410
682,2922,2667350,6212,2728220
682,2922,2668160,6212,2729030
682,2922,2668970,6212,2729840
682,2922,2669970,6212,2730840
682,2922,2669970,6212,2730840
682,2922,2670620,6212,2731490
682,2922,2671620,6212,2732490
683,2930,2672620,6212,2733490
683,2930,2673430,6212,2734300
683,2930,2674430,6212,2735300
683,2930,2675430,6212,2736300
683,2930,2676430,6212,2737300
683,2930,2677430,6212,2738300
684,2932,2678430,6212,2739300
684,2932,2678750,6212,2739620
684,2932,2679750,6212,2740620
684,2932,2680220,6212,2741090
684,2932,2681220,6212,2742090
685,2940,2682220,6212,2743090
685,2940,2683030,6212,2743900
685,2940,2684030,6212,2744900
686,2942,2684500,6212,2745370
686,2942,2685500,6212,2746370
686,2942,2686500,6212,2747370
686,2942,2687310,6212,2748180
687,2950,2688310,6212,2749180
687,2950,2688310,6212,2749640
687,2950,2689120,6212,2750450
687,2950,2689930,6212,2751260
687,2950,2690250,6212,2751580
687,2950,2691250,6212,2752580
687,2950,2692060,6212,2753390
687,2950,2692870,6212,2754200
687,2950,2692870,6212,2755010
687,2950,2693870,6212,2756010
687,2950,2694340,6212,2756480
687,2950,2695340,6212,2757480
687,2950,2696150,6212,2758290
687,2950,2696620,6212,2758760
687,2950,2697430,6212,2759570
687,2950,2698240,6212,2760380
687,2950,2698240,6212,2761380
687,2950,2698400,6212,2761540
687,2950,2699400,6212,2762540
687,2950,2699870,6212,2763010
687,2950,2700680,6212,2763820
688,2954,2701680,6212,2764820
689,2962,2702330,6212,2765470
689,2962,2702980,6212,2766120
689,2962,2703790,6212,2766930
689,2962,2703790,6212,2766930
689,2962,2704790,6212,2767930
689,2962,2705790,6212,2768930
689,2962,2706790,6212,2769930
689,2962,2707790,6212,2770930
689,2962,2708600,6212,2771740
689,2962,2708830,6212,2771970
689,2962,2709830,6212,2772970
689,2962,2710830,6212,2773970
690,2964,2711830,6212,2774970
690,2964,2712830,6212,2775970
690,2964,2713640,6212,2776780
690,2964,2713960,6212,2777100
691,2972,2714960,6212,2778100
692,2974,2715770,6212,2778910
692,2974,2716770,6212,2779910
692,2974,2717580,6212,2780720
692,2974,2718580,6212,2781720
692,2974,2719390,6212,2782530
692,2974,2720200,6212,2783340
692,2974,2721200,6212,2784340
692,2974,2722200,6212,2785340
693,2976,2723200,6212,2786340
693,2976,2724200,6212,2787340
694,2984,2724660,6212,2787800
694,2984,2725130,6212,2788270
695,2988,2725940,6212,2789080
695,2988,2726410,6212,2789550
695,2988,2726870,6212,2790010
695,2988,2726870,6212,2790010
695,2988,2727190,6212,2790330
695,2988,2727660,6212,2790800
695,2988,2728660,6212,2791800
695,2988,2729660,6212,2792800
695,2988,2730130,6212,2793270
695,2988,2731130,6212,2794270
695,2988,2732130,6212,2795270
695,2988,2732130,6212,2795270
695,2988,2732940,6212,2796080
695,2988,2733940,6212,2797080
695,2988,2734170,6212,2797310
695,2988,2734820,6212,2797960
695,2988,2735280,6212,2798420
696,2996,2736280,6212,2799420
696,2996,2737280,6212,2800420
696,2996,2738280,6212,2801420
696,2996,2739280,6212,2802420
696,2996,2739280,6212,2802420
696,2996,2739750,6212,2802890
696,2996,2740560,6212,2803700
697,2998,2741560,6212,2804700
697,2998,2741560,6212,2805510
697,2998,2742560,6212,2806510
697,2998,2743560,6212,2807510
697,2998,2743560,6212,2808510
697,2998,2744370,6212,2809320
697,2998,2744370,6212,2810320
697,2998,2745180,6212,2811130
697,2998,2746180,6212,2812130
698,3006,2747180,6212,2813130
698,3006,2747830,6212,2813780
698,3006,2747830,6212,2813780
698,3006,2748640,6212,2814590
698,3006,2749450,6212,2815400
698,3006,2749450,6212,2815400
699,3008,2749770,6212,2815720
699,3008,2750000,6212,2815950
699,3008,2750000,6212,2815950
699,3008,2751000,6212,2816950
699,3008,2751000,6212,2816950
699,3008,2751000,6212,2817950
699,3008,2752000,6212,2818950
699,3008,2753000,6212,2819950
699,3008,2753470,6212,2820420
699,3008,2754280,6212,2821230
699,3008,2754510,6212,2821460
699,3008,2755160,6212,2822110
700,3016,2756160,6212,2823110
700,3016,2757160,6212,2824110
700,3016,2757970,6212,2824920
700,3016,2758780,6212,2825730
700,3016,2759780,6212,2826730
700,3016,2760590,6212,2827540
700,3016,2760590,6212,2828010
700,3016,2760730,6212,2828150
700,3016,2761540,6212,2828960
700,3016,2762350,6212,2829770
701,3018,2763350,6212,2830770
701,3018,2764350,6212,2831770
702,3026,2764810,6212,2832230
702,3026,2765810,6212,2833230
702,3026,2765810,6212,2834230
702,3026,2766130,6212,2834550
702,3026,2766130,6212,2835550
702,3026,2766610,6212,2836030
702,3026,2767610,6212,2837030
702,3026,2767610,6212,2838030
702,3026,2768610,6212,2839030
702,3026,2769610,6212,2840030
702,3026,2770420,6212,2840840
702,3026,2771230,6212,2841650
702,3026,2772040,6212,2842460
703,3034,2773040,6212,2843460
703,3034,2773040,6212,2843460
703,3034,2773040,6212,2844460
703,3034,2773510,6212,2844930
703,3034,2773510,6212,2845930
703,3034,2774320,6212,2846740
703,3034,2774320,6212,2847110
703,3034,2775320,6212,2848110
703,3034,2776130,6212,2848920
703,3034,2776130,6212,2848920
703,3034,2776130,6212,2848920
703,3034,2776130,6212,2848920
703,3034,2776450,6212,2849240
703,3034,2776450,6212,2849240
703,3034,2777450,6212,2850240
703,3034,2777680,6212,2850470
704,3036,2778150,6212,2850940
704,3036,2778960,6212,2851750
704,3036,2779960,6212,2852750
704,3036,2779960,6212,2853750
704,3036,2779960,6212,2853750
704,3036,2779960,6212,2853750
704,3036,2780610,6212,2854400
704,3036,2780930,6212,2854720
705,3044,2781930,6212,2855720
705,3044,2782400,6212,2856190
705,3044,2783400,6212,2857190
706,3046,2784400,6212,2858190
706,3046,2785400,6212,2859190
706,3046,2785400,6212,2859190
706,3046,2786400,6212,2860190
706,3046,2787400,6212,2861190
706,3046,2787870,6212,2861660
706,3046,2788190,6212,2861980
706,3046,2788650,6212,2862440
707,3048,2789120,6212,2862910
707,3048,2790120,6212,2863910
707,3048,2790120,6212,2864910
707,3048,2790120,6212,2865910
707,3048,2791120,6212,2866910
707,3048,2792120,6212,2867910
708,3056,2792770,6212,2868560
709,3058,2793320,6212,2869110
709,3058,2794320,6212,2870110
710,3060,2795320,6212,2871110
710,3060,2795790,6212,2871580
710,3060,2796790,6212,2872580
710,3060,2797790,6212,2873580
710,3060,2798790,6212,2874580
710,3060,2799790,6212,2875580
710,3060,2800020,6212,2875810
710,3060,2800830,6212,2876620
711,3068,2801830,6212,2877620
711,3068,2802830,6212,2878620
711,3068,2803640,6212,2879430
711,3068,2804640,6212,2880430
712,3070,2805640,6212,2881430
712,3070,2806640,6212,2882430
712,3070,2807640,6212,2883430
712,3070,2808640,6212,2884430
712,3070,2809640,6212,2885430
712,3070,2810110,6212,2885900
712,3070,2811110,6212,2886900
712,3070,2811580,6212,2887370
713,3078,2811900,6212,2887690
713,3078,2812900,6212,2888690
713,3078,2813370,6212,2889160
714,3080,2814180,6212,2889970
714,3080,2814650,6212,2890440
714,3080,2814650,6212,2890910
714,3080,2815650,6212,2891910
714,3080,2816120,6212,2892380
714,3080,2816120,6212,2893380
714,3080,2817120,6212,2894380
714,3080,2817930,6212,2895190
715,3088,2818930,6212,2896190
715,3088,2819930,6212,2897190
715,3088,2820930,6212,2898190
715,3088,2821250,6212,2898510
715,3088,2821250,6212,2898510
715,3088,2822250,6212,2899510
715,3088,2823250,6212,2900510
715,3088,2824250,6212,2901510
716,3090,2825060,6212,2902320
716,3090,2825870,6212,2903130
716,3090,2826680,6212,2903940
716,3090,2827150,6212,2904410
717,3092,2828150,6212,2905410
717,3092,2829150,6212,2906410
717,3092,2829960,6212,2907220
718,3094,2830960,6212,2908220
718,3094,2830960,6212,2908220
718,3094,2831960,6212,2909220
718,3094,2831960,6212,2910220
718,3094,2832610,6212,2910870
718,3094,2832840,6212,2911100
718,3094,2833840,6212,2912100
719,3096,2834650,6212,2912910
719,3096,2835650,6212,2913910
720,3104,2836120,6212,2914380
720,3104,2836930,6212,2915190
720,3104,2837400,6212,2915660
720,3104,2837400,6212,2915660
720,3104,2838210,6212,2916470
720,3104,2839210,6212,2917470
720,3104,2839690,6212,2917950
720,3104,2840690,6212,2918950
720,3104,2841160,6212,2919420
721,3112,2849160,6212,2927420
722,3120,2850160,6212,2928420
722,3120,2850630,6212,2928890
722,3120,2851630,6212,2929890
723,3122,2852100,6212,2930360
723,3122,2853100,6212,2931360
723,3122,2853100,6212,2931360
723,3122,2853100,6212,2931360
723,3122,2853100,6212,2932360
723,3122,2853420,6212,2932680
723,3122,2853420,6212,2933680
723,3122,2854230,6212,2934490
724,3124,2855230,6212,2935490
724,3124,2855880,6212,2936140
724,3124,2856350,6212,2936610
724,3124,2857160,6212,2937420
724,3124,2858160,6212,2938420
724,3124,2859160,6212,2939420
724,3124,2859160,6212,2939420
724,3124,2859630,6212,2939890
724,3124,2860100,6212,2940360
724,3124,2860910,6212,2941170
724,3124,2861910,6212,2942170
725,3132,2862910,6212,2943170
725,3132,2862910,6212,2943640
725,3132,2862910,6212,2944450
725,3132,2863140,6212,2944680
725,3132,2864140,6212,2945680
725,3132,2865140,6212,2946680
725,3132,2866140,6212,2947680
725,3132,2866140,6212,2948680
725,3132,2867140,6212,2949680
725,3132,2867610,6212,2950150
725,3132,2868080,6212,2950620
726,3140,2869080,6212,2951620
726,3140,2869550,6212,2952090
726,3140,2869550,6212,2952090
726,3140,2870550,6212,2953090
726,3140,2871550,6212,2954090
726,3140,2871550,6212,2954090
726,3140,2872200,6212,2954740
726,3140,2872200,6212,2954740
726,3140,2872200,6212,2954740
726,3140,2872670,6212,2955210
726,3140,2872990,6212,2955530
726,3140,2872990,6212,2956530
727,3142,2873450,6212,2956990
727,3142,2873450,6212,2956990
727,3142,2874450,6212,2957990
727,3142,2874450,6212,2957990
727,3142,2874450,6212,2957990
727,3142,2875260,6212,2958800
728,3150,2876260,6212,2959800
728,3150,2877260,6212,2960800
728,3150,2878070,6212,2961610
728,3150,2878540,6212,2962080
728,3150,2879540,6212,2963080
729,3152,2880540,6212,2964080
729,3152,2880540,6212,2964080
729,3152,2881540,6212,2965080
729,3152,2881540,6212,2965080
729,3152,2882350,6212,2965890
729,3152,2883350,6212,2966890
729,3152,2884350,6212,2967890
729,3152,2885350,6212,2968890
729,3152,2886160,6212,2969700
730,3154,2886630,6212,2970170
731,3162,2887630,6212,2971170
731,3162,2888630,6212,2972170
731,3162,2888630,6212,2972170
731,3162,2889630,6212,2973170
731,3162,2890090,6212,2973630
731,3162,2891090,6212,2974630
731,3162,2891530,6212,2975070
731,3162,2892340,6212,2975880
731,3162,2893340,6212,2976880
731,3162,2894340,6212,2977880
731,3162,2895340,6212,2978880
731,3162,2895340,6212,2978880
731,3162,2896150,6212,2979690
731,3162,2896960,6212,2980500
731,3162,2897430,6212,2980970
731,3162,2897430,6212,2981970
731,3162,2898430,6212,2982970
732,3164,2899430,6212,2983970
732,3164,2900430,6212,2984970
733,3172,2901430,6212,2985970
733,3172,2901900,6212,2986440
734,3174,2902900,6212,2987440
734,3174,2903900,6212,2988440
734,3174,2903900,6212,2988440
734,3174,2904370,6212,2988910
734,3174,2905370,6212,2989910
734,3174,2906370,6212,2990910
734,3174,2906600,6212,2991140
734,3174,2907600,6212,2992140
734,3174,2908070,6212,2992610
734,3174,2909070,6212,2993610
735,3176,2909880,6212,2994420
735,3176,2909880,6212,2995420
735,3176,2909880,6212,2995420
735,3176,2910880,6212,2996420
735,3176,2911100,6212,2996640
735,3176,2912100,6212,2997640
735,3176,2912910,6212,2998450
735,3176,2912910,6212,2998450
735,3176,2913910,6212,2999450
736,3184,2914910,6212,3000450
737,3186,2915910,6212,3001450
737,3186,2916910,6212,3002450
737,3186,2917910,6212,3003450
737,3186,2918720,6212,3004260
737,3186,2919720,6212,3005260
737,3186,2919720,6212,3005260
737,3186,2920090,6212,3005630
737,3186,2920320,6212,3005860
737,3186,2921320,6212,3006860
737,3186,2922130,6212,3007670
737,3186,2922130,6212,3015670
737,3186,2922940,6212,3016480
737,3186,2923940,6212,3017480
737,3186,2923940,6212,3018480
737,3186,2924940,6212,3019480
737,3186,2925940,6212,3020480
737,3186,2926590,6212,3021130
738,3194,2927590,6212,3022130
738,3194,2927910,6212,3022450
739,3196,2928720,6212,3023260
739,3196,2929530,6212,3024070
740,3200,2930530,6212,3025070
740,3200,2931530,6212,3026070
740,3200,2932530,6212,3027070
740,3200,2933530,6212,3028070
740,3200,2933530,6212,3029070
740,3200,2934530,6212,3030070
740,3200,2935530,6212,3031070
740,3200,2936340,6212,3031880
740,3200,2937150,6212,3032690
740,3200,2937960,6212,3033500
740,3200,2937960,6212,3034500
740,3200,2937960,6212,3034970
740,3200,2938960,6212,3035970
740,3200,2938960,6212,3035970
740,3200,2939770,6212,3036780
741,3202,2940580,6212,3037590
742,3210,2941580,6212,3038590
742,3210,2942390,6212,3039400
742,3210,2942860,6212,3039870
742,3210,2943020,6212,3040030
