ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
790,2828,2201200,6212,2201200
790,2828,2201670,6212,2201670
790,2828,2202670,6212,2202670
790,2828,2202670,6212,2202670
790,2828,2203670,6212,2203670
790,2828,2204140,6212,2204140
790,2828,2204140,6212,2204140
790,2828,2205140,6212,2205140
790,2828,2206140,6212,2206140
790,2828,2206950,6212,2206950
791,2836,2207950,6212,2207950
791,2836,2208320,6212,2208320
791,2836,2209320,6212,2209320
791,2836,2210130,6212,2210130
791,2836,2211130,6212,2211130
791,2836,2211130,6212,2211130
791,2836,2211780,6212,2211780
791,2836,2211780,6212,2211780
791,2836,2211780,6212,2211780
791,2836,2212780,6212,2212780
791,2836,2213780,6212,2213780
791,2836,2214100,6212,2214100
792,2844,2215100,6212,2215100
792,2844,2215100,6212,2215100
792,2844,2215750,6212,2215750
793,2852,2223750,6212,2223750
793,2852,2223750,6212,2223750
793,2852,2224560,6212,2224560
793,2852,2224880,6212,2224880
793,2852,2224880,6212,2224880
793,2852,2225880,6212,2225880
793,2852,2226100,6212,2226100
793,2852,2226100,6212,2226100
793,2852,2226750,6212,2226750
793,2852,2227750,6212,2227750
793,2852,2228750,6212,2228750
793,2852,2229750,6212,2229750
793,2852,2229980,6212,2229980
793,2852,2229980,6212,2229980
793,2852,2229980,6212,2229980
794,2860,2230980,6212,2230980
794,2860,2231980,6212,2231980
794,2860,2231980,6212,2231980
794,2860,2232790,6212,2232790
794,2860,2232790,6212,2232790
794,2860,2233790,6212,2233790
794,2860,2234790,6212,2234790
794,2860,2235260,6212,2235260
794,2860,2236260,6212,2236260
794,2860,2237260,6212,2237260
794,2860,2238070,6212,2238070
794,2860,2238070,6212,2238070
794,2860,2238540,6212,2238540
795,2868,2239350,6212,2239350
795,2868,2239350,6212,2239350
795,2868,2240160,6212,2240160
795,2868,2240160,6212,2240160
795,2868,2241160,6212,2241160
795,2868,2242160,6212,2242160
795,2868,2242160,6212,2242160
795,2868,2242160,6212,2242160
795,2868,2243160,6212,2243160
795,2868,2244160,6212,2244160
795,2868,2244970,6212,2244970
795,2868,2245440,6212,2245440
796,2876,2246440,6212,2246440
796,2876,2247250,6212,2247250
796,2876,2248250,6212,2248250
796,2876,2249250,6212,2249250
796,2876,2249250,6212,2249250
796,2876,2250060,6212,2250060
796,2876,2250870,6212,2250870
796,2876,2251330,6212,2251330
796,2876,2251330,6212,2251330
796,2876,2251330,6212,2251330
796,2876,2251330,6212,2251330
796,2876,2252330,6212,2252330
796,2876,2252330,6212,2252330
796,2876,2253330,6212,2253330
797,2884,2254330,6212,2254330
797,2884,2254800,6212,2254800
797,2884,2255610,6212,2255610
797,2884,2256610,6212,2256610
797,2884,2257420,6212,2257420
797,2884,2258420,6212,2258420
797,2884,2259420,6212,2259420
797,2884,2260420,6212,2260420
797,2884,2260650,6212,2260650
797,2884,2261110,6212,2261110
797,2884,2262110,6212,2262110
797,2884,2262110,6212,2262110
798,2892,2262330,6212,2262330
798,2892,2263330,6212,2263330
798,2892,2264330,6212,2264330
798,2892,2264330,6212,2264330
798,2892,2264800,6212,2264800
798,2892,2265350,6212,2265350
798,2892,2265350,6212,2265350
798,2892,2266160,6212,2266160
798,2892,2266810,6212,2266810
798,2892,2267810,6212,2267810
798,2892,2268180,6212,2268180
798,2892,2269180,6212,2269180
799,2900,2270180,6212,2270180
799,2900,2271180,6212,2271180
799,2900,2271650,6212,2271650
799,2900,2271650,6212,2271650
799,2900,2272120,6212,2272120
799,2900,2272930,6212,2272930
799,2900,2273930,6212,2273930
799,2900,2274930,6212,2274930
799,2900,2275930,6212,2275930
799,2900,2275930,6212,2275930
799,2900,2275930,6212,2275930
799,2900,2276930,6212,2276930
800,2908,2277740,6212,2277740
800,2908,2278210,6212,2278210
800,2908,2279210,6212,2279210
800,2908,2280210,6212,2280210
800,2908,2280860,6212,2280860
800,2908,2281860,6212,2281860
800,2908,2282860,6212,2282860
800,2908,2283180,6212,2283180
800,2908,2284180,6212,2284180
801,2916,2285180,6212,2285180
801,2916,2286180,6212,2286180
801,2916,2287180,6212,2287180
801,2916,2287990,6212,2287990
801,2916,2287990,6212,2287990
801,2916,2288640,6212,2288640
802,2924,2292640,6212,2292640
802,2924,2293450,6212,2293450
802,2924,2294260,6212,2294260
802,2924,2294260,6212,2294260
802,2924,2294910,6212,2294910
802,2924,2295720,6212,2295720
802,2924,2296720,6212,2296720
802,2924,2297530,6212,2297530
802,2924,2298000,6212,2298000
802,2924,2298470,6212,2298470
802,2924,2298470,6212,2298470
803,2932,2299470,6212,2299470
803,2932,2300470,6212,2300470
803,2932,2301470,6212,2301470
803,2932,2301700,6212,2301700
803,2932,2302700,6212,2302700
803,2932,2303510,6212,2303510
803,2932,2304320,6212,2304320
803,2932,2305130,6212,2305130
803,2932,2306130,6212,2306130
804,2940,2307130,6212,2307130
804,2940,2308130,6212,2308130
804,2940,2309130,6212,2309130
804,2940,2309130,6212,2309130
804,2940,2309130,6212,2309130
804,2940,2309130,6212,2309130
804,2940,2309940,6212,2309940
804,2940,2310940,6212,2310940
804,2940,2310940,6212,2310940
804,2940,2310940,6212,2310940
804,2940,2311940,6212,2311940
804,2940,2311940,6212,2311940
804,2940,2312940,6212,2312940
804,2940,2313750,6212,2313750
804,2940,2314220,6212,2314220
805,2948,2315220,6212,2315220
805,2948,2316220,6212,2316220
805,2948,2317220,6212,2317220
805,2948,2318030,6212,2318030
805,2948,2319030,6212,2319030
805,2948,2320030,6212,2320030
805,2948,2320350,6212,2320350
805,2948,2321350,6212,2321350
805,2948,2321350,6212,2321350
805,2948,2322160,6212,2322160
806,2956,2323160,6212,2323160
806,2956,2323810,6212,2323810
806,2956,2324270,6212,2324270
806,2956,2325270,6212,2325270
806,2956,2326270,6212,2326270
806,2956,2327270,6212,2327270
806,2956,2328270,6212,2328270
806,2956,2328270,6212,2328270
806,2956,2329270,6212,2329270
806,2956,2330080,6212,2330080
807,2964,2331080,6212,2331080
807,2964,2331550,6212,2331550
807,2964,2332200,6212,2332200
807,2964,2333010,6212,2333010
807,2964,2334010,6212,2334010
807,2964,2334330,6212,2334330
807,2964,2334650,6212,2334650
807,2964,2335020,6212,2335020
807,2964,2335250,6212,2335250
807,2964,2335720,6212,2335720
807,2964,2336190,6212,2336190
807,2964,2336190,6212,2336190
807,2964,2337000,6212,2337000
807,2964,2338000,6212,2338000
808,2972,2339000,6212,2339000
808,2972,2340000,6212,2340000
808,2972,2340590,6212,2340590
808,2972,2340820,6212,2340820
808,2972,2340980,6212,2340980
808,2972,2341980,6212,2341980
808,2972,2342980,6212,2342980
808,2972,2342980,6212,2342980
808,2972,2343980,6212,2343980
808,2972,2344450,6212,2344450
808,2972,2345450,6212,2345450
809,2980,2346450,6212,2346450
809,2980,2347450,6212,2347450
809,2980,2347820,6212,2347820
809,2980,2347820,6212,2347820
809,2980,2348290,6212,2348290
809,2980,2348290,6212,2348290
809,2980,2348290,6212,2348290
809,2980,2349290,6212,2349290
809,2980,2350290,6212,2350290
809,2980,2351290,6212,2351290
809,2980,2351290,6212,2351290
809,2980,2352290,6212,2352290
809,2980,2352290,6212,2352290
809,2980,2352660,6212,2352660
809,2980,2352660,6212,2352660
809,2980,2353470,6212,2353470
810,2988,2354280,6212,2354280
810,2988,2355280,6212,2355280
810,2988,2356280,6212,2356280
810,2988,2357280,6212,2357280
810,2988,2358280,6212,2358280
810,2988,2359280,6212,2359280
810,2988,2359280,6212,2359280
810,2988,2359600,6212,2359600
810,2988,2360600,6212,2360600
810,2988,2360920,6212,2360920
811,2996,2361730,6212,2361730
811,2996,2362730,6212,2362730
811,2996,2363200,6212,2363200
811,2996,2364200,6212,2364200
811,2996,2365010,6212,2365010
812,3004,2369010,6212,2369010
812,3004,2369480,6212,2369480
812,3004,2370480,6212,2370480
812,3004,2371480,6212,2371480
812,3004,2372480,6212,2372480
812,3004,2372480,6212,2372480
812,3004,2372950,6212,2372950
812,3004,2373760,6212,2373760
812,3004,2373760,6212,2373760
812,3004,2374310,6212,2374310
812,3004,2375310,6212,2375310
813,3012,2376310,6212,2376310
813,3012,2377310,6212,2377310
813,3012,2377310,6212,2377310
813,3012,2377530,6212,2377530
813,3012,2378340,6212,2378340
813,3012,2378990,6212,2378990
813,3012,2379990,6212,2379990
813,3012,2380990,6212,2380990
813,3012,2381990,6212,2381990
813,3012,2382800,6212,2382800
814,3020,2383800,6212,2383800
814,3020,2384120,6212,2384120
814,3020,2385120,6212,2385120
814,3020,2385230,6212,2385230
814,3020,2386230,6212,2386230
814,3020,2386230,6212,2386230
814,3020,2386450,6212,2386450
814,3020,2387450,6212,2387450
814,3020,2387450,6212,2387450
814,3020,2387920,6212,2387920
814,3020,2387920,6212,2387920
814,3020,2388920,6212,2388920
814,3020,2389390,6212,2389390
814,3020,2389390,6212,2389390
814,3020,2390390,6212,2390390
814,3020,2391390,6212,2391390
815,3028,2392390,6212,2392390
815,3028,2393390,6212,2393390
815,3028,2394200,6212,2394200
815,3028,2395200,6212,2395200
815,3028,2396010,6212,2396010
815,3028,2396330,6212,2396330
815,3028,2397330,6212,2397330
815,3028,2397980,6212,2397980
815,3028,2397980,6212,2397980
815,3028,2398980,6212,2398980
816,3036,2399980,6212,2399980
816,3036,2400980,6212,2400980
816,3036,2401300,6212,2401300
816,3036,2402300,6212,2402300
816,3036,2403300,6212,2403300
816,3036,2403300,6212,2403300
816,3036,2404110,6212,2404110
816,3036,2404920,6212,2404920
816,3036,2405150,6212,2405150
816,3036,2405960,6212,2405960
816,3036,2405960,6212,2405960
816,3036,2406420,6212,2406420
816,3036,2406420,6212,2406420
816,3036,2406890,6212,2406890
816,3036,2406890,6212,2406890
817,3044,2407890,6212,2407890
817,3044,2408890,6212,2408890
817,3044,2409700,6212,2409700
817,3044,2410700,6212,2410700
817,3044,2411700,6212,2411700
817,3044,2412700,6212,2412700
817,3044,2413020,6212,2413020
817,3044,2414020,6212,2414020
818,3052,2415020,6212,2415020
818,3052,2416020,6212,2416020
818,3052,2417020,6212,2417020
818,3052,2417020,6212,2417020
818,3052,2418020,6212,2418020
818,3052,2418830,6212,2418830
818,3052,2419830,6212,2419830
818,3052,2420640,6212,2420640
818,3052,2421450,6212,2421450
818,3052,2421820,6212,2421820
819,3060,2422290,6212,2422290
819,3060,2423290,6212,2423290
819,3060,2423760,6212,2423760
819,3060,2424760,6212,2424760
819,3060,2425230,6212,2425230
819,3060,2425700,6212,2425700
819,3060,2426510,6212,2426510
819,3060,2427510,6212,2427510
819,3060,2428510,6212,2428510
820,3068,2429510,6212,2429510
820,3068,2429510,6212,2429510
820,3068,2430320,6212,2430320
820,3068,2431320,6212,2431320
820,3068,2431970,6212,2431970
820,3068,2432520,6212,2432520
820,3068,2432520,6212,2432520
820,3068,2432990,6212,2432990
820,3068,2433640,6212,2433640
820,3068,2434290,6212,2434290
820,3068,2435290,6212,2435290
820,3068,2435290,6212,2435290
821,3076,2436290,6212,2436290
821,3076,2437290,6212,2437290
821,3076,2438290,6212,2438290
821,3076,2439290,6212,2439290
821,3076,2439520,6212,2439520
821,3076,2440520,6212,2440520
821,3076,2440840,6212,2440840
821,3076,2441840,6212,2441840
821,3076,2442840,6212,2442840
821,3076,2442840,6212,2442840
821,3076,2443840,6212,2443840
821,3076,2443840,6212,2443840
822,3084,2444840,6212,2444840
822,3084,2445490,6212,2445490
822,3084,2446490,6212,2446490
822,3084,2446960,6212,2446960
822,3084,2447430,6212,2447430
822,3084,2447430,6212,2447430
822,3084,2448430,6212,2448430
822,3084,2449240,6212,2449240
822,3084,2450240,6212,2450240
823,3092,2451240,6212,2451240
823,3092,2451240,6212,2451240
823,3092,2451240,6212,2451240
823,3092,2451240,6212,2451240
823,3092,2451470,6212,2451470
823,3092,2451470,6212,2451470
823,3092,2452470,6212,2452470
823,3092,2452470,6212,2452470
823,3092,2452790,6212,2452790
823,3092,2452790,6212,2452790
823,3092,2452790,6212,2452790
823,3092,2453440,6212,2453440
823,3092,2454440,6212,2454440
823,3092,2455440,6212,2455440
823,3092,2455900,6212,2455900
823,3092,2455900,6212,2455900
823,3092,2456900,6212,2456900
823,3092,2456900,6212,2456900
823,3092,2456900,6212,2456900
823,3092,2457900,6212,2457900
823,3092,2458220,6212,2458220
823,3092,2458870,6212,2458870
824,3100,2459240,6212,2459240
824,3100,2460240,6212,2460240
824,3100,2461240,6212,2461240
824,3100,2462240,6212,2462240
824,3100,2463050,6212,2463050
824,3100,2464050,6212,2464050
824,3100,2464860,6212,2464860
824,3100,2465860,6212,2465860
824,3100,2465860,6212,2465860
825,3108,2466860,6212,2466860
825,3108,2467860,6212,2467860
825,3108,2467860,6212,2467860
825,3108,2468860,6212,2468860
825,3108,2469860,6212,2469860
825,3108,2470860,6212,2470860
825,3108,2471330,6212,2471330
825,3108,2472140,6212,2472140
825,3108,2472950,6212,2472950
825,3108,2473420,6212,2473420
825,3108,2473880,6212,2473880
826,3116,2474880,6212,2474880
826,3116,2475880,6212,2475880
826,3116,2476690,6212,2476690
826,3116,2476690,6212,2476690
826,3116,2477500,6212,2477500
826,3116,2478500,6212,2478500
826,3116,2479310,6212,2479310
826,3116,2479780,6212,2479780
826,3116,2479780,6212,2479780
826,3116,2480100,6212,2480100
826,3116,2480260,6212,2480260
826,3116,2481260,6212,2481260
827,3124,2482070,6212,2482070
827,3124,2482070,6212,2482070
827,3124,2483070,6212,2483070
827,3124,2484070,6212,2484070
827,3124,2485070,6212,2485070
827,3124,2486070,6212,2486070
827,3124,2486440,6212,2486440
827,3124,2486920,6212,2486920
827,3124,2487920,6212,2487920
827,3124,2488390,6212,2488390
827,3124,2489390,6212,2489390
828,3132,2489860,6212,2489860
828,3132,2490860,6212,2490860
828,3132,2490860,6212,2490860
828,3132,2491670,6212,2491670
828,3132,2492670,6212,2492670
828,3132,2493670,6212,2493670
828,3132,2493670,6212,2493670
828,3132,2494480,6212,2494480
828,3132,2495290,6212,2495290
828,3132,2496290,6212,2496290
828,3132,2496290,6212,2496290
829,3140,2497290,6212,2497290
829,3140,2498290,6212,2498290
829,3140,2498610,6212,2498610
829,3140,2499420,6212,2499420
829,3140,2500420,6212,2500420
829,3140,2501230,6212,2501230
829,3140,2502230,6212,2502230
829,3140,2503230,6212,2503230
829,3140,2504230,6212,2504230
830,3148,2504880,6212,2504880
830,3148,2504880,6212,2504880
830,3148,2505880,6212,2505880
831,3156,2513880,6212,2513880
831,3156,2513880,6212,2513880
831,3156,2514690,6212,2514690
831,3156,2515690,6212,2515690
831,3156,2515690,6212,2515690
831,3156,2516690,6212,2516690
831,3156,2516690,6212,2516690
831,3156,2517690,6212,2517690
831,3156,2518690,6212,2518690
832,3164,2519690,6212,2519690
832,3164,2520240,6212,2520240
832,3164,2521240,6212,2521240
832,3164,2521240,6212,2521240
832,3164,2522240,6212,2522240
832,3164,2522240,6212,2522240
832,3164,2523240,6212,2523240
832,3164,2525240,6212,2525240
832,3164,2525710,6212,2525710
832,3164,2526180,6212,2526180
832,3164,2526180,6212,2526180
832,3164,2527180,6212,2527180
832,3164,2527180,6212,2527180
833,3172,2527990,6212,2527990
833,3172,2528990,6212,2528990
833,3172,2529990,6212,2529990
833,3172,2530310,6212,2530310
833,3172,2531310,6212,2531310
833,3172,2532120,6212,2532120
833,3172,2533120,6212,2533120
833,3172,2533120,6212,2533120
833,3172,2534120,6212,2534120
833,3172,2534120,6212,2534120
833,3172,2534590,6212,2534590
834,3180,2534910,6212,2534910
834,3180,2535130,6212,2535130
834,3180,2536130,6212,2536130
834,3180,2536500,6212,2536500
834,3180,2536500,6212,2536500
834,3180,2536500,6212,2536500
834,3180,2537500,6212,2537500
834,3180,2538500,6212,2538500
834,3180,2539500,6212,2539500
834,3180,2540500,6212,2540500
834,3180,2541310,6212,2541310
835,3188,2542310,6212,2542310
835,3188,2543310,6212,2543310
835,3188,2543310,6212,2543310
835,3188,2544310,6212,2544310
835,3188,2544310,6212,2544310
835,3188,2544900,6212,2544900
835,3188,2544900,6212,2544900
835,3188,2545710,6212,2545710
835,3188,2545710,6212,2545710
835,3188,2546710,6212,2546710
835,3188,2547360,6212,2547360
835,3188,2548360,6212,2548360
835,3188,2548680,6212,2548680
835,3188,2548680,6212,2548680
835,3188,2548680,6212,2548680
835,3188,2548680,6212,2548680
835,3188,2548680,6212,2548680
835,3188,2548680,6212,2548680
836,3196,2549680,6212,2549680
836,3196,2550680,6212,2550680
836,3196,2550680,6212,2550680
836,3196,2551680,6212,2551680
836,3196,2552150,6212,2552150
836,3196,2553150,6212,2553150
836,3196,2553960,6212,2553960
836,3196,2554960,6212,2554960
836,3196,2555960,6212,2555960
836,3196,2555960,6212,2555960
836,3196,2556770,6212,2556770
837,3204,2557770,6212,2557770
837,3204,2558770,6212,2558770
837,3204,2558770,6212,2558770
837,3204,2559770,6212,2559770
837,3204,2560240,6212,2560240
837,3204,2561240,6212,2561240
837,3204,2561710,6212,2561710
837,3204,2562710,6212,2562710
837,3204,2563710,6212,2563710
837,3204,2563710,6212,2563710
837,3204,2564710,6212,2564710
838,3212,2565710,6212,2565710
838,3212,2566710,6212,2566710
838,3212,2567710,6212,2567710
838,3212,2567710,6212,2567710
838,3212,2568710,6212,2568710
838,3212,2568710,6212,2568710
838,3212,2568870,6212,2568870
838,3212,2569680,6212,2569680
838,3212,2570680,6212,2570680
838,3212,2570680,6212,2570680
838,3212,2571000,6212,2571000
838,3212,2571000,6212,2571000
838,3212,2571470,6212,2571470
838,3212,2571790,6212,2571790
838,3212,2572790,6212,2572790
839,3220,2573790,6212,2573790
839,3220,2573790,6212,2573790
839,3220,2574600,6212,2574600
839,3220,2574920,6212,2574920
839,3220,2575920,6212,2575920
839,3220,2576920,6212,2576920
839,3220,2577920,6212,2577920
839,3220,2577920,6212,2577920
839,3220,2578390,6212,2578390
839,3220,2579390,6212,2579390
839,3220,2580040,6212,2580040
839,3220,2580040,6212,2580040
839,3220,2580040,6212,2580040
839,3220,2580040,6212,2580040
840,3228,2581040,6212,2581040
840,3228,2581040,6212,2581040
840,3228,2581040,6212,2581040
840,3228,2582040,6212,2582040
840,3228,2583040,6212,2583040
840,3228,2584040,6212,2584040
840,3228,2584360,6212,2584360
840,3228,2584830,6212,2584830
840,3228,2585830,6212,2585830
840,3228,2586830,6212,2586830
840,3228,2587300,6212,2587300
840,3228,2587300,6212,2587300
840,3228,2588110,6212,2588110
840,3228,2589110,6212,2589110
840,3228,2589110,6212,2589110
841,3236,2589920,6212,2589920
841,3236,2590920,6212,2590920
841,3236,2590920,6212,2590920
841,3236,2590920,6212,2590920
841,3236,2591730,6212,2591730
841,3236,2592540,6212,2592540
841,3236,2593540,6212,2593540
841,3236,2594010,6212,2594010
841,3236,2595010,6212,2595010
841,3236,2596010,6212,2596010
841,3236,2596240,6212,2596240
841,3236,2596470,6212,2596470
842,3244,2597470,6212,2597470
842,3244,2597470,6212,2597470
842,3244,2598470,6212,2598470
842,3244,2599470,6212,2599470
842,3244,2599940,6212,2599940
842,3244,2600750,6212,2600750
842,3244,2601750,6212,2601750
842,3244,2602750,6212,2602750
842,3244,2603750,6212,2603750
843,3252,2604210,6212,2604210
843,3252,2604210,6212,2604210
843,3252,2605210,6212,2605210
843,3252,2606210,6212,2606210
843,3252,2606210,6212,2606210
843,3252,2607020,6212,2607020
843,3252,2607020,6212,2607020
843,3252,2607020,6212,2607020
843,3252,2608020,6212,2608020
843,3252,2608020,6212,2608020
843,3252,2608020,6212,2608020
843,3252,2608480,6212,2608480
843,3252,2609480,6212,2609480
843,3252,2610480,6212,2610480
843,3252,2610480,6212,2610480
844,3260,2612480,6212,2612480
844,3260,2612710,6212,2612710
844,3260,2612710,6212,2612710
844,3260,2613710,6212,2613710
844,3260,2613710,6212,2613710
844,3260,2614520,6212,2614520
844,3260,2614520,6212,2614520
844,3260,2615520,6212,2615520
844,3260,2615520,6212,2615520
844,3260,2615520,6212,2615520
844,3260,2616520,6212,2616520
844,3260,2617170,6212,2617170
844,3260,2617170,6212,2617170
844,3260,2617980,6212,2617980
845,3268,2618980,6212,2618980
845,3268,2619440,6212,2619440
845,3268,2619440,6212,2619440
845,3268,2619910,6212,2619910
845,3268,2620380,6212,2620380
845,3268,2621190,6212,2621190
845,3268,2621510,6212,2621510
845,3268,2622510,6212,2622510
845,3268,2623510,6212,2623510
845,3268,2624320,6212,2624320
845,3268,2624320,6212,2624320
845,3268,2624790,6212,2624790
845,3268,2625790,6212,2625790
846,3276,2626790,6212,2626790
846,3276,2627440,6212,2627440
846,3276,2628440,6212,2628440
846,3276,2629440,6212,2629440
846,3276,2630440,6212,2630440
846,3276,2630440,6212,2630440
846,3276,2631440,6212,2631440
846,3276,2632440,6212,2632440
846,3276,2633440,6212,2633440
847,3284,2634440,6212,2634440
847,3284,2635440,6212,2635440
847,3284,2636440,6212,2636440
847,3284,2636440,6212,2636440
847,3284,2637250,6212,2637250
847,3284,2637710,6212,2637710
847,3284,2639710,6212,2639710
847,3284,2639710,6212,2639710
847,3284,2640030,6212,2640030
847,3284,2641030,6212,2641030
848,3292,2641680,6212,2641680
848,3292,2642490,6212,2642490
848,3292,2643490,6212,2643490
848,3292,2644300,6212,2644300
848,3292,2645110,6212,2645110
848,3292,2645110,6212,2645110
848,3292,2645110,6212,2645110
848,3292,2646110,6212,2646110
848,3292,2647110,6212,2647110
848,3292,2647920,6212,2647920
848,3292,2648390,6212,2648390
849,3300,2649200,6212,2649200
849,3300,2650010,6212,2650010
849,3300,2651010,6212,2651010
849,3300,2651820,6212,2651820
849,3300,2652280,6212,2652280
849,3300,2652280,6212,2652280
849,3300,2652280,6212,2652280
849,3300,2652280,6212,2652280
849,3300,2652600,6212,2652600
849,3300,2653600,6212,2653600
849,3300,2653600,6212,2653600
849,3300,2654070,6212,2654070
849,3300,2655070,6212,2655070
849,3300,2655540,6212,2655540
849,3300,2655540,6212,2655540
850,3308,2656010,6212,2656010
851,3316,2664010,6212,2664010
851,3316,2664820,6212,2664820
851,3316,2665140,6212,2665140
851,3316,2666140,6212,2666140
851,3316,2666140,6212,2666140
851,3316,2667140,6212,2667140
851,3316,2667950,6212,2667950
851,3316,2668950,6212,2668950
851,3316,2668950,6212,2668950
851,3316,2669760,6212,2669760
851,3316,2669760,6212,2669760
851,3316,2670410,6212,2670410
852,3324,2671220,6212,2671220
852,3324,2672030,6212,2672030
852,3324,2672030,6212,2672030
852,3324,2673030,6212,2673030
852,3324,2673030,6212,2673030
852,3324,2673030,6212,2673030
852,3324,2673140,6212,2673140
852,3324,2673690,6212,2673690
852,3324,2674690,6212,2674690
852,3324,2675690,6212,2675690
852,3324,2675690,6212,2675690
852,3324,2676690,6212,2676690
852,3324,2676690,6212,2676690
852,3324,2676920,6212,2676920
853,3332,2684920,6212,2684920
853,3332,2685920,6212,2685920
854,3340,2686920,6212,2686920
854,3340,2687920,6212,2687920
854,3340,2688150,6212,2688150
854,3340,2689150,6212,2689150
854,3340,2690150,6212,2690150
854,3340,2690150,6212,2690150
854,3340,2690150,6212,2690150
854,3340,2690150,6212,2690150
854,3340,2690620,6212,2690620
854,3340,2691620,6212,2691620
854,3340,2692620,6212,2692620
854,3340,2693620,6212,2693620
854,3340,2693620,6212,2693620
855,3348,2694620,6212,2694620
855,3348,2695620,6212,2695620
855,3348,2696620,6212,2696620
855,3348,2697620,6212,2697620
855,3348,2698620,6212,2698620
855,3348,2699620,6212,2699620
855,3348,2700620,6212,2700620
856,3356,2701620,6212,2701620
856,3356,2702620,6212,2702620
856,3356,2702780,6212,2702780
856,3356,2703250,6212,2703250
856,3356,2703250,6212,2703250
856,3356,2704250,6212,2704250
856,3356,2705250,6212,2705250
856,3356,2706250,6212,2706250
856,3356,2706840,6212,2706840
856,3356,2707840,6212,2707840
856,3356,2708210,6212,2708210
856,3356,2708210,6212,2708210
856,3356,2709210,6212,2709210
856,3356,2710210,6212,2710210
857,3364,2711210,6212,2711210
857,3364,2711860,6212,2711860
857,3364,2712860,6212,2712860
857,3364,2713860,6212,2713860
857,3364,2714090,6212,2714090
857,3364,2714410,6212,2714410
857,3364,2714410,6212,2714410
857,3364,2715410,6212,2715410
857,3364,2716410,6212,2716410
857,3364,2716410,6212,2716410
857,3364,2716410,6212,2716410
857,3364,2716960,6212,2716960
857,3364,2717960,6212,2717960
858,3372,2718770,6212,2718770
858,3372,2719770,6212,2719770
858,3372,2720420,6212,2720420
858,3372,2721420,6212,2721420
858,3372,2722420,6212,2722420
858,3372,2723230,6212,2723230
858,3372,2723700,6212,2723700
858,3372,2723700,6212,2723700
858,3372,2724170,6212,2724170
858,3372,2725170,6212,2725170
859,3380,2726170,6212,2726170
859,3380,2726330,6212,2726330
859,3380,2727330,6212,2727330
859,3380,2728330,6212,2728330
859,3380,2728330,6212,2728330
859,3380,2729330,6212,2729330
859,3380,2730330,6212,2730330
859,3380,2730490,6212,2730490
859,3380,2731300,6212,2731300
859,3380,2732300,6212,2732300
859,3380,2733300,6212,2733300
860,3388,2734300,6212,2734300
860,3388,2735300,6212,2735300
860,3388,2736110,6212,2736110
860,3388,2736580,6212,2736580
860,3388,2737580,6212,2737580
860,3388,2738050,6212,2738050
860,3388,2738050,6212,2738050
860,3388,2738520,6212,2738520
860,3388,2739520,6212,2739520
860,3388,2740520,6212,2740520
860,3388,2740750,6212,2740750
860,3388,2740750,6212,2740750
860,3388,2741750,6212,2741750
860,3388,2742750,6212,2742750
861,3396,2743210,6212,2743210
861,3396,2743210,6212,2743210
861,3396,2743210,6212,2743210
861,3396,2744210,6212,2744210
861,3396,2745210,6212,2745210
861,3396,2746210,6212,2746210
861,3396,2747020,6212,2747020
861,3396,2747480,6212,2747480
861,3396,2747480,6212,2747480
861,3396,2748480,6212,2748480
861,3396,2749480,6212,2749480
862,3404,2750480,6212,2750480
862,3404,2750800,6212,2750800
862,3404,2750800,6212,2750800
862,3404,2751800,6212,2751800
862,3404,2752120,6212,2752120
862,3404,2752670,6212,2752670
862,3404,2753220,6212,2753220
862,3404,2753220,6212,2753220
862,3404,2753220,6212,2753220
862,3404,2753380,6212,2753380
862,3404,2753750,6212,2753750
862,3404,2754750,6212,2754750
862,3404,2755750,6212,2755750
862,3404,2755750,6212,2755750
862,3404,2756070,6212,2756070
862,3404,2756070,6212,2756070
862,3404,2756880,6212,2756880
862,3404,2757350,6212,2757350
863,3412,2758350,6212,2758350
863,3412,2759000,6212,2759000
863,3412,2759000,6212,2759000
863,3412,2760000,6212,2760000
863,3412,2760470,6212,2760470
863,3412,2760940,6212,2760940
863,3412,2761940,6212,2761940
863,3412,2762410,6212,2762410
863,3412,2763220,6212,2763220
863,3412,2764220,6212,2764220
863,3412,2765220,6212,2765220
864,3420,2766220,6212,2766220
864,3420,2767220,6212,2767220
864,3420,2767220,6212,2767220
864,3420,2768220,6212,2768220
864,3420,2769220,6212,2769220
864,3420,2770030,6212,2770030
864,3420,2770030,6212,2770030
864,3420,2770030,6212,2770030
864,3420,2771030,6212,2771030
864,3420,2771030,6212,2771030
864,3420,2772030,6212,2772030
