ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
723,2292,2172660,6212,2172660
723,2292,2173660,6212,2173660
723,2292,2177660,6212,2177660
723,2292,2177660,6212,2177660
723,2292,2178470,6212,2178470
723,2292,2178940,6212,2178940
724,2300,2186940,6212,2186940
724,2300,2186940,6212,2186940
724,2300,2187590,6212,2187590
724,2300,2188400,6212,2188400
725,2308,2190400,6212,2190400
725,2308,2191400,6212,2191400
725,2308,2191720,6212,2191720
725,2308,2192720,6212,2192720
725,2308,2193530,6212,2193530
725,2308,2193530,6212,2193530
725,2308,2194340,6212,2194340
725,2308,2195340,6212,2195340
725,2308,2196340,6212,2196340
725,2308,2197340,6212,2197340
725,2308,2198340,6212,2198340
725,2308,2199340,6212,2199340
726,2316,2200150,6212,2200150
726,2316,2201150,6212,2201150
726,2316,2203150,6212,2203150
726,2316,2204150,6212,2204150
726,2316,2204620,6212,2204620
727,2324,2212620,6212,2212620
727,2324,2212850,6212,2212850
727,2324,2213660,6212,2213660
727,2324,2213660,6212,2213660
727,2324,2214130,6212,2214130
728,2332,2215130,6212,2215130
728,2332,2215290,6212,2215290
728,2332,2216290,6212,2216290
728,2332,2217100,6212,2217100
729,2340,2225100,6212,2225100
729,2340,2225100,6212,2225100
729,2340,2226100,6212,2226100
729,2340,2227100,6212,2227100
729,2340,2227910,6212,2227910
729,2340,2228560,6212,2228560
729,2340,2229370,6212,2229370
730,2348,2231370,6212,2231370
730,2348,2232370,6212,2232370
730,2348,2232690,6212,2232690
730,2348,2233340,6212,2233340
730,2348,2234340,6212,2234340
731,2356,2238340,6212,2238340
731,2356,2239340,6212,2239340
731,2356,2240340,6212,2240340
731,2356,2241340,6212,2241340
731,2356,2242340,6212,2242340
731,2356,2243340,6212,2243340
731,2356,2244340,6212,2244340
731,2356,2245340,6212,2245340
732,2364,2253340,6212,2253340
733,2372,2261340,6212,2261340
734,2380,2262340,6212,2262340
734,2380,2263150,6212,2263150
734,2380,2264150,6212,2264150
734,2380,2265150,6212,2265150
734,2380,2266150,6212,2266150
734,2380,2267150,6212,2267150
734,2380,2267150,6212,2267150
734,2380,2267620,6212,2267620
734,2380,2268620,6212,2268620
735,2388,2276620,6212,2276620
736,2396,2277620,6212,2277620
736,2396,2277620,6212,2277620
737,2404,2285620,6212,2285620
737,2404,2286430,6212,2286430
737,2404,2287430,6212,2287430
737,2404,2288430,6212,2288430
738,2412,2296430,6212,2296430
739,2420,2304430,6212,2304430
739,2420,2304430,6212,2304430
739,2420,2305430,6212,2305430
739,2420,2306430,6212,2306430
739,2420,2306590,6212,2306590
739,2420,2307590,6212,2307590
740,2428,2309590,6212,2309590
740,2428,2309810,6212,2309810
740,2428,2310810,6212,2310810
740,2428,2311460,6212,2311460
740,2428,2312460,6212,2312460
740,2428,2313460,6212,2313460
740,2428,2313930,6212,2313930
740,2428,2314390,6212,2314390
740,2428,2315390,6212,2315390
740,2428,2315710,6212,2315710
740,2428,2316520,6212,2316520
741,2436,2324520,6212,2324520
742,2444,2325520,6212,2325520
742,2444,2325520,6212,2325520
742,2444,2326520,6212,2326520
742,2444,2327520,6212,2327520
742,2444,2327990,6212,2327990
743,2452,2335990,6212,2335990
743,2452,2336800,6212,2336800
743,2452,2337800,6212,2337800
743,2452,2338800,6212,2338800
743,2452,2339800,6212,2339800
743,2452,2340610,6212,2340610
743,2452,2340960,6212,2340960
744,2460,2341960,6212,2341960
744,2460,2341960,6212,2341960
744,2460,2342960,6212,2342960
744,2460,2343430,6212,2343430
744,2460,2344240,6212,2344240
744,2460,2344240,6212,2344240
744,2460,2345240,6212,2345240
744,2460,2346050,6212,2346050
744,2460,2347050,6212,2347050
744,2460,2348050,6212,2348050
744,2460,2348860,6212,2348860
745,2468,2349860,6212,2349860
745,2468,2350090,6212,2350090
745,2468,2351090,6212,2351090
745,2468,2352090,6212,2352090
745,2468,2353090,6212,2353090
745,2468,2353090,6212,2353090
745,2468,2353090,6212,2353090
745,2468,2354090,6212,2354090
745,2468,2354360,6212,2354360
745,2468,2355360,6212,2355360
745,2468,2355360,6212,2355360
745,2468,2356170,6212,2356170
745,2468,2357170,6212,2357170
746,2476,2358170,6212,2358170
746,2476,2358400,6212,2358400
746,2476,2359400,6212,2359400
746,2476,2360400,6212,2360400
746,2476,2361400,6212,2361400
746,2476,2362400,6212,2362400
746,2476,2363400,6212,2363400
746,2476,2364210,6212,2364210
746,2476,2365210,6212,2365210
747,2484,2366020,6212,2366020
747,2484,2367020,6212,2367020
747,2484,2367020,6212,2367020
747,2484,2367490,6212,2367490
747,2484,2368300,6212,2368300
747,2484,2369110,6212,2369110
747,2484,2369480,6212,2369480
747,2484,2369480,6212,2369480
747,2484,2370480,6212,2370480
747,2484,2371480,6212,2371480
747,2484,2372480,6212,2372480
747,2484,2372480,6212,2372480
748,2492,2373480,6212,2373480
748,2492,2373950,6212,2373950
748,2492,2373950,6212,2373950
748,2492,2374760,6212,2374760
749,2500,2378760,6212,2378760
749,2500,2379760,6212,2379760
750,2508,2387760,6212,2387760
750,2508,2387990,6212,2387990
750,2508,2388990,6212,2388990
750,2508,2389990,6212,2389990
750,2508,2390990,6212,2390990
750,2508,2390990,6212,2390990
750,2508,2391990,6212,2391990
750,2508,2392990,6212,2392990
751,2516,2393990,6212,2393990
751,2516,2394800,6212,2394800
751,2516,2395030,6212,2395030
751,2516,2395030,6212,2395030
751,2516,2395260,6212,2395260
751,2516,2395730,6212,2395730
751,2516,2396200,6212,2396200
751,2516,2397200,6212,2397200
751,2516,2398200,6212,2398200
751,2516,2398670,6212,2398670
751,2516,2398670,6212,2398670
751,2516,2399670,6212,2399670
752,2524,2401670,6212,2401670
752,2524,2402670,6212,2402670
753,2532,2410670,6212,2410670
753,2532,2411480,6212,2411480
753,2532,2412480,6212,2412480
753,2532,2413480,6212,2413480
753,2532,2414480,6212,2414480
753,2532,2415290,6212,2415290
753,2532,2416290,6212,2416290
753,2532,2417100,6212,2417100
753,2532,2417570,6212,2417570
753,2532,2418040,6212,2418040
754,2540,2419040,6212,2419040
754,2540,2419500,6212,2419500
754,2540,2419500,6212,2419500
754,2540,2420150,6212,2420150
754,2540,2420800,6212,2420800
754,2540,2420800,6212,2420800
754,2540,2422800,6212,2422800
754,2540,2423260,6212,2423260
754,2540,2424260,6212,2424260
754,2540,2425260,6212,2425260
755,2548,2425910,6212,2425910
755,2548,2426720,6212,2426720
755,2548,2426950,6212,2426950
755,2548,2427950,6212,2427950
755,2548,2427950,6212,2427950
755,2548,2427950,6212,2427950
755,2548,2428420,6212,2428420
755,2548,2429070,6212,2429070
755,2548,2430070,6212,2430070
755,2548,2430540,6212,2430540
755,2548,2430540,6212,2430540
755,2548,2431010,6212,2431010
755,2548,2431660,6212,2431660
756,2556,2432660,6212,2432660
756,2556,2433470,6212,2433470
756,2556,2434470,6212,2434470
757,2564,2442470,6212,2442470
757,2564,2442790,6212,2442790
757,2564,2443790,6212,2443790
757,2564,2444790,6212,2444790
757,2564,2445020,6212,2445020
757,2564,2445240,6212,2445240
757,2564,2445560,6212,2445560
757,2564,2446370,6212,2446370
758,2572,2450370,6212,2450370
758,2572,2450370,6212,2450370
758,2572,2451370,6212,2451370
758,2572,2452370,6212,2452370
758,2572,2453370,6212,2453370
758,2572,2454370,6212,2454370
758,2572,2455180,6212,2455180
759,2580,2455500,6212,2455500
759,2580,2456150,6212,2456150
759,2580,2457150,6212,2457150
759,2580,2457960,6212,2457960
759,2580,2459960,6212,2459960
759,2580,2460430,6212,2460430
759,2580,2460800,6212,2460800
759,2580,2461030,6212,2461030
759,2580,2462030,6212,2462030
760,2588,2463030,6212,2463030
760,2588,2465030,6212,2465030
760,2588,2466030,6212,2466030
760,2588,2466840,6212,2466840
760,2588,2467160,6212,2467160
760,2588,2468160,6212,2468160
760,2588,2469160,6212,2469160
760,2588,2469160,6212,2469160
760,2588,2469970,6212,2469970
761,2596,2470970,6212,2470970
761,2596,2471200,6212,2471200
761,2596,2472200,6212,2472200
761,2596,2473200,6212,2473200
761,2596,2474200,6212,2474200
761,2596,2474520,6212,2474520
761,2596,2475520,6212,2475520
761,2596,2476330,6212,2476330
761,2596,2477330,6212,2477330
761,2596,2477650,6212,2477650
762,2604,2485650,6212,2485650
763,2612,2486650,6212,2486650
763,2612,2487650,6212,2487650
763,2612,2488460,6212,2488460
763,2612,2488690,6212,2488690
763,2612,2489010,6212,2489010
763,2612,2490010,6212,2490010
763,2612,2490010,6212,2490010
763,2612,2490820,6212,2490820
763,2612,2491820,6212,2491820
763,2612,2492820,6212,2492820
763,2612,2493140,6212,2493140
763,2612,2493140,6212,2493140
764,2620,2494140,6212,2494140
764,2620,2495140,6212,2495140
764,2620,2496140,6212,2496140
764,2620,2497140,6212,2497140
764,2620,2497610,6212,2497610
764,2620,2498080,6212,2498080
765,2628,2506080,6212,2506080
766,2636,2514080,6212,2514080
766,2636,2515080,6212,2515080
766,2636,2516080,6212,2516080
767,2644,2517080,6212,2517080
767,2644,2518080,6212,2518080
767,2644,2519080,6212,2519080
767,2644,2520080,6212,2520080
767,2644,2520080,6212,2520080
767,2644,2520730,6212,2520730
767,2644,2521730,6212,2521730
767,2644,2522730,6212,2522730
767,2644,2523730,6212,2523730
768,2652,2524730,6212,2524730
768,2652,2525200,6212,2525200
768,2652,2526200,6212,2526200
768,2652,2527200,6212,2527200
768,2652,2527200,6212,2527200
768,2652,2528200,6212,2528200
768,2652,2529200,6212,2529200
768,2652,2529670,6212,2529670
768,2652,2529830,6212,2529830
768,2652,2530830,6212,2530830
768,2652,2531640,6212,2531640
769,2660,2532450,6212,2532450
770,2668,2540450,6212,2540450
770,2668,2541450,6212,2541450
770,2668,2542450,6212,2542450
770,2668,2543260,6212,2543260
770,2668,2544070,6212,2544070
771,2676,2552070,6212,2552070
771,2676,2553070,6212,2553070
771,2676,2554070,6212,2554070
772,2684,2558070,6212,2558070
772,2684,2559070,6212,2559070
772,2684,2559070,6212,2559070
772,2684,2559300,6212,2559300
772,2684,2560300,6212,2560300
772,2684,2562300,6212,2562300
772,2684,2562770,6212,2562770
773,2692,2563580,6212,2563580
773,2692,2564050,6212,2564050
773,2692,2565050,6212,2565050
773,2692,2566050,6212,2566050
773,2692,2566600,6212,2566600
773,2692,2567410,6212,2567410
773,2692,2568410,6212,2568410
773,2692,2568410,6212,2568410
773,2692,2568410,6212,2568410
773,2692,2569410,6212,2569410
774,2700,2570220,6212,2570220
774,2700,2571030,6212,2571030
774,2700,2572030,6212,2572030
774,2700,2573030,6212,2573030
774,2700,2573030,6212,2573030
774,2700,2573500,6212,2573500
774,2700,2573730,6212,2573730
774,2700,2574540,6212,2574540
774,2700,2575190,6212,2575190
774,2700,2576000,6212,2576000
774,2700,2576000,6212,2576000
774,2700,2576810,6212,2576810
775,2708,2577810,6212,2577810
775,2708,2577810,6212,2577810
775,2708,2578810,6212,2578810
775,2708,2579280,6212,2579280
775,2708,2579280,6212,2579280
775,2708,2580090,6212,2580090
775,2708,2580900,6212,2580900
775,2708,2581710,6212,2581710
775,2708,2582180,6212,2582180
775,2708,2582340,6212,2582340
775,2708,2583340,6212,2583340
775,2708,2584340,6212,2584340
776,2716,2592340,6212,2592340
777,2724,2593150,6212,2593150
777,2724,2593370,6212,2593370
777,2724,2594370,6212,2594370
777,2724,2594370,6212,2594370
777,2724,2595370,6212,2595370
777,2724,2596370,6212,2596370
777,2724,2596840,6212,2596840
777,2724,2597650,6212,2597650
777,2724,2598650,6212,2598650
777,2724,2599110,6212,2599110
777,2724,2600110,6212,2600110
777,2724,2600110,6212,2600110
778,2732,2600920,6212,2600920
778,2732,2601470,6212,2601470
778,2732,2601790,6212,2601790
778,2732,2602790,6212,2602790
778,2732,2603600,6212,2603600
778,2732,2603600,6212,2603600
778,2732,2603820,6212,2603820
778,2732,2604820,6212,2604820
778,2732,2605630,6212,2605630
778,2732,2606280,6212,2606280
778,2732,2607280,6212,2607280
779,2740,2608090,6212,2608090
779,2740,2608900,6212,2608900
779,2740,2609710,6212,2609710
779,2740,2609710,6212,2609710
779,2740,2610710,6212,2610710
779,2740,2611710,6212,2611710
779,2740,2612520,6212,2612520
779,2740,2613520,6212,2613520
779,2740,2613990,6212,2613990
780,2748,2614800,6212,2614800
780,2748,2614800,6212,2614800
780,2748,2615800,6212,2615800
780,2748,2615800,6212,2615800
780,2748,2617800,6212,2617800
780,2748,2618270,6212,2618270
780,2748,2618270,6212,2618270
780,2748,2620270,6212,2620270
780,2748,2620740,6212,2620740
780,2748,2620900,6212,2620900
780,2748,2621220,6212,2621220
780,2748,2622220,6212,2622220
781,2756,2630220,6212,2630220
781,2756,2630440,6212,2630440
781,2756,2630670,6212,2630670
781,2756,2630670,6212,2630670
782,2764,2631670,6212,2631670
782,2764,2631670,6212,2631670
782,2764,2631990,6212,2631990
782,2764,2631990,6212,2631990
782,2764,2632800,6212,2632800
782,2764,2632800,6212,2632800
782,2764,2633800,6212,2633800
782,2764,2634800,6212,2634800
782,2764,2634800,6212,2634800
783,2772,2642800,6212,2642800
783,2772,2642800,6212,2642800
783,2772,2643800,6212,2643800
783,2772,2644800,6212,2644800
783,2772,2645800,6212,2645800
783,2772,2646800,6212,2646800
783,2772,2647270,6212,2647270
783,2772,2647270,6212,2647270
784,2780,2648080,6212,2648080
784,2780,2648240,6212,2648240
784,2780,2649240,6212,2649240
784,2780,2649710,6212,2649710
784,2780,2650710,6212,2650710
784,2780,2651710,6212,2651710
785,2788,2655710,6212,2655710
785,2788,2656710,6212,2656710
785,2788,2657180,6212,2657180
785,2788,2658180,6212,2658180
785,2788,2658180,6212,2658180
785,2788,2658400,6212,2658400
785,2788,2658870,6212,2658870
785,2788,2659870,6212,2659870
785,2788,2660460,6212,2660460
785,2788,2661460,6212,2661460
785,2788,2662270,6212,2662270
786,2796,2663270,6212,2663270
786,2796,2663590,6212,2663590
786,2796,2664590,6212,2664590
786,2796,2665060,6212,2665060
786,2796,2665870,6212,2665870
786,2796,2666870,6212,2666870
786,2796,2667330,6212,2667330
786,2796,2668330,6212,2668330
787,2804,2669140,6212,2669140
787,2804,2669300,6212,2669300
787,2804,2670300,6212,2670300
787,2804,2671300,6212,2671300
787,2804,2671300,6212,2671300
787,2804,2672300,6212,2672300
787,2804,2673300,6212,2673300
787,2804,2674110,6212,2674110
787,2804,2675110,6212,2675110
787,2804,2676110,6212,2676110
788,2812,2676430,6212,2676430
788,2812,2677240,6212,2677240
788,2812,2677240,6212,2677240
788,2812,2678240,6212,2678240
788,2812,2679240,6212,2679240
788,2812,2680050,6212,2680050
788,2812,2681050,6212,2681050
788,2812,2681520,6212,2681520
788,2812,2682520,6212,2682520
788,2812,2683330,6212,2683330
789,2820,2684330,6212,2684330
789,2820,2685330,6212,2685330
790,2828,2689330,6212,2689330
790,2828,2689800,6212,2689800
790,2828,2690800,6212,2690800
790,2828,2691610,6212,2691610
790,2828,2692610,6212,2692610
790,2828,2693420,6212,2693420
790,2828,2694420,6212,2694420
790,2828,2694890,6212,2694890
790,2828,2695700,6212,2695700
790,2828,2696700,6212,2696700
791,2836,2697700,6212,2697700
791,2836,2697700,6212,2697700
791,2836,2698700,6212,2698700
791,2836,2699700,6212,2699700
791,2836,2699700,6212,2699700
791,2836,2700700,6212,2700700
791,2836,2701170,6212,2701170
791,2836,2701980,6212,2701980
792,2844,2709980,6212,2709980
792,2844,2709980,6212,2709980
793,2852,2717980,6212,2717980
793,2852,2718450,6212,2718450
794,2860,2722450,6212,2722450
794,2860,2723450,6212,2723450
794,2860,2724450,6212,2724450
794,2860,2725260,6212,2725260
794,2860,2725480,6212,2725480
794,2860,2727480,6212,2727480
795,2868,2731480,6212,2731480
795,2868,2732480,6212,2732480
795,2868,2732480,6212,2732480
795,2868,2733290,6212,2733290
795,2868,2734290,6212,2734290
796,2876,2736290,6212,2736290
796,2876,2737290,6212,2737290
796,2876,2737760,6212,2737760
796,2876,2738760,6212,2738760
796,2876,2738760,6212,2738760
796,2876,2738760,6212,2738760
796,2876,2738760,6212,2738760
796,2876,2739410,6212,2739410
796,2876,2740410,6212,2740410
796,2876,2740780,6212,2740780
796,2876,2741780,6212,2741780
796,2876,2742780,6212,2742780
797,2884,2743780,6212,2743780
797,2884,2744780,6212,2744780
797,2884,2745780,6212,2745780
797,2884,2745780,6212,2745780
797,2884,2746780,6212,2746780
797,2884,2747780,6212,2747780
798,2892,2755780,6212,2755780
798,2892,2756780,6212,2756780
798,2892,2757250,6212,2757250
798,2892,2757900,6212,2757900
799,2900,2758900,6212,2758900
799,2900,2759710,6212,2759710
799,2900,2759710,6212,2759710
799,2900,2760710,6212,2760710
799,2900,2761710,6212,2761710
799,2900,2762710,6212,2762710
799,2900,2763710,6212,2763710
799,2900,2763710,6212,2763710
799,2900,2764520,6212,2764520
799,2900,2765520,6212,2765520
799,2900,2765520,6212,2765520
799,2900,2766520,6212,2766520
800,2908,2767520,6212,2767520
800,2908,2768330,6212,2768330
800,2908,2769330,6212,2769330
800,2908,2770330,6212,2770330
800,2908,2771330,6212,2771330
800,2908,2772330,6212,2772330
800,2908,2773330,6212,2773330
800,2908,2773650,6212,2773650
800,2908,2774110,6212,2774110
801,2916,2774920,6212,2774920
802,2924,2782920,6212,2782920
802,2924,2782920,6212,2782920
802,2924,2783390,6212,2783390
802,2924,2784390,6212,2784390
802,2924,2785200,6212,2785200
802,2924,2785430,6212,2785430
802,2924,2786430,6212,2786430
802,2924,2787430,6212,2787430
802,2924,2788430,6212,2788430
802,2924,2789430,6212,2789430
802,2924,2789660,6212,2789660
802,2924,2789660,6212,2789660
802,2924,2790660,6212,2790660
803,2932,2791310,6212,2791310
803,2932,2792310,6212,2792310
803,2932,2792310,6212,2792310
803,2932,2793120,6212,2793120
803,2932,2793590,6212,2793590
803,2932,2794400,6212,2794400
803,2932,2794950,6212,2794950
803,2932,2795950,6212,2795950
804,2940,2796420,6212,2796420
804,2940,2797420,6212,2797420
804,2940,2801420,6212,2801420
804,2940,2802420,6212,2802420
804,2940,2802420,6212,2802420
804,2940,2802890,6212,2802890
804,2940,2803890,6212,2803890
805,2948,2804890,6212,2804890
805,2948,2805210,6212,2805210
805,2948,2806210,6212,2806210
805,2948,2807020,6212,2807020
805,2948,2808020,6212,2808020
805,2948,2808020,6212,2808020
805,2948,2808490,6212,2808490
805,2948,2809300,6212,2809300
805,2948,2810300,6212,2810300
805,2948,2811300,6212,2811300
806,2956,2812300,6212,2812300
806,2956,2813110,6212,2813110
806,2956,2814110,6212,2814110
806,2956,2818110,6212,2818110
806,2956,2819110,6212,2819110
807,2964,2820110,6212,2820110
807,2964,2821110,6212,2821110
807,2964,2822110,6212,2822110
807,2964,2822920,6212,2822920
807,2964,2823920,6212,2823920
807,2964,2823920,6212,2823920
807,2964,2824570,6212,2824570
807,2964,2825570,6212,2825570
807,2964,2826380,6212,2826380
808,2972,2827380,6212,2827380
808,2972,2827750,6212,2827750
808,2972,2828750,6212,2828750
808,2972,2829400,6212,2829400
808,2972,2829720,6212,2829720
808,2972,2830720,6212,2830720
808,2972,2831530,6212,2831530
808,2972,2832340,6212,2832340
808,2972,2833150,6212,2833150
808,2972,2834150,6212,2834150
809,2980,2835150,6212,2835150
809,2980,2836150,6212,2836150
809,2980,2836150,6212,2836150
809,2980,2837150,6212,2837150
809,2980,2838150,6212,2838150
809,2980,2839150,6212,2839150
810,2988,2847150,6212,2847150
810,2988,2848150,6212,2848150
810,2988,2849150,6212,2849150
811,2996,2850150,6212,2850150
811,2996,2850150,6212,2850150
811,2996,2851150,6212,2851150
812,3004,2859150,6212,2859150
812,3004,2860150,6212,2860150
812,3004,2861150,6212,2861150
812,3004,2861150,6212,2861150
812,3004,2862150,6212,2862150
812,3004,2862370,6212,2862370
812,3004,2863370,6212,2863370
812,3004,2863840,6212,2863840
812,3004,2864840,6212,2864840
812,3004,2865300,6212,2865300
812,3004,2865620,6212,2865620
813,3012,2866080,6212,2866080
813,3012,2866890,6212,2866890
813,3012,2867700,6212,2867700
814,3020,2875700,6212,2875700
814,3020,2875700,6212,2875700
814,3020,2876700,6212,2876700
814,3020,2877510,6212,2877510
814,3020,2878510,6212,2878510
814,3020,2879510,6212,2879510
814,3020,2880510,6212,2880510
815,3028,2881510,6212,2881510
815,3028,2882510,6212,2882510
815,3028,2883510,6212,2883510
815,3028,2884510,6212,2884510
815,3028,2885510,6212,2885510
815,3028,2886510,6212,2886510
815,3028,2886980,6212,2886980
816,3036,2890980,6212,2890980
816,3036,2891980,6212,2891980
816,3036,2892980,6212,2892980
816,3036,2892980,6212,2892980
817,3044,2900980,6212,2900980
817,3044,2901980,6212,2901980
818,3052,2902980,6212,2902980
818,3052,2903440,6212,2903440
818,3052,2904440,6212,2904440
818,3052,2905440,6212,2905440
819,3060,2913440,6212,2913440
819,3060,2914440,6212,2914440
820,3068,2922440,6212,2922440
820,3068,2923440,6212,2923440
820,3068,2924440,6212,2924440
820,3068,2925440,6212,2925440
820,3068,2926440,6212,2926440
820,3068,2927250,6212,2927250
820,3068,2927720,6212,2927720
821,3076,2928720,6212,2928720
821,3076,2929720,6212,2929720
821,3076,2930200,6212,2930200
821,3076,2931200,6212,2931200
821,3076,2932200,6212,2932200
821,3076,2932670,6212,2932670
821,3076,2933480,6212,2933480
821,3076,2933480,6212,2933480
821,3076,2933800,6212,2933800
822,3084,2941800,6212,2941800
822,3084,2942270,6212,2942270
822,3084,2942590,6212,2942590
822,3084,2943050,6212,2943050
823,3092,2944050,6212,2944050
823,3092,2944050,6212,2944050
823,3092,2944050,6212,2944050
823,3092,2945050,6212,2945050
823,3092,2945050,6212,2945050
823,3092,2945400,6212,2945400
823,3092,2946210,6212,2946210
824,3100,2950210,6212,2950210
824,3100,2951210,6212,2951210
824,3100,2952020,6212,2952020
824,3100,2952020,6212,2952020
824,3100,2953020,6212,2953020
824,3100,2954020,6212,2954020
825,3108,2958020,6212,2958020
825,3108,2958830,6212,2958830
825,3108,2960830,6212,2960830
825,3108,2961150,6212,2961150
825,3108,2962150,6212,2962150
825,3108,2963150,6212,2963150
825,3108,2963150,6212,2963150
825,3108,2964150,6212,2964150
825,3108,2964620,6212,2964620
825,3108,2965430,6212,2965430
825,3108,2966430,6212,2966430
825,3108,2967430,6212,2967430
826,3116,2968430,6212,2968430
827,3124,2976430,6212,2976430
827,3124,2977430,6212,2977430
827,3124,2978430,6212,2978430
827,3124,2978900,6212,2978900
827,3124,2978900,6212,2978900
827,3124,2979900,6212,2979900
827,3124,2980900,6212,2980900
827,3124,2981900,6212,2981900
828,3132,2983900,6212,2983900
828,3132,2984900,6212,2984900
828,3132,2985710,6212,2985710
828,3132,2986180,6212,2986180
828,3132,2987180,6212,2987180
829,3140,2991180,6212,2991180
829,3140,2991730,6212,2991730
829,3140,2991730,6212,2991730
829,3140,2992730,6212,2992730
829,3140,2993540,6212,2993540
829,3140,2993540,6212,2993540
829,3140,2993540,6212,2993540
830,3148,3001540,6212,3001540
830,3148,3002190,6212,3002190
830,3148,3003190,6212,3003190
830,3148,3004190,6212,3004190
830,3148,3005190,6212,3005190
830,3148,3005300,6212,3005300
831,3156,3006300,6212,3006300
831,3156,3007300,6212,3007300
831,3156,3007300,6212,3007300
831,3156,3009300,6212,3009300
831,3156,3010300,6212,3010300
831,3156,3011300,6212,3011300
831,3156,3011770,6212,3011770
831,3156,3011770,6212,3011770
831,3156,3011880,6212,3011880
831,3156,3011880,6212,3011880
831,3156,3012880,6212,3012880
832,3164,3013880,6212,3013880
832,3164,3014100,6212,3014100
832,3164,3015100,6212,3015100
832,3164,3015470,6212,3015470
832,3164,3016470,6212,3016470
832,3164,3017470,6212,3017470
832,3164,3017470,6212,3017470
832,3164,3018280,6212,3018280
832,3164,3019280,6212,3019280
832,3164,3019600,6212,3019600
832,3164,3019760,6212,3019760
832,3164,3020760,6212,3020760
832,3164,3021760,6212,3021760
833,3172,3022760,6212,3022760
833,3172,3023760,6212,3023760
833,3172,3024080,6212,3024080
833,3172,3024890,6212,3024890
833,3172,3025050,6212,3025050
833,3172,3026050,6212,3026050
833,3172,3027050,6212,3027050
833,3172,3027280,6212,3027280
833,3172,3028280,6212,3028280
833,3172,3029280,6212,3029280
834,3180,3030280,6212,3030280
834,3180,3030930,6212,3030930
834,3180,3031580,6212,3031580
834,3180,3032390,6212,3032390
834,3180,3032860,6212,3032860
835,3188,3040860,6212,3040860
835,3188,3041860,6212,3041860
835,3188,3042510,6212,3042510
835,3188,3043510,6212,3043510
835,3188,3044160,6212,3044160
836,3196,3052160,6212,3052160
836,3196,3052480,6212,3052480
837,3204,3053290,6212,3053290
837,3204,3053610,6212,3053610
837,3204,3053610,6212,3053610
837,3204,3054420,6212,3054420
837,3204,3055420,6212,3055420
837,3204,3056420,6212,3056420
837,3204,3057230,6212,3057230
837,3204,3057460,6212,3057460
837,3204,3058270,6212,3058270
837,3204,3058490,6212,3058490
837,3204,3058960,6212,3058960
837,3204,3059280,6212,3059280
837,3204,3060280,6212,3060280
838,3212,3068280,6212,3068280
839,3220,3076280,6212,3076280
839,3220,3077280,6212,3077280
840,3228,3078090,6212,3078090
840,3228,3078740,6212,3078740
840,3228,3079740,6212,3079740
840,3228,3080740,6212,3080740
840,3228,3081740,6212,3081740
840,3228,3082060,6212,3082060
840,3228,3082060,6212,3082060
840,3228,3083060,6212,3083060
841,3236,3083530,6212,3083530
841,3236,3084340,6212,3084340
842,3244,3092340,6212,3092340
842,3244,3093340,6212,3093340
842,3244,3094340,6212,3094340
842,3244,3094340,6212,3094340
842,3244,3095340,6212,3095340
842,3244,3096340,6212,3096340
842,3244,3097340,6212,3097340
842,3244,3098340,6212,3098340
843,3252,3099340,6212,3099340
843,3252,3100340,6212,3100340
843,3252,3101340,6212,3101340
843,3252,3102340,6212,3102340
843,3252,3103340,6212,3103340
844,3260,3111340,6212,3111340
845,3268,3119340,6212,3119340
845,3268,3119660,6212,3119660
845,3268,3120660,6212,3120660
845,3268,3120890,6212,3120890
845,3268,3121890,6212,3121890
846,3276,3129890,6212,3129890
847,3284,3130890,6212,3130890
847,3284,3131120,6212,3131120
847,3284,3132120,6212,3132120
847,3284,3133120,6212,3133120
847,3284,3134120,6212,3134120
847,3284,3135120,6212,3135120
848,3292,3139120,6212,3139120
848,3292,3140120,6212,3140120
848,3292,3140120,6212,3140120
848,3292,3140590,6212,3140590
848,3292,3141590,6212,3141590
848,3292,3142590,6212,3142590
848,3292,3143590,6212,3143590
848,3292,3144060,6212,3144060
848,3292,3144870,6212,3144870
848,3292,3145870,6212,3145870
848,3292,3145870,6212,3145870
849,3300,3146680,6212,3146680
849,3300,3147490,6212,3147490
849,3300,3148490,6212,3148490
849,3300,3152490,6212,3152490
849,3300,3152960,6212,3152960
850,3308,3153960,6212,3153960
851,3316,3161960,6212,3161960
851,3316,3162420,6212,3162420
851,3316,3162420,6212,3162420
851,3316,3162420,6212,3162420
851,3316,3163420,6212,3163420
851,3316,3164420,6212,3164420
851,3316,3164420,6212,3164420
