ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
653,1732,1425160,6212,1425160
653,1732,1426160,6212,1426160
653,1732,1427160,6212,1427160
653,1732,1427970,6212,1427970
653,1732,1428560,6212,1428560
653,1732,1429560,6212,1429560
653,1732,1430370,6212,1430370
653,1732,1431370,6212,1431370
654,1740,1432370,6212,1432370
654,1740,1432840,6212,1432840
654,1740,1433840,6212,1433840
654,1740,1434840,6212,1434840
654,1740,1435840,6212,1435840
654,1740,1436840,6212,1436840
654,1740,1437160,6212,1437160
654,1740,1437160,6212,1437160
655,1748,1438160,6212,1438160
656,1756,1438390,6212,1438390
656,1756,1438980,6212,1438980
656,1756,1438980,6212,1438980
656,1756,1439980,6212,1439980
656,1756,1440980,6212,1440980
656,1756,1441450,6212,1441450
656,1756,1441450,6212,1441450
656,1756,1441450,6212,1441450
656,1756,1441450,6212,1441450
656,1756,1442450,6212,1442450
656,1756,1442450,6212,1442450
656,1756,1442770,6212,1442770
656,1756,1443770,6212,1443770
656,1756,1444770,6212,1444770
656,1756,1445420,6212,1445420
656,1756,1446420,6212,1446420
656,1756,1447230,6212,1447230
656,1756,1448230,6212,1448230
656,1756,1449230,6212,1449230
657,1764,1450230,6212,1450230
657,1764,1451230,6212,1451230
657,1764,1451460,6212,1451460
657,1764,1451460,6212,1451460
657,1764,1452460,6212,1452460
657,1764,1452460,6212,1452460
657,1764,1453270,6212,1453270
657,1764,1453270,6212,1453270
657,1764,1454080,6212,1454080
657,1764,1455080,6212,1455080
657,1764,1455550,6212,1455550
657,1764,1456550,6212,1456550
658,1772,1457360,6212,1457360
658,1772,1458010,6212,1458010
658,1772,1459010,6212,1459010
658,1772,1460010,6212,1460010
658,1772,1460010,6212,1460010
658,1772,1460820,6212,1460820
658,1772,1461820,6212,1461820
658,1772,1462820,6212,1462820
659,1780,1463820,6212,1463820
659,1780,1464820,6212,1464820
659,1780,1465820,6212,1465820
659,1780,1466820,6212,1466820
659,1780,1467820,6212,1467820
659,1780,1468820,6212,1468820
659,1780,1469820,6212,1469820
660,1788,1470820,6212,1470820
660,1788,1470820,6212,1470820
660,1788,1471290,6212,1471290
660,1788,1472100,6212,1472100
660,1788,1473100,6212,1473100
660,1788,1473910,6212,1473910
660,1788,1474910,6212,1474910
660,1788,1475910,6212,1475910
660,1788,1476230,6212,1476230
660,1788,1477040,6212,1477040
660,1788,1477510,6212,1477510
661,1796,1478510,6212,1478510
661,1796,1479510,6212,1479510
661,1796,1479510,6212,1479510
661,1796,1480320,6212,1480320
661,1796,1481130,6212,1481130
661,1796,1481600,6212,1481600
661,1796,1481820,6212,1481820
661,1796,1482820,6212,1482820
661,1796,1483820,6212,1483820
661,1796,1484630,6212,1484630
661,1796,1485630,6212,1485630
661,1796,1485630,6212,1485630
661,1796,1485630,6212,1485630
662,1804,1486630,6212,1486630
662,1804,1487280,6212,1487280
663,1812,1495280,6212,1495280
663,1812,1495750,6212,1495750
663,1812,1496750,6212,1496750
663,1812,1497750,6212,1497750
663,1812,1497750,6212,1497750
663,1812,1498750,6212,1498750
663,1812,1499750,6212,1499750
663,1812,1500750,6212,1500750
663,1812,1501750,6212,1501750
663,1812,1501750,6212,1501750
663,1812,1501750,6212,1501750
664,1820,1502750,6212,1502750
664,1820,1503750,6212,1503750
664,1820,1504560,6212,1504560
664,1820,1504880,6212,1504880
664,1820,1505880,6212,1505880
664,1820,1506530,6212,1506530
664,1820,1507340,6212,1507340
664,1820,1507500,6212,1507500
664,1820,1507730,6212,1507730
664,1820,1508380,6212,1508380
664,1820,1509380,6212,1509380
664,1820,1509380,6212,1509380
665,1828,1510380,6212,1510380
665,1828,1511380,6212,1511380
665,1828,1512380,6212,1512380
665,1828,1513380,6212,1513380
665,1828,1514190,6212,1514190
665,1828,1515190,6212,1515190
665,1828,1515660,6212,1515660
665,1828,1516660,6212,1516660
666,1836,1517310,6212,1517310
666,1836,1518310,6212,1518310
666,1836,1519120,6212,1519120
666,1836,1520120,6212,1520120
666,1836,1520770,6212,1520770
666,1836,1521360,6212,1521360
666,1836,1521830,6212,1521830
666,1836,1522830,6212,1522830
666,1836,1523830,6212,1523830
666,1836,1523830,6212,1523830
666,1836,1523830,6212,1523830
667,1844,1524830,6212,1524830
667,1844,1525830,6212,1525830
667,1844,1526640,6212,1526640
667,1844,1526640,6212,1526640
667,1844,1527450,6212,1527450
667,1844,1528450,6212,1528450
667,1844,1528910,6212,1528910
667,1844,1529560,6212,1529560
667,1844,1530030,6212,1530030
667,1844,1530030,6212,1530030
667,1844,1530190,6212,1530190
668,1852,1531190,6212,1531190
668,1852,1531190,6212,1531190
668,1852,1532190,6212,1532190
668,1852,1533190,6212,1533190
668,1852,1534190,6212,1534190
668,1852,1535190,6212,1535190
668,1852,1535190,6212,1535190
668,1852,1536190,6212,1536190
668,1852,1537190,6212,1537190
668,1852,1537420,6212,1537420
668,1852,1537890,6212,1537890
668,1852,1537890,6212,1537890
668,1852,1538360,6212,1538360
669,1860,1539360,6212,1539360
669,1860,1539830,6212,1539830
669,1860,1539830,6212,1539830
669,1860,1540640,6212,1540640
669,1860,1541110,6212,1541110
669,1860,1542110,6212,1542110
669,1860,1542430,6212,1542430
669,1860,1543430,6212,1543430
669,1860,1543430,6212,1543430
669,1860,1544240,6212,1544240
670,1868,1545050,6212,1545050
670,1868,1545050,6212,1545050
670,1868,1546050,6212,1546050
670,1868,1546520,6212,1546520
670,1868,1547330,6212,1547330
670,1868,1547800,6212,1547800
670,1868,1548800,6212,1548800
670,1868,1548800,6212,1548800
670,1868,1548800,6212,1548800
670,1868,1549800,6212,1549800
670,1868,1549800,6212,1549800
670,1868,1550800,6212,1550800
670,1868,1551800,6212,1551800
671,1876,1552610,6212,1552610
671,1876,1553610,6212,1553610
671,1876,1553610,6212,1553610
671,1876,1554610,6212,1554610
671,1876,1555610,6212,1555610
671,1876,1555610,6212,1555610
671,1876,1556610,6212,1556610
671,1876,1556610,6212,1556610
671,1876,1556610,6212,1556610
671,1876,1557610,6212,1557610
672,1884,1558610,6212,1558610
672,1884,1558840,6212,1558840
673,1892,1566840,6212,1566840
673,1892,1566840,6212,1566840
673,1892,1567310,6212,1567310
673,1892,1568310,6212,1568310
673,1892,1568960,6212,1568960
673,1892,1569960,6212,1569960
673,1892,1570770,6212,1570770
673,1892,1571240,6212,1571240
673,1892,1571240,6212,1571240
673,1892,1571240,6212,1571240
673,1892,1572050,6212,1572050
673,1892,1572860,6212,1572860
674,1900,1573860,6212,1573860
674,1900,1574860,6212,1574860
674,1900,1575860,6212,1575860
674,1900,1576670,6212,1576670
674,1900,1577480,6212,1577480
674,1900,1578480,6212,1578480
674,1900,1579480,6212,1579480
674,1900,1580480,6212,1580480
674,1900,1581290,6212,1581290
675,1908,1582100,6212,1582100
675,1908,1583100,6212,1583100
675,1908,1583570,6212,1583570
675,1908,1584570,6212,1584570
675,1908,1585570,6212,1585570
675,1908,1586040,6212,1586040
675,1908,1586040,6212,1586040
675,1908,1586850,6212,1586850
675,1908,1587850,6212,1587850
675,1908,1587850,6212,1587850
675,1908,1587850,6212,1587850
675,1908,1588320,6212,1588320
676,1916,1589320,6212,1589320
676,1916,1590320,6212,1590320
676,1916,1591130,6212,1591130
676,1916,1592130,6212,1592130
676,1916,1592130,6212,1592130
676,1916,1592940,6212,1592940
676,1916,1593940,6212,1593940
676,1916,1594260,6212,1594260
677,1924,1595260,6212,1595260
677,1924,1596260,6212,1596260
677,1924,1596260,6212,1596260
678,1932,1604260,6212,1604260
678,1932,1605260,6212,1605260
678,1932,1606260,6212,1606260
678,1932,1607260,6212,1607260
678,1932,1608260,6212,1608260
678,1932,1608730,6212,1608730
678,1932,1608730,6212,1608730
678,1932,1609730,6212,1609730
679,1940,1610730,6212,1610730
679,1940,1611200,6212,1611200
679,1940,1612200,6212,1612200
679,1940,1613200,6212,1613200
679,1940,1614200,6212,1614200
679,1940,1615200,6212,1615200
679,1940,1616200,6212,1616200
679,1940,1616360,6212,1616360
680,1948,1617360,6212,1617360
680,1948,1618360,6212,1618360
680,1948,1619360,6212,1619360
680,1948,1620360,6212,1620360
680,1948,1621170,6212,1621170
680,1948,1621170,6212,1621170
680,1948,1621640,6212,1621640
680,1948,1621640,6212,1621640
680,1948,1622450,6212,1622450
680,1948,1623450,6212,1623450
681,1956,1624450,6212,1624450
681,1956,1625450,6212,1625450
681,1956,1625450,6212,1625450
681,1956,1626450,6212,1626450
681,1956,1626450,6212,1626450
681,1956,1626450,6212,1626450
681,1956,1626450,6212,1626450
681,1956,1626450,6212,1626450
681,1956,1626920,6212,1626920
681,1956,1627240,6212,1627240
681,1956,1628240,6212,1628240
681,1956,1629240,6212,1629240
681,1956,1630050,6212,1630050
681,1956,1631050,6212,1631050
681,1956,1632050,6212,1632050
681,1956,1632050,6212,1632050
681,1956,1633050,6212,1633050
681,1956,1633050,6212,1633050
681,1956,1633050,6212,1633050
682,1964,1634050,6212,1634050
682,1964,1634370,6212,1634370
682,1964,1635370,6212,1635370
682,1964,1636370,6212,1636370
682,1964,1636840,6212,1636840
682,1964,1637840,6212,1637840
682,1964,1638840,6212,1638840
682,1964,1639840,6212,1639840
682,1964,1639840,6212,1639840
683,1972,1640160,6212,1640160
684,1980,1641160,6212,1641160
684,1980,1642160,6212,1642160
684,1980,1643160,6212,1643160
684,1980,1644160,6212,1644160
684,1980,1645160,6212,1645160
684,1980,1646160,6212,1646160
684,1980,1646160,6212,1646160
684,1980,1647160,6212,1647160
684,1980,1647160,6212,1647160
685,1988,1648160,6212,1648160
685,1988,1649160,6212,1649160
685,1988,1650160,6212,1650160
685,1988,1650710,6212,1650710
685,1988,1651710,6212,1651710
685,1988,1652180,6212,1652180
685,1988,1653180,6212,1653180
685,1988,1654180,6212,1654180
685,1988,1655180,6212,1655180
685,1988,1656180,6212,1656180
685,1988,1657180,6212,1657180
685,1988,1658180,6212,1658180
685,1988,1658180,6212,1658180
685,1988,1658180,6212,1658180
685,1988,1659180,6212,1659180
685,1988,1659180,6212,1659180
685,1988,1660180,6212,1660180
685,1988,1661180,6212,1661180
685,1988,1661830,6212,1661830
685,1988,1661830,6212,1661830
686,1996,1662830,6212,1662830
686,1996,1662830,6212,1662830
686,1996,1663830,6212,1663830
686,1996,1664830,6212,1664830
686,1996,1665830,6212,1665830
686,1996,1666640,6212,1666640
686,1996,1667450,6212,1667450
686,1996,1668000,6212,1668000
686,1996,1668000,6212,1668000
686,1996,1668000,6212,1668000
686,1996,1668000,6212,1668000
686,1996,1669000,6212,1669000
687,2004,1669810,6212,1669810
687,2004,1669810,6212,1669810
687,2004,1670810,6212,1670810
687,2004,1671280,6212,1671280
687,2004,1672280,6212,1672280
687,2004,1673280,6212,1673280
687,2004,1673510,6212,1673510
687,2004,1674320,6212,1674320
687,2004,1674320,6212,1674320
687,2004,1674790,6212,1674790
687,2004,1675790,6212,1675790
688,2012,1676260,6212,1676260
688,2012,1676850,6212,1676850
688,2012,1676850,6212,1676850
688,2012,1677320,6212,1677320
688,2012,1678320,6212,1678320
688,2012,1679320,6212,1679320
688,2012,1679910,6212,1679910
688,2012,1679910,6212,1679910
688,2012,1680910,6212,1680910
688,2012,1681720,6212,1681720
688,2012,1681720,6212,1681720
688,2012,1682040,6212,1682040
689,2020,1683040,6212,1683040
689,2020,1683850,6212,1683850
689,2020,1684070,6212,1684070
689,2020,1684390,6212,1684390
689,2020,1685390,6212,1685390
689,2020,1685390,6212,1685390
689,2020,1685860,6212,1685860
689,2020,1685860,6212,1685860
690,2028,1686860,6212,1686860
690,2028,1687860,6212,1687860
690,2028,1688330,6212,1688330
690,2028,1689330,6212,1689330
690,2028,1690330,6212,1690330
690,2028,1690330,6212,1690330
690,2028,1690980,6212,1690980
690,2028,1691460,6212,1691460
690,2028,1691460,6212,1691460
690,2028,1691460,6212,1691460
691,2036,1692460,6212,1692460
691,2036,1692460,6212,1692460
691,2036,1692920,6212,1692920
691,2036,1693570,6212,1693570
691,2036,1694570,6212,1694570
691,2036,1695570,6212,1695570
691,2036,1696570,6212,1696570
691,2036,1696570,6212,1696570
691,2036,1696730,6212,1696730
691,2036,1697730,6212,1697730
691,2036,1697730,6212,1697730
691,2036,1697730,6212,1697730
691,2036,1698730,6212,1698730
692,2044,1699380,6212,1699380
692,2044,1699610,6212,1699610
692,2044,1699610,6212,1699610
692,2044,1700080,6212,1700080
692,2044,1701080,6212,1701080
692,2044,1701080,6212,1701080
692,2044,1701080,6212,1701080
692,2044,1702080,6212,1702080
692,2044,1703080,6212,1703080
692,2044,1703190,6212,1703190
692,2044,1703650,6212,1703650
692,2044,1704460,6212,1704460
692,2044,1704690,6212,1704690
692,2044,1704690,6212,1704690
692,2044,1705500,6212,1705500
693,2052,1706310,6212,1706310
693,2052,1707310,6212,1707310
693,2052,1707580,6212,1707580
693,2052,1708580,6212,1708580
693,2052,1708580,6212,1708580
693,2052,1708740,6212,1708740
693,2052,1708740,6212,1708740
693,2052,1709550,6212,1709550
693,2052,1710550,6212,1710550
693,2052,1711550,6212,1711550
694,2060,1712020,6212,1712020
694,2060,1712020,6212,1712020
694,2060,1712020,6212,1712020
694,2060,1712020,6212,1712020
694,2060,1712830,6212,1712830
694,2060,1713830,6212,1713830
694,2060,1714640,6212,1714640
694,2060,1715640,6212,1715640
694,2060,1716640,6212,1716640
694,2060,1717450,6212,1717450
694,2060,1718450,6212,1718450
695,2068,1719450,6212,1719450
695,2068,1720450,6212,1720450
695,2068,1721450,6212,1721450
695,2068,1722100,6212,1722100
695,2068,1722910,6212,1722910
695,2068,1723910,6212,1723910
695,2068,1724910,6212,1724910
695,2068,1725720,6212,1725720
696,2076,1726720,6212,1726720
696,2076,1726720,6212,1726720
696,2076,1727720,6212,1727720
696,2076,1727720,6212,1727720
696,2076,1728530,6212,1728530
696,2076,1729530,6212,1729530
696,2076,1730000,6212,1730000
696,2076,1731000,6212,1731000
696,2076,1731470,6212,1731470
696,2076,1732470,6212,1732470
696,2076,1732470,6212,1732470
697,2084,1733470,6212,1733470
697,2084,1733790,6212,1733790
697,2084,1734790,6212,1734790
697,2084,1735790,6212,1735790
697,2084,1736600,6212,1736600
697,2084,1737600,6212,1737600
697,2084,1737920,6212,1737920
697,2084,1738920,6212,1738920
697,2084,1739390,6212,1739390
697,2084,1739610,6212,1739610
697,2084,1740610,6212,1740610
697,2084,1741080,6212,1741080
698,2092,1741400,6212,1741400
698,2092,1742210,6212,1742210
698,2092,1743020,6212,1743020
698,2092,1743020,6212,1743020
698,2092,1744020,6212,1744020
698,2092,1745020,6212,1745020
698,2092,1746020,6212,1746020
698,2092,1746020,6212,1746020
698,2092,1746830,6212,1746830
698,2092,1746830,6212,1746830
699,2100,1747830,6212,1747830
699,2100,1748060,6212,1748060
699,2100,1749060,6212,1749060
699,2100,1749060,6212,1749060
699,2100,1750060,6212,1750060
699,2100,1750060,6212,1750060
699,2100,1751060,6212,1751060
699,2100,1752060,6212,1752060
699,2100,1752530,6212,1752530
699,2100,1753530,6212,1753530
699,2100,1753530,6212,1753530
700,2108,1754530,6212,1754530
700,2108,1755340,6212,1755340
700,2108,1755810,6212,1755810
700,2108,1756810,6212,1756810
700,2108,1757810,6212,1757810
700,2108,1758620,6212,1758620
700,2108,1759090,6212,1759090
700,2108,1760090,6212,1760090
700,2108,1760090,6212,1760090
700,2108,1760900,6212,1760900
700,2108,1760900,6212,1760900
700,2108,1760900,6212,1760900
701,2116,1761710,6212,1761710
701,2116,1762710,6212,1762710
701,2116,1763710,6212,1763710
701,2116,1764710,6212,1764710
701,2116,1765300,6212,1765300
701,2116,1765620,6212,1765620
701,2116,1765940,6212,1765940
702,2124,1773940,6212,1773940
702,2124,1774490,6212,1774490
702,2124,1774960,6212,1774960
702,2124,1775960,6212,1775960
703,2132,1776960,6212,1776960
703,2132,1776960,6212,1776960
703,2132,1777430,6212,1777430
703,2132,1778240,6212,1778240
703,2132,1779240,6212,1779240
703,2132,1780240,6212,1780240
703,2132,1781240,6212,1781240
703,2132,1781710,6212,1781710
703,2132,1782710,6212,1782710
703,2132,1782710,6212,1782710
703,2132,1783710,6212,1783710
704,2140,1784710,6212,1784710
704,2140,1784710,6212,1784710
704,2140,1785360,6212,1785360
704,2140,1786360,6212,1786360
704,2140,1787360,6212,1787360
704,2140,1787910,6212,1787910
704,2140,1787910,6212,1787910
704,2140,1787910,6212,1787910
704,2140,1788910,6212,1788910
704,2140,1789910,6212,1789910
704,2140,1789910,6212,1789910
704,2140,1790380,6212,1790380
704,2140,1791190,6212,1791190
704,2140,1791560,6212,1791560
704,2140,1791880,6212,1791880
705,2148,1792880,6212,1792880
705,2148,1793880,6212,1793880
705,2148,1793880,6212,1793880
705,2148,1794880,6212,1794880
705,2148,1795880,6212,1795880
705,2148,1796350,6212,1796350
705,2148,1796350,6212,1796350
705,2148,1797350,6212,1797350
705,2148,1798350,6212,1798350
705,2148,1799350,6212,1799350
706,2156,1800350,6212,1800350
706,2156,1801350,6212,1801350
706,2156,1802160,6212,1802160
706,2156,1802630,6212,1802630
706,2156,1803630,6212,1803630
706,2156,1804630,6212,1804630
706,2156,1805630,6212,1805630
706,2156,1806630,6212,1806630
706,2156,1807630,6212,1807630
707,2164,1808630,6212,1808630
707,2164,1809100,6212,1809100
707,2164,1809910,6212,1809910
707,2164,1809910,6212,1809910
707,2164,1809910,6212,1809910
707,2164,1809910,6212,1809910
707,2164,1810380,6212,1810380
707,2164,1810380,6212,1810380
707,2164,1810850,6212,1810850
707,2164,1811850,6212,1811850
707,2164,1811850,6212,1811850
708,2172,1812850,6212,1812850
708,2172,1813170,6212,1813170
708,2172,1814170,6212,1814170
708,2172,1814490,6212,1814490
708,2172,1815490,6212,1815490
708,2172,1816490,6212,1816490
708,2172,1816490,6212,1816490
708,2172,1816490,6212,1816490
708,2172,1816490,6212,1816490
709,2180,1817490,6212,1817490
709,2180,1818490,6212,1818490
709,2180,1819490,6212,1819490
709,2180,1820490,6212,1820490
709,2180,1820490,6212,1820490
709,2180,1821490,6212,1821490
709,2180,1822490,6212,1822490
710,2188,1823490,6212,1823490
710,2188,1824040,6212,1824040
710,2188,1824690,6212,1824690
710,2188,1825160,6212,1825160
710,2188,1826160,6212,1826160
710,2188,1827160,6212,1827160
710,2188,1828160,6212,1828160
710,2188,1829160,6212,1829160
710,2188,1830160,6212,1830160
710,2188,1831160,6212,1831160
710,2188,1831970,6212,1831970
711,2196,1832970,6212,1832970
711,2196,1833970,6212,1833970
711,2196,1833970,6212,1833970
711,2196,1834970,6212,1834970
711,2196,1835970,6212,1835970
711,2196,1836970,6212,1836970
711,2196,1837970,6212,1837970
711,2196,1838970,6212,1838970
711,2196,1839130,6212,1839130
711,2196,1839590,6212,1839590
711,2196,1839590,6212,1839590
711,2196,1839590,6212,1839590
711,2196,1840060,6212,1840060
712,2204,1841060,6212,1841060
712,2204,1842060,6212,1842060
712,2204,1843060,6212,1843060
712,2204,1843870,6212,1843870
712,2204,1843870,6212,1843870
712,2204,1844870,6212,1844870
712,2204,1845870,6212,1845870
712,2204,1846030,6212,1846030
712,2204,1846840,6212,1846840
712,2204,1847310,6212,1847310
712,2204,1847310,6212,1847310
712,2204,1847630,6212,1847630
713,2212,1847950,6212,1847950
713,2212,1848950,6212,1848950
713,2212,1849760,6212,1849760
713,2212,1850570,6212,1850570
713,2212,1851570,6212,1851570
713,2212,1852570,6212,1852570
713,2212,1852570,6212,1852570
713,2212,1853570,6212,1853570
714,2220,1861570,6212,1861570
714,2220,1861570,6212,1861570
714,2220,1862570,6212,1862570
715,2228,1863380,6212,1863380
715,2228,1864380,6212,1864380
715,2228,1865190,6212,1865190
715,2228,1865660,6212,1865660
715,2228,1866120,6212,1866120
715,2228,1866120,6212,1866120
715,2228,1866120,6212,1866120
715,2228,1866120,6212,1866120
715,2228,1867120,6212,1867120
715,2228,1868120,6212,1868120
716,2236,1868600,6212,1868600
716,2236,1869600,6212,1869600
716,2236,1870410,6212,1870410
716,2236,1871410,6212,1871410
716,2236,1871880,6212,1871880
716,2236,1872880,6212,1872880
716,2236,1873690,6212,1873690
716,2236,1874160,6212,1874160
716,2236,1875160,6212,1875160
716,2236,1875160,6212,1875160
717,2244,1876160,6212,1876160
717,2244,1876630,6212,1876630
717,2244,1877440,6212,1877440
717,2244,1878440,6212,1878440
717,2244,1878910,6212,1878910
717,2244,1878910,6212,1878910
717,2244,1879910,6212,1879910
717,2244,1880380,6212,1880380
717,2244,1881380,6212,1881380
717,2244,1881850,6212,1881850
718,2252,1882850,6212,1882850
718,2252,1883320,6212,1883320
718,2252,1884320,6212,1884320
718,2252,1885320,6212,1885320
718,2252,1885550,6212,1885550
718,2252,1885870,6212,1885870
718,2252,1885870,6212,1885870
718,2252,1886870,6212,1886870
718,2252,1887680,6212,1887680
719,2260,1888000,6212,1888000
719,2260,1889000,6212,1889000
719,2260,1889470,6212,1889470
719,2260,1890470,6212,1890470
719,2260,1891470,6212,1891470
719,2260,1892470,6212,1892470
719,2260,1893470,6212,1893470
719,2260,1894470,6212,1894470
719,2260,1895470,6212,1895470
720,2268,1896470,6212,1896470
720,2268,1896470,6212,1896470
720,2268,1897470,6212,1897470
720,2268,1898280,6212,1898280
720,2268,1899280,6212,1899280
720,2268,1900280,6212,1900280
720,2268,1901280,6212,1901280
720,2268,1901600,6212,1901600
720,2268,1902600,6212,1902600
720,2268,1903410,6212,1903410
720,2268,1904220,6212,1904220
720,2268,1904220,6212,1904220
721,2276,1904680,6212,1904680
721,2276,1904680,6212,1904680
721,2276,1905490,6212,1905490
721,2276,1905810,6212,1905810
721,2276,1906620,6212,1906620
721,2276,1906940,6212,1906940
721,2276,1907750,6212,1907750
721,2276,1907750,6212,1907750
721,2276,1907970,6212,1907970
721,2276,1908780,6212,1908780
721,2276,1909780,6212,1909780
721,2276,1909780,6212,1909780
721,2276,1910010,6212,1910010
721,2276,1910820,6212,1910820
721,2276,1911290,6212,1911290
722,2284,1912290,6212,1912290
722,2284,1913290,6212,1913290
722,2284,1913290,6212,1913290
722,2284,1914290,6212,1914290
722,2284,1914940,6212,1914940
722,2284,1915940,6212,1915940
722,2284,1916490,6212,1916490
722,2284,1916650,6212,1916650
722,2284,1917460,6212,1917460
722,2284,1917920,6212,1917920
722,2284,1918390,6212,1918390
723,2292,1919390,6212,1919390
723,2292,1919390,6212,1919390
723,2292,1919390,6212,1919390
723,2292,1920390,6212,1920390
723,2292,1920390,6212,1920390
723,2292,1920860,6212,1920860
723,2292,1921860,6212,1921860
723,2292,1922860,6212,1922860
723,2292,1923860,6212,1923860
723,2292,1923860,6212,1923860
723,2292,1924860,6212,1924860
723,2292,1925860,6212,1925860
724,2300,1926410,6212,1926410
724,2300,1926410,6212,1926410
724,2300,1926410,6212,1926410
724,2300,1927410,6212,1927410
724,2300,1928410,6212,1928410
724,2300,1929410,6212,1929410
724,2300,1929730,6212,1929730
724,2300,1930540,6212,1930540
724,2300,1930540,6212,1930540
724,2300,1931540,6212,1931540
724,2300,1932540,6212,1932540
724,2300,1933190,6212,1933190
724,2300,1933190,6212,1933190
725,2308,1933840,6212,1933840
725,2308,1934160,6212,1934160
725,2308,1935160,6212,1935160
725,2308,1936160,6212,1936160
725,2308,1937160,6212,1937160
725,2308,1938160,6212,1938160
725,2308,1939160,6212,1939160
725,2308,1940160,6212,1940160
726,2316,1940480,6212,1940480
726,2316,1940480,6212,1940480
726,2316,1940480,6212,1940480
726,2316,1941480,6212,1941480
726,2316,1941940,6212,1941940
726,2316,1942940,6212,1942940
726,2316,1943170,6212,1943170
726,2316,1944170,6212,1944170
726,2316,1945170,6212,1945170
726,2316,1945640,6212,1945640
726,2316,1946640,6212,1946640
726,2316,1947450,6212,1947450
726,2316,1947820,6212,1947820
726,2316,1948050,6212,1948050
726,2316,1948510,6212,1948510
727,2324,1948830,6212,1948830
727,2324,1949830,6212,1949830
727,2324,1950830,6212,1950830
727,2324,1951830,6212,1951830
727,2324,1952830,6212,1952830
727,2324,1953830,6212,1953830
727,2324,1953830,6212,1953830
727,2324,1954640,6212,1954640
727,2324,1955450,6212,1955450
728,2332,1956450,6212,1956450
728,2332,1956610,6212,1956610
728,2332,1957610,6212,1957610
728,2332,1958610,6212,1958610
728,2332,1959610,6212,1959610
728,2332,1960610,6212,1960610
728,2332,1961610,6212,1961610
728,2332,1962080,6212,1962080
728,2332,1962730,6212,1962730
728,2332,1963730,6212,1963730
729,2340,1964380,6212,1964380
729,2340,1964930,6212,1964930
729,2340,1965480,6212,1965480
729,2340,1966480,6212,1966480
729,2340,1967290,6212,1967290
729,2340,1967290,6212,1967290
729,2340,1968100,6212,1968100
729,2340,1968420,6212,1968420
729,2340,1968880,6212,1968880
729,2340,1969530,6212,1969530
729,2340,1969530,6212,1969530
730,2348,1970530,6212,1970530
730,2348,1971530,6212,1971530
730,2348,1972530,6212,1972530
730,2348,1973530,6212,1973530
730,2348,1974530,6212,1974530
730,2348,1975530,6212,1975530
730,2348,1976530,6212,1976530
731,2356,1977530,6212,1977530
731,2356,1978530,6212,1978530
731,2356,1979530,6212,1979530
731,2356,1980530,6212,1980530
731,2356,1981530,6212,1981530
731,2356,1982340,6212,1982340
731,2356,1982340,6212,1982340
732,2364,1983150,6212,1983150
732,2364,1984150,6212,1984150
732,2364,1984620,6212,1984620
732,2364,1985620,6212,1985620
732,2364,1986620,6212,1986620
732,2364,1986620,6212,1986620
732,2364,1986620,6212,1986620
732,2364,1987620,6212,1987620
732,2364,1988620,6212,1988620
732,2364,1989210,6212,1989210
732,2364,1989530,6212,1989530
732,2364,1990530,6212,1990530
733,2372,1991530,6212,1991530
733,2372,1992340,6212,1992340
733,2372,1993340,6212,1993340
733,2372,1994340,6212,1994340
733,2372,1995340,6212,1995340
733,2372,1996340,6212,1996340
733,2372,1997340,6212,1997340
733,2372,1997810,6212,1997810
733,2372,1998280,6212,1998280
733,2372,1999280,6212,1999280
734,2380,2000280,6212,2000280
734,2380,2000280,6212,2000280
734,2380,2001280,6212,2001280
734,2380,2001280,6212,2001280
734,2380,2002280,6212,2002280
734,2380,2003280,6212,2003280
734,2380,2004090,6212,2004090
734,2380,2004900,6212,2004900
734,2380,2004900,6212,2004900
735,2388,2005710,6212,2005710
735,2388,2006710,6212,2006710
735,2388,2007710,6212,2007710
735,2388,2007710,6212,2007710
735,2388,2007930,6212,2007930
735,2388,2007930,6212,2007930
735,2388,2008930,6212,2008930
735,2388,2009930,6212,2009930
735,2388,2010930,6212,2010930
735,2388,2010930,6212,2010930
735,2388,2011400,6212,2011400
735,2388,2011770,6212,2011770
735,2388,2011770,6212,2011770
735,2388,2011770,6212,2011770
735,2388,2012770,6212,2012770
736,2396,2013580,6212,2013580
736,2396,2013580,6212,2013580
736,2396,2014580,6212,2014580
736,2396,2014900,6212,2014900
736,2396,2015900,6212,2015900
736,2396,2015900,6212,2015900
736,2396,2016550,6212,2016550
736,2396,2017550,6212,2017550
736,2396,2017550,6212,2017550
736,2396,2018020,6212,2018020
