ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
661509.76,17.19,3.6,276761.46,7.19
661373.8,17.19,3.6,276911.06,7.2
661642.63,17.2,3.61,276910.87,7.2
661694.32,17.21,3.61,276910.87,7.2
661558.36,17.21,3.61,276934.23,7.2
661422.4,17.21,3.61,276911.74,7.21
661474.09,17.22,3.62,276910.96,7.21
661338.13,17.22,3.62,277211.85,7.22
660993.35,17.21,3.61,276964.84,7.21
660857.39,17.21,3.61,276910.87,7.21
660909.08,17.22,3.62,277533.22,7.23
660773.12,17.22,3.62,277430.31,7.23
660637.16,17.22,3.62,277430.31,7.23
660688.85,17.22,3.63,277430.49,7.23
660497.18,17.22,3.62,277262.94,7.23
660548.87,17.22,3.63,277262.56,7.23
660412.91,17.22,3.63,277262.56,7.23
660681.73,17.23,3.64,277285.78,7.23
660545.77,17.23,3.64,277251.61,7.23
660597.46,17.24,3.64,277344.69,7.24
660440.64,17.24,3.64,277189.71,7.23
660492.34,17.24,3.64,277193.78,7.24
660147.55,17.23,3.64,277193.31,7.24
660147.55,17.23,3.64,277197.94,7.24
660011.59,17.23,3.64,277174.4,7.24
659875.63,17.24,3.64,277881.49,7.26
659927.32,17.24,3.64,277971.76,7.26
660196.15,17.25,3.65,277971.56,7.26
660060.19,17.25,3.65,277971.83,7.26
659924.23,17.25,3.66,277868.65,7.26
659788.27,17.25,3.66,277765.75,7.26
659788.27,17.25,3.66,277810.94,7.26
659652.31,17.25,3.66,277810.94,7.27
659652.31,17.25,3.66,277810.94,7.27
659362.64,17.25,3.65,277706.42,7.26
659634.67,17.26,3.66,277688.87,7.26
659289.89,17.25,3.65,277688.87,7.27
659289.89,17.25,3.65,277540.68,7.26
659558.71,17.26,3.66,277540.68,7.26
659422.75,17.26,3.66,277863.35,7.27
659077.97,17.25,3.66,278098.38,7.28
659261.68,17.26,3.67,278086.39,7.28
659067.73,17.26,3.66,278045.2,7.28
658931.77,17.26,3.66,278011.03,7.28
658795.81,17.26,3.66,277942.29,7.28
658847.5,17.26,3.67,277730.89,7.28
658711.54,17.26,3.67,277855.91,7.28
658527.46,17.26,3.67,277594.22,7.28
658391.5,17.26,3.67,277491.31,7.28
658443.19,17.27,3.67,277491.49,7.28
658307.23,17.27,3.67,277491.12,7.28
658171.27,17.27,3.67,277491.12,7.28
658171.27,17.27,3.67,277572.38,7.28
658440.1,17.28,3.68,277572.87,7.28
658095.31,17.27,3.68,277586.91,7.29
657813.58,17.27,3.67,277257.34,7.28
658082.41,17.27,3.68,277664.34,7.29
657946.45,17.28,3.68,278070.87,7.3
657998.14,17.28,3.68,277650.67,7.29
657869.65,17.28,3.69,277844.0,7.3
657730.92,17.28,3.69,278089.81,7.31
657730.92,17.28,3.69,278143.02,7.31
657730.92,17.28,3.69,278204.86,7.31
657594.96,17.28,3.69,278204.86,7.31
657316.96,17.28,3.68,277926.21,7.31
657181.0,17.28,3.68,277823.3,7.3
657045.04,17.28,3.68,277823.3,7.31
656909.08,17.28,3.68,277823.3,7.31
656909.08,17.28,3.68,277823.3,7.31
656909.08,17.28,3.68,277823.3,7.31
656773.12,17.28,3.69,277823.3,7.31
656956.84,17.29,3.69,277823.3,7.31
657008.53,17.29,3.7,277823.3,7.31
656872.57,17.3,3.7,277823.3,7.32
656527.78,17.29,3.69,277476.3,7.31
656796.61,17.3,3.7,277476.3,7.31
656980.32,17.31,3.71,277476.11,7.31
657032.01,17.31,3.71,277476.11,7.31
656845.43,17.31,3.71,277257.56,7.31
656845.43,17.31,3.71,277257.56,7.31
656629.62,17.3,3.71,277045.02,7.3
656339.95,17.3,3.7,276763.15,7.29
655995.17,17.29,3.69,277067.77,7.3
656178.88,17.3,3.7,277278.81,7.31
656185.8,17.3,3.7,277280.85,7.31
656190.5,17.3,3.7,277283.13,7.31
656054.54,17.3,3.7,277661.85,7.32
656054.54,17.3,3.7,277661.85,7.32
656106.23,17.3,3.71,277661.85,7.32
656289.94,17.31,3.71,277698.08,7.32
656299.34,17.31,3.72,277725.58,7.33
656351.03,17.32,3.72,277721.39,7.33
656351.03,17.32,3.72,277721.39,7.33
656619.85,17.33,3.73,277751.18,7.33
656483.89,17.33,3.73,277751.18,7.33
656347.93,17.33,3.73,277899.12,7.34
656211.97,17.33,3.73,277751.18,7.33
656263.66,17.33,3.74,277926.17,7.34
656127.7,17.33,3.74,279485.86,7.38
656127.7,17.33,3.74,279485.86,7.38
655838.03,17.33,3.73,279104.31,7.37
655702.07,17.33,3.73,279070.14,7.38
655357.29,17.32,3.73,278699.23,7.37
655408.98,17.33,3.73,278699.41,7.37
655119.31,17.32,3.73,278489.91,7.36
654983.35,17.32,3.73,278421.17,7.36
654847.39,17.32,3.73,278318.27,7.36
654711.43,17.32,3.73,278318.27,7.36
654711.43,17.32,3.73,278290.53,7.36
654763.12,17.33,3.73,278290.15,7.37
655031.94,17.34,3.74,278290.15,7.37
654687.16,17.33,3.74,278325.07,7.37
654687.16,17.33,3.74,278263.87,7.37
654551.2,17.33,3.74,278237.13,7.37
654820.02,17.34,3.75,278231.78,7.37
654684.06,17.34,3.75,278232.04,7.37
654575.65,17.34,3.74,278125.55,7.37
654759.37,17.35,3.75,278294.47,7.37
654943.08,17.36,3.76,279225.76,7.4
654814.59,17.36,3.76,279259.74,7.4
654814.59,17.36,3.76,279227.05,7.4
655086.62,17.37,3.77,279226.85,7.4
654943.2,17.37,3.77,279264.42,7.41
654753.52,17.36,3.77,278923.19,7.4
654563.85,17.36,3.76,278912.86,7.4
654427.89,17.36,3.76,278878.69,7.4
654291.93,17.36,3.77,278809.95,7.4
654351.09,17.37,3.77,278640.0,7.4
654395.31,17.37,3.78,279325.97,7.42
654085.55,17.37,3.77,279170.29,7.41
653807.56,17.36,3.76,278953.48,7.41
654076.38,17.37,3.77,278953.48,7.41
653864.97,17.36,3.77,278773.34,7.4
653864.97,17.36,3.77,278765.95,7.4
653729.01,17.37,3.77,278779.95,7.41
653384.23,17.36,3.76,278774.78,7.41
653194.55,17.35,3.76,278632.69,7.4
652927.28,17.35,3.75,280116.44,7.44
653196.11,17.36,3.76,280107.62,7.44
653038.46,17.35,3.76,279958.65,7.44
652693.67,17.35,3.75,279958.65,7.44
652745.36,17.35,3.76,280476.51,7.46
652609.4,17.35,3.76,280437.65,7.46
652893.33,17.36,3.77,280061.7,7.45
652945.02,17.37,3.77,280061.7,7.45
652947.37,17.37,3.77,280070.74,7.45
652991.6,17.37,3.78,279514.71,7.44
653175.31,17.38,3.79,279514.71,7.44
653227.0,17.39,3.79,279514.71,7.44
653119.35,17.38,3.79,279407.43,7.44
652816.85,17.38,3.78,280384.34,7.46
652680.89,17.38,3.78,280281.44,7.46
652597.89,17.38,3.79,280094.71,7.46
652602.84,17.38,3.79,280111.35,7.46
652466.88,17.38,3.79,280111.35,7.46
652330.92,17.38,3.79,280112.42,7.46
652382.61,17.39,3.79,280117.36,7.47
652434.3,17.39,3.8,280240.46,7.47
652710.76,17.4,3.81,280472.73,7.48
652574.8,17.4,3.81,280466.73,7.48
652626.5,17.41,3.81,281435.39,7.51
652284.07,17.4,3.81,281228.65,7.5
652148.11,17.4,3.81,281197.32,7.5
651822.11,17.4,3.8,280864.08,7.5
651686.15,17.4,3.8,280844.47,7.5
651954.98,17.41,3.81,281093.9,7.51
651954.98,17.41,3.81,281063.79,7.5
651954.98,17.41,3.81,281063.79,7.5
651819.02,17.41,3.81,281063.6,7.51
651474.23,17.4,3.81,280790.87,7.5
651338.27,17.4,3.81,280786.36,7.5
651202.31,17.4,3.81,280681.51,7.5
651438.08,17.41,3.82,280658.62,7.5
651710.12,17.42,3.83,280641.06,7.5
651978.94,17.43,3.84,281336.65,7.52
651842.98,17.43,3.84,281336.65,7.52
651707.02,17.43,3.84,281341.03,7.53
651758.72,17.44,3.84,281426.77,7.53
651622.76,17.44,3.84,281856.45,7.54
651674.45,17.44,3.85,281448.96,7.53
651726.14,17.45,3.85,281856.85,7.55
651777.83,17.46,3.86,281867.04,7.55
651840.6,17.46,3.86,281876.56,7.55
651632.34,17.46,3.86,282086.33,7.56
651632.34,17.46,3.86,282086.33,7.56
651496.38,17.46,3.86,282531.6,7.57
651151.6,17.45,3.86,282148.82,7.56
651420.42,17.46,3.87,282223.3,7.57
651284.46,17.46,3.87,282120.39,7.57
651148.5,17.47,3.87,282120.39,7.57
651200.19,17.47,3.87,282243.5,7.57
651200.19,17.47,3.87,282243.5,7.57
651064.23,17.47,3.88,282243.3,7.57
651336.27,17.48,3.89,282243.3,7.58
651387.96,17.49,3.89,282251.7,7.58
651194.01,17.48,3.89,282091.07,7.57
650994.33,17.48,3.88,282018.73,7.57
651046.03,17.48,3.89,282018.91,7.57
650711.24,17.48,3.88,281841.52,7.57
650762.93,17.48,3.89,281841.77,7.57
650762.93,17.48,3.89,281726.26,7.57
650814.62,17.49,3.89,281720.12,7.57
651083.45,17.5,3.9,281717.61,7.57
650805.45,17.49,3.89,281535.3,7.57
650669.49,17.49,3.9,282596.82,7.6
650669.49,17.49,3.9,282558.43,7.6
650391.5,17.49,3.89,281912.21,7.58
649303.82,17.49,3.9,281912.01,7.6
649145.41,17.49,3.89,281753.35,7.59
649009.45,17.49,3.9,282110.22,7.6
649061.14,17.5,3.9,282109.85,7.6
648945.16,17.49,3.9,282317.45,7.61
649206.34,17.5,3.91,282782.13,7.62
648859.2,17.5,3.9,282437.45,7.62
649128.02,17.51,3.91,282663.44,7.62
649128.02,17.51,3.91,282660.71,7.62
649363.79,17.52,3.92,282660.71,7.62
649227.83,17.52,3.92,282557.8,7.62
649091.87,17.52,3.92,282557.8,7.63
649143.56,17.52,3.93,282558.49,7.63
649007.6,17.52,3.93,282557.8,7.63
648871.64,17.52,3.93,282557.8,7.63
648526.86,17.52,3.92,282347.67,7.63
648529.89,17.52,3.92,282344.74,7.63
648581.58,17.52,3.93,283386.15,7.66
648445.62,17.52,3.93,283422.28,7.66
648681.39,17.53,3.94,283422.09,7.66
648733.08,17.54,3.94,283422.09,7.66
649001.91,17.55,3.95,283424.82,7.66
648865.95,17.55,3.95,283321.91,7.66
648917.64,17.55,3.96,283505.73,7.67
648698.84,17.55,3.95,283289.47,7.66
648514.77,17.55,3.95,283152.46,7.66
648378.81,17.55,3.95,283149.84,7.66
648034.02,17.54,3.94,283149.77,7.66
647898.06,17.54,3.94,283251.44,7.67
647762.1,17.54,3.95,283173.42,7.67
647945.81,17.55,3.95,283149.73,7.67
647656.14,17.54,3.95,283833.68,7.69
647374.41,17.54,3.94,283442.63,7.68
647238.45,17.54,3.94,283478.67,7.68
647102.49,17.54,3.94,283478.47,7.68
647154.18,17.54,3.95,283478.47,7.69
647205.88,17.55,3.95,283478.47,7.69
647474.7,17.56,3.96,283479.25,7.69
647338.74,17.56,3.96,283459.64,7.69
647141.36,17.56,3.96,283607.95,7.69
647005.4,17.56,3.96,283524.65,7.69
647241.17,17.57,3.97,283388.92,7.69
647292.86,17.57,3.98,283389.1,7.69
647156.9,17.57,3.98,283388.73,7.7
647208.59,17.58,3.98,283388.73,7.7
646926.86,17.57,3.98,283375.37,7.7
647195.69,17.58,3.99,283449.85,7.7
647207.43,17.58,3.99,283459.32,7.7
646917.43,17.58,3.98,283169.32,7.69
646781.47,17.58,3.98,283324.66,7.7
646645.51,17.58,3.98,283867.99,7.72
646529.53,17.58,3.98,283819.45,7.72
646581.22,17.58,3.99,283819.63,7.72
646915.75,17.59,4.0,283819.25,7.72
646779.79,17.59,4.0,283751.19,7.72
646643.83,17.59,4.0,283899.27,7.72
646380.74,17.59,3.99,283899.27,7.73
646432.43,17.59,4.0,283899.27,7.73
646296.47,17.6,4.0,283925.78,7.73
646348.17,17.6,4.0,283952.68,7.73
646399.86,17.61,4.01,283899.27,7.73
646635.63,17.62,4.02,285193.05,7.77
646687.32,17.62,4.02,285207.91,7.77
646871.03,17.63,4.03,285218.55,7.77
646735.07,17.63,4.03,285305.35,7.78
646786.76,17.63,4.04,285193.05,7.78
646970.48,17.64,4.05,286691.69,7.82
646869.87,17.64,4.04,286591.09,7.82
647105.64,17.65,4.05,286698.25,7.82
647374.47,17.66,4.06,286698.25,7.82
647381.51,17.66,4.06,286700.55,7.82
647061.84,17.65,4.06,286589.88,7.82
646925.88,17.65,4.06,286589.88,7.82
646925.88,17.65,4.06,286508.59,7.82
647109.59,17.66,4.07,286508.66,7.82
646973.63,17.66,4.07,286508.59,7.82
646628.85,17.66,4.06,286508.59,7.82
646680.54,17.66,4.07,286565.1,7.83
646544.58,17.66,4.07,286622.81,7.83
646552.8,17.66,4.07,286611.5,7.83
646416.84,17.66,4.07,286525.49,7.83
646468.53,17.67,4.07,287237.77,7.85
646332.57,17.67,4.07,287217.61,7.85
646384.26,17.68,4.08,287182.95,7.85
646248.3,17.68,4.08,287734.99,7.87
646112.34,17.68,4.08,287614.04,7.87
646164.03,17.68,4.09,287439.67,7.87
645844.03,17.68,4.08,287119.67,7.86
645708.07,17.68,4.08,287100.06,7.86
645514.12,17.67,4.08,287010.73,7.86
645514.12,17.67,4.08,286948.27,7.86
645782.94,17.68,4.09,287197.7,7.86
645482.96,17.68,4.08,286883.88,7.86
645347.0,17.68,4.08,286884.14,7.86
645211.04,17.68,4.08,286780.97,7.86
645165.74,17.68,4.08,286732.95,7.86
645029.78,17.68,4.08,286713.34,7.86
644893.82,17.68,4.08,286630.04,7.86
644549.04,17.67,4.08,286357.32,7.85
644600.73,17.68,4.08,286357.5,7.85
644464.77,17.68,4.08,286357.12,7.86
644733.59,17.69,4.09,286404.91,7.86
644388.81,17.68,4.09,286396.22,7.86
644657.63,17.69,4.1,286470.7,7.86
644521.67,17.69,4.1,286456.51,7.86
644176.89,17.68,4.09,286279.12,7.86
643887.22,17.68,4.08,286068.83,7.85
643938.91,17.68,4.09,286069.01,7.86
643990.6,17.69,4.09,286047.16,7.86
643854.64,17.69,4.09,286840.06,7.88
643782.54,17.69,4.1,286757.7,7.88
643937.42,17.7,4.1,286834.1,7.88
644206.24,17.71,4.11,287298.72,7.9
644210.94,17.71,4.11,287300.98,7.9
644013.56,17.71,4.11,287066.31,7.89
643885.07,17.71,4.11,287231.4,7.9
643936.76,17.71,4.12,287231.03,7.9
644213.22,17.72,4.13,287231.03,7.9
644069.79,17.72,4.13,286982.03,7.9
644121.48,17.73,4.13,286989.23,7.9
643985.52,17.73,4.13,286986.97,7.9
643849.56,17.73,4.14,286984.19,7.9
643849.56,17.73,4.14,286984.19,7.9
643901.26,17.74,4.14,286982.03,7.91
643952.95,17.74,4.15,288306.74,7.94
644019.58,17.75,4.15,288143.9,7.94
643800.78,17.74,4.15,287929.72,7.94
643675.89,17.74,4.15,287320.33,7.92
643462.94,17.74,4.15,287001.22,7.91
643326.98,17.75,4.15,287001.48,7.92
642984.56,17.74,4.14,286641.44,7.91
643381.36,17.75,4.15,286966.34,7.92
643064.4,17.74,4.15,286724.16,7.91
643116.1,17.75,4.15,286724.34,7.91
643167.79,17.75,4.16,286723.97,7.92
643167.79,17.75,4.16,286678.58,7.91
643031.83,17.76,4.16,286678.58,7.92
643043.57,17.76,4.16,286779.3,7.92
643312.39,17.77,4.17,286821.86,7.92
643115.01,17.76,4.17,286788.32,7.92
642979.05,17.76,4.17,286779.3,7.92
642843.09,17.76,4.17,286779.3,7.92
642707.13,17.77,4.17,287547.54,7.95
643041.67,17.78,4.18,287548.3,7.95
642905.71,17.78,4.18,287528.69,7.95
642905.71,17.78,4.18,287528.69,7.95
642654.26,17.77,4.18,287566.88,7.95
642518.3,17.77,4.18,287483.58,7.95
642754.06,17.78,4.19,287460.69,7.95
642618.1,17.78,4.19,287460.69,7.96
642336.38,17.78,4.18,287598.71,7.96
642388.07,17.78,4.19,287598.89,7.96
641300.39,17.79,4.2,287598.7,7.98
641634.92,17.8,4.21,287598.51,7.98
641634.92,17.8,4.21,287598.51,7.98
641634.92,17.8,4.21,287598.51,7.98
641498.96,17.81,4.21,287709.73,7.99
641550.65,17.81,4.21,287826.97,7.99
641414.69,17.81,4.22,287826.6,7.99
641278.73,17.81,4.22,287826.6,7.99
640898.24,17.81,4.21,287826.6,8.0
640898.24,17.81,4.21,287826.6,8.0
640762.28,17.81,4.21,287782.22,8.0
640762.28,17.81,4.21,287782.22,8.0
641034.32,17.82,4.22,287805.94,8.0
640746.32,17.81,4.21,287810.67,8.0
640610.36,17.81,4.22,287682.63,8.0
640455.06,17.81,4.21,287528.44,7.99
640499.28,17.81,4.22,288389.09,8.02
640499.28,17.81,4.22,288385.66,8.02
640363.32,17.81,4.22,288392.32,8.02
640147.52,17.81,4.21,288206.42,8.02
640004.09,17.81,4.21,287963.13,8.01
639868.13,17.81,4.22,287963.4,8.02
639656.38,17.81,4.21,287746.21,8.01
639520.42,17.81,4.21,287643.04,8.01
639384.46,17.81,4.21,287540.13,8.01
639391.51,17.81,4.21,287560.75,8.01
639443.2,17.81,4.22,287744.57,8.02
639307.24,17.82,4.22,287723.0,8.02
638987.24,17.81,4.21,287403.0,8.01
638851.28,17.81,4.21,287396.12,8.01
638851.28,17.81,4.21,287396.12,8.01
639120.1,17.82,4.22,287992.95,8.03
639120.1,17.82,4.22,287992.95,8.03
638922.72,17.82,4.22,287750.34,8.02
638974.41,17.82,4.23,287750.78,8.03
639246.45,17.83,4.24,288319.9,8.04
639110.49,17.83,4.24,288285.73,8.04
639162.18,17.84,4.24,288278.63,8.05
639026.22,17.84,4.24,288278.63,8.05
639302.68,17.85,4.25,288545.63,8.06
639145.03,17.85,4.25,288402.95,8.05
638952.84,17.84,4.25,288132.53,8.05
638952.84,17.84,4.25,288207.09,8.05
638816.88,17.84,4.25,288203.96,8.05
638620.27,17.84,4.24,287940.1,8.04
638896.73,17.85,4.25,289019.31,8.07
638896.73,17.85,4.25,289147.85,8.08
638900.52,17.85,4.25,289184.14,8.08
638558.1,17.84,4.25,288823.06,8.07
638422.14,17.84,4.25,288754.32,8.07
638429.19,17.84,4.25,288756.36,8.07
638429.19,17.84,4.25,288794.11,8.07
638698.01,17.85,4.26,288864.69,8.07
638749.7,17.86,4.26,288864.87,8.08
638749.7,17.86,4.26,288864.87,8.08
638613.74,17.86,4.26,288864.5,8.08
638477.78,17.86,4.26,288878.5,8.08
638280.4,17.86,4.26,289015.3,8.09
638144.44,17.86,4.26,288881.86,8.08
638196.14,17.86,4.27,288875.17,8.09
638060.18,17.86,4.27,288867.85,8.09
637924.22,17.87,4.27,288869.65,8.09
638107.93,17.87,4.28,289365.25,8.11
637971.97,17.88,4.28,289476.77,8.11
637836.01,17.88,4.28,289476.77,8.11
637700.05,17.88,4.28,289476.77,8.12
637968.87,17.89,4.29,289476.58,8.12
637624.09,17.88,4.28,289476.58,8.12
637488.13,17.88,4.29,289624.45,8.12
637539.82,17.89,4.29,289652.06,8.13
637591.51,17.89,4.3,289652.06,8.13
637643.21,17.9,4.3,289673.53,8.13
637507.25,17.9,4.3,289661.27,8.13
637690.96,17.91,4.31,289652.06,8.13
637690.96,17.91,4.31,289652.06,8.13
637690.96,17.91,4.31,289652.06,8.13
637475.15,17.9,4.31,289416.64,8.13
637526.84,17.91,4.31,289416.82,8.13
637390.88,17.91,4.31,289416.45,8.13
637390.88,17.91,4.31,289416.45,8.13
637254.92,17.91,4.31,289432.82,8.13
636965.25,17.9,4.31,289229.04,8.13
637016.94,17.91,4.31,289224.48,8.13
637068.63,17.92,4.32,289224.48,8.13
637337.46,17.93,4.33,289224.28,8.13
637208.97,17.93,4.33,290375.91,8.17
637073.01,17.93,4.33,290526.53,8.18
637308.78,17.94,4.34,290386.22,8.17
637169.13,17.94,4.34,290165.69,8.17
636824.35,17.93,4.34,290165.69,8.17
636688.39,17.93,4.34,290143.56,8.17
636552.43,17.93,4.34,290891.18,8.2
636604.12,17.94,4.34,291014.28,8.2
636655.81,17.94,4.35,291014.28,8.2
636924.64,17.95,4.36,291048.43,8.2
636816.99,17.95,4.36,290941.37,8.2
636472.2,17.95,4.35,290945.67,8.2
636472.2,17.95,4.35,291074.17,8.21
636523.89,17.95,4.35,291036.17,8.21
636575.59,17.96,4.36,291035.96,8.21
636420.28,17.95,4.36,290882.51,8.21
636471.97,17.96,4.36,291552.58,8.23
636471.97,17.96,4.36,291629.06,8.23
636336.01,17.96,4.36,291628.86,8.23
636200.05,17.96,4.36,291628.86,8.23
635984.25,17.96,4.36,291490.69,8.23
635848.29,17.96,4.36,291426.5,8.23
635899.98,17.96,4.37,291695.82,8.24
635899.98,17.96,4.37,291696.85,8.24
636168.8,17.97,4.38,291745.62,8.24
636220.49,17.98,4.38,291702.06,8.24
635875.71,17.97,4.37,291698.53,8.24
635927.4,17.98,4.38,292023.32,8.25
635927.4,17.98,4.38,291970.86,8.25
635927.4,17.98,4.38,291970.86,8.25
635927.4,17.98,4.38,291970.86,8.25
635979.09,17.98,4.39,291932.8,8.25
636162.81,17.99,4.39,291917.21,8.26
636026.85,17.99,4.4,291917.47,8.26
636026.85,17.99,4.4,291917.47,8.26
636078.54,18.0,4.4,291976.12,8.26
636085.58,18.0,4.4,291978.49,8.26
635949.62,18.0,4.4,292162.9,8.27
636226.09,18.01,4.41,294522.84,8.34
636226.09,18.01,4.41,294522.84,8.34
636409.8,18.02,4.42,294607.47,8.34
636273.84,18.02,4.42,294619.07,8.34
636137.88,18.02,4.42,294618.88,8.35
636001.92,18.02,4.43,294618.88,8.35
636053.61,18.03,4.43,294668.49,8.35
635721.88,18.02,4.42,294294.26,8.34
635585.92,18.02,4.42,294420.5,8.35
635449.96,18.02,4.43,294321.45,8.35
635163.55,18.02,4.42,294050.36,8.34
635027.59,18.02,4.42,293876.71,8.34
634827.01,18.01,4.42,293175.93,8.32
634691.05,18.01,4.42,293559.17,8.33
634926.82,18.02,4.43,293519.49,8.33
635195.64,18.03,4.44,293593.97,8.34
635005.97,18.03,4.43,293410.18,8.33
634870.01,18.03,4.44,293640.45,8.34
634734.05,18.03,4.44,293631.39,8.34
634734.05,18.03,4.44,293675.78,8.34
634613.02,18.03,4.44,294853.41,8.38
634682.74,18.04,4.44,294583.49,8.37
634518.26,18.04,4.44,294399.72,8.37
634701.97,18.05,4.45,294399.52,8.37
634566.01,18.05,4.45,294399.79,8.37
634430.05,18.05,4.46,294296.62,8.37
634294.09,18.05,4.46,294277.0,8.38
634142.04,18.05,4.45,294118.34,8.37
634193.73,18.06,4.46,294118.34,8.37
633912.26,18.05,4.45,293863.54,8.37
633714.88,18.04,4.45,293634.74,8.36
633578.92,18.05,4.45,293551.45,8.36
633585.97,18.05,4.45,293553.46,8.36
633769.68,18.05,4.46,293553.46,8.36
634038.51,18.06,4.47,293638.84,8.37
634090.2,18.07,4.47,293639.02,8.37
633745.42,18.06,4.47,293586.04,8.37
633797.11,18.07,4.47,293596.08,8.37
633661.15,18.07,4.47,293553.64,8.37
633525.19,18.07,4.48,294726.41,8.41
633389.23,18.07,4.48,294635.68,8.41
633253.27,18.07,4.48,294635.31,8.41
633304.96,18.08,4.48,294635.31,8.41
633356.65,18.09,4.49,294231.12,8.4
633220.69,18.09,4.49,294268.89,8.41
633272.38,18.09,4.5,294283.3,8.41
633136.42,18.09,4.5,294284.18,8.41
633188.12,18.1,4.5,294313.33,8.41
632898.44,18.09,4.5,293960.71,8.4
633167.27,18.1,4.51,294688.33,8.43
633031.31,18.1,4.51,294688.14,8.43
633303.34,18.11,4.52,294688.14,8.43
633167.38,18.12,4.52,294688.4,8.43
633219.07,18.12,4.53,294747.05,8.44
632934.1,18.11,4.52,294517.63,8.43
632985.79,18.12,4.52,294518.76,8.43
632677.79,18.11,4.52,294518.98,8.43
632571.44,18.11,4.52,294758.64,8.44
632363.01,18.11,4.51,294552.95,8.43
632227.05,18.11,4.51,294450.05,8.43
632091.09,18.11,4.51,294450.05,8.44
632359.92,18.12,4.52,294448.7,8.44
632411.61,18.13,4.53,294448.88,8.44
632066.82,18.12,4.52,294448.88,8.44
632343.28,18.13,4.53,294425.28,8.44
632222.26,18.13,4.53,294053.97,8.43
632086.3,18.13,4.54,293944.61,8.43
631753.88,18.12,4.53,294075.02,8.44
631603.25,18.12,4.53,292779.79,8.4
631467.29,18.12,4.53,292650.08,8.4
631518.99,18.13,4.53,292650.08,8.4
631787.81,18.14,4.54,293136.12,8.42
631839.5,18.14,4.55,293135.74,8.42
631642.12,18.14,4.54,292805.87,8.41
631693.81,18.15,4.55,292805.87,8.41
631745.51,18.15,4.56,292722.14,8.41
632021.97,18.16,4.57,293995.28,8.45
631886.01,18.16,4.57,293995.28,8.45
631750.05,18.16,4.57,294035.49,8.45
631614.09,18.17,4.57,294022.34,8.46
631797.8,18.17,4.58,294497.18,8.47
631661.84,18.18,4.58,294463.01,8.47
631525.88,18.18,4.58,294394.27,8.47
631389.92,18.18,4.58,294374.66,8.48
631441.61,18.18,4.59,294453.18,8.48
631305.65,18.19,4.59,294469.53,8.48
631489.37,18.19,4.6,294938.58,8.5
631353.41,18.2,4.6,294835.67,8.5
631020.99,18.19,4.59,294396.89,8.49
631072.68,18.19,4.6,294396.89,8.49
631082.07,18.19,4.6,294400.64,8.49
630946.11,18.2,4.6,294400.64,8.49
630997.8,18.2,4.61,294400.64,8.49
630839.39,18.2,4.6,294241.98,8.49
630549.72,18.19,4.6,294163.32,8.49
630818.55,18.2,4.61,294570.32,8.5
630682.59,18.2,4.61,294571.5,8.5
630866.3,18.21,4.62,294570.32,8.5
630730.34,18.21,4.62,294570.32,8.51
630530.67,18.21,4.61,294376.18,8.5
630582.36,18.21,4.62,294376.36,8.5
630634.05,18.22,4.62,295198.99,8.53
630289.26,18.21,4.62,294851.99,8.52
630340.96,18.22,4.62,294851.61,8.52
630205.0,18.22,4.62,294860.96,8.52
630047.35,18.22,4.62,294644.31,8.52
630047.35,18.22,4.62,294704.46,8.52
630319.38,18.23,4.63,294937.69,8.53
630183.42,18.23,4.63,294836.42,8.53
629905.43,18.22,4.63,294780.04,8.53
629747.77,18.22,4.62,294472.44,8.52
630016.6,18.23,4.63,294878.73,8.53
630068.29,18.23,4.64,294878.03,8.53
629932.33,18.24,4.64,294869.39,8.54
629796.37,18.24,4.64,295374.05,8.55
629796.37,18.24,4.64,295399.75,8.55
629797.13,18.24,4.64,295400.68,8.55
629848.82,18.24,4.65,295400.86,8.56
629848.82,18.24,4.65,295388.18,8.56
629712.86,18.24,4.65,295387.81,8.56
629576.9,18.24,4.65,295424.35,8.56
629440.94,18.25,4.65,295120.39,8.55
629492.63,18.25,4.66,295595.33,8.57
629356.67,18.25,4.66,295587.54,8.57
629220.71,18.25,4.66,295922.59,8.59
628875.93,18.25,4.65,295574.67,8.58
628875.93,18.25,4.65,295574.67,8.58
628927.62,18.25,4.66,295476.44,8.58
628979.31,18.26,4.66,295616.51,8.58
629248.14,18.27,4.67,295616.32,8.58
629112.18,18.27,4.67,295717.41,8.59
628767.39,18.26,4.67,295717.41,8.59
628477.72,18.26,4.66,295587.67,8.59
