ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
365,1370,1274530,6212,1274530
365,1370,1275530,6212,1275530
365,1370,1276530,6212,1276530
365,1370,1276530,6212,1276530
365,1370,1276530,6212,1276530
366,1378,1277530,6212,1277530
366,1378,1278530,6212,1278530
366,1378,1278530,6212,1278530
366,1378,1278530,6212,1278530
366,1378,1279530,6212,1279530
366,1378,1280530,6212,1280530
366,1378,1281530,6212,1281530
366,1378,1282530,6212,1282530
366,1378,1283000,6212,1283000
366,1378,1283810,6212,1283810
367,1386,1284400,6212,1284400
367,1386,1284870,6212,1284870
367,1386,1285870,6212,1285870
367,1386,1285870,6212,1285870
367,1386,1286520,6212,1286520
367,1386,1287330,6212,1287330
367,1386,1288140,6212,1288140
367,1386,1289140,6212,1289140
367,1386,1289950,6212,1289950
367,1386,1290950,6212,1290950
368,1394,1291500,6212,1291500
368,1394,1292500,6212,1292500
368,1394,1293500,6212,1293500
368,1394,1293970,6212,1293970
368,1394,1294430,6212,1294430
368,1394,1294660,6212,1294660
368,1394,1295660,6212,1295660
368,1394,1295660,6212,1295660
368,1394,1296660,6212,1296660
369,1402,1297660,6212,1297660
369,1402,1298470,6212,1298470
369,1402,1298790,6212,1298790
369,1402,1299340,6212,1299340
369,1402,1299570,6212,1299570
369,1402,1299790,6212,1299790
369,1402,1300790,6212,1300790
369,1402,1301440,6212,1301440
369,1402,1301440,6212,1301440
369,1402,1302250,6212,1302250
369,1402,1303060,6212,1303060
369,1402,1304060,6212,1304060
369,1402,1304870,6212,1304870
369,1402,1305680,6212,1305680
370,1410,1306490,6212,1306490
370,1410,1306960,6212,1306960
370,1410,1307430,6212,1307430
370,1410,1308240,6212,1308240
370,1410,1309240,6212,1309240
370,1410,1310240,6212,1310240
370,1410,1311050,6212,1311050
370,1410,1311510,6212,1311510
370,1410,1312510,6212,1312510
371,1418,1313510,6212,1313510
371,1418,1314510,6212,1314510
371,1418,1315510,6212,1315510
371,1418,1316320,6212,1316320
371,1418,1316970,6212,1316970
371,1418,1317780,6212,1317780
371,1418,1318330,6212,1318330
371,1418,1318800,6212,1318800
371,1418,1319800,6212,1319800
371,1418,1319800,6212,1319800
372,1426,1320800,6212,1320800
372,1426,1321610,6212,1321610
372,1426,1322610,6212,1322610
372,1426,1323080,6212,1323080
372,1426,1324080,6212,1324080
372,1426,1324550,6212,1324550
373,1434,1325020,6212,1325020
373,1434,1325830,6212,1325830
373,1434,1325830,6212,1325830
373,1434,1326150,6212,1326150
373,1434,1327150,6212,1327150
373,1434,1328150,6212,1328150
373,1434,1328620,6212,1328620
374,1442,1329270,6212,1329270
374,1442,1330270,6212,1330270
374,1442,1331270,6212,1331270
374,1442,1332270,6212,1332270
374,1442,1332740,6212,1332740
375,1450,1336740,6212,1336740
375,1450,1336740,6212,1336740
375,1450,1337740,6212,1337740
375,1450,1338740,6212,1338740
375,1450,1338740,6212,1338740
375,1450,1339290,6212,1339290
376,1458,1340290,6212,1340290
376,1458,1340760,6212,1340760
376,1458,1341760,6212,1341760
376,1458,1342570,6212,1342570
376,1458,1343380,6212,1343380
377,1466,1343850,6212,1343850
377,1466,1344660,6212,1344660
377,1466,1345660,6212,1345660
377,1466,1345660,6212,1345660
377,1466,1346660,6212,1346660
377,1466,1346660,6212,1346660
377,1466,1346660,6212,1346660
378,1474,1347660,6212,1347660
378,1474,1347660,6212,1347660
378,1474,1348660,6212,1348660
378,1474,1349130,6212,1349130
378,1474,1349450,6212,1349450
378,1474,1350450,6212,1350450
378,1474,1351450,6212,1351450
379,1482,1351920,6212,1351920
379,1482,1352730,6212,1352730
379,1482,1353730,6212,1353730
379,1482,1354200,6212,1354200
379,1482,1355010,6212,1355010
380,1490,1356010,6212,1356010
380,1490,1356820,6212,1356820
380,1490,1357630,6212,1357630
380,1490,1358630,6212,1358630
381,1498,1359440,6212,1359440
381,1498,1360440,6212,1360440
381,1498,1361440,6212,1361440
381,1498,1362440,6212,1362440
382,1506,1363090,6212,1363090
382,1506,1364090,6212,1364090
382,1506,1365090,6212,1365090
382,1506,1365560,6212,1365560
383,1508,1366110,6212,1366110
383,1508,1366430,6212,1366430
383,1508,1366750,6212,1366750
383,1508,1366750,6212,1366750
384,1516,1367750,6212,1367750
384,1516,1368220,6212,1368220
384,1516,1369220,6212,1369220
384,1516,1369220,6212,1369220
384,1516,1370220,6212,1370220
384,1516,1371220,6212,1371220
384,1516,1371380,6212,1371380
385,1524,1372380,6212,1372380
385,1524,1373380,6212,1373380
385,1524,1374380,6212,1374380
385,1524,1374850,6212,1374850
385,1524,1374850,6212,1374850
385,1524,1375320,6212,1375320
386,1532,1376320,6212,1376320
386,1532,1377320,6212,1377320
386,1532,1378130,6212,1378130
386,1532,1379130,6212,1379130
386,1532,1379130,6212,1379130
387,1540,1379940,6212,1379940
387,1540,1380940,6212,1380940
387,1540,1381750,6212,1381750
387,1540,1381750,6212,1381750
387,1540,1382070,6212,1382070
387,1540,1382070,6212,1382070
387,1540,1382540,6212,1382540
388,1548,1383190,6212,1383190
388,1548,1384190,6212,1384190
388,1548,1384740,6212,1384740
388,1548,1384970,6212,1384970
388,1548,1384970,6212,1384970
388,1548,1385190,6212,1385190
388,1548,1385420,6212,1385420
388,1548,1385890,6212,1385890
388,1548,1386360,6212,1386360
388,1548,1386360,6212,1386360
388,1548,1387170,6212,1387170
389,1550,1387760,6212,1387760
389,1550,1388230,6212,1388230
389,1550,1388460,6212,1388460
389,1550,1388460,6212,1388460
390,1558,1389270,6212,1389270
390,1558,1389740,6212,1389740
390,1558,1390060,6212,1390060
390,1558,1390060,6212,1390060
390,1558,1390870,6212,1390870
391,1560,1392870,6212,1392870
391,1560,1392870,6212,1392870
391,1560,1393870,6212,1393870
391,1560,1393870,6212,1393870
391,1560,1394680,6212,1394680
391,1560,1394680,6212,1394680
391,1560,1395680,6212,1395680
391,1560,1395680,6212,1395680
391,1560,1396680,6212,1396680
391,1560,1396680,6212,1396680
391,1560,1396900,6212,1396900
391,1560,1397900,6212,1397900
391,1560,1398370,6212,1398370
391,1560,1398370,6212,1398370
391,1560,1399370,6212,1399370
391,1560,1399840,6212,1399840
391,1560,1400160,6212,1400160
391,1560,1401160,6212,1401160
391,1560,1401970,6212,1401970
391,1560,1402290,6212,1402290
391,1560,1403290,6212,1403290
391,1560,1404290,6212,1404290
391,1560,1404750,6212,1404750
391,1560,1405560,6212,1405560
391,1560,1406560,6212,1406560
391,1560,1407560,6212,1407560
391,1560,1408370,6212,1408370
391,1560,1409370,6212,1409370
391,1560,1410180,6212,1410180
391,1560,1411180,6212,1411180
391,1560,1411990,6212,1411990
391,1560,1412990,6212,1412990
391,1560,1413800,6212,1413800
391,1560,1414270,6212,1414270
391,1560,1415270,6212,1415270
391,1560,1415750,6212,1415750
391,1560,1416340,6212,1416340
391,1560,1417340,6212,1417340
391,1560,1418340,6212,1418340
391,1560,1418340,6212,1418340
391,1560,1419340,6212,1419340
391,1560,1419340,6212,1419340
391,1560,1419990,6212,1419990
391,1560,1420460,6212,1420460
391,1560,1420460,6212,1420460
391,1560,1421460,6212,1421460
391,1560,1421460,6212,1421460
391,1560,1422270,6212,1422270
391,1560,1423270,6212,1423270
391,1560,1424080,6212,1424080
391,1560,1425080,6212,1425080
391,1560,1426080,6212,1426080
391,1560,1427080,6212,1427080
391,1560,1428080,6212,1428080
391,1560,1429080,6212,1429080
391,1560,1429080,6212,1429080
391,1560,1430080,6212,1430080
391,1560,1430550,6212,1430550
391,1560,1430870,6212,1430870
391,1560,1431680,6212,1431680
391,1560,1432680,6212,1432680
391,1560,1433330,6212,1433330
391,1560,1434330,6212,1434330
391,1560,1434330,6212,1434330
392,1568,1442330,6212,1442330
392,1568,1443140,6212,1443140
392,1568,1444140,6212,1444140
392,1568,1445140,6212,1445140
392,1568,1445140,6212,1445140
392,1568,1445600,6212,1445600
392,1568,1446600,6212,1446600
392,1568,1447600,6212,1447600
392,1568,1447600,6212,1447600
392,1568,1448070,6212,1448070
392,1568,1448070,6212,1448070
392,1568,1448300,6212,1448300
392,1568,1449300,6212,1449300
392,1568,1450300,6212,1450300
392,1568,1451110,6212,1451110
392,1568,1451430,6212,1451430
392,1568,1451430,6212,1451430
392,1568,1452240,6212,1452240
392,1568,1452240,6212,1452240
392,1568,1453240,6212,1453240
392,1568,1453400,6212,1453400
392,1568,1454210,6212,1454210
392,1568,1454860,6212,1454860
392,1568,1455860,6212,1455860
392,1568,1455860,6212,1455860
392,1568,1456860,6212,1456860
392,1568,1457670,6212,1457670
392,1568,1458670,6212,1458670
392,1568,1459670,6212,1459670
392,1568,1460670,6212,1460670
393,1572,1461480,6212,1461480
393,1572,1462070,6212,1462070
393,1572,1462390,6212,1462390
393,1572,1463390,6212,1463390
393,1572,1464390,6212,1464390
394,1580,1465390,6212,1465390
394,1580,1466390,6212,1466390
394,1580,1466500,6212,1466500
394,1580,1467150,6212,1467150
394,1580,1468150,6212,1468150
394,1580,1468610,6212,1468610
394,1580,1469080,6212,1469080
394,1580,1470080,6212,1470080
395,1582,1470890,6212,1470890
395,1582,1471890,6212,1471890
395,1582,1472360,6212,1472360
395,1582,1472360,6212,1472360
395,1582,1472820,6212,1472820
396,1584,1473630,6212,1473630
396,1584,1474630,6212,1474630
397,1592,1475100,6212,1475100
397,1592,1475420,6212,1475420
398,1594,1476230,6212,1476230
398,1594,1477040,6212,1477040
398,1594,1478040,6212,1478040
398,1594,1479040,6212,1479040
398,1594,1480040,6212,1480040
398,1594,1480590,6212,1480590
399,1596,1481400,6212,1481400
399,1596,1481720,6212,1481720
399,1596,1481720,6212,1481720
399,1596,1482190,6212,1482190
399,1596,1483000,6212,1483000
400,1598,1483810,6212,1483810
400,1598,1484400,6212,1484400
400,1598,1484720,6212,1484720
400,1598,1485720,6212,1485720
400,1598,1486720,6212,1486720
401,1606,1487720,6212,1487720
401,1606,1488720,6212,1488720
401,1606,1490720,6212,1490720
401,1606,1491720,6212,1491720
401,1606,1492050,6212,1492050
402,1608,1492860,6212,1492860
402,1608,1493670,6212,1493670
402,1608,1494670,6212,1494670
403,1610,1495480,6212,1495480
403,1610,1496480,6212,1496480
403,1610,1497480,6212,1497480
403,1610,1498480,6212,1498480
403,1610,1499480,6212,1499480
404,1618,1500480,6212,1500480
404,1618,1501130,6212,1501130
404,1618,1501130,6212,1501130
405,1620,1501940,6212,1501940
405,1620,1502940,6212,1502940
406,1622,1503750,6212,1503750
406,1622,1504400,6212,1504400
407,1624,1505210,6212,1505210
407,1624,1506020,6212,1506020
407,1624,1506480,6212,1506480
407,1624,1506480,6212,1506480
407,1624,1507480,6212,1507480
407,1624,1507800,6212,1507800
407,1624,1508120,6212,1508120
407,1624,1508590,6212,1508590
408,1626,1509400,6212,1509400
408,1626,1509870,6212,1509870
408,1626,1510340,6212,1510340
408,1626,1510340,6212,1510340
408,1626,1510810,6212,1510810
408,1626,1510810,6212,1510810
409,1634,1511810,6212,1511810
409,1634,1512280,6212,1512280
409,1634,1513280,6212,1513280
409,1634,1514280,6212,1514280
409,1634,1514930,6212,1514930
410,1636,1515740,6212,1515740
410,1636,1516390,6212,1516390
411,1638,1517200,6212,1517200
411,1638,1518010,6212,1518010
411,1638,1518330,6212,1518330
412,1646,1519330,6212,1519330
412,1646,1520330,6212,1520330
413,1648,1521140,6212,1521140
413,1648,1521790,6212,1521790
414,1650,1522600,6212,1522600
414,1650,1523600,6212,1523600
414,1650,1523920,6212,1523920
414,1650,1524390,6212,1524390
414,1650,1525200,6212,1525200
414,1650,1526010,6212,1526010
414,1650,1526330,6212,1526330
414,1650,1527330,6212,1527330
414,1650,1528330,6212,1528330
414,1650,1529330,6212,1529330
414,1650,1530330,6212,1530330
414,1650,1531330,6212,1531330
414,1650,1531330,6212,1531330
415,1652,1532140,6212,1532140
415,1652,1532950,6212,1532950
415,1652,1532950,6212,1532950
415,1652,1533420,6212,1533420
416,1660,1534070,6212,1534070
416,1660,1535070,6212,1535070
416,1660,1535880,6212,1535880
416,1660,1535880,6212,1535880
416,1660,1536880,6212,1536880
416,1660,1537690,6212,1537690
416,1660,1538690,6212,1538690
416,1660,1538690,6212,1538690
416,1660,1538920,6212,1538920
416,1660,1538920,6212,1538920
416,1660,1539920,6212,1539920
417,1668,1540920,6212,1540920
417,1668,1541390,6212,1541390
417,1668,1541860,6212,1541860
417,1668,1542670,6212,1542670
417,1668,1542670,6212,1542670
417,1668,1543670,6212,1543670
417,1668,1544480,6212,1544480
417,1668,1545290,6212,1545290
417,1668,1546290,6212,1546290
417,1668,1546760,6212,1546760
418,1676,1547230,6212,1547230
418,1676,1548230,6212,1548230
418,1676,1549230,6212,1549230
418,1676,1550040,6212,1550040
418,1676,1550360,6212,1550360
419,1684,1551170,6212,1551170
419,1684,1552170,6212,1552170
419,1684,1553170,6212,1553170
419,1684,1553820,6212,1553820
419,1684,1554140,6212,1554140
420,1692,1554460,6212,1554460
420,1692,1555460,6212,1555460
420,1692,1555780,6212,1555780
420,1692,1556250,6212,1556250
420,1692,1557060,6212,1557060
420,1692,1557280,6212,1557280
421,1700,1558280,6212,1558280
421,1700,1559280,6212,1559280
421,1700,1559930,6212,1559930
421,1700,1560520,6212,1560520
422,1708,1561330,6212,1561330
422,1708,1562330,6212,1562330
422,1708,1563330,6212,1563330
422,1708,1564330,6212,1564330
422,1708,1564650,6212,1564650
423,1716,1565650,6212,1565650
423,1716,1566460,6212,1566460
423,1716,1566460,6212,1566460
423,1716,1567460,6212,1567460
423,1716,1567930,6212,1567930
423,1716,1568740,6212,1568740
424,1724,1569740,6212,1569740
424,1724,1570550,6212,1570550
424,1724,1570550,6212,1570550
424,1724,1571200,6212,1571200
424,1724,1571670,6212,1571670
424,1724,1572140,6212,1572140
424,1724,1576140,6212,1576140
425,1732,1577140,6212,1577140
425,1732,1577600,6212,1577600
425,1732,1578410,6212,1578410
425,1732,1579410,6212,1579410
425,1732,1579410,6212,1579410
425,1732,1579730,6212,1579730
426,1740,1580730,6212,1580730
426,1740,1581730,6212,1581730
426,1740,1582200,6212,1582200
426,1740,1583010,6212,1583010
426,1740,1584010,6212,1584010
427,1748,1585010,6212,1585010
427,1748,1585820,6212,1585820
427,1748,1586820,6212,1586820
427,1748,1586820,6212,1586820
427,1748,1586820,6212,1586820
427,1748,1587470,6212,1587470
427,1748,1587630,6212,1587630
428,1756,1588630,6212,1588630
428,1756,1588630,6212,1588630
428,1756,1589630,6212,1589630
428,1756,1590630,6212,1590630
428,1756,1592630,6212,1592630
428,1756,1593100,6212,1593100
428,1756,1593570,6212,1593570
429,1764,1594380,6212,1594380
429,1764,1595380,6212,1595380
429,1764,1596190,6212,1596190
429,1764,1596660,6212,1596660
430,1772,1597660,6212,1597660
430,1772,1598660,6212,1598660
430,1772,1599660,6212,1599660
430,1772,1600470,6212,1600470
430,1772,1600470,6212,1600470
430,1772,1600940,6212,1600940
431,1780,1601750,6212,1601750
431,1780,1601750,6212,1601750
431,1780,1602070,6212,1602070
431,1780,1602540,6212,1602540
431,1780,1603190,6212,1603190
431,1780,1603510,6212,1603510
431,1780,1604510,6212,1604510
431,1780,1604980,6212,1604980
431,1780,1604980,6212,1604980
431,1780,1604980,6212,1604980
431,1780,1605350,6212,1605350
432,1782,1606160,6212,1606160
432,1782,1606480,6212,1606480
432,1782,1607480,6212,1607480
432,1782,1607710,6212,1607710
432,1782,1608710,6212,1608710
432,1782,1609710,6212,1609710
433,1784,1610520,6212,1610520
433,1784,1611520,6212,1611520
433,1784,1612170,6212,1612170
434,1786,1612980,6212,1612980
434,1786,1613980,6212,1613980
434,1786,1614980,6212,1614980
434,1786,1615980,6212,1615980
435,1788,1616980,6212,1616980
435,1788,1617980,6212,1617980
435,1788,1618980,6212,1618980
435,1788,1619450,6212,1619450
435,1788,1619910,6212,1619910
435,1788,1620720,6212,1620720
436,1790,1621530,6212,1621530
436,1790,1622530,6212,1622530
436,1790,1622850,6212,1622850
436,1790,1623080,6212,1623080
436,1790,1623400,6212,1623400
436,1790,1623400,6212,1623400
436,1790,1623950,6212,1623950
436,1790,1624540,6212,1624540
436,1790,1624540,6212,1624540
436,1790,1624540,6212,1624540
436,1790,1625010,6212,1625010
436,1790,1625470,6212,1625470
436,1790,1626470,6212,1626470
437,1792,1627470,6212,1627470
437,1792,1628280,6212,1628280
438,1794,1629090,6212,1629090
438,1794,1630090,6212,1630090
439,1796,1630900,6212,1630900
439,1796,1631710,6212,1631710
439,1796,1632710,6212,1632710
439,1796,1632710,6212,1632710
439,1796,1632710,6212,1632710
439,1796,1633180,6212,1633180
439,1796,1633640,6212,1633640
439,1796,1634290,6212,1634290
439,1796,1634760,6212,1634760
439,1796,1635230,6212,1635230
439,1796,1635230,6212,1635230
439,1796,1636230,6212,1636230
439,1796,1637230,6212,1637230
439,1796,1638230,6212,1638230
439,1796,1639230,6212,1639230
439,1796,1640230,6212,1640230
439,1796,1641230,6212,1641230
439,1796,1642040,6212,1642040
440,1798,1643040,6212,1643040
440,1798,1643360,6212,1643360
440,1798,1644360,6212,1644360
440,1798,1645010,6212,1645010
440,1798,1646010,6212,1646010
440,1798,1646480,6212,1646480
440,1798,1647480,6212,1647480
440,1798,1647480,6212,1647480
440,1798,1647640,6212,1647640
441,1800,1648450,6212,1648450
441,1800,1649260,6212,1649260
442,1802,1650260,6212,1650260
442,1802,1651260,6212,1651260
442,1802,1651730,6212,1651730
442,1802,1651730,6212,1651730
443,1804,1652540,6212,1652540
443,1804,1652540,6212,1652540
443,1804,1653350,6212,1653350
443,1804,1653820,6212,1653820
443,1804,1654820,6212,1654820
443,1804,1655820,6212,1655820
443,1804,1656820,6212,1656820
444,1806,1657470,6212,1657470
444,1806,1657840,6212,1657840
444,1806,1658650,6212,1658650
444,1806,1659650,6212,1659650
445,1808,1660650,6212,1660650
445,1808,1661460,6212,1661460
445,1808,1661930,6212,1661930
445,1808,1662400,6212,1662400
445,1808,1662620,6212,1662620
445,1808,1662620,6212,1662620
445,1808,1663090,6212,1663090
445,1808,1664090,6212,1664090
446,1810,1665090,6212,1665090
446,1810,1666090,6212,1666090
446,1810,1666560,6212,1666560
447,1812,1667560,6212,1667560
447,1812,1668150,6212,1668150
447,1812,1669150,6212,1669150
447,1812,1669150,6212,1669150
447,1812,1669150,6212,1669150
448,1814,1669960,6212,1669960
448,1814,1669960,6212,1669960
448,1814,1670960,6212,1670960
448,1814,1670960,6212,1670960
448,1814,1671960,6212,1671960
448,1814,1672960,6212,1672960
448,1814,1673960,6212,1673960
448,1814,1674420,6212,1674420
448,1814,1675420,6212,1675420
448,1814,1676420,6212,1676420
448,1814,1677230,6212,1677230
448,1814,1678040,6212,1678040
448,1814,1678850,6212,1678850
448,1814,1679320,6212,1679320
448,1814,1679540,6212,1679540
448,1814,1679540,6212,1679540
448,1814,1680010,6212,1680010
448,1814,1680480,6212,1680480
448,1814,1680640,6212,1680640
448,1814,1681640,6212,1681640
448,1814,1682450,6212,1682450
448,1814,1682450,6212,1682450
448,1814,1682450,6212,1682450
448,1814,1682920,6212,1682920
448,1814,1683730,6212,1683730
448,1814,1684730,6212,1684730
448,1814,1685190,6212,1685190
448,1814,1686000,6212,1686000
448,1814,1686550,6212,1686550
448,1814,1687550,6212,1687550
448,1814,1687550,6212,1687550
448,1814,1688550,6212,1688550
448,1814,1689550,6212,1689550
448,1814,1690550,6212,1690550
448,1814,1690550,6212,1690550
448,1814,1691020,6212,1691020
448,1814,1691020,6212,1691020
449,1818,1691670,6212,1691670
449,1818,1691900,6212,1691900
449,1818,1692710,6212,1692710
449,1818,1693710,6212,1693710
449,1818,1693710,6212,1693710
449,1818,1694520,6212,1694520
449,1818,1695520,6212,1695520
450,1820,1696330,6212,1696330
450,1820,1697330,6212,1697330
451,1822,1698140,6212,1698140
451,1822,1698610,6212,1698610
451,1822,1699420,6212,1699420
452,1824,1700230,6212,1700230
452,1824,1700230,6212,1700230
452,1824,1701230,6212,1701230
453,1826,1701700,6212,1701700
453,1826,1702170,6212,1702170
453,1826,1702640,6212,1702640
454,1828,1703450,6212,1703450
454,1828,1703450,6212,1703450
454,1828,1703920,6212,1703920
454,1828,1704730,6212,1704730
455,1830,1705730,6212,1705730
455,1830,1706380,6212,1706380
455,1830,1706380,6212,1706380
456,1832,1707380,6212,1707380
456,1832,1708380,6212,1708380
457,1834,1709380,6212,1709380
457,1834,1709850,6212,1709850
458,1836,1710850,6212,1710850
458,1836,1711310,6212,1711310
458,1836,1711310,6212,1711310
458,1836,1712310,6212,1712310
459,1840,1713120,6212,1713120
460,1842,1714120,6212,1714120
460,1842,1714590,6212,1714590
460,1842,1715590,6212,1715590
460,1842,1716060,6212,1716060
461,1844,1717060,6212,1717060
461,1844,1717060,6212,1717060
461,1844,1717530,6212,1717530
461,1844,1718180,6212,1718180
461,1844,1719180,6212,1719180
462,1846,1720180,6212,1720180
462,1846,1720650,6212,1720650
462,1846,1721650,6212,1721650
463,1848,1722650,6212,1722650
463,1848,1723460,6212,1723460
464,1856,1731460,6212,1731460
465,1858,1732460,6212,1732460
465,1858,1733460,6212,1733460
466,1860,1734270,6212,1734270
466,1860,1735270,6212,1735270
466,1860,1735270,6212,1735270
467,1864,1736270,6212,1736270
467,1864,1736430,6212,1736430
467,1864,1737020,6212,1737020
467,1864,1738020,6212,1738020
467,1864,1738830,6212,1738830
468,1866,1739480,6212,1739480
468,1866,1740290,6212,1740290
469,1868,1741100,6212,1741100
469,1868,1741100,6212,1741100
469,1868,1741570,6212,1741570
470,1876,1742570,6212,1742570
470,1876,1743040,6212,1743040
470,1876,1743850,6212,1743850
470,1876,1744310,6212,1744310
470,1876,1745120,6212,1745120
470,1876,1746120,6212,1746120
470,1876,1746590,6212,1746590
470,1876,1747590,6212,1747590
470,1876,1747590,6212,1747590
470,1876,1748400,6212,1748400
470,1876,1749210,6212,1749210
470,1876,1749210,6212,1749210
470,1876,1749210,6212,1749210
471,1884,1750210,6212,1750210
471,1884,1750670,6212,1750670
471,1884,1751670,6212,1751670
471,1884,1752670,6212,1752670
471,1884,1753670,6212,1753670
471,1884,1754480,6212,1754480
471,1884,1754950,6212,1754950
471,1884,1754950,6212,1754950
471,1884,1755600,6212,1755600
471,1884,1756250,6212,1756250
472,1892,1756900,6212,1756900
472,1892,1757370,6212,1757370
472,1892,1758370,6212,1758370
472,1892,1758370,6212,1758370
472,1892,1759370,6212,1759370
472,1892,1759370,6212,1759370
472,1892,1759690,6212,1759690
472,1892,1760340,6212,1760340
472,1892,1760500,6212,1760500
472,1892,1760500,6212,1760500
472,1892,1761310,6212,1761310
472,1892,1762310,6212,1762310
472,1892,1763310,6212,1763310
472,1892,1763780,6212,1763780
473,1900,1764430,6212,1764430
473,1900,1765430,6212,1765430
473,1900,1765890,6212,1765890
473,1900,1765940,6212,1765940
473,1900,1766400,6212,1766400
473,1900,1767210,6212,1767210
473,1900,1768210,6212,1768210
473,1900,1768680,6212,1768680
473,1900,1769270,6212,1769270
473,1900,1769590,6212,1769590
473,1900,1770060,6212,1770060
473,1900,1770380,6212,1770380
474,1908,1771030,6212,1771030
474,1908,1771840,6212,1771840
474,1908,1772840,6212,1772840
474,1908,1773840,6212,1773840
474,1908,1774650,6212,1774650
474,1908,1774650,6212,1774650
474,1908,1775460,6212,1775460
474,1908,1776270,6212,1776270
474,1908,1776740,6212,1776740
474,1908,1777550,6212,1777550
475,1916,1778360,6212,1778360
475,1916,1779360,6212,1779360
475,1916,1780360,6212,1780360
475,1916,1780360,6212,1780360
475,1916,1780830,6212,1780830
475,1916,1781640,6212,1781640
475,1916,1781640,6212,1781640
475,1916,1782290,6212,1782290
475,1916,1782770,6212,1782770
475,1916,1783770,6212,1783770
475,1916,1784240,6212,1784240
475,1916,1784240,6212,1784240
475,1916,1784240,6212,1784240
475,1916,1785240,6212,1785240
476,1924,1786050,6212,1786050
476,1924,1786700,6212,1786700
476,1924,1787510,6212,1787510
476,1924,1788510,6212,1788510
476,1924,1789510,6212,1789510
476,1924,1790160,6212,1790160
476,1924,1790810,6212,1790810
476,1924,1791810,6212,1791810
477,1932,1792810,6212,1792810
477,1932,1793130,6212,1793130
477,1932,1794130,6212,1794130
477,1932,1795130,6212,1795130
477,1932,1795940,6212,1795940
477,1932,1796940,6212,1796940
477,1932,1797750,6212,1797750
477,1932,1798560,6212,1798560
477,1932,1799030,6212,1799030
477,1932,1799030,6212,1799030
478,1940,1800030,6212,1800030
478,1940,1801030,6212,1801030
478,1940,1801260,6212,1801260
478,1940,1801730,6212,1801730
478,1940,1802380,6212,1802380
478,1940,1803190,6212,1803190
478,1940,1804000,6212,1804000
478,1940,1805000,6212,1805000
478,1940,1806000,6212,1806000
478,1940,1806650,6212,1806650
478,1940,1806880,6212,1806880
479,1948,1807340,6212,1807340
479,1948,1808340,6212,1808340
479,1948,1809150,6212,1809150
479,1948,1810150,6212,1810150
479,1948,1810960,6212,1810960
479,1948,1811190,6212,1811190
479,1948,1811560,6212,1811560
479,1948,1812560,6212,1812560
479,1948,1813560,6212,1813560
479,1948,1814150,6212,1814150
480,1956,1815150,6212,1815150
480,1956,1816150,6212,1816150
480,1956,1817150,6212,1817150
480,1956,1817960,6212,1817960
480,1956,1817960,6212,1817960
480,1956,1818430,6212,1818430
480,1956,1819430,6212,1819430
480,1956,1820430,6212,1820430
480,1956,1820900,6212,1820900
480,1956,1821490,6212,1821490
481,1964,1822490,6212,1822490
481,1964,1822960,6212,1822960
481,1964,1823770,6212,1823770
481,1964,1823930,6212,1823930
481,1964,1824930,6212,1824930
481,1964,1825930,6212,1825930
481,1964,1826300,6212,1826300
481,1964,1827300,6212,1827300
481,1964,1828300,6212,1828300
482,1972,1829300,6212,1829300
482,1972,1829850,6212,1829850
482,1972,1830660,6212,1830660
482,1972,1831130,6212,1831130
482,1972,1832130,6212,1832130
482,1972,1832130,6212,1832130
482,1972,1832360,6212,1832360
482,1972,1833170,6212,1833170
482,1972,1833980,6212,1833980
482,1972,1834790,6212,1834790
482,1972,1835790,6212,1835790
482,1972,1836790,6212,1836790
483,1980,1837790,6212,1837790
483,1980,1837950,6212,1837950
483,1980,1838950,6212,1838950
483,1980,1839950,6212,1839950
483,1980,1840760,6212,1840760
483,1980,1841760,6212,1841760
483,1980,1842760,6212,1842760
483,1980,1843760,6212,1843760
483,1980,1844570,6212,1844570
484,1988,1845570,6212,1845570
484,1988,1846570,6212,1846570
484,1988,1846800,6212,1846800
484,1988,1846800,6212,1846800
484,1988,1847610,6212,1847610
484,1988,1847610,6212,1847610
484,1988,1848200,6212,1848200
484,1988,1849010,6212,1849010
484,1988,1850010,6212,1850010
484,1988,1850480,6212,1850480
484,1988,1851480,6212,1851480
484,1988,1852480,6212,1852480
484,1988,1852480,6212,1852480
485,1996,1853480,6212,1853480
485,1996,1854480,6212,1854480
485,1996,1854480,6212,1854480
485,1996,1855480,6212,1855480
485,1996,1855950,6212,1855950
