ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
435,1174,1065160,6212,1065160
435,1174,1065630,6212,1065630
435,1174,1065630,6212,1065630
435,1174,1066440,6212,1066440
436,1176,1067440,6212,1067440
437,1178,1067910,6212,1067910
437,1178,1068720,6212,1068720
437,1178,1069720,6212,1069720
438,1180,1070720,6212,1070720
438,1180,1071720,6212,1071720
439,1182,1072720,6212,1072720
439,1182,1073190,6212,1073190
440,1184,1074190,6212,1074190
440,1184,1075190,6212,1075190
441,1192,1083190,6212,1083190
442,1194,1084190,6212,1084190
442,1194,1085190,6212,1085190
443,1196,1086190,6212,1086190
443,1196,1087000,6212,1087000
444,1198,1087590,6212,1087590
444,1198,1087910,6212,1087910
444,1198,1088910,6212,1088910
445,1200,1089720,6212,1089720
446,1204,1093720,6212,1093720
446,1204,1094180,6212,1094180
447,1212,1102180,6212,1102180
447,1212,1103180,6212,1103180
448,1214,1103830,6212,1103830
449,1222,1111830,6212,1111830
449,1222,1112640,6212,1112640
450,1224,1113110,6212,1113110
450,1224,1114110,6212,1114110
451,1226,1114660,6212,1114660
451,1226,1115310,6212,1115310
452,1234,1123310,6212,1123310
453,1236,1124310,6212,1124310
453,1236,1125310,6212,1125310
454,1238,1126310,6212,1126310
454,1238,1126310,6212,1126310
454,1238,1126310,6212,1126310
454,1238,1127310,6212,1127310
454,1238,1127630,6212,1127630
455,1240,1128630,6212,1128630
455,1240,1129630,6212,1129630
456,1242,1130630,6212,1130630
456,1242,1131630,6212,1131630
457,1246,1135630,6212,1135630
458,1248,1136630,6212,1136630
458,1248,1137440,6212,1137440
459,1250,1138250,6212,1138250
459,1250,1139250,6212,1139250
460,1252,1140250,6212,1140250
460,1252,1141250,6212,1141250
461,1254,1142250,6212,1142250
461,1254,1143250,6212,1143250
462,1262,1151250,6212,1151250
463,1264,1152250,6212,1152250
464,1272,1160250,6212,1160250
464,1272,1161060,6212,1161060
465,1274,1162060,6212,1162060
466,1276,1163060,6212,1163060
466,1276,1163060,6212,1163060
466,1276,1163710,6212,1163710
466,1276,1164520,6212,1164520
467,1278,1165520,6212,1165520
467,1278,1165990,6212,1165990
467,1278,1165990,6212,1165990
468,1286,1173990,6212,1173990
469,1288,1174990,6212,1174990
469,1288,1174990,6212,1174990
469,1288,1175990,6212,1175990
469,1288,1176800,6212,1176800
469,1288,1176800,6212,1176800
470,1290,1177450,6212,1177450
470,1290,1178260,6212,1178260
471,1292,1179260,6212,1179260
471,1292,1180260,6212,1180260
472,1294,1181260,6212,1181260
472,1294,1182260,6212,1182260
473,1302,1190260,6212,1190260
474,1304,1191260,6212,1191260
474,1304,1191730,6212,1191730
475,1306,1192730,6212,1192730
475,1306,1192730,6212,1192730
475,1306,1193540,6212,1193540
476,1314,1201540,6212,1201540
477,1316,1202540,6212,1202540
477,1316,1203350,6212,1203350
477,1316,1203820,6212,1203820
478,1318,1204630,6212,1204630
478,1318,1205630,6212,1205630
479,1320,1206630,6212,1206630
480,1324,1210630,6212,1210630
480,1324,1210630,6212,1210630
480,1324,1210850,6212,1210850
480,1324,1211660,6212,1211660
481,1326,1212130,6212,1212130
481,1326,1212940,6212,1212940
482,1328,1213940,6212,1213940
482,1328,1214940,6212,1214940
482,1328,1214940,6212,1214940
483,1330,1215940,6212,1215940
483,1330,1216750,6212,1216750
484,1332,1217220,6212,1217220
484,1332,1218220,6212,1218220
485,1334,1219220,6212,1219220
486,1342,1227220,6212,1227220
486,1342,1228030,6212,1228030
487,1346,1232030,6212,1232030
488,1348,1233030,6212,1233030
488,1348,1234030,6212,1234030
489,1350,1234840,6212,1234840
489,1350,1235840,6212,1235840
490,1352,1236840,6212,1236840
490,1352,1237840,6212,1237840
490,1352,1237840,6212,1237840
491,1354,1238650,6212,1238650
492,1358,1242650,6212,1242650
492,1358,1242650,6212,1242650
492,1358,1243650,6212,1243650
492,1358,1244130,6212,1244130
493,1360,1245130,6212,1245130
493,1360,1245130,6212,1245130
493,1360,1245130,6212,1245130
493,1360,1246130,6212,1246130
494,1362,1247130,6212,1247130
494,1362,1248130,6212,1248130
494,1362,1248130,6212,1248130
495,1364,1248590,6212,1248590
495,1364,1249590,6212,1249590
495,1364,1250050,6212,1250050
495,1364,1250050,6212,1250050
496,1366,1251050,6212,1251050
496,1366,1251050,6212,1251050
496,1366,1251860,6212,1251860
497,1368,1252330,6212,1252330
497,1368,1253330,6212,1253330
497,1368,1253560,6212,1253560
498,1370,1254560,6212,1254560
498,1370,1255560,6212,1255560
499,1378,1263560,6212,1263560
499,1378,1263560,6212,1263560
499,1378,1263560,6212,1263560
500,1380,1264560,6212,1264560
500,1380,1265030,6212,1265030
501,1388,1273030,6212,1273030
501,1388,1273840,6212,1273840
501,1388,1273840,6212,1273840
502,1390,1274840,6212,1274840
502,1390,1274840,6212,1274840
502,1390,1274840,6212,1274840
502,1390,1275840,6212,1275840
503,1392,1276840,6212,1276840
503,1392,1276840,6212,1276840
503,1392,1277160,6212,1277160
503,1392,1278160,6212,1278160
504,1394,1278630,6212,1278630
505,1396,1279630,6212,1279630
505,1396,1280630,6212,1280630
505,1396,1281440,6212,1281440
506,1398,1282440,6212,1282440
506,1398,1283440,6212,1283440
507,1400,1284250,6212,1284250
508,1408,1292250,6212,1292250
509,1412,1296250,6212,1296250
509,1412,1297250,6212,1297250
509,1412,1297250,6212,1297250
510,1414,1297900,6212,1297900
510,1414,1298900,6212,1298900
511,1416,1299370,6212,1299370
511,1416,1299370,6212,1299370
511,1416,1299370,6212,1299370
512,1424,1307370,6212,1307370
512,1424,1308180,6212,1308180
513,1426,1308990,6212,1308990
513,1426,1309800,6212,1309800
514,1428,1310800,6212,1310800
514,1428,1311800,6212,1311800
515,1430,1312610,6212,1312610
516,1438,1320610,6212,1320610
516,1438,1321610,6212,1321610
517,1440,1322610,6212,1322610
517,1440,1323080,6212,1323080
517,1440,1324080,6212,1324080
517,1440,1324310,6212,1324310
518,1442,1325310,6212,1325310
518,1442,1325780,6212,1325780
519,1444,1326430,6212,1326430
519,1444,1326720,6212,1326720
520,1452,1334720,6212,1334720
520,1452,1334720,6212,1334720
520,1452,1335720,6212,1335720
520,1452,1335940,6212,1335940
521,1454,1336940,6212,1336940
522,1456,1338940,6212,1338940
522,1456,1339750,6212,1339750
523,1458,1340750,6212,1340750
523,1458,1341560,6212,1341560
524,1460,1342030,6212,1342030
524,1460,1343030,6212,1343030
525,1468,1351030,6212,1351030
525,1468,1351490,6212,1351490
526,1476,1359490,6212,1359490
527,1480,1363490,6212,1363490
528,1482,1364490,6212,1364490
528,1482,1364490,6212,1364490
528,1482,1365490,6212,1365490
529,1484,1366490,6212,1366490
529,1484,1367490,6212,1367490
530,1486,1367960,6212,1367960
531,1494,1375960,6212,1375960
531,1494,1376120,6212,1376120
531,1494,1376280,6212,1376280
532,1496,1377280,6212,1377280
533,1498,1378280,6212,1378280
533,1498,1379280,6212,1379280
534,1500,1379750,6212,1379750
534,1500,1380750,6212,1380750
535,1504,1384750,6212,1384750
536,1506,1385750,6212,1385750
536,1506,1386400,6212,1386400
537,1508,1387400,6212,1387400
537,1508,1388400,6212,1388400
538,1510,1389400,6212,1389400
538,1510,1389720,6212,1389720
538,1510,1390530,6212,1390530
538,1510,1391530,6212,1391530
539,1512,1392530,6212,1392530
539,1512,1393530,6212,1393530
540,1514,1394340,6212,1394340
541,1522,1402340,6212,1402340
541,1522,1403150,6212,1403150
542,1524,1403960,6212,1403960
542,1524,1404960,6212,1404960
542,1524,1405280,6212,1405280
543,1532,1413280,6212,1413280
544,1534,1413930,6212,1413930
544,1534,1414930,6212,1414930
545,1536,1415930,6212,1415930
545,1536,1416930,6212,1416930
546,1538,1417930,6212,1417930
546,1538,1418250,6212,1418250
546,1538,1418250,6212,1418250
546,1538,1418570,6212,1418570
546,1538,1419570,6212,1419570
547,1540,1420040,6212,1420040
547,1540,1420270,6212,1420270
547,1540,1420740,6212,1420740
547,1540,1420960,6212,1420960
548,1542,1421960,6212,1421960
548,1542,1422770,6212,1422770
548,1542,1422770,6212,1422770
549,1544,1423580,6212,1423580
550,1552,1431580,6212,1431580
551,1560,1439580,6212,1439580
551,1560,1440580,6212,1440580
551,1560,1441050,6212,1441050
551,1560,1441280,6212,1441280
551,1560,1441280,6212,1441280
551,1560,1441280,6212,1441280
552,1562,1442280,6212,1442280
552,1562,1443280,6212,1443280
553,1564,1444280,6212,1444280
553,1564,1444750,6212,1444750
554,1566,1445750,6212,1445750
554,1566,1446750,6212,1446750
555,1568,1447750,6212,1447750
555,1568,1448750,6212,1448750
555,1568,1448980,6212,1448980
556,1570,1449450,6212,1449450
556,1570,1450100,6212,1450100
557,1578,1458100,6212,1458100
558,1580,1459100,6212,1459100
558,1580,1460100,6212,1460100
559,1582,1460750,6212,1460750
559,1582,1461070,6212,1461070
559,1582,1461180,6212,1461180
559,1582,1462180,6212,1462180
560,1584,1463180,6212,1463180
560,1584,1464180,6212,1464180
560,1584,1464650,6212,1464650
561,1586,1465460,6212,1465460
561,1586,1466460,6212,1466460
562,1588,1467460,6212,1467460
562,1588,1468270,6212,1468270
563,1596,1476270,6212,1476270
564,1598,1476730,6212,1476730
564,1598,1476730,6212,1476730
564,1598,1477730,6212,1477730
565,1606,1485730,6212,1485730
566,1608,1486730,6212,1486730
566,1608,1487730,6212,1487730
567,1610,1488730,6212,1488730
567,1610,1489730,6212,1489730
567,1610,1489950,6212,1489950
568,1612,1490500,6212,1490500
568,1612,1491500,6212,1491500
568,1612,1491500,6212,1491500
569,1614,1492500,6212,1492500
569,1614,1493500,6212,1493500
570,1616,1494500,6212,1494500
570,1616,1495310,6212,1495310
570,1616,1495780,6212,1495780
571,1624,1503780,6212,1503780
572,1626,1504590,6212,1504590
572,1626,1505060,6212,1505060
573,1628,1505870,6212,1505870
573,1628,1506680,6212,1506680
574,1630,1507680,6212,1507680
575,1632,1509680,6212,1509680
576,1636,1513680,6212,1513680
576,1636,1514000,6212,1514000
576,1636,1514550,6212,1514550
577,1638,1515550,6212,1515550
577,1638,1516550,6212,1516550
578,1640,1517550,6212,1517550
578,1640,1518020,6212,1518020
579,1642,1519020,6212,1519020
579,1642,1520020,6212,1520020
580,1644,1521020,6212,1521020
580,1644,1522020,6212,1522020
580,1644,1522340,6212,1522340
580,1644,1522660,6212,1522660
581,1652,1530660,6212,1530660
581,1652,1530660,6212,1530660
581,1652,1530660,6212,1530660
582,1654,1531130,6212,1531130
582,1654,1532130,6212,1532130
582,1654,1532450,6212,1532450
582,1654,1532450,6212,1532450
583,1656,1533450,6212,1533450
583,1656,1533450,6212,1533450
583,1656,1534450,6212,1534450
584,1658,1535260,6212,1535260
585,1666,1543260,6212,1543260
585,1666,1544070,6212,1544070
586,1668,1544720,6212,1544720
586,1668,1545040,6212,1545040
586,1668,1545850,6212,1545850
587,1670,1546170,6212,1546170
587,1670,1546170,6212,1546170
587,1670,1546980,6212,1546980
588,1672,1547980,6212,1547980
588,1672,1548790,6212,1548790
589,1674,1549790,6212,1549790
589,1674,1550790,6212,1550790
590,1676,1551790,6212,1551790
590,1676,1552790,6212,1552790
591,1678,1553790,6212,1553790
591,1678,1553790,6212,1553790
591,1678,1554260,6212,1554260
591,1678,1555070,6212,1555070
592,1680,1556070,6212,1556070
592,1680,1556880,6212,1556880
592,1680,1556880,6212,1556880
593,1688,1564880,6212,1564880
593,1688,1564880,6212,1564880
594,1690,1565880,6212,1565880
594,1690,1565880,6212,1565880
594,1690,1565880,6212,1565880
595,1692,1566530,6212,1566530
595,1692,1566760,6212,1566760
595,1692,1567760,6212,1567760
596,1694,1568760,6212,1568760
597,1696,1569760,6212,1569760
598,1700,1573760,6212,1573760
598,1700,1574570,6212,1574570
598,1700,1575380,6212,1575380
599,1702,1577380,6212,1577380
600,1704,1578380,6212,1578380
601,1706,1579380,6212,1579380
602,1708,1580380,6212,1580380
602,1708,1581190,6212,1581190
602,1708,1582190,6212,1582190
603,1710,1583190,6212,1583190
604,1712,1584190,6212,1584190
604,1712,1584190,6212,1584190
604,1712,1584510,6212,1584510
605,1720,1592510,6212,1592510
605,1720,1593510,6212,1593510
605,1720,1593510,6212,1593510
605,1720,1594510,6212,1594510
606,1722,1595510,6212,1595510
606,1722,1596160,6212,1596160
607,1724,1596970,6212,1596970
607,1724,1597970,6212,1597970
608,1726,1598970,6212,1598970
608,1726,1598970,6212,1598970
608,1726,1599440,6212,1599440
609,1730,1603440,6212,1603440
610,1732,1604250,6212,1604250
610,1732,1604250,6212,1604250
610,1732,1604480,6212,1604480
610,1732,1605480,6212,1605480
611,1734,1606480,6212,1606480
612,1736,1608480,6212,1608480
612,1736,1609480,6212,1609480
613,1738,1610480,6212,1610480
613,1738,1611480,6212,1611480
614,1740,1612480,6212,1612480
614,1740,1612800,6212,1612800
614,1740,1613800,6212,1613800
615,1742,1614800,6212,1614800
615,1742,1615800,6212,1615800
616,1744,1616800,6212,1616800
616,1744,1617800,6212,1617800
617,1746,1618800,6212,1618800
617,1746,1619800,6212,1619800
618,1748,1620800,6212,1620800
618,1748,1621120,6212,1621120
618,1748,1621230,6212,1621230
619,1750,1622230,6212,1622230
619,1750,1622460,6212,1622460
619,1750,1623460,6212,1623460
620,1752,1624460,6212,1624460
620,1752,1625460,6212,1625460
621,1754,1626270,6212,1626270
621,1754,1627270,6212,1627270
621,1754,1627270,6212,1627270
622,1756,1628270,6212,1628270
623,1758,1629080,6212,1629080
623,1758,1630080,6212,1630080
624,1760,1631080,6212,1631080
624,1760,1631550,6212,1631550
625,1762,1632550,6212,1632550
625,1762,1633020,6212,1633020
625,1762,1633570,6212,1633570
626,1764,1634570,6212,1634570
626,1764,1635570,6212,1635570
626,1764,1635570,6212,1635570
627,1766,1636570,6212,1636570
627,1766,1637380,6212,1637380
627,1766,1637700,6212,1637700
628,1768,1638510,6212,1638510
628,1768,1638970,6212,1638970
629,1770,1639780,6212,1639780
629,1770,1640250,6212,1640250
629,1770,1641060,6212,1641060
630,1772,1641870,6212,1641870
630,1772,1642870,6212,1642870
631,1774,1643870,6212,1643870
631,1774,1644870,6212,1644870
631,1774,1645100,6212,1645100
632,1776,1646100,6212,1646100
632,1776,1646100,6212,1646100
632,1776,1646420,6212,1646420
632,1776,1646650,6212,1646650
632,1776,1646650,6212,1646650
633,1778,1647460,6212,1647460
633,1778,1648270,6212,1648270
634,1786,1656270,6212,1656270
635,1788,1657080,6212,1657080
635,1788,1658080,6212,1658080
636,1790,1659080,6212,1659080
636,1790,1659890,6212,1659890
637,1792,1660700,6212,1660700
637,1792,1660700,6212,1660700
637,1792,1661510,6212,1661510
638,1794,1661980,6212,1661980
638,1794,1662300,6212,1662300
639,1802,1670300,6212,1670300
640,1810,1678300,6212,1678300
640,1810,1679300,6212,1679300
641,1812,1680300,6212,1680300
641,1812,1681110,6212,1681110
641,1812,1681580,6212,1681580
642,1814,1681900,6212,1681900
642,1814,1682710,6212,1682710
643,1816,1683710,6212,1683710
643,1816,1683940,6212,1683940
643,1816,1684940,6212,1684940
643,1816,1684940,6212,1684940
644,1818,1685750,6212,1685750
644,1818,1686750,6212,1686750
645,1826,1694750,6212,1694750
646,1828,1695750,6212,1695750
646,1828,1696750,6212,1696750
647,1830,1697750,6212,1697750
647,1830,1698750,6212,1698750
648,1832,1699750,6212,1699750
648,1832,1700750,6212,1700750
648,1832,1700750,6212,1700750
648,1832,1700750,6212,1700750
648,1832,1700980,6212,1700980
649,1834,1702980,6212,1702980
649,1834,1702980,6212,1702980
650,1836,1703980,6212,1703980
650,1836,1704980,6212,1704980
651,1838,1705450,6212,1705450
651,1838,1706000,6212,1706000
652,1846,1714000,6212,1714000
652,1846,1714000,6212,1714000
653,1848,1715000,6212,1715000
653,1848,1716000,6212,1716000
654,1850,1717000,6212,1717000
654,1850,1718000,6212,1718000
654,1850,1718470,6212,1718470
655,1852,1719470,6212,1719470
656,1854,1721470,6212,1721470
656,1854,1721790,6212,1721790
656,1854,1722440,6212,1722440
656,1854,1722440,6212,1722440
657,1856,1723440,6212,1723440
657,1856,1723440,6212,1723440
657,1856,1723440,6212,1723440
657,1856,1724440,6212,1724440
658,1858,1725440,6212,1725440
659,1860,1726440,6212,1726440
659,1860,1727440,6212,1727440
660,1864,1728440,6212,1728440
661,1868,1729440,6212,1729440
662,1872,1730440,6212,1730440
663,1876,1731440,6212,1731440
663,1876,1731440,6212,1731440
663,1876,1732440,6212,1732440
664,1880,1733440,6212,1733440
664,1880,1733660,6212,1733660
664,1880,1734130,6212,1734130
665,1884,1738130,6212,1738130
665,1884,1738130,6212,1738130
665,1884,1738600,6212,1738600
666,1888,1739600,6212,1739600
666,1888,1740070,6212,1740070
666,1888,1740070,6212,1740070
666,1888,1741070,6212,1741070
667,1892,1741540,6212,1741540
667,1892,1742540,6212,1742540
667,1892,1742760,6212,1742760
668,1900,1750760,6212,1750760
668,1900,1750760,6212,1750760
669,1904,1751760,6212,1751760
669,1904,1752220,6212,1752220
669,1904,1753220,6212,1753220
669,1904,1754220,6212,1754220
669,1904,1754220,6212,1754220
669,1904,1754220,6212,1754220
669,1904,1755220,6212,1755220
670,1908,1755690,6212,1755690
670,1908,1756010,6212,1756010
670,1908,1756330,6212,1756330
670,1908,1757330,6212,1757330
671,1912,1758330,6212,1758330
672,1916,1760330,6212,1760330
672,1916,1761330,6212,1761330
672,1916,1761800,6212,1761800
672,1916,1762800,6212,1762800
672,1916,1763270,6212,1763270
672,1916,1763430,6212,1763430
673,1920,1765430,6212,1765430
673,1920,1766430,6212,1766430
674,1924,1766900,6212,1766900
674,1924,1767710,6212,1767710
674,1924,1767870,6212,1767870
674,1924,1768520,6212,1768520
674,1924,1769330,6212,1769330
674,1924,1770140,6212,1770140
675,1928,1771140,6212,1771140
675,1928,1772140,6212,1772140
675,1928,1772460,6212,1772460
676,1932,1773460,6212,1773460
676,1932,1774460,6212,1774460
676,1932,1775460,6212,1775460
677,1936,1776460,6212,1776460
677,1936,1777460,6212,1777460
677,1936,1778270,6212,1778270
678,1940,1778740,6212,1778740
678,1940,1779550,6212,1779550
678,1940,1780360,6212,1780360
679,1944,1781360,6212,1781360
680,1952,1785360,6212,1785360
680,1952,1786360,6212,1786360
680,1952,1786680,6212,1786680
680,1952,1787680,6212,1787680
680,1952,1788490,6212,1788490
680,1952,1788490,6212,1788490
680,1952,1788600,6212,1788600
680,1952,1789600,6212,1789600
680,1952,1789600,6212,1789600
680,1952,1790070,6212,1790070
681,1956,1794070,6212,1794070
682,1964,1795070,6212,1795070
682,1964,1795070,6212,1795070
682,1964,1796070,6212,1796070
682,1964,1797070,6212,1797070
682,1964,1798070,6212,1798070
682,1964,1799070,6212,1799070
682,1964,1799880,6212,1799880
682,1964,1800690,6212,1800690
682,1964,1801690,6212,1801690
682,1964,1802500,6212,1802500
683,1972,1803500,6212,1803500
683,1972,1804500,6212,1804500
683,1972,1804500,6212,1804500
683,1972,1804500,6212,1804500
684,1980,1812500,6212,1812500
684,1980,1813310,6212,1813310
684,1980,1814310,6212,1814310
684,1980,1815310,6212,1815310
684,1980,1816120,6212,1816120
684,1980,1817120,6212,1817120
684,1980,1817930,6212,1817930
685,1988,1818930,6212,1818930
685,1988,1819930,6212,1819930
685,1988,1820930,6212,1820930
685,1988,1820930,6212,1820930
685,1988,1821740,6212,1821740
685,1988,1823740,6212,1823740
685,1988,1824740,6212,1824740
685,1988,1824740,6212,1824740
685,1988,1825390,6212,1825390
686,1996,1826390,6212,1826390
686,1996,1827390,6212,1827390
686,1996,1828390,6212,1828390
686,1996,1828390,6212,1828390
686,1996,1828980,6212,1828980
686,1996,1829980,6212,1829980
686,1996,1830980,6212,1830980
686,1996,1831630,6212,1831630
686,1996,1832280,6212,1832280
687,2004,1833280,6212,1833280
687,2004,1834090,6212,1834090
687,2004,1834090,6212,1834090
687,2004,1835090,6212,1835090
