ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1349960.43,34.65,5.15,302750.08,7.77
1349806.68,34.64,5.15,303076.04,7.78
1349501.06,34.65,5.15,302886.67,7.78
1349501.06,34.65,5.15,302886.67,7.78
1349501.06,34.65,5.15,302886.67,7.78
1349391.17,34.65,5.15,302861.33,7.78
1349082.45,34.65,5.16,302800.25,7.78
1349082.45,34.65,5.16,302800.25,7.78
1349111.59,34.66,5.16,302845.01,7.78
1348814.32,34.65,5.16,302811.7,7.78
1348814.32,34.65,5.16,302811.7,7.78
1348843.47,34.66,5.16,302793.54,7.78
1348735.9,34.66,5.17,302916.24,7.79
1348735.9,34.66,5.17,302916.24,7.79
1348436.99,34.67,5.17,302885.44,7.79
1348436.99,34.67,5.17,302885.44,7.79
1348278.37,34.66,5.17,302727.34,7.78
1348016.26,34.66,5.17,303565.33,7.81
1348016.26,34.66,5.17,303565.33,7.81
1347674.58,34.66,5.16,303239.43,7.8
1347674.58,34.66,5.16,303239.43,7.8
1347674.58,34.66,5.16,303239.43,7.8
1347674.58,34.66,5.16,303239.43,7.8
1347516.26,34.66,5.16,303112.35,7.8
1347516.26,34.66,5.16,303112.35,7.8
1347516.26,34.66,5.16,303112.35,7.8
1347616.97,34.66,5.17,303102.25,7.8
1347387.14,34.67,5.17,303667.44,7.81
1347110.42,34.66,5.17,303635.54,7.81
1346842.24,34.66,5.17,303631.1,7.81
1346584.63,34.66,5.17,303360.56,7.81
1346474.73,34.66,5.17,303335.63,7.81
1346176.61,34.67,5.17,303391.52,7.81
1345878.48,34.67,5.17,303372.12,7.81
1345582.67,34.67,5.17,303328.99,7.82
1345472.01,34.67,5.18,303323.2,7.82
1345173.88,34.67,5.18,303801.68,7.83
1344874.2,34.68,5.18,303649.57,7.83
1344674.83,34.68,5.18,303460.91,7.83
1344674.83,34.68,5.18,303460.91,7.83
1344594.89,34.68,5.19,303469.14,7.83
1344296.76,34.68,5.19,303444.22,7.83
1344380.31,34.69,5.2,303467.55,7.83
1344082.18,34.69,5.2,303440.04,7.83
1343786.38,34.69,5.2,303424.62,7.83
1343565.33,34.69,5.2,303208.79,7.83
1343266.43,34.69,5.2,303728.75,7.84
1343266.43,34.69,5.2,303728.75,7.84
1343266.43,34.69,5.2,303750.96,7.84
1343156.53,34.7,5.2,303827.09,7.85
1343156.53,34.7,5.2,303827.09,7.85
1343184.12,34.7,5.21,304144.54,7.86
1343360.75,34.71,5.22,304148.77,7.86
1343011.02,34.71,5.21,303800.46,7.85
1342901.13,34.71,5.22,303780.19,7.85
1342603.86,34.71,5.21,303642.97,7.85
1342305.73,34.71,5.21,303684.35,7.85
1342195.84,34.71,5.22,303654.3,7.85
1341900.03,34.71,5.22,303642.83,7.85
1341900.03,34.71,5.22,303642.83,7.85
1341622.05,34.71,5.22,303647.35,7.86
1341511.38,34.72,5.22,303624.98,7.86
1341511.38,34.72,5.22,303624.98,7.86
1341213.25,34.72,5.22,304336.5,7.88
1340921.57,34.72,5.22,304038.56,7.87
1340621.89,34.72,5.22,304281.89,7.88
1340621.89,34.72,5.22,304261.67,7.88
1340621.89,34.72,5.22,304282.14,7.88
1340621.89,34.72,5.22,304282.14,7.88
1340502.19,34.72,5.23,304264.99,7.88
1340265.43,34.72,5.22,303958.9,7.87
1340265.43,34.72,5.22,303958.9,7.87
1339957.49,34.72,5.22,303940.43,7.88
1340094.35,34.73,5.23,304018.34,7.88
1340094.35,34.73,5.23,304005.33,7.88
1339788.74,34.73,5.23,303930.84,7.88
1339403.93,34.72,5.23,303927.59,7.88
1339110.97,34.72,5.23,304640.27,7.9
1339110.97,34.72,5.23,304640.27,7.9
1339596.73,34.74,5.25,305175.93,7.91
1338969.06,34.73,5.24,304620.21,7.9
1339145.69,34.74,5.25,304623.83,7.9
1338847.56,34.74,5.25,304592.69,7.9
1338847.56,34.74,5.25,304592.69,7.9
1338462.76,34.74,5.24,304640.84,7.91
1338183.25,34.73,5.24,304388.61,7.9
1337885.13,34.73,5.24,304356.77,7.9
1337587.0,34.73,5.24,304332.62,7.9
1337428.76,34.73,5.24,304175.51,7.9
1337132.96,34.73,5.24,304419.45,7.91
1336834.06,34.73,5.24,304314.44,7.91
1336617.92,34.74,5.24,304592.57,7.92
1336424.49,34.74,5.25,304399.68,7.91
1336575.23,34.75,5.26,304394.01,7.91
1336297.24,34.75,5.26,304413.9,7.92
1335999.12,34.75,5.26,304391.74,7.92
1336001.15,34.75,5.26,304410.85,7.92
1335703.02,34.75,5.26,304468.6,7.92
1335404.9,34.76,5.26,304429.28,7.92
1335553.9,34.76,5.27,304404.11,7.92
1335443.23,34.77,5.27,304988.34,7.94
1335058.42,34.76,5.27,304743.89,7.93
1334957.44,34.77,5.27,304486.17,7.93
1334957.44,34.77,5.27,304508.3,7.93
1334648.85,34.77,5.27,305274.08,7.95
1334668.18,34.77,5.28,305249.03,7.95
1334548.47,34.78,5.29,305226.79,7.95
1334240.53,34.78,5.29,305446.64,7.96
1334123.15,34.78,5.29,305283.93,7.96
1333814.44,34.78,5.29,305318.22,7.96
1333532.92,34.78,5.29,305970.72,7.98
1333264.74,34.78,5.29,305966.47,7.98
1333264.74,34.78,5.29,305967.12,7.98
1332966.62,34.78,5.29,305941.82,7.98
1332668.49,34.78,5.29,306070.94,7.99
1332558.6,34.79,5.3,305955.42,7.99
1332269.39,34.78,5.29,305653.48,7.98
1332023.82,34.79,5.3,305559.41,7.98
1331916.25,34.79,5.3,305538.09,7.98
1332062.15,34.8,5.31,305956.58,7.99
1331677.34,34.79,5.3,305744.1,7.99
1331832.93,34.8,5.31,305627.1,7.99
1331832.93,34.8,5.31,305627.1,7.99
1331611.91,34.81,5.31,306492.11,8.01
1331724.29,34.81,5.32,306693.82,8.02
1331456.12,34.82,5.32,306689.88,8.02
1331456.12,34.82,5.32,306689.88,8.02
1331157.99,34.82,5.32,306664.27,8.02
1331304.67,34.82,5.33,306742.92,8.02
1331304.67,34.82,5.33,306727.59,8.02
1331304.67,34.82,5.33,306727.59,8.02
1331304.67,34.82,5.33,306727.59,8.02
1331006.54,34.83,5.33,306643.55,8.02
1331006.54,34.83,5.33,306643.55,8.02
1330710.74,34.83,5.34,306646.46,8.03
1330473.98,34.82,5.33,307208.51,8.04
1330192.9,34.83,5.33,307225.23,8.04
1330192.9,34.83,5.33,307225.23,8.04
1330397.8,34.84,5.34,306865.68,8.04
1330397.8,34.84,5.34,306865.68,8.04
1330397.8,34.84,5.34,306865.68,8.04
1330397.8,34.84,5.34,306865.68,8.04
1330218.7,34.84,5.35,307483.62,8.05
1330218.7,34.84,5.35,307483.62,8.05
1329950.53,34.84,5.35,307480.19,8.05
1329840.64,34.84,5.35,307455.1,8.06
1329542.51,34.85,5.35,307509.96,8.06
1329244.38,34.85,5.36,307452.14,8.06
1329136.81,34.85,5.36,307458.44,8.06
1329219.59,34.86,5.37,307832.66,8.07
1328921.46,34.86,5.37,307946.38,8.08
1328621.78,34.86,5.37,308183.63,8.09
1328541.84,34.87,5.38,308191.86,8.09
1328541.84,34.87,5.38,308191.86,8.09
1328243.71,34.87,5.38,308157.65,8.09
1327945.59,34.87,5.38,308202.48,8.09
1327835.69,34.87,5.38,308173.78,8.09
1327835.69,34.87,5.38,308173.78,8.09
1327462.5,34.87,5.38,307790.96,8.08
1327166.69,34.87,5.38,307763.53,8.09
1327056.02,34.87,5.38,308099.39,8.1
1326946.13,34.88,5.39,308332.42,8.1
1326646.45,34.88,5.39,308394.03,8.11
1326646.45,34.88,5.39,308412.79,8.11
1326646.45,34.88,5.39,308412.79,8.11
1326378.28,34.88,5.39,308414.7,8.11
1326080.15,34.88,5.39,308383.24,8.11
1325782.02,34.89,5.39,308489.66,8.12
1325928.7,34.89,5.4,308572.6,8.12
1325632.9,34.9,5.4,308379.73,8.12
1325351.81,34.9,5.4,309317.48,8.14
1325243.58,34.9,5.4,309214.33,8.14
1325297.96,34.91,5.41,309184.6,8.14
1325029.79,34.91,5.42,309182.49,8.15
1324731.66,34.91,5.42,309157.8,8.15
1324433.53,34.91,5.42,309321.6,8.15
1324135.4,34.91,5.42,309159.22,8.15
1324284.4,34.92,5.43,309148.0,8.15
1323985.5,34.92,5.43,309896.84,8.17
1323550.19,34.92,5.42,309626.75,8.17
1323208.52,34.91,5.42,309246.79,8.16
1322895.76,34.91,5.42,309117.1,8.16
1323201.66,34.92,5.43,309519.93,8.17
1323201.66,34.92,5.43,309519.93,8.17
1323201.66,34.92,5.43,309519.93,8.17
1323203.7,34.92,5.43,309522.27,8.17
1323045.47,34.92,5.43,309368.85,8.16
1323045.47,34.92,5.43,309368.85,8.16
1322777.29,34.92,5.43,309364.41,8.17
1322464.3,34.92,5.43,309030.01,8.16
1322166.17,34.92,5.43,309177.25,8.17
1321868.05,34.92,5.43,309201.92,8.17
1321868.05,34.92,5.43,309201.92,8.17
1321569.92,34.92,5.43,309252.69,8.17
1321745.64,34.93,5.44,309189.21,8.17
1322179.24,34.95,5.46,311110.44,8.22
1322355.87,34.96,5.47,311114.67,8.23
1322355.87,34.96,5.47,311114.67,8.23
1322355.87,34.96,5.47,311114.67,8.23
1322057.74,34.96,5.47,311082.92,8.23
1321654.97,34.96,5.46,310699.4,8.22
1321654.97,34.96,5.46,310699.4,8.22
1321655.7,34.96,5.47,310371.57,8.21
1321655.7,34.96,5.47,310371.57,8.21
1321655.7,34.96,5.47,310371.57,8.21
1321339.27,34.96,5.47,310055.09,8.2
1321045.66,34.96,5.47,310058.24,8.21
1320808.91,34.96,5.46,310114.35,8.21
1320955.58,34.96,5.47,310081.85,8.21
1320955.58,34.96,5.47,310081.85,8.21
1320955.58,34.96,5.47,310081.85,8.21
1320657.45,34.97,5.47,310050.95,8.21
1320780.57,34.97,5.48,310475.82,8.22
1320780.57,34.97,5.48,310475.82,8.22
1320780.57,34.97,5.48,310475.82,8.22
1320395.76,34.97,5.48,310327.93,8.22
1320168.91,34.97,5.48,311503.0,8.25
1320168.91,34.97,5.48,311503.0,8.25
1320168.91,34.97,5.48,311503.0,8.25
1320054.62,34.98,5.48,311134.81,8.24
1319875.52,34.98,5.49,311014.89,8.24
1319875.52,34.98,5.49,310996.75,8.24
1319607.35,34.98,5.49,311000.59,8.24
1319607.35,34.98,5.49,311000.59,8.24
1319754.02,34.99,5.5,310974.67,8.24
1319455.9,34.99,5.5,311016.21,8.25
1319157.77,34.99,5.5,310984.43,8.25
1318772.97,34.99,5.49,310959.4,8.25
1318772.97,34.99,5.49,310959.4,8.25
1318484.98,34.98,5.49,310756.44,8.24
1318488.52,34.98,5.49,310759.78,8.24
1318488.52,34.98,5.49,310778.78,8.25
1318380.95,34.99,5.49,310985.63,8.25
1318380.95,34.99,5.49,310985.63,8.25
1318184.49,34.98,5.49,310820.92,8.25
1317885.59,34.98,5.49,310693.98,8.25
1317885.98,34.98,5.49,310694.77,8.25
1317587.85,34.99,5.49,311001.27,8.26
1317288.17,34.99,5.5,310828.85,8.26
1317129.94,34.98,5.49,310690.73,8.25
1316806.38,34.99,5.49,310664.84,8.25
1316806.38,34.99,5.49,310664.84,8.25
1316806.38,34.99,5.49,310664.84,8.25
1316810.08,34.99,5.5,310691.91,8.26
1316486.52,34.99,5.5,310672.32,8.26
1316618.47,35.0,5.51,310657.33,8.26
1316482.37,35.0,5.51,310914.25,8.27
1316347.04,35.01,5.52,311221.07,8.28
1316347.04,35.01,5.52,311221.07,8.28
1316021.93,35.01,5.52,311484.23,8.29
1315753.75,35.01,5.52,311483.92,8.29
1315455.63,35.01,5.52,311459.61,8.29
1315157.5,35.01,5.52,311486.63,8.29
1314859.37,35.01,5.53,311463.08,8.29
1314563.57,35.02,5.53,311445.24,8.3
1314180.37,35.01,5.52,311353.19,8.29
1314180.37,35.01,5.52,311353.19,8.29
1314180.37,35.01,5.52,311353.19,8.29
1313881.47,35.01,5.52,311424.84,8.3
1313583.34,35.01,5.52,311444.13,8.3
1313583.34,35.01,5.52,311444.13,8.3
1313286.07,35.01,5.52,311099.56,8.29
1313128.11,35.01,5.52,310946.1,8.29
1312828.43,35.01,5.52,310841.6,8.29
1312560.26,35.01,5.52,310841.29,8.29
1312560.26,35.01,5.52,310841.29,8.29
1312589.4,35.02,5.53,310813.4,8.29
1312589.4,35.02,5.53,310813.4,8.29
1312291.27,35.02,5.53,310856.64,8.29
1312437.95,35.03,5.54,310832.07,8.3
1312142.14,35.03,5.54,310806.7,8.3
1311843.24,35.03,5.54,311237.61,8.31
1311733.35,35.03,5.54,311394.37,8.32
1311433.67,35.03,5.55,311540.61,8.32
1311433.67,35.03,5.55,311540.61,8.32
1309078.6,35.05,5.56,311488.05,8.34
1308810.43,35.05,5.56,311491.89,8.34
1308512.3,35.05,5.56,311458.8,8.34
1308512.3,35.05,5.56,311458.8,8.34
1308214.17,35.05,5.56,311547.03,8.35
1308214.17,35.05,5.56,311547.03,8.35
1307916.04,35.05,5.56,311452.82,8.35
1307618.77,35.05,5.56,311367.81,8.35
1307322.97,35.05,5.56,311364.05,8.35
1307322.97,35.05,5.56,311364.05,8.35
1307024.07,35.05,5.56,311636.95,8.36
1307024.07,35.05,5.56,311636.95,8.36
1306734.85,35.05,5.56,311535.46,8.36
1306426.26,35.05,5.56,311350.49,8.35
1306158.09,35.06,5.57,311350.18,8.36
1306158.09,35.06,5.57,311350.18,8.36
1306158.09,35.06,5.57,311350.18,8.36
1306158.09,35.06,5.57,311350.18,8.36
1306158.09,35.06,5.57,311350.18,8.36
1306158.09,35.06,5.57,311350.18,8.36
1306158.09,35.06,5.57,311350.18,8.36
1306048.2,35.06,5.57,311330.36,8.36
1306048.2,35.06,5.57,311330.36,8.36
1305811.44,35.06,5.57,311078.93,8.35
1305701.55,35.06,5.57,311067.14,8.35
1305947.16,35.07,5.58,311097.98,8.35
1305839.59,35.08,5.59,311083.21,8.36
1305839.59,35.08,5.59,311083.21,8.36
1305540.68,35.08,5.59,311342.3,8.37
1305540.68,35.08,5.59,311342.3,8.37
1305242.56,35.08,5.59,311518.6,8.37
1304906.87,35.07,5.59,311055.94,8.36
1304906.87,35.07,5.59,311055.94,8.36
1304800.68,35.07,5.58,310949.27,8.36
1304501.01,35.07,5.58,311711.95,8.38
1304421.07,35.08,5.59,311698.29,8.38
1304311.17,35.08,5.6,311683.86,8.38
1304394.72,35.09,5.6,311715.32,8.39
1304394.72,35.09,5.6,311715.32,8.39
1304394.72,35.09,5.6,311715.32,8.39
1304096.6,35.09,5.6,311690.75,8.39
1303989.03,35.1,5.61,311677.39,8.39
1303989.03,35.1,5.61,311691.43,8.39
1303690.12,35.1,5.61,312096.77,8.4
1301131.57,35.11,5.62,312048.95,8.42
1300833.44,35.11,5.62,311763.55,8.41
1300722.0,35.11,5.63,312536.09,8.44
1300453.83,35.11,5.63,312531.65,8.44
1300453.83,35.11,5.63,312517.6,8.44
1300453.83,35.11,5.63,312533.16,8.44
1300453.83,35.11,5.63,312533.16,8.44
1300295.86,35.11,5.63,312401.71,8.44
1300442.54,35.12,5.64,312378.05,8.44
1300144.41,35.12,5.64,312378.6,8.44
1300173.55,35.13,5.64,312628.62,8.45
1299877.75,35.13,5.65,312377.91,8.44
1299877.75,35.13,5.65,312370.4,8.44
1299578.84,35.13,5.65,312919.3,8.46
1299578.84,35.13,5.65,312919.3,8.46
1299281.58,35.13,5.64,312468.53,8.45
1299065.44,35.13,5.65,313213.65,8.47
1298767.8,35.13,5.65,312904.86,8.46
1298499.63,35.13,5.65,312901.79,8.47
1298201.5,35.13,5.65,312876.06,8.47
1298201.5,35.13,5.65,312876.06,8.47
1298201.5,35.13,5.65,312876.06,8.47
1298230.64,35.14,5.66,312927.44,8.47
1298120.75,35.15,5.66,312895.34,8.47
1297824.95,35.15,5.66,312882.03,8.47
1297979.24,35.16,5.67,313240.96,8.48
1297979.24,35.16,5.67,313240.96,8.48
1297979.24,35.16,5.67,313240.96,8.48
1297929.24,35.16,5.67,313190.96,8.48
1297929.24,35.16,5.67,313190.96,8.48
1297929.24,35.16,5.67,313190.96,8.48
1297546.04,35.15,5.67,312931.43,8.48
1297256.83,35.15,5.67,313517.35,8.5
1297256.83,35.15,5.67,313517.35,8.5
1296948.24,35.15,5.67,313365.33,8.49
1296651.36,35.15,5.66,313089.8,8.49
1296383.19,35.15,5.67,313089.49,8.49
1296085.06,35.15,5.67,313059.71,8.49
1296231.74,35.16,5.68,313105.33,8.49
1295846.93,35.15,5.67,313076.12,8.49
1295548.81,35.16,5.67,313055.97,8.49
1295253.0,35.16,5.67,313632.64,8.51
1295142.33,35.16,5.68,313277.21,8.51
1294882.68,35.16,5.68,313166.68,8.5
1295010.27,35.17,5.69,313762.27,8.52
1294742.1,35.17,5.69,313758.32,8.52
1294538.75,35.17,5.69,313777.71,8.52
1294240.62,35.17,5.69,313752.1,8.53
1293942.49,35.17,5.69,313811.58,8.53
1293644.36,35.18,5.69,313908.41,8.54
1293387.49,35.17,5.69,313639.4,8.53
1293387.76,35.17,5.69,313648.38,8.53
1293091.95,35.17,5.69,313585.17,8.53
1292793.05,35.17,5.69,313660.21,8.53
1292503.83,35.18,5.69,313522.01,8.53
1292195.25,35.18,5.69,313469.07,8.53
1292195.25,35.18,5.69,313469.07,8.53
1292195.25,35.18,5.69,313469.07,8.53
1291927.07,35.18,5.7,313498.81,8.54
1291817.18,35.18,5.7,313475.57,8.54
1291519.05,35.19,5.7,313457.05,8.54
1291220.92,35.19,5.7,313435.4,8.54
1291252.39,35.19,5.71,313564.27,8.55
1290953.49,35.2,5.71,313527.32,8.55
1290953.49,35.2,5.71,313527.32,8.55
1290953.49,35.2,5.71,313527.32,8.55
1290656.22,35.19,5.71,313426.57,8.55
1290358.09,35.19,5.71,313793.17,8.56
1290246.65,35.2,5.71,313807.93,8.56
1289978.47,35.2,5.72,313804.87,8.56
1289680.34,35.2,5.72,313778.83,8.56
1289570.45,35.21,5.72,313810.98,8.57
1289272.32,35.21,5.72,313784.82,8.57
1289272.32,35.21,5.72,313784.82,8.57
1289520.26,35.22,5.73,313773.63,8.57
1289221.35,35.22,5.73,313974.29,8.58
1289221.35,35.22,5.73,313974.29,8.58
1289221.35,35.22,5.73,313974.29,8.58
1288923.23,35.22,5.74,313767.22,8.57
1288587.54,35.22,5.73,314222.47,8.59
1288287.86,35.22,5.73,314103.74,8.59
1288019.69,35.22,5.73,314107.57,8.59
1288019.69,35.22,5.73,314107.57,8.59
1288166.36,35.23,5.74,314081.66,8.59
1288166.36,35.23,5.74,314081.66,8.59
1287868.23,35.23,5.74,314072.39,8.59
1287570.11,35.23,5.75,314144.54,8.6
1287301.03,35.23,5.75,314235.32,8.6
1287901.92,35.26,5.77,316307.77,8.66
1287901.92,35.26,5.77,316307.77,8.66
1287489.33,35.26,5.77,315581.69,8.64
1287069.83,35.25,5.76,315184.26,8.63
1287128.92,35.26,5.77,315208.58,8.63
1287128.92,35.26,5.77,315208.58,8.63
1287128.92,35.26,5.77,315208.58,8.63
1287128.92,35.26,5.77,315208.58,8.63
1286970.69,35.25,5.77,315055.15,8.63
1286673.42,35.25,5.76,315028.38,8.63
1286673.42,35.25,5.76,315028.38,8.63
1286375.29,35.25,5.77,315001.46,8.63
1286077.17,35.25,5.77,315037.61,8.64
1286077.17,35.25,5.77,315037.61,8.64
1285779.04,35.25,5.77,315010.12,8.64
1285779.04,35.25,5.77,315010.12,8.64
1285928.04,35.26,5.78,314994.37,8.64
1285629.13,35.26,5.78,315249.84,8.65
1285658.28,35.27,5.79,315297.4,8.65
1285011.74,35.26,5.78,314676.9,8.63
1284635.84,35.25,5.77,314434.0,8.63
1284367.67,35.26,5.77,314424.89,8.63
1284160.14,35.25,5.77,314790.37,8.64
1284039.79,35.26,5.77,314736.55,8.64
1284186.46,35.27,5.78,314718.15,8.64
1284076.57,35.27,5.79,314761.13,8.65
1283966.67,35.28,5.79,314740.18,8.65
1283859.1,35.28,5.8,314727.53,8.65
1283560.2,35.28,5.8,315043.13,8.66
1283565.5,35.28,5.8,315052.72,8.66
1283594.64,35.29,5.81,315249.42,8.67
1283294.96,35.29,5.81,315721.16,8.68
1283026.79,35.29,5.81,315723.08,8.68
1283026.79,35.29,5.81,315723.08,8.68
1282728.66,35.29,5.81,315697.64,8.69
1282430.53,35.3,5.81,315732.27,8.69
1282132.41,35.3,5.81,315708.54,8.69
1281836.6,35.3,5.81,315683.5,8.69
1281537.7,35.3,5.82,315839.99,8.7
1281537.7,35.3,5.82,315839.99,8.7
1281239.57,35.3,5.82,315789.94,8.7
1280854.77,35.3,5.81,315714.82,8.7
1280555.09,35.3,5.81,315593.49,8.7
1280286.92,35.3,5.82,315585.46,8.7
1280177.03,35.31,5.82,315564.67,8.7
1280177.03,35.31,5.82,315564.67,8.7
1280177.03,35.31,5.82,315564.67,8.7
1279878.9,35.31,5.82,315605.37,8.71
1279580.77,35.31,5.82,315560.86,8.71
1279473.2,35.31,5.83,316144.37,8.73
1279312.97,35.32,5.83,316564.45,8.74
1279719.07,35.33,5.85,317128.08,8.76
1279265.26,35.33,5.84,316592.02,8.74
1279185.32,35.34,5.85,316600.25,8.75
1279185.32,35.34,5.85,316600.25,8.75
1278887.2,35.34,5.85,316571.88,8.75
1278777.3,35.34,5.86,316560.09,8.75
1278667.41,35.35,5.86,316586.64,8.75
1278559.84,35.35,5.87,316572.17,8.75
1278260.93,35.35,5.87,316556.12,8.75
1278407.61,35.36,5.88,317374.75,8.78
1278107.93,35.36,5.88,317621.33,8.79
1278027.99,35.37,5.88,317629.56,8.79
1278027.99,35.37,5.88,317629.56,8.79
1277918.1,35.37,5.89,317609.5,8.79
1277808.21,35.38,5.89,317590.13,8.79
1277808.21,35.38,5.89,317590.13,8.79
1277649.58,35.38,5.89,317431.77,8.79
1277351.45,35.38,5.89,317458.72,8.79
1276966.65,35.37,5.89,317073.62,8.78
1276859.08,35.38,5.89,317057.6,8.78
1276560.18,35.38,5.89,317038.11,8.79
1276589.32,35.38,5.9,317960.65,8.81
1276616.91,35.39,5.91,318274.9,8.82
1276536.97,35.4,5.91,318283.14,8.83
1276536.97,35.4,5.91,318283.14,8.83
1276238.84,35.4,5.91,318254.77,8.83
1275940.71,35.4,5.92,318277.65,8.83
1275642.59,35.4,5.92,318256.89,8.83
1275642.59,35.4,5.92,318256.89,8.83
1275535.02,35.41,5.92,318244.44,8.83
1275327.48,35.4,5.92,317966.46,8.83
1275028.58,35.41,5.92,318142.72,8.83
1274730.45,35.41,5.92,318017.31,8.83
1274730.45,35.41,5.92,318017.31,8.83
1274430.78,35.41,5.92,318313.84,8.84
1274350.84,35.41,5.93,318322.07,8.85
1274032.77,35.41,5.92,318002.78,8.84
1273734.64,35.41,5.92,317977.86,8.84
1273624.75,35.41,5.93,317962.61,8.84
1273326.62,35.42,5.93,317997.4,8.84
1273219.05,35.42,5.94,317972.89,8.85
1272920.15,35.42,5.94,317953.86,8.85
1272810.25,35.43,5.94,318686.68,8.87
1272810.25,35.43,5.94,318686.68,8.87
1272510.57,35.43,5.94,318662.53,8.87
1272242.4,35.43,5.95,318666.36,8.87
1271944.27,35.43,5.95,318634.35,8.88
1271646.15,35.44,5.95,318669.65,8.88
1271646.15,35.44,5.95,318669.65,8.88
1271792.82,35.44,5.96,318630.72,8.88
1271685.25,35.45,5.96,318628.04,8.88
1271300.45,35.44,5.96,318722.41,8.89
1270885.21,35.44,5.95,318321.33,8.88
1270885.21,35.44,5.95,318370.17,8.88
1270587.94,35.43,5.95,318209.66,8.87
1270733.84,35.44,5.95,318212.64,8.87
1270435.71,35.44,5.96,318173.3,8.88
1270136.04,35.44,5.96,318772.27,8.9
1269751.23,35.44,5.95,318381.41,8.89
1269483.06,35.44,5.95,318381.1,8.89
1269184.93,35.44,5.95,318351.86,8.89
1269184.93,35.44,5.95,318351.86,8.89
1269075.04,35.45,5.96,318384.15,8.89
1268776.91,35.45,5.96,318369.46,8.89
1268569.38,35.44,5.96,318053.62,8.89
1268569.38,35.44,5.96,318053.62,8.89
1268569.38,35.44,5.96,318053.62,8.89
1268273.57,35.44,5.96,318038.12,8.89
1267974.67,35.45,5.96,318024.6,8.89
1267974.67,35.45,5.96,318024.6,8.89
1267974.67,35.45,5.96,318024.6,8.89
1267974.67,35.45,5.96,318024.6,8.89
1268121.35,35.46,5.97,318033.62,8.89
1268009.9,35.46,5.97,318808.68,8.92
1267741.73,35.46,5.98,318805.28,8.92
1267741.73,35.46,5.98,318805.28,8.92
1267443.6,35.46,5.98,318779.21,8.92
1267145.47,35.47,5.98,318861.46,8.92
1266847.35,35.47,5.98,318776.2,8.92
1266739.78,35.47,5.99,318780.16,8.93
1266440.87,35.47,5.99,319078.92,8.94
1266330.98,35.48,5.99,319119.52,8.94
1266031.3,35.48,5.99,319093.24,8.94
1265763.13,35.48,6.0,319095.16,8.95
1265792.27,35.49,6.0,319065.04,8.95
1265792.27,35.49,6.0,319065.04,8.95
1265682.38,35.5,6.01,319114.76,8.95
1265682.38,35.5,6.01,319114.76,8.95
1265682.38,35.5,6.01,319079.78,8.95
1265385.11,35.49,6.0,319041.82,8.95
1265231.36,35.49,6.0,318833.18,8.94
1265234.8,35.49,6.0,318874.93,8.94
1264941.19,35.49,6.0,318874.66,8.95
1264941.19,35.49,6.0,318852.65,8.95
1264643.06,35.49,6.01,318837.88,8.95
1264347.26,35.49,6.01,319080.31,8.96
1264048.35,35.49,6.01,318944.68,8.96
1264048.35,35.49,6.01,318944.68,8.96
1263938.46,35.5,6.01,318876.81,8.96
1263938.46,35.5,6.01,318876.81,8.96
1263966.05,35.51,6.02,319545.42,8.98
1263642.49,35.51,6.02,319520.32,8.98
1263318.92,35.51,6.03,319546.36,8.98
1263183.59,35.51,6.03,319530.86,8.98
1263050.59,35.52,6.03,319520.31,8.98
1262726.25,35.52,6.04,319508.61,8.99
1262726.25,35.52,6.04,319508.61,8.99
1262726.25,35.52,6.04,319508.61,8.99
1262586.25,35.52,6.03,319368.61,8.98
1262586.25,35.52,6.03,319368.61,8.98
1262450.92,35.52,6.04,319920.59,9.0
1262450.92,35.52,6.04,319920.59,9.0
1262125.81,35.52,6.04,319842.19,9.0
1262310.83,35.53,6.05,319841.77,9.0
1262012.7,35.53,6.05,319814.71,9.0
1261714.57,35.53,6.05,319910.31,9.01
1261417.31,35.53,6.05,319606.22,9.0
1261119.18,35.53,6.05,319685.13,9.01
1260725.98,35.52,6.04,320054.42,9.02
1260456.91,35.53,6.05,320076.99,9.02
1261525.72,35.57,6.09,321543.14,9.07
1261257.55,35.57,6.09,321546.97,9.07
1260959.42,35.57,6.09,321521.98,9.07
1260849.53,35.58,6.09,321510.48,9.07
1260739.63,35.58,6.1,321552.77,9.07
1260632.06,35.59,6.1,321526.63,9.08
1260333.16,35.59,6.11,321505.0,9.08
1260333.16,35.59,6.11,321505.0,9.08
1260035.03,35.59,6.11,322086.5,9.1
1260180.16,35.6,6.12,322299.73,9.1
1259911.99,35.6,6.12,322275.06,9.11
1259911.99,35.6,6.12,322275.06,9.11
