ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
562347.26,13.8,3.27,362885.38,8.9
562220.95,13.8,3.27,362813.37,8.9
562073.58,13.8,3.27,363402.36,8.92
561147.26,13.8,3.27,362990.1,8.93
561105.16,13.8,3.28,362882.54,8.93
561105.16,13.8,3.28,362882.54,8.93
560820.95,13.8,3.27,361911.19,8.9
560694.63,13.8,3.27,361735.02,8.9
560568.32,13.8,3.27,362053.87,8.91
560632.0,13.8,3.28,361897.28,8.91
560537.26,13.8,3.28,361814.85,8.91
560537.26,13.8,3.28,361814.85,8.91
560400.42,13.8,3.28,361753.79,8.91
560474.63,13.81,3.28,362214.35,8.92
560316.74,13.81,3.28,361986.49,8.92
560274.63,13.81,3.28,361919.26,8.92
560338.32,13.82,3.29,361811.24,8.92
559935.26,13.81,3.28,361399.83,8.91
559808.95,13.81,3.28,361272.08,8.91
559682.63,13.81,3.28,361451.56,8.92
559587.89,13.81,3.28,361360.93,8.92
559451.05,13.81,3.28,361234.75,8.92
559451.05,13.81,3.28,361234.75,8.92
559324.74,13.81,3.28,361543.04,8.93
559177.37,13.81,3.28,361352.82,8.92
559135.26,13.81,3.29,361285.59,8.92
559161.47,13.81,3.29,361259.0,8.92
559035.16,13.81,3.29,361043.62,8.92
558908.84,13.81,3.29,361233.22,8.93
558782.53,13.81,3.29,361075.49,8.93
559392.63,13.83,3.3,360673.76,8.92
559297.89,13.83,3.3,360616.96,8.92
559171.58,13.83,3.31,359621.69,8.9
559055.79,13.83,3.31,360341.9,8.92
559089.05,13.83,3.31,361212.32,8.94
558439.79,13.82,3.3,360462.53,8.92
558535.05,13.83,3.3,360010.06,8.91
558325.16,13.82,3.3,359806.17,8.91
558125.16,13.82,3.29,359858.38,8.91
558546.11,13.83,3.31,359780.18,8.91
558609.79,13.84,3.31,359666.13,8.91
558914.53,13.85,3.32,359850.33,8.91
558788.21,13.85,3.32,359718.96,8.91
558788.21,13.85,3.32,359718.96,8.91
558883.47,13.85,3.33,359326.46,8.91
558883.47,13.85,3.33,359326.46,8.91
558683.47,13.85,3.32,359084.04,8.9
558382.42,13.84,3.32,359173.05,8.91
558477.68,13.85,3.32,359097.56,8.91
558074.63,13.84,3.31,358961.91,8.9
557937.79,13.84,3.31,358892.36,8.9
557811.47,13.84,3.31,359563.71,8.92
557811.47,13.84,3.31,359563.71,8.92
596039.47,14.79,3.21,286206.36,7.1
595913.16,14.79,3.22,286118.83,7.1
596177.37,14.8,3.22,286061.01,7.1
596251.58,14.81,3.23,285453.89,7.09
596125.26,14.81,3.23,285400.74,7.09
595944.74,14.8,3.23,285685.49,7.1
596008.42,14.81,3.23,285550.53,7.1
595882.11,14.81,3.23,285475.25,7.09
595755.79,14.81,3.23,285412.12,7.1
595755.79,14.81,3.23,285412.12,7.1
595629.47,14.81,3.23,285353.41,7.1
595989.89,14.82,3.24,285601.42,7.1
595863.58,14.82,3.24,285526.14,7.1
595737.26,14.82,3.24,285463.02,7.1
595610.95,14.82,3.24,285397.34,7.1
595484.63,14.82,3.24,285739.24,7.11
595548.32,14.83,3.25,285677.05,7.11
595422.0,14.83,3.25,285556.63,7.11
595422.0,14.83,3.25,285556.63,7.11
595295.68,14.83,3.25,285690.26,7.12
595018.95,14.82,3.24,285635.45,7.12
595283.16,14.83,3.25,285583.92,7.12
595156.84,14.83,3.25,285487.38,7.11
594826.32,14.83,3.25,285432.11,7.11
594700.0,14.83,3.25,285335.09,7.11
594573.68,14.83,3.25,285512.87,7.12
594837.89,14.84,3.26,285461.33,7.12
594657.37,14.83,3.25,285363.34,7.12
594921.58,14.84,3.26,285287.8,7.12
594818.42,14.84,3.26,285207.23,7.11
594882.11,14.84,3.26,285174.94,7.12
595146.32,14.85,3.27,285329.87,7.12
595020.0,14.85,3.27,285260.77,7.12
594893.68,14.85,3.27,285167.91,7.12
594957.37,14.86,3.28,285118.8,7.12
594831.05,14.86,3.28,285058.69,7.12
594894.74,14.86,3.28,285202.04,7.13
594768.42,14.86,3.28,285092.78,7.12
594642.11,14.86,3.28,285023.21,7.12
594321.58,14.86,3.28,284917.06,7.12
594585.79,14.87,3.29,285047.79,7.13
594405.26,14.86,3.28,284966.97,7.13
594468.95,14.87,3.29,284939.1,7.13
594468.95,14.87,3.29,284939.1,7.13
594468.95,14.87,3.29,284939.1,7.13
594532.63,14.87,3.29,284876.91,7.13
594406.32,14.87,3.29,284777.12,7.13
594280.0,14.87,3.29,284867.23,7.13
594280.0,14.87,3.29,284867.23,7.13
594463.16,14.88,3.3,284801.67,7.13
594336.84,14.88,3.3,284692.63,7.13
594210.53,14.88,3.3,284622.83,7.13
594084.21,14.88,3.3,284722.64,7.13
594084.21,14.88,3.3,284722.64,7.13
594084.21,14.88,3.3,284722.64,7.13
594084.21,14.88,3.3,284722.64,7.13
593957.89,14.88,3.3,284657.95,7.13
593831.58,14.88,3.3,284570.41,7.13
593895.26,14.89,3.31,284521.88,7.13
593768.95,14.89,3.31,284455.87,7.13
593489.47,14.88,3.3,284381.01,7.13
593363.16,14.88,3.3,284518.37,7.14
593236.84,14.88,3.3,284415.99,7.14
593110.53,14.88,3.3,284353.36,7.14
592984.21,14.88,3.3,284654.39,7.14
593047.89,14.89,3.31,284474.7,7.14
592830.53,14.88,3.3,284825.61,7.15
592704.21,14.88,3.31,284723.23,7.15
592577.89,14.89,3.31,284646.77,7.15
592641.58,14.89,3.31,284623.52,7.15
592515.26,14.89,3.31,285371.49,7.17
592779.47,14.9,3.32,285295.95,7.17
592843.16,14.9,3.32,285246.34,7.17
591916.84,14.91,3.33,285073.88,7.18
591813.68,14.91,3.33,285010.63,7.18
591687.37,14.91,3.33,285153.04,7.19
591430.0,14.9,3.32,285147.04,7.19
591303.68,14.9,3.33,285069.45,7.19
591177.37,14.9,3.33,284994.17,7.19
591441.58,14.91,3.33,284936.71,7.18
591441.58,14.91,3.33,284936.71,7.18
591261.05,14.91,3.33,284878.11,7.18
591621.47,14.92,3.34,285047.09,7.19
591532.63,14.92,3.34,284948.4,7.19
591406.32,14.92,3.34,284861.79,7.19
591406.32,14.92,3.34,284861.79,7.19
591670.53,14.93,3.35,284786.25,7.19
591670.53,14.93,3.35,284786.25,7.19
591906.74,14.94,3.36,284826.25,7.19
591780.42,14.94,3.36,284740.51,7.19
591275.16,14.94,3.36,284932.51,7.2
591338.84,14.94,3.36,284898.88,7.2
591212.53,14.94,3.36,284802.34,7.2
591034.95,14.94,3.36,286182.47,7.23
591218.11,14.95,3.37,286089.14,7.23
591091.79,14.95,3.37,286214.95,7.24
591155.47,14.95,3.37,286181.09,7.24
590834.95,14.95,3.37,286435.86,7.25
590674.95,14.94,3.36,286275.86,7.24
590738.63,14.95,3.37,286213.67,7.24
594530.11,15.05,2.41,170017.52,4.3
594236.0,15.04,2.41,169883.62,4.3
593894.32,15.03,2.4,169654.39,4.29
593958.0,15.04,2.41,169511.02,4.29
594215.79,15.05,2.41,169924.18,4.3
594011.68,15.04,2.41,169498.07,4.29
594075.37,15.05,2.41,169435.08,4.29
594350.74,15.05,2.42,170411.66,4.32
594224.42,15.06,2.42,170300.04,4.31
594098.11,15.06,2.42,170269.49,4.32
594161.79,15.06,2.43,170065.38,4.31
594035.47,15.06,2.43,170005.75,4.31
594099.16,15.07,2.43,169885.23,4.31
594099.16,15.07,2.43,169885.23,4.31
594162.84,15.07,2.44,170670.91,4.33
594036.53,15.07,2.44,170711.98,4.33
593910.21,15.07,2.44,170713.62,4.33
593668.53,15.07,2.44,170457.04,4.33
593542.21,15.07,2.44,170093.05,4.32
593542.21,15.07,2.44,170093.05,4.32
593605.89,15.07,2.44,169977.86,4.32
593881.26,15.08,2.45,169952.92,4.32
593771.26,15.08,2.45,169842.92,4.31
593644.95,15.08,2.45,170503.33,4.33
593518.63,15.08,2.45,170309.87,4.33
593392.32,15.08,2.45,170311.22,4.33
593266.0,15.08,2.45,171034.49,4.35
593266.0,15.08,2.45,171034.49,4.35
593139.68,15.08,2.45,171016.08,4.35
592916.95,15.08,2.45,170008.52,4.32
592719.05,15.07,2.44,169994.48,4.32
592782.74,15.08,2.45,170714.06,4.34
592656.42,15.08,2.45,170514.38,4.34
592530.11,15.08,2.45,170560.91,4.34
592403.79,15.08,2.45,170492.19,4.34
592403.79,15.08,2.45,170492.19,4.34
592277.47,15.08,2.45,170879.42,4.35
592151.16,15.08,2.45,170712.19,4.35
592024.84,15.08,2.45,170696.29,4.35
591898.53,15.08,2.45,170669.16,4.35
591772.21,15.08,2.45,170680.4,4.35
591772.21,15.08,2.45,170680.4,4.35
591772.21,15.08,2.45,170680.4,4.35
591645.89,15.08,2.45,170701.88,4.35
591645.89,15.08,2.45,170701.88,4.35
591425.89,15.08,2.45,170481.88,4.35
591084.21,15.07,2.44,170225.92,4.34
590957.89,15.07,2.44,170148.07,4.34
590831.58,15.07,2.44,170151.78,4.34
590705.26,15.07,2.44,170075.9,4.34
590768.95,15.08,2.45,170434.28,4.35
590642.63,15.08,2.45,170265.9,4.35
590516.32,15.08,2.45,169681.59,4.33
590799.26,15.09,2.46,169659.19,4.33
590470.0,15.08,2.45,170349.0,4.35
590343.68,15.08,2.45,170322.88,4.35
590407.37,15.09,2.46,170854.71,4.37
590281.05,15.09,2.46,170656.78,4.36
590154.74,15.09,2.46,170878.44,4.37
590218.42,15.09,2.46,170786.39,4.37
590282.11,15.1,2.47,170868.63,4.37
590155.79,15.1,2.47,170756.14,4.37
590155.79,15.1,2.47,170756.14,4.37
590029.47,15.1,2.47,171662.9,4.39
590304.84,15.11,2.48,171662.55,4.39
589973.16,15.1,2.47,171662.3,4.39
590248.53,15.11,2.48,171694.58,4.4
590248.53,15.11,2.48,171694.58,4.4
590312.21,15.12,2.48,171311.71,4.39
590185.89,15.12,2.48,171337.15,4.39
590249.58,15.12,2.49,171915.4,4.4
589907.89,15.11,2.48,171869.36,4.4
589781.58,15.11,2.48,171691.93,4.4
589655.26,15.11,2.48,171692.29,4.4
589718.95,15.12,2.49,171754.51,4.4
589782.63,15.12,2.49,172879.1,4.43
590058.0,15.13,2.5,172878.59,4.43
589866.32,15.13,2.5,172878.45,4.43
589930.0,15.13,2.5,172878.45,4.44
590205.37,15.14,2.51,172916.11,4.44
590079.05,15.14,2.51,172885.84,4.44
589737.37,15.14,2.51,172878.45,4.44
589737.37,15.14,2.51,172878.45,4.44
589611.05,15.14,2.51,172878.45,4.44
589886.42,15.15,2.51,173817.91,4.46
589760.11,15.15,2.52,173819.35,4.46
589555.26,15.14,2.51,173755.5,4.46
589428.95,15.14,2.51,173753.77,4.46
589704.32,15.15,2.52,174097.23,4.47
589578.0,15.15,2.52,174353.98,4.48
589451.68,15.15,2.52,174353.75,4.48
589188.53,15.15,2.52,173998.14,4.47
589188.53,15.15,2.52,173998.14,4.47
589028.53,15.15,2.52,173838.14,4.47
588836.84,15.14,2.51,173404.81,4.46
588900.53,15.15,2.52,173404.88,4.46
589175.89,15.16,2.53,173404.78,4.46
589175.89,15.16,2.53,173404.78,4.46
589049.58,15.16,2.53,173404.75,4.46
588923.26,15.16,2.53,173640.69,4.47
708515.89,18.24,3.51,379834.75,9.78
708139.47,18.24,3.5,379419.2,9.77
708055.26,18.24,3.5,379302.29,9.77
708333.79,18.25,3.51,379151.5,9.77
708165.37,18.25,3.51,378998.2,9.77
707996.95,18.25,3.51,379324.61,9.78
707828.53,18.25,3.51,378923.86,9.77
707818.53,18.25,3.51,378971.71,9.77
707818.53,18.25,3.51,378971.71,9.77
707692.21,18.25,3.52,379013.45,9.78
707544.84,18.25,3.52,378796.65,9.77
707376.42,18.25,3.52,379461.13,9.79
707387.47,18.26,3.52,379241.94,9.79
707588.84,18.27,3.53,379415.31,9.79
707504.63,18.27,3.53,379284.34,9.79
707336.21,18.27,3.53,379122.02,9.79
707357.79,18.27,3.54,378476.95,9.78
707357.79,18.27,3.54,378476.95,9.78
707263.05,18.28,3.54,377996.62,9.77
706957.79,18.27,3.54,378071.57,9.77
706646.42,18.27,3.53,377759.01,9.76
706646.42,18.27,3.53,377759.01,9.76
706668.0,18.27,3.53,377140.09,9.75
706668.0,18.27,3.53,377140.09,9.75
706658.0,18.27,3.54,376761.23,9.74
706410.53,18.27,3.53,376646.81,9.74
706210.53,18.27,3.53,376654.34,9.74
706437.37,18.28,3.54,377216.89,9.76
706258.42,18.28,3.54,376946.18,9.76
706536.95,18.29,3.55,376681.14,9.75
706536.95,18.29,3.55,376681.14,9.75
706400.11,18.29,3.55,378217.19,9.79
706240.11,18.29,3.55,378057.19,9.79
706155.89,18.29,3.55,377962.33,9.79
706444.95,18.3,3.56,377837.05,9.79
706456.0,18.3,3.56,377611.11,9.78
706456.0,18.3,3.56,377611.11,9.78
706256.0,18.3,3.56,377395.69,9.78
706077.05,18.3,3.56,376785.07,9.77
705877.05,18.3,3.56,376770.35,9.77
705698.11,18.3,3.56,376414.95,9.76
705688.11,18.3,3.57,376723.37,9.77
705300.63,18.3,3.56,377082.9,9.78
704995.37,18.29,3.56,376172.62,9.76
705027.47,18.3,3.56,375392.29,9.74
705027.47,18.3,3.56,375392.29,9.74
705027.47,18.3,3.56,375392.29,9.74
704925.37,18.3,3.56,375249.67,9.74
704809.58,18.3,3.56,375022.24,9.74
704630.63,18.3,3.56,374820.66,9.73
704546.42,18.3,3.56,374748.84,9.73
704546.42,18.3,3.56,374748.84,9.73
704378.0,18.3,3.57,374536.57,9.73
704230.63,18.3,3.57,375872.1,9.77
704114.84,18.3,3.57,376634.12,9.79
703914.84,18.3,3.57,375376.16,9.76
704212.53,18.31,3.58,374988.01,9.75
703665.16,18.32,3.58,375025.15,9.76
703943.68,18.33,3.59,374867.52,9.76
703796.32,18.33,3.59,374507.17,9.75
703712.11,18.33,3.6,374366.67,9.75
702533.16,18.34,3.6,374051.01,9.76
702417.37,18.34,3.6,375360.76,9.8
702417.37,18.34,3.6,375360.76,9.8
702248.95,18.34,3.6,375189.56,9.8
702133.16,18.34,3.61,375996.11,9.82
701954.21,18.34,3.61,375733.27,9.82
701806.84,18.34,3.61,375354.11,9.81
701638.42,18.34,3.61,375963.59,9.83
701588.32,18.35,3.61,377890.12,9.88
701504.11,18.35,3.61,377818.3,9.88
701525.68,18.35,3.62,377698.12,9.88
701409.89,18.35,3.62,377616.0,9.88
701230.95,18.35,3.62,378060.53,9.9
701052.0,18.35,3.62,377859.17,9.89
701063.05,18.36,3.62,377668.64,9.89
700968.32,18.36,3.62,378178.36,9.91
700705.16,18.36,3.62,377832.11,9.9
700568.32,18.36,3.62,376902.89,9.88
700931.05,18.37,3.64,376736.78,9.87
700849.26,18.37,3.64,376654.34,9.87
699586.11,18.38,3.64,376216.33,9.88
699449.26,18.38,3.64,375314.72,9.86
699707.68,18.39,3.65,375194.47,9.86
699707.68,18.39,3.65,375194.47,9.86
699729.26,18.4,3.66,375091.81,9.86
699560.84,18.4,3.66,375364.15,9.87
699892.0,18.41,3.67,375254.64,9.87
699892.0,18.41,3.67,375254.64,9.87
699713.05,18.41,3.67,375054.19,9.87
699724.11,18.41,3.67,374979.65,9.87
699366.21,18.41,3.67,376075.76,9.9
699419.37,18.42,3.68,375643.91,9.89
699156.21,18.41,3.68,375310.11,9.88
699219.89,18.42,3.68,374868.82,9.88
699136.21,18.42,3.68,374706.48,9.87
699509.47,18.43,3.7,374651.07,9.87
699341.05,18.43,3.7,374496.71,9.87
699172.63,18.43,3.7,374384.89,9.87
699172.63,18.43,3.7,374384.89,9.87
736114.42,19.41,2.57,264520.35,6.97
736114.95,19.41,2.57,264041.84,6.96
735945.89,19.41,2.57,263816.2,6.96
735945.89,19.41,2.57,263816.2,6.96
735520.53,19.4,2.56,263382.62,6.95
735331.05,19.4,2.56,262520.93,6.93
735331.05,19.4,2.56,262520.93,6.93
735022.42,19.4,2.56,262217.77,6.92
734843.47,19.4,2.56,262046.41,6.92
734446.0,19.39,2.55,261624.63,6.91
734446.0,19.39,2.55,261624.63,6.91
734267.05,19.39,2.55,261455.69,6.9
734151.26,19.39,2.55,262697.38,6.94
734056.53,19.4,2.55,262713.37,6.94
734046.53,19.4,2.56,262297.17,6.93
733867.58,19.4,2.56,262372.12,6.94
734047.89,19.41,2.57,262358.12,6.94
734069.47,19.41,2.57,261773.86,6.92
733890.53,19.41,2.57,261702.79,6.92
733901.58,19.42,2.58,261605.38,6.92
733504.11,19.41,2.57,261366.53,6.92
733504.11,19.41,2.57,261366.53,6.92
733325.16,19.41,2.57,261663.79,6.93
733146.21,19.41,2.57,261567.94,6.93
733009.37,19.41,2.57,261396.58,6.92
732788.32,19.41,2.57,261448.79,6.93
732799.37,19.42,2.57,260730.49,6.91
732652.0,19.42,2.57,260005.72,6.89
732568.32,19.42,2.58,259946.01,6.89
732931.05,19.43,2.59,259958.91,6.89
732533.58,19.42,2.58,259882.54,6.89
732354.63,19.42,2.58,260172.53,6.9
732354.63,19.42,2.58,260172.53,6.9
732365.68,19.43,2.59,259995.32,6.9
732644.21,19.44,2.6,259888.29,6.89
732465.26,19.44,2.6,260039.25,6.9
731938.95,19.43,2.59,258800.72,6.87
732013.16,19.44,2.6,260281.2,6.91
731701.79,19.43,2.59,259967.93,6.9
731512.32,19.43,2.59,259308.74,6.89
731342.11,19.43,2.59,259158.51,6.89
731247.37,19.44,2.59,259174.49,6.89
731258.42,19.44,2.6,259110.44,6.89
731079.47,19.44,2.6,259027.85,6.89
731079.47,19.44,2.6,259027.85,6.89
730900.53,19.44,2.6,259834.75,6.91
730721.58,19.44,2.6,259567.79,6.91
730542.63,19.44,2.6,259154.95,6.9
730542.63,19.44,2.6,259154.95,6.9
730801.05,19.45,2.61,259892.86,6.92
730352.21,19.44,2.6,259453.28,6.91
730268.53,19.45,2.6,259256.9,6.9
730173.79,19.45,2.61,259252.83,6.91
730173.79,19.45,2.61,259252.83,6.91
730184.84,19.45,2.61,259198.25,6.91
730407.26,19.46,2.62,259132.42,6.9
730418.32,19.47,2.62,259239.13,6.91
730696.84,19.48,2.63,259177.58,6.91
730696.84,19.48,2.63,259177.58,6.91
730958.42,19.49,2.64,260026.41,6.93
730790.0,19.49,2.64,260012.46,6.93
730567.37,19.48,2.64,259789.2,6.93
730377.89,19.48,2.64,260079.89,6.94
730283.16,19.48,2.64,260075.28,6.94
730283.16,19.48,2.64,260075.28,6.94
730294.21,19.49,2.65,260019.37,6.94
730115.26,19.49,2.65,260239.32,6.95
729936.32,19.49,2.65,260214.71,6.95
729936.32,19.49,2.65,260214.71,6.95
729936.32,19.49,2.65,260214.71,6.95
729757.37,19.49,2.65,260256.23,6.95
729359.89,19.48,2.64,260312.97,6.95
729359.89,19.48,2.64,260312.97,6.95
729265.16,19.49,2.64,260274.08,6.95
729627.89,19.5,2.66,260290.77,6.96
729448.95,19.5,2.66,260179.58,6.95
729280.53,19.5,2.66,260438.1,6.96
729006.84,19.5,2.65,260046.84,6.95
728827.89,19.5,2.65,260033.83,6.96
728838.95,19.5,2.66,260505.14,6.97
728660.0,19.5,2.66,260369.1,6.97
728262.53,19.49,2.65,260060.91,6.96
728273.58,19.5,2.66,260135.84,6.96
728295.16,19.5,2.66,260809.85,6.98
728105.68,19.5,2.66,260586.05,6.98
728010.95,19.51,2.66,260602.04,6.98
727832.0,19.51,2.66,260489.14,6.98
728110.53,19.52,2.67,260458.97,6.98
728110.53,19.52,2.67,260458.97,6.98
727931.58,19.52,2.67,260855.53,6.99
727931.58,19.52,2.67,260855.53,6.99
726584.21,19.52,2.68,260670.23,7.0
726405.26,19.52,2.68,260346.3,7.0
726226.32,19.52,2.68,260242.1,7.0
726247.89,19.53,2.69,260974.04,7.02
726401.05,19.54,2.69,261081.55,7.02
726401.05,19.54,2.69,261081.55,7.02
726306.32,19.54,2.7,261075.79,7.02
726127.37,19.54,2.7,261010.66,7.02
726138.42,19.54,2.7,260959.62,7.02
805492.21,21.68,2.74,194093.81,5.23
805302.74,21.69,2.74,194087.61,5.23
805004.32,21.68,2.73,193615.41,5.21
804814.84,21.68,2.73,193609.7,5.22
804814.84,21.68,2.73,193609.7,5.22
804846.95,21.69,2.74,193576.12,5.22
804646.95,21.69,2.74,193516.84,5.22
804446.95,21.69,2.74,193967.78,5.23
804246.95,21.69,2.74,193871.79,5.23
803950.63,21.68,2.73,193737.47,5.22
803761.16,21.68,2.73,193724.93,5.23
803761.16,21.68,2.73,193724.93,5.23
803761.16,21.68,2.73,193724.93,5.23
803571.68,21.68,2.73,193706.71,5.23
803382.21,21.68,2.74,193700.49,5.23
803192.74,21.68,2.74,193879.93,5.23
803003.26,21.68,2.74,193861.27,5.24
802813.79,21.69,2.74,193855.49,5.24
802814.32,21.69,2.74,193754.29,5.23
802422.42,21.68,2.73,193313.76,5.22
802232.95,21.68,2.74,193306.67,5.22
802043.47,21.68,2.74,193318.54,5.23
801854.0,21.68,2.74,193297.97,5.23
801854.0,21.68,2.74,193297.97,5.23
802116.42,21.69,2.75,193294.1,5.23
801358.53,21.7,2.75,193318.42,5.23
801169.05,21.7,2.75,193311.2,5.24
800979.58,21.7,2.75,193302.72,5.24
800790.11,21.7,2.75,193282.37,5.24
800588.53,21.7,2.75,193112.89,5.23
800399.05,21.7,2.75,193104.14,5.23
800209.58,21.7,2.75,193309.03,5.24
800020.11,21.7,2.75,193304.94,5.24
800020.11,21.7,2.75,193304.94,5.24
800020.11,21.7,2.75,193304.94,5.24
799830.63,21.7,2.75,193298.74,5.24
799641.16,21.7,2.75,193292.68,5.25
799641.16,21.7,2.75,193292.68,5.25
799783.26,21.71,2.76,193272.31,5.25
799815.37,21.71,2.76,193259.44,5.25
799513.79,21.71,2.76,193255.36,5.25
799503.79,21.71,2.76,193217.04,5.25
799303.79,21.71,2.76,193870.97,5.27
799303.79,21.71,2.76,193870.97,5.27
799303.79,21.71,2.76,193870.97,5.27
799103.79,21.71,2.76,193759.99,5.26
799104.32,21.72,2.77,194002.52,5.27
798944.32,21.71,2.77,193842.52,5.27
798754.84,21.71,2.77,194036.36,5.27
798755.37,21.72,2.77,193923.66,5.27
798755.37,21.72,2.77,193923.66,5.27
798565.89,21.72,2.77,194177.06,5.28
798376.42,21.72,2.77,194170.85,5.28
798186.95,21.72,2.77,194183.71,5.28
797997.47,21.72,2.77,194177.51,5.29
797808.0,21.72,2.77,194328.16,5.29
797808.0,21.72,2.77,194328.16,5.29
797808.0,21.72,2.77,194328.16,5.29
797618.53,21.72,2.78,194322.46,5.29
797429.05,21.72,2.78,194309.92,5.29
797179.26,21.72,2.77,194492.76,5.3
796979.26,21.72,2.77,194498.01,5.3
796979.26,21.72,2.77,194498.01,5.3
796779.26,21.72,2.77,194340.51,5.3
797041.68,21.73,2.78,194240.96,5.3
796852.21,21.73,2.78,194220.4,5.3
796662.74,21.73,2.78,194216.52,5.3
796473.26,21.73,2.78,194395.63,5.3
796283.79,21.73,2.79,194388.41,5.31
796178.21,21.73,2.78,194350.22,5.3
795978.21,21.73,2.78,194955.39,5.32
795778.21,21.73,2.78,195577.88,5.34
795768.21,21.74,2.79,195524.97,5.34
795568.21,21.74,2.79,195380.02,5.34
795378.74,21.74,2.79,195362.79,5.34
795189.26,21.74,2.79,195254.05,5.34
795189.26,21.74,2.79,195254.05,5.34
795377.68,21.75,2.8,195697.98,5.35
795377.68,21.75,2.8,195697.98,5.35
795177.68,21.75,2.8,195326.41,5.34
794988.21,21.75,2.8,195320.2,5.34
794798.74,21.75,2.8,195333.06,5.35
795061.79,21.76,2.81,195813.85,5.36
795324.21,21.77,2.82,195793.77,5.36
795356.32,21.78,2.83,195802.24,5.36
795346.32,21.78,2.83,196062.59,5.37
795146.32,21.78,2.83,196100.54,5.37
794946.32,21.78,2.83,196148.66,5.37
794788.11,21.78,2.83,196144.31,5.37
794598.63,21.78,2.83,196438.65,5.38
794409.16,21.78,2.83,196431.43,5.39
794441.26,21.79,2.84,196432.82,5.39
794052.53,21.78,2.83,196161.77,5.38
794052.53,21.78,2.83,196161.77,5.38
793852.53,21.78,2.83,196311.25,5.39
793852.53,21.78,2.83,196311.25,5.39
794104.42,21.79,2.84,196395.74,5.39
793712.53,21.78,2.83,196119.43,5.38
793512.53,21.78,2.83,196356.28,5.39
793783.47,21.79,2.84,196618.91,5.4
527723.37,14.49,2.91,338795.15,9.3
527527.16,14.48,2.9,338695.08,9.3
527707.16,14.49,2.91,338566.77,9.3
527570.32,14.49,2.91,338473.07,9.3
527433.47,14.49,2.91,339397.94,9.32
527296.63,14.49,2.91,338745.12,9.31
527159.79,14.49,2.91,338574.3,9.31
527022.95,14.49,2.91,338540.83,9.31
527287.79,14.5,2.92,338450.12,9.31
527150.95,14.5,2.92,339143.34,9.33
527014.11,14.5,2.92,339189.02,9.33
526727.26,14.49,2.92,338894.29,9.33
526727.26,14.49,2.92,338894.29,9.33
526573.26,14.49,2.91,338739.34,9.32
526753.26,14.5,2.92,338611.03,9.32
527018.11,14.51,2.93,338512.87,9.32
526870.11,14.5,2.92,338358.14,9.31
526733.26,14.5,2.92,339418.16,9.35
526596.42,14.5,2.93,339322.44,9.35
526459.58,14.5,2.93,339241.19,9.35
526322.74,14.5,2.93,339956.27,9.37
526168.74,14.5,2.92,339794.59,9.36
525881.89,14.49,2.92,339370.95,9.35
526146.74,14.5,2.92,339279.62,9.35
526009.89,14.5,2.92,339146.03,9.35
525873.05,14.5,2.93,339754.11,9.37
525736.21,14.5,2.93,339656.89,9.37
525599.37,14.5,2.93,338846.37,9.35
525462.53,14.5,2.93,338777.07,9.35
525325.68,14.5,2.93,338684.08,9.35
525325.68,14.5,2.93,338665.32,9.35
525127.37,14.5,2.92,338041.57,9.33
524990.53,14.5,2.92,338758.62,9.36
524853.68,14.5,2.92,338637.41,9.36
524900.84,14.51,2.93,339185.49,9.37
524969.05,14.51,2.93,338745.0,9.36
524811.16,14.51,2.93,338528.1,9.36
524479.47,14.5,2.92,338161.92,9.35
524342.63,14.5,2.92,338063.48,9.35
524205.79,14.5,2.92,338084.53,9.35
524068.95,14.5,2.92,337948.97,9.35
523870.63,14.5,2.92,337574.46,9.34
523870.63,14.5,2.92,337594.19,9.34
523870.63,14.5,2.92,337578.46,9.34
523870.63,14.5,2.92,337596.46,9.34
523917.79,14.5,2.93,337345.95,9.34
524182.63,14.51,2.93,338112.71,9.36
523853.58,14.51,2.93,337747.01,9.35
523716.74,14.51,2.93,337993.81,9.36
523579.89,14.51,2.93,337857.75,9.36
523443.05,14.51,2.93,337755.94,9.36
523443.05,14.51,2.93,337755.94,9.36
523707.89,14.52,2.94,338338.39,9.38
523553.89,14.51,2.93,338185.33,9.37
523417.05,14.51,2.93,338120.07,9.37
523485.26,14.52,2.94,337676.79,9.36
523511.37,14.52,2.94,337616.28,9.37
523374.53,14.52,2.94,338275.89,9.39
523237.68,14.52,2.94,338178.67,9.39
523100.84,14.52,2.94,338126.03,9.39
523100.84,14.52,2.94,338126.03,9.39
523338.11,14.53,2.95,338314.32,9.39
