ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
713,2212,2083520,6212,2083520
713,2212,2084520,6212,2084520
713,2212,2084990,6212,2084990
713,2212,2085210,6212,2085210
713,2212,2086020,6212,2086020
714,2220,2086490,6212,2086490
714,2220,2086960,6212,2086960
714,2220,2087770,6212,2087770
714,2220,2088090,6212,2088090
714,2220,2089090,6212,2089090
714,2220,2089900,6212,2089900
714,2220,2090550,6212,2090550
714,2220,2091550,6212,2091550
715,2228,2092550,6212,2092550
715,2228,2093550,6212,2093550
715,2228,2094550,6212,2094550
715,2228,2096550,6212,2096550
715,2228,2097550,6212,2097550
715,2228,2098360,6212,2098360
715,2228,2099360,6212,2099360
715,2228,2099360,6212,2099360
715,2228,2100360,6212,2100360
715,2228,2100820,6212,2100820
715,2228,2101820,6212,2101820
715,2228,2102820,6212,2102820
715,2228,2103820,6212,2103820
716,2236,2104820,6212,2104820
716,2236,2105290,6212,2105290
716,2236,2109290,6212,2109290
716,2236,2110100,6212,2110100
716,2236,2111100,6212,2111100
717,2244,2112100,6212,2112100
717,2244,2112420,6212,2112420
717,2244,2113420,6212,2113420
717,2244,2113880,6212,2113880
717,2244,2113880,6212,2113880
717,2244,2114690,6212,2114690
717,2244,2115500,6212,2115500
717,2244,2116500,6212,2116500
717,2244,2116500,6212,2116500
717,2244,2117310,6212,2117310
717,2244,2118120,6212,2118120
717,2244,2119120,6212,2119120
717,2244,2120120,6212,2120120
717,2244,2120120,6212,2120120
718,2252,2121120,6212,2121120
719,2260,2129120,6212,2129120
719,2260,2130120,6212,2130120
719,2260,2130340,6212,2130340
719,2260,2130450,6212,2130450
719,2260,2131450,6212,2131450
719,2260,2132450,6212,2132450
719,2260,2133260,6212,2133260
719,2260,2133730,6212,2133730
719,2260,2134730,6212,2134730
719,2260,2135730,6212,2135730
719,2260,2136730,6212,2136730
719,2260,2137730,6212,2137730
720,2268,2145730,6212,2145730
721,2276,2146730,6212,2146730
721,2276,2146730,6212,2146730
721,2276,2147730,6212,2147730
721,2276,2148730,6212,2148730
721,2276,2149730,6212,2149730
721,2276,2150540,6212,2150540
721,2276,2151540,6212,2151540
721,2276,2151540,6212,2151540
721,2276,2152540,6212,2152540
721,2276,2153350,6212,2153350
721,2276,2154350,6212,2154350
721,2276,2155350,6212,2155350
721,2276,2156160,6212,2156160
722,2284,2156630,6212,2156630
722,2284,2157630,6212,2157630
722,2284,2158630,6212,2158630
722,2284,2159630,6212,2159630
722,2284,2160630,6212,2160630
722,2284,2160630,6212,2160630
722,2284,2161630,6212,2161630
722,2284,2162630,6212,2162630
722,2284,2163630,6212,2163630
722,2284,2164000,6212,2164000
723,2292,2165000,6212,2165000
723,2292,2166000,6212,2166000
723,2292,2167000,6212,2167000
723,2292,2167220,6212,2167220
723,2292,2168220,6212,2168220
723,2292,2169220,6212,2169220
723,2292,2170220,6212,2170220
723,2292,2170680,6212,2170680
723,2292,2171680,6212,2171680
723,2292,2172490,6212,2172490
723,2292,2172710,6212,2172710
724,2300,2173710,6212,2173710
724,2300,2174180,6212,2174180
724,2300,2174990,6212,2174990
724,2300,2175540,6212,2175540
724,2300,2176540,6212,2176540
724,2300,2176540,6212,2176540
724,2300,2177350,6212,2177350
724,2300,2177350,6212,2177350
724,2300,2178350,6212,2178350
724,2300,2178670,6212,2178670
724,2300,2179480,6212,2179480
724,2300,2179950,6212,2179950
724,2300,2180950,6212,2180950
724,2300,2181950,6212,2181950
724,2300,2181950,6212,2181950
725,2308,2182950,6212,2182950
725,2308,2183950,6212,2183950
725,2308,2184420,6212,2184420
725,2308,2185230,6212,2185230
725,2308,2186230,6212,2186230
725,2308,2186550,6212,2186550
725,2308,2187360,6212,2187360
725,2308,2188360,6212,2188360
725,2308,2189360,6212,2189360
725,2308,2189360,6212,2189360
726,2316,2190360,6212,2190360
726,2316,2190680,6212,2190680
726,2316,2191680,6212,2191680
726,2316,2192680,6212,2192680
726,2316,2193680,6212,2193680
726,2316,2194680,6212,2194680
726,2316,2195490,6212,2195490
726,2316,2196490,6212,2196490
726,2316,2196490,6212,2196490
726,2316,2197490,6212,2197490
727,2324,2197960,6212,2197960
727,2324,2198430,6212,2198430
727,2324,2199430,6212,2199430
727,2324,2199900,6212,2199900
727,2324,2200900,6212,2200900
727,2324,2201900,6212,2201900
728,2332,2202370,6212,2202370
728,2332,2202690,6212,2202690
728,2332,2203160,6212,2203160
728,2332,2203390,6212,2203390
728,2332,2204200,6212,2204200
728,2332,2204670,6212,2204670
728,2332,2205670,6212,2205670
728,2332,2206670,6212,2206670
728,2332,2207480,6212,2207480
728,2332,2208480,6212,2208480
728,2332,2209290,6212,2209290
729,2340,2210290,6212,2210290
729,2340,2211290,6212,2211290
729,2340,2211750,6212,2211750
729,2340,2212220,6212,2212220
729,2340,2212540,6212,2212540
729,2340,2213350,6212,2213350
729,2340,2213350,6212,2213350
729,2340,2213350,6212,2213350
729,2340,2214160,6212,2214160
729,2340,2215160,6212,2215160
729,2340,2216160,6212,2216160
729,2340,2216160,6212,2216160
729,2340,2216810,6212,2216810
730,2348,2217810,6212,2217810
730,2348,2218810,6212,2218810
730,2348,2219810,6212,2219810
730,2348,2219810,6212,2219810
730,2348,2219810,6212,2219810
730,2348,2219810,6212,2219810
730,2348,2220810,6212,2220810
730,2348,2221810,6212,2221810
730,2348,2222620,6212,2222620
730,2348,2223620,6212,2223620
730,2348,2223940,6212,2223940
731,2356,2224940,6212,2224940
731,2356,2225940,6212,2225940
731,2356,2226940,6212,2226940
731,2356,2227940,6212,2227940
731,2356,2228750,6212,2228750
731,2356,2228980,6212,2228980
731,2356,2229980,6212,2229980
731,2356,2230980,6212,2230980
731,2356,2231790,6212,2231790
732,2364,2232790,6212,2232790
732,2364,2233260,6212,2233260
732,2364,2234070,6212,2234070
733,2372,2242070,6212,2242070
733,2372,2242300,6212,2242300
733,2372,2243300,6212,2243300
733,2372,2243570,6212,2243570
733,2372,2244570,6212,2244570
733,2372,2245570,6212,2245570
733,2372,2246040,6212,2246040
733,2372,2246040,6212,2246040
733,2372,2246360,6212,2246360
733,2372,2246680,6212,2246680
733,2372,2246910,6212,2246910
734,2380,2247910,6212,2247910
734,2380,2247910,6212,2247910
734,2380,2248380,6212,2248380
734,2380,2248380,6212,2248380
734,2380,2248970,6212,2248970
734,2380,2249970,6212,2249970
735,2388,2253970,6212,2253970
735,2388,2254780,6212,2254780
735,2388,2255780,6212,2255780
735,2388,2256000,6212,2256000
735,2388,2256650,6212,2256650
735,2388,2257650,6212,2257650
735,2388,2258460,6212,2258460
735,2388,2258920,6212,2258920
735,2388,2259080,6212,2259080
735,2388,2259890,6212,2259890
736,2396,2260360,6212,2260360
736,2396,2260680,6212,2260680
736,2396,2261150,6212,2261150
736,2396,2261960,6212,2261960
736,2396,2262550,6212,2262550
736,2396,2262780,6212,2262780
736,2396,2263590,6212,2263590
736,2396,2264060,6212,2264060
736,2396,2265060,6212,2265060
736,2396,2266060,6212,2266060
736,2396,2266870,6212,2266870
737,2404,2267870,6212,2267870
737,2404,2268680,6212,2268680
737,2404,2268680,6212,2268680
737,2404,2269490,6212,2269490
737,2404,2270490,6212,2270490
737,2404,2271490,6212,2271490
737,2404,2271860,6212,2271860
737,2404,2272860,6212,2272860
737,2404,2272860,6212,2272860
737,2404,2273670,6212,2273670
737,2404,2274140,6212,2274140
737,2404,2274250,6212,2274250
738,2412,2275250,6212,2275250
738,2412,2276250,6212,2276250
738,2412,2277250,6212,2277250
738,2412,2278250,6212,2278250
738,2412,2278250,6212,2278250
738,2412,2279250,6212,2279250
738,2412,2279480,6212,2279480
738,2412,2279700,6212,2279700
738,2412,2280510,6212,2280510
738,2412,2281510,6212,2281510
738,2412,2282510,6212,2282510
739,2420,2283510,6212,2283510
739,2420,2283510,6212,2283510
739,2420,2284510,6212,2284510
739,2420,2285510,6212,2285510
739,2420,2286510,6212,2286510
739,2420,2287510,6212,2287510
739,2420,2288510,6212,2288510
739,2420,2288510,6212,2288510
739,2420,2288510,6212,2288510
740,2428,2289510,6212,2289510
740,2428,2289510,6212,2289510
740,2428,2289730,6212,2289730
740,2428,2290200,6212,2290200
740,2428,2291200,6212,2291200
740,2428,2292200,6212,2292200
740,2428,2293200,6212,2293200
740,2428,2294010,6212,2294010
740,2428,2295010,6212,2295010
741,2436,2296010,6212,2296010
741,2436,2296470,6212,2296470
741,2436,2296930,6212,2296930
741,2436,2297930,6212,2297930
741,2436,2298740,6212,2298740
741,2436,2299740,6212,2299740
741,2436,2300740,6212,2300740
741,2436,2301550,6212,2301550
741,2436,2302360,6212,2302360
742,2444,2303360,6212,2303360
742,2444,2303360,6212,2303360
742,2444,2304360,6212,2304360
742,2444,2304830,6212,2304830
742,2444,2305290,6212,2305290
742,2444,2305760,6212,2305760
742,2444,2305760,6212,2305760
742,2444,2306570,6212,2306570
743,2452,2307570,6212,2307570
743,2452,2308380,6212,2308380
743,2452,2308850,6212,2308850
743,2452,2309850,6212,2309850
743,2452,2310850,6212,2310850
743,2452,2311660,6212,2311660
743,2452,2312470,6212,2312470
743,2452,2312940,6212,2312940
743,2452,2313260,6212,2313260
743,2452,2314070,6212,2314070
743,2452,2314540,6212,2314540
744,2460,2315540,6212,2315540
744,2460,2316010,6212,2316010
744,2460,2316010,6212,2316010
744,2460,2317010,6212,2317010
744,2460,2317480,6212,2317480
744,2460,2318480,6212,2318480
744,2460,2318950,6212,2318950
745,2468,2319950,6212,2319950
745,2468,2320420,6212,2320420
745,2468,2321420,6212,2321420
745,2468,2322420,6212,2322420
745,2468,2323420,6212,2323420
745,2468,2323420,6212,2323420
745,2468,2323580,6212,2323580
745,2468,2323900,6212,2323900
745,2468,2324710,6212,2324710
745,2468,2325180,6212,2325180
745,2468,2325180,6212,2325180
746,2476,2326180,6212,2326180
746,2476,2327180,6212,2327180
746,2476,2328180,6212,2328180
746,2476,2328650,6212,2328650
746,2476,2329650,6212,2329650
746,2476,2330120,6212,2330120
746,2476,2331120,6212,2331120
747,2484,2332120,6212,2332120
747,2484,2333120,6212,2333120
747,2484,2333930,6212,2333930
747,2484,2333930,6212,2333930
747,2484,2334930,6212,2334930
747,2484,2335930,6212,2335930
747,2484,2336930,6212,2336930
747,2484,2337740,6212,2337740
747,2484,2338330,6212,2338330
748,2492,2339330,6212,2339330
748,2492,2340330,6212,2340330
748,2492,2341140,6212,2341140
748,2492,2341140,6212,2341140
748,2492,2342140,6212,2342140
748,2492,2343140,6212,2343140
748,2492,2343460,6212,2343460
748,2492,2343460,6212,2343460
748,2492,2344270,6212,2344270
748,2492,2344270,6212,2344270
748,2492,2345080,6212,2345080
748,2492,2345400,6212,2345400
748,2492,2346400,6212,2346400
748,2492,2347050,6212,2347050
748,2492,2348050,6212,2348050
748,2492,2348520,6212,2348520
748,2492,2348520,6212,2348520
749,2500,2349520,6212,2349520
749,2500,2349680,6212,2349680
749,2500,2350680,6212,2350680
749,2500,2351150,6212,2351150
749,2500,2351960,6212,2351960
749,2500,2351960,6212,2351960
749,2500,2352960,6212,2352960
749,2500,2353960,6212,2353960
749,2500,2354960,6212,2354960
749,2500,2355960,6212,2355960
749,2500,2356770,6212,2356770
749,2500,2357230,6212,2357230
749,2500,2358230,6212,2358230
749,2500,2359040,6212,2359040
749,2500,2359040,6212,2359040
749,2500,2359040,6212,2359040
749,2500,2359360,6212,2359360
749,2500,2360360,6212,2360360
749,2500,2361360,6212,2361360
750,2508,2362360,6212,2362360
750,2508,2362360,6212,2362360
750,2508,2363360,6212,2363360
750,2508,2364360,6212,2364360
750,2508,2365360,6212,2365360
750,2508,2366360,6212,2366360
750,2508,2366820,6212,2366820
751,2516,2370820,6212,2370820
751,2516,2371290,6212,2371290
752,2524,2372290,6212,2372290
752,2524,2373290,6212,2373290
753,2532,2381290,6212,2381290
753,2532,2382290,6212,2382290
753,2532,2382290,6212,2382290
753,2532,2383290,6212,2383290
753,2532,2384290,6212,2384290
754,2540,2385290,6212,2385290
754,2540,2386290,6212,2386290
754,2540,2387290,6212,2387290
754,2540,2387760,6212,2387760
754,2540,2388760,6212,2388760
754,2540,2389570,6212,2389570
754,2540,2390570,6212,2390570
754,2540,2391570,6212,2391570
754,2540,2392570,6212,2392570
754,2540,2393380,6212,2393380
755,2548,2394380,6212,2394380
755,2548,2395380,6212,2395380
755,2548,2396380,6212,2396380
755,2548,2396850,6212,2396850
755,2548,2397660,6212,2397660
756,2556,2405660,6212,2405660
756,2556,2406660,6212,2406660
756,2556,2407310,6212,2407310
756,2556,2407310,6212,2407310
756,2556,2408120,6212,2408120
756,2556,2409120,6212,2409120
757,2564,2409590,6212,2409590
757,2564,2409590,6212,2409590
757,2564,2410590,6212,2410590
757,2564,2411400,6212,2411400
757,2564,2413400,6212,2413400
757,2564,2414210,6212,2414210
757,2564,2415210,6212,2415210
757,2564,2416020,6212,2416020
758,2572,2416830,6212,2416830
758,2572,2417300,6212,2417300
758,2572,2418300,6212,2418300
758,2572,2419300,6212,2419300
758,2572,2419300,6212,2419300
758,2572,2419300,6212,2419300
758,2572,2420110,6212,2420110
758,2572,2421110,6212,2421110
758,2572,2421110,6212,2421110
758,2572,2421580,6212,2421580
758,2572,2422580,6212,2422580
758,2572,2422580,6212,2422580
758,2572,2422900,6212,2422900
758,2572,2423900,6212,2423900
758,2572,2424370,6212,2424370
758,2572,2424370,6212,2424370
759,2580,2425370,6212,2425370
759,2580,2426370,6212,2426370
759,2580,2427370,6212,2427370
759,2580,2428180,6212,2428180
759,2580,2429180,6212,2429180
759,2580,2429770,6212,2429770
759,2580,2430580,6212,2430580
759,2580,2431580,6212,2431580
760,2588,2432390,6212,2432390
760,2588,2432860,6212,2432860
760,2588,2432860,6212,2432860
760,2588,2433860,6212,2433860
760,2588,2434860,6212,2434860
760,2588,2435860,6212,2435860
760,2588,2436860,6212,2436860
760,2588,2437670,6212,2437670
760,2588,2438670,6212,2438670
761,2596,2439480,6212,2439480
761,2596,2439950,6212,2439950
761,2596,2440420,6212,2440420
761,2596,2441420,6212,2441420
761,2596,2441420,6212,2441420
761,2596,2442230,6212,2442230
761,2596,2442700,6212,2442700
761,2596,2443700,6212,2443700
761,2596,2445700,6212,2445700
761,2596,2446510,6212,2446510
761,2596,2446830,6212,2446830
761,2596,2447830,6212,2447830
761,2596,2448830,6212,2448830
762,2604,2449830,6212,2449830
762,2604,2450640,6212,2450640
762,2604,2451640,6212,2451640
762,2604,2451640,6212,2451640
762,2604,2452640,6212,2452640
762,2604,2453640,6212,2453640
762,2604,2454640,6212,2454640
762,2604,2454640,6212,2454640
763,2612,2455290,6212,2455290
763,2612,2455750,6212,2455750
763,2612,2456560,6212,2456560
763,2612,2457560,6212,2457560
763,2612,2457560,6212,2457560
763,2612,2458370,6212,2458370
763,2612,2458960,6212,2458960
763,2612,2459770,6212,2459770
763,2612,2460240,6212,2460240
763,2612,2460240,6212,2460240
763,2612,2460790,6212,2460790
763,2612,2461790,6212,2461790
763,2612,2462020,6212,2462020
763,2612,2463020,6212,2463020
764,2620,2464020,6212,2464020
764,2620,2464020,6212,2464020
764,2620,2464830,6212,2464830
764,2620,2465830,6212,2465830
764,2620,2466830,6212,2466830
764,2620,2466830,6212,2466830
764,2620,2466830,6212,2466830
764,2620,2467830,6212,2467830
765,2628,2468300,6212,2468300
765,2628,2468300,6212,2468300
765,2628,2469300,6212,2469300
765,2628,2469770,6212,2469770
765,2628,2470770,6212,2470770
765,2628,2471770,6212,2471770
765,2628,2472770,6212,2472770
765,2628,2473770,6212,2473770
765,2628,2474580,6212,2474580
765,2628,2475580,6212,2475580
766,2636,2476050,6212,2476050
766,2636,2476860,6212,2476860
766,2636,2477670,6212,2477670
766,2636,2478670,6212,2478670
766,2636,2479670,6212,2479670
766,2636,2480670,6212,2480670
766,2636,2481140,6212,2481140
766,2636,2481140,6212,2481140
766,2636,2482140,6212,2482140
766,2636,2482140,6212,2482140
767,2644,2490140,6212,2490140
767,2644,2491140,6212,2491140
768,2652,2492140,6212,2492140
768,2652,2492950,6212,2492950
768,2652,2493600,6212,2493600
768,2652,2493600,6212,2493600
768,2652,2494600,6212,2494600
768,2652,2495600,6212,2495600
768,2652,2496410,6212,2496410
768,2652,2497410,6212,2497410
768,2652,2498410,6212,2498410
768,2652,2498730,6212,2498730
769,2660,2499730,6212,2499730
769,2660,2499730,6212,2499730
769,2660,2500540,6212,2500540
769,2660,2501540,6212,2501540
769,2660,2502540,6212,2502540
769,2660,2503540,6212,2503540
769,2660,2503860,6212,2503860
769,2660,2504860,6212,2504860
769,2660,2504860,6212,2504860
769,2660,2504860,6212,2504860
769,2660,2505860,6212,2505860
769,2660,2506860,6212,2506860
769,2660,2507860,6212,2507860
769,2660,2508860,6212,2508860
770,2668,2509860,6212,2509860
770,2668,2510670,6212,2510670
770,2668,2511140,6212,2511140
770,2668,2512140,6212,2512140
770,2668,2513140,6212,2513140
770,2668,2514140,6212,2514140
770,2668,2514140,6212,2514140
771,2676,2514610,6212,2514610
771,2676,2518610,6212,2518610
772,2684,2519610,6212,2519610
772,2684,2520610,6212,2520610
772,2684,2521610,6212,2521610
772,2684,2521830,6212,2521830
772,2684,2522830,6212,2522830
772,2684,2523830,6212,2523830
772,2684,2524830,6212,2524830
772,2684,2524830,6212,2524830
772,2684,2524830,6212,2524830
772,2684,2525830,6212,2525830
773,2692,2526830,6212,2526830
773,2692,2526830,6212,2526830
773,2692,2527480,6212,2527480
773,2692,2528290,6212,2528290
773,2692,2528610,6212,2528610
773,2692,2529420,6212,2529420
773,2692,2530420,6212,2530420
773,2692,2530420,6212,2530420
773,2692,2530420,6212,2530420
773,2692,2531420,6212,2531420
773,2692,2532230,6212,2532230
773,2692,2532390,6212,2532390
773,2692,2533390,6212,2533390
773,2692,2534200,6212,2534200
773,2692,2534200,6212,2534200
773,2692,2535200,6212,2535200
773,2692,2536200,6212,2536200
774,2700,2537200,6212,2537200
774,2700,2538200,6212,2538200
774,2700,2539200,6212,2539200
774,2700,2539200,6212,2539200
774,2700,2539200,6212,2539200
774,2700,2540200,6212,2540200
774,2700,2541200,6212,2541200
774,2700,2541570,6212,2541570
774,2700,2542570,6212,2542570
774,2700,2542570,6212,2542570
774,2700,2543570,6212,2543570
774,2700,2544040,6212,2544040
774,2700,2545040,6212,2545040
774,2700,2546040,6212,2546040
775,2708,2547040,6212,2547040
775,2708,2548040,6212,2548040
775,2708,2548270,6212,2548270
775,2708,2549270,6212,2549270
775,2708,2550270,6212,2550270
775,2708,2551080,6212,2551080
775,2708,2552080,6212,2552080
775,2708,2553080,6212,2553080
775,2708,2554080,6212,2554080
775,2708,2554080,6212,2554080
775,2708,2554670,6212,2554670
775,2708,2554670,6212,2554670
775,2708,2555670,6212,2555670
775,2708,2556670,6212,2556670
776,2716,2557670,6212,2557670
776,2716,2558140,6212,2558140
776,2716,2558610,6212,2558610
776,2716,2559420,6212,2559420
776,2716,2560230,6212,2560230
776,2716,2561230,6212,2561230
776,2716,2562230,6212,2562230
776,2716,2562460,6212,2562460
776,2716,2563460,6212,2563460
776,2716,2564460,6212,2564460
776,2716,2565270,6212,2565270
776,2716,2565730,6212,2565730
776,2716,2565730,6212,2565730
776,2716,2566730,6212,2566730
776,2716,2566730,6212,2566730
776,2716,2567200,6212,2567200
776,2716,2567670,6212,2567670
776,2716,2568670,6212,2568670
776,2716,2569130,6212,2569130
776,2716,2569130,6212,2569130
776,2716,2569450,6212,2569450
777,2724,2570100,6212,2570100
777,2724,2571100,6212,2571100
777,2724,2572100,6212,2572100
777,2724,2573100,6212,2573100
777,2724,2574100,6212,2574100
777,2724,2575100,6212,2575100
777,2724,2575570,6212,2575570
777,2724,2576570,6212,2576570
777,2724,2577570,6212,2577570
777,2724,2577890,6212,2577890
777,2724,2577890,6212,2577890
777,2724,2578050,6212,2578050
778,2732,2578700,6212,2578700
778,2732,2579170,6212,2579170
778,2732,2579330,6212,2579330
778,2732,2580330,6212,2580330
778,2732,2581330,6212,2581330
778,2732,2582330,6212,2582330
778,2732,2583330,6212,2583330
778,2732,2583490,6212,2583490
778,2732,2583810,6212,2583810
779,2740,2584280,6212,2584280
779,2740,2585280,6212,2585280
779,2740,2586280,6212,2586280
779,2740,2587280,6212,2587280
779,2740,2588280,6212,2588280
779,2740,2589280,6212,2589280
779,2740,2590280,6212,2590280
779,2740,2590280,6212,2590280
779,2740,2590600,6212,2590600
779,2740,2591600,6212,2591600
780,2748,2592600,6212,2592600
780,2748,2593410,6212,2593410
780,2748,2594220,6212,2594220
780,2748,2595220,6212,2595220
780,2748,2595680,6212,2595680
780,2748,2596680,6212,2596680
780,2748,2597680,6212,2597680
780,2748,2598680,6212,2598680
780,2748,2599000,6212,2599000
780,2748,2599000,6212,2599000
780,2748,2599000,6212,2599000
780,2748,2599000,6212,2599000
780,2748,2599810,6212,2599810
780,2748,2600280,6212,2600280
781,2756,2600750,6212,2600750
781,2756,2601750,6212,2601750
781,2756,2602750,6212,2602750
781,2756,2603750,6212,2603750
781,2756,2603750,6212,2603750
781,2756,2604220,6212,2604220
781,2756,2604380,6212,2604380
781,2756,2605380,6212,2605380
781,2756,2606190,6212,2606190
781,2756,2607000,6212,2607000
781,2756,2608000,6212,2608000
781,2756,2609000,6212,2609000
782,2764,2610000,6212,2610000
782,2764,2610000,6212,2610000
782,2764,2610470,6212,2610470
782,2764,2611280,6212,2611280
782,2764,2612280,6212,2612280
782,2764,2613280,6212,2613280
782,2764,2614090,6212,2614090
782,2764,2615090,6212,2615090
782,2764,2615090,6212,2615090
782,2764,2616090,6212,2616090
782,2764,2616560,6212,2616560
783,2772,2617030,6212,2617030
783,2772,2617510,6212,2617510
783,2772,2618510,6212,2618510
783,2772,2619510,6212,2619510
783,2772,2620060,6212,2620060
783,2772,2621060,6212,2621060
783,2772,2622060,6212,2622060
783,2772,2622060,6212,2622060
783,2772,2622610,6212,2622610
783,2772,2622930,6212,2622930
783,2772,2623930,6212,2623930
783,2772,2623930,6212,2623930
784,2780,2624930,6212,2624930
784,2780,2625740,6212,2625740
784,2780,2626740,6212,2626740
784,2780,2627740,6212,2627740
784,2780,2628740,6212,2628740
784,2780,2629740,6212,2629740
784,2780,2630740,6212,2630740
785,2788,2638740,6212,2638740
785,2788,2639740,6212,2639740
786,2796,2640210,6212,2640210
786,2796,2640210,6212,2640210
786,2796,2640680,6212,2640680
786,2796,2641680,6212,2641680
787,2804,2649680,6212,2649680
787,2804,2650140,6212,2650140
787,2804,2650610,6212,2650610
787,2804,2651260,6212,2651260
787,2804,2651480,6212,2651480
787,2804,2652070,6212,2652070
787,2804,2653070,6212,2653070
788,2812,2654070,6212,2654070
788,2812,2655070,6212,2655070
788,2812,2656070,6212,2656070
788,2812,2657070,6212,2657070
788,2812,2658070,6212,2658070
788,2812,2659070,6212,2659070
788,2812,2660070,6212,2660070
788,2812,2661070,6212,2661070
788,2812,2661300,6212,2661300
788,2812,2662300,6212,2662300
788,2812,2663300,6212,2663300
788,2812,2663620,6212,2663620
789,2820,2664270,6212,2664270
789,2820,2664740,6212,2664740
789,2820,2665550,6212,2665550
789,2820,2666360,6212,2666360
789,2820,2666680,6212,2666680
789,2820,2667680,6212,2667680
789,2820,2668490,6212,2668490
789,2820,2669490,6212,2669490
789,2820,2669960,6212,2669960
789,2820,2670960,6212,2670960
789,2820,2671770,6212,2671770
789,2820,2671770,6212,2671770
790,2828,2672770,6212,2672770
790,2828,2673420,6212,2673420
790,2828,2673970,6212,2673970
790,2828,2674970,6212,2674970
790,2828,2675560,6212,2675560
791,2836,2683560,6212,2683560
791,2836,2684030,6212,2684030
791,2836,2684030,6212,2684030
791,2836,2685030,6212,2685030
791,2836,2686030,6212,2686030
791,2836,2686840,6212,2686840
791,2836,2687650,6212,2687650
791,2836,2688650,6212,2688650
792,2844,2689650,6212,2689650
792,2844,2690650,6212,2690650
792,2844,2691460,6212,2691460
792,2844,2691780,6212,2691780
792,2844,2692780,6212,2692780
792,2844,2693780,6212,2693780
792,2844,2694250,6212,2694250
792,2844,2694570,6212,2694570
792,2844,2695570,6212,2695570
792,2844,2696160,6212,2696160
792,2844,2697160,6212,2697160
792,2844,2697380,6212,2697380
793,2852,2698380,6212,2698380
793,2852,2699380,6212,2699380
793,2852,2699380,6212,2699380
793,2852,2700380,6212,2700380
793,2852,2700850,6212,2700850
794,2860,2708850,6212,2708850
794,2860,2709400,6212,2709400
794,2860,2710400,6212,2710400
794,2860,2711400,6212,2711400
794,2860,2712400,6212,2712400
795,2868,2713400,6212,2713400
795,2868,2714210,6212,2714210
795,2868,2715020,6212,2715020
795,2868,2716020,6212,2716020
795,2868,2716830,6212,2716830
795,2868,2717830,6212,2717830
795,2868,2718640,6212,2718640
795,2868,2719450,6212,2719450
796,2876,2720450,6212,2720450
796,2876,2720450,6212,2720450
796,2876,2721260,6212,2721260
796,2876,2721730,6212,2721730
796,2876,2721730,6212,2721730
796,2876,2722540,6212,2722540
796,2876,2722860,6212,2722860
796,2876,2723860,6212,2723860
796,2876,2724860,6212,2724860
796,2876,2724860,6212,2724860
796,2876,2725180,6212,2725180
796,2876,2725990,6212,2725990
796,2876,2726990,6212,2726990
796,2876,2727990,6212,2727990
797,2884,2728460,6212,2728460
797,2884,2728780,6212,2728780
797,2884,2728780,6212,2728780
797,2884,2729780,6212,2729780
797,2884,2730430,6212,2730430
797,2884,2730900,6212,2730900
797,2884,2731370,6212,2731370
798,2892,2732370,6212,2732370
798,2892,2733370,6212,2733370
798,2892,2733370,6212,2733370
798,2892,2733690,6212,2733690
798,2892,2734160,6212,2734160
798,2892,2735160,6212,2735160
798,2892,2736160,6212,2736160
798,2892,2737160,6212,2737160
798,2892,2737160,6212,2737160
798,2892,2738160,6212,2738160
798,2892,2739160,6212,2739160
799,2900,2740160,6212,2740160
799,2900,2741160,6212,2741160
799,2900,2741750,6212,2741750
799,2900,2742750,6212,2742750
799,2900,2743560,6212,2743560
799,2900,2744030,6212,2744030
799,2900,2745030,6212,2745030
799,2900,2746030,6212,2746030
799,2900,2747030,6212,2747030
800,2908,2748030,6212,2748030
800,2908,2749030,6212,2749030
800,2908,2749840,6212,2749840
800,2908,2750840,6212,2750840
800,2908,2751840,6212,2751840
800,2908,2752840,6212,2752840
800,2908,2753650,6212,2753650
800,2908,2753650,6212,2753650
800,2908,2754650,6212,2754650
801,2916,2755120,6212,2755120
801,2916,2755930,6212,2755930
801,2916,2756930,6212,2756930
801,2916,2757930,6212,2757930
801,2916,2758740,6212,2758740
801,2916,2758740,6212,2758740
801,2916,2762740,6212,2762740
802,2924,2763740,6212,2763740
802,2924,2763740,6212,2763740
802,2924,2763740,6212,2763740
802,2924,2764740,6212,2764740
802,2924,2765740,6212,2765740
802,2924,2766740,6212,2766740
802,2924,2766740,6212,2766740
802,2924,2767740,6212,2767740
802,2924,2768740,6212,2768740
802,2924,2769740,6212,2769740
802,2924,2769740,6212,2769740
