ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
691,2036,1947340,6212,1947340
691,2036,1947810,6212,1947810
691,2036,1948810,6212,1948810
691,2036,1949810,6212,1949810
691,2036,1950810,6212,1950810
691,2036,1950810,6212,1950810
691,2036,1951620,6212,1951620
691,2036,1951940,6212,1951940
691,2036,1952940,6212,1952940
692,2044,1960940,6212,1960940
692,2044,1961940,6212,1961940
692,2044,1962410,6212,1962410
692,2044,1963410,6212,1963410
693,2052,1964410,6212,1964410
693,2052,1964730,6212,1964730
693,2052,1964960,6212,1964960
693,2052,1965960,6212,1965960
693,2052,1966960,6212,1966960
693,2052,1967770,6212,1967770
693,2052,1968580,6212,1968580
693,2052,1969580,6212,1969580
693,2052,1969800,6212,1969800
693,2052,1970270,6212,1970270
693,2052,1970640,6212,1970640
693,2052,1971640,6212,1971640
694,2060,1979640,6212,1979640
694,2060,1979960,6212,1979960
694,2060,1980960,6212,1980960
695,2068,1981960,6212,1981960
695,2068,1982960,6212,1982960
696,2076,1990960,6212,1990960
696,2076,1991280,6212,1991280
696,2076,1992280,6212,1992280
696,2076,1993280,6212,1993280
696,2076,1994280,6212,1994280
696,2076,1995280,6212,1995280
696,2076,1996280,6212,1996280
697,2084,2004280,6212,2004280
697,2084,2005090,6212,2005090
697,2084,2006090,6212,2006090
697,2084,2006900,6212,2006900
698,2092,2010900,6212,2010900
698,2092,2011900,6212,2011900
698,2092,2012900,6212,2012900
698,2092,2013370,6212,2013370
698,2092,2013920,6212,2013920
698,2092,2014920,6212,2014920
698,2092,2015390,6212,2015390
699,2100,2015860,6212,2015860
699,2100,2016860,6212,2016860
700,2108,2024860,6212,2024860
701,2116,2032860,6212,2032860
701,2116,2033860,6212,2033860
701,2116,2034330,6212,2034330
701,2116,2034790,6212,2034790
701,2116,2034790,6212,2034790
701,2116,2035790,6212,2035790
702,2124,2036790,6212,2036790
702,2124,2037340,6212,2037340
702,2124,2037810,6212,2037810
702,2124,2038810,6212,2038810
702,2124,2039620,6212,2039620
702,2124,2040620,6212,2040620
702,2124,2040940,6212,2040940
702,2124,2041400,6212,2041400
702,2124,2042210,6212,2042210
702,2124,2043210,6212,2043210
702,2124,2043210,6212,2043210
702,2124,2044020,6212,2044020
702,2124,2044020,6212,2044020
703,2132,2052020,6212,2052020
703,2132,2052480,6212,2052480
703,2132,2053480,6212,2053480
703,2132,2054480,6212,2054480
704,2140,2055480,6212,2055480
704,2140,2056480,6212,2056480
704,2140,2056950,6212,2056950
704,2140,2056950,6212,2056950
704,2140,2056950,6212,2056950
704,2140,2057950,6212,2057950
704,2140,2061950,6212,2061950
704,2140,2062600,6212,2062600
704,2140,2062600,6212,2062600
705,2148,2063600,6212,2063600
705,2148,2065600,6212,2065600
705,2148,2065600,6212,2065600
705,2148,2066070,6212,2066070
705,2148,2067070,6212,2067070
705,2148,2068070,6212,2068070
705,2148,2068880,6212,2068880
705,2148,2069880,6212,2069880
706,2156,2077880,6212,2077880
706,2156,2077880,6212,2077880
706,2156,2077880,6212,2077880
706,2156,2078880,6212,2078880
707,2164,2079880,6212,2079880
707,2164,2080880,6212,2080880
707,2164,2081880,6212,2081880
707,2164,2082880,6212,2082880
707,2164,2083880,6212,2083880
707,2164,2085880,6212,2085880
707,2164,2086880,6212,2086880
708,2172,2087880,6212,2087880
708,2172,2088690,6212,2088690
708,2172,2088690,6212,2088690
708,2172,2089690,6212,2089690
708,2172,2090690,6212,2090690
708,2172,2091690,6212,2091690
708,2172,2092690,6212,2092690
709,2180,2100690,6212,2100690
709,2180,2101690,6212,2101690
709,2180,2102500,6212,2102500
709,2180,2102610,6212,2102610
709,2180,2103610,6212,2103610
710,2188,2104260,6212,2104260
710,2188,2105260,6212,2105260
710,2188,2107260,6212,2107260
710,2188,2109260,6212,2109260
710,2188,2109260,6212,2109260
711,2196,2110260,6212,2110260
711,2196,2111260,6212,2111260
711,2196,2112260,6212,2112260
711,2196,2116260,6212,2116260
711,2196,2117260,6212,2117260
711,2196,2118070,6212,2118070
711,2196,2119070,6212,2119070
711,2196,2119880,6212,2119880
711,2196,2119880,6212,2119880
712,2204,2120530,6212,2120530
712,2204,2121000,6212,2121000
712,2204,2122000,6212,2122000
712,2204,2123000,6212,2123000
712,2204,2124000,6212,2124000
713,2212,2132000,6212,2132000
713,2212,2133000,6212,2133000
713,2212,2133470,6212,2133470
713,2212,2134470,6212,2134470
713,2212,2135470,6212,2135470
713,2212,2135470,6212,2135470
714,2220,2136470,6212,2136470
714,2220,2136940,6212,2136940
714,2220,2137750,6212,2137750
714,2220,2141750,6212,2141750
714,2220,2142750,6212,2142750
715,2228,2143750,6212,2143750
715,2228,2144560,6212,2144560
715,2228,2145560,6212,2145560
715,2228,2146370,6212,2146370
715,2228,2147370,6212,2147370
715,2228,2149370,6212,2149370
715,2228,2149370,6212,2149370
715,2228,2150370,6212,2150370
716,2236,2151370,6212,2151370
716,2236,2151370,6212,2151370
716,2236,2153370,6212,2153370
716,2236,2153830,6212,2153830
716,2236,2153990,6212,2153990
716,2236,2154990,6212,2154990
716,2236,2155990,6212,2155990
716,2236,2156580,6212,2156580
716,2236,2157230,6212,2157230
716,2236,2158230,6212,2158230
717,2244,2159230,6212,2159230
717,2244,2159340,6212,2159340
717,2244,2160340,6212,2160340
717,2244,2162340,6212,2162340
717,2244,2163340,6212,2163340
718,2252,2167340,6212,2167340
718,2252,2168150,6212,2168150
718,2252,2169150,6212,2169150
718,2252,2169800,6212,2169800
718,2252,2170450,6212,2170450
718,2252,2171450,6212,2171450
718,2252,2171770,6212,2171770
718,2252,2173770,6212,2173770
719,2260,2174770,6212,2174770
719,2260,2175770,6212,2175770
719,2260,2176420,6212,2176420
719,2260,2176790,6212,2176790
719,2260,2177250,6212,2177250
719,2260,2177720,6212,2177720
719,2260,2178720,6212,2178720
719,2260,2178720,6212,2178720
719,2260,2179720,6212,2179720
719,2260,2180040,6212,2180040
720,2268,2181040,6212,2181040
720,2268,2181850,6212,2181850
720,2268,2182850,6212,2182850
720,2268,2183850,6212,2183850
720,2268,2184320,6212,2184320
720,2268,2185320,6212,2185320
720,2268,2186320,6212,2186320
720,2268,2186790,6212,2186790
721,2276,2190790,6212,2190790
721,2276,2191440,6212,2191440
721,2276,2192250,6212,2192250
721,2276,2193060,6212,2193060
721,2276,2194060,6212,2194060
721,2276,2194530,6212,2194530
721,2276,2195530,6212,2195530
721,2276,2196000,6212,2196000
722,2284,2196550,6212,2196550
722,2284,2197550,6212,2197550
722,2284,2197770,6212,2197770
722,2284,2198420,6212,2198420
722,2284,2199420,6212,2199420
722,2284,2200420,6212,2200420
722,2284,2200890,6212,2200890
722,2284,2201360,6212,2201360
722,2284,2202360,6212,2202360
722,2284,2203360,6212,2203360
723,2292,2204170,6212,2204170
723,2292,2205170,6212,2205170
723,2292,2205640,6212,2205640
723,2292,2206110,6212,2206110
723,2292,2206920,6212,2206920
723,2292,2207920,6212,2207920
723,2292,2208920,6212,2208920
723,2292,2208920,6212,2208920
723,2292,2209920,6212,2209920
723,2292,2210920,6212,2210920
724,2300,2211920,6212,2211920
724,2300,2212730,6212,2212730
724,2300,2213730,6212,2213730
724,2300,2214730,6212,2214730
724,2300,2215730,6212,2215730
724,2300,2216730,6212,2216730
725,2308,2224730,6212,2224730
725,2308,2224730,6212,2224730
725,2308,2225730,6212,2225730
725,2308,2226200,6212,2226200
725,2308,2227200,6212,2227200
726,2316,2228010,6212,2228010
726,2316,2230010,6212,2230010
726,2316,2231010,6212,2231010
726,2316,2233010,6212,2233010
726,2316,2233480,6212,2233480
726,2316,2234480,6212,2234480
727,2324,2242480,6212,2242480
728,2332,2243290,6212,2243290
728,2332,2244100,6212,2244100
728,2332,2245100,6212,2245100
728,2332,2245100,6212,2245100
728,2332,2245100,6212,2245100
728,2332,2246100,6212,2246100
728,2332,2247100,6212,2247100
728,2332,2248100,6212,2248100
728,2332,2249100,6212,2249100
728,2332,2249560,6212,2249560
728,2332,2250210,6212,2250210
729,2340,2258210,6212,2258210
730,2348,2259210,6212,2259210
730,2348,2259210,6212,2259210
730,2348,2259860,6212,2259860
730,2348,2260860,6212,2260860
730,2348,2261860,6212,2261860
730,2348,2262330,6212,2262330
730,2348,2263140,6212,2263140
730,2348,2263950,6212,2263950
730,2348,2264950,6212,2264950
731,2356,2265950,6212,2265950
731,2356,2266950,6212,2266950
731,2356,2266950,6212,2266950
731,2356,2267950,6212,2267950
731,2356,2268420,6212,2268420
731,2356,2269230,6212,2269230
731,2356,2269460,6212,2269460
731,2356,2270460,6212,2270460
731,2356,2271460,6212,2271460
731,2356,2272460,6212,2272460
731,2356,2273270,6212,2273270
732,2364,2281270,6212,2281270
733,2372,2282270,6212,2282270
733,2372,2282270,6212,2282270
734,2380,2290270,6212,2290270
734,2380,2290740,6212,2290740
734,2380,2291740,6212,2291740
734,2380,2292390,6212,2292390
734,2380,2293390,6212,2293390
734,2380,2294390,6212,2294390
734,2380,2295200,6212,2295200
734,2380,2296200,6212,2296200
734,2380,2296200,6212,2296200
735,2388,2297200,6212,2297200
735,2388,2298200,6212,2298200
735,2388,2298670,6212,2298670
735,2388,2298670,6212,2298670
735,2388,2299670,6212,2299670
735,2388,2300320,6212,2300320
736,2396,2308320,6212,2308320
736,2396,2308800,6212,2308800
736,2396,2309270,6212,2309270
736,2396,2310270,6212,2310270
737,2404,2314270,6212,2314270
737,2404,2314490,6212,2314490
737,2404,2315300,6212,2315300
737,2404,2315300,6212,2315300
737,2404,2315300,6212,2315300
737,2404,2316300,6212,2316300
737,2404,2317300,6212,2317300
737,2404,2317770,6212,2317770
737,2404,2318770,6212,2318770
737,2404,2319240,6212,2319240
737,2404,2320050,6212,2320050
738,2412,2320700,6212,2320700
738,2412,2321510,6212,2321510
738,2412,2322510,6212,2322510
738,2412,2323510,6212,2323510
738,2412,2323510,6212,2323510
738,2412,2324160,6212,2324160
738,2412,2325160,6212,2325160
738,2412,2326160,6212,2326160
738,2412,2327160,6212,2327160
738,2412,2327160,6212,2327160
738,2412,2327160,6212,2327160
738,2412,2327160,6212,2327160
739,2420,2327710,6212,2327710
740,2428,2335710,6212,2335710
740,2428,2335930,6212,2335930
740,2428,2335930,6212,2335930
740,2428,2336930,6212,2336930
740,2428,2337740,6212,2337740
740,2428,2338550,6212,2338550
740,2428,2339550,6212,2339550
740,2428,2340550,6212,2340550
740,2428,2341550,6212,2341550
740,2428,2342550,6212,2342550
741,2436,2343550,6212,2343550
741,2436,2344360,6212,2344360
741,2436,2346360,6212,2346360
741,2436,2346680,6212,2346680
741,2436,2347680,6212,2347680
741,2436,2348490,6212,2348490
741,2436,2349490,6212,2349490
741,2436,2350490,6212,2350490
742,2444,2350960,6212,2350960
742,2444,2351610,6212,2351610
742,2444,2352090,6212,2352090
742,2444,2353090,6212,2353090
742,2444,2354090,6212,2354090
742,2444,2354410,6212,2354410
742,2444,2354410,6212,2354410
742,2444,2354410,6212,2354410
742,2444,2355410,6212,2355410
742,2444,2355880,6212,2355880
742,2444,2355990,6212,2355990
742,2444,2356990,6212,2356990
742,2444,2357990,6212,2357990
743,2452,2358990,6212,2358990
743,2452,2359990,6212,2359990
743,2452,2360800,6212,2360800
743,2452,2361800,6212,2361800
743,2452,2361800,6212,2361800
743,2452,2362270,6212,2362270
743,2452,2363270,6212,2363270
743,2452,2363730,6212,2363730
743,2452,2364730,6212,2364730
743,2452,2365730,6212,2365730
744,2460,2366540,6212,2366540
744,2460,2367540,6212,2367540
745,2468,2375540,6212,2375540
745,2468,2375540,6212,2375540
745,2468,2376540,6212,2376540
745,2468,2377540,6212,2377540
745,2468,2378540,6212,2378540
745,2468,2379540,6212,2379540
745,2468,2380350,6212,2380350
745,2468,2382350,6212,2382350
746,2476,2386350,6212,2386350
746,2476,2387350,6212,2387350
746,2476,2388350,6212,2388350
746,2476,2388820,6212,2388820
747,2484,2392820,6212,2392820
747,2484,2393630,6212,2393630
747,2484,2394100,6212,2394100
747,2484,2394910,6212,2394910
748,2492,2396910,6212,2396910
748,2492,2397140,6212,2397140
748,2492,2397950,6212,2397950
748,2492,2398950,6212,2398950
748,2492,2398950,6212,2398950
748,2492,2399430,6212,2399430
748,2492,2399900,6212,2399900
748,2492,2400220,6212,2400220
748,2492,2401030,6212,2401030
748,2492,2401380,6212,2401380
748,2492,2402380,6212,2402380
748,2492,2403190,6212,2403190
748,2492,2404190,6212,2404190
749,2500,2405190,6212,2405190
749,2500,2406190,6212,2406190
749,2500,2407190,6212,2407190
749,2500,2407660,6212,2407660
749,2500,2408310,6212,2408310
749,2500,2408960,6212,2408960
749,2500,2409180,6212,2409180
749,2500,2410180,6212,2410180
749,2500,2411180,6212,2411180
749,2500,2411650,6212,2411650
750,2508,2412650,6212,2412650
750,2508,2416650,6212,2416650
750,2508,2417120,6212,2417120
750,2508,2418120,6212,2418120
750,2508,2418930,6212,2418930
750,2508,2419930,6212,2419930
751,2516,2420930,6212,2420930
751,2516,2421400,6212,2421400
751,2516,2422210,6212,2422210
751,2516,2423210,6212,2423210
752,2524,2431210,6212,2431210
752,2524,2432210,6212,2432210
752,2524,2433210,6212,2433210
752,2524,2434210,6212,2434210
752,2524,2435210,6212,2435210
752,2524,2435680,6212,2435680
752,2524,2436270,6212,2436270
753,2532,2437270,6212,2437270
753,2532,2437270,6212,2437270
753,2532,2438270,6212,2438270
753,2532,2439270,6212,2439270
753,2532,2440270,6212,2440270
753,2532,2440270,6212,2440270
753,2532,2441270,6212,2441270
753,2532,2441490,6212,2441490
754,2540,2445490,6212,2445490
754,2540,2446490,6212,2446490
754,2540,2447490,6212,2447490
754,2540,2448080,6212,2448080
754,2540,2449080,6212,2449080
754,2540,2450080,6212,2450080
755,2548,2458080,6212,2458080
756,2556,2459080,6212,2459080
756,2556,2460080,6212,2460080
757,2564,2468080,6212,2468080
757,2564,2468550,6212,2468550
757,2564,2469550,6212,2469550
757,2564,2470140,6212,2470140
757,2564,2471140,6212,2471140
757,2564,2472140,6212,2472140
757,2564,2473140,6212,2473140
757,2564,2474140,6212,2474140
757,2564,2474460,6212,2474460
757,2564,2475460,6212,2475460
758,2572,2476460,6212,2476460
758,2572,2480460,6212,2480460
758,2572,2480460,6212,2480460
758,2572,2481270,6212,2481270
758,2572,2481920,6212,2481920
758,2572,2482390,6212,2482390
759,2580,2484390,6212,2484390
759,2580,2484390,6212,2484390
759,2580,2484710,6212,2484710
759,2580,2484710,6212,2484710
759,2580,2485710,6212,2485710
759,2580,2486180,6212,2486180
759,2580,2486180,6212,2486180
759,2580,2486640,6212,2486640
759,2580,2487640,6212,2487640
759,2580,2488640,6212,2488640
759,2580,2489640,6212,2489640
759,2580,2490110,6212,2490110
759,2580,2490920,6212,2490920
760,2588,2491920,6212,2491920
761,2596,2499920,6212,2499920
761,2596,2500240,6212,2500240
761,2596,2501240,6212,2501240
761,2596,2502240,6212,2502240
761,2596,2503240,6212,2503240
761,2596,2504240,6212,2504240
761,2596,2504240,6212,2504240
761,2596,2505240,6212,2505240
761,2596,2506050,6212,2506050
762,2604,2514050,6212,2514050
762,2604,2514050,6212,2514050
762,2604,2514050,6212,2514050
763,2612,2522050,6212,2522050
763,2612,2523050,6212,2523050
763,2612,2523520,6212,2523520
763,2612,2523520,6212,2523520
763,2612,2523520,6212,2523520
763,2612,2524330,6212,2524330
764,2620,2525330,6212,2525330
764,2620,2526330,6212,2526330
765,2628,2534330,6212,2534330
765,2628,2535330,6212,2535330
766,2636,2543330,6212,2543330
766,2636,2544330,6212,2544330
766,2636,2544790,6212,2544790
766,2636,2545110,6212,2545110
766,2636,2546110,6212,2546110
766,2636,2546430,6212,2546430
766,2636,2546430,6212,2546430
766,2636,2548430,6212,2548430
766,2636,2548750,6212,2548750
766,2636,2549220,6212,2549220
767,2644,2550220,6212,2550220
767,2644,2550220,6212,2550220
767,2644,2550590,6212,2550590
767,2644,2551590,6212,2551590
767,2644,2551590,6212,2551590
767,2644,2552400,6212,2552400
767,2644,2552400,6212,2552400
767,2644,2553400,6212,2553400
767,2644,2554400,6212,2554400
767,2644,2554770,6212,2554770
767,2644,2555770,6212,2555770
768,2652,2563770,6212,2563770
768,2652,2563770,6212,2563770
768,2652,2563770,6212,2563770
768,2652,2564580,6212,2564580
768,2652,2564580,6212,2564580
769,2660,2565580,6212,2565580
769,2660,2566390,6212,2566390
769,2660,2567390,6212,2567390
769,2660,2567390,6212,2567390
769,2660,2568200,6212,2568200
769,2660,2568670,6212,2568670
770,2668,2576670,6212,2576670
770,2668,2577670,6212,2577670
770,2668,2578480,6212,2578480
770,2668,2579480,6212,2579480
770,2668,2580480,6212,2580480
770,2668,2581290,6212,2581290
770,2668,2581290,6212,2581290
771,2676,2589290,6212,2589290
772,2684,2597290,6212,2597290
773,2692,2599290,6212,2599290
773,2692,2600290,6212,2600290
773,2692,2601290,6212,2601290
774,2700,2609290,6212,2609290
774,2700,2610290,6212,2610290
774,2700,2611290,6212,2611290
774,2700,2612290,6212,2612290
774,2700,2612290,6212,2612290
774,2700,2613290,6212,2613290
774,2700,2613290,6212,2613290
774,2700,2614100,6212,2614100
774,2700,2615100,6212,2615100
775,2708,2615420,6212,2615420
775,2708,2616420,6212,2616420
776,2716,2624420,6212,2624420
776,2716,2625420,6212,2625420
776,2716,2625530,6212,2625530
776,2716,2626530,6212,2626530
776,2716,2627000,6212,2627000
776,2716,2627000,6212,2627000
776,2716,2627470,6212,2627470
776,2716,2627940,6212,2627940
777,2724,2628940,6212,2628940
777,2724,2629750,6212,2629750
777,2724,2630750,6212,2630750
777,2724,2631750,6212,2631750
777,2724,2632750,6212,2632750
777,2724,2633750,6212,2633750
777,2724,2634750,6212,2634750
777,2724,2635750,6212,2635750
778,2732,2636750,6212,2636750
778,2732,2637750,6212,2637750
778,2732,2637750,6212,2637750
778,2732,2638750,6212,2638750
779,2740,2642750,6212,2642750
779,2740,2643750,6212,2643750
779,2740,2643750,6212,2643750
779,2740,2643750,6212,2643750
779,2740,2644340,6212,2644340
779,2740,2645340,6212,2645340
779,2740,2646340,6212,2646340
779,2740,2647340,6212,2647340
780,2748,2648340,6212,2648340
780,2748,2649340,6212,2649340
780,2748,2649340,6212,2649340
780,2748,2650340,6212,2650340
780,2748,2651340,6212,2651340
780,2748,2652340,6212,2652340
780,2748,2653340,6212,2653340
781,2756,2661340,6212,2661340
781,2756,2662150,6212,2662150
781,2756,2663150,6212,2663150
781,2756,2663620,6212,2663620
782,2764,2664090,6212,2664090
782,2764,2664090,6212,2664090
782,2764,2664900,6212,2664900
782,2764,2665010,6212,2665010
782,2764,2666010,6212,2666010
782,2764,2667010,6212,2667010
782,2764,2668010,6212,2668010
782,2764,2669010,6212,2669010
782,2764,2669820,6212,2669820
783,2772,2677820,6212,2677820
783,2772,2678820,6212,2678820
783,2772,2679630,6212,2679630
783,2772,2681630,6212,2681630
783,2772,2682630,6212,2682630
783,2772,2683440,6212,2683440
783,2772,2684250,6212,2684250
783,2772,2685250,6212,2685250
784,2780,2693250,6212,2693250
785,2788,2701250,6212,2701250
785,2788,2702060,6212,2702060
786,2796,2703060,6212,2703060
786,2796,2703290,6212,2703290
786,2796,2704290,6212,2704290
786,2796,2705290,6212,2705290
786,2796,2706290,6212,2706290
786,2796,2706450,6212,2706450
786,2796,2707260,6212,2707260
786,2796,2707260,6212,2707260
786,2796,2707730,6212,2707730
786,2796,2708540,6212,2708540
786,2796,2709540,6212,2709540
787,2804,2710540,6212,2710540
787,2804,2711540,6212,2711540
787,2804,2712010,6212,2712010
787,2804,2713010,6212,2713010
787,2804,2714010,6212,2714010
787,2804,2715010,6212,2715010
787,2804,2715820,6212,2715820
787,2804,2716820,6212,2716820
787,2804,2716820,6212,2716820
787,2804,2716820,6212,2716820
787,2804,2717820,6212,2717820
787,2804,2718050,6212,2718050
787,2804,2718050,6212,2718050
788,2812,2718700,6212,2718700
788,2812,2719700,6212,2719700
788,2812,2720700,6212,2720700
788,2812,2721700,6212,2721700
788,2812,2722700,6212,2722700
788,2812,2722860,6212,2722860
788,2812,2723860,6212,2723860
788,2812,2724860,6212,2724860
789,2820,2726860,6212,2726860
789,2820,2727510,6212,2727510
789,2820,2728510,6212,2728510
789,2820,2728670,6212,2728670
789,2820,2729670,6212,2729670
789,2820,2730220,6212,2730220
789,2820,2731220,6212,2731220
789,2820,2732220,6212,2732220
789,2820,2732870,6212,2732870
790,2828,2733870,6212,2733870
790,2828,2734680,6212,2734680
790,2828,2735150,6212,2735150
790,2828,2735620,6212,2735620
790,2828,2735940,6212,2735940
790,2828,2736260,6212,2736260
790,2828,2737260,6212,2737260
790,2828,2737810,6212,2737810
790,2828,2738810,6212,2738810
790,2828,2739810,6212,2739810
791,2836,2747810,6212,2747810
791,2836,2748460,6212,2748460
792,2844,2749270,6212,2749270
792,2844,2749270,6212,2749270
792,2844,2750270,6212,2750270
792,2844,2750270,6212,2750270
792,2844,2751270,6212,2751270
792,2844,2755270,6212,2755270
792,2844,2755590,6212,2755590
793,2852,2763590,6212,2763590
793,2852,2764590,6212,2764590
794,2860,2765060,6212,2765060
794,2860,2766060,6212,2766060
794,2860,2768060,6212,2768060
794,2860,2770060,6212,2770060
794,2860,2771060,6212,2771060
794,2860,2771060,6212,2771060
795,2868,2775060,6212,2775060
795,2868,2776060,6212,2776060
795,2868,2776870,6212,2776870
795,2868,2777460,6212,2777460
796,2876,2785460,6212,2785460
796,2876,2785930,6212,2785930
796,2876,2786400,6212,2786400
796,2876,2787050,6212,2787050
796,2876,2787280,6212,2787280
797,2884,2788280,6212,2788280
797,2884,2789090,6212,2789090
797,2884,2790090,6212,2790090
797,2884,2791090,6212,2791090
797,2884,2791320,6212,2791320
797,2884,2792320,6212,2792320
797,2884,2793320,6212,2793320
797,2884,2794320,6212,2794320
797,2884,2795130,6212,2795130
798,2892,2796130,6212,2796130
798,2892,2797130,6212,2797130
798,2892,2797350,6212,2797350
798,2892,2798350,6212,2798350
798,2892,2799350,6212,2799350
798,2892,2800160,6212,2800160
798,2892,2801160,6212,2801160
798,2892,2801530,6212,2801530
798,2892,2801760,6212,2801760
799,2900,2805760,6212,2805760
799,2900,2806760,6212,2806760
799,2900,2807760,6212,2807760
799,2900,2807760,6212,2807760
799,2900,2808760,6212,2808760
799,2900,2809760,6212,2809760
799,2900,2810760,6212,2810760
799,2900,2811080,6212,2811080
800,2908,2812080,6212,2812080
800,2908,2812890,6212,2812890
800,2908,2813890,6212,2813890
800,2908,2814890,6212,2814890
800,2908,2815890,6212,2815890
800,2908,2816890,6212,2816890
800,2908,2817890,6212,2817890
800,2908,2817890,6212,2817890
800,2908,2817890,6212,2817890
800,2908,2818350,6212,2818350
800,2908,2818350,6212,2818350
800,2908,2819350,6212,2819350
800,2908,2819810,6212,2819810
801,2916,2820620,6212,2820620
801,2916,2821620,6212,2821620
801,2916,2822620,6212,2822620
801,2916,2822850,6212,2822850
801,2916,2823080,6212,2823080
801,2916,2823550,6212,2823550
801,2916,2824550,6212,2824550
801,2916,2825550,6212,2825550
801,2916,2826550,6212,2826550
801,2916,2827360,6212,2827360
802,2924,2828360,6212,2828360
802,2924,2829360,6212,2829360
802,2924,2830360,6212,2830360
802,2924,2831360,6212,2831360
802,2924,2833360,6212,2833360
802,2924,2833830,6212,2833830
802,2924,2834830,6212,2834830
803,2932,2835640,6212,2835640
803,2932,2836450,6212,2836450
803,2932,2836450,6212,2836450
803,2932,2836450,6212,2836450
803,2932,2836920,6212,2836920
803,2932,2837080,6212,2837080
803,2932,2838080,6212,2838080
804,2940,2846080,6212,2846080
804,2940,2847080,6212,2847080
805,2948,2855080,6212,2855080
805,2948,2856080,6212,2856080
805,2948,2856670,6212,2856670
805,2948,2856990,6212,2856990
805,2948,2856990,6212,2856990
806,2956,2864990,6212,2864990
806,2956,2865210,6212,2865210
807,2964,2873210,6212,2873210
807,2964,2874020,6212,2874020
807,2964,2874830,6212,2874830
808,2972,2876830,6212,2876830
808,2972,2877310,6212,2877310
808,2972,2878310,6212,2878310
808,2972,2879310,6212,2879310
808,2972,2879310,6212,2879310
808,2972,2879780,6212,2879780
808,2972,2880590,6212,2880590
808,2972,2881400,6212,2881400
808,2972,2881870,6212,2881870
809,2980,2889870,6212,2889870
810,2988,2890870,6212,2890870
810,2988,2890980,6212,2890980
810,2988,2891450,6212,2891450
810,2988,2892450,6212,2892450
810,2988,2893260,6212,2893260
810,2988,2893910,6212,2893910
810,2988,2894140,6212,2894140
810,2988,2894610,6212,2894610
810,2988,2894610,6212,2894610
810,2988,2895610,6212,2895610
810,2988,2895610,6212,2895610
810,2988,2896260,6212,2896260
810,2988,2897070,6212,2897070
810,2988,2897070,6212,2897070
811,2996,2898070,6212,2898070
811,2996,2899070,6212,2899070
811,2996,2899540,6212,2899540
811,2996,2900540,6212,2900540
811,2996,2901190,6212,2901190
811,2996,2902190,6212,2902190
811,2996,2902190,6212,2902190
811,2996,2903190,6212,2903190
811,2996,2904190,6212,2904190
811,2996,2905000,6212,2905000
812,3004,2906000,6212,2906000
812,3004,2907000,6212,2907000
812,3004,2907000,6212,2907000
812,3004,2907000,6212,2907000
812,3004,2908000,6212,2908000
812,3004,2909000,6212,2909000
812,3004,2910000,6212,2910000
812,3004,2911000,6212,2911000
812,3004,2911220,6212,2911220
812,3004,2912220,6212,2912220
813,3012,2913220,6212,2913220
813,3012,2913690,6212,2913690
813,3012,2914690,6212,2914690
813,3012,2914690,6212,2914690
814,3020,2922690,6212,2922690
814,3020,2923690,6212,2923690
814,3020,2924060,6212,2924060
814,3020,2925060,6212,2925060
815,3028,2933060,6212,2933060
815,3028,2933380,6212,2933380
815,3028,2933700,6212,2933700
815,3028,2934510,6212,2934510
815,3028,2935160,6212,2935160
815,3028,2936160,6212,2936160
815,3028,2936390,6212,2936390
815,3028,2936390,6212,2936390
815,3028,2936710,6212,2936710
815,3028,2936940,6212,2936940
816,3036,2937940,6212,2937940
816,3036,2938410,6212,2938410
816,3036,2938410,6212,2938410
816,3036,2939410,6212,2939410
816,3036,2940410,6212,2940410
816,3036,2941410,6212,2941410
816,3036,2941460,6212,2941460
816,3036,2942460,6212,2942460
816,3036,2943460,6212,2943460
816,3036,2944270,6212,2944270
817,3044,2945270,6212,2945270
817,3044,2946270,6212,2946270
817,3044,2948270,6212,2948270
817,3044,2948590,6212,2948590
817,3044,2948590,6212,2948590
818,3052,2956590,6212,2956590
818,3052,2957400,6212,2957400
818,3052,2958400,6212,2958400
818,3052,2959400,6212,2959400
818,3052,2960400,6212,2960400
819,3060,2961400,6212,2961400
819,3060,2962400,6212,2962400
819,3060,2963400,6212,2963400
819,3060,2963870,6212,2963870
819,3060,2964870,6212,2964870
819,3060,2965870,6212,2965870
819,3060,2966870,6212,2966870
819,3060,2967520,6212,2967520
820,3068,2971520,6212,2971520
820,3068,2972520,6212,2972520
820,3068,2973520,6212,2973520
820,3068,2974330,6212,2974330
820,3068,2975330,6212,2975330
