ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
744,2460,1891350,6212,1891350
744,2460,1892000,6212,1892000
744,2460,1892590,6212,1892590
744,2460,1893240,6212,1893240
744,2460,1894050,6212,1894050
744,2460,1894860,6212,1894860
744,2460,1895330,6212,1895330
744,2460,1895650,6212,1895650
744,2460,1895970,6212,1895970
744,2460,1896190,6212,1896190
745,2468,1896660,6212,1896660
745,2468,1896660,6212,1896660
745,2468,1897470,6212,1897470
745,2468,1897930,6212,1897930
745,2468,1898090,6212,1898090
745,2468,1898560,6212,1898560
745,2468,1899370,6212,1899370
745,2468,1900180,6212,1900180
745,2468,1900500,6212,1900500
745,2468,1901310,6212,1901310
745,2468,1901960,6212,1901960
745,2468,1902610,6212,1902610
745,2468,1903080,6212,1903080
746,2476,1903730,6212,1903730
746,2476,1903730,6212,1903730
746,2476,1904200,6212,1904200
746,2476,1904520,6212,1904520
746,2476,1904990,6212,1904990
746,2476,1905460,6212,1905460
746,2476,1906270,6212,1906270
746,2476,1906430,6212,1906430
746,2476,1907240,6212,1907240
746,2476,1907560,6212,1907560
746,2476,1908030,6212,1908030
746,2476,1908840,6212,1908840
746,2476,1909650,6212,1909650
746,2476,1910120,6212,1910120
746,2476,1910580,6212,1910580
746,2476,1910900,6212,1910900
747,2484,1911550,6212,1911550
747,2484,1911870,6212,1911870
747,2484,1912350,6212,1912350
747,2484,1912580,6212,1912580
747,2484,1913230,6212,1913230
747,2484,1913820,6212,1913820
747,2484,1914370,6212,1914370
747,2484,1915180,6212,1915180
747,2484,1915830,6212,1915830
747,2484,1916050,6212,1916050
747,2484,1916860,6212,1916860
748,2492,1917670,6212,1917670
748,2492,1918480,6212,1918480
748,2492,1918800,6212,1918800
748,2492,1919450,6212,1919450
748,2492,1920000,6212,1920000
748,2492,1920460,6212,1920460
748,2492,1921270,6212,1921270
748,2492,1921640,6212,1921640
748,2492,1922450,6212,1922450
748,2492,1922920,6212,1922920
748,2492,1923150,6212,1923150
748,2492,1923700,6212,1923700
749,2500,1924510,6212,1924510
749,2500,1925320,6212,1925320
749,2500,1925910,6212,1925910
749,2500,1926130,6212,1926130
749,2500,1926680,6212,1926680
749,2500,1927490,6212,1927490
749,2500,1927960,6212,1927960
749,2500,1928280,6212,1928280
749,2500,1928870,6212,1928870
749,2500,1929420,6212,1929420
749,2500,1929740,6212,1929740
749,2500,1930550,6212,1930550
750,2508,1931360,6212,1931360
750,2508,1932010,6212,1932010
750,2508,1932820,6212,1932820
750,2508,1933630,6212,1933630
750,2508,1934440,6212,1934440
750,2508,1935250,6212,1935250
750,2508,1935720,6212,1935720
750,2508,1936190,6212,1936190
750,2508,1936190,6212,1936190
750,2508,1936510,6212,1936510
750,2508,1937100,6212,1937100
751,2516,1937910,6212,1937910
751,2516,1938720,6212,1938720
751,2516,1939040,6212,1939040
751,2516,1939270,6212,1939270
751,2516,1940080,6212,1940080
751,2516,1940310,6212,1940310
751,2516,1941120,6212,1941120
751,2516,1941930,6212,1941930
751,2516,1942740,6212,1942740
751,2516,1943550,6212,1943550
751,2516,1943780,6212,1943780
751,2516,1944430,6212,1944430
752,2524,1944900,6212,1944900
752,2524,1944900,6212,1944900
752,2524,1945370,6212,1945370
752,2524,1946180,6212,1946180
752,2524,1946830,6212,1946830
752,2524,1947640,6212,1947640
752,2524,1948450,6212,1948450
752,2524,1949100,6212,1949100
752,2524,1949910,6212,1949910
752,2524,1950560,6212,1950560
752,2524,1950560,6212,1950560
752,2524,1950560,6212,1950560
753,2532,1951370,6212,1951370
753,2532,1951370,6212,1951370
753,2532,1951590,6212,1951590
753,2532,1951910,6212,1951910
753,2532,1952280,6212,1952280
753,2532,1952930,6212,1952930
753,2532,1953520,6212,1953520
753,2532,1954330,6212,1954330
753,2532,1954980,6212,1954980
753,2532,1954980,6212,1954980
753,2532,1955450,6212,1955450
753,2532,1955800,6212,1955800
753,2532,1956270,6212,1956270
753,2532,1956920,6212,1956920
753,2532,1957730,6212,1957730
754,2540,1958540,6212,1958540
754,2540,1958860,6212,1958860
754,2540,1959330,6212,1959330
754,2540,1960140,6212,1960140
754,2540,1960460,6212,1960460
754,2540,1961270,6212,1961270
754,2540,1961270,6212,1961270
754,2540,1962080,6212,1962080
754,2540,1962890,6212,1962890
754,2540,1963120,6212,1963120
754,2540,1963580,6212,1963580
754,2540,1964170,6212,1964170
754,2540,1964980,6212,1964980
755,2548,1965450,6212,1965450
755,2548,1965450,6212,1965450
755,2548,1965450,6212,1965450
755,2548,1966260,6212,1966260
755,2548,1966580,6212,1966580
755,2548,1967390,6212,1967390
755,2548,1967760,6212,1967760
755,2548,1968080,6212,1968080
755,2548,1968550,6212,1968550
755,2548,1968770,6212,1968770
755,2548,1969420,6212,1969420
755,2548,1969420,6212,1969420
755,2548,1969890,6212,1969890
755,2548,1970700,6212,1970700
755,2548,1971510,6212,1971510
755,2548,1971510,6212,1971510
755,2548,1971980,6212,1971980
755,2548,1972210,6212,1972210
755,2548,1972440,6212,1972440
756,2556,1972710,6212,1972710
756,2556,1972710,6212,1972710
756,2556,1973520,6212,1973520
756,2556,1973520,6212,1973520
756,2556,1973990,6212,1973990
756,2556,1974800,6212,1974800
756,2556,1975270,6212,1975270
756,2556,1975740,6212,1975740
756,2556,1976390,6212,1976390
756,2556,1977200,6212,1977200
756,2556,1978010,6212,1978010
756,2556,1978820,6212,1978820
756,2556,1979140,6212,1979140
757,2564,1979460,6212,1979460
757,2564,1979460,6212,1979460
757,2564,1979780,6212,1979780
757,2564,1980240,6212,1980240
757,2564,1980460,6212,1980460
757,2564,1981270,6212,1981270
757,2564,1981740,6212,1981740
757,2564,1982110,6212,1982110
757,2564,1982110,6212,1982110
757,2564,1982580,6212,1982580
757,2564,1982580,6212,1982580
757,2564,1983050,6212,1983050
757,2564,1983520,6212,1983520
758,2572,1983990,6212,1983990
758,2572,1984460,6212,1984460
758,2572,1984680,6212,1984680
758,2572,1985230,6212,1985230
758,2572,1986040,6212,1986040
758,2572,1986510,6212,1986510
758,2572,1986980,6212,1986980
758,2572,1987790,6212,1987790
758,2572,1988440,6212,1988440
758,2572,1988910,6212,1988910
758,2572,1989380,6212,1989380
758,2572,1989380,6212,1989380
758,2572,1989610,6212,1989610
758,2572,1990080,6212,1990080
759,2580,1990670,6212,1990670
759,2580,1990890,6212,1990890
759,2580,1991700,6212,1991700
759,2580,1992070,6212,1992070
759,2580,1992880,6212,1992880
759,2580,1993470,6212,1993470
759,2580,1993470,6212,1993470
759,2580,1993470,6212,1993470
759,2580,1994280,6212,1994280
759,2580,1995090,6212,1995090
759,2580,1995900,6212,1995900
759,2580,1996710,6212,1996710
759,2580,1996710,6212,1996710
760,2588,1997180,6212,1997180
760,2588,1997650,6212,1997650
760,2588,1998120,6212,1998120
760,2588,1998590,6212,1998590
760,2588,1998590,6212,1998590
760,2588,1998910,6212,1998910
760,2588,1998910,6212,1998910
760,2588,1999380,6212,1999380
760,2588,2000190,6212,2000190
760,2588,2000660,6212,2000660
760,2588,2000770,6212,2000770
760,2588,2001580,6212,2001580
760,2588,2002050,6212,2002050
760,2588,2002860,6212,2002860
760,2588,2002860,6212,2002860
760,2588,2003330,6212,2003330
760,2588,2004140,6212,2004140
760,2588,2004140,6212,2004140
761,2596,2004950,6212,2004950
761,2596,2005320,6212,2005320
761,2596,2005640,6212,2005640
761,2596,2006110,6212,2006110
761,2596,2006430,6212,2006430
761,2596,2007240,6212,2007240
761,2596,2008050,6212,2008050
761,2596,2008860,6212,2008860
761,2596,2008860,6212,2008860
761,2596,2009330,6212,2009330
761,2596,2010140,6212,2010140
762,2604,2010950,6212,2010950
762,2604,2011760,6212,2011760
762,2604,2012570,6212,2012570
762,2604,2013380,6212,2013380
762,2604,2014190,6212,2014190
762,2604,2014660,6212,2014660
762,2604,2015130,6212,2015130
762,2604,2015600,6212,2015600
762,2604,2016070,6212,2016070
762,2604,2016880,6212,2016880
762,2604,2017200,6212,2017200
763,2612,2017670,6212,2017670
763,2612,2018140,6212,2018140
763,2612,2018140,6212,2018140
763,2612,2018370,6212,2018370
763,2612,2018840,6212,2018840
763,2612,2019650,6212,2019650
763,2612,2020120,6212,2020120
763,2612,2020120,6212,2020120
763,2612,2020930,6212,2020930
763,2612,2021390,6212,2021390
763,2612,2022040,6212,2022040
763,2612,2022690,6212,2022690
763,2612,2023160,6212,2023160
764,2620,2023810,6212,2023810
764,2620,2024280,6212,2024280
764,2620,2024750,6212,2024750
764,2620,2024750,6212,2024750
764,2620,2024750,6212,2024750
764,2620,2024750,6212,2024750
764,2620,2025220,6212,2025220
764,2620,2026030,6212,2026030
764,2620,2026030,6212,2026030
764,2620,2026350,6212,2026350
764,2620,2026350,6212,2026350
764,2620,2026350,6212,2026350
764,2620,2027160,6212,2027160
764,2620,2027480,6212,2027480
764,2620,2028290,6212,2028290
764,2620,2029100,6212,2029100
765,2628,2029910,6212,2029910
765,2628,2030500,6212,2030500
765,2628,2031150,6212,2031150
765,2628,2031620,6212,2031620
765,2628,2031620,6212,2031620
765,2628,2031620,6212,2031620
765,2628,2031940,6212,2031940
765,2628,2032260,6212,2032260
765,2628,2032720,6212,2032720
765,2628,2032720,6212,2032720
765,2628,2033530,6212,2033530
765,2628,2033530,6212,2033530
765,2628,2033530,6212,2033530
766,2636,2034000,6212,2034000
766,2636,2034160,6212,2034160
766,2636,2034620,6212,2034620
766,2636,2034620,6212,2034620
766,2636,2035430,6212,2035430
766,2636,2035900,6212,2035900
766,2636,2035900,6212,2035900
766,2636,2035900,6212,2035900
766,2636,2036130,6212,2036130
766,2636,2036940,6212,2036940
766,2636,2037410,6212,2037410
766,2636,2037640,6212,2037640
766,2636,2038110,6212,2038110
766,2636,2038580,6212,2038580
766,2636,2038580,6212,2038580
766,2636,2038580,6212,2038580
767,2644,2039040,6212,2039040
767,2644,2039850,6212,2039850
767,2644,2040010,6212,2040010
767,2644,2040480,6212,2040480
767,2644,2040800,6212,2040800
767,2644,2041270,6212,2041270
767,2644,2042080,6212,2042080
767,2644,2042890,6212,2042890
767,2644,2043360,6212,2043360
767,2644,2043730,6212,2043730
767,2644,2044200,6212,2044200
767,2644,2044670,6212,2044670
767,2644,2045480,6212,2045480
768,2652,2045830,6212,2045830
768,2652,2046300,6212,2046300
768,2652,2046670,6212,2046670
768,2652,2047480,6212,2047480
768,2652,2047950,6212,2047950
768,2652,2048410,6212,2048410
768,2652,2049220,6212,2049220
768,2652,2049690,6212,2049690
768,2652,2050160,6212,2050160
768,2652,2050480,6212,2050480
768,2652,2050480,6212,2050480
768,2652,2050950,6212,2050950
768,2652,2051180,6212,2051180
768,2652,2051990,6212,2051990
768,2652,2052800,6212,2052800
768,2652,2052800,6212,2052800
769,2660,2053610,6212,2053610
769,2660,2053930,6212,2053930
769,2660,2054160,6212,2054160
769,2660,2054970,6212,2054970
769,2660,2055780,6212,2055780
769,2660,2056000,6212,2056000
769,2660,2056810,6212,2056810
769,2660,2057270,6212,2057270
769,2660,2057270,6212,2057270
769,2660,2057430,6212,2057430
769,2660,2058240,6212,2058240
769,2660,2058470,6212,2058470
769,2660,2058940,6212,2058940
769,2660,2058940,6212,2058940
770,2668,2059750,6212,2059750
770,2668,2059750,6212,2059750
770,2668,2059750,6212,2059750
770,2668,2060560,6212,2060560
770,2668,2060880,6212,2060880
770,2668,2060880,6212,2060880
770,2668,2061200,6212,2061200
770,2668,2061660,6212,2061660
770,2668,2062470,6212,2062470
770,2668,2063280,6212,2063280
770,2668,2064090,6212,2064090
770,2668,2064900,6212,2064900
770,2668,2065490,6212,2065490
771,2676,2065960,6212,2065960
771,2676,2066770,6212,2066770
771,2676,2067240,6212,2067240
771,2676,2068050,6212,2068050
771,2676,2068420,6212,2068420
771,2676,2069230,6212,2069230
771,2676,2069700,6212,2069700
771,2676,2069930,6212,2069930
771,2676,2070400,6212,2070400
771,2676,2070950,6212,2070950
771,2676,2071600,6212,2071600
772,2684,2072410,6212,2072410
772,2684,2073220,6212,2073220
772,2684,2073690,6212,2073690
772,2684,2074500,6212,2074500
772,2684,2074720,6212,2074720
772,2684,2075190,6212,2075190
772,2684,2076000,6212,2076000
772,2684,2076160,6212,2076160
772,2684,2076160,6212,2076160
772,2684,2076970,6212,2076970
772,2684,2076970,6212,2076970
772,2684,2077440,6212,2077440
772,2684,2078250,6212,2078250
772,2684,2078250,6212,2078250
772,2684,2078250,6212,2078250
772,2684,2079060,6212,2079060
773,2692,2079380,6212,2079380
773,2692,2079850,6212,2079850
773,2692,2080440,6212,2080440
773,2692,2080910,6212,2080910
773,2692,2081380,6212,2081380
773,2692,2082190,6212,2082190
773,2692,2082190,6212,2082190
773,2692,2083000,6212,2083000
773,2692,2083000,6212,2083000
773,2692,2083810,6212,2083810
773,2692,2083970,6212,2083970
773,2692,2084440,6212,2084440
773,2692,2084910,6212,2084910
773,2692,2085380,6212,2085380
773,2692,2085380,6212,2085380
774,2700,2085850,6212,2085850
774,2700,2086170,6212,2086170
774,2700,2086170,6212,2086170
774,2700,2086980,6212,2086980
774,2700,2087440,6212,2087440
774,2700,2087760,6212,2087760
774,2700,2088230,6212,2088230
774,2700,2088700,6212,2088700
774,2700,2088930,6212,2088930
774,2700,2089740,6212,2089740
774,2700,2089970,6212,2089970
774,2700,2090190,6212,2090190
774,2700,2091000,6212,2091000
774,2700,2091470,6212,2091470
774,2700,2091580,6212,2091580
774,2700,2092390,6212,2092390
774,2700,2092390,6212,2092390
774,2700,2092860,6212,2092860
775,2708,2093330,6212,2093330
775,2708,2094140,6212,2094140
775,2708,2094950,6212,2094950
775,2708,2095760,6212,2095760
775,2708,2096570,6212,2096570
775,2708,2097380,6212,2097380
775,2708,2098030,6212,2098030
775,2708,2098840,6212,2098840
775,2708,2099300,6212,2099300
776,2716,2099770,6212,2099770
776,2716,2100140,6212,2100140
776,2716,2100950,6212,2100950
776,2716,2101420,6212,2101420
776,2716,2102230,6212,2102230
776,2716,2102550,6212,2102550
776,2716,2102870,6212,2102870
776,2716,2103190,6212,2103190
776,2716,2103510,6212,2103510
776,2716,2104320,6212,2104320
776,2716,2105130,6212,2105130
776,2716,2105600,6212,2105600
776,2716,2106070,6212,2106070
776,2716,2106620,6212,2106620
776,2716,2106940,6212,2106940
777,2724,2107590,6212,2107590
777,2724,2107590,6212,2107590
777,2724,2107910,6212,2107910
777,2724,2108720,6212,2108720
777,2724,2109530,6212,2109530
777,2724,2109530,6212,2109530
777,2724,2110000,6212,2110000
777,2724,2110470,6212,2110470
777,2724,2111280,6212,2111280
777,2724,2111280,6212,2111280
777,2724,2111750,6212,2111750
777,2724,2112220,6212,2112220
777,2724,2112220,6212,2112220
777,2724,2112690,6212,2112690
777,2724,2113160,6212,2113160
777,2724,2113630,6212,2113630
778,2732,2114280,6212,2114280
778,2732,2114750,6212,2114750
778,2732,2115560,6212,2115560
778,2732,2116030,6212,2116030
778,2732,2116840,6212,2116840
778,2732,2117650,6212,2117650
778,2732,2118120,6212,2118120
778,2732,2118120,6212,2118120
778,2732,2118930,6212,2118930
778,2732,2119740,6212,2119740
778,2732,2120210,6212,2120210
779,2740,2120680,6212,2120680
779,2740,2121330,6212,2121330
779,2740,2122140,6212,2122140
779,2740,2122460,6212,2122460
779,2740,2122620,6212,2122620
779,2740,2122620,6212,2122620
779,2740,2123430,6212,2123430
779,2740,2124080,6212,2124080
779,2740,2124300,6212,2124300
779,2740,2124300,6212,2124300
779,2740,2124950,6212,2124950
779,2740,2125540,6212,2125540
779,2740,2125910,6212,2125910
779,2740,2126380,6212,2126380
779,2740,2126850,6212,2126850
779,2740,2127320,6212,2127320
780,2748,2127790,6212,2127790
780,2748,2128110,6212,2128110
780,2748,2128920,6212,2128920
780,2748,2128920,6212,2128920
780,2748,2129390,6212,2129390
780,2748,2129860,6212,2129860
780,2748,2130510,6212,2130510
780,2748,2131320,6212,2131320
780,2748,2132130,6212,2132130
780,2748,2132600,6212,2132600
780,2748,2132920,6212,2132920
780,2748,2133380,6212,2133380
780,2748,2133850,6212,2133850
781,2756,2134170,6212,2134170
781,2756,2134490,6212,2134490
781,2756,2134720,6212,2134720
781,2756,2135530,6212,2135530
781,2756,2135530,6212,2135530
781,2756,2136000,6212,2136000
781,2756,2136000,6212,2136000
781,2756,2136650,6212,2136650
781,2756,2136650,6212,2136650
781,2756,2137460,6212,2137460
781,2756,2137780,6212,2137780
781,2756,2138590,6212,2138590
781,2756,2138590,6212,2138590
781,2756,2139400,6212,2139400
781,2756,2139630,6212,2139630
781,2756,2140100,6212,2140100
781,2756,2140100,6212,2140100
781,2756,2140650,6212,2140650
781,2756,2140870,6212,2140870
782,2764,2141680,6212,2141680
782,2764,2141910,6212,2141910
782,2764,2142720,6212,2142720
782,2764,2143270,6212,2143270
782,2764,2143920,6212,2143920
782,2764,2144570,6212,2144570
782,2764,2144570,6212,2144570
782,2764,2145040,6212,2145040
782,2764,2145500,6212,2145500
782,2764,2145500,6212,2145500
783,2772,2145820,6212,2145820
783,2772,2146630,6212,2146630
783,2772,2146850,6212,2146850
783,2772,2146850,6212,2146850
783,2772,2147500,6212,2147500
783,2772,2147720,6212,2147720
783,2772,2148040,6212,2148040
783,2772,2148510,6212,2148510
783,2772,2149320,6212,2149320
783,2772,2149790,6212,2149790
783,2772,2150260,6212,2150260
783,2772,2150580,6212,2150580
783,2772,2151390,6212,2151390
783,2772,2151860,6212,2151860
783,2772,2152180,6212,2152180
783,2772,2152180,6212,2152180
783,2772,2152180,6212,2152180
784,2780,2152990,6212,2152990
784,2780,2153460,6212,2153460
784,2780,2153930,6212,2153930
784,2780,2154250,6212,2154250
784,2780,2154600,6212,2154600
784,2780,2155410,6212,2155410
784,2780,2156000,6212,2156000
784,2780,2156220,6212,2156220
784,2780,2156870,6212,2156870
784,2780,2157680,6212,2157680
784,2780,2158230,6212,2158230
785,2788,2159040,6212,2159040
785,2788,2159360,6212,2159360
785,2788,2159830,6212,2159830
785,2788,2160150,6212,2160150
785,2788,2160470,6212,2160470
785,2788,2161280,6212,2161280
785,2788,2161930,6212,2161930
785,2788,2162400,6212,2162400
785,2788,2163210,6212,2163210
785,2788,2163670,6212,2163670
785,2788,2164480,6212,2164480
785,2788,2164950,6212,2164950
785,2788,2165600,6212,2165600
786,2796,2166070,6212,2166070
786,2796,2166880,6212,2166880
786,2796,2167690,6212,2167690
786,2796,2168500,6212,2168500
786,2796,2168970,6212,2168970
786,2796,2169200,6212,2169200
786,2796,2170010,6212,2170010
786,2796,2170470,6212,2170470
786,2796,2170790,6212,2170790
786,2796,2171600,6212,2171600
786,2796,2172190,6212,2172190
786,2796,2172190,6212,2172190
786,2796,2172660,6212,2172660
787,2804,2173470,6212,2173470
787,2804,2174280,6212,2174280
787,2804,2174750,6212,2174750
787,2804,2175220,6212,2175220
787,2804,2175220,6212,2175220
787,2804,2176030,6212,2176030
787,2804,2176620,6212,2176620
787,2804,2176850,6212,2176850
787,2804,2177170,6212,2177170
787,2804,2177630,6212,2177630
787,2804,2178100,6212,2178100
787,2804,2178570,6212,2178570
787,2804,2179040,6212,2179040
787,2804,2179510,6212,2179510
788,2812,2180320,6212,2180320
788,2812,2180790,6212,2180790
788,2812,2181160,6212,2181160
788,2812,2181160,6212,2181160
788,2812,2181970,6212,2181970
788,2812,2182780,6212,2182780
788,2812,2183590,6212,2183590
788,2812,2184400,6212,2184400
788,2812,2184870,6212,2184870
788,2812,2185340,6212,2185340
788,2812,2186150,6212,2186150
788,2812,2186150,6212,2186150
788,2812,2186380,6212,2186380
789,2820,2186850,6212,2186850
789,2820,2187010,6212,2187010
789,2820,2187480,6212,2187480
789,2820,2188290,6212,2188290
789,2820,2188760,6212,2188760
789,2820,2189410,6212,2189410
789,2820,2189880,6212,2189880
789,2820,2190350,6212,2190350
789,2820,2191160,6212,2191160
789,2820,2191160,6212,2191160
789,2820,2191970,6212,2191970
789,2820,2192780,6212,2192780
789,2820,2193010,6212,2193010
790,2828,2193820,6212,2193820
790,2828,2194140,6212,2194140
790,2828,2194950,6212,2194950
790,2828,2195760,6212,2195760
790,2828,2196570,6212,2196570
790,2828,2197040,6212,2197040
790,2828,2197850,6212,2197850
790,2828,2198170,6212,2198170
790,2828,2198640,6212,2198640
790,2828,2199290,6212,2199290
790,2828,2199640,6212,2199640
790,2828,2200450,6212,2200450
790,2828,2200610,6212,2200610
791,2836,2201160,6212,2201160
791,2836,2201970,6212,2201970
791,2836,2201970,6212,2201970
791,2836,2201970,6212,2201970
791,2836,2202440,6212,2202440
791,2836,2203250,6212,2203250
791,2836,2203480,6212,2203480
791,2836,2203800,6212,2203800
791,2836,2204270,6212,2204270
791,2836,2204740,6212,2204740
791,2836,2205060,6212,2205060
791,2836,2205530,6212,2205530
791,2836,2205530,6212,2205530
791,2836,2206340,6212,2206340
791,2836,2207150,6212,2207150
791,2836,2207150,6212,2207150
792,2844,2207960,6212,2207960
792,2844,2208280,6212,2208280
792,2844,2208750,6212,2208750
792,2844,2209220,6212,2209220
792,2844,2210030,6212,2210030
792,2844,2210840,6212,2210840
792,2844,2211310,6212,2211310
792,2844,2211860,6212,2211860
792,2844,2212330,6212,2212330
792,2844,2213140,6212,2213140
793,2852,2213950,6212,2213950
793,2852,2214410,6212,2214410
793,2852,2214730,6212,2214730
793,2852,2215050,6212,2215050
793,2852,2215860,6212,2215860
793,2852,2216670,6212,2216670
793,2852,2217480,6212,2217480
793,2852,2217950,6212,2217950
793,2852,2218600,6212,2218600
793,2852,2218760,6212,2218760
793,2852,2219570,6212,2219570
793,2852,2220380,6212,2220380
794,2860,2220850,6212,2220850
794,2860,2221320,6212,2221320
794,2860,2222130,6212,2222130
794,2860,2222600,6212,2222600
794,2860,2223070,6212,2223070
794,2860,2223720,6212,2223720
794,2860,2223720,6212,2223720
794,2860,2224530,6212,2224530
794,2860,2225000,6212,2225000
794,2860,2225650,6212,2225650
794,2860,2225920,6212,2225920
794,2860,2226470,6212,2226470
794,2860,2226940,6212,2226940
795,2868,2227410,6212,2227410
795,2868,2227870,6212,2227870
795,2868,2227870,6212,2227870
795,2868,2228340,6212,2228340
795,2868,2228810,6212,2228810
795,2868,2229130,6212,2229130
795,2868,2229940,6212,2229940
795,2868,2230750,6212,2230750
795,2868,2231560,6212,2231560
795,2868,2232030,6212,2232030
795,2868,2232840,6212,2232840
795,2868,2232840,6212,2232840
795,2868,2233490,6212,2233490
795,2868,2233810,6212,2233810
795,2868,2234130,6212,2234130
796,2876,2234940,6212,2234940
796,2876,2234940,6212,2234940
796,2876,2235410,6212,2235410
796,2876,2236220,6212,2236220
796,2876,2237030,6212,2237030
796,2876,2237190,6212,2237190
796,2876,2238000,6212,2238000
796,2876,2238460,6212,2238460
796,2876,2238930,6212,2238930
796,2876,2238930,6212,2238930
796,2876,2239580,6212,2239580
796,2876,2239580,6212,2239580
796,2876,2239580,6212,2239580
796,2876,2240040,6212,2240040
796,2876,2240850,6212,2240850
797,2884,2241320,6212,2241320
797,2884,2241320,6212,2241320
797,2884,2241790,6212,2241790
797,2884,2242110,6212,2242110
797,2884,2242110,6212,2242110
797,2884,2242760,6212,2242760
797,2884,2243230,6212,2243230
797,2884,2244040,6212,2244040
797,2884,2244270,6212,2244270
797,2884,2244740,6212,2244740
797,2884,2245210,6212,2245210
797,2884,2245210,6212,2245210
797,2884,2246020,6212,2246020
797,2884,2246340,6212,2246340
797,2884,2246810,6212,2246810
797,2884,2247130,6212,2247130
798,2892,2247360,6212,2247360
798,2892,2247840,6212,2247840
798,2892,2248650,6212,2248650
798,2892,2249460,6212,2249460
798,2892,2249620,6212,2249620
798,2892,2249620,6212,2249620
798,2892,2250430,6212,2250430
798,2892,2250890,6212,2250890
798,2892,2251540,6212,2251540
798,2892,2252190,6212,2252190
798,2892,2252780,6212,2252780
798,2892,2252780,6212,2252780
798,2892,2253240,6212,2253240
799,2900,2254050,6212,2254050
799,2900,2254860,6212,2254860
799,2900,2255670,6212,2255670
799,2900,2256320,6212,2256320
799,2900,2256790,6212,2256790
799,2900,2257600,6212,2257600
799,2900,2257600,6212,2257600
799,2900,2258410,6212,2258410
799,2900,2258880,6212,2258880
799,2900,2259350,6212,2259350
799,2900,2259350,6212,2259350
799,2900,2259810,6212,2259810
800,2908,2260460,6212,2260460
800,2908,2260930,6212,2260930
800,2908,2261400,6212,2261400
800,2908,2261400,6212,2261400
800,2908,2261770,6212,2261770
800,2908,2262420,6212,2262420
800,2908,2263230,6212,2263230
800,2908,2263550,6212,2263550
800,2908,2263870,6212,2263870
800,2908,2264340,6212,2264340
800,2908,2264570,6212,2264570
800,2908,2264890,6212,2264890
800,2908,2265540,6212,2265540
800,2908,2265760,6212,2265760
800,2908,2266570,6212,2266570
800,2908,2267380,6212,2267380
801,2916,2268190,6212,2268190
801,2916,2269000,6212,2269000
801,2916,2269320,6212,2269320
801,2916,2270130,6212,2270130
801,2916,2270130,6212,2270130
801,2916,2270680,6212,2270680
801,2916,2271490,6212,2271490
801,2916,2272300,6212,2272300
801,2916,2272300,6212,2272300
801,2916,2272770,6212,2272770
801,2916,2273420,6212,2273420
802,2924,2274230,6212,2274230
802,2924,2274700,6212,2274700
802,2924,2275020,6212,2275020
802,2924,2275670,6212,2275670
802,2924,2275900,6212,2275900
802,2924,2276220,6212,2276220
802,2924,2276220,6212,2276220
802,2924,2277030,6212,2277030
802,2924,2277500,6212,2277500
802,2924,2277820,6212,2277820
802,2924,2278630,6212,2278630
802,2924,2279100,6212,2279100
802,2924,2279910,6212,2279910
802,2924,2280020,6212,2280020
802,2924,2280240,6212,2280240
802,2924,2280240,6212,2280240
802,2924,2281050,6212,2281050
803,2932,2281860,6212,2281860
803,2932,2281860,6212,2281860
803,2932,2282230,6212,2282230
803,2932,2283040,6212,2283040
803,2932,2283260,6212,2283260
803,2932,2283730,6212,2283730
803,2932,2284200,6212,2284200
803,2932,2285010,6212,2285010
803,2932,2285470,6212,2285470
803,2932,2285470,6212,2285470
803,2932,2286120,6212,2286120
803,2932,2286930,6212,2286930
803,2932,2287160,6212,2287160
803,2932,2287750,6212,2287750
803,2932,2287750,6212,2287750
804,2940,2288560,6212,2288560
804,2940,2289030,6212,2289030
804,2940,2289030,6212,2289030
804,2940,2289490,6212,2289490
804,2940,2289810,6212,2289810
804,2940,2289810,6212,2289810
804,2940,2290460,6212,2290460
804,2940,2291270,6212,2291270
804,2940,2291740,6212,2291740
804,2940,2292200,6212,2292200
804,2940,2292520,6212,2292520
804,2940,2293110,6212,2293110
804,2940,2293570,6212,2293570
804,2940,2294380,6212,2294380
804,2940,2295190,6212,2295190
805,2948,2295840,6212,2295840
805,2948,2296000,6212,2296000
805,2948,2296470,6212,2296470
805,2948,2297020,6212,2297020
805,2948,2297830,6212,2297830
805,2948,2298640,6212,2298640
805,2948,2299450,6212,2299450
805,2948,2300260,6212,2300260
805,2948,2300730,6212,2300730
805,2948,2301050,6212,2301050
805,2948,2301050,6212,2301050
805,2948,2301700,6212,2301700
806,2956,2302160,6212,2302160
