ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1078446.98,28.15,2.58,295587.95,7.72
1078191.24,28.15,2.58,295887.15,7.73
1078124.36,28.16,2.58,296045.43,7.73
1077868.62,28.16,2.58,296041.68,7.73
1077577.1,28.15,2.58,295683.39,7.72
1077321.37,28.15,2.58,295678.51,7.73
1077214.92,28.15,2.58,295569.48,7.72
1076959.18,28.15,2.58,295566.95,7.73
1076959.18,28.15,2.58,295566.95,7.73
1076759.57,28.15,2.57,295571.48,7.73
1076503.84,28.15,2.57,295865.05,7.74
1076503.84,28.15,2.57,295900.68,7.74
1076693.29,28.16,2.58,295906.82,7.74
1076693.29,28.16,2.58,295906.82,7.74
1076437.55,28.16,2.58,295607.11,7.73
1076080.44,28.15,2.58,297397.06,7.78
1076080.44,28.15,2.58,297397.06,7.78
1075824.7,28.15,2.58,297391.88,7.78
1075568.96,28.15,2.58,297389.66,7.78
1075313.22,28.15,2.58,297462.94,7.79
1075057.48,28.15,2.58,297486.3,7.79
1075038.07,28.16,2.58,296833.16,7.77
1074782.33,28.16,2.59,296736.52,7.77
1074726.37,28.16,2.59,296097.25,7.76
1074973.61,28.17,2.6,296665.02,7.77
1074717.87,28.17,2.6,297161.96,7.79
1074791.74,28.18,2.61,297183.64,7.79
1074791.74,28.18,2.61,297183.64,7.79
1074545.36,28.18,2.61,296981.13,7.79
1074280.26,28.18,2.61,296686.7,7.78
1074024.52,28.18,2.61,296935.37,7.79
1073776.98,28.18,2.6,296629.86,7.78
1073521.24,28.18,2.6,296586.09,7.79
1073265.5,28.18,2.61,296586.09,7.79
1073265.5,28.18,2.61,296586.09,7.79
1073198.62,28.18,2.61,296675.22,7.79
1073131.74,28.19,2.61,296822.86,7.8
1072922.11,28.18,2.61,296633.06,7.79
1072855.23,28.19,2.61,296699.87,7.8
1072855.23,28.19,2.61,296699.87,7.8
1073053.08,28.2,2.62,296987.94,7.8
1073053.08,28.2,2.62,296987.94,7.8
1072669.49,28.19,2.62,296812.18,7.8
1072669.49,28.19,2.62,296836.65,7.8
1072413.75,28.19,2.62,296829.25,7.8
1072158.02,28.19,2.62,296829.25,7.8
1072091.13,28.2,2.62,296910.19,7.81
1071835.39,28.2,2.62,296885.52,7.81
1071579.66,28.2,2.62,296844.09,7.81
1071323.92,28.2,2.62,296829.25,7.81
1071024.31,28.19,2.62,296545.13,7.81
1070768.58,28.19,2.62,296848.93,7.82
1070512.84,28.19,2.62,296730.94,7.81
1070257.1,28.19,2.62,296723.54,7.82
1070001.36,28.2,2.62,296869.46,7.82
1070001.36,28.2,2.62,296869.46,7.82
1069745.62,28.2,2.62,296743.92,7.82
1069678.74,28.2,2.63,296794.15,7.82
1069423.0,28.2,2.63,296726.69,7.82
1069356.12,28.21,2.63,297005.56,7.83
1069289.24,28.21,2.64,297105.38,7.84
1069552.37,28.22,2.65,297770.87,7.86
1069192.53,28.21,2.64,297392.28,7.85
1068936.8,28.21,2.64,297387.4,7.85
1069126.25,28.22,2.65,297384.88,7.85
1068870.51,28.22,2.65,297384.88,7.85
1068485.32,28.22,2.64,297798.52,7.86
1068674.77,28.22,2.65,297796.29,7.87
1068607.89,28.23,2.66,297619.63,7.86
1068352.15,28.23,2.66,297574.46,7.86
1068096.41,28.23,2.66,297588.06,7.87
1067840.67,28.23,2.66,297530.69,7.87
1067840.67,28.23,2.66,297530.69,7.87
1067783.15,28.24,2.66,298358.54,7.89
1067540.97,28.24,2.66,298154.05,7.89
1067614.83,28.24,2.67,298146.65,7.89
1067780.61,28.25,2.68,298146.65,7.89
1067780.61,28.25,2.68,298146.65,7.89
1067970.06,28.26,2.69,298273.16,7.89
1068043.92,28.27,2.69,298407.93,7.9
1068117.79,28.27,2.7,298210.78,7.89
1067862.05,28.27,2.7,298146.65,7.89
1067862.05,28.27,2.7,298182.24,7.9
1067606.31,28.28,2.7,300138.63,7.95
1067350.57,28.28,2.7,299882.34,7.94
1067094.83,28.28,2.7,299882.34,7.95
1066839.09,28.28,2.7,299882.34,7.95
1066663.67,28.27,2.7,299804.25,7.95
1066407.93,28.28,2.7,299804.25,7.95
1066131.24,28.27,2.7,299537.28,7.94
1065875.5,28.27,2.7,299566.27,7.95
1065619.76,28.27,2.7,299564.74,7.95
1065619.76,28.27,2.7,299564.74,7.95
1065364.02,28.27,2.7,299538.93,7.95
1065364.02,28.27,2.7,299538.93,7.95
1065108.28,28.27,2.7,299650.73,7.95
1065182.15,28.28,2.71,299777.37,7.96
1064926.41,28.28,2.71,299785.29,7.96
1065115.86,28.29,2.72,300043.25,7.97
1064730.67,28.28,2.71,299793.6,7.96
1064730.67,28.28,2.71,299793.6,7.96
1064474.93,28.28,2.71,299749.83,7.96
1064408.05,28.29,2.71,299930.32,7.97
1064152.31,28.29,2.71,300040.38,7.98
1063896.57,28.29,2.72,299982.75,7.98
1063896.57,28.29,2.72,300088.35,7.98
1063896.57,28.29,2.72,300088.35,7.98
1063896.57,28.29,2.72,300088.35,7.98
1063730.89,28.29,2.71,300119.95,7.98
1063730.89,28.29,2.71,300119.95,7.98
1063475.15,28.29,2.71,300065.69,7.98
1063475.15,28.29,2.71,300065.69,7.98
1063222.0,28.28,2.71,299760.97,7.97
1063222.0,28.28,2.71,299760.97,7.97
1063222.0,28.28,2.71,299760.97,7.97
1063295.87,28.29,2.72,300096.66,7.98
1063040.13,28.29,2.72,300079.53,7.99
1062784.39,28.29,2.72,299769.99,7.98
1062982.24,28.3,2.73,300619.48,8.0
1062982.24,28.3,2.73,300619.48,8.0
1062726.5,28.3,2.73,300465.0,8.0
1062726.5,28.3,2.73,300465.0,8.0
1062726.5,28.3,2.73,300465.0,8.0
1062481.68,28.3,2.73,299690.17,7.98
1062182.08,28.3,2.72,299480.07,7.98
1062189.87,28.3,2.73,299498.94,7.98
1061905.26,28.3,2.72,299286.49,7.98
1061649.52,28.3,2.72,299281.62,7.98
1061393.78,28.3,2.72,299279.09,7.98
1061138.04,28.3,2.72,299468.24,7.99
1061071.16,28.3,2.73,299304.84,7.98
1060815.42,28.3,2.73,299551.78,7.99
1060748.54,28.31,2.73,299287.3,7.99
1060492.8,28.31,2.74,299279.9,7.99
1060492.8,28.31,2.74,299279.9,7.99
1060237.06,28.31,2.74,299795.07,8.0
1059981.32,28.31,2.74,299606.82,8.0
1059981.32,28.31,2.74,299606.82,8.0
1059725.58,28.31,2.74,299606.82,8.0
1059469.85,28.31,2.74,299671.19,8.01
1059214.11,28.31,2.74,299608.69,8.01
1059403.56,28.32,2.75,299638.7,8.01
1059336.68,28.33,2.75,300399.44,8.03
1059269.79,28.33,2.76,300188.25,8.03
1058922.38,28.32,2.75,299759.42,8.02
1059082.45,28.33,2.76,300517.99,8.04
1058826.72,28.33,2.76,300510.59,8.04
1058570.98,28.33,2.76,300510.59,8.04
1058504.1,28.34,2.76,300616.93,8.05
1058504.1,28.34,2.76,300616.93,8.05
1058437.21,28.34,2.77,300559.7,8.05
1058181.47,28.34,2.77,300512.55,8.05
1058114.59,28.35,2.77,300517.94,8.05
1057733.29,28.34,2.77,300116.77,8.04
1057733.29,28.34,2.77,300116.77,8.04
1057433.69,28.33,2.76,299785.77,8.03
1057276.09,28.33,2.76,299646.23,8.03
1057020.35,28.33,2.76,300293.98,8.05
1056953.47,28.34,2.76,300199.95,8.05
1056953.47,28.34,2.76,300199.95,8.05
1056697.73,28.34,2.76,300192.55,8.05
1056441.99,28.34,2.76,300355.03,8.06
1056186.26,28.34,2.77,300306.27,8.06
1055930.52,28.34,2.77,300285.25,8.06
1056193.65,28.35,2.78,299273.78,8.03
1055852.86,28.34,2.77,300499.05,8.07
1055587.76,28.34,2.77,299657.45,8.05
1055777.21,28.35,2.78,299588.15,8.05
1055521.47,28.35,2.78,299764.38,8.05
1055309.23,28.35,2.78,300953.68,8.09
1055053.49,28.35,2.78,300946.28,8.09
1055053.49,28.35,2.78,300946.34,8.09
1055005.66,28.36,2.78,300344.27,8.07
1054712.15,28.36,2.78,300541.3,8.08
1054456.41,28.36,2.78,300541.3,8.08
1054456.41,28.36,2.78,300541.11,8.08
1054389.53,28.36,2.79,300643.15,8.09
1054322.64,28.37,2.79,300579.1,8.09
1054066.9,28.37,2.79,300541.11,8.09
1054066.9,28.37,2.79,300541.11,8.09
1053811.17,28.37,2.79,301004.72,8.1
1053555.43,28.37,2.8,300923.15,8.1
1053841.78,28.38,2.81,301187.34,8.11
1053774.9,28.38,2.81,301182.22,8.11
1053519.16,28.38,2.81,301179.94,8.11
1053452.28,28.39,2.82,301179.94,8.12
1053196.54,28.39,2.82,301206.48,8.12
1052940.8,28.39,2.82,301192.91,8.12
1052685.06,28.39,2.82,301179.94,8.12
1052172.97,28.38,2.81,300942.56,8.12
1052172.97,28.38,2.81,300942.56,8.12
1051917.23,28.38,2.81,301358.86,8.13
1049871.32,28.39,2.82,301351.46,8.15
1049871.32,28.39,2.82,301351.46,8.15
1049804.44,28.39,2.82,301470.24,8.15
1049548.7,28.39,2.82,301426.47,8.15
1049548.7,28.39,2.82,301426.47,8.15
1049292.96,28.4,2.82,301426.47,8.16
1049292.96,28.4,2.82,301512.27,8.16
1049037.22,28.4,2.82,301507.4,8.16
1048781.48,28.4,2.82,301504.87,8.16
1048525.74,28.4,2.82,301504.87,8.17
1048691.52,28.41,2.83,300535.8,8.14
1048435.78,28.41,2.83,300300.09,8.14
1048435.78,28.41,2.83,300300.14,8.14
1048180.04,28.41,2.83,300387.13,8.14
1048180.04,28.41,2.83,300387.13,8.14
1047933.67,28.41,2.83,300871.79,8.16
1047422.19,28.41,2.84,301343.76,8.17
1047602.28,28.42,2.84,301381.97,8.18
1047220.7,28.41,2.84,301186.04,8.17
1047220.7,28.41,2.84,301175.29,8.17
1046964.96,28.41,2.84,301131.52,8.17
1046964.96,28.41,2.84,301131.52,8.17
1046907.44,28.42,2.84,300919.51,8.17
1046642.34,28.42,2.84,300761.37,8.17
1046386.6,28.42,2.85,300761.37,8.17
1046091.47,28.41,2.84,300457.35,8.16
1045835.73,28.41,2.84,300452.52,8.16
1045768.85,28.42,2.84,300449.95,8.16
1045513.11,28.42,2.85,300449.95,8.17
1045513.11,28.42,2.85,300400.81,8.17
1045257.37,28.42,2.85,300489.45,8.17
1045257.37,28.42,2.85,300489.45,8.17
1045446.83,28.43,2.86,300512.85,8.17
1045210.37,28.42,2.85,300400.81,8.17
1045243.7,28.43,2.85,298130.7,8.11
1044987.96,28.43,2.85,298734.53,8.13
1045251.09,28.44,2.86,298269.14,8.12
1045251.09,28.44,2.86,298341.72,8.12
1045251.09,28.44,2.86,298341.72,8.12
1044995.35,28.44,2.87,299135.4,8.14
1044739.61,28.44,2.87,299298.11,8.15
1044483.87,28.44,2.87,299128.01,8.15
1044228.13,28.44,2.87,299317.15,8.15
1044132.28,28.45,2.87,299640.69,8.16
1043876.54,28.45,2.87,299575.0,8.16
1043620.8,28.45,2.87,299485.34,8.16
1043620.8,28.45,2.87,299473.45,8.16
1043365.06,28.45,2.87,299468.57,8.17
1043365.06,28.45,2.87,299468.57,8.17
1042886.19,28.44,2.87,298891.29,8.15
1042886.19,28.44,2.87,298891.29,8.15
1042819.31,28.44,2.87,298205.54,8.13
1042819.31,28.44,2.87,298205.54,8.13
1042563.57,28.44,2.87,298203.01,8.14
1042637.44,28.45,2.88,298434.19,8.14
1042381.7,28.45,2.88,298211.24,8.14
1042082.09,28.45,2.87,299895.63,8.19
1042082.09,28.45,2.87,299979.63,8.19
1042082.09,28.45,2.87,299979.63,8.19
1042082.09,28.45,2.87,299979.63,8.19
1042082.09,28.45,2.87,299979.63,8.19
1042082.09,28.45,2.87,299979.63,8.19
1041826.36,28.45,2.87,300595.31,8.21
1041570.62,28.45,2.87,300590.48,8.21
1041570.62,28.45,2.87,300590.48,8.21
1041314.88,28.45,2.87,300587.91,8.21
1041523.05,28.46,2.88,300287.57,8.2
1041278.23,28.46,2.89,299576.18,8.19
1041124.88,28.46,2.89,299361.88,8.18
1040878.5,28.46,2.89,298942.04,8.17
1040613.4,28.46,2.89,298712.41,8.17
1040613.4,28.46,2.89,298712.41,8.17
1040565.57,28.47,2.89,298529.04,8.17
1040320.49,28.47,2.9,299215.21,8.19
1040064.75,28.47,2.9,299337.99,8.19
1040064.75,28.47,2.9,299327.3,8.19
1039809.01,28.47,2.9,299256.8,8.19
1040026.54,28.48,2.91,298981.11,8.19
1039770.8,28.48,2.91,298928.82,8.19
1039616.95,28.48,2.91,298149.25,8.17
1039361.21,28.48,2.91,298673.75,8.18
1039105.47,28.48,2.91,298687.34,8.19
1039105.47,28.48,2.91,298687.34,8.19
1038849.73,28.48,2.91,298629.98,8.19
1038593.99,28.48,2.91,298643.57,8.19
1038347.62,28.48,2.91,298262.77,8.18
1038082.52,28.49,2.91,298119.07,8.18
1038082.52,28.49,2.91,298135.88,8.18
1037826.78,28.49,2.91,298078.52,8.18
1037826.78,28.49,2.91,298062.57,8.18
1037670.21,28.48,2.91,297906.42,8.18
1037614.25,28.49,2.91,297387.47,8.16
1037273.18,28.49,2.91,296990.45,8.16
1037273.18,28.49,2.91,297012.75,8.16
1036991.85,28.48,2.91,296714.18,8.15
1036991.85,28.48,2.91,296752.39,8.15
1037181.3,28.49,2.92,296838.32,8.15
1036861.3,28.48,2.91,296518.32,8.15
1036605.56,28.48,2.91,296698.27,8.15
1036349.82,28.49,2.91,296695.94,8.15
1036349.82,28.49,2.91,296674.56,8.15
1036282.94,28.49,2.92,296674.56,8.16
1036046.48,28.49,2.91,296562.79,8.15
1035790.74,28.49,2.91,296795.05,8.16
1035535.01,28.49,2.91,296726.24,8.16
1035279.27,28.49,2.91,296721.37,8.16
1035279.27,28.49,2.91,296718.44,8.16
1035468.72,28.5,2.92,296715.92,8.17
1035212.98,28.5,2.92,296715.92,8.17
1035286.84,28.5,2.93,296959.2,8.18
1035286.84,28.5,2.93,296987.39,8.18
1035286.84,28.5,2.93,296986.43,8.18
1035286.84,28.5,2.93,296960.4,8.18
1035031.1,28.51,2.93,296717.12,8.17
1035031.1,28.51,2.93,296740.63,8.17
1035031.1,28.51,2.93,296776.26,8.17
1034775.37,28.51,2.93,297723.67,8.2
1034519.63,28.51,2.93,297255.16,8.19
1034263.89,28.51,2.93,297350.41,8.2
1033987.2,28.5,2.93,297292.16,8.2
1034176.65,28.51,2.94,297287.47,8.2
1033920.91,28.51,2.94,297284.76,8.2
1033665.17,28.51,2.94,297284.76,8.2
1033279.98,28.51,2.93,297375.98,8.2
1033279.98,28.51,2.93,297376.53,8.2
1033213.1,28.51,2.94,297312.93,8.2
1032957.36,28.51,2.94,297829.91,8.22
1032957.36,28.51,2.94,297829.91,8.22
1032890.48,28.52,2.94,297551.4,8.21
1032634.74,28.52,2.94,297410.48,8.21
1032634.74,28.52,2.94,297410.48,8.21
1032634.74,28.52,2.94,297410.48,8.21
1032567.86,28.52,2.95,297913.07,8.23
1032500.98,28.53,2.95,297907.95,8.23
1032245.24,28.53,2.95,297905.67,8.23
1031837.13,28.52,2.95,297479.78,8.22
1031581.4,28.52,2.95,297726.24,8.23
1031325.66,28.52,2.95,297653.23,8.23
1031683.76,28.53,2.96,297479.78,8.23
1031523.51,28.53,2.96,298120.97,8.25
1031267.77,28.53,2.96,297793.41,8.24
1031267.77,28.53,2.96,297793.41,8.24
1031012.03,28.53,2.96,297786.01,8.24
1030765.65,28.53,2.96,297606.56,8.24
1030459.17,28.53,2.95,298183.35,8.26
1030305.82,28.53,2.96,297919.67,8.25
1030050.08,28.53,2.96,297919.67,8.25
1029794.34,28.53,2.96,298353.68,8.27
1029538.6,28.53,2.96,297960.55,8.26
1029736.45,28.54,2.97,298161.09,8.26
1029736.45,28.54,2.97,298159.61,8.26
1029480.72,28.54,2.97,298992.95,8.29
1029224.98,28.54,2.97,298985.55,8.29
1029224.98,28.54,2.97,298989.32,8.29
1029167.45,28.55,2.97,298642.66,8.28
1029167.45,28.55,2.97,298642.66,8.28
1029167.45,28.55,2.97,298642.66,8.28
1028925.7,28.55,2.98,298526.37,8.28
1028925.7,28.55,2.98,298526.36,8.28
1028925.7,28.55,2.98,298526.49,8.28
1028529.91,28.54,2.97,298184.69,8.27
1028274.17,28.54,2.97,298184.69,8.28
1028018.43,28.54,2.97,298299.15,8.28
1028018.43,28.54,2.97,298371.74,8.28
1027506.95,28.55,2.97,298285.12,8.29
1027875.97,28.56,2.98,297932.28,8.28
1027875.97,28.56,2.98,297962.19,8.28
1027620.23,28.56,2.98,298421.32,8.29
1027620.23,28.56,2.98,298421.5,8.29
1027520.51,28.56,2.99,298457.2,8.3
1027520.51,28.56,2.99,298458.66,8.3
1027274.13,28.56,2.99,298106.77,8.29
1027274.13,28.56,2.99,298106.77,8.29
1027274.13,28.56,2.99,298106.77,8.29
1027009.03,28.56,2.99,297971.69,8.29
1027082.89,28.57,3.0,297964.3,8.29
1027082.89,28.57,3.0,297972.87,8.29
1027016.01,28.58,3.0,297972.87,8.29
1026760.27,28.58,3.0,297972.87,8.29
1026403.95,28.57,3.0,297684.03,8.29
1026403.95,28.57,3.0,297684.03,8.29
1026593.4,28.58,3.01,297877.01,8.29
1026208.21,28.57,3.0,297824.58,8.29
1026141.33,28.58,3.0,297734.66,8.29
1025841.73,28.57,3.0,298246.54,8.31
1025585.99,28.57,3.0,298239.14,8.31
1025330.25,28.57,3.0,297959.03,8.3
1025272.73,28.58,3.0,297805.38,8.3
1025272.73,28.58,3.0,297805.38,8.3
1025475.73,28.59,3.01,298822.71,8.33
1025220.0,28.59,3.01,298822.71,8.33
1024964.26,28.59,3.01,299046.52,8.34
1025038.12,28.6,3.02,298917.41,8.34
1024782.38,28.6,3.02,298875.01,8.34
1024526.64,28.6,3.02,299325.97,8.36
1024280.26,28.6,3.02,299002.46,8.35
1024280.26,28.6,3.02,299088.26,8.35
1024015.16,28.6,3.03,299240.89,8.36
1023759.43,28.6,3.03,299197.12,8.36
1023503.69,28.6,3.03,299197.12,8.36
1023247.95,28.6,3.03,299189.72,8.36
1022992.21,28.6,3.03,298329.79,8.34
1022736.47,28.6,3.03,298329.79,8.34
1022736.47,28.6,3.03,298327.98,8.34
1022669.59,28.61,3.03,297975.87,8.34
1022271.48,28.6,3.03,297555.4,8.32
1021760.01,28.6,3.03,297584.43,8.33
1021760.01,28.6,3.03,297557.67,8.33
1021460.4,28.6,3.02,297255.3,8.32
1021204.66,28.6,3.02,297366.08,8.33
1021278.53,28.6,3.03,297364.47,8.33
1021222.57,28.61,3.04,296845.52,8.32
1020881.5,28.61,3.03,296448.5,8.31
1020814.62,28.61,3.04,296339.33,8.31
1020747.73,28.62,3.04,296948.3,8.33
1020747.73,28.62,3.04,296889.26,8.32
1020747.73,28.62,3.04,296983.11,8.33
1020492.0,28.62,3.04,296901.66,8.33
1020236.26,28.62,3.05,297085.11,8.33
1020169.37,28.62,3.05,297079.99,8.34
1020358.83,28.63,3.06,297077.71,8.34
1020291.94,28.64,3.06,297077.71,8.34
1020225.06,28.64,3.07,297125.87,8.34
1019969.32,28.64,3.07,297111.19,8.34
1019902.44,28.65,3.07,297093.01,8.34
1019527.25,28.64,3.07,297550.23,8.36
1019527.25,28.64,3.07,297550.23,8.36
1019527.25,28.64,3.07,297543.13,8.36
1019527.25,28.64,3.07,297530.57,8.36
1019227.65,28.63,3.06,297208.62,8.35
1018971.91,28.64,3.06,297275.01,8.35
1018971.91,28.64,3.06,297295.2,8.35
1019161.36,28.64,3.07,297550.86,8.36
1018905.62,28.65,3.07,297543.46,8.37
1018520.43,28.64,3.06,297636.06,8.37
1018520.43,28.64,3.06,297630.53,8.37
1018709.88,28.65,3.07,297630.53,8.37
1016663.97,28.65,3.08,297623.13,8.39
1016597.09,28.66,3.09,297630.27,8.39
1016360.64,28.66,3.08,298054.68,8.4
1016104.9,28.66,3.08,298026.8,8.4
1016104.9,28.66,3.08,297946.76,8.4
1015849.16,28.66,3.08,297867.12,8.4
1015782.28,28.66,3.09,297719.73,8.4
1015526.54,28.66,3.09,298333.5,8.42
1015526.54,28.66,3.09,298473.83,8.42
1015459.66,28.67,3.09,298447.97,8.43
1015459.66,28.67,3.09,298447.97,8.43
1015533.52,28.67,3.1,298469.64,8.43
1015466.64,28.68,3.11,298774.63,8.44
1015399.76,28.68,3.11,298769.51,8.44
1015399.76,28.68,3.11,298769.51,8.44
1015144.02,28.68,3.11,298767.23,8.44
1015144.02,28.68,3.11,298767.23,8.44
1015144.02,28.68,3.11,298767.23,8.44
1015039.73,28.68,3.11,298662.94,8.44
1015205.51,28.69,3.12,298688.03,8.44
1014949.77,28.69,3.12,298688.09,8.44
1014694.03,28.69,3.12,298684.17,8.45
1014694.03,28.69,3.12,298684.17,8.45
1014438.3,28.69,3.12,298914.57,8.46
1014438.3,28.69,3.12,298925.01,8.46
1014217.9,28.69,3.12,298700.15,8.45
1012171.99,28.7,3.12,298692.76,8.47
1011916.25,28.7,3.12,298507.2,8.47
1011660.52,28.7,3.13,299044.11,8.48
1011404.78,28.7,3.13,298891.21,8.48
1011195.17,28.7,3.12,298815.92,8.48
1010939.44,28.7,3.12,298772.15,8.48
1010683.7,28.7,3.12,298772.15,8.48
1010683.7,28.7,3.12,298772.15,8.48
1010683.7,28.7,3.12,298772.22,8.48
1010683.7,28.7,3.12,298772.22,8.48
1010891.87,28.71,3.13,298668.05,8.48
1010636.13,28.71,3.13,298547.36,8.48
1010380.39,28.71,3.14,298351.15,8.48
1010124.65,28.71,3.14,298364.74,8.48
1010124.65,28.71,3.14,298341.1,8.48
1009868.91,28.71,3.14,298283.74,8.48
1009613.18,28.71,3.14,298291.66,8.48
1009357.44,28.71,3.14,298239.97,8.48
1009101.7,28.71,3.14,298182.41,8.48
1008845.96,28.71,3.14,298168.35,8.49
1008590.22,28.72,3.14,298163.47,8.49
1008334.48,28.72,3.14,298160.95,8.49
1008078.74,28.72,3.14,298294.83,8.5
1007823.0,28.72,3.14,298287.83,8.5
1007665.29,28.71,3.14,298131.26,8.5
1007434.32,28.71,3.14,299329.64,8.53
1007434.32,28.71,3.14,299317.62,8.53
1007187.95,28.71,3.14,299485.19,8.54
1006922.85,28.71,3.14,299181.23,8.53
1006678.03,28.72,3.14,298406.4,8.51
1006719.87,28.72,3.15,298466.44,8.52
1006464.13,28.72,3.15,298369.92,8.51
1006122.61,28.72,3.14,297984.67,8.5
1006122.61,28.72,3.14,298028.71,8.51
1005866.87,28.72,3.14,298036.63,8.51
1005611.13,28.72,3.14,297984.94,8.51
1005355.39,28.72,3.14,298639.92,8.53
1005429.26,28.73,3.15,298632.52,8.53
1005173.52,28.73,3.15,298632.52,8.53
1004917.78,28.73,3.15,298781.47,8.54
1004712.65,28.72,3.15,298569.21,8.54
1004413.04,28.72,3.14,298443.69,8.53
1004413.04,28.72,3.14,298424.29,8.53
1004157.31,28.72,3.14,298400.86,8.53
1003901.57,28.72,3.15,298998.14,8.55
1003901.57,28.72,3.15,299194.54,8.56
1003901.57,28.72,3.15,299192.5,8.56
1004067.35,28.73,3.15,298223.43,8.53
1003811.61,28.73,3.16,298216.03,8.53
1003744.72,28.73,3.16,297993.27,8.53
1003488.99,28.73,3.16,297612.09,8.52
1003562.85,28.74,3.17,297612.09,8.52
1003307.11,28.74,3.17,297796.94,8.53
1003060.73,28.74,3.17,298464.19,8.55
1002984.49,28.75,3.18,298397.45,8.55
1003173.94,28.76,3.18,298387.49,8.55
1003173.94,28.76,3.18,298387.49,8.55
1002788.75,28.75,3.18,298212.6,8.55
1002533.01,28.75,3.18,298205.2,8.55
1002288.19,28.75,3.18,297430.36,8.53
1002130.48,28.75,3.18,297271.33,8.53
1001788.27,28.75,3.17,296940.19,8.52
1001532.53,28.75,3.18,298636.5,8.57
1001532.53,28.75,3.18,298636.5,8.57
1001286.15,28.75,3.18,298183.93,8.56
1001021.05,28.75,3.18,297951.16,8.56
1000863.34,28.75,3.17,297793.45,8.55
1000805.82,28.75,3.18,298080.77,8.56
1000541.86,28.75,3.18,297797.36,8.56
1000286.12,28.75,3.18,297797.36,8.56
1000030.38,28.76,3.18,297926.03,8.57
999774.65,28.76,3.18,297894.0,8.57
999726.48,28.76,3.19,297230.4,8.55
999915.94,28.77,3.2,297133.76,8.55
999660.2,28.77,3.2,297952.01,8.58
999350.56,28.77,3.19,298000.72,8.58
999350.56,28.77,3.19,297925.31,8.58
999540.01,28.78,3.2,297920.63,8.58
999284.27,28.78,3.2,297917.91,8.58
999028.53,28.78,3.2,298079.07,8.59
998824.64,28.77,3.2,297895.97,8.58
998824.64,28.77,3.2,297895.97,8.58
998559.54,28.77,3.2,296987.34,8.56
998217.33,28.77,3.2,296112.58,8.54
997842.14,28.77,3.19,295975.1,8.53
997842.14,28.77,3.19,296083.65,8.54
997842.14,28.77,3.19,296083.65,8.54
997579.85,28.77,3.19,296546.14,8.55
997237.63,28.77,3.19,296091.98,8.54
996981.9,28.77,3.19,297102.06,8.57
996915.57,28.77,3.2,296479.98,8.56
997060.66,28.78,3.21,296981.58,8.57
997060.66,28.78,3.21,296979.93,8.57
996804.92,28.78,3.21,296402.41,8.56
996549.18,28.78,3.21,296397.58,8.56
996293.44,28.78,3.21,296395.01,8.56
995992.18,28.78,3.2,296088.42,8.55
995992.18,28.78,3.2,296088.42,8.55
995736.44,28.78,3.2,296126.24,8.56
995477.12,28.77,3.2,295844.68,8.55
995661.62,28.78,3.21,296754.27,8.58
995846.46,28.79,3.22,295900.84,8.56
995846.46,28.79,3.22,295900.84,8.56
995846.46,28.79,3.22,295900.84,8.56
995688.74,28.79,3.21,295760.27,8.55
995395.92,28.78,3.21,296275.47,8.57
995140.18,28.78,3.21,296494.61,8.58
994826.45,28.78,3.21,296067.03,8.57
994826.45,28.78,3.21,296067.03,8.57
995112.81,28.79,3.22,295810.07,8.56
995112.81,28.79,3.22,295810.07,8.56
995045.92,28.8,3.23,296364.02,8.58
994712.57,28.79,3.22,296160.42,8.57
994456.83,28.79,3.22,296174.01,8.58
994530.69,28.8,3.23,296430.96,8.58
994530.69,28.8,3.23,296430.96,8.58
994274.96,28.8,3.23,296176.08,8.58
994464.41,28.81,3.24,296933.02,8.6
994079.22,28.81,3.23,296517.08,8.59
993823.48,28.81,3.23,296473.31,8.59
994012.93,28.82,3.24,296895.37,8.61
993946.05,28.82,3.25,296890.25,8.61
993690.31,28.82,3.25,296887.97,8.61
993434.57,28.82,3.25,296982.67,8.62
993178.83,28.82,3.25,296909.78,8.62
992923.09,28.82,3.25,296887.97,8.62
992923.09,28.82,3.25,296920.6,8.62
992667.35,28.82,3.25,297066.78,8.63
992411.61,28.83,3.25,296977.64,8.63
992344.73,28.83,3.26,297290.83,8.64
992344.73,28.83,3.26,297290.83,8.64
992344.73,28.83,3.26,297290.83,8.64
992088.99,28.83,3.26,297286.0,8.64
992088.99,28.83,3.26,297286.0,8.64
991833.25,28.83,3.26,297283.43,8.64
991833.25,28.83,3.26,297367.63,8.64
