ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
525,2637,2353470,6212,2353470
525,2637,2354280,6212,2354280
525,2637,2355280,6212,2355280
525,2637,2356280,6212,2356280
525,2637,2357280,6212,2357280
525,2637,2358280,6212,2358280
525,2637,2359280,6212,2359280
525,2637,2359280,6212,2359280
525,2637,2359600,6212,2359600
525,2637,2360600,6212,2360600
525,2637,2360920,6212,2360920
526,2645,2361730,6212,2361730
526,2645,2362730,6212,2362730
526,2645,2363200,6212,2363200
526,2645,2364200,6212,2364200
526,2645,2365010,6212,2365010
526,2645,2369010,6212,2369010
527,2653,2369480,6212,2369480
527,2653,2370480,6212,2370480
527,2653,2371480,6212,2371480
527,2653,2372480,6212,2372480
527,2653,2372480,6212,2372480
527,2653,2372950,6212,2372950
527,2653,2373760,6212,2373760
527,2653,2373760,6212,2373760
527,2653,2374310,6212,2374310
527,2653,2375310,6212,2375310
527,2653,2376310,6212,2376310
528,2661,2377310,6212,2377310
528,2661,2377310,6212,2377310
528,2661,2377530,6212,2377530
528,2661,2378340,6212,2378340
528,2661,2378990,6212,2378990
528,2661,2379990,6212,2379990
528,2661,2380990,6212,2380990
528,2661,2381990,6212,2381990
528,2661,2382800,6212,2382800
528,2661,2383800,6212,2383800
528,2661,2384120,6212,2384120
529,2669,2385120,6212,2385120
529,2669,2385230,6212,2385230
529,2669,2386230,6212,2386230
529,2669,2386230,6212,2386230
529,2669,2386450,6212,2386450
529,2669,2387450,6212,2387450
529,2669,2387450,6212,2387450
529,2669,2387920,6212,2387920
529,2669,2387920,6212,2387920
529,2669,2388920,6212,2388920
529,2669,2389390,6212,2389390
529,2669,2389390,6212,2389390
530,2677,2390390,6212,2390390
530,2677,2391390,6212,2391390
530,2677,2392390,6212,2392390
530,2677,2393390,6212,2393390
530,2677,2394200,6212,2394200
530,2677,2395200,6212,2395200
530,2677,2396010,6212,2396010
530,2677,2396330,6212,2396330
530,2677,2397330,6212,2397330
531,2679,2397980,6212,2397980
531,2679,2397980,6212,2397980
531,2679,2398980,6212,2398980
531,2679,2399980,6212,2399980
531,2679,2400980,6212,2400980
531,2679,2401300,6212,2401300
532,2681,2402300,6212,2402300
532,2681,2403300,6212,2403300
532,2681,2403300,6212,2403300
533,2683,2404110,6212,2404110
533,2683,2404920,6212,2404920
533,2683,2405150,6212,2405150
534,2685,2405960,6212,2405960
534,2685,2405960,6212,2405960
534,2685,2406420,6212,2406420
534,2685,2406420,6212,2406420
534,2685,2406890,6212,2406890
534,2685,2406890,6212,2406890
535,2693,2407890,6212,2407890
535,2693,2408890,6212,2408890
535,2693,2409700,6212,2409700
535,2693,2410700,6212,2410700
535,2693,2411700,6212,2411700
535,2693,2412700,6212,2412700
535,2693,2413020,6212,2413020
535,2693,2414020,6212,2414020
535,2693,2415020,6212,2415020
536,2701,2416020,6212,2416020
536,2701,2417020,6212,2417020
536,2701,2417020,6212,2417020
536,2701,2418020,6212,2418020
536,2701,2418830,6212,2418830
536,2701,2419830,6212,2419830
536,2701,2420640,6212,2420640
536,2701,2421450,6212,2421450
536,2701,2421820,6212,2421820
536,2701,2422290,6212,2422290
537,2709,2423290,6212,2423290
537,2709,2423760,6212,2423760
537,2709,2424760,6212,2424760
537,2709,2425230,6212,2425230
537,2709,2425700,6212,2425700
537,2709,2426510,6212,2426510
537,2709,2427510,6212,2427510
538,2711,2428510,6212,2428510
538,2711,2429510,6212,2429510
538,2711,2429510,6212,2429510
538,2711,2430320,6212,2430320
538,2711,2431320,6212,2431320
539,2719,2431970,6212,2431970
539,2719,2432520,6212,2432520
539,2719,2432520,6212,2432520
539,2719,2432990,6212,2432990
539,2719,2433640,6212,2433640
539,2719,2434290,6212,2434290
539,2719,2435290,6212,2435290
539,2719,2435290,6212,2435290
539,2719,2436290,6212,2436290
539,2719,2437290,6212,2437290
540,2727,2438290,6212,2438290
540,2727,2439290,6212,2439290
540,2727,2439520,6212,2439520
540,2727,2440520,6212,2440520
540,2727,2440840,6212,2440840
540,2727,2441840,6212,2441840
540,2727,2442840,6212,2442840
540,2727,2442840,6212,2442840
540,2727,2443840,6212,2443840
540,2727,2443840,6212,2443840
540,2727,2444840,6212,2444840
540,2727,2445490,6212,2445490
541,2729,2446490,6212,2446490
541,2729,2446960,6212,2446960
541,2729,2447430,6212,2447430
541,2729,2447430,6212,2447430
542,2731,2448430,6212,2448430
542,2731,2449240,6212,2449240
543,2739,2450240,6212,2450240
543,2739,2451240,6212,2451240
543,2739,2451240,6212,2451240
543,2739,2451240,6212,2451240
543,2739,2451240,6212,2451240
543,2739,2451470,6212,2451470
543,2739,2451470,6212,2451470
543,2739,2452470,6212,2452470
543,2739,2452470,6212,2452470
543,2739,2452790,6212,2452790
543,2739,2452790,6212,2452790
543,2739,2452790,6212,2452790
543,2739,2453440,6212,2453440
543,2739,2454440,6212,2454440
543,2739,2455440,6212,2455440
543,2739,2455900,6212,2455900
543,2739,2455900,6212,2455900
543,2739,2456900,6212,2456900
543,2739,2456900,6212,2456900
543,2739,2456900,6212,2456900
544,2741,2457900,6212,2457900
544,2741,2458220,6212,2458220
544,2741,2458870,6212,2458870
544,2741,2459240,6212,2459240
545,2749,2460240,6212,2460240
545,2749,2461240,6212,2461240
545,2749,2462240,6212,2462240
545,2749,2463050,6212,2463050
545,2749,2464050,6212,2464050
545,2749,2464860,6212,2464860
546,2757,2465860,6212,2465860
546,2757,2465860,6212,2465860
546,2757,2466860,6212,2466860
546,2757,2467860,6212,2467860
546,2757,2467860,6212,2467860
546,2757,2468860,6212,2468860
546,2757,2469860,6212,2469860
546,2757,2470860,6212,2470860
546,2757,2471330,6212,2471330
546,2757,2472140,6212,2472140
546,2757,2472950,6212,2472950
546,2757,2473420,6212,2473420
546,2757,2473880,6212,2473880
547,2765,2474880,6212,2474880
547,2765,2475880,6212,2475880
547,2765,2476690,6212,2476690
547,2765,2476690,6212,2476690
547,2765,2477500,6212,2477500
547,2765,2478500,6212,2478500
547,2765,2479310,6212,2479310
547,2765,2479780,6212,2479780
547,2765,2479780,6212,2479780
547,2765,2480100,6212,2480100
547,2765,2480260,6212,2480260
547,2765,2481260,6212,2481260
547,2765,2482070,6212,2482070
547,2765,2482070,6212,2482070
548,2773,2483070,6212,2483070
548,2773,2484070,6212,2484070
548,2773,2485070,6212,2485070
548,2773,2486070,6212,2486070
549,2777,2486440,6212,2486440
549,2777,2486920,6212,2486920
549,2777,2487920,6212,2487920
549,2777,2488390,6212,2488390
549,2777,2489390,6212,2489390
549,2777,2489860,6212,2489860
550,2785,2490860,6212,2490860
550,2785,2490860,6212,2490860
550,2785,2491670,6212,2491670
550,2785,2492670,6212,2492670
550,2785,2493670,6212,2493670
550,2785,2493670,6212,2493670
550,2785,2494480,6212,2494480
550,2785,2495290,6212,2495290
550,2785,2496290,6212,2496290
550,2785,2496290,6212,2496290
550,2785,2497290,6212,2497290
550,2785,2498290,6212,2498290
550,2785,2498610,6212,2498610
551,2793,2499420,6212,2499420
551,2793,2500420,6212,2500420
551,2793,2501230,6212,2501230
551,2793,2502230,6212,2502230
551,2793,2503230,6212,2503230
551,2793,2504230,6212,2504230
551,2793,2504880,6212,2504880
551,2793,2504880,6212,2504880
551,2793,2505880,6212,2505880
552,2801,2513880,6212,2513880
552,2801,2513880,6212,2513880
552,2801,2514690,6212,2514690
553,2803,2515690,6212,2515690
553,2803,2515690,6212,2515690
553,2803,2516690,6212,2516690
553,2803,2516690,6212,2516690
554,2811,2517690,6212,2517690
554,2811,2518690,6212,2518690
554,2811,2519690,6212,2519690
555,2815,2520240,6212,2520240
555,2815,2521240,6212,2521240
555,2815,2521240,6212,2521240
555,2815,2522240,6212,2522240
555,2815,2522240,6212,2522240
555,2815,2523240,6212,2523240
555,2815,2525240,6212,2525240
555,2815,2525710,6212,2525710
555,2815,2526180,6212,2526180
555,2815,2526180,6212,2526180
556,2817,2527180,6212,2527180
556,2817,2527180,6212,2527180
556,2817,2527990,6212,2527990
556,2817,2528990,6212,2528990
556,2817,2529990,6212,2529990
556,2817,2530310,6212,2530310
557,2825,2531310,6212,2531310
557,2825,2532120,6212,2532120
557,2825,2533120,6212,2533120
557,2825,2533120,6212,2533120
557,2825,2534120,6212,2534120
557,2825,2534120,6212,2534120
557,2825,2534590,6212,2534590
557,2825,2534910,6212,2534910
557,2825,2535130,6212,2535130
557,2825,2536130,6212,2536130
557,2825,2536500,6212,2536500
557,2825,2536500,6212,2536500
557,2825,2536500,6212,2536500
557,2825,2537500,6212,2537500
558,2833,2538500,6212,2538500
558,2833,2539500,6212,2539500
558,2833,2540500,6212,2540500
558,2833,2541310,6212,2541310
558,2833,2542310,6212,2542310
558,2833,2543310,6212,2543310
558,2833,2543310,6212,2543310
559,2841,2544310,6212,2544310
559,2841,2544310,6212,2544310
559,2841,2544900,6212,2544900
559,2841,2544900,6212,2544900
560,2845,2545710,6212,2545710
560,2845,2545710,6212,2545710
560,2845,2546710,6212,2546710
560,2845,2547360,6212,2547360
560,2845,2548360,6212,2548360
560,2845,2548680,6212,2548680
560,2845,2548680,6212,2548680
560,2845,2548680,6212,2548680
560,2845,2548680,6212,2548680
560,2845,2548680,6212,2548680
560,2845,2548680,6212,2548680
560,2845,2549680,6212,2549680
561,2853,2550680,6212,2550680
561,2853,2550680,6212,2550680
561,2853,2551680,6212,2551680
561,2853,2552150,6212,2552150
562,2855,2553150,6212,2553150
562,2855,2553960,6212,2553960
562,2855,2554960,6212,2554960
562,2855,2555960,6212,2555960
562,2855,2555960,6212,2555960
562,2855,2556770,6212,2556770
562,2855,2557770,6212,2557770
562,2855,2558770,6212,2558770
562,2855,2558770,6212,2558770
562,2855,2559770,6212,2559770
562,2855,2560240,6212,2560240
562,2855,2561240,6212,2561240
562,2855,2561710,6212,2561710
562,2855,2562710,6212,2562710
563,2857,2563710,6212,2563710
563,2857,2563710,6212,2563710
563,2857,2564710,6212,2564710
564,2859,2565710,6212,2565710
564,2859,2566710,6212,2566710
564,2859,2567710,6212,2567710
564,2859,2567710,6212,2567710
564,2859,2568710,6212,2568710
564,2859,2568710,6212,2568710
564,2859,2568870,6212,2568870
565,2861,2569680,6212,2569680
565,2861,2570680,6212,2570680
565,2861,2570680,6212,2570680
565,2861,2571000,6212,2571000
565,2861,2571000,6212,2571000
566,2863,2571470,6212,2571470
566,2863,2571790,6212,2571790
566,2863,2572790,6212,2572790
567,2867,2573790,6212,2573790
567,2867,2573790,6212,2573790
567,2867,2574600,6212,2574600
567,2867,2574920,6212,2574920
567,2867,2575920,6212,2575920
567,2867,2576920,6212,2576920
568,2875,2577920,6212,2577920
568,2875,2577920,6212,2577920
568,2875,2578390,6212,2578390
568,2875,2579390,6212,2579390
568,2875,2580040,6212,2580040
568,2875,2580040,6212,2580040
568,2875,2580040,6212,2580040
568,2875,2580040,6212,2580040
568,2875,2581040,6212,2581040
568,2875,2581040,6212,2581040
568,2875,2581040,6212,2581040
568,2875,2582040,6212,2582040
568,2875,2583040,6212,2583040
568,2875,2584040,6212,2584040
568,2875,2584360,6212,2584360
569,2883,2584830,6212,2584830
569,2883,2585830,6212,2585830
569,2883,2586830,6212,2586830
569,2883,2587300,6212,2587300
569,2883,2587300,6212,2587300
569,2883,2588110,6212,2588110
569,2883,2589110,6212,2589110
569,2883,2589110,6212,2589110
569,2883,2589920,6212,2589920
569,2883,2590920,6212,2590920
569,2883,2590920,6212,2590920
569,2883,2590920,6212,2590920
569,2883,2591730,6212,2591730
570,2891,2592540,6212,2592540
570,2891,2593540,6212,2593540
570,2891,2594010,6212,2594010
570,2891,2595010,6212,2595010
570,2891,2596010,6212,2596010
570,2891,2596240,6212,2596240
570,2891,2596470,6212,2596470
570,2891,2597470,6212,2597470
570,2891,2597470,6212,2597470
571,2899,2598470,6212,2598470
571,2899,2599470,6212,2599470
571,2899,2599940,6212,2599940
571,2899,2600750,6212,2600750
571,2899,2601750,6212,2601750
571,2899,2602750,6212,2602750
571,2899,2603750,6212,2603750
571,2899,2604210,6212,2604210
571,2899,2604210,6212,2604210
571,2899,2605210,6212,2605210
572,2907,2606210,6212,2606210
572,2907,2606210,6212,2606210
572,2907,2607020,6212,2607020
572,2907,2607020,6212,2607020
572,2907,2607020,6212,2607020
572,2907,2608020,6212,2608020
572,2907,2608020,6212,2608020
572,2907,2608020,6212,2608020
572,2907,2608480,6212,2608480
572,2907,2609480,6212,2609480
572,2907,2610480,6212,2610480
572,2907,2610480,6212,2610480
572,2907,2612480,6212,2612480
573,2909,2612710,6212,2612710
573,2909,2612710,6212,2612710
573,2909,2613710,6212,2613710
573,2909,2613710,6212,2613710
573,2909,2614520,6212,2614520
573,2909,2614520,6212,2614520
573,2909,2615520,6212,2615520
573,2909,2615520,6212,2615520
573,2909,2615520,6212,2615520
573,2909,2616520,6212,2616520
574,2917,2617170,6212,2617170
574,2917,2617170,6212,2617170
574,2917,2617980,6212,2617980
574,2917,2618980,6212,2618980
574,2917,2619440,6212,2619440
574,2917,2619440,6212,2619440
574,2917,2619910,6212,2619910
574,2917,2620380,6212,2620380
574,2917,2621190,6212,2621190
574,2917,2621510,6212,2621510
575,2925,2622510,6212,2622510
575,2925,2623510,6212,2623510
575,2925,2624320,6212,2624320
575,2925,2624320,6212,2624320
575,2925,2624790,6212,2624790
575,2925,2625790,6212,2625790
575,2925,2626790,6212,2626790
575,2925,2627440,6212,2627440
575,2925,2628440,6212,2628440
575,2925,2629440,6212,2629440
575,2925,2630440,6212,2630440
575,2925,2630440,6212,2630440
575,2925,2631440,6212,2631440
576,2927,2632440,6212,2632440
576,2927,2633440,6212,2633440
577,2935,2634440,6212,2634440
578,2939,2635440,6212,2635440
578,2939,2636440,6212,2636440
578,2939,2636440,6212,2636440
578,2939,2637250,6212,2637250
578,2939,2637710,6212,2637710
578,2939,2639710,6212,2639710
578,2939,2639710,6212,2639710
578,2939,2640030,6212,2640030
578,2939,2641030,6212,2641030
578,2939,2641680,6212,2641680
579,2941,2642490,6212,2642490
579,2941,2643490,6212,2643490
579,2941,2644300,6212,2644300
579,2941,2645110,6212,2645110
579,2941,2645110,6212,2645110
579,2941,2645110,6212,2645110
579,2941,2646110,6212,2646110
579,2941,2647110,6212,2647110
580,2949,2647920,6212,2647920
580,2949,2648390,6212,2648390
580,2949,2649200,6212,2649200
580,2949,2650010,6212,2650010
580,2949,2651010,6212,2651010
580,2949,2651820,6212,2651820
580,2949,2652280,6212,2652280
580,2949,2652280,6212,2652280
580,2949,2652280,6212,2652280
580,2949,2652280,6212,2652280
580,2949,2652600,6212,2652600
580,2949,2653600,6212,2653600
580,2949,2653600,6212,2653600
580,2949,2654070,6212,2654070
581,2957,2655070,6212,2655070
581,2957,2655540,6212,2655540
581,2957,2655540,6212,2655540
581,2957,2656010,6212,2656010
582,2965,2664010,6212,2664010
582,2965,2664820,6212,2664820
582,2965,2665140,6212,2665140
582,2965,2666140,6212,2666140
582,2965,2666140,6212,2666140
582,2965,2667140,6212,2667140
582,2965,2667950,6212,2667950
582,2965,2668950,6212,2668950
582,2965,2668950,6212,2668950
582,2965,2669760,6212,2669760
582,2965,2669760,6212,2669760
583,2967,2670410,6212,2670410
583,2967,2671220,6212,2671220
584,2975,2672030,6212,2672030
584,2975,2672030,6212,2672030
584,2975,2673030,6212,2673030
584,2975,2673030,6212,2673030
584,2975,2673030,6212,2673030
584,2975,2673140,6212,2673140
584,2975,2673690,6212,2673690
584,2975,2674690,6212,2674690
584,2975,2675690,6212,2675690
584,2975,2675690,6212,2675690
584,2975,2676690,6212,2676690
584,2975,2676690,6212,2676690
584,2975,2676920,6212,2676920
585,2983,2684920,6212,2684920
585,2983,2685920,6212,2685920
585,2983,2686920,6212,2686920
586,2987,2687920,6212,2687920
586,2987,2688150,6212,2688150
587,2989,2689150,6212,2689150
587,2989,2690150,6212,2690150
587,2989,2690150,6212,2690150
587,2989,2690150,6212,2690150
587,2989,2690150,6212,2690150
587,2989,2690620,6212,2690620
588,2993,2691620,6212,2691620
588,2993,2692620,6212,2692620
589,2995,2693620,6212,2693620
589,2995,2693620,6212,2693620
589,2995,2694620,6212,2694620
590,2997,2695620,6212,2695620
590,2997,2696620,6212,2696620
591,2999,2697620,6212,2697620
591,2999,2698620,6212,2698620
592,3007,2699620,6212,2699620
592,3007,2700620,6212,2700620
592,3007,2701620,6212,2701620
592,3007,2702620,6212,2702620
592,3007,2702780,6212,2702780
592,3007,2703250,6212,2703250
592,3007,2703250,6212,2703250
592,3007,2704250,6212,2704250
592,3007,2705250,6212,2705250
593,3009,2706250,6212,2706250
593,3009,2706840,6212,2706840
593,3009,2707840,6212,2707840
593,3009,2708210,6212,2708210
593,3009,2708210,6212,2708210
594,3011,2709210,6212,2709210
594,3011,2710210,6212,2710210
594,3011,2711210,6212,2711210
595,3019,2711860,6212,2711860
595,3019,2712860,6212,2712860
595,3019,2713860,6212,2713860
595,3019,2714090,6212,2714090
595,3019,2714410,6212,2714410
595,3019,2714410,6212,2714410
595,3019,2715410,6212,2715410
595,3019,2716410,6212,2716410
595,3019,2716410,6212,2716410
595,3019,2716410,6212,2716410
596,3023,2716960,6212,2716960
597,3031,2717960,6212,2717960
597,3031,2718770,6212,2718770
597,3031,2719770,6212,2719770
597,3031,2720420,6212,2720420
597,3031,2721420,6212,2721420
597,3031,2722420,6212,2722420
597,3031,2723230,6212,2723230
597,3031,2723700,6212,2723700
597,3031,2723700,6212,2723700
597,3031,2724170,6212,2724170
598,3039,2725170,6212,2725170
599,3041,2726170,6212,2726170
599,3041,2726330,6212,2726330
599,3041,2727330,6212,2727330
599,3041,2728330,6212,2728330
599,3041,2728330,6212,2728330
599,3041,2729330,6212,2729330
599,3041,2730330,6212,2730330
599,3041,2730490,6212,2730490
599,3041,2731300,6212,2731300
599,3041,2732300,6212,2732300
599,3041,2733300,6212,2733300
599,3041,2734300,6212,2734300
599,3041,2735300,6212,2735300
599,3041,2736110,6212,2736110
599,3041,2736580,6212,2736580
599,3041,2737580,6212,2737580
599,3041,2738050,6212,2738050
599,3041,2738050,6212,2738050
600,3049,2738520,6212,2738520
600,3049,2739520,6212,2739520
600,3049,2740520,6212,2740520
600,3049,2740750,6212,2740750
600,3049,2740750,6212,2740750
600,3049,2741750,6212,2741750
600,3049,2742750,6212,2742750
600,3049,2743210,6212,2743210
600,3049,2743210,6212,2743210
600,3049,2743210,6212,2743210
600,3049,2744210,6212,2744210
600,3049,2745210,6212,2745210
600,3049,2746210,6212,2746210
600,3049,2747020,6212,2747020
600,3049,2747480,6212,2747480
600,3049,2747480,6212,2747480
600,3049,2748480,6212,2748480
601,3057,2749480,6212,2749480
601,3057,2750480,6212,2750480
601,3057,2750800,6212,2750800
601,3057,2750800,6212,2750800
601,3057,2751800,6212,2751800
601,3057,2752120,6212,2752120
601,3057,2752670,6212,2752670
601,3057,2753220,6212,2753220
601,3057,2753220,6212,2753220
601,3057,2753220,6212,2753220
601,3057,2753380,6212,2753380
601,3057,2753750,6212,2753750
601,3057,2754750,6212,2754750
601,3057,2755750,6212,2755750
601,3057,2755750,6212,2755750
601,3057,2756070,6212,2756070
601,3057,2756070,6212,2756070
601,3057,2756880,6212,2756880
601,3057,2757350,6212,2757350
602,3059,2758350,6212,2758350
602,3059,2759000,6212,2759000
602,3059,2759000,6212,2759000
602,3059,2760000,6212,2760000
602,3059,2760470,6212,2760470
602,3059,2760940,6212,2760940
603,3061,2761940,6212,2761940
603,3061,2762410,6212,2762410
604,3069,2763220,6212,2763220
604,3069,2764220,6212,2764220
604,3069,2765220,6212,2765220
604,3069,2766220,6212,2766220
604,3069,2767220,6212,2767220
604,3069,2767220,6212,2767220
604,3069,2768220,6212,2768220
604,3069,2769220,6212,2769220
604,3069,2770030,6212,2770030
604,3069,2770030,6212,2770030
604,3069,2770030,6212,2770030
605,3077,2771030,6212,2771030
605,3077,2771030,6212,2771030
605,3077,2772030,6212,2772030
605,3077,2772030,6212,2772030
605,3077,2773030,6212,2773030
605,3077,2774030,6212,2774030
605,3077,2774030,6212,2774030
606,3085,2775030,6212,2775030
606,3085,2775260,6212,2775260
606,3085,2776260,6212,2776260
606,3085,2776260,6212,2776260
606,3085,2777260,6212,2777260
606,3085,2778260,6212,2778260
606,3085,2778260,6212,2778260
606,3085,2778260,6212,2778260
606,3085,2778720,6212,2778720
606,3085,2779720,6212,2779720
606,3085,2780530,6212,2780530
606,3085,2780990,6212,2780990
606,3085,2780990,6212,2780990
606,3085,2781800,6212,2781800
606,3085,2781800,6212,2781800
606,3085,2782800,6212,2782800
607,3093,2783800,6212,2783800
607,3093,2784610,6212,2784610
607,3093,2785070,6212,2785070
607,3093,2785880,6212,2785880
607,3093,2786880,6212,2786880
607,3093,2787880,6212,2787880
607,3093,2788690,6212,2788690
607,3093,2789500,6212,2789500
607,3093,2789960,6212,2789960
607,3093,2789960,6212,2789960
607,3093,2790430,6212,2790430
607,3093,2791430,6212,2791430
607,3093,2792240,6212,2792240
607,3093,2793240,6212,2793240
608,3101,2794050,6212,2794050
608,3101,2794050,6212,2794050
608,3101,2795050,6212,2795050
608,3101,2795050,6212,2795050
608,3101,2795520,6212,2795520
608,3101,2795990,6212,2795990
608,3101,2796800,6212,2796800
608,3101,2796800,6212,2796800
608,3101,2797270,6212,2797270
608,3101,2798080,6212,2798080
608,3101,2799080,6212,2799080
608,3101,2800080,6212,2800080
608,3101,2800240,6212,2800240
608,3101,2800710,6212,2800710
609,3103,2801710,6212,2801710
609,3103,2802520,6212,2802520
609,3103,2802520,6212,2802520
609,3103,2802520,6212,2802520
610,3111,2802990,6212,2802990
610,3111,2803800,6212,2803800
610,3111,2804800,6212,2804800
610,3111,2805610,6212,2805610
610,3111,2805610,6212,2805610
610,3111,2805830,6212,2805830
610,3111,2806830,6212,2806830
610,3111,2806830,6212,2806830
610,3111,2806830,6212,2806830
610,3111,2807830,6212,2807830
610,3111,2807830,6212,2807830
610,3111,2807830,6212,2807830
610,3111,2808640,6212,2808640
610,3111,2809640,6212,2809640
610,3111,2809640,6212,2809640
610,3111,2809800,6212,2809800
611,3113,2810800,6212,2810800
612,3115,2811800,6212,2811800
612,3115,2812270,6212,2812270
612,3115,2813270,6212,2813270
612,3115,2814270,6212,2814270
613,3123,2815270,6212,2815270
613,3123,2815270,6212,2815270
613,3123,2815270,6212,2815270
613,3123,2815270,6212,2815270
613,3123,2815270,6212,2815270
613,3123,2815270,6212,2815270
613,3123,2816270,6212,2816270
614,3125,2817080,6212,2817080
614,3125,2817080,6212,2817080
614,3125,2817080,6212,2817080
614,3125,2818080,6212,2818080
614,3125,2819080,6212,2819080
614,3125,2820080,6212,2820080
614,3125,2820890,6212,2820890
614,3125,2821360,6212,2821360
614,3125,2821360,6212,2821360
614,3125,2822360,6212,2822360
614,3125,2823360,6212,2823360
615,3133,2824360,6212,2824360
615,3133,2824830,6212,2824830
615,3133,2824830,6212,2824830
615,3133,2825300,6212,2825300
615,3133,2826300,6212,2826300
615,3133,2827300,6212,2827300
615,3133,2828300,6212,2828300
615,3133,2828620,6212,2828620
615,3133,2828620,6212,2828620
615,3133,2828620,6212,2828620
616,3137,2829620,6212,2829620
616,3137,2830430,6212,2830430
616,3137,2831430,6212,2831430
616,3137,2831430,6212,2831430
616,3137,2832430,6212,2832430
616,3137,2832900,6212,2832900
616,3137,2833900,6212,2833900
616,3137,2834710,6212,2834710
616,3137,2835180,6212,2835180
617,3145,2835730,6212,2835730
617,3145,2836730,6212,2836730
617,3145,2837730,6212,2837730
617,3145,2838730,6212,2838730
617,3145,2838730,6212,2838730
617,3145,2839200,6212,2839200
617,3145,2840010,6212,2840010
617,3145,2841010,6212,2841010
617,3145,2842010,6212,2842010
617,3145,2842330,6212,2842330
617,3145,2842330,6212,2842330
617,3145,2842330,6212,2842330
618,3153,2843330,6212,2843330
618,3153,2843920,6212,2843920
618,3153,2844920,6212,2844920
618,3153,2845570,6212,2845570
618,3153,2845680,6212,2845680
618,3153,2846680,6212,2846680
618,3153,2847680,6212,2847680
618,3153,2848150,6212,2848150
619,3161,2849150,6212,2849150
619,3161,2850150,6212,2850150
619,3161,2850620,6212,2850620
619,3161,2851620,6212,2851620
619,3161,2852620,6212,2852620
619,3161,2853430,6212,2853430
619,3161,2854080,6212,2854080
619,3161,2855080,6212,2855080
619,3161,2856080,6212,2856080
620,3163,2857080,6212,2857080
620,3163,2857080,6212,2857080
620,3163,2858080,6212,2858080
621,3171,2859080,6212,2859080
621,3171,2859080,6212,2859080
621,3171,2859080,6212,2859080
621,3171,2860080,6212,2860080
621,3171,2860300,6212,2860300
621,3171,2861300,6212,2861300
621,3171,2862300,6212,2862300
621,3171,2862300,6212,2862300
621,3171,2862950,6212,2862950
621,3171,2862950,6212,2862950
621,3171,2863950,6212,2863950
621,3171,2863950,6212,2863950
622,3173,2864950,6212,2864950
622,3173,2865420,6212,2865420
622,3173,2865890,6212,2865890
622,3173,2865890,6212,2865890
622,3173,2865890,6212,2865890
622,3173,2866890,6212,2866890
622,3173,2867890,6212,2867890
622,3173,2868890,6212,2868890
623,3181,2869890,6212,2869890
623,3181,2870050,6212,2870050
623,3181,2870860,6212,2870860
623,3181,2870860,6212,2870860
623,3181,2871670,6212,2871670
623,3181,2872220,6212,2872220
623,3181,2873030,6212,2873030
623,3181,2873840,6212,2873840
623,3181,2874840,6212,2874840
623,3181,2875070,6212,2875070
623,3181,2875070,6212,2875070
623,3181,2876070,6212,2876070
623,3181,2877070,6212,2877070
623,3181,2877540,6212,2877540
624,3189,2878540,6212,2878540
624,3189,2878540,6212,2878540
624,3189,2879540,6212,2879540
624,3189,2880540,6212,2880540
624,3189,2881350,6212,2881350
624,3189,2882350,6212,2882350
624,3189,2882900,6212,2882900
624,3189,2882900,6212,2882900
624,3189,2883370,6212,2883370
624,3189,2884180,6212,2884180
625,3197,2884730,6212,2884730
625,3197,2884730,6212,2884730
625,3197,2885380,6212,2885380
625,3197,2886380,6212,2886380
625,3197,2887380,6212,2887380
625,3197,2887380,6212,2887380
625,3197,2888190,6212,2888190
625,3197,2889000,6212,2889000
625,3197,2889000,6212,2889000
625,3197,2890000,6212,2890000
625,3197,2891000,6212,2891000
626,3205,2891550,6212,2891550
626,3205,2892550,6212,2892550
626,3205,2892550,6212,2892550
626,3205,2893360,6212,2893360
626,3205,2894360,6212,2894360
626,3205,2895170,6212,2895170
626,3205,2895640,6212,2895640
626,3205,2896640,6212,2896640
626,3205,2896640,6212,2896640
626,3205,2897450,6212,2897450
626,3205,2897450,6212,2897450
626,3205,2897930,6212,2897930
627,3213,2898930,6212,2898930
627,3213,2899930,6212,2899930
627,3213,2900930,6212,2900930
627,3213,2901930,6212,2901930
627,3213,2901930,6212,2901930
627,3213,2902930,6212,2902930
627,3213,2902930,6212,2902930
628,3215,2903930,6212,2903930
628,3215,2904400,6212,2904400
628,3215,2905400,6212,2905400
628,3215,2905870,6212,2905870
629,3223,2906870,6212,2906870
629,3223,2907870,6212,2907870
