ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
32,83,46010,6212,46010
33,85,47010,6212,47010
34,86,47480,6212,47480
35,88,48290,6212,48290
35,88,49290,6212,49290
36,90,50290,6212,50290
36,90,51100,6212,51100
36,90,51100,6212,51100
36,90,52100,6212,52100
36,90,53100,6212,53100
37,92,53910,6212,53910
38,100,57910,6212,57910
38,100,57910,6212,57910
38,100,58720,6212,58720
39,102,58720,6212,58720
39,102,59530,6212,59530
39,102,60530,6212,60530
40,104,61530,6212,61530
40,104,61530,6212,61530
40,104,62340,6212,62340
40,104,63340,6212,63340
40,104,64340,6212,64340
40,104,65340,6212,65340
40,104,66340,6212,66340
40,104,66990,6212,66990
41,106,67800,6212,67800
41,106,68800,6212,68800
41,106,69800,6212,69800
41,106,70270,6212,70270
41,106,70590,6212,70590
41,106,70590,6212,70590
41,106,71400,6212,71400
42,108,72210,6212,72210
42,108,72760,6212,72760
42,108,73570,6212,73570
42,108,73570,6212,73570
42,108,73570,6212,73570
43,110,74570,6212,74570
43,110,75570,6212,75570
43,110,76570,6212,76570
43,110,77380,6212,77380
43,110,78380,6212,78380
43,110,78850,6212,78850
43,110,79850,6212,79850
44,118,80850,6212,80850
45,126,81660,6212,81660
45,126,82660,6212,82660
45,126,83660,6212,83660
45,126,84660,6212,84660
45,126,84660,6212,84660
45,126,84660,6212,84660
45,126,84660,6212,84660
45,126,84660,6212,84660
45,126,85660,6212,85660
46,128,86660,6212,86660
46,128,87660,6212,87660
46,128,88470,6212,88470
46,128,88470,6212,88470
46,128,88470,6212,88470
46,128,89470,6212,89470
46,128,89470,6212,89470
46,128,89470,6212,89470
46,128,89470,6212,89470
46,128,90120,6212,90120
46,128,90930,6212,90930
46,128,90930,6212,90930
47,136,91930,6212,91930
47,136,92930,6212,92930
48,138,93400,6212,93400
48,138,94400,6212,94400
48,138,95400,6212,95400
48,138,96210,6212,96210
48,138,97210,6212,97210
48,138,98210,6212,98210
48,138,98210,6212,98210
48,138,98860,6212,98860
48,138,99860,6212,99860
48,138,99860,6212,99860
49,140,100510,6212,100510
49,140,100980,6212,100980
49,140,101980,6212,101980
49,140,102790,6212,102790
49,140,103600,6212,103600
49,140,104600,6212,104600
49,140,105410,6212,105410
49,140,106410,6212,106410
49,140,106880,6212,106880
50,142,107880,6212,107880
50,142,108880,6212,108880
51,150,109690,6212,109690
51,150,110690,6212,110690
51,150,111010,6212,111010
51,150,111560,6212,111560
51,150,112560,6212,112560
51,150,113560,6212,113560
51,150,114020,6212,114020
52,152,115020,6212,115020
52,152,115830,6212,115830
52,152,116830,6212,116830
52,152,117830,6212,117830
52,152,118150,6212,118150
52,152,119150,6212,119150
52,152,119470,6212,119470
52,152,120470,6212,120470
52,152,120790,6212,120790
52,152,120790,6212,120790
52,152,121790,6212,121790
52,152,121790,6212,121790
53,154,122790,6212,122790
54,162,123790,6212,123790
55,164,124600,6212,124600
55,164,125600,6212,125600
55,164,125600,6212,125600
55,164,126600,6212,126600
55,164,127070,6212,127070
55,164,127880,6212,127880
55,164,128880,6212,128880
55,164,129530,6212,129530
55,164,129530,6212,129530
55,164,129530,6212,129530
55,164,129760,6212,129760
55,164,130080,6212,130080
55,164,130400,6212,130400
55,164,131210,6212,131210
56,172,132210,6212,132210
56,172,133020,6212,133020
56,172,133020,6212,133020
56,172,133020,6212,133020
56,172,134020,6212,134020
57,180,134830,6212,134830
57,180,134830,6212,134830
57,180,134830,6212,134830
57,180,135640,6212,135640
57,180,135960,6212,135960
58,182,136960,6212,136960
58,182,137960,6212,137960
58,182,138960,6212,138960
58,182,139610,6212,139610
58,182,140610,6212,140610
59,184,141420,6212,141420
59,184,141420,6212,141420
59,184,142420,6212,142420
60,192,143420,6212,143420
60,192,144420,6212,144420
60,192,145230,6212,145230
60,192,145600,6212,145600
60,192,146070,6212,146070
60,192,147070,6212,147070
60,192,147540,6212,147540
60,192,148540,6212,148540
60,192,149540,6212,149540
60,192,150010,6212,150010
61,200,151010,6212,151010
61,200,151820,6212,151820
61,200,152630,6212,152630
62,202,153630,6212,153630
62,202,153630,6212,153630
62,202,154630,6212,154630
62,202,155100,6212,155100
62,202,156100,6212,156100
62,202,156570,6212,156570
62,202,156940,6212,156940
62,202,157940,6212,157940
62,202,158750,6212,158750
63,210,159560,6212,159560
64,212,160020,6212,160020
64,212,160830,6212,160830
65,220,161480,6212,161480
65,220,161710,6212,161710
65,220,161710,6212,161710
65,220,161710,6212,161710
65,220,161710,6212,161710
65,220,162710,6212,162710
65,220,163520,6212,163520
66,228,167520,6212,167520
66,228,168520,6212,168520
66,228,169520,6212,169520
66,228,170520,6212,170520
67,230,171520,6212,171520
67,230,172520,6212,172520
67,230,172990,6212,172990
67,230,173990,6212,173990
67,230,174990,6212,174990
67,230,175460,6212,175460
68,232,176460,6212,176460
68,232,177460,6212,177460
68,232,178270,6212,178270
68,232,179270,6212,179270
68,232,179740,6212,179740
68,232,180740,6212,180740
69,240,181740,6212,181740
69,240,182740,6212,182740
69,240,183740,6212,183740
69,240,184740,6212,184740
69,240,185200,6212,185200
70,242,186200,6212,186200
70,242,186200,6212,186200
70,242,187200,6212,187200
70,242,188200,6212,188200
70,242,189200,6212,189200
70,242,189520,6212,189520
70,242,190330,6212,190330
70,242,191140,6212,191140
70,242,191690,6212,191690
70,242,192160,6212,192160
70,242,192160,6212,192160
70,242,192390,6212,192390
71,250,192860,6212,192860
71,250,193080,6212,193080
72,252,194080,6212,194080
72,252,194890,6212,194890
72,252,195890,6212,195890
72,252,196700,6212,196700
72,252,196700,6212,196700
72,252,197170,6212,197170
72,252,198170,6212,198170
72,252,199170,6212,199170
72,252,199980,6212,199980
73,260,200980,6212,200980
73,260,201980,6212,201980
73,260,202450,6212,202450
74,268,203450,6212,203450
74,268,204260,6212,204260
75,270,205260,6212,205260
75,270,205730,6212,205730
75,270,205730,6212,205730
75,270,206540,6212,206540
75,270,207350,6212,207350
75,270,207350,6212,207350
75,270,208350,6212,208350
75,270,209350,6212,209350
75,270,209580,6212,209580
76,278,211580,6212,211580
76,278,211580,6212,211580
76,278,212390,6212,212390
76,278,212390,6212,212390
76,278,213390,6212,213390
76,278,214390,6212,214390
76,278,215200,6212,215200
76,278,216200,6212,216200
76,278,217200,6212,217200
76,278,218200,6212,218200
76,278,219010,6212,219010
76,278,219330,6212,219330
76,278,220140,6212,220140
77,280,221140,6212,221140
77,280,222140,6212,222140
77,280,222140,6212,222140
77,280,223140,6212,223140
78,282,223790,6212,223790
78,282,223790,6212,223790
78,282,224790,6212,224790
78,282,226790,6212,226790
78,282,227020,6212,227020
78,282,227490,6212,227490
78,282,228490,6212,228490
78,282,229300,6212,229300
78,282,230300,6212,230300
79,290,231300,6212,231300
79,290,232300,6212,232300
80,292,233110,6212,233110
80,292,233110,6212,233110
80,292,233920,6212,233920
80,292,234510,6212,234510
80,292,234830,6212,234830
81,296,235830,6212,235830
81,296,235830,6212,235830
81,296,235830,6212,235830
81,296,236300,6212,236300
81,296,237110,6212,237110
81,296,237110,6212,237110
81,296,238110,6212,238110
81,296,238340,6212,238340
81,296,239340,6212,239340
81,296,240340,6212,240340
81,296,241340,6212,241340
81,296,241340,6212,241340
81,296,241660,6212,241660
82,300,242130,6212,242130
82,300,243130,6212,243130
82,300,243130,6212,243130
83,302,243780,6212,243780
83,302,244590,6212,244590
84,310,252590,6212,252590
85,314,253590,6212,253590
86,318,254590,6212,254590
86,318,255590,6212,255590
87,320,256240,6212,256240
88,322,257240,6212,257240
88,322,257710,6212,257710
88,322,258710,6212,258710
88,322,259710,6212,259710
89,330,260710,6212,260710
89,330,261710,6212,261710
89,330,262710,6212,262710
89,330,262940,6212,262940
90,332,263940,6212,263940
91,336,264940,6212,264940
91,336,265750,6212,265750
91,336,266560,6212,266560
91,336,267030,6212,267030
92,344,268030,6212,268030
92,344,269030,6212,269030
92,344,270030,6212,270030
93,352,271030,6212,271030
93,352,271030,6212,271030
93,352,271580,6212,271580
93,352,272050,6212,272050
94,354,272700,6212,272700
94,354,272700,6212,272700
94,354,273700,6212,273700
94,354,274700,6212,274700
94,354,275510,6212,275510
94,354,275980,6212,275980
95,358,276980,6212,276980
95,358,277980,6212,277980
95,358,278980,6212,278980
95,358,279790,6212,279790
95,358,280790,6212,280790
96,366,288790,6212,288790
96,366,289600,6212,289600
97,368,290600,6212,290600
97,368,291150,6212,291150
98,370,292150,6212,292150
98,370,293150,6212,293150
98,370,293620,6212,293620
99,372,294620,6212,294620
99,372,295430,6212,295430
100,374,296080,6212,296080
100,374,297080,6212,297080
101,376,298080,6212,298080
101,376,299080,6212,299080
102,378,300080,6212,300080
102,378,301080,6212,301080
103,386,302080,6212,302080
104,388,303080,6212,303080
104,388,304080,6212,304080
104,388,304550,6212,304550
105,390,305550,6212,305550
105,390,305550,6212,305550
105,390,306550,6212,306550
105,390,306550,6212,306550
106,394,307550,6212,307550
106,394,308550,6212,308550
106,394,308550,6212,308550
107,396,309550,6212,309550
107,396,309780,6212,309780
107,396,310780,6212,310780
107,396,311780,6212,311780
107,396,311780,6212,311780
107,396,311780,6212,311780
107,396,312240,6212,312240
107,396,313240,6212,313240
107,396,314050,6212,314050
107,396,314050,6212,314050
107,396,315050,6212,315050
107,396,315270,6212,315270
108,398,316270,6212,316270
108,398,317080,6212,317080
109,400,318080,6212,318080
110,402,318540,6212,318540
110,402,319350,6212,319350
110,402,320160,6212,320160
110,402,320810,6212,320810
111,410,321810,6212,321810
111,410,322040,6212,322040
111,410,323040,6212,323040
111,410,324040,6212,324040
111,410,325040,6212,325040
112,412,326040,6212,326040
112,412,326510,6212,326510
113,414,326980,6212,326980
113,414,327980,6212,327980
114,416,328980,6212,328980
114,416,329980,6212,329980
115,420,330980,6212,330980
115,420,331300,6212,331300
116,424,332300,6212,332300
116,424,333110,6212,333110
116,424,333920,6212,333920
116,424,334920,6212,334920
117,426,335920,6212,335920
117,426,336920,6212,336920
117,426,337730,6212,337730
117,426,338540,6212,338540
117,426,339540,6212,339540
117,426,340010,6212,340010
118,428,341010,6212,341010
118,428,341010,6212,341010
118,428,341010,6212,341010
118,428,342010,6212,342010
118,428,342010,6212,342010
119,432,343010,6212,343010
119,432,343010,6212,343010
120,434,343820,6212,343820
121,436,344820,6212,344820
121,436,345050,6212,345050
121,436,346050,6212,346050
122,438,346860,6212,346860
122,438,347670,6212,347670
122,438,347670,6212,347670
122,438,348670,6212,348670
122,438,349020,6212,349020
123,440,350020,6212,350020
123,440,351020,6212,351020
123,440,351020,6212,351020
123,440,351340,6212,351340
123,440,352340,6212,352340
124,442,353340,6212,353340
124,442,353340,6212,353340
125,450,354340,6212,354340
126,452,355340,6212,355340
126,452,356150,6212,356150
126,452,357150,6212,357150
126,452,357150,6212,357150
126,452,358150,6212,358150
127,456,359150,6212,359150
128,458,360150,6212,360150
128,458,360620,6212,360620
128,458,361620,6212,361620
129,460,362620,6212,362620
130,462,363430,6212,363430
130,462,364240,6212,364240
130,462,365240,6212,365240
130,462,365240,6212,365240
130,462,365240,6212,365240
131,464,366240,6212,366240
131,464,366470,6212,366470
131,464,367470,6212,367470
132,472,368470,6212,368470
132,472,369280,6212,369280
132,472,369930,6212,369930
132,472,369930,6212,369930
133,474,370930,6212,370930
133,474,371930,6212,371930
134,476,372390,6212,372390
134,476,373200,6212,373200
134,476,374200,6212,374200
135,478,375200,6212,375200
136,486,376200,6212,376200
136,486,377200,6212,377200
136,486,378010,6212,378010
136,486,378010,6212,378010
136,486,379010,6212,379010
137,488,380010,6212,380010
137,488,381010,6212,381010
137,488,381480,6212,381480
137,488,382480,6212,382480
138,490,383480,6212,383480
138,490,383480,6212,383480
138,490,384480,6212,384480
138,490,385290,6212,385290
138,490,385520,6212,385520
138,490,386520,6212,386520
139,492,387520,6212,387520
139,492,388520,6212,388520
139,492,389520,6212,389520
140,494,389990,6212,389990
140,494,390990,6212,390990
140,494,391990,6212,391990
140,494,392990,6212,392990
141,496,393990,6212,393990
141,496,394800,6212,394800
141,496,395800,6212,395800
142,500,396800,6212,396800
142,500,397800,6212,397800
142,500,398030,6212,398030
142,500,398030,6212,398030
142,500,399030,6212,399030
142,500,399840,6212,399840
142,500,400840,6212,400840
142,500,401840,6212,401840
142,500,402160,6212,402160
143,504,403160,6212,403160
143,504,403160,6212,403160
144,506,404160,6212,404160
144,506,404970,6212,404970
144,506,405520,6212,405520
144,506,405520,6212,405520
144,506,405680,6212,405680
144,506,406000,6212,406000
144,506,406810,6212,406810
144,506,407280,6212,407280
144,506,408280,6212,408280
144,506,409090,6212,409090
144,506,409560,6212,409560
144,506,410020,6212,410020
145,508,411020,6212,411020
145,508,412020,6212,412020
146,510,413020,6212,413020
146,510,413240,6212,413240
146,510,413240,6212,413240
146,510,414240,6212,414240
147,518,422240,6212,422240
148,522,423240,6212,423240
148,522,424050,6212,424050
148,522,424050,6212,424050
149,526,425050,6212,425050
150,528,426050,6212,426050
150,528,426270,6212,426270
150,528,426920,6212,426920
151,530,427920,6212,427920
151,530,428920,6212,428920
152,532,429920,6212,429920
152,532,430570,6212,430570
152,532,431380,6212,431380
152,532,432380,6212,432380
153,534,433030,6212,433030
153,534,433500,6212,433500
153,534,433500,6212,433500
154,536,434310,6212,434310
154,536,434780,6212,434780
154,536,435250,6212,435250
155,538,435720,6212,435720
155,538,436190,6212,436190
156,540,437000,6212,437000
156,540,438000,6212,438000
156,540,438320,6212,438320
156,540,439320,6212,439320
157,542,440130,6212,440130
157,542,440600,6212,440600
158,544,441600,6212,441600
158,544,441920,6212,441920
159,546,442730,6212,442730
159,546,442890,6212,442890
159,546,443890,6212,443890
159,546,444540,6212,444540
159,546,444540,6212,444540
159,546,445540,6212,445540
160,548,446010,6212,446010
160,548,447010,6212,447010
160,548,447330,6212,447330
161,550,448330,6212,448330
162,558,449330,6212,449330
162,558,449700,6212,449700
162,558,450700,6212,450700
162,558,451700,6212,451700
162,558,452700,6212,452700
162,558,453700,6212,453700
162,558,454700,6212,454700
163,566,455700,6212,455700
163,566,456700,6212,456700
163,566,456700,6212,456700
163,566,456700,6212,456700
163,566,456930,6212,456930
163,566,457930,6212,457930
163,566,457930,6212,457930
163,566,458250,6212,458250
163,566,458720,6212,458720
164,574,459720,6212,459720
164,574,460720,6212,460720
164,574,461720,6212,461720
164,574,462530,6212,462530
164,574,463340,6212,463340
164,574,463820,6212,463820
164,574,464820,6212,464820
165,576,465820,6212,465820
165,576,466820,6212,466820
165,576,466820,6212,466820
166,578,467820,6212,467820
166,578,468820,6212,468820
167,582,469630,6212,469630
168,586,470630,6212,470630
168,586,471100,6212,471100
168,586,472100,6212,472100
168,586,472910,6212,472910
169,590,473720,6212,473720
169,590,474720,6212,474720
169,590,475720,6212,475720
169,590,476720,6212,476720
169,590,477530,6212,477530
169,590,477760,6212,477760
170,592,478760,6212,478760
171,600,478760,6212,478760
171,600,479760,6212,479760
171,600,479980,6212,479980
171,600,480450,6212,480450
172,604,481260,6212,481260
173,606,482260,6212,482260
173,606,483260,6212,483260
174,608,484260,6212,484260
174,608,485070,6212,485070
174,608,485660,6212,485660
174,608,486660,6212,486660
175,616,494660,6212,494660
175,616,495210,6212,495210
176,620,496020,6212,496020
176,620,496020,6212,496020
177,622,497020,6212,497020
177,622,498020,6212,498020
177,622,498020,6212,498020
178,624,499020,6212,499020
178,624,500020,6212,500020
178,624,500250,6212,500250
178,624,501250,6212,501250
178,624,501410,6212,501410
178,624,502410,6212,502410
178,624,503410,6212,503410
179,626,504410,6212,504410
179,626,504880,6212,504880
179,626,505350,6212,505350
179,626,505820,6212,505820
179,626,506820,6212,506820
179,626,507630,6212,507630
180,628,508630,6212,508630
180,628,509630,6212,509630
181,630,509950,6212,509950
181,630,510760,6212,510760
181,630,511080,6212,511080
182,632,511550,6212,511550
183,636,512360,6212,512360
184,638,512830,6212,512830
184,638,513830,6212,513830
184,638,514300,6212,514300
185,646,514300,6212,514300
185,646,514620,6212,514620
186,648,515620,6212,515620
186,648,516620,6212,516620
186,648,517430,6212,517430
186,648,518430,6212,518430
186,648,518900,6212,518900
186,648,519220,6212,519220
186,648,519690,6212,519690
186,648,520500,6212,520500
186,648,520970,6212,520970
186,648,521970,6212,521970
187,656,522970,6212,522970
187,656,523970,6212,523970
187,656,523970,6212,523970
187,656,524620,6212,524620
187,656,525620,6212,525620
188,660,526430,6212,526430
188,660,526430,6212,526430
188,660,527240,6212,527240
188,660,528240,6212,528240
188,660,529240,6212,529240
188,660,529710,6212,529710
188,660,529710,6212,529710
188,660,529710,6212,529710
189,662,530710,6212,530710
189,662,531710,6212,531710
190,664,532710,6212,532710
190,664,533710,6212,533710
191,666,534710,6212,534710
191,666,535030,6212,535030
191,666,536030,6212,536030
192,674,537030,6212,537030
193,682,537030,6212,537030
193,682,537030,6212,537030
193,682,538030,6212,538030
193,682,539030,6212,539030
193,682,539500,6212,539500
194,684,540500,6212,540500
194,684,540500,6212,540500
194,684,541150,6212,541150
194,684,542150,6212,542150
194,684,542620,6212,542620
194,684,542620,6212,542620
194,684,542730,6212,542730
194,684,543200,6212,543200
195,686,544200,6212,544200
195,686,544200,6212,544200
195,686,545200,6212,545200
195,686,546200,6212,546200
195,686,547200,6212,547200
196,688,548200,6212,548200
196,688,549200,6212,549200
196,688,550200,6212,550200
197,690,551200,6212,551200
197,690,551430,6212,551430
197,690,552430,6212,552430
198,692,553430,6212,553430
199,696,554240,6212,554240
199,696,555240,6212,555240
200,698,556240,6212,556240
200,698,556700,6212,556700
200,698,557700,6212,557700
200,698,558160,6212,558160
200,698,559160,6212,559160
200,698,559970,6212,559970
200,698,559970,6212,559970
200,698,560970,6212,560970
201,700,561970,6212,561970
201,700,562970,6212,562970
202,704,563780,6212,563780
202,704,564370,6212,564370
202,704,564840,6212,564840
203,706,565840,6212,565840
204,714,569840,6212,569840
204,714,569840,6212,569840
204,714,570310,6212,570310
204,714,570310,6212,570310
204,714,570630,6212,570630
204,714,571440,6212,571440
205,716,572440,6212,572440
205,716,573440,6212,573440
206,724,573440,6212,573440
207,726,574440,6212,574440
207,726,574670,6212,574670
207,726,575670,6212,575670
208,728,576670,6212,576670
208,728,577670,6212,577670
208,728,577670,6212,577670
209,730,578670,6212,578670
209,730,579140,6212,579140
209,730,579790,6212,579790
210,732,580790,6212,580790
210,732,581790,6212,581790
210,732,581790,6212,581790
210,732,582790,6212,582790
210,732,583260,6212,583260
211,734,583580,6212,583580
211,734,584390,6212,584390
212,738,585200,6212,585200
213,740,585670,6212,585670
213,740,586670,6212,586670
213,740,586670,6212,586670
214,744,587670,6212,587670
214,744,588670,6212,588670
214,744,589670,6212,589670
214,744,590670,6212,590670
214,744,590890,6212,590890
215,746,591890,6212,591890
215,746,592890,6212,592890
216,748,593890,6212,593890
216,748,594700,6212,594700
216,748,594700,6212,594700
216,748,595160,6212,595160
216,748,595380,6212,595380
216,748,596380,6212,596380
216,748,597380,6212,597380
216,748,597850,6212,597850
216,748,598850,6212,598850
216,748,599850,6212,599850
217,750,600850,6212,600850
218,758,608850,6212,608850
218,758,609170,6212,609170
218,758,609720,6212,609720
218,758,610720,6212,610720
218,758,610720,6212,610720
218,758,611720,6212,611720
218,758,612530,6212,612530
218,758,613000,6212,613000
219,762,613810,6212,613810
220,764,614810,6212,614810
220,764,615030,6212,615030
220,764,616030,6212,616030
220,764,616500,6212,616500
220,764,617310,6212,617310
221,766,618310,6212,618310
222,768,619120,6212,619120
222,768,619440,6212,619440
222,768,619440,6212,619440
222,768,620250,6212,620250
223,772,621060,6212,621060
224,780,621060,6212,621060
224,780,621060,6212,621060
224,780,621870,6212,621870
224,780,622870,6212,622870
225,784,623680,6212,623680
225,784,624000,6212,624000
225,784,624810,6212,624810
226,786,625810,6212,625810
227,790,626620,6212,626620
227,790,627620,6212,627620
228,792,628620,6212,628620
228,792,628940,6212,628940
228,792,629940,6212,629940
229,794,630400,6212,630400
229,794,631400,6212,631400
229,794,632210,6212,632210
230,796,633210,6212,633210
230,796,634210,6212,634210
230,796,635210,6212,635210
230,796,635210,6212,635210
231,800,636020,6212,636020
232,808,637020,6212,637020
232,808,637020,6212,637020
232,808,638020,6212,638020
232,808,638830,6212,638830
233,810,639830,6212,639830
233,810,640830,6212,640830
233,810,641830,6212,641830
234,814,642640,6212,642640
234,814,643450,6212,643450
234,814,643670,6212,643670
234,814,644670,6212,644670
234,814,645130,6212,645130
234,814,645940,6212,645940
234,814,646940,6212,646940
235,816,647940,6212,647940
235,816,648940,6212,648940
236,818,649940,6212,649940
236,818,650940,6212,650940
237,820,651940,6212,651940
238,828,651940,6212,651940
238,828,651940,6212,651940
238,828,652940,6212,652940
239,830,653940,6212,653940
239,830,654940,6212,654940
240,832,655940,6212,655940
240,832,656940,6212,656940
241,840,656940,6212,656940
241,840,656940,6212,656940
242,842,657940,6212,657940
242,842,658750,6212,658750
243,844,659750,6212,659750
244,848,660560,6212,660560
244,848,660560,6212,660560
244,848,661560,6212,661560
245,850,662560,6212,662560
245,850,663560,6212,663560
246,852,664560,6212,664560
246,852,664560,6212,664560
246,852,665560,6212,665560
246,852,666370,6212,666370
247,854,667370,6212,667370
247,854,668370,6212,668370
248,856,669370,6212,669370
248,856,670370,6212,670370
249,858,671370,6212,671370
249,858,672020,6212,672020
250,860,673020,6212,673020
250,860,674020,6212,674020
251,862,675020,6212,675020
252,866,675830,6212,675830
252,866,676830,6212,676830
252,866,677150,6212,677150
253,868,678150,6212,678150
253,868,679150,6212,679150
254,870,680150,6212,680150
254,870,680150,6212,680150
254,870,681150,6212,681150
254,870,682150,6212,682150
254,870,683150,6212,683150
254,870,684150,6212,684150
254,870,685150,6212,685150
255,872,685960,6212,685960
255,872,685960,6212,685960
255,872,685960,6212,685960
255,872,686960,6212,686960
255,872,687610,6212,687610
255,872,688610,6212,688610
255,872,689610,6212,689610
255,872,690200,6212,690200
255,872,690200,6212,690200
255,872,690430,6212,690430
255,872,691430,6212,691430
255,872,691890,6212,691890
255,872,692890,6212,692890
255,872,692890,6212,692890
255,872,693890,6212,693890
255,872,694260,6212,694260
255,872,695260,6212,695260
256,876,696070,6212,696070
256,876,697070,6212,697070
257,878,698070,6212,698070
257,878,699070,6212,699070
257,878,699540,6212,699540
257,878,700540,6212,700540
257,878,701540,6212,701540
257,878,702540,6212,702540
257,878,703540,6212,703540
258,886,704540,6212,704540
258,886,705540,6212,705540
258,886,705540,6212,705540
258,886,706000,6212,706000
258,886,707000,6212,707000
258,886,707000,6212,707000
258,886,708000,6212,708000
258,886,709000,6212,709000
258,886,709000,6212,709000
258,886,709000,6212,709000
258,886,710000,6212,710000
258,886,710000,6212,710000
259,894,711000,6212,711000
259,894,711000,6212,711000
259,894,711160,6212,711160
260,902,712160,6212,712160
260,902,712970,6212,712970
260,902,713970,6212,713970
260,902,713970,6212,713970
260,902,714970,6212,714970
260,902,715970,6212,715970
260,902,716620,6212,716620
260,902,716990,6212,716990
260,902,717220,6212,717220
261,904,718220,6212,718220
262,906,719030,6212,719030
262,906,719250,6212,719250
262,906,719720,6212,719720
262,906,720270,6212,720270
262,906,721270,6212,721270
262,906,722270,6212,722270
262,906,723270,6212,723270
262,906,723590,6212,723590
262,906,723590,6212,723590
262,906,724590,6212,724590
262,906,725060,6212,725060
263,908,725870,6212,725870
263,908,726870,6212,726870
263,908,727340,6212,727340
264,910,728150,6212,728150
264,910,729150,6212,729150
264,910,729620,6212,729620
265,918,730620,6212,730620
265,918,730780,6212,730780
266,920,731590,6212,731590
266,920,732400,6212,732400
266,920,732400,6212,732400
266,920,733400,6212,733400
266,920,734400,6212,734400
266,920,735400,6212,735400
266,920,736400,6212,736400
267,928,737400,6212,737400
267,928,738400,6212,738400
267,928,739400,6212,739400
267,928,740400,6212,740400
268,930,741210,6212,741210
269,932,742210,6212,742210
269,932,743210,6212,743210
269,932,744210,6212,744210
270,940,745210,6212,745210
270,940,746210,6212,746210
270,940,747210,6212,747210
270,940,747670,6212,747670
271,942,748480,6212,748480
271,942,749480,6212,749480
271,942,749480,6212,749480
271,942,750070,6212,750070
271,942,751070,6212,751070
272,950,752070,6212,752070
272,950,753070,6212,753070
272,950,754070,6212,754070
273,952,754880,6212,754880
273,952,755880,6212,755880
