ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
417,2104,1985570,6212,1985570
417,2104,1986570,6212,1986570
417,2104,1986570,6212,1986570
418,2112,1987220,6212,1987220
418,2112,1988220,6212,1988220
418,2112,1988220,6212,1988220
418,2112,1988220,6212,1988220
418,2112,1989220,6212,1989220
418,2112,1990220,6212,1990220
418,2112,1990680,6212,1990680
418,2112,1991680,6212,1991680
418,2112,1992680,6212,1992680
419,2114,1993680,6212,1993680
419,2114,1994680,6212,1994680
419,2114,1995680,6212,1995680
419,2114,1996680,6212,1996680
420,2116,1997680,6212,1997680
420,2116,1998150,6212,1998150
421,2118,1999150,6212,1999150
421,2118,1999800,6212,1999800
421,2118,2000270,6212,2000270
422,2126,2000920,6212,2000920
422,2126,2001920,6212,2001920
422,2126,2002730,6212,2002730
422,2126,2003730,6212,2003730
422,2126,2004200,6212,2004200
422,2126,2004850,6212,2004850
422,2126,2005320,6212,2005320
423,2134,2006320,6212,2006320
423,2134,2007320,6212,2007320
423,2134,2008130,6212,2008130
423,2134,2008600,6212,2008600
423,2134,2009070,6212,2009070
423,2134,2009070,6212,2009070
423,2134,2010070,6212,2010070
423,2134,2010880,6212,2010880
423,2134,2011200,6212,2011200
423,2134,2012010,6212,2012010
423,2134,2012820,6212,2012820
423,2134,2013630,6212,2013630
423,2134,2014630,6212,2014630
423,2134,2014860,6212,2014860
424,2142,2015670,6212,2015670
424,2142,2015670,6212,2015670
424,2142,2016670,6212,2016670
424,2142,2017670,6212,2017670
424,2142,2018670,6212,2018670
425,2144,2019670,6212,2019670
425,2144,2020670,6212,2020670
425,2144,2021670,6212,2021670
426,2146,2022670,6212,2022670
426,2146,2023670,6212,2023670
427,2148,2024670,6212,2024670
427,2148,2025670,6212,2025670
428,2150,2026670,6212,2026670
428,2150,2027670,6212,2027670
429,2152,2028480,6212,2028480
429,2152,2029480,6212,2029480
429,2152,2029480,6212,2029480
430,2154,2030480,6212,2030480
430,2154,2031480,6212,2031480
431,2162,2032480,6212,2032480
431,2162,2033290,6212,2033290
431,2162,2034290,6212,2034290
431,2162,2035290,6212,2035290
431,2162,2036100,6212,2036100
431,2162,2037100,6212,2037100
431,2162,2037910,6212,2037910
431,2162,2038910,6212,2038910
431,2162,2039910,6212,2039910
431,2162,2040910,6212,2040910
431,2162,2041910,6212,2041910
432,2170,2042910,6212,2042910
432,2170,2042910,6212,2042910
432,2170,2043910,6212,2043910
432,2170,2044910,6212,2044910
432,2170,2045910,6212,2045910
432,2170,2046720,6212,2046720
432,2170,2047530,6212,2047530
432,2170,2047990,6212,2047990
432,2170,2048640,6212,2048640
433,2178,2049640,6212,2049640
433,2178,2049800,6212,2049800
433,2178,2049800,6212,2049800
433,2178,2050800,6212,2050800
433,2178,2050960,6212,2050960
433,2178,2051960,6212,2051960
433,2178,2052960,6212,2052960
433,2178,2053960,6212,2053960
434,2180,2054770,6212,2054770
434,2180,2055770,6212,2055770
434,2180,2056770,6212,2056770
434,2180,2057770,6212,2057770
434,2180,2058770,6212,2058770
435,2188,2059580,6212,2059580
435,2188,2060580,6212,2060580
435,2188,2061390,6212,2061390
435,2188,2061860,6212,2061860
435,2188,2062860,6212,2062860
435,2188,2063860,6212,2063860
435,2188,2064180,6212,2064180
435,2188,2064650,6212,2064650
435,2188,2065650,6212,2065650
435,2188,2066460,6212,2066460
436,2196,2067460,6212,2067460
436,2196,2068270,6212,2068270
436,2196,2068270,6212,2068270
436,2196,2069270,6212,2069270
436,2196,2070080,6212,2070080
436,2196,2070550,6212,2070550
436,2196,2071200,6212,2071200
436,2196,2071670,6212,2071670
436,2196,2072670,6212,2072670
436,2196,2073670,6212,2073670
437,2204,2074670,6212,2074670
437,2204,2075140,6212,2075140
437,2204,2075950,6212,2075950
437,2204,2076760,6212,2076760
437,2204,2077230,6212,2077230
437,2204,2077550,6212,2077550
437,2204,2078550,6212,2078550
437,2204,2079550,6212,2079550
437,2204,2079770,6212,2079770
437,2204,2080770,6212,2080770
437,2204,2081420,6212,2081420
438,2212,2082420,6212,2082420
438,2212,2082420,6212,2082420
438,2212,2083420,6212,2083420
438,2212,2084420,6212,2084420
438,2212,2084650,6212,2084650
438,2212,2085460,6212,2085460
438,2212,2085930,6212,2085930
438,2212,2086400,6212,2086400
438,2212,2087400,6212,2087400
439,2214,2088400,6212,2088400
439,2214,2088720,6212,2088720
439,2214,2089720,6212,2089720
439,2214,2090720,6212,2090720
439,2214,2091530,6212,2091530
439,2214,2091850,6212,2091850
440,2216,2092850,6212,2092850
440,2216,2093850,6212,2093850
441,2224,2094080,6212,2094080
441,2224,2094400,6212,2094400
441,2224,2095400,6212,2095400
441,2224,2095400,6212,2095400
441,2224,2096400,6212,2096400
441,2224,2097400,6212,2097400
441,2224,2098050,6212,2098050
441,2224,2098370,6212,2098370
441,2224,2099370,6212,2099370
442,2232,2100370,6212,2100370
442,2232,2101370,6212,2101370
442,2232,2101830,6212,2101830
442,2232,2102830,6212,2102830
442,2232,2103480,6212,2103480
442,2232,2104480,6212,2104480
442,2232,2105480,6212,2105480
442,2232,2106290,6212,2106290
443,2240,2114290,6212,2114290
443,2240,2115290,6212,2115290
443,2240,2116290,6212,2116290
443,2240,2116660,6212,2116660
444,2242,2117660,6212,2117660
444,2242,2118250,6212,2118250
444,2242,2118250,6212,2118250
445,2250,2119060,6212,2119060
445,2250,2120060,6212,2120060
445,2250,2121060,6212,2121060
445,2250,2121870,6212,2121870
445,2250,2122680,6212,2122680
445,2250,2123680,6212,2123680
445,2250,2124490,6212,2124490
445,2250,2125140,6212,2125140
446,2252,2126140,6212,2126140
446,2252,2126140,6212,2126140
446,2252,2126140,6212,2126140
446,2252,2126140,6212,2126140
446,2252,2127140,6212,2127140
447,2254,2128140,6212,2128140
447,2254,2129140,6212,2129140
448,2256,2130140,6212,2130140
448,2256,2131140,6212,2131140
449,2258,2132140,6212,2132140
449,2258,2132140,6212,2132140
449,2258,2132610,6212,2132610
449,2258,2133070,6212,2133070
449,2258,2133070,6212,2133070
450,2266,2134070,6212,2134070
450,2266,2134390,6212,2134390
450,2266,2135040,6212,2135040
450,2266,2136040,6212,2136040
450,2266,2136510,6212,2136510
450,2266,2137510,6212,2137510
450,2266,2137730,6212,2137730
450,2266,2138380,6212,2138380
450,2266,2138700,6212,2138700
450,2266,2139700,6212,2139700
450,2266,2140700,6212,2140700
451,2268,2141700,6212,2141700
451,2268,2142170,6212,2142170
451,2268,2142980,6212,2142980
452,2270,2143980,6212,2143980
452,2270,2144980,6212,2144980
453,2272,2145980,6212,2145980
453,2272,2146450,6212,2146450
453,2272,2146920,6212,2146920
454,2274,2147920,6212,2147920
454,2274,2148920,6212,2148920
455,2276,2149920,6212,2149920
455,2276,2150920,6212,2150920
456,2278,2151920,6212,2151920
457,2280,2152730,6212,2152730
457,2280,2153540,6212,2153540
457,2280,2153860,6212,2153860
457,2280,2154860,6212,2154860
458,2288,2155860,6212,2155860
458,2288,2156330,6212,2156330
459,2290,2157330,6212,2157330
459,2290,2157330,6212,2157330
459,2290,2157440,6212,2157440
459,2290,2158250,6212,2158250
459,2290,2159250,6212,2159250
459,2290,2160060,6212,2160060
459,2290,2161060,6212,2161060
460,2298,2169060,6212,2169060
460,2298,2170060,6212,2170060
460,2298,2170870,6212,2170870
460,2298,2171870,6212,2171870
461,2300,2172870,6212,2172870
461,2300,2173340,6212,2173340
461,2300,2174340,6212,2174340
461,2300,2174340,6212,2174340
462,2302,2175340,6212,2175340
462,2302,2176340,6212,2176340
463,2304,2177340,6212,2177340
464,2306,2178340,6212,2178340
464,2306,2178930,6212,2178930
464,2306,2179930,6212,2179930
465,2308,2180930,6212,2180930
465,2308,2181480,6212,2181480
465,2308,2181480,6212,2181480
466,2316,2182290,6212,2182290
466,2316,2183290,6212,2183290
466,2316,2184100,6212,2184100
466,2316,2184100,6212,2184100
466,2316,2184750,6212,2184750
466,2316,2185750,6212,2185750
466,2316,2186750,6212,2186750
466,2316,2187400,6212,2187400
466,2316,2188400,6212,2188400
467,2324,2189400,6212,2189400
467,2324,2189630,6212,2189630
467,2324,2190180,6212,2190180
467,2324,2191180,6212,2191180
467,2324,2192180,6212,2192180
467,2324,2193180,6212,2193180
467,2324,2194180,6212,2194180
467,2324,2194640,6212,2194640
467,2324,2195640,6212,2195640
467,2324,2195910,6212,2195910
468,2326,2196910,6212,2196910
468,2326,2197370,6212,2197370
468,2326,2198370,6212,2198370
469,2334,2198840,6212,2198840
469,2334,2199840,6212,2199840
469,2334,2200310,6212,2200310
469,2334,2201310,6212,2201310
469,2334,2201960,6212,2201960
469,2334,2202960,6212,2202960
470,2336,2203960,6212,2203960
470,2336,2204960,6212,2204960
470,2336,2205960,6212,2205960
470,2336,2206770,6212,2206770
470,2336,2207580,6212,2207580
471,2338,2208580,6212,2208580
471,2338,2209580,6212,2209580
472,2346,2210390,6212,2210390
472,2346,2211390,6212,2211390
472,2346,2212390,6212,2212390
472,2346,2212390,6212,2212390
472,2346,2212620,6212,2212620
472,2346,2213090,6212,2213090
472,2346,2213900,6212,2213900
472,2346,2214710,6212,2214710
472,2346,2215710,6212,2215710
472,2346,2216710,6212,2216710
473,2350,2217710,6212,2217710
474,2358,2218710,6212,2218710
474,2358,2219710,6212,2219710
474,2358,2220710,6212,2220710
474,2358,2221030,6212,2221030
474,2358,2221030,6212,2221030
474,2358,2221500,6212,2221500
474,2358,2222500,6212,2222500
474,2358,2223310,6212,2223310
474,2358,2224310,6212,2224310
474,2358,2225310,6212,2225310
474,2358,2226120,6212,2226120
474,2358,2226930,6212,2226930
474,2358,2227740,6212,2227740
474,2358,2228110,6212,2228110
474,2358,2228920,6212,2228920
475,2366,2229920,6212,2229920
475,2366,2229920,6212,2229920
475,2366,2230920,6212,2230920
475,2366,2231920,6212,2231920
475,2366,2232920,6212,2232920
475,2366,2233570,6212,2233570
475,2366,2233680,6212,2233680
475,2366,2234680,6212,2234680
475,2366,2235000,6212,2235000
476,2374,2236000,6212,2236000
476,2374,2237000,6212,2237000
476,2374,2237000,6212,2237000
476,2374,2238000,6212,2238000
476,2374,2239000,6212,2239000
476,2374,2239550,6212,2239550
476,2374,2240550,6212,2240550
476,2374,2241550,6212,2241550
476,2374,2242550,6212,2242550
476,2374,2243550,6212,2243550
476,2374,2244550,6212,2244550
477,2376,2245550,6212,2245550
477,2376,2246020,6212,2246020
478,2378,2246830,6212,2246830
478,2378,2247830,6212,2247830
479,2380,2248640,6212,2248640
479,2380,2249110,6212,2249110
479,2380,2249110,6212,2249110
479,2380,2250110,6212,2250110
480,2382,2250660,6212,2250660
480,2382,2251130,6212,2251130
481,2390,2252130,6212,2252130
481,2390,2252940,6212,2252940
481,2390,2253410,6212,2253410
481,2390,2253880,6212,2253880
481,2390,2253880,6212,2253880
481,2390,2254880,6212,2254880
481,2390,2255040,6212,2255040
481,2390,2255510,6212,2255510
481,2390,2255880,6212,2255880
481,2390,2256470,6212,2256470
481,2390,2257280,6212,2257280
481,2390,2258280,6212,2258280
481,2390,2259090,6212,2259090
482,2398,2260090,6212,2260090
482,2398,2260090,6212,2260090
482,2398,2261090,6212,2261090
482,2398,2261560,6212,2261560
482,2398,2262560,6212,2262560
482,2398,2263370,6212,2263370
482,2398,2264370,6212,2264370
482,2398,2265370,6212,2265370
482,2398,2266370,6212,2266370
483,2406,2274370,6212,2274370
484,2408,2275370,6212,2275370
484,2408,2276370,6212,2276370
485,2416,2277370,6212,2277370
485,2416,2277840,6212,2277840
485,2416,2278840,6212,2278840
485,2416,2279160,6212,2279160
485,2416,2279630,6212,2279630
486,2418,2280630,6212,2280630
486,2418,2281100,6212,2281100
486,2418,2282100,6212,2282100
486,2418,2282910,6212,2282910
486,2418,2283910,6212,2283910
486,2418,2284910,6212,2284910
486,2418,2285720,6212,2285720
487,2426,2286720,6212,2286720
487,2426,2287040,6212,2287040
487,2426,2287510,6212,2287510
487,2426,2288320,6212,2288320
487,2426,2289320,6212,2289320
487,2426,2290130,6212,2290130
487,2426,2290500,6212,2290500
487,2426,2290720,6212,2290720
487,2426,2290720,6212,2290720
487,2426,2291720,6212,2291720
487,2426,2292720,6212,2292720
487,2426,2293190,6212,2293190
487,2426,2293780,6212,2293780
488,2428,2294780,6212,2294780
488,2428,2295100,6212,2295100
488,2428,2296100,6212,2296100
489,2436,2297100,6212,2297100
489,2436,2298100,6212,2298100
489,2436,2299100,6212,2299100
489,2436,2300100,6212,2300100
489,2436,2301100,6212,2301100
490,2444,2303100,6212,2303100
490,2444,2303910,6212,2303910
490,2444,2303910,6212,2303910
490,2444,2304380,6212,2304380
490,2444,2305190,6212,2305190
490,2444,2306000,6212,2306000
490,2444,2307000,6212,2307000
490,2444,2308000,6212,2308000
490,2444,2308470,6212,2308470
491,2452,2316470,6212,2316470
491,2452,2317470,6212,2317470
491,2452,2318470,6212,2318470
491,2452,2319470,6212,2319470
492,2454,2320470,6212,2320470
492,2454,2321470,6212,2321470
493,2456,2321940,6212,2321940
493,2456,2322260,6212,2322260
493,2456,2322260,6212,2322260
493,2456,2323070,6212,2323070
493,2456,2323390,6212,2323390
494,2464,2324390,6212,2324390
494,2464,2325390,6212,2325390
494,2464,2326390,6212,2326390
494,2464,2326980,6212,2326980
494,2464,2327630,6212,2327630
494,2464,2328630,6212,2328630
494,2464,2329630,6212,2329630
494,2464,2330630,6212,2330630
495,2466,2331440,6212,2331440
495,2466,2331440,6212,2331440
495,2466,2332250,6212,2332250
495,2466,2332250,6212,2332250
496,2468,2333250,6212,2333250
496,2468,2334250,6212,2334250
497,2476,2335060,6212,2335060
497,2476,2335060,6212,2335060
497,2476,2336060,6212,2336060
497,2476,2336530,6212,2336530
497,2476,2337530,6212,2337530
497,2476,2338530,6212,2338530
497,2476,2338850,6212,2338850
498,2484,2339850,6212,2339850
498,2484,2340850,6212,2340850
498,2484,2340850,6212,2340850
498,2484,2341660,6212,2341660
498,2484,2342470,6212,2342470
498,2484,2343470,6212,2343470
498,2484,2344470,6212,2344470
498,2484,2344940,6212,2344940
498,2484,2345410,6212,2345410
498,2484,2346410,6212,2346410
498,2484,2346730,6212,2346730
498,2484,2347200,6212,2347200
498,2484,2349200,6212,2349200
498,2484,2350200,6212,2350200
499,2492,2351200,6212,2351200
499,2492,2351200,6212,2351200
499,2492,2352200,6212,2352200
499,2492,2353200,6212,2353200
499,2492,2353670,6212,2353670
499,2492,2353670,6212,2353670
499,2492,2354260,6212,2354260
499,2492,2355260,6212,2355260
499,2492,2356260,6212,2356260
499,2492,2357260,6212,2357260
499,2492,2357720,6212,2357720
499,2492,2358530,6212,2358530
500,2500,2359340,6212,2359340
500,2500,2360340,6212,2360340
500,2500,2360340,6212,2360340
500,2500,2361340,6212,2361340
500,2500,2362340,6212,2362340
500,2500,2362660,6212,2362660
500,2500,2362660,6212,2362660
500,2500,2363310,6212,2363310
500,2500,2364310,6212,2364310
500,2500,2364310,6212,2364310
500,2500,2365310,6212,2365310
500,2500,2366310,6212,2366310
501,2508,2367310,6212,2367310
501,2508,2368310,6212,2368310
501,2508,2368960,6212,2368960
501,2508,2369420,6212,2369420
501,2508,2369890,6212,2369890
501,2508,2370210,6212,2370210
501,2508,2371210,6212,2371210
502,2510,2372210,6212,2372210
502,2510,2373210,6212,2373210
502,2510,2374020,6212,2374020
502,2510,2374020,6212,2374020
503,2512,2374670,6212,2374670
503,2512,2375670,6212,2375670
503,2512,2376670,6212,2376670
503,2512,2377480,6212,2377480
504,2514,2378480,6212,2378480
504,2514,2379480,6212,2379480
504,2514,2379480,6212,2379480
505,2516,2380480,6212,2380480
505,2516,2381480,6212,2381480
506,2518,2382130,6212,2382130
506,2518,2383130,6212,2383130
507,2522,2384130,6212,2384130
507,2522,2385130,6212,2385130
508,2530,2386130,6212,2386130
508,2530,2387130,6212,2387130
508,2530,2388130,6212,2388130
508,2530,2389130,6212,2389130
508,2530,2390130,6212,2390130
508,2530,2390940,6212,2390940
508,2530,2391750,6212,2391750
508,2530,2392750,6212,2392750
508,2530,2392980,6212,2392980
508,2530,2392980,6212,2392980
508,2530,2392980,6212,2392980
508,2530,2393300,6212,2393300
508,2530,2393300,6212,2393300
508,2530,2393300,6212,2393300
508,2530,2393780,6212,2393780
508,2530,2394590,6212,2394590
508,2530,2395590,6212,2395590
508,2530,2395590,6212,2395590
509,2538,2396240,6212,2396240
509,2538,2397240,6212,2397240
509,2538,2398050,6212,2398050
509,2538,2399050,6212,2399050
509,2538,2399210,6212,2399210
509,2538,2399320,6212,2399320
509,2538,2399320,6212,2399320
509,2538,2400130,6212,2400130
509,2538,2401130,6212,2401130
509,2538,2401360,6212,2401360
509,2538,2402360,6212,2402360
509,2538,2403360,6212,2403360
510,2546,2404360,6212,2404360
510,2546,2404830,6212,2404830
510,2546,2405830,6212,2405830
510,2546,2406830,6212,2406830
510,2546,2407300,6212,2407300
510,2546,2408300,6212,2408300
511,2554,2409300,6212,2409300
511,2554,2410110,6212,2410110
512,2562,2418110,6212,2418110
512,2562,2419110,6212,2419110
512,2562,2419920,6212,2419920
512,2562,2420920,6212,2420920
512,2562,2421390,6212,2421390
512,2562,2421850,6212,2421850
512,2562,2422850,6212,2422850
512,2562,2423850,6212,2423850
513,2570,2424850,6212,2424850
513,2570,2425330,6212,2425330
513,2570,2426330,6212,2426330
513,2570,2426650,6212,2426650
513,2570,2427460,6212,2427460
513,2570,2428460,6212,2428460
513,2570,2428460,6212,2428460
513,2570,2429460,6212,2429460
513,2570,2430460,6212,2430460
513,2570,2431460,6212,2431460
514,2578,2432460,6212,2432460
514,2578,2432780,6212,2432780
514,2578,2433100,6212,2433100
514,2578,2433100,6212,2433100
514,2578,2433650,6212,2433650
514,2578,2433970,6212,2433970
514,2578,2434970,6212,2434970
514,2578,2434970,6212,2434970
515,2580,2435290,6212,2435290
515,2580,2435610,6212,2435610
515,2580,2436610,6212,2436610
515,2580,2437080,6212,2437080
515,2580,2437730,6212,2437730
515,2580,2438730,6212,2438730
516,2588,2439730,6212,2439730
516,2588,2440730,6212,2440730
516,2588,2441730,6212,2441730
516,2588,2441730,6212,2441730
516,2588,2441730,6212,2441730
516,2588,2442540,6212,2442540
516,2588,2443350,6212,2443350
516,2588,2444160,6212,2444160
516,2588,2444160,6212,2444160
516,2588,2445160,6212,2445160
516,2588,2445160,6212,2445160
516,2588,2446160,6212,2446160
516,2588,2446480,6212,2446480
516,2588,2446950,6212,2446950
516,2588,2447950,6212,2447950
517,2596,2448950,6212,2448950
517,2596,2449500,6212,2449500
517,2596,2450500,6212,2450500
517,2596,2451310,6212,2451310
517,2596,2452310,6212,2452310
517,2596,2453310,6212,2453310
517,2596,2454310,6212,2454310
517,2596,2455120,6212,2455120
517,2596,2455930,6212,2455930
518,2604,2456930,6212,2456930
518,2604,2457930,6212,2457930
518,2604,2458930,6212,2458930
518,2604,2459930,6212,2459930
518,2604,2460930,6212,2460930
518,2604,2461930,6212,2461930
518,2604,2462480,6212,2462480
519,2612,2463480,6212,2463480
519,2612,2464290,6212,2464290
519,2612,2464940,6212,2464940
519,2612,2465260,6212,2465260
519,2612,2466260,6212,2466260
519,2612,2467260,6212,2467260
519,2612,2468260,6212,2468260
519,2612,2469260,6212,2469260
520,2620,2477260,6212,2477260
521,2622,2477730,6212,2477730
521,2622,2478200,6212,2478200
521,2622,2479200,6212,2479200
522,2630,2480200,6212,2480200
522,2630,2481200,6212,2481200
522,2630,2482200,6212,2482200
522,2630,2483200,6212,2483200
522,2630,2484200,6212,2484200
522,2630,2485200,6212,2485200
522,2630,2485670,6212,2485670
522,2630,2485670,6212,2485670
522,2630,2486480,6212,2486480
522,2630,2486480,6212,2486480
522,2630,2487480,6212,2487480
522,2630,2488030,6212,2488030
522,2630,2489030,6212,2489030
522,2630,2490030,6212,2490030
522,2630,2490400,6212,2490400
523,2638,2491400,6212,2491400
523,2638,2491400,6212,2491400
523,2638,2492210,6212,2492210
523,2638,2492530,6212,2492530
523,2638,2493530,6212,2493530
523,2638,2493760,6212,2493760
523,2638,2494760,6212,2494760
523,2638,2495760,6212,2495760
523,2638,2496760,6212,2496760
523,2638,2496760,6212,2496760
523,2638,2497760,6212,2497760
523,2638,2498760,6212,2498760
524,2646,2499760,6212,2499760
524,2646,2500570,6212,2500570
524,2646,2501040,6212,2501040
524,2646,2502040,6212,2502040
524,2646,2503040,6212,2503040
524,2646,2503850,6212,2503850
524,2646,2504850,6212,2504850
524,2646,2505850,6212,2505850
524,2646,2506500,6212,2506500
525,2654,2507310,6212,2507310
525,2654,2507310,6212,2507310
525,2654,2508310,6212,2508310
525,2654,2509310,6212,2509310
525,2654,2510120,6212,2510120
525,2654,2511120,6212,2511120
525,2654,2512120,6212,2512120
525,2654,2512590,6212,2512590
525,2654,2513590,6212,2513590
526,2656,2514400,6212,2514400
526,2656,2515400,6212,2515400
527,2658,2516400,6212,2516400
527,2658,2517400,6212,2517400
528,2666,2518400,6212,2518400
528,2666,2518720,6212,2518720
528,2666,2519720,6212,2519720
529,2674,2527720,6212,2527720
529,2674,2528720,6212,2528720
529,2674,2529720,6212,2529720
529,2674,2530530,6212,2530530
529,2674,2531340,6212,2531340
529,2674,2531660,6212,2531660
529,2674,2532210,6212,2532210
529,2674,2533210,6212,2533210
529,2674,2533530,6212,2533530
530,2676,2534340,6212,2534340
530,2676,2534340,6212,2534340
530,2676,2535340,6212,2535340
531,2684,2535810,6212,2535810
531,2684,2536810,6212,2536810
531,2684,2537620,6212,2537620
531,2684,2538430,6212,2538430
531,2684,2539430,6212,2539430
531,2684,2540080,6212,2540080
531,2684,2540550,6212,2540550
531,2684,2541360,6212,2541360
532,2692,2545360,6212,2545360
532,2692,2546360,6212,2546360
532,2692,2547360,6212,2547360
532,2692,2547680,6212,2547680
532,2692,2548000,6212,2548000
532,2692,2548320,6212,2548320
532,2692,2549320,6212,2549320
532,2692,2550130,6212,2550130
533,2700,2551130,6212,2551130
533,2700,2552130,6212,2552130
533,2700,2552130,6212,2552130
533,2700,2553130,6212,2553130
533,2700,2554130,6212,2554130
533,2700,2555130,6212,2555130
533,2700,2556130,6212,2556130
533,2700,2556940,6212,2556940
533,2700,2556940,6212,2556940
533,2700,2557940,6212,2557940
534,2708,2559940,6212,2559940
534,2708,2560940,6212,2560940
534,2708,2561940,6212,2561940
534,2708,2562410,6212,2562410
534,2708,2562880,6212,2562880
535,2710,2563880,6212,2563880
535,2710,2564530,6212,2564530
535,2710,2565530,6212,2565530
535,2710,2566340,6212,2566340
535,2710,2566800,6212,2566800
535,2710,2567800,6212,2567800
536,2718,2568610,6212,2568610
536,2718,2569080,6212,2569080
536,2718,2570080,6212,2570080
536,2718,2571080,6212,2571080
536,2718,2571890,6212,2571890
536,2718,2572890,6212,2572890
536,2718,2573890,6212,2573890
536,2718,2573890,6212,2573890
536,2718,2574890,6212,2574890
537,2726,2575890,6212,2575890
537,2726,2576890,6212,2576890
537,2726,2576890,6212,2576890
537,2726,2577890,6212,2577890
538,2728,2578700,6212,2578700
538,2728,2579700,6212,2579700
538,2728,2580700,6212,2580700
538,2728,2581170,6212,2581170
538,2728,2581720,6212,2581720
538,2728,2582720,6212,2582720
538,2728,2583190,6212,2583190
538,2728,2584190,6212,2584190
538,2728,2584650,6212,2584650
539,2736,2585120,6212,2585120
539,2736,2586120,6212,2586120
539,2736,2587120,6212,2587120
539,2736,2588120,6212,2588120
539,2736,2588350,6212,2588350
539,2736,2588350,6212,2588350
539,2736,2589350,6212,2589350
539,2736,2589820,6212,2589820
539,2736,2590820,6212,2590820
540,2744,2591820,6212,2591820
540,2744,2592820,6212,2592820
540,2744,2593820,6212,2593820
540,2744,2594140,6212,2594140
540,2744,2594140,6212,2594140
540,2744,2594140,6212,2594140
540,2744,2595140,6212,2595140
540,2744,2596140,6212,2596140
541,2746,2596790,6212,2596790
541,2746,2597010,6212,2597010
541,2746,2597380,6212,2597380
541,2746,2597850,6212,2597850
541,2746,2598660,6212,2598660
541,2746,2599660,6212,2599660
541,2746,2600660,6212,2600660
541,2746,2600980,6212,2600980
542,2754,2601450,6212,2601450
542,2754,2602260,6212,2602260
542,2754,2602730,6212,2602730
542,2754,2602730,6212,2602730
542,2754,2603730,6212,2603730
542,2754,2604540,6212,2604540
542,2754,2605540,6212,2605540
542,2754,2606540,6212,2606540
542,2754,2607350,6212,2607350
542,2754,2608350,6212,2608350
542,2754,2609160,6212,2609160
542,2754,2610160,6212,2610160
543,2756,2610970,6212,2610970
543,2756,2611440,6212,2611440
544,2758,2612440,6212,2612440
544,2758,2613440,6212,2613440
545,2766,2614440,6212,2614440
545,2766,2615440,6212,2615440
545,2766,2616440,6212,2616440
545,2766,2617440,6212,2617440
545,2766,2617760,6212,2617760
545,2766,2618080,6212,2618080
545,2766,2618300,6212,2618300
545,2766,2619110,6212,2619110
545,2766,2620110,6212,2620110
545,2766,2621110,6212,2621110
546,2774,2622110,6212,2622110
546,2774,2622340,6212,2622340
546,2774,2622340,6212,2622340
547,2778,2622990,6212,2622990
547,2778,2623800,6212,2623800
547,2778,2624800,6212,2624800
547,2778,2625270,6212,2625270
547,2778,2626270,6212,2626270
547,2778,2626500,6212,2626500
547,2778,2627500,6212,2627500
547,2778,2628310,6212,2628310
547,2778,2629310,6212,2629310
548,2786,2630310,6212,2630310
548,2786,2631120,6212,2631120
548,2786,2631590,6212,2631590
548,2786,2632590,6212,2632590
548,2786,2633060,6212,2633060
548,2786,2633060,6212,2633060
548,2786,2633530,6212,2633530
548,2786,2634530,6212,2634530
548,2786,2635180,6212,2635180
549,2788,2636180,6212,2636180
549,2788,2636550,6212,2636550
549,2788,2637550,6212,2637550
549,2788,2638550,6212,2638550
550,2792,2639020,6212,2639020
551,2794,2640020,6212,2640020
551,2794,2641020,6212,2641020
551,2794,2641830,6212,2641830
552,2802,2642830,6212,2642830
552,2802,2643830,6212,2643830
552,2802,2644830,6212,2644830
552,2802,2645300,6212,2645300
552,2802,2646300,6212,2646300
552,2802,2647300,6212,2647300
552,2802,2648300,6212,2648300
552,2802,2649300,6212,2649300
553,2810,2650300,6212,2650300
553,2810,2651110,6212,2651110
553,2810,2651110,6212,2651110
553,2810,2652110,6212,2652110
554,2818,2660110,6212,2660110
554,2818,2660580,6212,2660580
554,2818,2661390,6212,2661390
554,2818,2662390,6212,2662390
554,2818,2663390,6212,2663390
554,2818,2663620,6212,2663620
554,2818,2664090,6212,2664090
554,2818,2665090,6212,2665090
554,2818,2665560,6212,2665560
554,2818,2666040,6212,2666040
554,2818,2667040,6212,2667040
555,2826,2668040,6212,2668040
555,2826,2668850,6212,2668850
555,2826,2669850,6212,2669850
555,2826,2670850,6212,2670850
555,2826,2671850,6212,2671850
555,2826,2672660,6212,2672660
555,2826,2673660,6212,2673660
555,2826,2674130,6212,2674130
555,2826,2674780,6212,2674780
556,2828,2675780,6212,2675780
556,2828,2676780,6212,2676780
557,2836,2677250,6212,2677250
557,2836,2678250,6212,2678250
