ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
617621.86,15.66,2.32,215238.78,5.46
617662.09,15.67,2.32,215160.4,5.46
617513.62,15.67,2.32,215086.55,5.46
617375.76,15.67,2.32,215849.57,5.48
617035.19,15.66,2.32,215917.34,5.48
616876.1,15.66,2.32,215639.61,5.47
616876.1,15.66,2.32,215639.61,5.47
617036.63,15.67,2.32,215677.42,5.48
616662.8,15.66,2.32,215267.17,5.47
616554.1,15.66,2.31,215158.47,5.46
616405.62,15.66,2.31,215056.61,5.46
616257.15,15.66,2.31,214980.92,5.46
616108.68,15.66,2.31,215082.26,5.47
615960.21,15.66,2.31,214991.5,5.47
615960.21,15.66,2.31,214991.5,5.47
615811.74,15.66,2.32,214935.81,5.47
616256.19,15.67,2.33,215538.89,5.48
616108.47,15.67,2.32,215463.73,5.48
616148.7,15.67,2.33,215693.46,5.49
616120.52,15.68,2.33,215676.48,5.49
615972.05,15.68,2.33,215565.91,5.49
615823.58,15.68,2.33,215696.95,5.49
615823.58,15.68,2.33,215696.95,5.49
615675.11,15.68,2.33,215586.95,5.49
615526.64,15.68,2.33,215520.8,5.49
615378.17,15.68,2.33,215862.79,5.5
615315.11,15.68,2.34,215671.04,5.5
615286.94,15.68,2.34,215663.78,5.5
615286.94,15.68,2.34,215663.78,5.5
615286.94,15.68,2.34,215663.78,5.5
615138.46,15.68,2.34,215543.48,5.5
615138.46,15.68,2.34,215543.48,5.5
615001.46,15.68,2.34,215432.32,5.49
615297.57,15.69,2.35,215766.97,5.5
615149.1,15.69,2.35,216020.55,5.51
615000.63,15.69,2.35,215835.49,5.51
614884.0,15.69,2.35,216081.78,5.51
614913.62,15.69,2.35,216654.7,5.53
614885.44,15.7,2.35,216680.26,5.53
614736.97,15.7,2.35,216586.21,5.53
615030.51,15.71,2.36,216688.68,5.53
614668.5,15.7,2.36,216580.1,5.53
614520.03,15.7,2.36,216498.27,5.53
614585.53,15.71,2.36,216129.07,5.52
614390.56,15.7,2.36,215899.23,5.52
614242.09,15.7,2.36,216507.78,5.54
614282.32,15.71,2.37,216117.97,5.53
614322.55,15.71,2.37,216461.36,5.54
614174.08,15.71,2.37,216283.99,5.53
614174.08,15.71,2.37,216283.99,5.53
614145.9,15.72,2.37,216298.95,5.54
614431.26,15.73,2.38,216209.93,5.53
614067.43,15.72,2.37,216353.48,5.54
614352.79,15.73,2.38,216253.41,5.54
614352.79,15.73,2.38,216253.41,5.54
614393.03,15.73,2.39,216184.08,5.54
614244.55,15.73,2.39,217026.02,5.56
614284.79,15.74,2.39,216238.99,5.54
613996.63,15.73,2.39,217482.79,5.57
613968.45,15.73,2.39,217481.5,5.57
613819.98,15.73,2.39,217379.89,5.57
613876.26,15.74,2.4,217013.13,5.56
613814.77,15.74,2.4,216826.44,5.56
614100.13,15.75,2.41,216946.18,5.56
613801.94,15.74,2.4,216616.34,5.56
613842.17,15.75,2.4,216515.73,5.55
613468.34,15.74,2.4,216582.0,5.56
613319.87,15.74,2.4,216532.99,5.56
613605.23,15.75,2.41,216423.52,5.56
613605.23,15.75,2.41,216423.52,5.56
613456.76,15.75,2.41,217114.77,5.57
613129.43,15.74,2.4,216803.26,5.57
613101.25,15.75,2.4,216774.12,5.57
613403.06,15.76,2.41,217139.93,5.58
613254.59,15.76,2.41,217041.51,5.58
613539.95,15.77,2.42,217427.73,5.59
613391.48,15.77,2.42,217580.72,5.59
613371.52,15.77,2.43,217338.59,5.59
613274.47,15.77,2.43,218592.05,5.62
613274.47,15.77,2.43,218592.05,5.62
613117.06,15.77,2.42,218433.14,5.62
612831.58,15.76,2.42,218165.79,5.61
612966.03,15.77,2.43,217667.03,5.6
612969.71,15.77,2.43,217523.58,5.6
612969.71,15.77,2.43,217523.58,5.6
612941.53,15.77,2.43,217538.53,5.6
612793.06,15.77,2.43,217396.02,5.6
612644.59,15.77,2.43,217579.21,5.6
612929.95,15.78,2.44,217469.77,5.6
612781.48,15.78,2.44,217359.62,5.6
612407.65,15.78,2.43,218161.93,5.62
612344.85,15.78,2.44,218130.64,5.62
612316.67,15.78,2.44,218094.64,5.62
612168.2,15.78,2.44,218187.23,5.63
611559.36,15.77,2.43,217628.68,5.61
611559.36,15.77,2.43,217628.68,5.61
611410.89,15.77,2.43,217559.29,5.61
611262.42,15.77,2.43,217477.95,5.61
611113.95,15.77,2.43,217402.82,5.61
611158.47,15.77,2.43,216789.01,5.6
611300.61,15.78,2.44,217217.4,5.61
611173.37,15.78,2.44,217998.14,5.63
611145.19,15.79,2.44,217981.15,5.63
611210.69,15.79,2.45,217588.41,5.62
611210.69,15.79,2.45,217588.41,5.62
611015.72,15.79,2.45,217340.61,5.62
610867.25,15.79,2.45,217248.66,5.62
610576.68,15.78,2.44,216946.93,5.61
610576.68,15.78,2.44,216946.93,5.61
610616.91,15.79,2.44,216916.12,5.61
610616.91,15.79,2.44,216916.12,5.61
610657.14,15.79,2.45,216999.68,5.61
611032.29,15.8,2.46,216937.24,5.61
610883.82,15.8,2.46,217275.4,5.62
610390.2,15.79,2.45,216985.42,5.61
610241.73,15.79,2.45,216910.95,5.61
610527.09,15.8,2.46,217702.11,5.63
610527.09,15.8,2.46,217702.11,5.63
610498.91,15.81,2.46,217727.67,5.64
610342.8,15.8,2.46,217568.76,5.63
610194.33,15.8,2.46,217474.71,5.63
609823.09,15.8,2.45,217080.69,5.62
609863.32,15.8,2.46,217009.43,5.62
609863.32,15.8,2.46,217009.43,5.62
609714.85,15.8,2.46,217150.82,5.63
609566.38,15.8,2.46,217031.63,5.63
609417.91,15.8,2.46,216964.32,5.63
609269.44,15.8,2.46,217229.28,5.63
609309.67,15.8,2.46,217294.99,5.64
609723.51,15.82,2.47,217289.66,5.64
609496.82,15.82,2.47,216458.92,5.62
609435.34,15.82,2.47,216266.65,5.61
609435.34,15.82,2.47,216266.65,5.61
609435.34,15.82,2.47,216266.65,5.61
609210.63,15.81,2.47,216366.65,5.62
609062.15,15.81,2.47,216263.87,5.61
608913.68,15.81,2.47,216151.58,5.61
608765.21,15.81,2.47,217152.36,5.64
608765.21,15.81,2.47,217152.36,5.64
608745.25,15.82,2.47,217207.49,5.64
608717.07,15.82,2.48,217222.45,5.65
608568.6,15.82,2.48,217127.67,5.64
608420.13,15.82,2.48,217193.59,5.65
608713.67,15.83,2.49,217123.59,5.65
608240.08,15.83,2.49,217616.35,5.67
607868.07,15.83,2.48,217545.62,5.66
607719.59,15.83,2.48,217871.3,5.67
607691.42,15.83,2.49,217842.16,5.67
606623.94,15.84,2.49,217634.42,5.68
606496.7,15.84,2.49,217530.93,5.68
606496.7,15.84,2.49,217530.93,5.68
606348.23,15.84,2.49,217522.6,5.68
606199.76,15.84,2.49,217424.18,5.68
606051.29,15.84,2.49,217751.66,5.69
605967.0,15.84,2.5,217898.94,5.7
605733.11,15.84,2.49,217536.32,5.69
606018.47,15.85,2.5,217436.6,5.69
605998.51,15.85,2.51,217452.26,5.69
606059.97,15.86,2.51,217181.11,5.68
606031.79,15.86,2.52,217173.85,5.68
605934.75,15.86,2.52,216395.34,5.66
605786.28,15.86,2.52,216275.04,5.66
605848.12,15.87,2.52,216010.93,5.66
605699.65,15.87,2.52,216315.7,5.67
605551.18,15.87,2.52,216304.99,5.67
605359.87,15.87,2.52,216516.84,5.67
605645.23,15.87,2.53,216315.0,5.67
605706.69,15.88,2.54,217160.9,5.69
604639.22,15.89,2.54,216943.13,5.7
604480.13,15.89,2.54,216411.6,5.69
604706.01,15.89,2.55,216960.5,5.7
604706.01,15.89,2.55,216960.5,5.7
604797.68,15.9,2.56,218449.23,5.74
604769.5,15.9,2.56,218432.25,5.74
605054.86,15.91,2.57,218329.64,5.74
605054.86,15.91,2.57,218329.64,5.74
604906.39,15.91,2.57,218506.04,5.75
604946.62,15.92,2.57,218414.69,5.75
604649.68,15.92,2.57,218372.03,5.75
604689.91,15.92,2.58,219092.2,5.77
604541.44,15.92,2.58,218955.06,5.77
604675.89,15.93,2.59,218449.02,5.75
604467.95,15.93,2.58,218061.31,5.75
604873.61,15.94,2.6,218084.65,5.75
604725.14,15.94,2.6,217993.69,5.75
604576.66,15.94,2.6,217926.68,5.75
604576.66,15.94,2.6,217926.68,5.75
604576.66,15.94,2.6,217926.68,5.75
604616.9,15.95,2.6,217925.49,5.75
604468.43,15.95,2.6,217904.22,5.75
604468.43,15.95,2.6,217904.22,5.75
604072.5,15.94,2.59,217605.6,5.74
603924.03,15.94,2.59,218001.5,5.75
603924.03,15.94,2.59,218001.5,5.75
603666.52,15.93,2.59,217705.8,5.75
603518.05,15.93,2.59,217720.91,5.75
603144.22,15.92,2.58,217436.21,5.74
603144.22,15.92,2.58,217430.3,5.74
602995.75,15.92,2.58,217497.82,5.74
602967.57,15.93,2.58,217523.39,5.75
602819.1,15.93,2.58,217440.27,5.75
602859.33,15.93,2.59,217358.09,5.74
602710.86,15.93,2.59,217483.91,5.75
602942.97,15.94,2.6,217366.67,5.75
602983.2,15.95,2.6,217322.23,5.75
602834.73,15.95,2.6,218039.94,5.77
602874.96,15.95,2.61,218198.05,5.77
602502.42,15.94,2.6,217908.82,5.77
602502.42,15.94,2.6,217907.5,5.77
602474.25,15.95,2.6,217894.13,5.77
602325.78,15.95,2.6,217784.12,5.77
602177.3,15.95,2.6,217784.59,5.77
602028.83,15.95,2.6,217966.25,5.77
602069.07,15.95,2.61,217788.82,5.77
601920.6,15.95,2.61,217729.64,5.77
601960.83,15.96,2.61,218166.92,5.78
602246.19,15.97,2.62,218385.08,5.79
601872.36,15.96,2.61,218128.04,5.78
601844.18,15.96,2.62,218111.05,5.78
601844.18,15.96,2.62,218162.79,5.79
601884.41,15.97,2.62,218080.3,5.78
602169.77,15.98,2.63,218221.01,5.79
602021.3,15.98,2.63,218117.89,5.79
601547.12,15.97,2.63,217963.12,5.79
601587.35,15.98,2.63,217882.63,5.79
601296.78,15.97,2.63,217532.06,5.78
601148.31,15.97,2.63,218057.45,5.79
600999.84,15.97,2.63,218064.4,5.79
600851.37,15.97,2.63,218144.26,5.8
601011.89,15.98,2.64,218182.08,5.8
600863.42,15.98,2.64,218044.79,5.8
600863.42,15.98,2.64,218044.79,5.8
600714.95,15.98,2.64,218306.52,5.81
600566.48,15.98,2.64,218286.49,5.81
600418.01,15.98,2.64,217983.43,5.8
600418.01,15.98,2.64,217983.43,5.8
600596.41,15.99,2.64,218845.41,5.83
600232.58,15.98,2.64,218606.7,5.82
600283.42,15.98,2.64,218458.78,5.82
600124.34,15.98,2.64,218298.88,5.81
600124.34,15.98,2.64,218298.88,5.81
600284.86,15.99,2.65,218336.69,5.82
600516.96,16.0,2.66,218180.34,5.81
600557.2,16.01,2.66,218315.63,5.82
600842.56,16.01,2.67,218241.15,5.82
600842.56,16.01,2.67,218241.15,5.82
601111.79,16.02,2.68,218152.82,5.82
600963.32,16.02,2.68,218793.93,5.83
600756.45,16.02,2.68,218681.59,5.83
600607.98,16.02,2.68,218922.77,5.84
600459.51,16.02,2.68,219181.41,5.85
600459.51,16.02,2.68,219181.41,5.85
600620.03,16.03,2.69,219219.23,5.85
600471.56,16.03,2.69,219099.01,5.85
600323.09,16.03,2.69,219041.67,5.85
600323.09,16.03,2.69,219041.67,5.85
600323.09,16.03,2.69,219041.67,5.85
600174.62,16.03,2.69,219534.49,5.86
599800.79,16.02,2.68,219580.13,5.87
599800.79,16.02,2.68,219578.28,5.87
599652.32,16.02,2.68,219638.13,5.87
600108.51,16.04,2.69,219412.98,5.86
600080.33,16.04,2.7,219397.08,5.86
599862.75,16.04,2.69,220027.99,5.88
599638.54,16.04,2.69,219599.34,5.87
599490.07,16.04,2.69,219506.31,5.87
599530.3,16.04,2.7,219475.51,5.87
599381.83,16.04,2.7,219670.37,5.88
598983.31,16.03,2.69,219312.55,5.87
599023.54,16.04,2.69,219166.02,5.87
599063.78,16.04,2.7,219113.11,5.87
598915.31,16.04,2.7,219710.14,5.89
598766.83,16.04,2.7,219588.09,5.88
598738.66,16.05,2.7,219574.81,5.88
599024.02,16.06,2.71,219468.5,5.88
599024.02,16.06,2.71,219468.5,5.88
598875.55,16.06,2.71,219631.62,5.89
598875.55,16.06,2.71,219631.62,5.89
597808.07,16.06,2.72,219413.84,5.9
597659.6,16.06,2.72,219280.39,5.89
597511.13,16.06,2.72,219211.03,5.89
597551.36,16.07,2.72,219193.44,5.89
597729.76,16.07,2.73,220056.29,5.92
597729.76,16.07,2.73,220056.29,5.92
597581.29,16.08,2.73,220044.07,5.92
597553.11,16.08,2.74,220069.64,5.92
597593.34,16.08,2.74,219994.21,5.92
597444.87,16.08,2.74,219904.34,5.92
597296.4,16.08,2.74,220044.92,5.93
597005.83,16.08,2.73,219601.44,5.91
596857.36,16.08,2.73,219524.8,5.91
596857.36,16.08,2.73,219521.4,5.91
596897.59,16.08,2.74,219450.88,5.91
596749.12,16.08,2.74,219411.45,5.91
596600.65,16.08,2.74,219755.06,5.92
596572.47,16.09,2.74,219753.77,5.93
596284.77,16.08,2.74,219597.66,5.92
596136.3,16.08,2.74,219496.05,5.92
596136.3,16.08,2.74,219496.05,5.92
596136.3,16.08,2.74,219496.05,5.92
595987.82,16.08,2.74,219540.01,5.92
595839.35,16.08,2.74,219446.84,5.92
595690.88,16.08,2.74,219426.28,5.92
595542.41,16.08,2.74,219856.86,5.94
595514.23,16.09,2.74,219849.6,5.94
595565.08,16.09,2.75,219715.2,5.94
595191.25,16.08,2.74,219325.94,5.93
595032.16,16.08,2.74,219168.92,5.92
594883.69,16.08,2.74,219048.62,5.92
594735.22,16.08,2.74,219626.11,5.94
594735.22,16.08,2.74,219624.14,5.94
595020.58,16.09,2.75,219563.44,5.94
594546.99,16.1,2.75,220103.72,5.96
594430.36,16.1,2.76,219962.92,5.96
594281.89,16.1,2.76,219848.57,5.96
594253.71,16.1,2.76,219811.91,5.96
594056.84,16.1,2.75,219688.49,5.95
593908.37,16.1,2.76,219616.22,5.95
593781.13,16.1,2.76,219107.7,5.94
593632.66,16.1,2.76,219074.03,5.94
593632.66,16.1,2.76,219074.03,5.94
593632.66,16.1,2.76,219074.03,5.94
593484.19,16.1,2.76,219358.1,5.95
593335.72,16.1,2.76,219659.04,5.96
593335.72,16.1,2.76,219659.04,5.96
593535.34,16.11,2.77,219727.21,5.96
593597.18,16.11,2.77,220067.5,5.97
593459.02,16.11,2.77,219681.84,5.96
593456.42,16.12,2.77,219583.7,5.96
593428.24,16.12,2.78,219598.66,5.96
593428.24,16.12,2.78,219598.66,5.96
593428.24,16.12,2.78,219598.66,5.96
593279.77,16.12,2.78,219466.81,5.96
593320.0,16.12,2.78,219443.96,5.96
593162.59,16.12,2.78,219286.76,5.96
593014.12,16.12,2.78,219393.66,5.96
593054.35,16.13,2.78,219329.54,5.96
593054.35,16.13,2.78,219329.54,5.96
592905.88,16.13,2.78,219245.96,5.96
592757.41,16.13,2.78,219696.14,5.98
592608.94,16.13,2.78,219549.34,5.97
592580.76,16.13,2.79,219574.91,5.98
592500.52,16.13,2.79,219761.25,5.98
592500.52,16.13,2.79,219761.25,5.98
592500.52,16.13,2.79,219761.25,5.98
592352.05,16.13,2.79,219678.13,5.98
592203.58,16.13,2.79,219593.09,5.98
592166.72,16.13,2.79,221357.15,6.03
592018.25,16.13,2.79,221599.72,6.04
592018.25,16.13,2.79,221601.67,6.04
591869.78,16.13,2.79,221539.58,6.04
592003.14,16.14,2.8,221570.55,6.04
591940.34,16.14,2.8,222242.92,6.06
591912.16,16.15,2.8,222229.54,6.06
591763.69,16.15,2.8,222119.25,6.06
591615.22,16.15,2.8,222274.52,6.07
592075.72,16.16,2.82,221937.84,6.06
591927.24,16.16,2.82,221855.83,6.06
591737.86,16.16,2.82,221972.87,6.06
591778.1,16.16,2.82,221898.89,6.06
591629.63,16.17,2.82,221838.51,6.06
591491.77,16.17,2.82,222215.34,6.07
591332.68,16.17,2.82,221978.7,6.07
591332.68,16.17,2.82,221978.7,6.07
590857.72,16.16,2.81,221449.07,6.05
590857.72,16.16,2.81,221449.07,6.05
590829.55,16.16,2.82,221413.07,6.06
590681.08,16.16,2.82,221327.2,6.05
590532.6,16.16,2.82,221632.89,6.06
590817.96,16.17,2.83,221517.74,6.06
590444.13,16.16,2.82,221343.55,6.06
590484.37,16.17,2.82,221401.59,6.06
590524.6,16.17,2.83,221976.47,6.08
590418.96,16.17,2.83,221864.16,6.08
590227.66,16.17,2.83,221637.66,6.07
590799.95,16.19,2.84,222225.44,6.09
590771.78,16.19,2.85,222209.53,6.09
590623.3,16.19,2.85,222110.31,6.09
590303.44,16.19,2.84,221442.03,6.07
590596.99,16.2,2.85,221602.22,6.08
590596.99,16.2,2.85,221602.22,6.08
589924.77,16.18,2.84,220824.72,6.06
589924.77,16.18,2.84,220824.72,6.06
589552.75,16.18,2.83,220720.01,6.06
589838.11,16.19,2.84,220638.59,6.05
589689.64,16.19,2.84,220961.41,6.06
589325.81,16.18,2.83,220755.46,6.06
589325.81,16.18,2.83,220774.11,6.06
589700.96,16.19,2.85,220622.94,6.06
589228.57,16.18,2.84,221441.32,6.08
589200.39,16.18,2.84,221456.27,6.08
589051.92,16.18,2.84,221326.19,6.08
588925.05,16.18,2.84,220780.7,6.07
588733.75,16.18,2.84,220635.41,6.06
588585.28,16.18,2.84,220835.13,6.07
588870.64,16.19,2.85,220771.97,6.07
588722.17,16.19,2.85,220601.98,6.07
588573.69,16.19,2.85,220571.36,6.07
588348.43,16.19,2.85,221029.6,6.08
588348.43,16.19,2.85,221029.6,6.08
588189.73,16.19,2.84,220867.91,6.08
588410.96,16.19,2.85,220518.51,6.07
588711.59,16.21,2.86,221376.23,6.09
588554.18,16.2,2.86,221219.02,6.09
588526.0,16.21,2.86,221244.59,6.09
588377.53,16.21,2.86,221161.47,6.09
588229.06,16.21,2.86,221076.43,6.09
588080.59,16.21,2.86,221440.52,6.1
587921.88,16.2,2.86,221291.9,6.1
587664.52,16.2,2.85,221056.74,6.09
587949.88,16.21,2.86,221016.62,6.09
587822.63,16.21,2.86,220784.79,6.09
587794.46,16.21,2.87,220783.5,6.09
587645.98,16.21,2.87,220701.35,6.09
587486.9,16.21,2.87,221135.11,6.1
587353.8,16.21,2.87,220993.84,6.1
587205.33,16.21,2.87,221113.8,6.11
587205.33,16.21,2.87,221113.8,6.11
586954.08,16.21,2.86,220862.55,6.1
586805.61,16.21,2.86,220766.2,6.1
586657.14,16.21,2.87,220657.32,6.1
586697.37,16.21,2.87,221030.76,6.11
586737.6,16.22,2.87,221031.04,6.11
586589.13,16.22,2.88,220948.88,6.11
587002.97,16.23,2.89,220943.55,6.11
586854.5,16.23,2.89,220829.44,6.11
586706.03,16.23,2.89,220993.26,6.11
586557.56,16.23,2.89,220854.22,6.11
586332.84,16.23,2.88,220803.45,6.11
586332.84,16.23,2.88,220803.45,6.11
586332.84,16.23,2.88,220803.45,6.11
586332.84,16.23,2.88,220803.45,6.11
586373.08,16.23,2.89,221092.13,6.12
586658.44,16.24,2.9,220957.36,6.12
586284.6,16.23,2.89,220858.75,6.12
586237.85,16.24,2.89,221571.77,6.14
585991.66,16.24,2.89,221201.1,6.13
585963.48,16.24,2.9,221226.1,6.13
585963.48,16.24,2.9,221226.1,6.13
586248.84,16.25,2.91,221132.94,6.13
586090.13,16.25,2.9,220974.85,6.13
585941.66,16.25,2.9,220918.43,6.13
585981.9,16.25,2.91,221014.45,6.13
586022.13,16.26,2.91,220953.24,6.13
585873.66,16.26,2.91,220899.88,6.13
585725.19,16.26,2.91,220864.0,6.13
585576.71,16.26,2.91,221626.19,6.15
585576.71,16.26,2.91,221626.19,6.15
585202.88,16.25,2.91,221213.56,6.14
585363.41,16.26,2.91,221251.38,6.14
585214.94,16.26,2.91,221089.22,6.14
585066.47,16.26,2.91,221218.27,6.15
585106.7,16.26,2.92,221140.85,6.15
584958.23,16.26,2.92,221055.22,6.15
584958.23,16.26,2.92,221110.5,6.15
584809.76,16.26,2.92,221102.79,6.15
585095.12,16.27,2.93,221831.22,6.17
584731.9,16.27,2.92,221498.92,6.16
584998.46,16.27,2.93,221926.35,6.17
584970.28,16.28,2.94,221915.89,6.18
584821.81,16.28,2.94,221822.38,6.17
585091.04,16.29,2.95,221927.43,6.18
584942.57,16.29,2.95,221839.62,6.18
584794.1,16.29,2.95,221769.72,6.18
584794.1,16.29,2.95,221744.49,6.18
585063.33,16.3,2.96,222379.78,6.2
584775.63,16.29,2.95,221844.36,6.18
584627.16,16.29,2.95,221764.99,6.18
584627.16,16.29,2.95,221792.95,6.18
584478.69,16.29,2.95,222269.79,6.2
584639.21,16.3,2.96,222307.6,6.2
584490.74,16.3,2.96,222212.57,6.2
584342.27,16.3,2.96,222130.05,6.2
584193.8,16.3,2.96,222223.07,6.2
584045.33,16.3,2.96,222123.83,6.2
583896.86,16.3,2.96,222090.32,6.2
582829.38,16.31,2.97,221872.54,6.21
582680.91,16.31,2.97,222142.7,6.22
582305.27,16.3,2.96,221754.07,6.21
582305.27,16.3,2.96,221779.61,6.21
582590.63,16.31,2.97,222014.84,6.22
582562.45,16.32,2.97,221997.85,6.22
581494.97,16.32,2.98,221780.07,6.23
581131.14,16.32,2.97,221492.84,6.22
581416.5,16.33,2.98,221390.24,6.22
581594.9,16.33,2.99,221571.15,6.22
581400.83,16.33,2.99,221354.27,6.22
581632.94,16.34,2.99,221213.67,6.21
581484.47,16.34,3.0,221139.68,6.21
581335.99,16.34,3.0,222187.46,6.24
581187.52,16.34,3.0,221740.1,6.23
581039.05,16.34,3.0,222028.37,6.24
581010.87,16.34,3.0,221991.71,6.24
580862.4,16.34,3.0,221900.81,6.24
580713.93,16.34,3.0,222053.0,6.25
580565.46,16.35,3.0,221953.18,6.25
580416.99,16.35,3.0,221879.51,6.25
580193.35,16.34,3.0,221667.88,6.24
580044.88,16.34,3.0,221703.26,6.25
579896.41,16.34,3.0,221791.92,6.25
579576.41,16.33,2.99,221471.92,6.24
579754.81,16.34,3.0,221576.16,6.25
579380.98,16.33,2.99,221420.64,6.24
579541.51,16.34,3.0,221458.46,6.24
579581.74,16.35,3.0,221298.8,6.24
579288.6,16.34,3.0,220969.79,6.23
579140.13,16.34,3.0,221082.9,6.24
579180.36,16.34,3.0,221014.79,6.24
579031.89,16.35,3.0,220958.58,6.24
579317.25,16.36,3.01,220920.47,6.24
579168.78,16.36,3.01,221750.82,6.26
579209.01,16.36,3.02,222029.07,6.27
579209.01,16.36,3.02,222029.07,6.27
579180.83,16.36,3.02,222044.03,6.27
579359.23,16.37,3.03,221926.68,6.27
579628.46,16.38,3.04,222056.16,6.28
579479.99,16.38,3.04,221975.18,6.28
579712.1,16.39,3.05,221874.59,6.27
578644.62,16.4,3.06,221656.82,6.28
578270.79,16.39,3.05,221236.64,6.27
578270.79,16.39,3.05,221211.11,6.27
578122.32,16.39,3.05,222018.31,6.29
577973.85,16.39,3.05,222114.86,6.3
578014.08,16.4,3.05,222311.81,6.31
578174.6,16.41,3.06,222349.63,6.31
578026.13,16.41,3.06,222261.95,6.31
577877.66,16.41,3.06,222347.96,6.31
577729.19,16.41,3.06,222177.4,6.31
577769.42,16.41,3.07,222153.47,6.31
577475.12,16.4,3.06,221864.8,6.3
577326.65,16.4,3.06,221857.1,6.3
577178.18,16.41,3.06,222288.54,6.32
577463.54,16.42,3.07,222511.89,6.33
577166.67,16.41,3.07,222244.69,6.32
577138.49,16.41,3.07,222252.22,6.32
577370.59,16.42,3.08,222123.3,6.32
577222.12,16.42,3.08,222243.84,6.32
577025.25,16.42,3.07,222221.46,6.32
576876.78,16.42,3.07,222145.25,6.32
576728.31,16.42,3.08,222057.62,6.32
576728.31,16.42,3.08,222086.75,6.32
576579.84,16.42,3.08,222417.41,6.33
576206.01,16.41,3.07,222105.3,6.33
575138.53,16.42,3.07,221897.57,6.33
575407.76,16.43,3.08,221652.2,6.33
575259.29,16.43,3.09,222336.02,6.35
575231.11,16.43,3.09,222350.98,6.35
575082.64,16.43,3.09,222218.79,6.35
574934.17,16.43,3.09,222325.26,6.35
574974.4,16.44,3.09,222267.08,6.35
575014.64,16.44,3.1,222208.3,6.35
574866.17,16.44,3.1,222452.18,6.36
574906.4,16.45,3.11,222615.91,6.37
574757.93,16.45,3.11,222608.3,6.37
574918.45,16.46,3.11,222646.11,6.37
574958.69,16.46,3.12,222566.86,6.37
574810.21,16.46,3.12,222471.42,6.37
574810.21,16.46,3.12,222471.42,6.37
574850.45,16.47,3.12,222574.51,6.38
575135.81,16.48,3.13,222511.28,6.38
575135.81,16.48,3.13,222511.5,6.38
575176.04,16.48,3.14,222459.72,6.38
574856.04,16.48,3.13,222139.72,6.37
574707.57,16.48,3.13,222105.18,6.37
574559.1,16.48,3.13,223249.31,6.4
574559.1,16.48,3.13,223262.54,6.4
574271.39,16.47,3.13,222957.19,6.39
574431.92,16.48,3.13,222995.01,6.4
574283.45,16.48,3.14,222907.33,6.4
574134.98,16.48,3.14,222817.46,6.4
573761.15,16.47,3.13,222410.71,6.38
573470.57,16.46,3.12,222098.11,6.38
573470.57,16.46,3.12,222098.11,6.38
573322.1,16.46,3.12,222316.37,6.38
573500.5,16.47,3.13,222267.73,6.38
573785.86,16.48,3.14,222178.73,6.38
573433.26,16.47,3.13,223333.77,6.42
573405.08,16.48,3.14,223297.11,6.42
573256.61,16.48,3.14,223295.06,6.42
573256.61,16.48,3.14,223295.06,6.42
572966.04,16.47,3.13,222921.84,6.41
573251.4,16.48,3.14,222836.9,6.41
573124.53,16.48,3.14,222190.48,6.39
572976.06,16.48,3.14,222436.8,6.4
572787.94,16.48,3.14,222335.32,6.4
572787.94,16.48,3.14,222335.32,6.4
572639.47,16.48,3.14,222177.31,6.4
572512.23,16.49,3.14,223139.08,6.43
572484.05,16.49,3.15,223102.42,6.43
572335.58,16.49,3.15,223030.15,6.43
572567.68,16.5,3.16,223166.75,6.43
572419.21,16.5,3.16,223032.13,6.43
572481.05,16.51,3.16,222687.15,6.42
572766.41,16.52,3.17,222637.35,6.42
572617.94,16.52,3.17,223486.68,6.45
572481.55,16.52,3.17,223351.42,6.44
572343.69,16.52,3.17,223332.78,6.45
572210.59,16.52,3.18,223234.61,6.44
572182.41,16.52,3.18,223224.15,6.45
572222.64,16.53,3.18,223140.48,6.45
572074.17,16.53,3.18,223249.28,6.45
571925.7,16.53,3.19,223174.14,6.45
571777.23,16.53,3.19,223319.4,6.46
571817.46,16.53,3.19,223157.46,6.45
571817.46,16.53,3.19,223157.46,6.45
571668.99,16.53,3.19,223092.42,6.45
571954.35,16.55,3.2,223842.95,6.48
572114.88,16.55,3.21,223880.76,6.48
571899.94,16.55,3.21,223562.13,6.47
571751.47,16.55,3.21,223467.1,6.47
571791.7,16.56,3.21,223531.58,6.47
571791.7,16.56,3.21,223531.58,6.47
571197.82,16.56,3.22,223769.63,6.49
571049.35,16.56,3.22,223647.17,6.49
571049.35,16.56,3.22,223647.17,6.49
