ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
gpuspec25,0.0,1.3,42,1.0,d48f,FGDPredictor1000desharemd6126,share,FGDPredictorScore,6126,2590,8152,62.1,99.6,95.1,327941371199488.0,6189.0,5907230.0,32.45,30.27,1.16,7.04,3.7,10.26,15.12,98.84,528302452244480.0,6212.0,6212000.0
