ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1794185.93,28.88,0.37,205354.11,3.31
1793698.63,28.88,0.37,204824.06,3.3
1793483.14,28.88,0.37,204760.55,3.3
1793266.1,28.88,0.37,204755.25,3.3
1793050.6,28.88,0.37,204746.57,3.3
1793021.52,28.89,0.37,204847.74,3.3
1793237.97,28.89,0.38,204920.99,3.3
1793345.53,28.9,0.38,205515.0,3.31
1792872.95,28.89,0.38,205129.96,3.31
1792668.09,28.89,0.37,204822.09,3.3
1792180.79,28.89,0.37,204292.04,3.29
1791912.62,28.89,0.37,204294.37,3.29
1791540.68,28.88,0.37,204037.7,3.29
1791765.27,28.89,0.37,203973.23,3.29
1791765.27,28.89,0.37,203973.23,3.29
1791548.23,28.89,0.37,204396.09,3.3
1791188.14,28.89,0.37,204044.89,3.29
1791412.74,28.89,0.37,203980.42,3.29
1790837.14,28.89,0.37,203368.36,3.28
1790620.1,28.89,0.37,203791.21,3.29
1790620.1,28.89,0.37,203791.21,3.29
1790250.01,28.88,0.36,203430.01,3.28
1790250.01,28.88,0.36,203448.43,3.28
1789693.2,28.88,0.36,202859.94,3.27
1789535.24,28.88,0.36,202706.21,3.27
1789535.24,28.88,0.36,202706.21,3.27
1789319.75,28.88,0.36,202639.29,3.27
1789021.62,28.88,0.36,202613.59,3.27
1788534.33,28.87,0.35,202083.53,3.26
1788317.28,28.87,0.35,202077.64,3.26
1788207.55,28.87,0.35,201972.1,3.26
1787992.05,28.87,0.35,201963.41,3.26
1787992.05,28.87,0.35,201963.41,3.26
1788206.95,28.88,0.36,202260.12,3.27
1787991.45,28.88,0.36,202264.67,3.27
1787774.41,28.88,0.36,202187.31,3.27
1787558.92,28.88,0.36,202178.63,3.27
1787273.83,28.88,0.36,202230.66,3.27
1787056.79,28.89,0.36,202166.54,3.27
1786684.85,28.88,0.35,201865.7,3.26
1786684.85,28.88,0.35,201865.7,3.26
1786469.35,28.88,0.35,201798.56,3.26
1786469.35,28.88,0.35,201798.56,3.26
1786252.31,28.88,0.35,201792.88,3.26
1786559.66,28.89,0.36,201855.1,3.26
1786274.57,28.89,0.36,201238.05,3.25
1786274.57,28.89,0.36,201238.05,3.25
1786085.61,28.89,0.36,201429.17,3.26
1785409.69,28.88,0.35,200710.76,3.25
1784922.39,28.88,0.35,200180.7,3.24
1784922.39,28.88,0.35,200180.7,3.24
1785207.72,28.88,0.35,200495.46,3.24
1784992.23,28.89,0.35,200500.0,3.24
1784775.19,28.89,0.35,200422.65,3.24
1784099.27,28.88,0.35,199704.23,3.23
1783805.39,28.88,0.34,199601.99,3.23
1783589.89,28.88,0.34,199534.69,3.23
1783372.85,28.88,0.34,199529.18,3.23
1782696.93,28.87,0.34,198810.77,3.22
1782209.64,28.87,0.33,198280.71,3.21
1781911.51,28.87,0.33,198326.07,3.21
1781235.59,28.86,0.33,197607.65,3.2
1781032.85,28.86,0.32,197358.02,3.2
1780734.72,28.86,0.32,197320.6,3.2
1780519.23,28.86,0.32,197253.67,3.2
1780302.18,28.86,0.32,197247.78,3.2
1780086.69,28.86,0.32,197239.1,3.2
1780086.69,28.86,0.32,197239.1,3.2
1779869.65,28.87,0.32,197174.97,3.2
1779654.15,28.87,0.32,197179.51,3.2
1779869.05,28.87,0.33,197462.99,3.2
1779381.75,28.87,0.33,196932.94,3.2
1779168.58,28.87,0.33,196917.48,3.2
1778952.32,28.87,0.33,196966.72,3.2
1778465.02,28.87,0.32,196436.66,3.19
1778465.02,28.87,0.32,196436.66,3.19
1778249.53,28.87,0.32,196439.63,3.19
1778032.49,28.87,0.32,196364.16,3.19
1777545.19,28.87,0.32,195834.1,3.18
1776683.22,28.87,0.32,195795.38,3.18
1776683.22,28.87,0.32,195795.38,3.18
1776195.92,28.87,0.31,195265.32,3.17
1776195.92,28.87,0.31,195265.32,3.17
1775723.35,28.86,0.31,194880.28,3.17
1775507.85,28.86,0.31,194812.98,3.17
1774831.93,28.86,0.3,194094.56,3.16
1774831.93,28.86,0.3,194094.56,3.16
1774802.85,28.86,0.31,194272.51,3.16
1774587.36,28.86,0.31,194205.12,3.16
1773911.44,28.86,0.3,193486.71,3.15
1773694.4,28.86,0.3,193481.29,3.15
1773478.9,28.86,0.3,193472.6,3.15
1773586.46,28.86,0.3,193721.7,3.15
1773113.89,28.86,0.3,193336.65,3.15
1772818.09,28.86,0.3,193315.11,3.15
1772510.14,28.86,0.3,193227.67,3.15
1772651.02,28.86,0.3,193294.78,3.15
1772356.42,28.86,0.3,193011.55,3.14
1772356.42,28.86,0.3,193011.55,3.14
1772328.89,28.86,0.3,193111.3,3.14
1771841.59,28.86,0.3,192581.25,3.14
1772039.51,28.86,0.3,193000.7,3.14
1771652.54,28.86,0.3,192438.3,3.13
1771652.54,28.86,0.3,192438.3,3.13
1771652.54,28.86,0.3,192438.3,3.13
1771437.05,28.86,0.3,192371.17,3.13
1771220.01,28.86,0.3,192365.49,3.13
1771004.51,28.87,0.3,192370.03,3.14
1770449.08,28.86,0.3,191921.87,3.13
1770232.04,28.86,0.3,191844.52,3.13
1769860.1,28.86,0.29,191543.68,3.12
1769644.61,28.86,0.29,191476.28,3.12
1769427.56,28.86,0.29,191470.86,3.12
1768940.27,28.86,0.29,190940.81,3.11
1768724.77,28.86,0.29,190945.35,3.12
1768419.16,28.86,0.29,191198.27,3.12
1767743.24,28.85,0.28,190479.86,3.11
1767743.24,28.85,0.28,190479.86,3.11
1767743.24,28.85,0.28,190479.86,3.11
1767743.24,28.85,0.28,190479.86,3.11
1767743.24,28.85,0.28,190479.86,3.11
1767526.19,28.85,0.28,190402.5,3.11
1766850.28,28.84,0.28,189684.09,3.1
1766634.78,28.85,0.28,189688.63,3.1
1766605.7,28.85,0.28,189776.58,3.1
1766605.7,28.85,0.28,189776.58,3.1
1766605.7,28.85,0.28,189776.58,3.1
1766390.21,28.85,0.28,189767.89,3.1
1766390.21,28.85,0.28,189767.89,3.1
1766390.21,28.85,0.28,189767.89,3.1
1766390.21,28.85,0.28,189767.89,3.1
1766497.77,28.86,0.28,190016.99,3.1
1766470.24,28.86,0.29,190116.74,3.11
1766470.24,28.86,0.29,190116.74,3.11
1766253.19,28.86,0.29,190109.48,3.11
1765945.25,28.86,0.29,190071.69,3.11
1765565.99,28.86,0.28,189934.72,3.1
1765350.5,28.86,0.28,189939.27,3.1
1765051.6,28.86,0.28,190123.62,3.11
1765022.52,28.86,0.28,190229.72,3.11
1764807.02,28.86,0.28,190234.26,3.11
1764589.98,28.86,0.28,190156.91,3.11
1764589.98,28.86,0.28,190156.91,3.11
1764615.78,28.87,0.29,190527.9,3.12
1764400.28,28.87,0.29,190519.21,3.12
1764400.28,28.87,0.29,190519.21,3.12
1764423.11,28.87,0.29,190282.59,3.11
1764638.01,28.88,0.3,190579.3,3.12
1764344.4,28.88,0.3,190580.08,3.12
1764316.87,28.88,0.3,190679.84,3.12
1764287.79,28.88,0.3,190837.87,3.12
1764072.29,28.88,0.3,190770.74,3.12
1764043.21,28.89,0.3,190948.51,3.13
1763827.72,28.89,0.3,190953.06,3.13
1763455.78,28.88,0.3,190652.22,3.12
1763238.74,28.89,0.3,190574.86,3.12
1763023.25,28.89,0.3,190507.63,3.12
1762994.17,28.89,0.3,190686.11,3.12
1762778.67,28.89,0.3,190618.73,3.12
1762493.42,28.89,0.3,190298.61,3.12
1762691.34,28.89,0.3,190699.7,3.13
1762475.85,28.9,0.3,190691.02,3.13
1762258.81,28.9,0.3,190626.89,3.13
1762483.4,28.9,0.31,190562.42,3.13
1762266.36,28.9,0.31,190985.28,3.13
1762238.83,28.91,0.31,191085.03,3.13
1762021.78,28.91,0.31,191095.93,3.14
1761806.29,28.91,0.31,191028.54,3.13
1761511.69,28.91,0.31,190745.32,3.13
1761213.56,28.91,0.31,190590.45,3.13
1760928.31,28.9,0.3,190310.71,3.12
1760628.63,28.9,0.3,190267.67,3.12
1760404.74,28.9,0.3,190047.25,3.12
1760404.74,28.9,0.3,190047.25,3.12
1760187.7,28.9,0.3,190041.82,3.12
1760187.7,28.9,0.3,190041.82,3.12
1759972.2,28.9,0.3,189974.42,3.12
1759755.16,28.9,0.3,189969.0,3.12
1759727.63,28.91,0.3,190068.76,3.12
1759510.58,28.91,0.3,190061.49,3.12
1759510.58,28.91,0.3,190061.49,3.12
1759295.09,28.91,0.3,190066.03,3.12
1759509.99,28.92,0.31,190349.51,3.13
1759482.46,28.92,0.31,190449.27,3.13
1759265.41,28.92,0.31,190460.17,3.13
1759374.52,28.93,0.31,190455.06,3.13
1759374.52,28.93,0.31,190455.06,3.13
1759374.52,28.93,0.31,190455.06,3.13
1759154.89,28.92,0.31,190286.02,3.13
1758860.29,28.92,0.31,190355.66,3.13
1758636.1,28.92,0.31,190197.59,3.13
1758457.38,28.92,0.31,190018.06,3.12
1758240.34,28.92,0.31,189910.72,3.12
1758212.81,28.92,0.31,190010.48,3.13
1758212.81,28.92,0.31,190010.48,3.13
1758212.81,28.92,0.31,190010.48,3.13
1757995.77,28.92,0.31,190003.21,3.13
1757968.24,28.93,0.31,189936.85,3.13
1757968.24,28.93,0.31,189936.85,3.13
1757968.24,28.93,0.31,189936.85,3.13
1757939.16,28.93,0.31,190298.52,3.13
1757643.43,28.93,0.31,190018.51,3.13
1757427.93,28.93,0.31,189951.59,3.13
1757210.89,28.93,0.31,189945.7,3.13
1756995.39,28.93,0.31,189878.47,3.13
1757102.95,28.94,0.31,190186.5,3.13
1756887.46,28.94,0.31,190119.11,3.13
1756781.57,28.94,0.32,189682.71,3.12
1756781.57,28.94,0.32,189682.71,3.12
1756564.53,28.94,0.32,189677.29,3.13
1756349.03,28.94,0.32,189681.83,3.13
1756131.99,28.94,0.32,189604.48,3.12
1755944.5,28.94,0.32,189493.93,3.12
1756231.38,28.95,0.32,189429.95,3.12
1755887.29,28.95,0.32,189653.78,3.13
1755670.24,28.95,0.32,189557.07,3.13
1755886.69,28.95,0.33,189630.32,3.13
1755669.64,28.95,0.33,189845.09,3.13
1755454.15,28.96,0.33,189849.63,3.13
1755082.21,28.95,0.32,189548.8,3.13
1754865.17,28.95,0.32,189471.44,3.13
1754837.64,28.96,0.32,189571.19,3.13
1754808.56,28.96,0.33,189729.23,3.13
1754595.39,28.96,0.33,189713.32,3.13
1754595.39,28.96,0.33,189713.32,3.13
1754379.12,28.96,0.33,189699.54,3.13
1754595.57,28.97,0.33,190000.24,3.14
1754378.52,28.97,0.33,190042.93,3.14
1754006.58,28.97,0.33,189750.51,3.13
1754293.46,28.97,0.33,189686.53,3.13
1754076.42,28.97,0.33,190179.92,3.14
1754048.89,28.98,0.33,190279.67,3.14
1754019.81,28.98,0.34,190437.71,3.15
1753685.62,28.98,0.33,190079.93,3.14
1753658.09,28.98,0.34,190179.69,3.14
1753765.65,28.99,0.34,190440.3,3.15
1753559.65,28.98,0.34,190224.92,3.14
1753559.65,28.98,0.34,190224.92,3.14
1753559.65,28.98,0.34,190224.92,3.14
1753559.65,28.98,0.34,190224.92,3.14
1753344.16,28.98,0.34,190157.53,3.14
1753315.08,28.99,0.34,190335.76,3.15
1752083.31,28.99,0.34,190122.35,3.15
1751867.82,28.99,0.34,190170.57,3.15
1751650.78,28.99,0.34,190049.54,3.15
1751435.28,28.99,0.34,189982.41,3.14
1751218.24,28.99,0.34,189976.73,3.15
1751002.75,28.99,0.34,189909.59,3.14
1751217.64,29.0,0.34,190324.92,3.15
1751002.15,29.0,0.34,190257.53,3.15
1750785.1,29.0,0.34,190252.11,3.15
1750413.17,29.0,0.34,189891.1,3.15
1750197.67,29.0,0.34,189882.41,3.15
1749980.63,29.0,0.34,189818.29,3.15
1749953.1,29.0,0.34,189918.04,3.15
1749736.06,29.0,0.34,189928.95,3.15
1749876.93,29.01,0.35,189996.05,3.15
1749661.44,29.01,0.35,189929.13,3.15
1749444.39,29.01,0.35,189923.24,3.15
1749228.9,29.01,0.35,189927.78,3.15
1748960.73,29.01,0.35,189932.3,3.15
1748743.68,29.01,0.35,189854.94,3.15
1748374.42,29.01,0.34,189892.16,3.15
1748158.93,29.01,0.34,189825.23,3.15
1748158.93,29.01,0.34,189825.23,3.15
1747858.99,29.01,0.34,189715.45,3.15
1747641.95,29.01,0.34,189709.56,3.15
1747426.46,29.01,0.34,189700.87,3.15
1747131.85,29.01,0.34,189417.26,3.15
1747102.77,29.01,0.34,189518.43,3.15
1747075.24,29.02,0.34,189618.18,3.15
1747273.16,29.02,0.35,190037.64,3.16
1747489.61,29.03,0.36,190110.89,3.16
1747489.61,29.03,0.36,190110.89,3.16
1747284.74,29.03,0.35,189977.04,3.16
1746912.8,29.02,0.35,189836.71,3.15
1746696.61,29.02,0.35,189625.93,3.15
1746398.48,29.02,0.35,189598.05,3.15
1746369.4,29.02,0.35,189833.69,3.15
1746153.91,29.02,0.35,189838.24,3.16
1746124.83,29.03,0.35,189926.18,3.16
1746124.83,29.03,0.35,189926.18,3.16
1746341.27,29.03,0.36,189999.44,3.16
1746124.23,29.04,0.36,190275.1,3.16
1745908.74,29.04,0.36,190207.71,3.16
1745879.66,29.04,0.36,190385.74,3.17
1745664.16,29.04,0.36,190318.51,3.17
1745447.12,29.04,0.36,190312.93,3.17
1745075.18,29.04,0.35,189951.2,3.16
1744859.69,29.04,0.35,189942.51,3.16
1744830.61,29.04,0.36,190043.69,3.16
1744532.48,29.04,0.36,190089.09,3.16
1744748.93,29.05,0.36,190162.34,3.17
1744748.93,29.05,0.36,190162.34,3.17
1744719.85,29.05,0.36,190506.47,3.17
1744692.32,29.06,0.37,190606.22,3.17
1744692.32,29.06,0.37,190606.22,3.17
1744475.27,29.06,0.37,190598.96,3.17
1744259.78,29.06,0.37,190590.27,3.18
1744061.01,29.06,0.36,190343.93,3.17
1743628.47,29.06,0.36,190271.12,3.17
1743628.47,29.06,0.36,190271.12,3.17
1743522.58,29.06,0.37,189834.72,3.16
1743522.58,29.06,0.37,189834.72,3.16
1743224.45,29.06,0.37,189796.47,3.16
1743007.41,29.06,0.37,189732.34,3.16
1742979.88,29.07,0.37,189832.09,3.17
1742762.84,29.07,0.37,189842.98,3.17
1742547.34,29.07,0.37,189775.59,3.17
1742330.3,29.07,0.37,189770.17,3.17
1742142.81,29.07,0.37,189659.62,3.16
1741918.62,29.07,0.37,189556.96,3.16
1741891.09,29.07,0.37,189656.72,3.17
1741674.04,29.07,0.37,189667.61,3.17
1741458.55,29.07,0.37,189600.31,3.17
1741458.55,29.07,0.37,189600.31,3.17
1741241.51,29.07,0.37,189594.79,3.17
1741350.62,29.08,0.37,189589.68,3.17
1741350.62,29.08,0.37,189589.68,3.17
1741133.57,29.08,0.37,189835.21,3.17
1740701.04,29.08,0.37,189762.39,3.17
1741012.17,29.09,0.38,189334.61,3.16
1741228.62,29.1,0.38,189407.86,3.16
1741011.57,29.1,0.38,189683.89,3.17
1740984.04,29.1,0.39,189783.64,3.17
1740767.0,29.1,0.39,189794.53,3.17
1740551.51,29.1,0.39,189727.3,3.17
1740334.46,29.1,0.39,189721.72,3.17
1740306.93,29.11,0.39,189821.47,3.17
1740306.93,29.11,0.39,189821.47,3.17
1740277.85,29.11,0.39,189979.5,3.18
1740132.65,29.11,0.39,190383.38,3.19
1739838.05,29.11,0.39,190100.15,3.18
1739180.96,29.1,0.38,189388.71,3.17
1739180.96,29.1,0.38,189388.71,3.17
1739180.96,29.1,0.38,189388.71,3.17
1738809.02,29.1,0.38,189026.62,3.16
1738781.49,29.1,0.38,189126.37,3.17
1738781.49,29.1,0.38,189126.37,3.17
1738564.45,29.1,0.38,189137.26,3.17
1738941.0,29.11,0.39,189157.99,3.17
1738723.95,29.11,0.39,189669.06,3.18
1738508.46,29.11,0.39,189673.6,3.18
1738210.07,29.11,0.39,189674.02,3.18
1738210.07,29.11,0.39,189674.02,3.18
1738033.0,29.11,0.39,189419.59,3.17
1738247.89,29.12,0.39,189703.08,3.18
1738032.4,29.12,0.39,189694.39,3.18
1738032.4,29.12,0.39,189694.39,3.18
1738139.96,29.12,0.4,189943.49,3.18
1738112.43,29.13,0.4,190043.24,3.18
1735757.36,29.13,0.4,189992.71,3.19
1735540.32,29.13,0.4,190003.6,3.19
1735324.82,29.13,0.4,189994.91,3.19
1735019.21,29.13,0.4,190046.29,3.19
1735045.0,29.13,0.4,190286.12,3.19
1734827.96,29.13,0.4,190221.99,3.19
1734456.02,29.13,0.4,189921.15,3.19
1734240.53,29.13,0.4,189854.23,3.19
1733916.96,29.13,0.4,189828.62,3.19
1733609.02,29.13,0.4,189807.48,3.19
1733391.98,29.13,0.4,189801.59,3.19
1733176.49,29.13,0.4,189734.2,3.19
1732977.72,29.13,0.39,189594.8,3.19
1732760.67,29.13,0.39,189589.38,3.19
1732545.18,29.13,0.39,189522.45,3.19
1732516.1,29.14,0.4,189700.02,3.19
1732488.57,29.14,0.4,189633.66,3.19
1732703.46,29.15,0.41,190227.36,3.2
1732487.97,29.15,0.41,190159.91,3.2
1732192.17,29.15,0.41,190139.16,3.2
1731975.12,29.15,0.41,190133.79,3.2
1731676.22,29.15,0.41,190364.61,3.2
1731676.22,29.15,0.41,190364.61,3.2
1731794.77,29.15,0.41,190296.81,3.2
1731422.84,29.15,0.41,189909.08,3.2
1731531.95,29.15,0.41,189903.97,3.2
1731531.95,29.15,0.41,189903.97,3.2
1731314.9,29.16,0.41,190149.49,3.2
1731099.41,29.16,0.41,190154.03,3.2
1731070.33,29.16,0.41,190241.98,3.2
1731286.77,29.17,0.42,190315.23,3.21
1731069.73,29.17,0.42,190590.89,3.21
1730854.24,29.17,0.42,190523.97,3.21
1730637.19,29.17,0.42,190518.08,3.21
1730609.66,29.17,0.42,190617.83,3.21
1730392.62,29.17,0.42,190629.33,3.21
1728037.55,29.17,0.42,190578.8,3.22
1728010.02,29.18,0.42,190678.55,3.22
1727792.98,29.18,0.42,190671.28,3.22
1727992.45,29.18,0.43,190606.33,3.22
1727775.41,29.19,0.43,191004.99,3.23
1727559.91,29.19,0.43,191009.53,3.23
1727187.97,29.18,0.42,190647.8,3.22
1726970.93,29.18,0.42,190570.44,3.22
1726943.4,29.19,0.43,190670.2,3.22
1727050.96,29.19,0.43,190930.81,3.23
1726835.47,29.19,0.43,190935.35,3.23
1726535.53,29.19,0.43,191335.31,3.24
1726318.49,29.2,0.43,191257.95,3.23
1726102.99,29.2,0.43,191191.03,3.23
1725885.95,29.2,0.43,191185.14,3.23
1725670.46,29.2,0.43,191117.84,3.23
1725453.41,29.2,0.43,191112.33,3.23
1725237.92,29.2,0.43,191103.64,3.23
1725452.81,29.21,0.44,191400.35,3.24
1725237.32,29.21,0.44,191332.96,3.24
1725237.32,29.21,0.44,191332.96,3.24
1725020.28,29.21,0.44,191327.54,3.24
1725020.28,29.21,0.44,191327.54,3.24
1724804.78,29.21,0.44,191260.31,3.24
1724587.74,29.21,0.44,191254.72,3.24
1724587.74,29.21,0.44,191254.72,3.24
1724372.25,29.21,0.44,191187.8,3.24
1724167.38,29.21,0.43,190977.56,3.24
1723878.16,29.21,0.43,190899.53,3.23
1723661.12,29.21,0.43,190893.64,3.24
1723661.12,29.21,0.43,190893.64,3.24
1723661.12,29.21,0.43,190893.64,3.24
1723299.18,29.21,0.43,190602.8,3.23
1723083.69,29.21,0.43,190535.42,3.23
1722977.79,29.21,0.43,190099.02,3.22
1722977.79,29.21,0.43,190099.02,3.22
1722760.75,29.21,0.43,190093.59,3.22
1722544.56,29.21,0.43,189931.37,3.22
1722329.06,29.21,0.43,189864.94,3.22
1722299.98,29.22,0.43,190043.53,3.22
1722084.49,29.22,0.43,190034.85,3.22
1722307.54,29.22,0.44,190401.92,3.23
1722280.01,29.23,0.44,190501.68,3.23
1722250.93,29.23,0.44,190659.71,3.24
1722226.97,29.23,0.44,190722.31,3.24
1722011.47,29.24,0.44,190654.86,3.24
1721806.61,29.23,0.44,190444.62,3.23
1721498.66,29.23,0.44,191547.65,3.25
1721281.62,29.23,0.44,191542.28,3.25
1721066.13,29.24,0.44,191546.82,3.25
1720849.08,29.24,0.44,191469.47,3.25
1720479.0,29.23,0.44,191108.26,3.25
1720695.44,29.24,0.44,191181.52,3.25
1720392.15,29.24,0.44,193211.77,3.28
1720175.11,29.24,0.44,193487.44,3.29
1719959.61,29.24,0.44,193491.98,3.29
1719742.57,29.24,0.44,193414.62,3.29
1719457.32,29.24,0.44,193134.89,3.28
1719241.82,29.24,0.44,193126.2,3.28
1719212.74,29.24,0.44,193227.37,3.29
1719185.21,29.25,0.44,193327.13,3.29
1718968.17,29.25,0.44,193319.86,3.29
1718752.68,29.25,0.44,193252.94,3.29
1718535.63,29.25,0.44,193247.05,3.29
1718508.1,29.25,0.45,193346.8,3.29
1718479.03,29.26,0.45,193504.84,3.29
1718170.44,29.26,0.45,193338.5,3.29
1717798.5,29.25,0.44,192976.77,3.29
1717583.01,29.26,0.44,192910.34,3.29
1717583.01,29.26,0.44,192910.34,3.29
1717583.01,29.26,0.44,192910.34,3.29
1717365.96,29.26,0.44,192903.96,3.29
1717365.96,29.26,0.44,192903.96,3.29
1717150.47,29.26,0.44,192895.27,3.29
1717150.47,29.26,0.44,192895.27,3.29
1717121.39,29.26,0.45,192996.44,3.29
1716828.43,29.26,0.45,193040.08,3.29
1716623.56,29.26,0.44,192906.6,3.29
1716338.47,29.26,0.44,192634.87,3.28
1716310.94,29.26,0.45,192734.62,3.29
1716281.86,29.27,0.45,192892.66,3.29
1716281.86,29.27,0.45,192892.66,3.29
1716066.37,29.27,0.45,192825.36,3.29
1715740.64,29.26,0.45,192509.63,3.28
1715523.59,29.27,0.45,192504.12,3.28
1715308.1,29.27,0.45,192436.99,3.28
1715308.1,29.27,0.45,192415.3,3.28
1715020.88,29.26,0.44,192134.91,3.28
1714803.83,29.26,0.44,192129.23,3.28
1714588.34,29.27,0.44,192061.84,3.28
1714588.34,29.27,0.44,192084.17,3.28
1714371.3,29.27,0.44,192078.75,3.28
1714155.8,29.27,0.44,192011.83,3.28
1714126.72,29.27,0.44,192189.39,3.28
1713911.23,29.27,0.44,192122.16,3.28
1713911.23,29.27,0.44,192106.62,3.28
1713694.18,29.27,0.44,192101.03,3.28
1713426.01,29.28,0.45,192105.55,3.28
1713210.52,29.28,0.45,192038.63,3.28
1713425.41,29.28,0.45,192454.83,3.29
1713209.92,29.28,0.45,192387.53,3.29
1712992.88,29.29,0.45,192382.01,3.29
1712965.35,29.29,0.45,192481.77,3.29
1712936.27,29.29,0.46,192639.8,3.29
1712720.77,29.29,0.46,192572.5,3.29
1712720.77,29.29,0.46,192572.5,3.29
1712720.77,29.29,0.46,192572.5,3.29
1712503.73,29.29,0.46,192566.99,3.29
1712361.76,29.29,0.45,192393.0,3.29
1712146.26,29.29,0.45,192325.77,3.29
1711929.22,29.3,0.45,192320.19,3.29
1711901.69,29.3,0.46,192419.94,3.29
1712009.25,29.3,0.46,192680.55,3.3
1712009.25,29.3,0.46,192699.96,3.3
1711793.76,29.31,0.46,192633.03,3.3
1711576.71,29.31,0.46,192627.14,3.3
1711801.31,29.31,0.47,192562.68,3.3
1711772.23,29.32,0.47,193163.47,3.31
1711556.73,29.32,0.47,193168.01,3.31
1711271.65,29.32,0.47,193219.61,3.31
1711054.6,29.32,0.47,193142.25,3.31
1710839.11,29.32,0.47,193074.8,3.31
1710810.03,29.32,0.47,193238.74,3.31
1710810.03,29.32,0.47,193238.74,3.31
1710594.54,29.33,0.47,193171.35,3.31
1710377.49,29.33,0.47,193165.93,3.31
1710162.0,29.33,0.47,193098.54,3.31
1709791.91,29.32,0.47,192710.33,3.31
1709574.87,29.33,0.47,192704.9,3.31
1709251.31,29.33,0.47,192729.96,3.31
1709251.31,29.33,0.47,192729.96,3.31
1708966.22,29.33,0.47,192781.55,3.31
1708938.69,29.33,0.47,192881.31,3.31
1708718.72,29.33,0.47,192703.21,3.31
1708501.68,29.33,0.47,192695.94,3.31
1708286.18,29.33,0.47,192629.02,3.31
1708069.14,29.33,0.47,192623.13,3.31
1707853.65,29.33,0.47,192627.67,3.31
1708068.54,29.34,0.47,192911.15,3.31
1707770.41,29.34,0.47,192881.18,3.31
1707554.92,29.34,0.47,192813.79,3.31
1707337.88,29.34,0.47,192808.37,3.31
1707122.38,29.34,0.47,192740.98,3.31
1707016.49,29.34,0.48,192304.58,3.31
1706799.45,29.35,0.48,192299.16,3.31
1706583.95,29.35,0.48,192290.48,3.31
1706366.91,29.35,0.48,192226.35,3.31
1706162.04,29.35,0.47,192092.49,3.3
1706162.04,29.35,0.47,192092.49,3.3
1705946.55,29.35,0.47,192025.36,3.3
1705917.47,29.35,0.48,192203.14,3.31
1705701.98,29.35,0.48,192135.74,3.31
1705484.93,29.35,0.48,192130.32,3.31
1705260.74,29.35,0.47,191972.25,3.3
1705045.25,29.35,0.47,191976.79,3.3
1705045.25,29.35,0.47,191976.79,3.3
1704828.21,29.35,0.47,191899.44,3.3
1704640.72,29.35,0.47,191788.89,3.3
1704840.19,29.36,0.48,191723.93,3.3
1704840.19,29.36,0.48,191723.93,3.3
1704682.22,29.36,0.48,191565.97,3.3
1704918.35,29.36,0.48,191499.39,3.3
1704812.46,29.37,0.48,191062.99,3.29
1704485.99,29.36,0.48,191339.57,3.3
1704268.95,29.37,0.48,191738.22,3.3
1704243.74,29.37,0.48,191725.28,3.3
1704459.41,29.37,0.49,191711.79,3.3
1704097.47,29.37,0.49,191843.45,3.31
1703881.98,29.37,0.49,191850.86,3.31
1703664.94,29.37,0.49,191950.91,3.31
1703449.44,29.37,0.49,191942.23,3.31
1703233.25,29.37,0.48,191731.45,3.31
1703233.25,29.37,0.48,191731.45,3.31
1703016.21,29.37,0.48,191667.32,3.31
1700661.14,29.37,0.48,191616.79,3.31
1700445.64,29.37,0.48,191550.36,3.31
1700416.57,29.38,0.49,191728.95,3.31
1700416.57,29.38,0.49,191728.95,3.31
1700201.07,29.38,0.49,191661.56,3.31
1699984.03,29.38,0.49,191656.14,3.31
1699791.37,29.38,0.48,191465.45,3.31
1699900.48,29.38,0.49,191460.35,3.31
1699683.44,29.39,0.49,191705.87,3.31
1699467.94,29.39,0.49,191638.47,3.31
1699168.01,29.39,0.49,191539.31,3.31
1699275.57,29.39,0.49,191847.12,3.32
1699248.04,29.4,0.49,191946.87,3.32
1699031.0,29.4,0.49,191939.61,3.32
1699007.04,29.4,0.5,192002.2,3.32
1699223.48,29.41,0.5,192075.46,3.32
1699223.48,29.41,0.5,192075.46,3.32
1699194.4,29.41,0.51,192419.59,3.33
1698822.46,29.41,0.5,192170.78,3.33
1699038.91,29.41,0.51,192244.04,3.33
1698666.97,29.41,0.5,192103.71,3.33
1698881.86,29.41,0.51,192578.47,3.33
1698854.33,29.42,0.51,192678.23,3.34
1698637.29,29.42,0.51,192670.96,3.34
1698342.69,29.42,0.51,192387.74,3.33
1698127.19,29.42,0.51,192392.28,3.33
1698098.11,29.42,0.51,192480.22,3.33
