ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
gpuspec10,0.0,1.3,42,1.0,2c5a,GpuClustering1000desharemddbc8,share,best,dbc8,2782,8152,60.4,96.1,92.0,319101523197952.0,5967.0,5712230.0,25.76,14.0,0.99,40.44,1.63,12.32,4.85,99.01,528302452244480.0,6212.0,6212000.0
