ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
gpushare100,0.0,1.3,42,1.0,9c90,BestFit1000desharemd7031,share,best,7031,4848,8152,61.7,98.5,84.8,325965186072576.0,6116.0,5269230.0,64.11,7.13,0.1,15.09,0.53,13.04,0.0,99.9,528302452244480.0,6212.0,6212000.0
