ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
516,1377,1295950,6212,1321580
516,1377,1296760,6212,1322390
516,1377,1297760,6212,1323390
516,1377,1298760,6212,1324390
516,1377,1299760,6212,1325390
516,1377,1299990,6212,1325620
516,1377,1299990,6212,1326620
517,1385,1300990,6212,1327620
517,1385,1301990,6212,1328620
517,1385,1301990,6212,1328620
517,1385,1302540,6212,1329170
517,1385,1302540,6212,1329170
517,1385,1303540,6212,1330170
517,1385,1303540,6212,1330980
517,1385,1304540,6212,1331980
517,1385,1305540,6212,1332980
518,1393,1306540,6212,1333980
518,1393,1306540,6212,1333980
519,1401,1307540,6212,1334980
520,1403,1308350,6212,1335790
520,1403,1308810,6212,1336250
520,1403,1309620,6212,1337060
520,1403,1309620,6212,1337060
520,1403,1310270,6212,1337710
520,1403,1311080,6212,1338520
520,1403,1311080,6212,1338520
520,1403,1312080,6212,1339520
520,1403,1312080,6212,1340520
520,1403,1313080,6212,1341520
520,1403,1315080,6212,1343520
520,1403,1316080,6212,1344520
521,1411,1317080,6212,1345520
521,1411,1318080,6212,1346520
521,1411,1318080,6212,1346520
521,1411,1319080,6212,1347520
521,1411,1319080,6212,1347520
521,1411,1320080,6212,1348520
521,1411,1320080,6212,1349330
521,1411,1321080,6212,1350330
521,1411,1322080,6212,1351330
521,1411,1322080,6212,1352330
521,1411,1323080,6212,1353330
521,1411,1323080,6212,1353330
521,1411,1323550,6212,1353800
521,1411,1323550,6212,1353800
521,1411,1324550,6212,1354800
521,1411,1325020,6212,1355270
521,1411,1326020,6212,1356270
521,1411,1326020,6212,1357080
521,1411,1326240,6212,1357300
521,1411,1326240,6212,1357300
521,1411,1327240,6212,1358300
521,1411,1327240,6212,1358300
522,1419,1328240,6212,1359300
522,1419,1329240,6212,1360300
522,1419,1330240,6212,1361300
522,1419,1331240,6212,1362300
522,1419,1332050,6212,1363110
523,1427,1340050,6212,1371110
523,1427,1341050,6212,1372110
523,1427,1341520,6212,1372580
523,1427,1342520,6212,1373580
523,1427,1342980,6212,1374040
524,1435,1343790,6212,1374850
524,1435,1344790,6212,1375850
524,1435,1345260,6212,1376320
524,1435,1346260,6212,1377320
524,1435,1346260,6212,1377910
524,1435,1346910,6212,1378560
524,1435,1347910,6212,1379560
524,1435,1348910,6212,1380560
524,1435,1349380,6212,1381030
524,1435,1353380,6212,1385030
524,1435,1354380,6212,1386030
524,1435,1355380,6212,1387030
525,1443,1363380,6212,1395030
526,1451,1364380,6212,1396030
526,1451,1365380,6212,1397030
526,1451,1365380,6212,1397680
526,1451,1366030,6212,1398330
526,1451,1366840,6212,1399140
526,1451,1367840,6212,1400140
526,1451,1368840,6212,1401140
526,1451,1368840,6212,1401140
526,1451,1369840,6212,1402140
526,1451,1369840,6212,1402140
526,1451,1370650,6212,1402950
526,1451,1370650,6212,1402950
526,1451,1371650,6212,1403950
526,1451,1372460,6212,1404760
527,1459,1373460,6212,1405760
527,1459,1374010,6212,1406310
527,1459,1374010,6212,1406780
527,1459,1375010,6212,1407780
527,1459,1375240,6212,1408010
527,1459,1376240,6212,1409010
527,1459,1377240,6212,1410010
527,1459,1378050,6212,1410820
527,1459,1378050,6212,1411630
527,1459,1378050,6212,1412630
527,1459,1378050,6212,1413280
527,1459,1379050,6212,1414280
528,1467,1387050,6212,1422280
528,1467,1387860,6212,1423090
528,1467,1387860,6212,1423560
529,1469,1388180,6212,1423880
529,1469,1389180,6212,1424880
529,1469,1389500,6212,1425200
529,1469,1389500,6212,1425200
530,1477,1390500,6212,1426200
530,1477,1391500,6212,1427200
530,1477,1391500,6212,1427200
530,1477,1391500,6212,1428010
530,1477,1391960,6212,1428470
530,1477,1392960,6212,1429470
530,1477,1393420,6212,1429930
530,1477,1394230,6212,1430740
530,1477,1394230,6212,1431210
530,1477,1395230,6212,1432210
530,1477,1395230,6212,1433210
530,1477,1395230,6212,1433680
530,1477,1396230,6212,1434680
531,1485,1397230,6212,1435680
531,1485,1398230,6212,1436680
531,1485,1398550,6212,1437000
531,1485,1399550,6212,1438000
531,1485,1400550,6212,1439000
531,1485,1401550,6212,1440000
531,1485,1402550,6212,1441000
531,1485,1403360,6212,1441810
531,1485,1404170,6212,1442620
531,1485,1404630,6212,1443080
531,1485,1404790,6212,1443240
531,1485,1405790,6212,1444240
532,1489,1406790,6212,1445240
532,1489,1406900,6212,1445350
532,1489,1406900,6212,1445350
532,1489,1407710,6212,1446160
533,1497,1408520,6212,1446970
533,1497,1409520,6212,1447970
533,1497,1409520,6212,1447970
533,1497,1410520,6212,1448970
533,1497,1410750,6212,1449200
533,1497,1411560,6212,1450010
533,1497,1412560,6212,1451010
533,1497,1413370,6212,1451820
533,1497,1414370,6212,1452820
533,1497,1414370,6212,1452820
533,1497,1415180,6212,1453630
534,1505,1416180,6212,1454630
534,1505,1417180,6212,1455630
534,1505,1418180,6212,1456630
534,1505,1418990,6212,1457440
534,1505,1419800,6212,1458250
534,1505,1419800,6212,1458250
534,1505,1420270,6212,1458720
534,1505,1421270,6212,1459720
534,1505,1421270,6212,1459720
534,1505,1422270,6212,1460720
535,1513,1423270,6212,1461720
535,1513,1423740,6212,1462190
536,1521,1424740,6212,1463190
536,1521,1425740,6212,1464190
536,1521,1425740,6212,1464190
536,1521,1425740,6212,1465000
536,1521,1426740,6212,1466000
536,1521,1427550,6212,1466810
536,1521,1428550,6212,1467810
536,1521,1429020,6212,1468280
536,1521,1430020,6212,1469280
536,1521,1431020,6212,1470280
537,1529,1432020,6212,1471280
537,1529,1433020,6212,1472280
537,1529,1434020,6212,1473280
537,1529,1434490,6212,1473750
537,1529,1435490,6212,1474750
537,1529,1435490,6212,1475750
537,1529,1435490,6212,1475750
537,1529,1436490,6212,1476750
537,1529,1436490,6212,1476750
537,1529,1436490,6212,1476750
537,1529,1436960,6212,1477220
537,1529,1437960,6212,1478220
537,1529,1438960,6212,1479220
538,1537,1439960,6212,1480220
538,1537,1440960,6212,1481220
538,1537,1441120,6212,1481380
538,1537,1441710,6212,1481970
538,1537,1442710,6212,1482970
538,1537,1443030,6212,1483290
538,1537,1443030,6212,1483760
538,1537,1443030,6212,1483760
538,1537,1444030,6212,1484760
538,1537,1444030,6212,1485570
538,1537,1444030,6212,1485570
538,1537,1444840,6212,1486380
538,1537,1445310,6212,1486850
538,1537,1446310,6212,1487850
538,1537,1446310,6212,1488310
538,1537,1446310,6212,1488310
538,1537,1447310,6212,1489310
538,1537,1448310,6212,1490310
539,1545,1449120,6212,1491120
539,1545,1449590,6212,1491590
539,1545,1450590,6212,1492590
539,1545,1451590,6212,1493590
539,1545,1452590,6212,1494590
539,1545,1452590,6212,1494590
539,1545,1453590,6212,1495590
539,1545,1454590,6212,1496590
539,1545,1454590,6212,1497400
539,1545,1454590,6212,1498400
539,1545,1454590,6212,1498950
539,1545,1455060,6212,1499420
539,1545,1455530,6212,1499890
539,1545,1455530,6212,1499890
540,1547,1455850,6212,1500210
540,1547,1455850,6212,1500210
541,1555,1456850,6212,1501210
541,1555,1457850,6212,1502210
541,1555,1457850,6212,1503210
541,1555,1458500,6212,1503860
541,1555,1458820,6212,1504180
541,1555,1458820,6212,1504180
541,1555,1459820,6212,1505180
541,1555,1460820,6212,1506180
541,1555,1461820,6212,1507180
541,1555,1462630,6212,1507990
541,1555,1462630,6212,1507990
541,1555,1463630,6212,1508990
541,1555,1463630,6212,1509640
541,1555,1463630,6212,1510190
541,1555,1464630,6212,1511190
541,1555,1465630,6212,1512190
541,1555,1465630,6212,1512190
541,1555,1465630,6212,1512190
542,1563,1466630,6212,1513190
542,1563,1466630,6212,1513190
542,1563,1467100,6212,1513660
542,1563,1468100,6212,1514660
542,1563,1468420,6212,1514980
542,1563,1468890,6212,1515450
542,1563,1469890,6212,1516450
542,1563,1470360,6212,1516920
542,1563,1470830,6212,1517390
543,1565,1471300,6212,1517860
544,1567,1472110,6212,1518670
544,1567,1473110,6212,1519670
544,1567,1474110,6212,1520670
544,1567,1474110,6212,1520670
545,1575,1475110,6212,1521670
545,1575,1476110,6212,1522670
545,1575,1476660,6212,1523220
545,1575,1477660,6212,1524220
545,1575,1478660,6212,1525220
545,1575,1479120,6212,1525680
545,1575,1479120,6212,1525680
545,1575,1479120,6212,1525680
545,1575,1480120,6212,1526680
545,1575,1481120,6212,1527680
545,1575,1481930,6212,1528490
545,1575,1482400,6212,1528960
545,1575,1482400,6212,1529960
545,1575,1482770,6212,1530330
545,1575,1483770,6212,1531330
545,1575,1483770,6212,1531330
546,1583,1484770,6212,1532330
546,1583,1485240,6212,1532800
546,1583,1485830,6212,1533390
546,1583,1485830,6212,1534390
546,1583,1486640,6212,1535200
546,1583,1486640,6212,1535200
546,1583,1486640,6212,1536200
546,1583,1486860,6212,1536420
546,1583,1487860,6212,1537420
546,1583,1487860,6212,1537650
546,1583,1488330,6212,1538120
546,1583,1488330,6212,1539120
546,1583,1488330,6212,1539440
546,1583,1489330,6212,1540440
546,1583,1490330,6212,1541440
546,1583,1491330,6212,1542440
546,1583,1491330,6212,1542440
546,1583,1492330,6212,1543440
546,1583,1493330,6212,1544440
546,1583,1494140,6212,1545250
546,1583,1494190,6212,1545300
547,1591,1495190,6212,1546300
548,1593,1495510,6212,1546620
548,1593,1496510,6212,1547620
548,1593,1496510,6212,1548620
548,1593,1497510,6212,1549620
548,1593,1498510,6212,1550620
548,1593,1499510,6212,1551620
548,1593,1500510,6212,1552620
548,1593,1500510,6212,1552620
548,1593,1501510,6212,1553620
548,1593,1502510,6212,1554620
548,1593,1502980,6212,1555090
548,1593,1503200,6212,1555310
549,1595,1505200,6212,1557310
549,1595,1505200,6212,1557310
550,1603,1506200,6212,1558310
550,1603,1507200,6212,1559310
550,1603,1508010,6212,1560120
550,1603,1509010,6212,1561120
550,1603,1509010,6212,1561120
550,1603,1509330,6212,1561440
550,1603,1510330,6212,1562440
550,1603,1511140,6212,1563250
550,1603,1511140,6212,1563250
550,1603,1511140,6212,1563250
550,1603,1511610,6212,1563720
550,1603,1512080,6212,1564190
550,1603,1512080,6212,1564190
550,1603,1513080,6212,1565190
550,1603,1514080,6212,1566190
550,1603,1514080,6212,1567000
551,1611,1514890,6212,1567810
551,1611,1515890,6212,1568810
551,1611,1516890,6212,1569810
551,1611,1517890,6212,1570810
551,1611,1518890,6212,1571810
551,1611,1519890,6212,1572810
552,1613,1520350,6212,1573270
552,1613,1521350,6212,1574270
552,1613,1521820,6212,1574740
552,1613,1522290,6212,1575210
552,1613,1523290,6212,1576210
552,1613,1523290,6212,1577020
552,1613,1524290,6212,1578020
552,1613,1524290,6212,1578020
552,1613,1525100,6212,1578830
552,1613,1526100,6212,1579830
553,1621,1527100,6212,1580830
553,1621,1527910,6212,1581640
553,1621,1528910,6212,1582640
553,1621,1529560,6212,1583290
553,1621,1529560,6212,1584290
553,1621,1529560,6212,1584880
553,1621,1530560,6212,1585880
553,1621,1531370,6212,1586690
553,1621,1532370,6212,1587690
553,1621,1532370,6212,1587690
553,1621,1532370,6212,1587690
553,1621,1532370,6212,1587690
553,1621,1532840,6212,1588160
553,1621,1533390,6212,1588710
554,1623,1533980,6212,1589300
554,1623,1534980,6212,1590300
554,1623,1534980,6212,1590300
554,1623,1534980,6212,1590300
554,1623,1534980,6212,1590770
554,1623,1535790,6212,1591580
554,1623,1536790,6212,1592580
554,1623,1537790,6212,1593580
554,1623,1538020,6212,1593810
555,1631,1539020,6212,1594810
555,1631,1539020,6212,1594810
555,1631,1539180,6212,1594970
555,1631,1539650,6212,1595440
555,1631,1539870,6212,1595660
555,1631,1540870,6212,1596660
555,1631,1541680,6212,1597470
555,1631,1542490,6212,1598280
556,1639,1543490,6212,1599280
556,1639,1544140,6212,1599930
556,1639,1544140,6212,1599930
556,1639,1545140,6212,1600930
556,1639,1545140,6212,1600930
556,1639,1546140,6212,1601930
556,1639,1546140,6212,1602930
557,1647,1547140,6212,1603930
557,1647,1547140,6212,1603930
557,1647,1548140,6212,1604930
557,1647,1548140,6212,1605930
557,1647,1548140,6212,1605930
557,1647,1549140,6212,1606930
557,1647,1549140,6212,1607930
557,1647,1549460,6212,1608250
558,1655,1550460,6212,1609250
558,1655,1550460,6212,1610060
558,1655,1551270,6212,1610870
558,1655,1551730,6212,1611330
558,1655,1555730,6212,1615330
558,1655,1556730,6212,1616330
558,1655,1556730,6212,1616330
558,1655,1557380,6212,1616980
558,1655,1558380,6212,1617980
558,1655,1558380,6212,1617980
558,1655,1558380,6212,1617980
558,1655,1558930,6212,1618530
558,1655,1559930,6212,1619530
558,1655,1559930,6212,1619530
558,1655,1560580,6212,1620180
558,1655,1561580,6212,1621180
558,1655,1562060,6212,1621660
559,1659,1563060,6212,1622660
560,1667,1564060,6212,1623660
561,1669,1564530,6212,1624130
561,1669,1565530,6212,1625130
561,1669,1566530,6212,1626130
561,1669,1567000,6212,1626600
561,1669,1567220,6212,1626820
561,1669,1568030,6212,1627630
561,1669,1569030,6212,1628630
561,1669,1569500,6212,1629100
561,1669,1569970,6212,1629570
561,1669,1570970,6212,1630570
561,1669,1570970,6212,1630570
561,1669,1571290,6212,1630890
561,1669,1572100,6212,1631700
561,1669,1572260,6212,1631860
562,1671,1573070,6212,1632670
562,1671,1574070,6212,1633670
562,1671,1574530,6212,1634130
562,1671,1574530,6212,1634130
563,1679,1575530,6212,1635130
563,1679,1575530,6212,1635780
563,1679,1576530,6212,1636780
563,1679,1577340,6212,1637590
563,1679,1577340,6212,1638590
563,1679,1577340,6212,1638590
563,1679,1578340,6212,1639590
563,1679,1578340,6212,1639590
563,1679,1578340,6212,1639590
563,1679,1578340,6212,1640590
563,1679,1578990,6212,1641240
563,1679,1579990,6212,1642240
563,1679,1580990,6212,1643240
563,1679,1581990,6212,1644240
563,1679,1582990,6212,1645240
563,1679,1583990,6212,1646240
563,1679,1583990,6212,1646240
563,1679,1584460,6212,1646710
563,1679,1585460,6212,1647710
564,1687,1593460,6212,1655710
564,1687,1594460,6212,1656710
564,1687,1594460,6212,1656710
564,1687,1594460,6212,1656710
564,1687,1594780,6212,1657030
564,1687,1595780,6212,1658030
564,1687,1595780,6212,1658030
564,1687,1596780,6212,1659030
564,1687,1596780,6212,1659030
565,1695,1597780,6212,1660030
565,1695,1598780,6212,1661030
565,1695,1599100,6212,1661350
565,1695,1599210,6212,1661460
565,1695,1600210,6212,1662460
565,1695,1600530,6212,1662780
565,1695,1601530,6212,1663780
565,1695,1601530,6212,1664250
565,1695,1602340,6212,1665060
565,1695,1602340,6212,1665060
565,1695,1603340,6212,1666060
565,1695,1604340,6212,1667060
565,1695,1604340,6212,1667060
565,1695,1605340,6212,1668060
565,1695,1605340,6212,1669060
565,1695,1606340,6212,1670060
565,1695,1606560,6212,1670280
566,1703,1607560,6212,1671280
566,1703,1608370,6212,1672090
566,1703,1608840,6212,1672560
566,1703,1609310,6212,1673030
566,1703,1609310,6212,1674030
566,1703,1610310,6212,1675030
566,1703,1610960,6212,1675680
566,1703,1611960,6212,1676680
566,1703,1612960,6212,1677680
566,1703,1613770,6212,1678490
567,1711,1614770,6212,1679490
567,1711,1615090,6212,1679810
567,1711,1615410,6212,1680130
567,1711,1616410,6212,1681130
567,1711,1617410,6212,1682130
567,1711,1618410,6212,1683130
567,1711,1618410,6212,1684130
567,1711,1619060,6212,1684780
567,1711,1619530,6212,1685250
567,1711,1620530,6212,1686250
567,1711,1621530,6212,1687250
567,1711,1622340,6212,1688060
568,1719,1623340,6212,1689060
568,1719,1624340,6212,1690060
568,1719,1625150,6212,1690870
568,1719,1625150,6212,1691330
568,1719,1626150,6212,1692330
568,1719,1627150,6212,1693330
568,1719,1627620,6212,1693800
568,1719,1627620,6212,1694800
568,1719,1628430,6212,1695610
568,1719,1629240,6212,1696420
569,1727,1630240,6212,1697420
569,1727,1630240,6212,1697420
569,1727,1631240,6212,1698420
569,1727,1632050,6212,1699230
569,1727,1632050,6212,1700230
569,1727,1632050,6212,1700230
569,1727,1632050,6212,1701230
569,1727,1633050,6212,1702230
569,1727,1634050,6212,1703230
569,1727,1634520,6212,1703700
569,1727,1635520,6212,1704700
569,1727,1636330,6212,1705510
569,1727,1636980,6212,1706160
570,1729,1637450,6212,1706630
570,1729,1637770,6212,1706950
571,1737,1638770,6212,1707950
571,1737,1638770,6212,1708950
571,1737,1639770,6212,1709950
571,1737,1639770,6212,1709950
571,1737,1640240,6212,1710420
571,1737,1640240,6212,1710420
571,1737,1641240,6212,1711420
571,1737,1642240,6212,1712420
571,1737,1643050,6212,1713230
571,1737,1644050,6212,1714230
571,1737,1645050,6212,1715230
571,1737,1646050,6212,1716230
571,1737,1646520,6212,1716700
572,1745,1647520,6212,1717700
572,1745,1647520,6212,1718020
572,1745,1648520,6212,1719020
572,1745,1648520,6212,1720020
572,1745,1648520,6212,1720020
572,1745,1648990,6212,1720490
572,1745,1649800,6212,1721300
572,1745,1649800,6212,1721300
572,1745,1650800,6212,1722300
572,1745,1651270,6212,1722770
572,1745,1651500,6212,1723000
572,1745,1651970,6212,1723470
572,1745,1651970,6212,1723470
572,1745,1652970,6212,1724470
572,1745,1653430,6212,1724930
572,1745,1653900,6212,1725400
572,1745,1654900,6212,1726400
573,1747,1655360,6212,1726860
573,1747,1655360,6212,1727670
573,1747,1655360,6212,1727670
574,1755,1656360,6212,1728670
574,1755,1657360,6212,1729670
574,1755,1658360,6212,1730670
574,1755,1659360,6212,1731670
574,1755,1660360,6212,1732670
574,1755,1660360,6212,1732670
574,1755,1660360,6212,1732670
574,1755,1660830,6212,1733140
574,1755,1660830,6212,1733140
574,1755,1661640,6212,1733950
574,1755,1662640,6212,1734950
574,1755,1663640,6212,1735950
575,1763,1664450,6212,1736760
575,1763,1664920,6212,1737230
575,1763,1665730,6212,1738040
575,1763,1666730,6212,1739040
576,1771,1667730,6212,1740040
576,1771,1668380,6212,1740690
576,1771,1669380,6212,1741690
576,1771,1669380,6212,1741690
576,1771,1670380,6212,1742690
576,1771,1671380,6212,1743690
577,1775,1672380,6212,1744690
577,1775,1672700,6212,1745010
577,1775,1673020,6212,1745330
577,1775,1674020,6212,1746330
578,1783,1675020,6212,1747330
578,1783,1676020,6212,1748330
578,1783,1676020,6212,1749330
578,1783,1676830,6212,1750140
578,1783,1676830,6212,1750140
578,1783,1677300,6212,1750610
578,1783,1678300,6212,1751610
578,1783,1679300,6212,1752610
578,1783,1679620,6212,1752930
578,1783,1680620,6212,1753930
578,1783,1681090,6212,1754400
579,1791,1681900,6212,1755210
579,1791,1682220,6212,1755530
579,1791,1682220,6212,1755530
579,1791,1682220,6212,1755530
579,1791,1682220,6212,1755530
579,1791,1683220,6212,1756530
579,1791,1684220,6212,1757530
579,1791,1685030,6212,1758340
579,1791,1685030,6212,1758340
579,1791,1685840,6212,1759150
579,1791,1685840,6212,1759150
579,1791,1686310,6212,1759620
579,1791,1686310,6212,1759620
579,1791,1687310,6212,1760620
579,1791,1688310,6212,1761620
579,1791,1688310,6212,1761620
580,1799,1689120,6212,1762430
580,1799,1689590,6212,1762900
580,1799,1690590,6212,1763900
580,1799,1691180,6212,1764490
580,1799,1691500,6212,1764810
580,1799,1691500,6212,1764810
580,1799,1691500,6212,1765810
580,1799,1692500,6212,1766810
580,1799,1693500,6212,1767810
580,1799,1694500,6212,1768810
580,1799,1695050,6212,1769360
580,1799,1695050,6212,1769360
580,1799,1696050,6212,1770360
580,1799,1697050,6212,1771360
580,1799,1697050,6212,1771360
580,1799,1697050,6212,1771360
581,1807,1697600,6212,1771910
581,1807,1698600,6212,1772910
581,1807,1699600,6212,1773910
581,1807,1700600,6212,1774910
581,1807,1700820,6212,1775130
581,1807,1700820,6212,1775590
581,1807,1701820,6212,1776590
581,1807,1702410,6212,1777180
581,1807,1703410,6212,1778180
581,1807,1704410,6212,1779180
582,1815,1705410,6212,1780180
582,1815,1706410,6212,1781180
582,1815,1707410,6212,1782180
582,1815,1707730,6212,1782500
582,1815,1707730,6212,1782500
582,1815,1708320,6212,1783090
582,1815,1708320,6212,1783090
582,1815,1708320,6212,1783090
582,1815,1708320,6212,1783090
582,1815,1708320,6212,1783560
582,1815,1709320,6212,1784560
582,1815,1710130,6212,1785370
582,1815,1710130,6212,1785370
582,1815,1710450,6212,1785690
582,1815,1711450,6212,1786690
582,1815,1712450,6212,1787690
583,1823,1713450,6212,1788690
583,1823,1714450,6212,1789690
584,1825,1715260,6212,1790500
584,1825,1716260,6212,1791500
584,1825,1717260,6212,1792500
584,1825,1718260,6212,1793500
584,1825,1719260,6212,1794500
584,1825,1720260,6212,1795500
584,1825,1720810,6212,1796050
584,1825,1721620,6212,1796860
584,1825,1721620,6212,1796860
584,1825,1721620,6212,1797860
584,1825,1721620,6212,1797860
585,1833,1722620,6212,1798860
585,1833,1723620,6212,1799860
585,1833,1724270,6212,1800510
585,1833,1724270,6212,1800510
586,1835,1725270,6212,1801510
586,1835,1726270,6212,1802510
586,1835,1726270,6212,1802510
586,1835,1727080,6212,1803320
586,1835,1727080,6212,1803320
586,1835,1728080,6212,1804320
586,1835,1728400,6212,1804640
586,1835,1729400,6212,1805640
586,1835,1730400,6212,1806640
587,1843,1738400,6212,1814640
587,1843,1739400,6212,1815640
587,1843,1740050,6212,1816290
588,1851,1741050,6212,1817290
588,1851,1741050,6212,1817290
588,1851,1742050,6212,1818290
588,1851,1743050,6212,1819290
588,1851,1744050,6212,1820290
588,1851,1745050,6212,1821290
588,1851,1745050,6212,1821290
588,1851,1745860,6212,1822100
588,1851,1746860,6212,1823100
588,1851,1747860,6212,1824100
588,1851,1748860,6212,1825100
588,1851,1748860,6212,1825450
588,1851,1749330,6212,1825920
589,1859,1750330,6212,1826920
589,1859,1750650,6212,1827240
589,1859,1751300,6212,1827890
589,1859,1751620,6212,1828210
589,1859,1752620,6212,1829210
589,1859,1753620,6212,1830210
589,1859,1753990,6212,1830580
589,1859,1754460,6212,1831050
589,1859,1755460,6212,1832050
589,1859,1755460,6212,1832640
590,1861,1756270,6212,1833450
590,1861,1756270,6212,1833450
590,1861,1756270,6212,1834450
590,1861,1757270,6212,1835450
591,1869,1758270,6212,1836450
591,1869,1759080,6212,1837260
591,1869,1760080,6212,1838260
591,1869,1761080,6212,1839260
591,1869,1762080,6212,1840260
591,1869,1762730,6212,1840910
591,1869,1763730,6212,1841910
591,1869,1763730,6212,1842910
591,1869,1764730,6212,1843910
591,1869,1764730,6212,1844380
591,1869,1765730,6212,1845380
592,1873,1766730,6212,1846380
592,1873,1767730,6212,1847380
592,1873,1767730,6212,1847380
593,1881,1768730,6212,1848380
593,1881,1769540,6212,1849190
593,1881,1770540,6212,1850190
593,1881,1771350,6212,1851000
593,1881,1772160,6212,1851810
593,1881,1772160,6212,1851810
593,1881,1773160,6212,1852810
593,1881,1774160,6212,1853810
593,1881,1774810,6212,1854460
593,1881,1775810,6212,1855460
594,1889,1776620,6212,1856270
594,1889,1777090,6212,1856740
594,1889,1777410,6212,1857060
594,1889,1777640,6212,1857290
594,1889,1778640,6212,1858290
594,1889,1779640,6212,1859290
594,1889,1780450,6212,1860100
594,1889,1781450,6212,1861100
594,1889,1782260,6212,1861910
594,1889,1782260,6212,1861910
594,1889,1783260,6212,1862910
595,1891,1783910,6212,1863560
595,1891,1783910,6212,1863560
595,1891,1783910,6212,1863560
595,1891,1784380,6212,1864030
595,1891,1784840,6212,1864490
595,1891,1785160,6212,1864810
595,1891,1785160,6212,1865810
596,1893,1785970,6212,1866620
597,1901,1786970,6212,1867620
597,1901,1787440,6212,1868090
597,1901,1788440,6212,1869090
597,1901,1789090,6212,1869740
597,1901,1790090,6212,1870740
597,1901,1791090,6212,1871740
597,1901,1792090,6212,1872740
597,1901,1792900,6212,1873550
597,1901,1793710,6212,1874360
597,1901,1794710,6212,1875360
598,1909,1795710,6212,1876360
598,1909,1796040,6212,1876690
598,1909,1797040,6212,1877690
598,1909,1798040,6212,1878690
598,1909,1798040,6212,1879690
598,1909,1798040,6212,1879690
598,1909,1799040,6212,1880690
598,1909,1800040,6212,1881690
599,1911,1800850,6212,1882500
600,1919,1801850,6212,1883500
600,1919,1802850,6212,1884500
600,1919,1803010,6212,1884660
600,1919,1804010,6212,1885660
601,1921,1804820,6212,1886470
601,1921,1805820,6212,1887470
601,1921,1805820,6212,1887470
601,1921,1806820,6212,1888470
601,1921,1807820,6212,1889470
601,1921,1808820,6212,1890470
602,1929,1809820,6212,1891470
602,1929,1809820,6212,1891470
602,1929,1810140,6212,1891790
602,1929,1810460,6212,1892110
602,1929,1811460,6212,1893110
602,1929,1811460,6212,1893110
602,1929,1811460,6212,1893110
602,1929,1811680,6212,1893330
603,1931,1812270,6212,1893920
603,1931,1813270,6212,1894920
603,1931,1814270,6212,1895920
603,1931,1815080,6212,1896730
603,1931,1815730,6212,1897380
603,1931,1816380,6212,1898030
603,1931,1816380,6212,1898840
603,1931,1816380,6212,1898840
603,1931,1817380,6212,1899840
603,1931,1818380,6212,1900840
603,1931,1818850,6212,1901310
603,1931,1819660,6212,1902120
603,1931,1819660,6212,1902120
603,1931,1819890,6212,1902350
603,1931,1820890,6212,1903350
603,1931,1820890,6212,1903350
604,1933,1821700,6212,1904160
605,1941,1822700,6212,1905160
605,1941,1823180,6212,1905640
605,1941,1823640,6212,1906100
605,1941,1824450,6212,1906910
605,1941,1825260,6212,1907720
605,1941,1826070,6212,1908530
605,1941,1827070,6212,1909530
605,1941,1828070,6212,1910530
605,1941,1829070,6212,1911530
605,1941,1830070,6212,1912530
605,1941,1831070,6212,1913530
605,1941,1832070,6212,1914530
605,1941,1832230,6212,1914690
605,1941,1833040,6212,1915500
605,1941,1833040,6212,1916500
605,1941,1833500,6212,1916960
605,1941,1834500,6212,1917960
606,1949,1835500,6212,1918960
606,1949,1836500,6212,1919960
606,1949,1837090,6212,1920550
606,1949,1838090,6212,1921550
606,1949,1838900,6212,1922360
606,1949,1839900,6212,1923360
606,1949,1840130,6212,1923590
606,1949,1840130,6212,1923590
606,1949,1840450,6212,1923910
607,1951,1841260,6212,1924720
607,1951,1842260,6212,1925720
607,1951,1842580,6212,1926040
607,1951,1842950,6212,1926410
607,1951,1843270,6212,1926730
607,1951,1843270,6212,1926730
607,1951,1843270,6212,1926730
607,1951,1843270,6212,1927200
607,1951,1843270,6212,1927200
607,1951,1844270,6212,1928200
607,1951,1845270,6212,1929200
608,1959,1846270,6212,1930200
608,1959,1846740,6212,1930670
608,1959,1846740,6212,1931670
609,1961,1847210,6212,1932140
609,1961,1848210,6212,1933140
609,1961,1849210,6212,1934140
609,1961,1849680,6212,1934610
609,1961,1850680,6212,1935610
609,1961,1851680,6212,1936610
609,1961,1852680,6212,1937610
609,1961,1853680,6212,1938610
609,1961,1853680,6212,1938610
609,1961,1853680,6212,1938610
610,1969,1854680,6212,1939610
610,1969,1855330,6212,1940260
610,1969,1856330,6212,1941260
611,1970,1857330,6212,1942260
611,1970,1858330,6212,1943260
