ow,dr,tn,ts,if,ccmd,policy,de,gs,scmd,unscheduled,origin_pods,memory_init_schedule,gpu_init_schedule,milli_gpu_init_schedule,memory_amount_init_schedule,gpu_amount_init_schedule,milli_gpu_amount_init_schedule,q1_lack_both_init_schedule,q2_lack_gpu_init_schedule,q3_satisfied_init_schedule,q4_lack_cpu_init_schedule,xl_satisfied_init_schedule,xr_lack_cpu_init_schedule,no_access_init_schedule,frag_gpu_milli_init_schedule,memory_total,gpu_total,milli_gpu_total
default,0.0,1.3,42,1.0,7fa7,DotProd1000demergemdbaad,merge,best,baad,2874,8152,59.9,96.0,90.5,316348654682112.0,5964.0,5624470.0,34.02,6.43,0.49,45.46,0.73,12.87,0.0,99.51,528302452244480.0,6212.0,6212000.0
